ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
57;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;1993/'94;;;;;;;;;;
58;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;1994/'95;;;;;;;;;;
59;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;1995/'96;;;;;;;;;;
60;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;1996/'97;;;;;;;;;;
61;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;1997/'98;;;;;;;;;;
62;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;1998/'99;;;;;;;;;;
63;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;1999/'00;;;;;;;;;;
64;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2000/'01;;;;;;;;;;
65;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2001/'02;;;;;;;;;;
66;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2002/'03;;;;;;;;;;
67;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2003/'04;;;;;;;;;;
68;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2004/'05;;;;;;;;;;
69;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2005/'06;20085.0;1792.0;6163.0;4711.0;7257.0;162.0;;;;
70;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2006/'07;20196.0;1633.0;6166.0;4721.0;7543.0;133.0;;;;
71;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2007/'08;21212.0;1455.0;6488.0;4920.0;8242.0;107.0;;;;
72;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2008/'09;20624.0;1235.0;6017.0;4940.0;8340.0;92.0;;;;
73;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2009/'10;20915.0;1326.0;5690.0;5376.0;8457.0;66.0;;;;
74;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2010/'11;20897.0;1237.0;5825.0;5423.0;8359.0;53.0;;;;
75;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2011/'12;19832.0;1123.0;5310.0;5299.0;8064.0;36.0;;;;
76;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2012/'13;19146.0;1201.0;5177.0;5000.0;7747.0;21.0;;;;
77;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2013/'14;18925.0;1227.0;4950.0;5013.0;7727.0;8.0;;;;
78;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2014/'15;17699.0;1102.0;4298.0;4802.0;7497.0;;;;;
79;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2015/'16;17084.0;997.0;3800.0;4811.0;7476.0;;;;;
80;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Amsterdam;2016/'17;17192.0;936.0;3872.0;4712.0;7668.0;4.0;;;;
81;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1990/'91;;;;;;;;;;
82;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1991/'92;;;;;;;;;;
83;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1992/'93;;;;;;;;;;
84;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1993/'94;;;;;;;;;;
85;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1994/'95;;;;;;;;;;
86;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1995/'96;;;;;;;;;;
87;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1996/'97;;;;;;;;;;
88;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1997/'98;;;;;;;;;;
89;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1998/'99;;;;;;;;;;
90;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;1999/'00;;;;;;;;;;
91;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2000/'01;;;;;;;;;;
92;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2001/'02;;;;;;;;;;
93;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2002/'03;;;;;;;;;;
94;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2003/'04;;;;;;;;;;
95;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2004/'05;;;;;;;;;;
96;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2005/'06;20786.0;2309.0;6643.0;4996.0;6649.0;189.0;;;;
97;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2006/'07;21847.0;2103.0;6990.0;5538.0;7026.0;190.0;;;;
98;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2007/'08;22558.0;1812.0;7206.0;5956.0;7411.0;173.0;;;;
99;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2008/'09;22341.0;1676.0;7084.0;5913.0;7538.0;130.0;;;;
100;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2009/'10;22322.0;1576.0;6635.0;6162.0;7826.0;123.0;;;;
101;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2010/'11;22818.0;1724.0;6721.0;6227.0;8056.0;90.0;;;;
102;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2011/'12;22372.0;1505.0;6338.0;6157.0;8308.0;64.0;;;;
103;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2012/'13;22074.0;1622.0;5784.0;5948.0;8689.0;31.0;;;;
104;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2013/'14;21997.0;1304.0;5585.0;5825.0;9272.0;11.0;;;;
105;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2014/'15;21508.0;1126.0;4995.0;5692.0;9689.0;6.0;;;;
106;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2015/'16;21471.0;1071.0;4858.0;5898.0;9643.0;1.0;;;;
107;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Rotterdam;2016/'17;21298.0;1010.0;4432.0;5715.0;10141.0;;;;;
108;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1990/'91;;;;;;;;;;
109;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1991/'92;;;;;;;;;;
110;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1992/'93;;;;;;;;;;
111;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1993/'94;;;;;;;;;;
112;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1994/'95;;;;;;;;;;
113;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1995/'96;;;;;;;;;;
114;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1996/'97;;;;;;;;;;
115;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1997/'98;;;;;;;;;;
116;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1998/'99;;;;;;;;;;
117;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;1999/'00;;;;;;;;;;
118;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2000/'01;;;;;;;;;;
119;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2001/'02;;;;;;;;;;
120;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2002/'03;;;;;;;;;;
121;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2003/'04;;;;;;;;;;
122;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2004/'05;;;;;;;;;;
123;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2005/'06;11872.0;538.0;3501.0;3293.0;4436.0;104.0;;;;
124;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2006/'07;12993.0;601.0;3722.0;3792.0;4777.0;101.0;;;;
125;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2007/'08;13494.0;641.0;3824.0;3991.0;4952.0;86.0;;;;
126;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2008/'09;13694.0;611.0;3969.0;3916.0;5111.0;87.0;;;;
127;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2009/'10;13639.0;601.0;3946.0;3782.0;5221.0;89.0;;;;
128;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2010/'11;14274.0;873.0;3932.0;3971.0;5435.0;63.0;;;;
129;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2011/'12;14208.0;870.0;3688.0;4063.0;5552.0;35.0;;;;
130;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2012/'13;14464.0;946.0;3987.0;3844.0;5663.0;24.0;;;;
131;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2013/'14;14034.0;960.0;3723.0;3760.0;5580.0;11.0;;;;
132;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2014/'15;13080.0;656.0;3288.0;3361.0;5770.0;5.0;;;;
133;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2015/'16;12695.0;578.0;2834.0;3315.0;5968.0;;;;;
134;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;'s-Gravenhage;2016/'17;12961.0;636.0;2681.0;3350.0;6291.0;3.0;;;;
135;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Utrecht (gemeente);1990/'91;;;;;;;;;;
136;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Utrecht (gemeente);1991/'92;;;;;;;;;;
137;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Utrecht (gemeente);1992/'93;;;;;;;;;;
138;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Utrecht (gemeente);1993/'94;;;;;;;;;;
139;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Utrecht (gemeente);1994/'95;;;;;;;;;;
