ID;Populatie;RegioS;Schoolsoorten;Herkomstgroepering;Generatie;Geslacht;Perioden;TotaalAantalLeerlingenExclusiefAOCS_1;PercentageLwooExclusiefAOCS_2;TotaalAantalLeerlingenInclusiefAOCS_3;PercentageLwooInclusiefAOCS_4
68;Woongemeente;Nederland;0;1;Totaal generatie;Mannen;2006/'07;;;363670.0;10.0
69;Woongemeente;Nederland;0;1;Totaal generatie;Mannen;2007/'08*;;;363050.0;10.0
70;Woongemeente;Nederland;0;1;Totaal generatie;Vrouwen;2003/'04;336800.0;6.0;;
71;Woongemeente;Nederland;0;1;Totaal generatie;Vrouwen;2004/'05;340460.0;6.0;;
72;Woongemeente;Nederland;0;1;Totaal generatie;Vrouwen;2005/'06;342140.0;7.0;359180.0;8.0
73;Woongemeente;Nederland;0;1;Totaal generatie;Vrouwen;2006/'07;;;360410.0;9.0
74;Woongemeente;Nederland;0;1;Totaal generatie;Vrouwen;2007/'08*;;;360650.0;9.0
75;Woongemeente;Nederland;0;1;1e generatie;Totaal mannen en vrouwen;2003/'04;;;;
76;Woongemeente;Nederland;0;1;1e generatie;Totaal mannen en vrouwen;2004/'05;;;;
77;Woongemeente;Nederland;0;1;1e generatie;Totaal mannen en vrouwen;2005/'06;;;;
78;Woongemeente;Nederland;0;1;1e generatie;Totaal mannen en vrouwen;2006/'07;;;;
79;Woongemeente;Nederland;0;1;1e generatie;Totaal mannen en vrouwen;2007/'08*;;;;
80;Woongemeente;Nederland;0;1;1e generatie;Mannen;2003/'04;;;;
81;Woongemeente;Nederland;0;1;1e generatie;Mannen;2004/'05;;;;
82;Woongemeente;Nederland;0;1;1e generatie;Mannen;2005/'06;;;;
83;Woongemeente;Nederland;0;1;1e generatie;Mannen;2006/'07;;;;
84;Woongemeente;Nederland;0;1;1e generatie;Mannen;2007/'08*;;;;
85;Woongemeente;Nederland;0;1;1e generatie;Vrouwen;2003/'04;;;;
86;Woongemeente;Nederland;0;1;1e generatie;Vrouwen;2004/'05;;;;
87;Woongemeente;Nederland;0;1;1e generatie;Vrouwen;2005/'06;;;;
88;Woongemeente;Nederland;0;1;1e generatie;Vrouwen;2006/'07;;;;
89;Woongemeente;Nederland;0;1;1e generatie;Vrouwen;2007/'08*;;;;
90;Woongemeente;Nederland;0;1;2e generatie;Totaal mannen en vrouwen;2003/'04;;;;
91;Woongemeente;Nederland;0;1;2e generatie;Totaal mannen en vrouwen;2004/'05;;;;
92;Woongemeente;Nederland;0;1;2e generatie;Totaal mannen en vrouwen;2005/'06;;;;
93;Woongemeente;Nederland;0;1;2e generatie;Totaal mannen en vrouwen;2006/'07;;;;
94;Woongemeente;Nederland;0;1;2e generatie;Totaal mannen en vrouwen;2007/'08*;;;;
95;Woongemeente;Nederland;0;1;2e generatie;Mannen;2003/'04;;;;
96;Woongemeente;Nederland;0;1;2e generatie;Mannen;2004/'05;;;;
97;Woongemeente;Nederland;0;1;2e generatie;Mannen;2005/'06;;;;
98;Woongemeente;Nederland;0;1;2e generatie;Mannen;2006/'07;;;;
99;Woongemeente;Nederland;0;1;2e generatie;Mannen;2007/'08*;;;;
100;Woongemeente;Nederland;0;1;2e generatie;Vrouwen;2003/'04;;;;
101;Woongemeente;Nederland;0;1;2e generatie;Vrouwen;2004/'05;;;;
102;Woongemeente;Nederland;0;1;2e generatie;Vrouwen;2005/'06;;;;
103;Woongemeente;Nederland;0;1;2e generatie;Vrouwen;2006/'07;;;;
104;Woongemeente;Nederland;0;1;2e generatie;Vrouwen;2007/'08*;;;;
105;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2003/'04;676780.0;7.0;;
106;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2004/'05;686140.0;8.0;;
107;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2005/'06;689920.0;8.0;721320.0;9.0
108;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2006/'07;;;724080.0;9.0
109;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2007/'08*;;;723700.0;10.0
110;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Mannen;2003/'04;339980.0;9.0;;
111;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Mannen;2004/'05;345680.0;9.0;;
112;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Mannen;2005/'06;347770.0;9.0;362150.0;10.0
113;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Mannen;2006/'07;;;363670.0;10.0
114;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Mannen;2007/'08*;;;363050.0;10.0
115;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Vrouwen;2003/'04;336800.0;6.0;;
116;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Vrouwen;2004/'05;340460.0;6.0;;
117;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Vrouwen;2005/'06;342140.0;7.0;359180.0;8.0
118;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Vrouwen;2006/'07;;;360410.0;9.0
119;Woongemeente;Nederland;0;1;Autochtoon of herkomst onbekend;Vrouwen;2007/'08*;;;360650.0;9.0
120;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Totaal mannen en vrouwen;2003/'04;183900.0;15.0;;
121;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Totaal mannen en vrouwen;2004/'05;185640.0;16.0;;
122;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Totaal mannen en vrouwen;2005/'06;185740.0;16.0;188820.0;17.0
123;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Totaal mannen en vrouwen;2006/'07;;;189120.0;16.0
124;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Totaal mannen en vrouwen;2007/'08*;;;187380.0;17.0
125;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Mannen;2003/'04;92850.0;16.0;;
126;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Mannen;2004/'05;93430.0;16.0;;
127;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Mannen;2005/'06;93080.0;16.0;94380.0;17.0
128;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Mannen;2006/'07;;;94380.0;17.0
129;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Mannen;2007/'08*;;;93170.0;17.0
130;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Vrouwen;2003/'04;91050.0;14.0;;
131;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Vrouwen;2004/'05;92210.0;15.0;;
132;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Vrouwen;2005/'06;92660.0;16.0;94450.0;16.0
133;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Vrouwen;2006/'07;;;94740.0;16.0
134;Woongemeente;Nederland;0;Allochtonen;Totaal generatie;Vrouwen;2007/'08*;;;94220.0;16.0
135;Woongemeente;Nederland;0;Allochtonen;1e generatie;Totaal mannen en vrouwen;2003/'04;52570.0;22.0;;
136;Woongemeente;Nederland;0;Allochtonen;1e generatie;Totaal mannen en vrouwen;2004/'05;49550.0;21.0;;
137;Woongemeente;Nederland;0;Allochtonen;1e generatie;Totaal mannen en vrouwen;2005/'06;46630.0;21.0;47130.0;21.0
138;Woongemeente;Nederland;0;Allochtonen;1e generatie;Totaal mannen en vrouwen;2006/'07;;;44750.0;20.0
139;Woongemeente;Nederland;0;Allochtonen;1e generatie;Totaal mannen en vrouwen;2007/'08*;;;41350.0;20.0
140;Woongemeente;Nederland;0;Allochtonen;1e generatie;Mannen;2003/'04;27070.0;23.0;;
141;Woongemeente;Nederland;0;Allochtonen;1e generatie;Mannen;2004/'05;25230.0;22.0;;
142;Woongemeente;Nederland;0;Allochtonen;1e generatie;Mannen;2005/'06;23500.0;21.0;23720.0;22.0
143;Woongemeente;Nederland;0;Allochtonen;1e generatie;Mannen;2006/'07;;;22400.0;20.0
144;Woongemeente;Nederland;0;Allochtonen;1e generatie;Mannen;2007/'08*;;;20500.0;20.0
145;Woongemeente;Nederland;0;Allochtonen;1e generatie;Vrouwen;2003/'04;25500.0;20.0;;
146;Woongemeente;Nederland;0;Allochtonen;1e generatie;Vrouwen;2004/'05;24320.0;20.0;;
147;Woongemeente;Nederland;0;Allochtonen;1e generatie;Vrouwen;2005/'06;23140.0;20.0;23410.0;20.0
148;Woongemeente;Nederland;0;Allochtonen;1e generatie;Vrouwen;2006/'07;;;22360.0;20.0
149;Woongemeente;Nederland;0;Allochtonen;1e generatie;Vrouwen;2007/'08*;;;20850.0;19.0
150;Woongemeente;Nederland;0;Allochtonen;2e generatie;Totaal mannen en vrouwen;2003/'04;131330.0;13.0;;
151;Woongemeente;Nederland;0;Allochtonen;2e generatie;Totaal mannen en vrouwen;2004/'05;136100.0;14.0;;
152;Woongemeente;Nederland;0;Allochtonen;2e generatie;Totaal mannen en vrouwen;2005/'06;139110.0;15.0;141690.0;15.0
153;Woongemeente;Nederland;0;Allochtonen;2e generatie;Totaal mannen en vrouwen;2006/'07;;;144370.0;15.0
154;Woongemeente;Nederland;0;Allochtonen;2e generatie;Totaal mannen en vrouwen;2007/'08*;;;146040.0;16.0
155;Woongemeente;Nederland;0;Allochtonen;2e generatie;Mannen;2003/'04;65790.0;14.0;;
156;Woongemeente;Nederland;0;Allochtonen;2e generatie;Mannen;2004/'05;68210.0;14.0;;
157;Woongemeente;Nederland;0;Allochtonen;2e generatie;Mannen;2005/'06;69580.0;15.0;70660.0;15.0
158;Woongemeente;Nederland;0;Allochtonen;2e generatie;Mannen;2006/'07;;;71980.0;15.0
159;Woongemeente;Nederland;0;Allochtonen;2e generatie;Mannen;2007/'08*;;;72670.0;16.0
160;Woongemeente;Nederland;0;Allochtonen;2e generatie;Vrouwen;2003/'04;65550.0;12.0;;
161;Woongemeente;Nederland;0;Allochtonen;2e generatie;Vrouwen;2004/'05;67890.0;13.0;;
162;Woongemeente;Nederland;0;Allochtonen;2e generatie;Vrouwen;2005/'06;69520.0;14.0;71030.0;15.0
163;Woongemeente;Nederland;0;Allochtonen;2e generatie;Vrouwen;2006/'07;;;72380.0;15.0
164;Woongemeente;Nederland;0;Allochtonen;2e generatie;Vrouwen;2007/'08*;;;73370.0;16.0
165;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2003/'04;;;;
166;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2004/'05;;;;
167;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2005/'06;;;;
168;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2006/'07;;;;
169;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2007/'08*;;;;
170;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Mannen;2003/'04;;;;
171;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Mannen;2004/'05;;;;
172;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Mannen;2005/'06;;;;
173;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Mannen;2006/'07;;;;
174;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Mannen;2007/'08*;;;;
175;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Vrouwen;2003/'04;;;;
176;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Vrouwen;2004/'05;;;;
177;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Vrouwen;2005/'06;;;;
178;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Vrouwen;2006/'07;;;;
179;Woongemeente;Nederland;0;Allochtonen;Autochtoon of herkomst onbekend;Vrouwen;2007/'08*;;;;
180;Woongemeente;Nederland;0;3;Totaal generatie;Totaal mannen en vrouwen;2003/'04;58510.0;8.0;;
181;Woongemeente;Nederland;0;3;Totaal generatie;Totaal mannen en vrouwen;2004/'05;58630.0;9.0;;
182;Woongemeente;Nederland;0;3;Totaal generatie;Totaal mannen en vrouwen;2005/'06;58050.0;9.0;59610.0;10.0
183;Woongemeente;Nederland;0;3;Totaal generatie;Totaal mannen en vrouwen;2006/'07;;;59220.0;10.0
184;Woongemeente;Nederland;0;3;Totaal generatie;Totaal mannen en vrouwen;2007/'08*;;;58440.0;10.0
185;Woongemeente;Nederland;0;3;Totaal generatie;Mannen;2003/'04;29520.0;9.0;;
186;Woongemeente;Nederland;0;3;Totaal generatie;Mannen;2004/'05;29510.0;10.0;;
187;Woongemeente;Nederland;0;3;Totaal generatie;Mannen;2005/'06;29110.0;10.0;29720.0;11.0
188;Woongemeente;Nederland;0;3;Totaal generatie;Mannen;2006/'07;;;29610.0;10.0
189;Woongemeente;Nederland;0;3;Totaal generatie;Mannen;2007/'08*;;;29070.0;10.0
190;Woongemeente;Nederland;0;3;Totaal generatie;Vrouwen;2003/'04;28990.0;7.0;;
191;Woongemeente;Nederland;0;3;Totaal generatie;Vrouwen;2004/'05;29130.0;7.0;;
192;Woongemeente;Nederland;0;3;Totaal generatie;Vrouwen;2005/'06;28940.0;8.0;29890.0;9.0
193;Woongemeente;Nederland;0;3;Totaal generatie;Vrouwen;2006/'07;;;29620.0;9.0
194;Woongemeente;Nederland;0;3;Totaal generatie;Vrouwen;2007/'08*;;;29370.0;9.0
195;Woongemeente;Nederland;0;3;1e generatie;Totaal mannen en vrouwen;2003/'04;14960.0;12.0;;
196;Woongemeente;Nederland;0;3;1e generatie;Totaal mannen en vrouwen;2004/'05;14980.0;12.0;;
197;Woongemeente;Nederland;0;3;1e generatie;Totaal mannen en vrouwen;2005/'06;14540.0;12.0;14770.0;13.0
198;Woongemeente;Nederland;0;3;1e generatie;Totaal mannen en vrouwen;2006/'07;;;14430.0;13.0
199;Woongemeente;Nederland;0;3;1e generatie;Totaal mannen en vrouwen;2007/'08*;;;13730.0;12.0
200;Woongemeente;Nederland;0;3;1e generatie;Mannen;2003/'04;7660.0;13.0;;
201;Woongemeente;Nederland;0;3;1e generatie;Mannen;2004/'05;7600.0;13.0;;
202;Woongemeente;Nederland;0;3;1e generatie;Mannen;2005/'06;7260.0;14.0;7350.0;14.0
203;Woongemeente;Nederland;0;3;1e generatie;Mannen;2006/'07;;;7160.0;14.0
204;Woongemeente;Nederland;0;3;1e generatie;Mannen;2007/'08*;;;6790.0;13.0
205;Woongemeente;Nederland;0;3;1e generatie;Vrouwen;2003/'04;7310.0;11.0;;
206;Woongemeente;Nederland;0;3;1e generatie;Vrouwen;2004/'05;7380.0;11.0;;
207;Woongemeente;Nederland;0;3;1e generatie;Vrouwen;2005/'06;7280.0;11.0;7430.0;12.0
208;Woongemeente;Nederland;0;3;1e generatie;Vrouwen;2006/'07;;;7280.0;12.0
209;Woongemeente;Nederland;0;3;1e generatie;Vrouwen;2007/'08*;;;6940.0;11.0
210;Woongemeente;Nederland;0;3;2e generatie;Totaal mannen en vrouwen;2003/'04;43550.0;7.0;;
211;Woongemeente;Nederland;0;3;2e generatie;Totaal mannen en vrouwen;2004/'05;43660.0;7.0;;
212;Woongemeente;Nederland;0;3;2e generatie;Totaal mannen en vrouwen;2005/'06;43500.0;8.0;44840.0;9.0
213;Woongemeente;Nederland;0;3;2e generatie;Totaal mannen en vrouwen;2006/'07;;;44790.0;9.0
214;Woongemeente;Nederland;0;3;2e generatie;Totaal mannen en vrouwen;2007/'08*;;;44710.0;9.0
215;Woongemeente;Nederland;0;3;2e generatie;Mannen;2003/'04;21870.0;8.0;;
216;Woongemeente;Nederland;0;3;2e generatie;Mannen;2004/'05;21910.0;8.0;;
217;Woongemeente;Nederland;0;3;2e generatie;Mannen;2005/'06;21850.0;9.0;22380.0;10.0
218;Woongemeente;Nederland;0;3;2e generatie;Mannen;2006/'07;;;22450.0;9.0
219;Woongemeente;Nederland;0;3;2e generatie;Mannen;2007/'08*;;;22280.0;10.0
220;Woongemeente;Nederland;0;3;2e generatie;Vrouwen;2003/'04;21680.0;6.0;;
221;Woongemeente;Nederland;0;3;2e generatie;Vrouwen;2004/'05;21750.0;6.0;;
222;Woongemeente;Nederland;0;3;2e generatie;Vrouwen;2005/'06;21660.0;7.0;22460.0;8.0
223;Woongemeente;Nederland;0;3;2e generatie;Vrouwen;2006/'07;;;22340.0;8.0
224;Woongemeente;Nederland;0;3;2e generatie;Vrouwen;2007/'08*;;;22430.0;9.0
225;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2003/'04;;;;
226;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2004/'05;;;;
227;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2005/'06;;;;
228;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2006/'07;;;;
229;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Totaal mannen en vrouwen;2007/'08*;;;;
230;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Mannen;2003/'04;;;;
231;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Mannen;2004/'05;;;;
232;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Mannen;2005/'06;;;;
233;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Mannen;2006/'07;;;;
234;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Mannen;2007/'08*;;;;
235;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Vrouwen;2003/'04;;;;
236;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Vrouwen;2004/'05;;;;
237;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Vrouwen;2005/'06;;;;
238;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Vrouwen;2006/'07;;;;
239;Woongemeente;Nederland;0;3;Autochtoon of herkomst onbekend;Vrouwen;2007/'08*;;;;
240;Woongemeente;Nederland;0;2;Totaal generatie;Totaal mannen en vrouwen;2003/'04;125400.0;18.0;;
241;Woongemeente;Nederland;0;2;Totaal generatie;Totaal mannen en vrouwen;2004/'05;127010.0;19.0;;
242;Woongemeente;Nederland;0;2;Totaal generatie;Totaal mannen en vrouwen;2005/'06;127690.0;19.0;129210.0;20.0
243;Woongemeente;Nederland;0;2;Totaal generatie;Totaal mannen en vrouwen;2006/'07;;;129900.0;19.0
244;Woongemeente;Nederland;0;2;Totaal generatie;Totaal mannen en vrouwen;2007/'08*;;;128940.0;20.0
245;Woongemeente;Nederland;0;2;Totaal generatie;Mannen;2003/'04;63330.0;20.0;;
246;Woongemeente;Nederland;0;2;Totaal generatie;Mannen;2004/'05;63920.0;19.0;;
247;Woongemeente;Nederland;0;2;Totaal generatie;Mannen;2005/'06;63970.0;19.0;64660.0;20.0
248;Woongemeente;Nederland;0;2;Totaal generatie;Mannen;2006/'07;;;64780.0;19.0
249;Woongemeente;Nederland;0;2;Totaal generatie;Mannen;2007/'08*;;;64100.0;20.0
250;Woongemeente;Nederland;0;2;Totaal generatie;Vrouwen;2003/'04;62070.0;17.0;;
251;Woongemeente;Nederland;0;2;Totaal generatie;Vrouwen;2004/'05;63090.0;18.0;;
252;Woongemeente;Nederland;0;2;Totaal generatie;Vrouwen;2005/'06;63720.0;19.0;64560.0;19.0
253;Woongemeente;Nederland;0;2;Totaal generatie;Vrouwen;2006/'07;;;65120.0;19.0
254;Woongemeente;Nederland;0;2;Totaal generatie;Vrouwen;2007/'08*;;;64840.0;20.0
255;Woongemeente;Nederland;0;2;1e generatie;Totaal mannen en vrouwen;2003/'04;37610.0;25.0;;
