ID;TypeZelfstandige;Geslacht;BedrijfstakkenBranchesSBI2008;Persoonskenmerken;Perioden;Zelfstandige_1
40;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2012;438.8
41;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2013;426.3
42;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2014;415.6
43;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2015;405.5
44;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2016;397.2
45;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2017;392.7
46;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2018;392.0
47;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2019;393.6
48;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2020;397.5
49;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2021;412.0
50;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2022;428.7
51;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 35 tot 45 jaar;2023;446.3
52;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2011;465.2
53;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2012;474.9
54;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2013;484.4
55;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2014;495.4
56;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2015;508.2
57;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2016;517.9
58;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2017;527.7
59;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2018;532.4
60;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2019;529.4
61;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2020;518.4
62;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2021;518.8
63;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2022;511.3
64;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 45 tot 55 jaar;2023;506.6
65;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2011;328.1
66;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2012;326.5
67;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2013;326.0
68;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2014;332.2
69;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2015;340.4
70;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2016;350.6
71;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2017;368.4
72;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2018;384.9
73;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2019;401.9
74;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2020;408.7
75;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2021;433.6
76;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2022;445.2
77;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 55 tot 65 jaar;2023;462.6
78;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2011;108.8
79;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2012;119.8
80;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2013;127.0
81;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2014;135.0
82;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2015;140.2
83;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2016;145.6
84;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2017;155.8
85;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2018;165.0
86;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2019;173.2
87;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2020;167.5
88;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2021;186.9
89;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2022;193.8
90;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 65 tot 75 jaar;2023;209.9
91;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2011;18.7
92;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2012;19.7
93;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2013;20.2
94;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2014;21.6
95;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2015;22.7
96;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2016;24.0
97;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2017;26.4
98;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2018;28.5
99;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2019;31.5
100;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2020;32.2
101;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2021;35.5
102;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2022;41.1
103;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Leeftijd: 75 jaar of ouder;2023;48.2
104;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2011;226.8
105;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2012;233.7
106;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2013;236.5
107;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2014;241.3
108;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2015;250.3
109;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2016;257.1
110;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2017;267.4
111;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2018;280.6
112;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2019;297.6
113;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2020;303.7
114;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2021;324.2
115;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2022;345.5
116;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: alleenstaande;2023;364.5
117;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2011;852.3
118;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2012;860.1
119;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2013;866.7
120;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2014;874.5
121;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2015;884.8
122;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2016;894.7
123;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2017;910.5
124;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2018;925.4
125;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2019;935.7
126;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2020;939.2
127;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2021;964.4
128;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2022;981.5
129;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder;2023;1005.3
130;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2011;52.6
131;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2012;55.9
132;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2013;58.8
133;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2014;61.6
134;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2015;63.8
135;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2016;66.8
136;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2017;68.6
137;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2018;71.7
138;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2019;74.4
139;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2020;75.6
140;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2021;79.4
141;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2022;82.7
142;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: ouder in eenouderhuishouden;2023;85.6
143;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2011;1303.1
144;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2012;1305.9
145;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2013;1309.6
146;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2014;1321.8
147;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2015;1335.7
148;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2016;1347.9
149;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2017;1377.2
150;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2018;1404.9
151;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2019;1427.2
152;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2020;1423.3
153;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2021;1485.2
154;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2022;1516.0
155;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar;2023;1560.9
156;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2011;799.7
157;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2012;804.2
158;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2013;807.9
159;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2014;812.8
160;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2015;821.0
161;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2016;827.9
162;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2017;841.9
163;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2018;853.7
164;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2019;861.3
165;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2020;863.6
166;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2021;885.0
167;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2022;898.8
168;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar met kind;2023;919.7
169;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2011;503.4
170;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2012;501.7
171;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2013;501.7
172;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2014;508.9
173;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2015;514.7
174;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2016;520.0
175;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2017;535.3
176;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2018;551.2
177;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2019;565.8
178;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2020;559.7
179;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2021;600.1
180;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2022;617.1
181;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: partner in paar, geen kind;2023;641.2
182;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2011;69.6
183;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2012;73.6
184;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2013;79.0
185;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2014;81.7
186;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2015;85.7
187;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2016;90.2
188;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2017;96.7
189;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2018;105.0
190;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2019;122.6
191;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2020;137.5
192;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2021;161.8
193;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2022;181.3
194;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: thuiswonend kind;2023;191.8
195;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2011;25.7
196;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2012;25.2
197;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2013;25.3
198;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2014;25.4
199;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2015;26.8
200;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2016;27.6
201;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2017;30.6
202;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2018;32.7
203;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2019;34.7
204;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2020;36.6
205;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2021;39.2
206;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2022;42.0
207;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;Positie: overig lid;2023;44.7
208;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2011;
209;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2012;
210;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2013;
211;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2014;326.8
212;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2015;327.8
213;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2016;326.0
214;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2017;327.1
215;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2018;331.3
216;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2019;330.9
217;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2020;336.2
218;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2021;343.2
219;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2022;351.5
220;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;1 Basisonderwijs, vmbo, mbo1;2023;357.2
221;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;2 Havo, vwo, mbo2-4;2011;
222;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;2 Havo, vwo, mbo2-4;2012;
223;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;2 Havo, vwo, mbo2-4;2013;
224;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;2 Havo, vwo, mbo2-4;2014;744.5
225;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;2 Havo, vwo, mbo2-4;2015;744.2
226;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;2 Havo, vwo, mbo2-4;2016;754.4
227;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;2 Havo, vwo, mbo2-4;2017;781.0
228;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;2 Havo, vwo, mbo2-4;2018;807.8
229;Zelfstandige;Totaal mannen en vrouwen;A-U Alle economische activiteiten;2 Havo, vwo, mbo2-4;2019;822.4
