ID;Peilmoment;OnderwijsOfKwalificatieOpPeilmoment;Leeftijd;Geslacht;Persoonskenmerken;TotaalVsvErs_1;VsvErsVanuitVo_2;VsvErsVanuitMbo_3;TotaalVsvErs_4;VsvErsVanuitVo_5;VsvErsVanuitMbo_6;VsvErsVanuitVavo_7;TotaalVsvErs_8;VsvErsVanuitVo_9;VsvErsVanuitMbo_10;VsvErsVanuitVavo_11;TotaalVsvErs_12;VsvErsVanuitVo_13;VsvErsVanuitMbo_14;VsvErsVanuitVavo_15
26;3;0;0;Mannen;8;3900.0;950.0;2950.0;3830.0;770.0;2920.0;130.0;3310.0;600.0;2570.0;130.0;3310.0;550.0;2610.0;160.0
27;3;0;0;Mannen;Niet verdacht van misdrijf;36090.0;8120.0;27970.0;34260.0;7240.0;26010.0;1020.0;32130.0;6670.0;24380.0;1080.0;31550.0;5630.0;24700.0;1230.0
28;3;0;0;Mannen;Wel verdacht van misdrijf;8640.0;1800.0;6850.0;9610.0;1770.0;7570.0;270.0;10410.0;1760.0;8300.0;340.0;10430.0;1480.0;8570.0;380.0
29;3;0;0;Mannen;1 keer verdacht van misdrijf;5230.0;1060.0;4160.0;5690.0;1050.0;4470.0;180.0;5870.0;1010.0;4670.0;200.0;5800.0;870.0;4700.0;230.0
30;3;0;0;Mannen;2 keer of meer verdacht van misdrijf;3420.0;730.0;2690.0;3910.0;720.0;3100.0;90.0;4540.0;760.0;3640.0;150.0;4640.0;620.0;3870.0;150.0
31;3;0;0;Mannen;Vier grote gemeenten;6960.0;1680.0;5280.0;7240.0;1540.0;5410.0;300.0;7280.0;1400.0;5560.0;320.0;7180.0;1200.0;5590.0;390.0
32;3;0;0;Mannen;Gemeenten >= 100 000 (excl. G4);8850.0;1960.0;6890.0;8860.0;1800.0;6770.0;300.0;8850.0;1710.0;6830.0;310.0;8830.0;1440.0;7020.0;370.0
33;3;0;0;Mannen;Gemeenten < 100 000 inwoners;28920.0;6270.0;22650.0;27770.0;5670.0;21400.0;700.0;26410.0;5330.0;20290.0;800.0;25970.0;4460.0;20660.0;850.0
34;3;0;0;Vrouwen;0;31410.0;7460.0;23950.0;30640.0;6950.0;22650.0;1050.0;30050.0;6220.0;22740.0;1100.0;29470.0;5280.0;23060.0;1140.0
35;3;0;0;Vrouwen;1;20690.0;5070.0;15630.0;20190.0;4860.0;14690.0;630.0;19770.0;4380.0;14740.0;650.0;19280.0;3670.0;14920.0;690.0
36;3;0;0;Vrouwen;Allochtonen;10720.0;2400.0;8330.0;10450.0;2080.0;7960.0;420.0;10280.0;1840.0;8000.0;450.0;10200.0;1610.0;8140.0;450.0
37;3;0;0;Vrouwen;3;2660.0;710.0;1950.0;2770.0;640.0;1970.0;150.0;2550.0;560.0;1840.0;160.0;2550.0;520.0;1900.0;130.0
38;3;0;0;Vrouwen;2;8060.0;1690.0;6380.0;7690.0;1440.0;5990.0;260.0;7730.0;1280.0;6160.0;290.0;7640.0;1080.0;6240.0;320.0
39;3;0;0;Vrouwen;4;1450.0;330.0;1120.0;1370.0;270.0;1060.0;40.0;1370.0;240.0;1090.0;50.0;1310.0;200.0;1060.0;50.0
40;3;0;0;Vrouwen;5;1400.0;230.0;1170.0;1380.0;210.0;1120.0;40.0;1430.0;200.0;1200.0;30.0;1450.0;190.0;1200.0;50.0
41;3;0;0;Vrouwen;6;1750.0;300.0;1450.0;1650.0;250.0;1340.0;70.0;1660.0;230.0;1350.0;80.0;1660.0;160.0;1420.0;70.0
42;3;0;0;Vrouwen;7;850.0;140.0;710.0;800.0;110.0;670.0;20.0;860.0;120.0;720.0;20.0;880.0;100.0;760.0;30.0
43;3;0;0;Vrouwen;8;2620.0;690.0;1940.0;2490.0;600.0;1800.0;90.0;2410.0;500.0;1800.0;110.0;2350.0;430.0;1800.0;120.0
44;3;0;0;Vrouwen;Niet verdacht van misdrijf;29570.0;6940.0;22630.0;28530.0;6450.0;21100.0;990.0;27590.0;5690.0;20870.0;1020.0;26950.0;4850.0;21060.0;1040.0
45;3;0;0;Vrouwen;Wel verdacht van misdrijf;1840.0;530.0;1320.0;2110.0;500.0;1550.0;60.0;2470.0;530.0;1870.0;70.0;2520.0;430.0;2000.0;100.0
46;3;0;0;Vrouwen;1 keer verdacht van misdrijf;1440.0;420.0;1020.0;1580.0;370.0;1160.0;50.0;1890.0;400.0;1430.0;60.0;1860.0;300.0;1490.0;70.0
47;3;0;0;Vrouwen;2 keer of meer verdacht van misdrijf;400.0;110.0;300.0;530.0;130.0;390.0;20.0;580.0;130.0;440.0;10.0;660.0;130.0;510.0;30.0
48;3;0;0;Vrouwen;Vier grote gemeenten;5280.0;1210.0;4070.0;5240.0;1120.0;3880.0;240.0;5210.0;990.0;3950.0;270.0;5060.0;820.0;3970.0;270.0
49;3;0;0;Vrouwen;Gemeenten >= 100 000 (excl. G4);6360.0;1480.0;4880.0;6210.0;1330.0;4630.0;250.0;6380.0;1250.0;4900.0;240.0;6150.0;1060.0;4820.0;270.0
50;3;0;0;Vrouwen;Gemeenten < 100 000 inwoners;19780.0;4770.0;15010.0;19190.0;4490.0;14140.0;560.0;18460.0;3980.0;13890.0;600.0;18270.0;3400.0;14270.0;600.0
51;3;0;17 jaar of jonger;Totaal mannen en vrouwen;0;19490.0;14190.0;5300.0;18780.0;13400.0;5270.0;100.0;17140.0;12200.0;4830.0;120.0;13310.0;9870.0;3330.0;110.0
52;3;0;17 jaar of jonger;Totaal mannen en vrouwen;1;13790.0;9800.0;3990.0;13460.0;9460.0;3940.0;70.0;12400.0;8690.0;3630.0;70.0;9360.0;6900.0;2390.0;70.0
53;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Allochtonen;5710.0;4390.0;1320.0;5320.0;3950.0;1340.0;30.0;4740.0;3500.0;1200.0;50.0;3950.0;2960.0;940.0;40.0
54;3;0;17 jaar of jonger;Totaal mannen en vrouwen;3;1740.0;1310.0;430.0;1540.0;1170.0;360.0;;1380.0;1040.0;330.0;20.0;1150.0;910.0;230.0;
55;3;0;17 jaar of jonger;Totaal mannen en vrouwen;2;3970.0;3080.0;890.0;3780.0;2780.0;980.0;20.0;3360.0;2460.0;870.0;30.0;2800.0;2060.0;720.0;30.0
56;3;0;17 jaar of jonger;Totaal mannen en vrouwen;4;800.0;600.0;190.0;770.0;540.0;230.0;;710.0;520.0;180.0;;570.0;410.0;160.0;
57;3;0;17 jaar of jonger;Totaal mannen en vrouwen;5;710.0;550.0;160.0;640.0;450.0;180.0;;640.0;440.0;200.0;;570.0;400.0;160.0;
58;3;0;17 jaar of jonger;Totaal mannen en vrouwen;6;750.0;540.0;210.0;750.0;540.0;200.0;;670.0;470.0;190.0;;540.0;380.0;150.0;
59;3;0;17 jaar of jonger;Totaal mannen en vrouwen;7;350.0;270.0;80.0;350.0;250.0;90.0;0.0;310.0;220.0;90.0;;270.0;190.0;80.0;
60;3;0;17 jaar of jonger;Totaal mannen en vrouwen;8;1360.0;1110.0;240.0;1280.0;1000.0;270.0;;1040.0;810.0;220.0;10.0;860.0;680.0;170.0;10.0
61;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Niet verdacht van misdrijf;16530.0;12210.0;4320.0;15640.0;11460.0;4100.0;80.0;13970.0;10240.0;3640.0;90.0;10720.0;8280.0;2350.0;80.0
62;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Wel verdacht van misdrijf;2960.0;1980.0;980.0;3140.0;1940.0;1180.0;20.0;3170.0;1960.0;1180.0;30.0;2590.0;1590.0;980.0;30.0
63;3;0;17 jaar of jonger;Totaal mannen en vrouwen;1 keer verdacht van misdrijf;1790.0;1240.0;550.0;1880.0;1210.0;650.0;10.0;1840.0;1190.0;640.0;10.0;1430.0;950.0;470.0;10.0
64;3;0;17 jaar of jonger;Totaal mannen en vrouwen;2 keer of meer verdacht van misdrijf;1170.0;740.0;430.0;1260.0;730.0;520.0;;1330.0;770.0;550.0;20.0;1160.0;640.0;500.0;10.0
65;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Vier grote gemeenten;2900.0;2260.0;640.0;2880.0;2170.0;690.0;20.0;2640.0;1940.0;690.0;20.0;2130.0;1580.0;520.0;20.0
66;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Gemeenten >= 100 000 (excl. G4);3890.0;2810.0;1080.0;3710.0;2630.0;1050.0;30.0;3430.0;2430.0;980.0;30.0;2670.0;1970.0;670.0;30.0
67;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Gemeenten < 100 000 inwoners;12710.0;9130.0;3590.0;12190.0;8600.0;3530.0;50.0;11060.0;7820.0;3170.0;70.0;8520.0;6320.0;2140.0;60.0
68;3;0;17 jaar of jonger;Mannen;0;11040.0;8020.0;3020.0;10520.0;7480.0;2990.0;50.0;9770.0;6950.0;2760.0;60.0;7640.0;5600.0;1990.0;60.0
69;3;0;17 jaar of jonger;Mannen;1;7680.0;5440.0;2240.0;7390.0;5170.0;2180.0;30.0;6940.0;4890.0;2010.0;30.0;5300.0;3880.0;1380.0;40.0
70;3;0;17 jaar of jonger;Mannen;Allochtonen;3350.0;2570.0;780.0;3130.0;2310.0;810.0;10.0;2830.0;2060.0;750.0;30.0;2350.0;1720.0;610.0;20.0
71;3;0;17 jaar of jonger;Mannen;3;960.0;720.0;240.0;850.0;640.0;210.0;;780.0;580.0;180.0;;630.0;490.0;140.0;
72;3;0;17 jaar of jonger;Mannen;2;2400.0;1850.0;540.0;2280.0;1670.0;600.0;10.0;2050.0;1470.0;560.0;20.0;1720.0;1230.0;470.0;20.0
73;3;0;17 jaar of jonger;Mannen;4;500.0;370.0;120.0;490.0;330.0;160.0;;470.0;340.0;130.0;;370.0;250.0;110.0;
74;3;0;17 jaar of jonger;Mannen;5;480.0;380.0;110.0;410.0;290.0;120.0;;430.0;290.0;140.0;;370.0;260.0;110.0;
75;3;0;17 jaar of jonger;Mannen;6;430.0;300.0;120.0;440.0;320.0;120.0;;390.0;280.0;120.0;;350.0;250.0;100.0;
76;3;0;17 jaar of jonger;Mannen;7;210.0;160.0;50.0;210.0;160.0;50.0;0.0;170.0;120.0;50.0;;160.0;110.0;50.0;0.0
77;3;0;17 jaar of jonger;Mannen;8;790.0;650.0;140.0;730.0;580.0;150.0;;600.0;460.0;130.0;;480.0;370.0;110.0;
78;3;0;17 jaar of jonger;Mannen;Niet verdacht van misdrijf;8780.0;6500.0;2280.0;8110.0;5990.0;2090.0;30.0;7340.0;5460.0;1840.0;40.0;5640.0;4390.0;1220.0;40.0
79;3;0;17 jaar of jonger;Mannen;Wel verdacht van misdrijf;2260.0;1520.0;740.0;2410.0;1490.0;900.0;10.0;2430.0;1490.0;920.0;20.0;2000.0;1210.0;770.0;20.0
80;3;0;17 jaar of jonger;Mannen;1 keer verdacht van misdrijf;1260.0;880.0;380.0;1340.0;880.0;460.0;;1290.0;840.0;450.0;;1030.0;690.0;340.0;
81;3;0;17 jaar of jonger;Mannen;2 keer of meer verdacht van misdrijf;1000.0;650.0;360.0;1070.0;620.0;440.0;;1150.0;650.0;480.0;20.0;970.0;520.0;430.0;10.0
82;3;0;17 jaar of jonger;Mannen;Vier grote gemeenten;1670.0;1310.0;350.0;1660.0;1250.0;400.0;;1580.0;1140.0;430.0;;1270.0;940.0;320.0;10.0
83;3;0;17 jaar of jonger;Mannen;Gemeenten >= 100 000 (excl. G4);2180.0;1600.0;580.0;2110.0;1510.0;580.0;20.0;1940.0;1390.0;540.0;10.0;1520.0;1110.0;400.0;10.0
84;3;0;17 jaar of jonger;Mannen;Gemeenten < 100 000 inwoners;7200.0;5110.0;2090.0;6740.0;4710.0;2010.0;20.0;6250.0;4420.0;1790.0;40.0;4850.0;3550.0;1270.0;30.0
85;3;0;17 jaar of jonger;Vrouwen;0;8460.0;6170.0;2280.0;8260.0;5920.0;2280.0;50.0;7370.0;5250.0;2070.0;60.0;5670.0;4270.0;1340.0;60.0
86;3;0;17 jaar of jonger;Vrouwen;1;6100.0;4360.0;1750.0;6070.0;4290.0;1750.0;30.0;5460.0;3800.0;1620.0;40.0;4060.0;3030.0;1000.0;30.0
87;3;0;17 jaar of jonger;Vrouwen;Allochtonen;2350.0;1820.0;540.0;2190.0;1640.0;530.0;20.0;1920.0;1450.0;450.0;20.0;1600.0;1240.0;340.0;20.0
88;3;0;17 jaar of jonger;Vrouwen;3;780.0;590.0;190.0;690.0;530.0;150.0;;610.0;460.0;140.0;;520.0;420.0;90.0;
89;3;0;17 jaar of jonger;Vrouwen;2;1570.0;1230.0;350.0;1500.0;1110.0;380.0;10.0;1310.0;990.0;310.0;10.0;1090.0;830.0;250.0;20.0
90;3;0;17 jaar of jonger;Vrouwen;4;300.0;230.0;70.0;290.0;210.0;70.0;;240.0;180.0;50.0;;200.0;150.0;50.0;0.0
91;3;0;17 jaar of jonger;Vrouwen;5;230.0;180.0;60.0;230.0;170.0;60.0;;220.0;150.0;60.0;;200.0;150.0;50.0;
92;3;0;17 jaar of jonger;Vrouwen;6;330.0;240.0;90.0;310.0;220.0;80.0;;280.0;200.0;80.0;;190.0;130.0;60.0;
93;3;0;17 jaar of jonger;Vrouwen;7;140.0;120.0;30.0;130.0;90.0;40.0;0.0;140.0;100.0;40.0;0.0;110.0;80.0;30.0;
94;3;0;17 jaar of jonger;Vrouwen;8;570.0;470.0;100.0;550.0;420.0;120.0;;440.0;350.0;80.0;;380.0;310.0;70.0;
95;3;0;17 jaar of jonger;Vrouwen;Niet verdacht van misdrijf;7750.0;5710.0;2040.0;7530.0;5470.0;2010.0;50.0;6630.0;4780.0;1810.0;50.0;5070.0;3890.0;1130.0;50.0
96;3;0;17 jaar of jonger;Vrouwen;Wel verdacht van misdrijf;700.0;460.0;240.0;730.0;450.0;270.0;;740.0;470.0;260.0;;590.0;380.0;210.0;
97;3;0;17 jaar of jonger;Vrouwen;1 keer verdacht van misdrijf;530.0;360.0;170.0;540.0;330.0;200.0;;560.0;360.0;190.0;;400.0;260.0;140.0;
98;3;0;17 jaar of jonger;Vrouwen;2 keer of meer verdacht van misdrijf;170.0;100.0;70.0;200.0;120.0;80.0;;190.0;120.0;70.0;;190.0;120.0;70.0;
99;3;0;17 jaar of jonger;Vrouwen;Vier grote gemeenten;1230.0;940.0;290.0;1220.0;920.0;290.0;;1060.0;800.0;260.0;;850.0;640.0;200.0;
100;3;0;17 jaar of jonger;Vrouwen;Gemeenten >= 100 000 (excl. G4);1710.0;1210.0;500.0;1600.0;1120.0;470.0;10.0;1500.0;1040.0;440.0;10.0;1150.0;860.0;270.0;20.0
101;3;0;17 jaar of jonger;Vrouwen;Gemeenten < 100 000 inwoners;5520.0;4020.0;1500.0;5450.0;3890.0;1520.0;30.0;4820.0;3410.0;1370.0;30.0;3670.0;2770.0;870.0;30.0
102;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;0;35570.0;3150.0;32420.0;34810.0;2510.0;30660.0;1640.0;34820.0;2430.0;30640.0;1750.0;35120.0;2500.0;30540.0;2090.0
103;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;1;22840.0;1800.0;21040.0;21960.0;1520.0;19490.0;950.0;22180.0;1550.0;19610.0;1020.0;22300.0;1610.0;19450.0;1240.0
104;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Allochtonen;12730.0;1350.0;11380.0;12850.0;990.0;11180.0;680.0;12650.0;880.0;11030.0;730.0;12820.0;890.0;11090.0;850.0
105;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;3;2730.0;330.0;2390.0;2790.0;270.0;2300.0;220.0;2650.0;260.0;2150.0;240.0;2690.0;260.0;2180.0;250.0
106;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;2;10000.0;1010.0;8990.0;10060.0;720.0;8870.0;460.0;10000.0;630.0;8880.0;500.0;10130.0;630.0;8900.0;600.0
107;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;4;1930.0;200.0;1740.0;2000.0;140.0;1790.0;70.0;2160.0;130.0;1940.0;90.0;2090.0;100.0;1880.0;110.0
108;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;5;2060.0;130.0;1930.0;2160.0;110.0;1970.0;80.0;2300.0;110.0;2110.0;80.0;2360.0;110.0;2150.0;110.0
109;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;6;1940.0;140.0;1800.0;2020.0;90.0;1820.0;110.0;1920.0;70.0;1730.0;120.0;2000.0;80.0;1770.0;150.0
110;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;7;850.0;50.0;800.0;820.0;50.0;740.0;30.0;910.0;40.0;830.0;40.0;950.0;40.0;880.0;30.0
111;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;8;3220.0;500.0;2720.0;3060.0;350.0;2540.0;170.0;2710.0;280.0;2270.0;170.0;2730.0;290.0;2240.0;210.0
112;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Niet verdacht van misdrijf;29700.0;2810.0;26890.0;28260.0;2190.0;24710.0;1360.0;27300.0;2100.0;23780.0;1410.0;27070.0;2180.0;23220.0;1680.0
113;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Wel verdacht van misdrijf;5860.0;330.0;5530.0;6550.0;320.0;5950.0;280.0;7530.0;330.0;6860.0;340.0;8050.0;320.0;7320.0;410.0
114;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;1 keer verdacht van misdrijf;3700.0;240.0;3460.0;4000.0;200.0;3610.0;190.0;4410.0;210.0;3990.0;210.0;4680.0;220.0;4200.0;260.0
115;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;2 keer of meer verdacht van misdrijf;2170.0;90.0;2080.0;2550.0;110.0;2340.0;90.0;3120.0;120.0;2880.0;130.0;3370.0;100.0;3120.0;150.0
116;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Vier grote gemeenten;5750.0;630.0;5120.0;6150.0;490.0;5250.0;410.0;6390.0;450.0;5530.0;410.0;6360.0;440.0;5430.0;490.0
117;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Gemeenten >= 100 000 (excl. G4);7080.0;630.0;6450.0;7240.0;490.0;6380.0;380.0;7340.0;520.0;6420.0;400.0;7520.0;530.0;6480.0;520.0
118;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Gemeenten < 100 000 inwoners;22730.0;1890.0;20840.0;21420.0;1530.0;19040.0;850.0;21080.0;1460.0;18680.0;940.0;21240.0;1530.0;18630.0;1080.0
119;3;0;18 tot 23 jaar;Mannen;0;21780.0;1870.0;19910.0;21400.0;1510.0;18900.0;1000.0;21100.0;1480.0;18540.0;1080.0;21250.0;1500.0;18450.0;1300.0
120;3;0;18 tot 23 jaar;Mannen;1;13870.0;1090.0;12770.0;13350.0;940.0;11820.0;590.0;13300.0;980.0;11680.0;650.0;13290.0;970.0;11550.0;770.0
121;3;0;18 tot 23 jaar;Mannen;Allochtonen;7910.0;780.0;7130.0;8050.0;560.0;7080.0;410.0;7800.0;500.0;6860.0;430.0;7970.0;530.0;6910.0;530.0
122;3;0;18 tot 23 jaar;Mannen;3;1720.0;210.0;1500.0;1670.0;160.0;1390.0;120.0;1560.0;160.0;1270.0;130.0;1590.0;150.0;1280.0;160.0
123;3;0;18 tot 23 jaar;Mannen;2;6190.0;560.0;5630.0;6380.0;400.0;5690.0;280.0;6240.0;350.0;5590.0;310.0;6380.0;370.0;5630.0;380.0
124;3;0;18 tot 23 jaar;Mannen;4;1230.0;100.0;1130.0;1280.0;80.0;1160.0;40.0;1400.0;80.0;1270.0;60.0;1360.0;60.0;1230.0;80.0
125;3;0;18 tot 23 jaar;Mannen;5;1260.0;80.0;1180.0;1400.0;60.0;1290.0;50.0;1500.0;60.0;1380.0;60.0;1550.0;70.0;1420.0;70.0
126;3;0;18 tot 23 jaar;Mannen;6;1170.0;70.0;1100.0;1240.0;60.0;1120.0;70.0;1160.0;40.0;1040.0;70.0;1230.0;50.0;1090.0;90.0
127;3;0;18 tot 23 jaar;Mannen;7;510.0;30.0;480.0;500.0;30.0;450.0;10.0;540.0;30.0;500.0;20.0;560.0;30.0;510.0;20.0
128;3;0;18 tot 23 jaar;Mannen;8;2020.0;290.0;1740.0;1960.0;180.0;1670.0;110.0;1650.0;140.0;1410.0;100.0;1690.0;170.0;1390.0;130.0
129;3;0;18 tot 23 jaar;Mannen;Niet verdacht van misdrijf;16790.0;1600.0;15190.0;15860.0;1240.0;13850.0;770.0;14870.0;1210.0;12860.0;800.0;14690.0;1230.0;12490.0;970.0
130;3;0;18 tot 23 jaar;Mannen;Wel verdacht van misdrijf;4980.0;270.0;4710.0;5540.0;270.0;5040.0;230.0;6230.0;270.0;5680.0;280.0;6570.0;270.0;5960.0;330.0
131;3;0;18 tot 23 jaar;Mannen;1 keer verdacht van misdrijf;3000.0;190.0;2820.0;3240.0;170.0;2920.0;150.0;3420.0;170.0;3090.0;160.0;3550.0;180.0;3170.0;200.0
132;3;0;18 tot 23 jaar;Mannen;2 keer of meer verdacht van misdrijf;1980.0;80.0;1900.0;2300.0;100.0;2120.0;80.0;2810.0;100.0;2590.0;120.0;3010.0;90.0;2790.0;130.0
133;3;0;18 tot 23 jaar;Mannen;Vier grote gemeenten;3520.0;370.0;3160.0;3810.0;280.0;3290.0;240.0;3900.0;260.0;3390.0;250.0;3910.0;260.0;3330.0;320.0
134;3;0;18 tot 23 jaar;Mannen;Gemeenten >= 100 000 (excl. G4);4200.0;360.0;3840.0;4330.0;280.0;3830.0;220.0;4280.0;320.0;3720.0;250.0;4490.0;330.0;3840.0;310.0
135;3;0;18 tot 23 jaar;Mannen;Gemeenten < 100 000 inwoners;14050.0;1140.0;12910.0;13260.0;940.0;11780.0;540.0;12910.0;910.0;11420.0;590.0;12860.0;910.0;11280.0;680.0
136;3;0;18 tot 23 jaar;Vrouwen;0;13790.0;1280.0;12510.0;13410.0;1000.0;11770.0;640.0;13730.0;950.0;12110.0;670.0;13870.0;1000.0;12090.0;780.0
137;3;0;18 tot 23 jaar;Vrouwen;1;8970.0;710.0;8270.0;8610.0;580.0;7670.0;360.0;8880.0;570.0;7940.0;370.0;9020.0;640.0;7910.0;470.0
138;3;0;18 tot 23 jaar;Vrouwen;Allochtonen;4820.0;570.0;4250.0;4800.0;430.0;4100.0;280.0;4850.0;380.0;4170.0;300.0;4850.0;360.0;4180.0;310.0
