ID;Geslacht;Leeftijd;Onderwijssoort;Uitkeringen;StartkwalificatieOpPeilmoment;Peilmoment;Perioden;Schoolverlaters_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3
25;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2017/'18;105320.0;30260.0;75060.0
26;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2018/'19;109160.0;31470.0;77680.0
27;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2019/'20;98560.0;26360.0;72200.0
28;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2020/'21;104660.0;28790.0;75870.0
29;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;1 jaar na verlaten onderwijs;2021/'22;;;
30;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2007/'08;113740.0;48450.0;65290.0
31;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2008/'09;107180.0;43340.0;63840.0
32;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2009/'10;109620.0;42990.0;66640.0
33;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2010/'11;110260.0;41730.0;68530.0
34;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2011/'12;113080.0;40290.0;72790.0
35;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2012/'13;98290.0;31290.0;67000.0
36;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2013/'14;95050.0;29320.0;65730.0
37;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2014/'15;102950.0;28120.0;74840.0
38;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2015/'16;100740.0;27440.0;73310.0
39;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2016/'17;103960.0;28360.0;75600.0
40;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2017/'18;105320.0;30260.0;75060.0
41;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2018/'19;109160.0;31470.0;77680.0
42;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2019/'20;98560.0;26360.0;72200.0
43;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2020/'21;;;
44;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;2 jaar na verlaten onderwijs;2021/'22;;;
45;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2007/'08;113740.0;48450.0;65290.0
46;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2008/'09;107180.0;43340.0;63840.0
47;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2009/'10;109620.0;42990.0;66640.0
48;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2010/'11;110260.0;41730.0;68530.0
49;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2011/'12;113080.0;40290.0;72790.0
50;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2012/'13;98290.0;31290.0;67000.0
51;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2013/'14;95050.0;29320.0;65730.0
52;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2014/'15;102950.0;28120.0;74840.0
53;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2015/'16;100740.0;27440.0;73310.0
54;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2016/'17;103960.0;28360.0;75600.0
55;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2017/'18;105320.0;30260.0;75060.0
56;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2018/'19;109160.0;31470.0;77680.0
57;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2019/'20;;;
58;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2020/'21;;;
59;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2021/'22;;;
60;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2007/'08;113740.0;48450.0;65290.0
61;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2008/'09;107180.0;43340.0;63840.0
62;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2009/'10;109620.0;42990.0;66640.0
63;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2010/'11;110260.0;41730.0;68530.0
64;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2011/'12;113080.0;40290.0;72790.0
65;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2012/'13;98290.0;31290.0;67000.0
66;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2013/'14;95050.0;29320.0;65730.0
67;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2014/'15;102950.0;28120.0;74840.0
68;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2015/'16;100740.0;27440.0;73310.0
69;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2016/'17;103960.0;28360.0;75600.0
70;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2017/'18;105320.0;30260.0;75060.0
71;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2018/'19;;;
72;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2019/'20;;;
73;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2020/'21;;;
74;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2021/'22;;;
75;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2007/'08;113740.0;48450.0;65290.0
76;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2008/'09;107180.0;43340.0;63840.0
77;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2009/'10;109620.0;42990.0;66640.0
78;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2010/'11;110260.0;41730.0;68530.0
79;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2011/'12;113080.0;40290.0;72790.0
80;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2012/'13;98290.0;31290.0;67000.0
81;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2013/'14;95050.0;29320.0;65730.0
82;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2014/'15;102950.0;28120.0;74840.0
83;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2015/'16;100740.0;27440.0;73310.0
84;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2016/'17;103960.0;28360.0;75600.0
85;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2017/'18;;;
86;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2018/'19;;;
87;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2019/'20;;;
88;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2020/'21;;;
89;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2021/'22;;;
90;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2007/'08;113740.0;48450.0;65290.0
91;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2008/'09;107180.0;43340.0;63840.0
92;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2009/'10;109620.0;42990.0;66640.0
93;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2010/'11;110260.0;41730.0;68530.0
94;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2011/'12;113080.0;40290.0;72790.0
95;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2012/'13;;;
96;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2013/'14;;;
97;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2014/'15;;;
98;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2015/'16;;;
99;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2016/'17;;;
100;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2017/'18;;;
101;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2018/'19;;;
102;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2019/'20;;;
103;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2020/'21;;;
104;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2021/'22;;;
105;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2007/'08;65290.0;;65290.0
106;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2008/'09;63840.0;;63840.0
107;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2009/'10;66640.0;;66640.0
108;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2010/'11;68530.0;;68530.0
109;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2011/'12;72790.0;;72790.0
110;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2012/'13;67000.0;;67000.0
111;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2013/'14;65730.0;;65730.0
112;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2014/'15;74840.0;;74840.0
113;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2015/'16;73310.0;;73310.0
114;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2016/'17;75600.0;;75600.0
115;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2017/'18;75060.0;;75060.0
116;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2018/'19;77680.0;;77680.0
117;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2019/'20;72200.0;;72200.0
118;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2020/'21;75870.0;;75870.0
119;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;Direct na verlaten onderwijs;2021/'22;83170.0;;83170.0
120;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2007/'08;66680.0;1390.0;65290.0
121;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2008/'09;65080.0;1240.0;63840.0
122;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2009/'10;67830.0;1190.0;66640.0
123;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2010/'11;69090.0;560.0;68530.0
124;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2011/'12;73250.0;460.0;72790.0
125;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2012/'13;67380.0;380.0;67000.0
126;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2013/'14;66060.0;330.0;65730.0
127;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2014/'15;75070.0;240.0;74840.0
128;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2015/'16;73590.0;290.0;73310.0
129;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2016/'17;75840.0;250.0;75600.0
130;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2017/'18;75280.0;220.0;75060.0
131;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2018/'19;77840.0;160.0;77680.0
132;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2019/'20;72330.0;130.0;72200.0
133;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2020/'21;75950.0;90.0;75870.0
134;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;1 jaar na verlaten onderwijs;2021/'22;;;
135;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2007/'08;68290.0;3000.0;65290.0
136;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2008/'09;66440.0;2590.0;63840.0
137;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2009/'10;69280.0;2640.0;66640.0
138;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2010/'11;70290.0;1760.0;68530.0
139;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2011/'12;74430.0;1640.0;72790.0
140;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2012/'13;68320.0;1320.0;67000.0
141;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2013/'14;66950.0;1220.0;65730.0
142;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2014/'15;75800.0;960.0;74840.0
143;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2015/'16;74190.0;890.0;73310.0
144;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2016/'17;76370.0;770.0;75600.0
145;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2017/'18;75900.0;840.0;75060.0
146;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2018/'19;78490.0;810.0;77680.0
147;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2019/'20;72810.0;610.0;72200.0
148;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2020/'21;;;
149;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;2 jaar na verlaten onderwijs;2021/'22;;;
150;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;3 jaar na verlaten onderwijs;2007/'08;70640.0;5350.0;65290.0
151;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;3 jaar na verlaten onderwijs;2008/'09;68580.0;4740.0;63840.0
152;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;3 jaar na verlaten onderwijs;2009/'10;71490.0;4850.0;66640.0
153;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;3 jaar na verlaten onderwijs;2010/'11;72480.0;3950.0;68530.0
154;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;3 jaar na verlaten onderwijs;2011/'12;76560.0;3770.0;72790.0
155;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;Totaal;Met startkwalificatie;3 jaar na verlaten onderwijs;2012/'13;69950.0;2960.0;67000.0
