ID;Schooljaar;BedrijfstakkenSBI93;Herkomstgroeperingen;Geslacht;Leeftijd;Peilmoment;TotaalVoMbo_1;VoortgezetOnderwijs_2;MboInclusiefExtranei_3;MboExclusiefExtranei_4;BeroepsopleidendeLeerwegBol_5;BeroepsbegeleidendeLeerwegBbl_6;MboExtranei_7;TotaalVoMbo_8;VoortgezetOnderwijs_9;MboInclusiefExtranei_10;MboExclusiefExtranei_11;BeroepsopleidendeLeerwegBol_12;BeroepsbegeleidendeLeerwegBbl_13;MboExtranei_14;TotaalVoMbo_15;VoortgezetOnderwijs_16;MboInclusiefExtranei_17;MboExclusiefExtranei_18;BeroepsopleidendeLeerwegBol_19;BeroepsbegeleidendeLeerwegBbl_20;MboExtranei_21
14;100;100;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;56640.0;6690.0;49950.0;48170.0;30740.0;17430.0;1770.0;25060.0;4980.0;20080.0;19390.0;12140.0;7240.0;690.0;31580.0;1710.0;29870.0;28790.0;18600.0;10190.0;1080.0
15;100;100;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;53890.0;6330.0;47560.0;45850.0;29330.0;16520.0;1710.0;23700.0;4770.0;18930.0;18260.0;11440.0;6820.0;660.0;30200.0;1560.0;28640.0;27590.0;17890.0;9700.0;1050.0
16;100;100;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Eerste jaar na schoolverlaten;37800.0;10.0;37790.0;35950.0;7950.0;28000.0;1840.0;16230.0;10.0;16220.0;15450.0;3890.0;11560.0;770.0;21570.0;;21570.0;20500.0;4060.0;16440.0;1070.0
17;100;100;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Tweede jaar na schoolverlaten;36060.0;10.0;36050.0;34320.0;8020.0;26300.0;1730.0;15240.0;10.0;15230.0;14520.0;3920.0;10600.0;710.0;20820.0;;20820.0;19800.0;4100.0;15700.0;1020.0
18;100;100;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Derde jaar na schoolverlaten;35010.0;10.0;35010.0;33330.0;7950.0;25380.0;1680.0;14760.0;10.0;14760.0;14070.0;3890.0;10180.0;690.0;20250.0;;20250.0;19260.0;4070.0;15190.0;990.0
19;100;100;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;23 jaar of ouder;Vierde jaar na schoolverlaten;33650.0;10.0;33640.0;32010.0;7700.0;24300.0;1630.0;14170.0;10.0;14150.0;13480.0;3790.0;9690.0;670.0;19480.0;;19480.0;18530.0;3910.0;14610.0;960.0
20;100;100;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Eerste jaar na schoolverlaten;56580.0;5700.0;50880.0;48480.0;20600.0;27880.0;2400.0;28080.0;3470.0;24610.0;23600.0;10670.0;12930.0;1020.0;28500.0;2230.0;26270.0;24880.0;9930.0;14950.0;1390.0
21;100;100;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Tweede jaar na schoolverlaten;51940.0;4060.0;47890.0;45620.0;19560.0;26060.0;2270.0;25910.0;3060.0;22860.0;21920.0;9990.0;11930.0;940.0;26030.0;1000.0;25030.0;23700.0;9570.0;14130.0;1330.0
22;100;100;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Derde jaar na schoolverlaten;49470.0;3690.0;45780.0;43610.0;18650.0;24960.0;2170.0;24520.0;2890.0;21630.0;20730.0;9390.0;11340.0;900.0;24950.0;800.0;24150.0;22880.0;9260.0;13620.0;1270.0
23;100;100;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;Vierde jaar na schoolverlaten;47310.0;3510.0;43800.0;41680.0;17810.0;23880.0;2120.0;23300.0;2740.0;20560.0;19690.0;8920.0;10780.0;870.0;24010.0;780.0;23240.0;21990.0;8890.0;13100.0;1250.0
24;100;100;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;4970.0;2930.0;2040.0;2030.0;1400.0;630.0;10.0;4260.0;2520.0;1740.0;1730.0;1160.0;570.0;10.0;710.0;410.0;300.0;300.0;240.0;60.0;
25;100;100;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;4530.0;2560.0;1970.0;1960.0;1370.0;600.0;10.0;4000.0;2340.0;1650.0;1640.0;1100.0;550.0;10.0;530.0;210.0;320.0;320.0;270.0;50.0;
26;100;100;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;4190.0;2400.0;1790.0;1780.0;1210.0;570.0;10.0;3720.0;2220.0;1490.0;1480.0;960.0;520.0;10.0;470.0;180.0;290.0;290.0;250.0;40.0;
27;100;100;Totaal herkomstgroeperingen;Mannen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;3960.0;2300.0;1660.0;1650.0;1110.0;530.0;10.0;3510.0;2120.0;1380.0;1370.0;880.0;490.0;10.0;450.0;180.0;270.0;270.0;230.0;40.0;
28;100;100;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Eerste jaar na schoolverlaten;31970.0;2770.0;29210.0;28190.0;15240.0;12950.0;1020.0;14220.0;950.0;13270.0;12860.0;7290.0;5570.0;410.0;17750.0;1820.0;15930.0;15330.0;7950.0;7380.0;610.0
29;100;100;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Tweede jaar na schoolverlaten;28760.0;1500.0;27260.0;26290.0;14230.0;12060.0;970.0;12870.0;710.0;12170.0;11780.0;6670.0;5110.0;390.0;15890.0;790.0;15100.0;14510.0;7570.0;6950.0;580.0
30;100;100;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Derde jaar na schoolverlaten;27170.0;1280.0;25890.0;24970.0;13530.0;11440.0;920.0;12030.0;660.0;11370.0;11010.0;6240.0;4770.0;360.0;15140.0;620.0;14520.0;13970.0;7290.0;6670.0;560.0
31;100;100;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;Vierde jaar na schoolverlaten;25900.0;1200.0;24700.0;23810.0;12910.0;10890.0;900.0;11370.0;600.0;10760.0;10420.0;5900.0;4520.0;350.0;14540.0;600.0;13940.0;13390.0;7010.0;6380.0;550.0
32;100;100;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;36940.0;5700.0;31240.0;30220.0;16640.0;13580.0;1030.0;18480.0;3470.0;15010.0;14590.0;8450.0;6140.0;420.0;18470.0;2230.0;16230.0;15630.0;8190.0;7440.0;610.0
33;100;100;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;33290.0;4060.0;29230.0;28260.0;15600.0;12660.0;980.0;16870.0;3050.0;13820.0;13420.0;7760.0;5660.0;400.0;16420.0;1000.0;15420.0;14830.0;7830.0;7000.0;580.0
34;100;100;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;31360.0;3690.0;27680.0;26750.0;14740.0;12010.0;930.0;15750.0;2890.0;12860.0;12490.0;7200.0;5290.0;370.0;15610.0;800.0;14820.0;14260.0;7540.0;6720.0;560.0
35;100;100;Totaal herkomstgroeperingen;Mannen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;29860.0;3500.0;26360.0;25450.0;14020.0;11430.0;910.0;14870.0;2730.0;12150.0;11790.0;6780.0;5010.0;360.0;14990.0;780.0;14210.0;13660.0;7240.0;6420.0;550.0
36;100;100;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Eerste jaar na schoolverlaten;19640.0;;19630.0;18260.0;3960.0;14300.0;1380.0;9600.0;;9600.0;9010.0;2220.0;6790.0;590.0;10030.0;;10030.0;9250.0;1740.0;7510.0;780.0
37;100;100;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Tweede jaar na schoolverlaten;18660.0;;18650.0;17360.0;3960.0;13400.0;1290.0;9040.0;;9040.0;8490.0;2230.0;6270.0;550.0;9610.0;;9610.0;8870.0;1730.0;7130.0;750.0
38;100;100;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Derde jaar na schoolverlaten;18110.0;10.0;18100.0;16860.0;3910.0;12950.0;1250.0;8770.0;10.0;8760.0;8240.0;2190.0;6040.0;530.0;9340.0;;9340.0;8620.0;1720.0;6900.0;720.0
39;100;100;Totaal herkomstgroeperingen;Mannen;23 jaar of ouder;Vierde jaar na schoolverlaten;17450.0;10.0;17440.0;16230.0;3780.0;12450.0;1210.0;8430.0;10.0;8420.0;7900.0;2140.0;5770.0;510.0;9030.0;;9030.0;8330.0;1650.0;6680.0;700.0
40;100;100;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Eerste jaar na schoolverlaten;49030.0;5230.0;43800.0;42400.0;22340.0;20060.0;1400.0;18260.0;2560.0;15700.0;15170.0;7950.0;7220.0;540.0;30770.0;2680.0;28100.0;27230.0;14390.0;12840.0;860.0
41;100;100;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Tweede jaar na schoolverlaten;44210.0;3180.0;41030.0;39730.0;21060.0;18670.0;1310.0;16080.0;2100.0;13980.0;13480.0;7050.0;6440.0;500.0;28130.0;1090.0;27050.0;26240.0;14010.0;12230.0;810.0
42;100;100;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Derde jaar na schoolverlaten;42180.0;3010.0;39170.0;37900.0;20050.0;17850.0;1280.0;15310.0;2100.0;13210.0;12730.0;6640.0;6090.0;480.0;26870.0;910.0;25970.0;25170.0;13410.0;11760.0;800.0
43;100;100;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;Vierde jaar na schoolverlaten;40230.0;2830.0;37400.0;36170.0;19220.0;16950.0;1220.0;14560.0;2050.0;12520.0;12050.0;6310.0;5740.0;460.0;25660.0;780.0;24880.0;24120.0;12910.0;11210.0;760.0
44;100;100;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;4210.0;2830.0;1380.0;1380.0;1070.0;310.0;;3270.0;2010.0;1260.0;1260.0;990.0;270.0;;940.0;820.0;120.0;120.0;80.0;40.0;
45;100;100;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;3320.0;2120.0;1200.0;1200.0;920.0;280.0;10.0;2810.0;1720.0;1090.0;1080.0;840.0;240.0;10.0;510.0;400.0;120.0;120.0;80.0;40.0;
46;100;100;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;3150.0;2070.0;1080.0;1070.0;810.0;260.0;10.0;2720.0;1740.0;980.0;970.0;740.0;230.0;10.0;430.0;330.0;100.0;100.0;70.0;30.0;
47;100;100;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;3020.0;2010.0;1000.0;1000.0;760.0;240.0;10.0;2640.0;1720.0;910.0;910.0;700.0;210.0;10.0;380.0;290.0;90.0;90.0;60.0;30.0;
48;100;100;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Eerste jaar na schoolverlaten;26660.0;2400.0;24260.0;23330.0;17280.0;6050.0;930.0;8370.0;550.0;7820.0;7460.0;5290.0;2180.0;360.0;18290.0;1860.0;16440.0;15870.0;12000.0;3870.0;570.0
49;100;100;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Tweede jaar na schoolverlaten;23490.0;1060.0;22430.0;21560.0;16080.0;5480.0;860.0;7070.0;370.0;6700.0;6370.0;4510.0;1850.0;330.0;16410.0;690.0;15730.0;15190.0;11570.0;3630.0;530.0
50;100;100;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Derde jaar na schoolverlaten;22130.0;940.0;21190.0;20360.0;15190.0;5170.0;840.0;6590.0;350.0;6240.0;5920.0;4200.0;1720.0;310.0;15540.0;580.0;14960.0;14430.0;10990.0;3440.0;520.0
51;100;100;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;Vierde jaar na schoolverlaten;21020.0;820.0;20200.0;19400.0;14540.0;4860.0;800.0;6190.0;320.0;5870.0;5570.0;3960.0;1610.0;300.0;14830.0;500.0;14330.0;13830.0;10580.0;3250.0;500.0
52;100;100;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;30870.0;5230.0;25640.0;24710.0;18350.0;6360.0;930.0;11630.0;2550.0;9080.0;8720.0;6270.0;2440.0;360.0;19230.0;2680.0;16560.0;15990.0;12080.0;3910.0;570.0
53;100;100;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;26810.0;3180.0;23630.0;22760.0;17000.0;5770.0;870.0;9880.0;2090.0;7790.0;7450.0;5350.0;2100.0;340.0;16930.0;1090.0;15840.0;15310.0;11640.0;3670.0;530.0
54;100;100;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;25270.0;3000.0;22270.0;21420.0;16000.0;5420.0;850.0;9310.0;2100.0;7210.0;6890.0;4940.0;1950.0;320.0;15960.0;910.0;15060.0;14530.0;11060.0;3470.0;530.0
55;100;100;Totaal herkomstgroeperingen;Vrouwen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;24030.0;2830.0;21200.0;20400.0;15300.0;5100.0;810.0;8820.0;2050.0;6780.0;6470.0;4660.0;1820.0;300.0;15210.0;780.0;14430.0;13920.0;10640.0;3280.0;500.0
56;100;100;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Eerste jaar na schoolverlaten;18160.0;;18160.0;17690.0;3990.0;13700.0;470.0;6620.0;;6620.0;6450.0;1680.0;4770.0;170.0;11540.0;;11540.0;11250.0;2320.0;8930.0;290.0
57;100;100;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Tweede jaar na schoolverlaten;17400.0;;17400.0;16960.0;4060.0;12910.0;440.0;6200.0;;6190.0;6030.0;1690.0;4340.0;160.0;11210.0;;11210.0;10930.0;2370.0;8570.0;270.0
58;100;100;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Derde jaar na schoolverlaten;16910.0;;16900.0;16470.0;4040.0;12430.0;430.0;5990.0;;5990.0;5840.0;1700.0;4140.0;160.0;10910.0;;10910.0;10640.0;2350.0;8290.0;270.0
59;100;100;Totaal herkomstgroeperingen;Vrouwen;23 jaar of ouder;Vierde jaar na schoolverlaten;16200.0;;16190.0;15780.0;3920.0;11860.0;420.0;5740.0;;5740.0;5580.0;1650.0;3920.0;160.0;10460.0;;10460.0;10200.0;2270.0;7930.0;260.0
60;100;100;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Eerste jaar na schoolverlaten;85000.0;9010.0;75990.0;72730.0;32650.0;40080.0;3260.0;34380.0;4770.0;29610.0;28310.0;12230.0;16080.0;1300.0;50630.0;4240.0;46380.0;44420.0;20430.0;23990.0;1960.0
61;100;100;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Tweede jaar na schoolverlaten;77320.0;6000.0;71320.0;68240.0;30770.0;37470.0;3080.0;31010.0;4160.0;26850.0;25630.0;10940.0;14690.0;1220.0;46300.0;1840.0;44470.0;42600.0;19830.0;22780.0;1860.0
62;100;100;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Derde jaar na schoolverlaten;73640.0;5530.0;68110.0;65130.0;29210.0;35920.0;2980.0;29310.0;4040.0;25270.0;24110.0;10150.0;13960.0;1160.0;44330.0;1490.0;42840.0;41020.0;19060.0;21970.0;1820.0
63;100;100;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;Vierde jaar na schoolverlaten;70380.0;5230.0;65150.0;62250.0;28000.0;34250.0;2900.0;27810.0;3860.0;23940.0;22810.0;9620.0;13200.0;1130.0;42580.0;1370.0;41210.0;39440.0;18390.0;21060.0;1760.0
64;100;100;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;7720.0;4830.0;2890.0;2880.0;2050.0;840.0;10.0;6240.0;3750.0;2500.0;2490.0;1750.0;740.0;10.0;1480.0;1080.0;400.0;400.0;300.0;90.0;
65;100;100;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;6650.0;3940.0;2700.0;2690.0;1900.0;790.0;10.0;5700.0;3400.0;2300.0;2290.0;1590.0;700.0;10.0;940.0;540.0;400.0;400.0;320.0;90.0;
66;100;100;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Derde jaar na schoolverlaten;6230.0;3790.0;2440.0;2430.0;1690.0;740.0;20.0;5420.0;3340.0;2080.0;2070.0;1400.0;670.0;10.0;810.0;450.0;360.0;360.0;290.0;70.0;
67;100;100;Autochtonen;Totaal mannen en vrouwen;Jonger dan 18 jaar;Vierde jaar na schoolverlaten;5910.0;3630.0;2280.0;2260.0;1570.0;690.0;20.0;5160.0;3220.0;1940.0;1930.0;1300.0;620.0;20.0;750.0;420.0;340.0;340.0;270.0;70.0;
68;100;100;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;Eerste jaar na schoolverlaten;48570.0;4180.0;44390.0;42660.0;25590.0;17070.0;1730.0;16670.0;1020.0;15650.0;14990.0;8370.0;6620.0;660.0;31910.0;3160.0;28750.0;27680.0;17230.0;10450.0;1070.0
69;100;100;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;Tweede jaar na schoolverlaten;43320.0;2050.0;41270.0;39620.0;23840.0;15780.0;1650.0;14600.0;760.0;13840.0;13210.0;7270.0;5950.0;630.0;28720.0;1290.0;27420.0;26400.0;16580.0;9830.0;1020.0
70;100;100;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;Derde jaar na schoolverlaten;40830.0;1730.0;39090.0;37510.0;22560.0;14950.0;1590.0;13530.0;690.0;12840.0;12250.0;6690.0;5560.0;600.0;27290.0;1040.0;26250.0;25260.0;15870.0;9390.0;990.0
71;100;100;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;Vierde jaar na schoolverlaten;38930.0;1600.0;37330.0;35800.0;21610.0;14180.0;1530.0;12750.0;640.0;12110.0;11540.0;6320.0;5220.0;570.0;26180.0;950.0;25220.0;24260.0;15300.0;8960.0;970.0
72;100;100;Autochtonen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Eerste jaar na schoolverlaten;56290.0;9010.0;47290.0;45550.0;27640.0;17910.0;1740.0;22910.0;4760.0;18150.0;17480.0;10110.0;7370.0;670.0;33380.0;4240.0;29140.0;28070.0;17530.0;10540.0;1070.0
73;100;100;Autochtonen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Tweede jaar na schoolverlaten;49960.0;5990.0;43970.0;42310.0;25740.0;16560.0;1660.0;20300.0;4160.0;16140.0;15500.0;8850.0;6650.0;640.0;29660.0;1840.0;27830.0;26810.0;16890.0;9910.0;1020.0
74;100;100;Autochtonen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Derde jaar na schoolverlaten;47060.0;5520.0;41540.0;39940.0;24250.0;15690.0;1600.0;18950.0;4030.0;14920.0;14310.0;8090.0;6220.0;610.0;28100.0;1490.0;26610.0;25620.0;16160.0;9460.0;990.0
75;100;100;Autochtonen;Totaal mannen en vrouwen;Jonger dan 23 jaar;Vierde jaar na schoolverlaten;44840.0;5230.0;39610.0;38060.0;23190.0;14870.0;1550.0;17910.0;3860.0;14050.0;13470.0;7620.0;5850.0;590.0;26930.0;1370.0;25560.0;24600.0;15570.0;9030.0;970.0
76;100;100;Autochtonen;Totaal mannen en vrouwen;23 jaar of ouder;Eerste jaar na schoolverlaten;28710.0;;28710.0;27180.0;5010.0;22170.0;1520.0;11470.0;;11460.0;10830.0;2120.0;8720.0;630.0;17240.0;;17240.0;16350.0;2900.0;13450.0;890.0
77;100;100;Autochtonen;Totaal mannen en vrouwen;23 jaar of ouder;Tweede jaar na schoolverlaten;27350.0;;27350.0;25930.0;5030.0;20910.0;1420.0;10710.0;;10710.0;10130.0;2090.0;8040.0;580.0;16640.0;;16640.0;15800.0;2940.0;12860.0;840.0
78;100;100;Autochtonen;Totaal mannen en vrouwen;23 jaar of ouder;Derde jaar na schoolverlaten;26580.0;;26580.0;25200.0;4960.0;20230.0;1380.0;10350.0;;10350.0;9790.0;2060.0;7730.0;560.0;16230.0;;16230.0;15400.0;2900.0;12500.0;820.0
79;100;100;Autochtonen;Totaal mannen en vrouwen;23 jaar of ouder;Vierde jaar na schoolverlaten;25540.0;;25540.0;24190.0;4810.0;19380.0;1340.0;9900.0;;9890.0;9350.0;2000.0;7350.0;550.0;15640.0;;15640.0;14850.0;2820.0;12030.0;800.0
80;100;100;Autochtonen;Mannen;Totaal leeftijd;Eerste jaar na schoolverlaten;45620.0;4670.0;40940.0;38860.0;15170.0;23700.0;2080.0;20770.0;2730.0;18040.0;17180.0;6760.0;10430.0;860.0;24850.0;1950.0;22900.0;21680.0;8410.0;13270.0;1220.0
81;100;100;Autochtonen;Mannen;Totaal leeftijd;Tweede jaar na schoolverlaten;41710.0;3320.0;38390.0;36410.0;14250.0;22160.0;1970.0;18990.0;2430.0;16560.0;15760.0;6140.0;9620.0;800.0;22720.0;890.0;21830.0;20660.0;8110.0;12540.0;1180.0
82;100;100;Autochtonen;Mannen;Totaal leeftijd;Derde jaar na schoolverlaten;39690.0;3010.0;36680.0;34790.0;13510.0;21280.0;1890.0;17910.0;2310.0;15600.0;14840.0;5680.0;9160.0;760.0;21780.0;700.0;21080.0;19950.0;7830.0;12120.0;1130.0
83;100;100;Autochtonen;Mannen;Totaal leeftijd;Vierde jaar na schoolverlaten;38020.0;2860.0;35160.0;33310.0;12950.0;20360.0;1850.0;17010.0;2170.0;14840.0;14100.0;5400.0;8690.0;740.0;21000.0;690.0;20320.0;19210.0;7550.0;11660.0;1100.0
84;100;100;Autochtonen;Mannen;Jonger dan 18 jaar;Eerste jaar na schoolverlaten;4130.0;2430.0;1700.0;1690.0;1140.0;550.0;10.0;3490.0;2070.0;1420.0;1420.0;910.0;500.0;10.0;640.0;360.0;280.0;280.0;230.0;50.0;
85;100;100;Autochtonen;Mannen;Jonger dan 18 jaar;Tweede jaar na schoolverlaten;3780.0;2120.0;1660.0;1650.0;1120.0;530.0;10.0;3300.0;1940.0;1360.0;1360.0;880.0;480.0;10.0;480.0;180.0;300.0;300.0;250.0;50.0;
