ID;Indelingen;Perioden;AantalBeursNvS_1;TotaalVermogen_2;TotaleVasteActiva_3;ImmaterieleVasteActiva_4;MaterieleActivaTbvBedrijfsuitoefening_5;MaterActNietTbvBedrijfsuitoefening_6;Deelnemingen_7;OverigeFinancieleVasteActiva_8;TotaleVlottendeActiva_9;Voorraden_10;KortlopendeVorderingen_11;LiquideMiddelen_12;Effecten_13;TotaalEigenVermogen_14;GewoonGestortEnOpgevraagdKapitaal_15;OverigGestortEnOpgevraagdKapitaal_16;Agioreserve_17;Herwaarderingsreserve_18;IngehoudenWinstEnOverigeReserves_19;TotaalVreemdVermogenLang_20;BelangVanDerden_21;TotaleVoorzieningen_22;Pensioenvoorzieningen_23;Belastingvoorzieningen_24;OverigeVoorzieningen_25;TotaalLanglopendeSchulden_26;AchtergesteldeLeningen_27;ConverteerbareObligatieleningen_28;OverigeObligatieleningen_29;Deelnemingen_30;Kredietinstellingen_31;OverigeLanglopendeSchulden_32;TotaalKortlopendeSchulden_33;AflossingsverplOpLanglopendeSchulden_34;Kredietinstellingen_35;Leveranciers_36;OverigeNietRentedragendeKortlSchuld_37;TotaleVermogen_38;TotaleVasteActiva_39;ImmaterieleVasteActiva_40;MaterieleActivaTbvBedrijfsuitoefening_41;MaterActNietTbvBedrijfsuitoefening_42;Deelnemingen_43;OverigeFinancieleVasteActiva_44;TotaleVlottendeActiva_45;Voorraden_46;KortlopendeVorderingen_47;LiquideMiddelen_48;Effecten_49;TotaalEigenVermogen_50;GewoonGestortEnOpgevraagdKapitaal_51;OverigGestortEnOpgevraagdKapitaal_52;Agioreserve_53;Herwaarderingsreserve_54;IngehoudenWinstEnOverigeReserves_55;TotaalVreemdVermogenLang_56;BelangVanDerden_57;TotaleVoorzieningen_58;Pensioenvoorzieningen_59;Belastingvoorzieningen_60;OverigeVoorzieningen_61;LanglopendeSchulden_62;AchtergesteldeLeningen_63;ConverteerbareObligatieleningen_64;OverigeObligatieleningen_65;Deelnemingen_66;Kredietinstellingen_67;OverigeLanglopendeSchulden_68;TotaleKortlopendeSchulden_69;AflossingsverplOpLanglopendeSchulden_70;Kredietinstellingen_71;Leveranciers_72;OverigeNietRentedragendeKortlSchuld_73;NettoOmzetEnOverigeBedrijfsopbrengst_74;KostenVanDeOmzet_75;Afschrijvingen_76;Personeelskosten_77;Bedrijfsresultaat_78;TotaleFinancieleResultaten_79;ResultaatDeelnemingen_80;Rentebaten_81;Rentelasten_82;OverigeFinancieleResultaten_83;BuitengewoneBaten_84;BuitengewoneLasten_85;ResultaatVoorBelastingen_86;Belastingen_87;ResultaatNaBelastingen_88;AandeelVanDerden_89;Nettoresultaat_90;TotaleDividend_91;ContantDividend_92;KeuzeDividend_93;OverigeUitkeringen_94;Reserveringen_95;NettoOmzetEnOverigeBedrijfsopbrengst_96;KostenVanDeOmzet_97;Afschrijvingen_98;Personeelskosten_99;Bedrijfsresultaat_100;TotaleFinancieleResultaten_101;ResultaatDeelnemingen_102;Rentebaten_103;Rentelasten_104;OverigeFinancieleResultaten_105;BuitengewoneBaten_106;BuitengewoneLasten_107;ResultaatVoorBelastingen_108;Belastingen_109;ResultaatNaBelastingen_110;AandeelVanDerden_111;Nettoresultaat_112;TotaleDividend_113;ContantDividend_114;KeuzeDividend_115;OverigeUitkeringen_116;Reserveringen_117;Verslagjaar_118;VorigJaar_119;KostenvoetRentedragendVreemdVermogen_120;RentabiliteitEigenVermogen_121;RentabiliteitTotaleVermogen_122;Solvabiliteit_123;OmzetPerWerknemer_124
482;Machine- en elektronica-industrie;2000;14.0;49177.5;28746.6;4616.8;11317.8;10.7;5503.4;7297.9;20430.9;7408.4;10556.7;2335.6;130.2;24986.4;549.5;13.9;1534.2;47.1;22841.7;9642.3;755.5;4161.4;1643.5;633.0;1884.9;4725.4;1065.5;113.1;2067.6;;610.0;869.2;14548.6;738.3;1576.5;5334.4;6899.4;38440.4;17728.5;2920.4;9456.6;17.6;2243.4;3090.5;20711.8;6339.8;9627.9;3189.0;1555.1;17083.6;612.2;12.2;2812.7;47.2;13599.3;21356.8;456.8;3850.9;1566.1;429.2;1855.6;5149.4;1075.5;84.0;2608.3;;554.5;827.1;11899.7;278.5;839.6;4590.3;6191.3;50157.1;-31787.1;-2733.5;-11573.3;4063.3;7406.7;597.7;302.5;-468.5;2153.1;4843.8;-21.9;11469.9;-902.0;10568.0;-144.3;10423.7;-594.3;-550.2;-44.1;;9829.3;40847.6;-25744.0;-2197.7;-10796.4;2109.5;580.9;421.8;271.5;-405.8;162.9;273.6;-143.1;2690.4;-464.5;2225.9;-74.6;2151.3;507.3;431.4;75.9;;1644.0;298.9;294.1;7.0;49.6;27.3;48.0;167.8
483;Machine- en elektronica-industrie;2001;13.0;49995.1;31362.5;7478.3;10595.2;12.2;5731.6;7545.2;18632.8;6685.2;9692.3;2114.8;140.5;21894.4;565.3;13.9;1968.2;29.3;19317.7;14529.2;363.1;4552.0;1530.9;689.6;2331.5;9614.1;1828.6;143.7;6355.6;;551.5;734.7;13571.4;483.2;1019.5;4214.4;7854.3;49997.4;28964.7;4625.5;11561.0;10.7;5450.9;7316.6;21032.8;7649.2;10775.6;2477.8;130.2;25621.5;549.8;13.9;1907.0;12.0;23138.8;24375.8;755.5;4147.6;1643.5;625.4;1878.7;4722.0;1060.4;113.1;2067.6;;583.0;897.9;14750.7;703.1;1558.5;5375.4;7113.7;43494.8;-30481.1;-3313.7;-11556.9;-1857.0;-1709.1;-982.2;265.2;-668.3;120.4;500.3;-944.5;-3566.0;580.6;-2985.3;1.4;-2983.9;-585.8;-553.1;-32.7;;-3569.7;50868.9;-32210.4;-2794.2;-11768.0;4096.3;7393.8;580.9;314.6;-470.2;2150.1;4829.4;-11.0;11490.1;-918.4;10571.6;-145.5;10426.1;594.3;550.2;44.1;;9831.7;275.2;301.8;7.3;-12.6;-5.8;47.5;158.0
484;Machine- en elektronica-industrie;2002;13.0;42675.7;25175.2;6934.3;8592.9;29.6;4407.7;5210.7;17500.6;5532.9;9052.0;2915.7;0.0;17191.2;570.2;13.9;2262.3;25.5;14319.3;14259.5;328.8;4198.2;1541.4;396.4;2260.4;9732.5;1479.0;155.6;6329.6;;444.0;1324.3;11225.0;342.1;629.8;3997.1;6256.0;50800.3;31673.3;7602.2;10546.5;12.2;5779.1;7733.3;19127.2;6594.1;10408.9;2113.7;10.5;22601.4;565.3;13.9;1968.2;29.3;20024.7;28198.8;379.3;4552.8;1517.9;683.4;2351.5;9826.1;1828.6;143.7;6355.6;;551.5;946.7;13440.6;483.2;1019.5;4199.4;7738.5;42045.3;-28031.9;-2669.8;-11452.2;-108.5;-3411.8;-15.2;199.3;-624.1;10.5;608.4;-3590.7;-3520.4;101.7;-3418.7;-45.6;-3464.3;-548.1;-548.1;;;-4012.4;43111.7;-30389.5;-2864.7;-11494.4;-1636.8;-1822.5;-542.6;265.2;-668.3;-36.6;315.3;-1155.5;-3459.2;602.9;-2856.3;1.4;-2854.9;585.8;553.1;32.7;;-3440.7;248.9;274.3;5.6;-17.4;-6.2;42.6;168.9
485;Machine- en elektronica-industrie;2003;13.0;38334.6;20897.0;4972.7;6937.7;32.5;3944.1;5010.0;17437.5;4946.2;7827.4;4663.9;0.0;15581.7;576.9;13.9;2336.3;29.3;12625.3;11192.4;311.7;3963.1;1765.5;416.8;1780.8;6917.6;1287.0;154.8;3867.9;;606.7;1001.2;11560.5;1572.2;477.5;3865.3;5645.5;42686.7;25187.0;6954.9;8569.8;32.1;4407.7;5222.5;17499.8;5532.9;9051.2;2915.7;0.0;16998.6;570.2;13.9;2262.3;25.5;14126.7;25688.2;328.8;4383.3;1772.5;321.5;2289.3;9732.5;1479.0;155.6;6468.6;;490.0;1139.3;11243.6;342.1;629.8;3997.1;6274.6;38534.5;-25020.7;-2515.2;-10470.7;527.9;199.4;503.4;188.6;-535.5;81.5;;-38.6;727.2;27.5;754.8;-85.1;669.6;-565.3;-563.2;-2.1;;104.3;42550.3;-28185.5;-2678.7;-11492.2;194.0;-3714.3;-3296.8;199.3;-624.1;110.5;25.0;-128.2;-3520.4;101.7;-3418.7;-45.6;-3464.3;548.5;548.5;;;-4012.8;229.6;248.9;5.4;4.1;3.1;40.2;167.8
486;Transportmiddelenindustrie;1977;9.0;2961.5;658.6;;522.1;22.8;67.0;46.7;2302.6;1433.2;572.9;296.5;;355.6;87.6;0.1;56.5;29.5;181.9;495.7;6.2;183.3;19.6;22.1;141.6;306.2;80.4;2.0;17.2;3.5;;203.1;2110.3;28.7;29.3;289.0;1763.3;2669.0;637.1;;502.3;22.7;57.8;54.3;2031.8;1225.0;598.9;207.9;;417.8;86.7;0.1;53.3;28.9;248.8;2251.7;5.5;166.5;16.6;22.4;127.5;312.7;;2.0;17.2;5.4;;288.1;1767.0;87.3;13.3;266.1;1400.3;2513.4;-1688.9;-62.7;-796.3;-34.6;-12.2;0.1;23.5;-34.2;;12.4;-14.0;-46.8;-8.1;-55.0;0.9;-55.8;-8.2;-8.2;;;-64.0;2462.0;-1557.4;-61.3;-824.6;18.8;-30.3;-1.8;28.9;-41.4;;6.9;-22.9;-11.3;2.3;-9.0;0.1;-9.1;-7.3;-7.3;;;-16.5;;;8.8;-14.4;-0.4;13.7;0.0
487;Transportmiddelenindustrie;1978;8.0;2858.9;636.2;;460.3;21.3;57.4;97.2;2222.5;1515.9;597.7;108.9;;298.1;73.9;0.1;51.7;30.0;142.4;478.3;5.8;162.9;20.4;14.7;127.8;309.6;107.6;;17.2;3.6;;181.2;2082.2;32.4;34.4;292.6;1722.8;2644.4;601.6;;474.4;23.0;57.7;46.5;2042.9;1276.1;530.7;236.1;;293.6;73.1;0.1;50.0;29.6;140.8;2351.1;6.2;149.2;19.6;15.7;113.9;298.2;79.8;;17.2;3.5;;197.7;1897.5;28.0;30.4;272.0;1567.1;2131.4;-1418.0;-57.2;-726.9;-70.8;40.5;-4.4;16.4;-34.9;;63.4;;-30.1;-1.9;-31.9;0.8;-32.8;-2.1;-2.1;;;-34.9;2190.3;-1466.0;-57.2;-707.8;-40.8;-15.0;-2.5;17.3;-32.9;;12.4;-9.3;-55.8;-6.4;-62.2;0.9;-63.0;-6.3;-6.3;;;-69.3;;;9.6;-11.1;0.2;10.8;0.0
488;Transportmiddelenindustrie;1979;7.0;2658.9;522.8;4.0;388.2;26.4;51.0;53.2;2135.9;1355.5;665.7;114.7;;272.6;106.4;0.0;51.7;19.8;94.7;546.8;4.7;222.6;27.1;15.9;179.6;319.5;171.9;;17.2;;;130.4;1839.5;21.0;34.7;336.3;1447.5;2883.0;586.3;;419.2;23.7;45.3;98.1;2296.7;1638.1;555.9;102.7;;288.5;106.4;0.0;51.7;17.1;113.3;2594.6;5.8;187.5;24.9;14.4;148.2;329.7;178.8;;17.2;;;133.7;2071.6;30.7;30.1;336.5;1674.3;2104.9;-1376.6;-56.6;-661.3;10.3;-43.6;-3.8;20.6;-37.5;;0.1;-23.0;-33.2;-0.4;-33.6;-0.9;-32.7;;;;;-32.7;2118.1;-1402.2;-54.6;-689.9;-28.7;-0.5;-4.5;17.7;-35.8;;27.3;-5.2;-29.1;-0.3;-29.4;0.8;-30.2;-2.1;-2.1;;;-32.3;;;9.8;-11.6;0.2;10.1;0.0
489;Transportmiddelenindustrie;1980;7.0;3005.3;610.9;7.5;498.0;15.8;56.6;33.0;2394.8;1513.2;624.0;257.6;;256.2;109.8;0.1;51.7;20.7;73.9;508.4;6.3;200.8;28.5;13.3;159.0;301.3;172.0;;17.2;;;112.1;2240.8;31.3;97.2;307.6;1804.7;2763.6;549.6;4.0;414.5;26.4;51.5;53.2;2214.0;1361.6;738.3;114.1;;292.4;109.8;0.1;51.7;19.8;111.0;2471.5;11.1;224.0;26.2;15.9;181.9;314.3;174.1;;17.2;;;123.0;1922.1;20.6;89.9;333.3;1478.3;2119.0;-1341.8;-56.6;-770.7;-50.1;12.7;5.2;28.5;-42.3;;21.7;-0.4;-37.5;-5.0;-42.5;-4.9;-37.5;-1.2;-1.2;;;-38.7;2168.8;-1417.7;-57.7;-692.0;1.5;-24.2;-3.8;21.1;-37.8;;9.6;-13.3;-22.6;-0.4;-23.1;-0.9;-22.1;-0.2;-0.2;;;-22.3;;;9.9;-13.7;0.2;9.5;0.0
490;Transportmiddelenindustrie;1981;7.0;3437.7;669.3;10.1;539.3;16.9;74.1;28.9;2768.6;1715.8;651.4;401.4;;298.8;111.6;0.1;56.3;21.5;109.3;535.3;30.6;187.9;30.4;12.5;145.0;316.8;149.6;;17.2;;;150.0;2603.7;31.0;16.6;385.4;2170.7;2922.8;592.2;7.5;461.3;15.8;74.3;33.3;2330.8;1508.5;545.1;277.2;;278.1;107.0;0.1;51.7;20.7;98.6;2644.7;22.5;206.4;28.5;12.6;165.3;286.3;153.6;;17.2;0.1;;115.4;2129.5;32.6;16.1;326.9;1753.9;2351.7;-1472.4;-59.8;-768.4;51.1;-17.0;8.5;32.3;-30.0;;2.1;-29.9;34.0;-19.9;14.2;7.3;6.9;-2.3;-2.3;;;4.5;1761.8;-988.1;-52.3;-721.5;-0.1;18.8;4.1;30.5;-36.8;;21.1;-0.1;18.7;-16.7;2.0;4.5;-2.5;-1.2;-1.2;;;-3.7;;;8.6;2.4;2.0;9.1;0.0
491;Transportmiddelenindustrie;1982;6.0;1244.9;375.2;;279.4;9.7;78.8;7.3;869.4;632.4;128.3;108.7;;176.5;43.6;0.0;19.1;11.1;102.7;432.8;30.5;199.6;32.8;15.7;151.1;202.7;107.4;;;;;95.3;635.6;15.6;67.4;184.1;368.5;1100.5;353.0;;263.0;9.5;74.4;6.1;747.5;513.9;158.2;75.4;;173.2;39.6;0.0;23.0;21.5;89.1;927.5;25.5;164.5;26.2;16.1;122.2;167.4;105.0;;;;;62.4;570.1;24.7;16.6;143.8;385.0;1011.4;-636.4;-29.5;-316.5;29.1;-7.9;15.6;16.4;-25.3;0.0;2.5;-17.1;21.3;-0.7;20.6;6.9;13.7;-5.2;-4.4;-0.8;;8.6;933.0;-621.0;-20.8;-276.7;14.3;17.9;16.0;17.3;-14.4;;1.9;-2.9;32.1;-6.4;25.8;7.1;18.7;-5.3;-3.8;-1.5;;13.3;;;10.2;7.9;4.0;14.9;0.0
492;Transportmiddelenindustrie;1983;6.0;1265.7;391.6;;263.2;9.7;113.3;5.4;874.1;635.2;131.1;107.8;;201.9;44.5;0.0;19.1;19.8;118.5;421.6;36.6;199.4;29.1;11.4;158.9;185.6;97.6;;;0.9;;87.1;642.0;17.2;29.9;161.1;433.8;1244.7;375.2;;279.4;9.7;78.8;7.3;869.4;641.3;119.4;108.7;;176.4;43.6;0.0;19.1;11.1;102.6;1068.4;30.5;199.6;32.8;15.7;151.1;203.3;107.4;;;0.6;;95.3;635.0;15.6;67.3;186.0;366.1;1003.2;-647.5;-35.2;-295.0;25.5;9.9;20.6;16.5;-26.4;0.2;3.9;-4.9;35.3;-5.0;30.3;5.3;25.0;-7.8;-7.8;;;17.2;1010.6;-635.4;-29.6;-316.4;29.3;-8.0;15.6;16.4;-25.3;0.0;2.4;-17.1;21.3;-0.7;20.6;6.9;13.7;-4.4;-4.4;;;9.3;;;10.2;13.2;4.9;15.1;0.0
493;Transportmiddelenindustrie;1984;4.0;694.3;255.2;0.0;208.7;4.1;17.6;24.8;439.2;226.1;119.7;93.4;;83.2;22.8;0.0;9.4;11.2;39.8;408.2;0.3;212.1;32.2;7.8;172.1;195.8;86.9;0.0;0.0;0.0;;108.9;202.8;13.6;13.5;97.6;78.1;682.0;226.4;0.0;204.1;4.0;12.6;5.7;455.7;314.0;113.0;28.7;;70.5;19.0;0.0;14.4;11.2;25.9;611.4;0.1;184.1;28.3;8.4;147.4;191.7;97.6;0.0;0.0;0.0;;94.1;235.5;9.8;29.9;119.8;76.0;959.2;-641.1;-17.8;-270.2;30.2;-18.0;3.5;11.8;-20.0;1.3;0.0;-14.6;12.3;-4.4;7.9;0.1;7.7;-3.9;-3.9;0.0;0.0;3.8;920.5;-598.7;-19.1;-270.7;32.0;-19.5;2.5;3.7;-22.2;1.0;0.0;-4.5;12.4;-4.3;8.1;0.1;8.0;-2.3;-0.8;-1.5;0.0;5.7;11.5;;8.8;10.0;4.7;11.2;83.3
494;Transportmiddelenindustrie;1985;3.0;730.1;261.5;;233.9;4.5;18.7;4.4;468.5;38.7;171.2;258.6;;126.2;27.3;0.0;32.8;8.7;57.4;437.1;;236.1;30.0;5.8;200.3;201.0;80.3;;;3.4;;117.3;166.6;12.9;0.3;69.4;84.0;677.3;248.6;;202.1;4.1;17.6;24.8;428.7;219.2;116.2;93.3;;85.2;20.9;0.0;9.4;8.5;46.4;591.8;0.3;210.3;32.2;6.1;172.0;193.5;86.9;;;;;106.6;187.7;12.6;4.4;95.2;75.5;986.7;-636.9;-19.1;-306.1;24.4;-1.6;0.2;14.3;-16.2;2.6;;-2.5;22.9;-7.8;15.2;;15.2;-6.3;-6.3;;;8.8;938.7;-624.9;-17.9;-265.5;30.4;-17.1;3.5;11.8;-19.1;1.3;;-14.6;13.5;-4.7;8.8;0.1;8.6;-3.9;-3.9;;;4.6;12.0;11.3;7.6;14.3;5.6;15.0;82.3
495;Transportmiddelenindustrie;1986;3.0;854.0;267.0;1.0;242.0;4.3;17.6;2.1;587.1;335.3;121.7;130.1;;141.4;28.0;0.3;32.4;8.5;72.2;441.1;;240.1;29.8;4.7;205.6;201.0;68.7;;;3.4;;128.9;271.5;11.9;2.6;102.3;154.7;790.3;261.6;;234.2;4.3;18.7;4.4;528.6;98.8;171.2;258.6;;135.3;27.3;0.0;32.8;8.7;66.5;654.9;;236.1;30.0;5.8;200.3;195.2;70.1;;;3.4;;121.7;223.6;9.7;0.3;69.4;144.2;1066.4;-698.7;-23.1;-338.5;6.1;2.7;0.0;17.7;-16.1;1.0;0.1;;8.7;-2.6;6.1;;6.1;-4.1;;-4.1;;1.9;986.7;-637.7;-18.3;-306.2;24.4;-1.4;0.2;14.3;-16.2;2.6;;-2.3;23.1;-7.8;15.3;;15.3;-6.3;;-6.3;-0.2;8.8;11.8;11.6;7.7;4.4;3.0;16.8;90.5
496;Transportmiddelenindustrie;1987;4.0;1468.4;696.5;0.9;676.4;3.9;13.7;1.6;771.8;586.7;150.9;34.2;;133.3;31.5;0.3;36.0;9.0;56.5;860.7;;195.7;19.7;4.8;171.2;665.0;511.7;;;1.2;;152.1;474.3;21.1;91.0;229.7;132.5;865.9;270.7;1.0;245.7;4.3;17.6;2.1;595.3;339.9;125.1;130.3;;136.7;28.2;0.3;32.4;9.0;66.8;729.1;;241.0;29.8;5.0;206.2;204.8;68.9;;;3.4;;132.5;283.3;11.9;11.7;103.1;156.6;1016.3;-697.8;-32.3;-340.4;-54.3;-18.5;1.3;11.1;-27.2;0.3;;-4.0;-72.7;13.3;-59.4;;-59.4;;;;;-59.4;1084.2;-712.9;-23.4;-342.1;5.8;1.7;0.0;17.7;-17.1;1.0;0.1;;7.5;-2.6;4.9;;4.9;-4.1;;-4.1;;0.7;12.5;12.0;5.4;-44.0;-3.9;11.6;81.2
497;Transportmiddelenindustrie;1988;4.0;1679.5;721.4;0.1;689.7;2.9;27.0;1.7;958.1;732.1;182.8;43.2;;366.8;165.4;0.9;156.0;4.6;39.9;788.6;;184.6;21.9;4.6;158.1;604.0;446.0;;;0.2;;157.8;524.1;29.4;60.2;280.9;153.6;1499.7;720.2;1.9;695.0;2.9;18.3;2.1;779.7;586.7;155.7;37.3;;141.0;31.5;0.3;36.0;9.0;64.2;1358.8;;197.4;19.7;6.2;171.5;668.5;511.7;;;1.2;;155.6;492.9;19.3;100.1;231.1;142.4;1247.9;-819.8;-49.5;-347.9;30.8;-28.4;4.4;5.3;-38.4;0.5;0.2;-0.4;2.3;3.8;5.9;;5.9;;;;;5.9;1020.4;-699.0;-33.6;-341.5;-53.7;-18.3;1.3;11.1;-27.5;0.6;0.2;-4.0;-71.9;13.3;-58.6;;-58.6;0.0;;;;-58.6;12.8;12.6;5.2;2.3;2.6;16.0;97.5
498;Transportmiddelenindustrie;1989;4.0;3504.6;1322.3;0.0;1146.9;3.4;159.0;13.0;2182.3;1300.8;543.9;337.6;;915.3;223.9;0.0;414.8;5.0;271.6;1331.8;12.6;274.2;27.5;20.6;226.1;1045.0;565.0;;68.1;;;411.9;1257.4;21.9;10.0;697.3;528.2;3224.9;1301.5;0.1;1147.2;3.8;139.4;11.0;1923.5;1253.9;482.2;187.4;;891.3;222.6;0.0;405.0;4.1;259.6;2333.6;12.7;274.1;28.0;17.3;228.8;927.2;443.3;;68.1;;;415.8;1119.6;21.7;55.5;548.4;494.0;3986.9;-2887.5;-121.6;-845.2;132.5;-25.5;17.7;24.1;-66.8;0.0;;-0.5;107.1;-8.1;99.0;0.9;98.1;-33.1;-33.1;;;64.9;3596.6;-2580.0;-116.7;-781.3;118.7;-37.5;12.2;26.8;-76.2;0.1;;-0.4;81.0;-6.7;74.3;0.9;73.3;0.0;;;;73.3;30.0;29.2;6.4;10.9;5.2;26.8;133.0
499;Transportmiddelenindustrie;1990;4.0;4821.6;1693.5;0.0;1581.3;3.2;90.8;18.2;3127.8;1763.1;1207.1;157.6;;872.3;224.9;0.0;418.8;5.3;223.3;1703.1;13.2;231.0;26.6;9.8;194.6;1458.9;590.7;;338.5;;;529.7;2246.1;27.0;899.0;799.8;520.3;4404.7;1551.0;0.0;1455.7;3.4;78.9;13.0;2853.6;1300.8;1200.2;352.6;;915.3;223.9;0.0;414.8;5.0;271.6;3489.1;12.6;278.2;27.5;20.6;230.1;1213.7;565.0;;212.8;;;435.9;1984.6;22.4;717.8;708.4;536.0;4292.1;-3180.5;-226.1;-890.8;-5.3;-67.9;18.0;16.6;-67.6;;0.5;-35.4;-73.2;12.5;-60.7;1.2;-61.9;-0.3;-0.3;;-0.7;-62.9;4111.3;-2929.3;-195.6;-850.9;135.4;-27.0;8.6;21.7;-57.8;;0.5;;108.4;-8.4;100.0;0.9;99.1;-33.1;-33.1;;-1.0;64.9;30.6;30.1;3.1;-6.9;-0.1;19.4;140.0
500;Transportmiddelenindustrie;1991;4.0;4736.2;1779.5;;1651.0;1.9;95.7;30.9;2956.7;1674.6;1185.0;97.1;;823.0;225.1;28.4;497.6;5.3;66.6;1651.0;13.3;208.6;29.4;4.3;174.9;1429.1;554.5;;415.4;;360.8;98.4;2262.4;21.4;994.3;745.7;501.0;4821.4;1693.5;0.0;1581.3;3.2;90.8;18.2;3127.8;1763.1;1207.1;157.6;;872.3;224.9;0.0;418.8;5.3;223.3;3949.2;13.2;231.0;26.6;9.8;194.6;1458.9;590.7;;338.5;;378.0;151.7;2246.1;27.0;899.0;799.8;520.3;4589.9;-3474.1;-253.2;-892.4;-29.8;-102.2;6.2;27.0;-104.6;;0.5;-31.3;-132.0;-1.3;-133.4;1.3;-134.6;-11.6;-11.6;;-0.9;-147.2;4292.1;-3180.5;-226.1;-890.8;-5.3;-67.9;18.0;16.6;-67.6;;0.5;-35.4;-73.2;12.5;-60.7;1.2;-61.9;-0.3;-0.3;;-0.7;-62.9;28.7;30.4;4.3;-15.9;-0.6;17.7;160.1
501;Transportmiddelenindustrie;1992;3.0;2220.5;427.3;;367.2;2.5;57.0;0.6;1793.1;1549.4;168.9;74.8;;285.9;161.5;0.0;166.6;5.3;-47.5;516.4;1.0;29.5;2.0;3.6;23.9;485.9;155.1;;312.4;;17.2;1.2;1418.0;85.5;525.5;435.3;371.7;1544.4;410.0;;356.9;1.9;50.6;0.6;1134.2;875.9;181.8;76.5;;267.4;159.0;0.0;166.7;5.3;-63.6;1276.9;0.9;26.8;1.5;3.6;21.7;572.1;195.0;;347.3;;19.2;10.6;677.1;4.8;5.4;367.7;299.2;2416.9;-1845.8;-37.3;-470.2;63.5;-53.9;1.4;16.1;-72.9;0.0;1.5;;9.7;5.0;14.6;0.1;14.4;-0.8;-0.8;;;13.7;2143.4;-1612.1;-32.4;-431.7;67.1;-26.2;2.6;13.9;-43.2;;0.5;;40.9;-1.0;39.8;0.2;39.7;-11.6;-11.6;;-0.9;27.1;13.8;14.0;8.7;5.2;4.4;14.7;175.1
502;Transportmiddelenindustrie;1993;3.0;2212.1;685.3;;593.3;0.5;90.8;0.7;1526.8;1254.6;238.3;33.9;;272.5;228.8;;291.5;5.3;-253.1;883.8;1.0;28.5;2.5;3.5;22.5;854.3;293.3;;499.2;;16.5;45.3;1055.9;83.7;366.7;350.7;254.8;2220.5;427.3;;369.1;0.6;57.0;0.6;1793.1;1549.4;168.9;74.8;;285.9;161.5;0.0;166.6;5.3;-47.5;1934.4;1.0;29.5;2.0;3.6;23.9;485.9;155.1;;312.4;;17.2;1.2;1418.0;85.5;525.5;435.3;371.7;1841.8;-1442.4;-42.8;-436.2;-79.6;-125.4;-2.4;11.8;-94.1;0.1;;-40.8;-205.1;-0.2;-205.2;0.2;-205.4;-1.5;;-1.5;;-206.9;2416.9;-1845.8;-37.3;-470.2;63.5;-53.9;1.4;16.1;-72.9;0.0;1.5;;9.7;5.0;14.6;0.1;14.4;-0.8;-0.8;;;13.7;12.5;13.8;7.8;-73.6;-5.0;12.6;147.1
503;Transportmiddelenindustrie;1994;4.0;2544.5;964.7;;877.4;1.3;84.3;1.7;1579.8;1147.7;226.3;205.8;;213.1;270.4;;311.7;5.3;-374.3;1268.3;1.9;100.6;2.6;6.3;91.7;1165.8;520.1;;508.0;;10.1;127.6;1063.3;49.8;350.0;298.7;364.8;2549.5;808.0;;710.0;1.5;94.5;2.0;1741.5;1298.8;309.3;133.4;;374.0;250.2;;297.7;5.3;-179.2;2175.6;1.8;35.0;2.5;4.9;27.6;874.2;293.3;;499.2;;36.4;45.3;1264.6;103.7;366.7;387.9;406.3;1734.7;-1423.0;-106.0;-446.3;-240.7;-115.4;1.0;19.8;-104.2;-2.6;38.7;-68.1;-356.2;188.2;-168.0;0.6;-168.6;-17.5;-15.0;-2.5;;-186.1;2247.1;-1713.8;-74.4;-513.2;-54.4;-123.6;-2.6;19.3;-97.9;-1.5;;-40.9;-178.0;-2.6;-180.5;0.6;-181.1;-14.3;-12.8;-1.5;;-195.5;12.6;14.3;7.2;-57.4;-9.9;11.5;138.2
504;Transportmiddelenindustrie;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;Transportmiddelenindustrie;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;Transportmiddelenindustrie;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;Transportmiddelenindustrie;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;Transportmiddelenindustrie;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
