ID;BedrijfstakkenBranchesSBI2008;Milieudomeinen;Perioden;ArbeidsvolumeWerkzamePersonen_1;ProductieBasisprijzen_2;BrutoToegevoegdeWaardeBasisprijzen_3
449;F Bouwnijverheid;10700;2002;7.1;924.0;381.0
450;F Bouwnijverheid;10700;2003;6.5;870.0;357.0
451;F Bouwnijverheid;10700;2004;7.1;957.0;388.0
452;F Bouwnijverheid;10700;2005;6.9;946.0;384.0
453;F Bouwnijverheid;10700;2006;7.5;1147.0;431.0
454;F Bouwnijverheid;10700;2007;8.7;1348.0;519.0
455;F Bouwnijverheid;10700;2008;8.6;1451.0;582.0
456;F Bouwnijverheid;10700;2009;9.4;1572.0;601.0
457;F Bouwnijverheid;10700;2010;8.3;1327.0;514.0
458;F Bouwnijverheid;10700;2011;8.6;1466.0;553.0
459;G-I Handel, vervoer en horeca;10000;1995;9.3;1995.0;1573.0
460;G-I Handel, vervoer en horeca;10000;1996;9.9;1991.0;1538.0
461;G-I Handel, vervoer en horeca;10000;1997;10.5;1849.0;1381.0
462;G-I Handel, vervoer en horeca;10000;1998;10.8;2009.0;1492.0
463;G-I Handel, vervoer en horeca;10000;1999;11.2;2094.0;1528.0
464;G-I Handel, vervoer en horeca;10000;2000;12.3;2394.0;1756.0
465;G-I Handel, vervoer en horeca;10000;2001;12.0;2346.0;1674.0
466;G-I Handel, vervoer en horeca;10000;2002;11.9;2408.0;1688.0
467;G-I Handel, vervoer en horeca;10000;2003;12.7;2384.0;1689.0
468;G-I Handel, vervoer en horeca;10000;2004;11.6;2659.0;1963.0
469;G-I Handel, vervoer en horeca;10000;2005;12.7;2753.0;2054.0
470;G-I Handel, vervoer en horeca;10000;2006;12.7;3204.0;2442.0
471;G-I Handel, vervoer en horeca;10000;2007;12.7;3456.0;2648.0
472;G-I Handel, vervoer en horeca;10000;2008;13.5;3697.0;2796.0
473;G-I Handel, vervoer en horeca;10000;2009;14.1;3309.0;2395.0
474;G-I Handel, vervoer en horeca;10000;2010;14.9;4763.0;3728.0
475;G-I Handel, vervoer en horeca;10000;2011;15.3;5072.0;3975.0
476;G-I Handel, vervoer en horeca;10100;1995;6.2;1733.0;1482.0
477;G-I Handel, vervoer en horeca;10100;1996;6.4;1690.0;1434.0
478;G-I Handel, vervoer en horeca;10100;1997;6.7;1536.0;1273.0
479;G-I Handel, vervoer en horeca;10100;1998;6.6;1617.0;1336.0
480;G-I Handel, vervoer en horeca;10100;1999;7.1;1658.0;1358.0
481;G-I Handel, vervoer en horeca;10100;2000;7.4;1894.0;1564.0
482;G-I Handel, vervoer en horeca;10100;2001;7.3;1842.0;1483.0
483;G-I Handel, vervoer en horeca;10100;2002;6.9;1868.0;1490.0
484;G-I Handel, vervoer en horeca;10100;2003;6.7;1781.0;1451.0
485;G-I Handel, vervoer en horeca;10100;2004;6.8;2108.0;1753.0
486;G-I Handel, vervoer en horeca;10100;2005;6.8;2170.0;1821.0
487;G-I Handel, vervoer en horeca;10100;2006;7.3;2621.0;2210.0
488;G-I Handel, vervoer en horeca;10100;2007;7.4;2812.0;2392.0
489;G-I Handel, vervoer en horeca;10100;2008;7.1;2946.0;2506.0
490;G-I Handel, vervoer en horeca;10100;2009;6.9;2525.0;2094.0
491;G-I Handel, vervoer en horeca;10100;2010;7.4;3922.0;3374.0
492;G-I Handel, vervoer en horeca;10100;2011;7.6;4221.0;3624.0
493;G-I Handel, vervoer en horeca;10700;1995;3.1;262.0;91.0
494;G-I Handel, vervoer en horeca;10700;1996;3.6;300.0;104.0
495;G-I Handel, vervoer en horeca;10700;1997;3.8;313.0;109.0
496;G-I Handel, vervoer en horeca;10700;1998;4.3;392.0;156.0
497;G-I Handel, vervoer en horeca;10700;1999;4.1;436.0;170.0
498;G-I Handel, vervoer en horeca;10700;2000;5.0;500.0;192.0
499;G-I Handel, vervoer en horeca;10700;2001;4.6;503.0;191.0
500;G-I Handel, vervoer en horeca;10700;2002;5.0;541.0;198.0
501;G-I Handel, vervoer en horeca;10700;2003;6.0;604.0;238.0
502;G-I Handel, vervoer en horeca;10700;2004;4.8;551.0;210.0
503;G-I Handel, vervoer en horeca;10700;2005;5.9;583.0;233.0
504;G-I Handel, vervoer en horeca;10700;2006;5.4;582.0;233.0
505;G-I Handel, vervoer en horeca;10700;2007;5.3;644.0;256.0
506;G-I Handel, vervoer en horeca;10700;2008;6.5;751.0;290.0
507;G-I Handel, vervoer en horeca;10700;2009;7.2;784.0;302.0
508;G-I Handel, vervoer en horeca;10700;2010;7.5;841.0;355.0
509;G-I Handel, vervoer en horeca;10700;2011;7.7;850.0;351.0
510;J Informatie en communicatie;10000;1995;0.0;2.0;1.0
511;J Informatie en communicatie;10000;1996;0.0;4.0;1.0
512;J Informatie en communicatie;10000;1997;0.0;5.0;2.0
513;J Informatie en communicatie;10000;1998;0.0;6.0;2.0
514;J Informatie en communicatie;10000;1999;0.0;7.0;2.0
515;J Informatie en communicatie;10000;2000;0.1;8.0;3.0
516;J Informatie en communicatie;10000;2001;0.1;10.0;3.0
517;J Informatie en communicatie;10000;2002;0.1;16.0;6.0
518;J Informatie en communicatie;10000;2003;0.1;14.0;5.0
519;J Informatie en communicatie;10000;2004;0.1;15.0;6.0
520;J Informatie en communicatie;10000;2005;0.1;22.0;8.0
521;J Informatie en communicatie;10000;2006;0.1;23.0;8.0
522;J Informatie en communicatie;10000;2007;0.1;18.0;7.0
523;J Informatie en communicatie;10000;2008;0.1;75.0;17.0
524;J Informatie en communicatie;10000;2009;0.2;71.0;14.0
525;J Informatie en communicatie;10000;2010;0.2;51.0;19.0
526;J Informatie en communicatie;10000;2011;0.2;59.0;23.0
527;J Informatie en communicatie;10100;1995;;;
528;J Informatie en communicatie;10100;1996;;;
529;J Informatie en communicatie;10100;1997;;;
530;J Informatie en communicatie;10100;1998;;;
531;J Informatie en communicatie;10100;1999;;;
532;J Informatie en communicatie;10100;2000;;;
533;J Informatie en communicatie;10100;2001;;;
534;J Informatie en communicatie;10100;2002;;;
535;J Informatie en communicatie;10100;2003;;;
536;J Informatie en communicatie;10100;2004;;;
537;J Informatie en communicatie;10100;2005;;;
538;J Informatie en communicatie;10100;2006;;;
539;J Informatie en communicatie;10100;2007;;;
540;J Informatie en communicatie;10100;2008;;;
541;J Informatie en communicatie;10100;2009;;;
542;J Informatie en communicatie;10100;2010;;;
543;J Informatie en communicatie;10100;2011;;;
544;J Informatie en communicatie;10700;1995;;;
545;J Informatie en communicatie;10700;1996;;;
546;J Informatie en communicatie;10700;1997;;;
547;J Informatie en communicatie;10700;1998;;;
548;J Informatie en communicatie;10700;1999;;;
549;J Informatie en communicatie;10700;2000;;;
550;J Informatie en communicatie;10700;2001;;;
551;J Informatie en communicatie;10700;2002;;;
552;J Informatie en communicatie;10700;2003;;;
553;J Informatie en communicatie;10700;2004;;;
554;J Informatie en communicatie;10700;2005;;;
555;J Informatie en communicatie;10700;2006;;;
556;J Informatie en communicatie;10700;2007;;;
557;J Informatie en communicatie;10700;2008;;;
558;J Informatie en communicatie;10700;2009;;;
559;J Informatie en communicatie;10700;2010;;;
560;J Informatie en communicatie;10700;2011;;;
561;K Financiële dienstverlening;10000;1995;;;
562;K Financiële dienstverlening;10000;1996;;;
563;K Financiële dienstverlening;10000;1997;;;
564;K Financiële dienstverlening;10000;1998;;;
565;K Financiële dienstverlening;10000;1999;;;
566;K Financiële dienstverlening;10000;2000;;;
567;K Financiële dienstverlening;10000;2001;;;
568;K Financiële dienstverlening;10000;2002;;;
569;K Financiële dienstverlening;10000;2003;;;
570;K Financiële dienstverlening;10000;2004;;;
571;K Financiële dienstverlening;10000;2005;;;
572;K Financiële dienstverlening;10000;2006;;;
573;K Financiële dienstverlening;10000;2007;;;
574;K Financiële dienstverlening;10000;2008;;;
575;K Financiële dienstverlening;10000;2009;;;
576;K Financiële dienstverlening;10000;2010;;;
577;K Financiële dienstverlening;10000;2011;;;
578;K Financiële dienstverlening;10100;1995;;;
579;K Financiële dienstverlening;10100;1996;;;
580;K Financiële dienstverlening;10100;1997;;;
581;K Financiële dienstverlening;10100;1998;;;
582;K Financiële dienstverlening;10100;1999;;;
583;K Financiële dienstverlening;10100;2000;;;
584;K Financiële dienstverlening;10100;2001;;;
585;K Financiële dienstverlening;10100;2002;;;
586;K Financiële dienstverlening;10100;2003;;;
587;K Financiële dienstverlening;10100;2004;;;
588;K Financiële dienstverlening;10100;2005;;;
589;K Financiële dienstverlening;10100;2006;;;
590;K Financiële dienstverlening;10100;2007;;;
591;K Financiële dienstverlening;10100;2008;;;
592;K Financiële dienstverlening;10100;2009;;;
593;K Financiële dienstverlening;10100;2010;;;
594;K Financiële dienstverlening;10100;2011;;;
595;K Financiële dienstverlening;10700;1995;;;
596;K Financiële dienstverlening;10700;1996;;;
597;K Financiële dienstverlening;10700;1997;;;
598;K Financiële dienstverlening;10700;1998;;;
599;K Financiële dienstverlening;10700;1999;;;
600;K Financiële dienstverlening;10700;2000;;;
601;K Financiële dienstverlening;10700;2001;;;
602;K Financiële dienstverlening;10700;2002;;;
603;K Financiële dienstverlening;10700;2003;;;
604;K Financiële dienstverlening;10700;2004;;;
605;K Financiële dienstverlening;10700;2005;;;
606;K Financiële dienstverlening;10700;2006;;;
607;K Financiële dienstverlening;10700;2007;;;
608;K Financiële dienstverlening;10700;2008;;;
609;K Financiële dienstverlening;10700;2009;;;
610;K Financiële dienstverlening;10700;2010;;;
611;K Financiële dienstverlening;10700;2011;;;
612;L Verhuur en handel van onroerend goed;10000;1995;;;
613;L Verhuur en handel van onroerend goed;10000;1996;;;
614;L Verhuur en handel van onroerend goed;10000;1997;;;
615;L Verhuur en handel van onroerend goed;10000;1998;;;
616;L Verhuur en handel van onroerend goed;10000;1999;;;
617;L Verhuur en handel van onroerend goed;10000;2000;;;
618;L Verhuur en handel van onroerend goed;10000;2001;;;
619;L Verhuur en handel van onroerend goed;10000;2002;;;
620;L Verhuur en handel van onroerend goed;10000;2003;;;
621;L Verhuur en handel van onroerend goed;10000;2004;;;
622;L Verhuur en handel van onroerend goed;10000;2005;;;
623;L Verhuur en handel van onroerend goed;10000;2006;;;
624;L Verhuur en handel van onroerend goed;10000;2007;;;
625;L Verhuur en handel van onroerend goed;10000;2008;;;
626;L Verhuur en handel van onroerend goed;10000;2009;;;
627;L Verhuur en handel van onroerend goed;10000;2010;;;
628;L Verhuur en handel van onroerend goed;10000;2011;;;
629;L Verhuur en handel van onroerend goed;10100;1995;;;
630;L Verhuur en handel van onroerend goed;10100;1996;;;
631;L Verhuur en handel van onroerend goed;10100;1997;;;
632;L Verhuur en handel van onroerend goed;10100;1998;;;
633;L Verhuur en handel van onroerend goed;10100;1999;;;
634;L Verhuur en handel van onroerend goed;10100;2000;;;
635;L Verhuur en handel van onroerend goed;10100;2001;;;
636;L Verhuur en handel van onroerend goed;10100;2002;;;
637;L Verhuur en handel van onroerend goed;10100;2003;;;
638;L Verhuur en handel van onroerend goed;10100;2004;;;
639;L Verhuur en handel van onroerend goed;10100;2005;;;
640;L Verhuur en handel van onroerend goed;10100;2006;;;
641;L Verhuur en handel van onroerend goed;10100;2007;;;
642;L Verhuur en handel van onroerend goed;10100;2008;;;
643;L Verhuur en handel van onroerend goed;10100;2009;;;
644;L Verhuur en handel van onroerend goed;10100;2010;;;
645;L Verhuur en handel van onroerend goed;10100;2011;;;
646;L Verhuur en handel van onroerend goed;10700;1995;;;
647;L Verhuur en handel van onroerend goed;10700;1996;;;
648;L Verhuur en handel van onroerend goed;10700;1997;;;
649;L Verhuur en handel van onroerend goed;10700;1998;;;
650;L Verhuur en handel van onroerend goed;10700;1999;;;
651;L Verhuur en handel van onroerend goed;10700;2000;;;
652;L Verhuur en handel van onroerend goed;10700;2001;;;
653;L Verhuur en handel van onroerend goed;10700;2002;;;
654;L Verhuur en handel van onroerend goed;10700;2003;;;
655;L Verhuur en handel van onroerend goed;10700;2004;;;
656;L Verhuur en handel van onroerend goed;10700;2005;;;
657;L Verhuur en handel van onroerend goed;10700;2006;;;
658;L Verhuur en handel van onroerend goed;10700;2007;;;
659;L Verhuur en handel van onroerend goed;10700;2008;;;
660;L Verhuur en handel van onroerend goed;10700;2009;;;
661;L Verhuur en handel van onroerend goed;10700;2010;;;
662;L Verhuur en handel van onroerend goed;10700;2011;;;
663;M-N Zakelijke dienstverlening;10000;1995;5.3;517.0;293.0
664;M-N Zakelijke dienstverlening;10000;1996;6.2;617.0;336.0
665;M-N Zakelijke dienstverlening;10000;1997;5.5;544.0;303.0
666;M-N Zakelijke dienstverlening;10000;1998;7.0;708.0;394.0
667;M-N Zakelijke dienstverlening;10000;1999;6.8;679.0;386.0
668;M-N Zakelijke dienstverlening;10000;2000;7.4;761.0;418.0
669;M-N Zakelijke dienstverlening;10000;2001;9.3;1016.0;526.0
670;M-N Zakelijke dienstverlening;10000;2002;9.9;1135.0;578.0
671;M-N Zakelijke dienstverlening;10000;2003;9.1;1048.0;525.0
672;M-N Zakelijke dienstverlening;10000;2004;10.2;1221.0;605.0
673;M-N Zakelijke dienstverlening;10000;2005;10.3;1232.0;634.0
674;M-N Zakelijke dienstverlening;10000;2006;10.6;1306.0;676.0
675;M-N Zakelijke dienstverlening;10000;2007;10.9;1401.0;732.0
676;M-N Zakelijke dienstverlening;10000;2008;12.4;1665.0;874.0
677;M-N Zakelijke dienstverlening;10000;2009;12.5;1593.0;828.0
678;M-N Zakelijke dienstverlening;10000;2010;12.2;1685.0;873.0
679;M-N Zakelijke dienstverlening;10000;2011;12.3;1689.0;892.0
680;M-N Zakelijke dienstverlening;10100;1995;3.6;349.0;196.0
681;M-N Zakelijke dienstverlening;10100;1996;4.2;416.0;226.0
682;M-N Zakelijke dienstverlening;10100;1997;3.6;344.0;189.0
683;M-N Zakelijke dienstverlening;10100;1998;5.2;513.0;282.0
684;M-N Zakelijke dienstverlening;10100;1999;4.9;471.0;268.0
685;M-N Zakelijke dienstverlening;10100;2000;5.3;520.0;282.0
686;M-N Zakelijke dienstverlening;10100;2001;6.4;666.0;340.0
687;M-N Zakelijke dienstverlening;10100;2002;6.8;736.0;369.0
688;M-N Zakelijke dienstverlening;10100;2003;6.4;704.0;350.0
689;M-N Zakelijke dienstverlening;10100;2004;6.9;780.0;388.0
690;M-N Zakelijke dienstverlening;10100;2005;7.0;778.0;389.0
691;M-N Zakelijke dienstverlening;10100;2006;7.6;877.0;444.0
692;M-N Zakelijke dienstverlening;10100;2007;7.6;916.0;474.0
693;M-N Zakelijke dienstverlening;10100;2008;8.5;1032.0;553.0
694;M-N Zakelijke dienstverlening;10100;2009;8.7;1002.0;534.0
695;M-N Zakelijke dienstverlening;10100;2010;8.3;1025.0;565.0
696;M-N Zakelijke dienstverlening;10100;2011;8.5;1019.0;573.0
697;M-N Zakelijke dienstverlening;10700;1995;1.7;168.0;97.0
698;M-N Zakelijke dienstverlening;10700;1996;2.0;200.0;110.0
699;M-N Zakelijke dienstverlening;10700;1997;2.0;200.0;113.0
700;M-N Zakelijke dienstverlening;10700;1998;1.9;196.0;112.0
701;M-N Zakelijke dienstverlening;10700;1999;1.9;208.0;119.0
702;M-N Zakelijke dienstverlening;10700;2000;2.1;242.0;136.0
703;M-N Zakelijke dienstverlening;10700;2001;2.9;350.0;186.0
704;M-N Zakelijke dienstverlening;10700;2002;3.2;399.0;208.0
705;M-N Zakelijke dienstverlening;10700;2003;2.7;344.0;175.0
706;M-N Zakelijke dienstverlening;10700;2004;3.3;441.0;217.0
707;M-N Zakelijke dienstverlening;10700;2005;3.4;454.0;245.0
708;M-N Zakelijke dienstverlening;10700;2006;3.0;428.0;232.0
709;M-N Zakelijke dienstverlening;10700;2007;3.3;485.0;259.0
710;M-N Zakelijke dienstverlening;10700;2008;3.9;634.0;321.0
711;M-N Zakelijke dienstverlening;10700;2009;3.8;592.0;295.0
712;M-N Zakelijke dienstverlening;10700;2010;3.9;660.0;308.0
713;M-N Zakelijke dienstverlening;10700;2011;3.8;670.0;319.0
714;O-Q Overheid en zorg;10000;1995;12.1;1411.0;784.0
715;O-Q Overheid en zorg;10000;1996;12.2;1458.0;824.0
716;O-Q Overheid en zorg;10000;1997;11.8;1493.0;841.0
717;O-Q Overheid en zorg;10000;1998;11.9;1568.0;878.0
718;O-Q Overheid en zorg;10000;1999;12.4;1985.0;961.0
719;O-Q Overheid en zorg;10000;2000;12.1;2053.0;988.0
720;O-Q Overheid en zorg;10000;2001;12.6;2256.0;1063.0
721;O-Q Overheid en zorg;10000;2002;13.7;2479.0;1189.0
722;O-Q Overheid en zorg;10000;2003;14.2;2843.0;1278.0
723;O-Q Overheid en zorg;10000;2004;14.0;2840.0;1310.0
724;O-Q Overheid en zorg;10000;2005;13.5;2766.0;1320.0
725;O-Q Overheid en zorg;10000;2006;13.6;2904.0;1377.0
726;O-Q Overheid en zorg;10000;2007;13.2;2998.0;1402.0
727;O-Q Overheid en zorg;10000;2008;12.3;3142.0;1408.0
728;O-Q Overheid en zorg;10000;2009;11.5;3225.0;1376.0
729;O-Q Overheid en zorg;10000;2010;11.9;3261.0;1466.0
730;O-Q Overheid en zorg;10000;2011;11.8;3364.0;1480.0
731;O-Q Overheid en zorg;10100;1995;7.6;779.0;425.0
732;O-Q Overheid en zorg;10100;1996;7.8;799.0;447.0
733;O-Q Overheid en zorg;10100;1997;7.4;816.0;445.0
734;O-Q Overheid en zorg;10100;1998;7.5;854.0;466.0
735;O-Q Overheid en zorg;10100;1999;8.5;1223.0;542.0
736;O-Q Overheid en zorg;10100;2000;8.1;1246.0;543.0
737;O-Q Overheid en zorg;10100;2001;8.2;1368.0;575.0
738;O-Q Overheid en zorg;10100;2002;8.6;1538.0;638.0
739;O-Q Overheid en zorg;10100;2003;9.1;1705.0;701.0
740;O-Q Overheid en zorg;10100;2004;8.9;1663.0;711.0
741;O-Q Overheid en zorg;10100;2005;8.7;1607.0;716.0
742;O-Q Overheid en zorg;10100;2006;8.7;1687.0;745.0
743;O-Q Overheid en zorg;10100;2007;8.7;1760.0;773.0
744;O-Q Overheid en zorg;10100;2008;7.7;1739.0;720.0
745;O-Q Overheid en zorg;10100;2009;6.8;1692.0;659.0
746;O-Q Overheid en zorg;10100;2010;7.0;1665.0;702.0
747;O-Q Overheid en zorg;10100;2011;6.9;1655.0;697.0
748;O-Q Overheid en zorg;10700;1995;4.4;632.0;359.0
749;O-Q Overheid en zorg;10700;1996;4.4;659.0;377.0
750;O-Q Overheid en zorg;10700;1997;4.5;677.0;396.0
751;O-Q Overheid en zorg;10700;1998;4.3;713.0;412.0
752;O-Q Overheid en zorg;10700;1999;3.9;763.0;419.0
753;O-Q Overheid en zorg;10700;2000;4.0;807.0;445.0
754;O-Q Overheid en zorg;10700;2001;4.4;888.0;487.0
755;O-Q Overheid en zorg;10700;2002;5.1;941.0;550.0
756;O-Q Overheid en zorg;10700;2003;5.0;1138.0;577.0
757;O-Q Overheid en zorg;10700;2004;5.1;1177.0;600.0
758;O-Q Overheid en zorg;10700;2005;4.8;1159.0;604.0
759;O-Q Overheid en zorg;10700;2006;4.9;1217.0;632.0
760;O-Q Overheid en zorg;10700;2007;4.5;1239.0;629.0
761;O-Q Overheid en zorg;10700;2008;4.6;1403.0;689.0
762;O-Q Overheid en zorg;10700;2009;4.7;1533.0;718.0
763;O-Q Overheid en zorg;10700;2010;4.9;1595.0;764.0
764;O-Q Overheid en zorg;10700;2011;4.9;1708.0;783.0
765;R-U Cultuur, recreatie, overige diensten;10000;1995;0.9;47.0;28.0
766;R-U Cultuur, recreatie, overige diensten;10000;1996;1.1;62.0;37.0
767;R-U Cultuur, recreatie, overige diensten;10000;1997;1.2;66.0;39.0
768;R-U Cultuur, recreatie, overige diensten;10000;1998;1.3;78.0;46.0
769;R-U Cultuur, recreatie, overige diensten;10000;1999;1.4;84.0;49.0
770;R-U Cultuur, recreatie, overige diensten;10000;2000;1.5;96.0;56.0
771;R-U Cultuur, recreatie, overige diensten;10000;2001;1.6;106.0;63.0
772;R-U Cultuur, recreatie, overige diensten;10000;2002;1.4;101.0;60.0
773;R-U Cultuur, recreatie, overige diensten;10000;2003;1.6;117.0;70.0
774;R-U Cultuur, recreatie, overige diensten;10000;2004;1.7;135.0;77.0
775;R-U Cultuur, recreatie, overige diensten;10000;2005;1.7;137.0;80.0
776;R-U Cultuur, recreatie, overige diensten;10000;2006;1.6;130.0;74.0
777;R-U Cultuur, recreatie, overige diensten;10000;2007;1.5;131.0;74.0
778;R-U Cultuur, recreatie, overige diensten;10000;2008;1.9;164.0;90.0
779;R-U Cultuur, recreatie, overige diensten;10000;2009;1.9;170.0;98.0
780;R-U Cultuur, recreatie, overige diensten;10000;2010;1.8;158.0;90.0
781;R-U Cultuur, recreatie, overige diensten;10000;2011;1.6;147.0;87.0
782;R-U Cultuur, recreatie, overige diensten;10100;1995;;;
783;R-U Cultuur, recreatie, overige diensten;10100;1996;;;
784;R-U Cultuur, recreatie, overige diensten;10100;1997;;;
785;R-U Cultuur, recreatie, overige diensten;10100;1998;;;
786;R-U Cultuur, recreatie, overige diensten;10100;1999;;;
787;R-U Cultuur, recreatie, overige diensten;10100;2000;;;
788;R-U Cultuur, recreatie, overige diensten;10100;2001;;;
789;R-U Cultuur, recreatie, overige diensten;10100;2002;;;
790;R-U Cultuur, recreatie, overige diensten;10100;2003;;;
791;R-U Cultuur, recreatie, overige diensten;10100;2004;;;
792;R-U Cultuur, recreatie, overige diensten;10100;2005;;;
793;R-U Cultuur, recreatie, overige diensten;10100;2006;;;
794;R-U Cultuur, recreatie, overige diensten;10100;2007;;;
795;R-U Cultuur, recreatie, overige diensten;10100;2008;;;
796;R-U Cultuur, recreatie, overige diensten;10100;2009;;;
797;R-U Cultuur, recreatie, overige diensten;10100;2010;;;
798;R-U Cultuur, recreatie, overige diensten;10100;2011;;;
799;R-U Cultuur, recreatie, overige diensten;10700;1995;;;
800;R-U Cultuur, recreatie, overige diensten;10700;1996;;;
801;R-U Cultuur, recreatie, overige diensten;10700;1997;;;
802;R-U Cultuur, recreatie, overige diensten;10700;1998;;;
803;R-U Cultuur, recreatie, overige diensten;10700;1999;;;
804;R-U Cultuur, recreatie, overige diensten;10700;2000;;;
805;R-U Cultuur, recreatie, overige diensten;10700;2001;;;
806;R-U Cultuur, recreatie, overige diensten;10700;2002;;;
807;R-U Cultuur, recreatie, overige diensten;10700;2003;;;
808;R-U Cultuur, recreatie, overige diensten;10700;2004;;;
809;R-U Cultuur, recreatie, overige diensten;10700;2005;;;
810;R-U Cultuur, recreatie, overige diensten;10700;2006;;;
811;R-U Cultuur, recreatie, overige diensten;10700;2007;;;
812;R-U Cultuur, recreatie, overige diensten;10700;2008;;;
813;R-U Cultuur, recreatie, overige diensten;10700;2009;;;
814;R-U Cultuur, recreatie, overige diensten;10700;2010;;;
815;R-U Cultuur, recreatie, overige diensten;10700;2011;;;
816;11600;10000;1995;10.5;1254.0;561.0
817;11600;10000;1996;10.3;1282.0;565.0
818;11600;10000;1997;9.9;1337.0;595.0
819;11600;10000;1998;10.0;1457.0;627.0
820;11600;10000;1999;9.1;1510.0;655.0
821;11600;10000;2000;8.3;1530.0;653.0
822;11600;10000;2001;8.4;1587.0;662.0
823;11600;10000;2002;8.3;1635.0;697.0
824;11600;10000;2003;7.3;1615.0;679.0
825;11600;10000;2004;6.8;1573.0;634.0
826;11600;10000;2005;6.7;1548.0;590.0
827;11600;10000;2006;6.4;1557.0;611.0
828;11600;10000;2007;5.9;1533.0;601.0
829;11600;10000;2008;5.2;1460.0;562.0
830;11600;10000;2009;5.1;1413.0;542.0
831;11600;10000;2010;5.1;1412.0;536.0
832;11600;10000;2011;4.9;1437.0;528.0
833;11600;10100;1995;10.5;1254.0;561.0
834;11600;10100;1996;10.3;1282.0;565.0
835;11600;10100;1997;9.9;1337.0;595.0
836;11600;10100;1998;10.0;1457.0;627.0
837;11600;10100;1999;9.1;1510.0;655.0
838;11600;10100;2000;8.3;1530.0;653.0
839;11600;10100;2001;8.4;1587.0;662.0
840;11600;10100;2002;8.3;1635.0;697.0
841;11600;10100;2003;7.3;1615.0;679.0
842;11600;10100;2004;6.8;1573.0;634.0
843;11600;10100;2005;6.7;1548.0;590.0
844;11600;10100;2006;6.4;1557.0;611.0
845;11600;10100;2007;5.9;1533.0;601.0
846;11600;10100;2008;5.2;1460.0;562.0
847;11600;10100;2009;5.1;1413.0;542.0
848;11600;10100;2010;5.1;1412.0;536.0
849;11600;10100;2011;4.9;1437.0;528.0
850;11600;10700;1995;;;
851;11600;10700;1996;;;
852;11600;10700;1997;;;
853;11600;10700;1998;;;
854;11600;10700;1999;;;
855;11600;10700;2000;;;
856;11600;10700;2001;;;
857;11600;10700;2002;;;
858;11600;10700;2003;;;
859;11600;10700;2004;;;
860;11600;10700;2005;;;
861;11600;10700;2006;;;
862;11600;10700;2007;;;
863;11600;10700;2008;;;
864;11600;10700;2009;;;
865;11600;10700;2010;;;
866;11600;10700;2011;;;
