ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Nationaliteit;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
23;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlands;2019;53836.0;51121.0;2715.0;18700.0;21005.0;-2305.0
24;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlands;2020;50241.0;39322.0;10919.0;16396.0;16577.0;-181.0
25;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlands;2021;44472.0;44774.0;-302.0;12565.0;12334.0;231.0
26;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlands;2022;43777.0;54507.0;-10730.0;9996.0;12408.0;-2412.0
27;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlands;2023;44435.0;53819.0;-9384.0;10300.0;13690.0;-3390.0
28;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2010;110235.0;64044.0;46191.0;7013.0;30849.0;-23836.0
29;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2011;118457.0;70214.0;48243.0;7119.0;29721.0;-22602.0
30;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2012;115678.0;80762.0;34916.0;7018.0;33553.0;-26535.0
31;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2013;122321.0;83050.0;39271.0;6981.0;31539.0;-24558.0
32;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2014;139348.0;83443.0;55905.0;6492.0;27208.0;-20716.0
33;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2015;159483.0;85190.0;74293.0;6126.0;25295.0;-19169.0
34;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2016;182158.0;89921.0;92237.0;5500.0;25396.0;-19896.0
35;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2017;183856.0;96424.0;87432.0;5881.0;28774.0;-22893.0
36;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2018;191005.0;102802.0;88203.0;5809.0;25789.0;-19980.0
37;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2019;215228.0;109908.0;105320.0;5672.0;25240.0;-19568.0
38;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2020;170612.0;113172.0;57440.0;4871.0;24023.0;-19152.0
39;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2021;208056.0;100556.0;107500.0;4731.0;22198.0;-17467.0
40;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2022;359331.0;124803.0;234528.0;3974.0;24652.0;-20678.0
41;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal niet-Nederlandse nationaliteit;2023;291233.0;144483.0;146750.0;4060.0;32988.0;-28928.0
42;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2010;5655.0;3230.0;2425.0;1487.0;3091.0;-1604.0
43;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2011;5670.0;2767.0;2903.0;1443.0;2538.0;-1095.0
44;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2012;5096.0;2957.0;2139.0;1340.0;2637.0;-1297.0
45;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2013;6320.0;3158.0;3162.0;1312.0;2739.0;-1427.0
46;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2014;9579.0;2645.0;6934.0;1130.0;2006.0;-876.0
47;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2015;11628.0;2577.0;9051.0;1053.0;1966.0;-913.0
48;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2016;12460.0;2741.0;9719.0;932.0;1866.0;-934.0
49;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2017;11395.0;2654.0;8741.0;998.0;1998.0;-1000.0
50;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2018;12917.0;2463.0;10454.0;908.0;1662.0;-754.0
51;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2019;14103.0;2466.0;11637.0;931.0;1627.0;-696.0
52;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2020;9916.0;2475.0;7441.0;762.0;1471.0;-709.0
53;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2021;12569.0;2565.0;10004.0;674.0;1475.0;-801.0
54;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2022;18498.0;2845.0;15653.0;615.0;1516.0;-901.0
55;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika;2023;17525.0;4060.0;13465.0;621.0;2063.0;-1442.0
56;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2010;8454.0;5488.0;2966.0;290.0;2102.0;-1812.0
57;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2011;8803.0;5703.0;3100.0;305.0;2045.0;-1740.0
58;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2012;8694.0;6090.0;2604.0;286.0;1894.0;-1608.0
59;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2013;8959.0;6875.0;2084.0;298.0;2111.0;-1813.0
60;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2014;9232.0;6336.0;2896.0;258.0;1475.0;-1217.0
61;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2015;10664.0;6822.0;3842.0;260.0;1366.0;-1106.0
62;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2016;10549.0;7483.0;3066.0;227.0;1530.0;-1303.0
63;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2017;12805.0;7495.0;5310.0;249.0;1845.0;-1596.0
64;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2018;15081.0;8171.0;6910.0;271.0;1494.0;-1223.0
65;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2019;15844.0;8320.0;7524.0;241.0;1226.0;-985.0
66;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2020;10679.0;8545.0;2134.0;210.0;1343.0;-1133.0
67;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2021;12541.0;6101.0;6440.0;292.0;912.0;-620.0
68;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2022;15766.0;6611.0;9155.0;210.0;728.0;-518.0
69;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Amerika;2023;16593.0;7821.0;8772.0;125.0;948.0;-823.0
70;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2010;21313.0;12892.0;8421.0;1227.0;5469.0;-4242.0
71;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2011;22777.0;13462.0;9315.0;1218.0;5078.0;-3860.0
72;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2012;21723.0;14566.0;7157.0;1143.0;5030.0;-3887.0
73;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2013;23044.0;15470.0;7574.0;1128.0;5113.0;-3985.0
74;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2014;30663.0;15812.0;14851.0;1113.0;4401.0;-3288.0
75;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2015;43546.0;16096.0;27450.0;1079.0;4578.0;-3499.0
76;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2016;58683.0;16848.0;41835.0;961.0;4775.0;-3814.0
77;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2017;50140.0;18960.0;31180.0;1097.0;5728.0;-4631.0
78;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2018;44707.0;19869.0;24838.0;1040.0;4637.0;-3597.0
79;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2019;52101.0;20494.0;31607.0;1122.0;4313.0;-3191.0
80;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2020;34639.0;20908.0;13731.0;916.0;4393.0;-3477.0
81;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2021;54553.0;16069.0;38484.0;932.0;3667.0;-2735.0
82;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2022;76627.0;15384.0;61243.0;772.0;2676.0;-1904.0
83;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Azië;2023;77700.0;19485.0;58215.0;729.0;3486.0;-2757.0
84;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2010;63256.0;38255.0;25001.0;2879.0;16121.0;-13242.0
85;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2011;71755.0;43887.0;27868.0;2914.0;15771.0;-12857.0
86;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2012;73514.0;52774.0;20740.0;2989.0;19738.0;-16749.0
87;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2013;75876.0;54404.0;21472.0;2876.0;18244.0;-15368.0
88;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2014;84719.0;56279.0;28440.0;2996.0;17073.0;-14077.0
89;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2015;85935.0;57293.0;28642.0;2824.0;15185.0;-12361.0
90;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2016;92655.0;60451.0;32204.0;2501.0;15169.0;-12668.0
91;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2017;103971.0;65048.0;38923.0;2801.0;17367.0;-14566.0
92;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2018;114900.0;70172.0;44728.0;2894.0;16500.0;-13606.0
93;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2019;129791.0;76705.0;53086.0;2719.0;16854.0;-14135.0
94;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2020;113075.0;79525.0;33550.0;2498.0;15950.0;-13452.0
95;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2021;126285.0;74252.0;52033.0;2442.0;15105.0;-12663.0
96;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2022;245094.0;99062.0;146032.0;2014.0;19292.0;-17278.0
97;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europa (exclusief Nederlands);2023;175714.0;111877.0;63837.0;2275.0;26030.0;-23755.0
98;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2010;36468.0;22545.0;13923.0;3024.0;10941.0;-7917.0
99;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2011;38277.0;22899.0;15378.0;2984.0;9939.0;-6955.0
100;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2012;36511.0;24564.0;11947.0;2784.0;9822.0;-7038.0
101;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2013;39322.0;26433.0;12889.0;2752.0;10203.0;-7451.0
102;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2014;50601.0;25730.0;24871.0;2506.0;8104.0;-5598.0
103;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2015;67188.0;26436.0;40752.0;2404.0;8105.0;-5701.0
104;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2016;83137.0;28178.0;54959.0;2126.0;8393.0;-6267.0
105;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2017;75914.0;30301.0;45613.0;2359.0;9835.0;-7476.0
106;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2018;74385.0;31799.0;42586.0;2237.0;8016.0;-5779.0
107;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2019;83774.0;32636.0;51138.0;2305.0;7358.0;-5053.0
108;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2020;56225.0;33326.0;22899.0;1894.0;7428.0;-5534.0
109;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2021;80399.0;25538.0;54861.0;1909.0;6146.0;-4237.0
110;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2022;112095.0;25537.0;86558.0;1616.0;4987.0;-3371.0
111;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Buiten-Europa;2023;113564.0;32391.0;81173.0;1480.0;6606.0;-5126.0
112;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2010;1040.0;924.0;116.0;15.0;268.0;-253.0
113;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2011;1016.0;959.0;57.0;14.0;271.0;-257.0
114;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2012;988.0;946.0;42.0;12.0;257.0;-245.0
115;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2013;992.0;930.0;62.0;10.0;237.0;-227.0
116;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2014;1127.0;936.0;191.0;5.0;222.0;-217.0
117;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2015;1344.0;932.0;412.0;10.0;188.0;-178.0
118;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2016;1440.0;1103.0;337.0;4.0;218.0;-214.0
119;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2017;1571.0;1190.0;381.0;14.0;264.0;-250.0
120;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2018;1678.0;1292.0;386.0;17.0;220.0;-203.0
121;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2019;1726.0;1354.0;372.0;11.0;191.0;-180.0
122;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2020;990.0;1398.0;-408.0;6.0;221.0;-215.0
123;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2021;736.0;803.0;-67.0;11.0;92.0;-81.0
124;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2022;1204.0;698.0;506.0;18.0;67.0;-49.0
125;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Oceanië;2023;1746.0;1025.0;721.0;5.0;109.0;-104.0
126;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2010;60026.0;36397.0;23629.0;2749.0;15421.0;-12672.0
127;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2011;67990.0;41924.0;26066.0;2798.0;15050.0;-12252.0
128;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2012;69726.0;50419.0;19307.0;2872.0;18999.0;-16127.0
129;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2013;71968.0;52127.0;19841.0;2771.0;17529.0;-14758.0
130;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2014;80339.0;54144.0;26195.0;2907.0;16507.0;-13600.0
131;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2015;81040.0;55088.0;25952.0;2713.0;14627.0;-11914.0
132;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2016;87213.0;58049.0;29164.0;2402.0;14585.0;-12183.0
133;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2017;98130.0;62162.0;35968.0;2692.0;16561.0;-13869.0
134;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2018;108267.0;67319.0;40948.0;2779.0;15863.0;-13084.0
135;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2019;122528.0;73743.0;48785.0;2594.0;16305.0;-13711.0
136;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2020;100796.0;71964.0;28832.0;2266.0;14801.0;-12535.0
137;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2021;115951.0;67198.0;48753.0;2221.0;13959.0;-11738.0
138;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2022;127146.0;75322.0;51824.0;1710.0;14727.0;-13017.0
139;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Europese Unie (exclusief Nederlands);2023;124948.0;85008.0;39940.0;1760.0;18487.0;-16727.0
140;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2010;28156.0;12784.0;15372.0;1357.0;7042.0;-5685.0
141;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2011;33898.0;15637.0;18261.0;1541.0;7247.0;-5706.0
142;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2012;33466.0;21076.0;12390.0;1593.0;9707.0;-8114.0
143;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2013;34963.0;22299.0;12664.0;1548.0;9235.0;-7687.0
144;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2014;41656.0;23202.0;18454.0;1661.0;8648.0;-6987.0
145;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2015;40039.0;24655.0;15384.0;1455.0;8197.0;-6742.0
146;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2016;41459.0;26117.0;15342.0;1322.0;8436.0;-7114.0
147;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2017;46690.0;27532.0;19158.0;1481.0;9221.0;-7740.0
148;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2018;52351.0;30246.0;22105.0;1619.0;9344.0;-7725.0
149;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2019;60222.0;34580.0;25642.0;1466.0;10186.0;-8720.0
150;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2020;54543.0;36061.0;18482.0;1384.0;10097.0;-8713.0
151;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2021;60824.0;34742.0;26082.0;1289.0;9994.0;-8705.0
152;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2022;66601.0;37978.0;28623.0;1099.0;10625.0;-9526.0
153;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Midden- en Oost-Europese nat. in de EU;2023;64737.0;43733.0;21004.0;1203.0;13295.0;-12092.0
154;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2010;9735.0;6525.0;3210.0;530.0;2765.0;-2235.0
155;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2011;11502.0;7459.0;4043.0;507.0;2791.0;-2284.0
156;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2012;14053.0;8841.0;5212.0;558.0;3417.0;-2859.0
157;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2013;14855.0;9723.0;5132.0;554.0;3319.0;-2765.0
158;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2014;15043.0;10437.0;4606.0;599.0;3111.0;-2512.0
159;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2015;15725.0;10448.0;5277.0;566.0;2736.0;-2170.0
160;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2016;17080.0;10822.0;6258.0;524.0;2476.0;-1952.0
161;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2017;19734.0;11835.0;7899.0;602.0;2932.0;-2330.0
162;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2018;21985.0;12972.0;9013.0;532.0;2576.0;-2044.0
163;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2019;25393.0;14164.0;11229.0;496.0;2578.0;-2082.0
164;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2020;21119.0;15274.0;5845.0;528.0;2448.0;-1920.0
165;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2021;27657.0;14106.0;13551.0;498.0;2236.0;-1738.0
166;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2022;32848.0;17415.0;15433.0;331.0;2552.0;-2221.0
167;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;GIPS-Nationaliteiten in de EU;2023;33007.0;19870.0;13137.0;375.0;3264.0;-2889.0
168;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika (exclusief Marokkaans);2010;4023.0;2622.0;1401.0;517.0;1856.0;-1339.0
169;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika (exclusief Marokkaans);2011;3829.0;2266.0;1563.0;485.0;1452.0;-967.0
170;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika (exclusief Marokkaans);2012;3664.0;2227.0;1437.0;456.0;1361.0;-905.0
171;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika (exclusief Marokkaans);2013;4851.0;2655.0;2196.0;505.0;1760.0;-1255.0
172;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika (exclusief Marokkaans);2014;8174.0;2163.0;6011.0;387.0;1143.0;-756.0
173;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika (exclusief Marokkaans);2015;10548.0;2227.0;8321.0;401.0;1227.0;-826.0
174;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Afrika (exclusief Marokkaans);2016;11123.0;2470.0;8653.0;372.0;1247.0;-875.0
