ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;Bestedingsaandeel_1
112;000000 Alle bestedingen;Besteedbaar inkomen: 3e 10%-groep;2015;100.0
113;000000 Alle bestedingen;Besteedbaar inkomen: 3e 10%-groep;2020;100.0
114;000000 Alle bestedingen;Besteedbaar inkomen: 4e 10%-groep;2015;100.0
115;000000 Alle bestedingen;Besteedbaar inkomen: 4e 10%-groep;2020;100.0
116;000000 Alle bestedingen;Besteedbaar inkomen: 5e 10%-groep;2015;100.0
117;000000 Alle bestedingen;Besteedbaar inkomen: 5e 10%-groep;2020;100.0
118;000000 Alle bestedingen;Besteedbaar inkomen: 6e 10%-groep;2015;100.0
119;000000 Alle bestedingen;Besteedbaar inkomen: 6e 10%-groep;2020;100.0
120;000000 Alle bestedingen;Besteedbaar inkomen: 7e 10%-groep;2015;100.0
121;000000 Alle bestedingen;Besteedbaar inkomen: 7e 10%-groep;2020;100.0
122;000000 Alle bestedingen;Besteedbaar inkomen: 8e 10%-groep;2015;100.0
123;000000 Alle bestedingen;Besteedbaar inkomen: 8e 10%-groep;2020;100.0
124;000000 Alle bestedingen;Besteedbaar inkomen: 9e 10%-groep;2015;100.0
125;000000 Alle bestedingen;Besteedbaar inkomen: 9e 10%-groep;2020;100.0
126;000000 Alle bestedingen;Besteedbaar inkomen: 10e 10%-groep;2015;100.0
127;000000 Alle bestedingen;Besteedbaar inkomen: 10e 10%-groep;2020;100.0
128;000000 Alle bestedingen;Besteedbaar inkomen: 1e 20%-groep;2015;100.0
129;000000 Alle bestedingen;Besteedbaar inkomen: 1e 20%-groep;2020;100.0
130;000000 Alle bestedingen;Besteedbaar inkomen: 2e 20%-groep;2015;100.0
131;000000 Alle bestedingen;Besteedbaar inkomen: 2e 20%-groep;2020;100.0
132;000000 Alle bestedingen;Besteedbaar inkomen: 3e 20%-groep;2015;100.0
133;000000 Alle bestedingen;Besteedbaar inkomen: 3e 20%-groep;2020;100.0
134;000000 Alle bestedingen;Besteedbaar inkomen: 4e 20%-groep;2015;100.0
135;000000 Alle bestedingen;Besteedbaar inkomen: 4e 20%-groep;2020;100.0
136;000000 Alle bestedingen;Besteedbaar inkomen: 5e 20%-groep;2015;100.0
137;000000 Alle bestedingen;Besteedbaar inkomen: 5e 20%-groep;2020;100.0
138;000000 Alle bestedingen;Gestandaardiseerd inkomen: 1e 10%-groep;2015;100.0
139;000000 Alle bestedingen;Gestandaardiseerd inkomen: 1e 10%-groep;2020;100.0
140;000000 Alle bestedingen;Gestandaardiseerd inkomen: 2e 10%-groep;2015;100.0
141;000000 Alle bestedingen;Gestandaardiseerd inkomen: 2e 10%-groep;2020;100.0
142;000000 Alle bestedingen;Gestandaardiseerd inkomen: 3e 10%-groep;2015;100.0
143;000000 Alle bestedingen;Gestandaardiseerd inkomen: 3e 10%-groep;2020;100.0
144;000000 Alle bestedingen;Gestandaardiseerd inkomen: 4e 10%-groep;2015;100.0
145;000000 Alle bestedingen;Gestandaardiseerd inkomen: 4e 10%-groep;2020;100.0
146;000000 Alle bestedingen;Gestandaardiseerd inkomen: 5e 10%-groep;2015;100.0
147;000000 Alle bestedingen;Gestandaardiseerd inkomen: 5e 10%-groep;2020;100.0
148;000000 Alle bestedingen;Gestandaardiseerd inkomen: 6e 10%-groep;2015;100.0
149;000000 Alle bestedingen;Gestandaardiseerd inkomen: 6e 10%-groep;2020;100.0
150;000000 Alle bestedingen;Gestandaardiseerd inkomen: 7e 10%-groep;2015;100.0
151;000000 Alle bestedingen;Gestandaardiseerd inkomen: 7e 10%-groep;2020;100.0
152;000000 Alle bestedingen;Gestandaardiseerd inkomen: 8e 10%-groep;2015;100.0
153;000000 Alle bestedingen;Gestandaardiseerd inkomen: 8e 10%-groep;2020;100.0
154;000000 Alle bestedingen;Gestandaardiseerd inkomen: 9e 10%-groep;2015;100.0
155;000000 Alle bestedingen;Gestandaardiseerd inkomen: 9e 10%-groep;2020;100.0
156;000000 Alle bestedingen;Gestandaardiseerd inkomen: 10e 10%-groep;2015;100.0
157;000000 Alle bestedingen;Gestandaardiseerd inkomen: 10e 10%-groep;2020;100.0
158;000000 Alle bestedingen;Gestandaardiseerd inkomen: 1e 20%-groep;2015;100.0
159;000000 Alle bestedingen;Gestandaardiseerd inkomen: 1e 20%-groep;2020;100.0
160;000000 Alle bestedingen;Gestandaardiseerd inkomen: 2e 20%-groep;2015;100.0
161;000000 Alle bestedingen;Gestandaardiseerd inkomen: 2e 20%-groep;2020;100.0
162;000000 Alle bestedingen;Gestandaardiseerd inkomen: 3e 20%-groep;2015;100.0
163;000000 Alle bestedingen;Gestandaardiseerd inkomen: 3e 20%-groep;2020;100.0
164;000000 Alle bestedingen;Gestandaardiseerd inkomen: 4e 20%-groep;2015;100.0
165;000000 Alle bestedingen;Gestandaardiseerd inkomen: 4e 20%-groep;2020;100.0
166;000000 Alle bestedingen;Gestandaardiseerd inkomen: 5e 20%-groep;2015;100.0
167;000000 Alle bestedingen;Gestandaardiseerd inkomen: 5e 20%-groep;2020;100.0
168;000000 Alle bestedingen;Inkomen tot lage-inkomensgrens;2015;100.0
169;000000 Alle bestedingen;Inkomen tot lage-inkomensgrens;2020;100.0
170;000000 Alle bestedingen;Inkomen boven lage-inkomensgrens;2015;100.0
171;000000 Alle bestedingen;Inkomen boven lage-inkomensgrens;2020;100.0
172;010000 Voedingsmidd. en alc.vrije drank;Particuliere huishoudens;2015;11.0
173;010000 Voedingsmidd. en alc.vrije drank;Particuliere huishoudens;2020;12.7
174;010000 Voedingsmidd. en alc.vrije drank;Type: Eenpersoonshuishouden;2015;9.8
175;010000 Voedingsmidd. en alc.vrije drank;Type: Eenpersoonshuishouden;2020;11.4
176;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man;2015;9.4
177;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man;2020;10.9
178;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man onder AOW-lft;2015;9.3
179;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man onder AOW-lft;2020;10.9
180;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man vanaf AOW-lft;2015;10.0
181;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man vanaf AOW-lft;2020;10.9
182;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw;2015;10.2
183;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw;2020;11.8
184;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw onder AOW-lft;2015;9.6
185;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw onder AOW-lft;2020;11.2
186;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw vanaf AOW-lft;2015;10.9
187;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw vanaf AOW-lft;2020;12.5
188;010000 Voedingsmidd. en alc.vrije drank;Type: Meerpersoonshuishouden;2015;11.4
189;010000 Voedingsmidd. en alc.vrije drank;Type: Meerpersoonshuishouden;2020;13.1
190;010000 Voedingsmidd. en alc.vrije drank;Type: Eenoudergezin;2015;12.4
191;010000 Voedingsmidd. en alc.vrije drank;Type: Eenoudergezin;2020;12.8
192;010000 Voedingsmidd. en alc.vrije drank;Type: Eenouder, alle kinderen < 18 jr;2015;12.4
193;010000 Voedingsmidd. en alc.vrije drank;Type: Eenouder, alle kinderen < 18 jr;2020;12.7
194;010000 Voedingsmidd. en alc.vrije drank;Type: Eenouder, minst. één kind >= 18 jr;2015;12.4
195;010000 Voedingsmidd. en alc.vrije drank;Type: Eenouder, minst. één kind >= 18 jr;2020;12.8
196;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, totaal;2015;11.3
197;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, totaal;2020;13.2
198;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, met kind(eren);2015;12.0
199;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, met kind(eren);2020;13.7
200;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, alle kinderen < 18 jr;2015;11.9
201;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, alle kinderen < 18 jr;2020;13.6
202;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, minstens één kind >= 18 jr;2015;12.2
203;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, minstens één kind >= 18 jr;2020;13.8
204;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind;2015;10.6
205;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind;2020;12.6
206;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind, onder AOW-lft;2015;10.1
207;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind, onder AOW-lft;2020;11.9
208;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind, vanaf AOW-lft;2015;11.3
209;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind, vanaf AOW-lft;2020;13.7
210;010000 Voedingsmidd. en alc.vrije drank;Type: Meerpersoonshuishouden, overig;2015;11.3
211;010000 Voedingsmidd. en alc.vrije drank;Type: Meerpersoonshuishouden, overig;2020;11.6
212;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 1 persoon;2015;9.8
213;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 1 persoon;2020;11.4
214;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 2 personen;2015;10.8
215;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 2 personen;2020;12.6
216;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 3 personen;2015;11.5
217;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 3 personen;2020;13.2
218;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 4 personen;2015;12.1
219;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 4 personen;2020;13.6
220;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 5 of meer personen;2015;12.7
221;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 5 of meer personen;2020;14.0
222;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: tot 25 jaar;2015;9.5
223;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: tot 25 jaar;2020;10.3
224;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 25 tot 35 jaar;2015;9.9
225;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 25 tot 35 jaar;2020;10.8
226;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 35 tot 45 jaar;2015;11.2
227;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 35 tot 45 jaar;2020;12.8
228;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 45 tot 55 jaar;2015;11.7
229;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 45 tot 55 jaar;2020;13.2
230;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 55 tot 65 jaar;2015;10.9
231;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 55 tot 65 jaar;2020;13.0
232;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 65 tot 75 jaar;2015;11.2
233;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 65 tot 75 jaar;2020;12.9
234;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 75 jaar of ouder;2015;11.7
235;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 75 jaar of ouder;2020;14.1
236;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 25 tot 45 jaar;2015;10.6
237;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 25 tot 45 jaar;2020;11.9
238;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 45 tot 65 jaar;2015;11.3
239;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 45 tot 65 jaar;2020;13.1
240;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 65 jaar of ouder;2015;11.3
241;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 65 jaar of ouder;2020;13.1
242;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: Nederland;2015;11.0
243;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: Nederland;2020;12.6
244;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: Westers land;2015;11.5
245;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: Westers land;2020;12.9
246;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: Niet-westers land;2015;11.1
247;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: Niet-westers land;2020;12.9
248;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als werknemer/zelfstandige;2015;10.9
249;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als werknemer/zelfstandige;2020;12.4
250;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als werknemer;2015;10.9
251;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als werknemer;2020;12.5
252;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als zelfstandige (totaal);2015;10.4
253;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als zelfstandige (totaal);2020;12.4
254;010000 Voedingsmidd. en alc.vrije drank;Bron: Overdrachtsinkomen;2015;11.4
255;010000 Voedingsmidd. en alc.vrije drank;Bron: Overdrachtsinkomen;2020;13.2
256;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering inkomensverzekering;2015;11.3
257;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering inkomensverzekering;2020;13.1
258;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering werkloosheid;2015;11.5
259;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering werkloosheid;2020;11.7
260;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering arbeidsongeschiktheid;2015;12.6
261;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering arbeidsongeschiktheid;2020;13.9
262;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering pensioen;2015;11.2
263;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering pensioen;2020;13.0
264;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering sociale voorziening;2015;12.7
265;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering sociale voorziening;2020;14.6
266;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering bijstand;2015;13.0
267;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering bijstand;2020;15.3
268;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitk. sociale voorziening, overig;2015;12.1
269;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitk. sociale voorziening, overig;2020;13.2
270;010000 Voedingsmidd. en alc.vrije drank;Bron: Studiefinanciering;2015;9.5
271;010000 Voedingsmidd. en alc.vrije drank;Bron: Studiefinanciering;2020;9.1
272;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: eigen woning;2015;10.6
273;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: eigen woning;2020;12.5
274;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning;2015;11.9
275;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning;2020;13.1
276;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning met huurtoeslag;2015;12.6
277;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning met huurtoeslag;2020;14.1
278;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning geen huurtoeslag;2015;11.1
279;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning geen huurtoeslag;2020;12.6
280;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 1e 10%-groep;2015;11.1
281;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 1e 10%-groep;2020;12.7
282;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 2e 10%-groep;2015;11.7
283;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 2e 10%-groep;2020;13.2
284;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 3e 10%-groep;2015;12.2
285;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 3e 10%-groep;2020;13.0
286;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 4e 10%-groep;2015;11.0
287;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 4e 10%-groep;2020;12.5
288;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 5e 10%-groep;2015;11.7
289;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 5e 10%-groep;2020;12.4
290;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 6e 10%-groep;2015;11.2
291;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 6e 10%-groep;2020;13.1
292;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 7e 10%-groep;2015;11.2
293;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 7e 10%-groep;2020;12.7
294;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 8e 10%-groep;2015;11.1
295;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 8e 10%-groep;2020;12.8
296;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 9e 10%-groep;2015;11.0
297;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 9e 10%-groep;2020;12.8
298;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 10e 10%-groep;2015;9.8
299;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 10e 10%-groep;2020;12.0
300;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 1e 20%-groep;2015;11.4
301;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 1e 20%-groep;2020;12.9
302;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 2e 20%-groep;2015;11.6
303;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 2e 20%-groep;2020;12.7
304;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 3e 20%-groep;2015;11.4
305;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 3e 20%-groep;2020;12.8
306;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 4e 20%-groep;2015;11.2
