ID;SBI93;Globalisering;Perioden;AantalOndernemingen_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmaatschappijenBinnenland_8;GroepsmaatschappijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnemingenBinnenland_11;OverigeDeelnemingenBuitenland_12;LanglopendeVorderingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;OnderhandenWerk_18;VoorradenFysiek_19;VooruitbetalingOpVoorraden_20;KortlopendeVorderingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;AfboekingInvesteringspremiesSubsED_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;Kasmiddelen_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;Aandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;NietVerdeeldeWinstEnOverigeReserves_35;LanglopendeSchuldenTotaalGeenRente_36;BelangVanDerden_37;Egalisatierekening_38;Voorzieningen_39;LanglopendeSchuldenTotaalWelRente_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenAanFinancieleInstellingen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;SchuldenAanFinancieleInstellingen_51;Belastingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmaatschappijenBinnenland_59;GroepsmaatschappijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnemingenBinnenland_62;OverigeDeelnemingenBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;VoorradenFysiek_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;Belastingen_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;Kasmiddelen_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;Aandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;NietVerdeeldeWinstEnOverigeReserves_86;LanglopendeSchuldenTotaalGeenRente_87;BelangVanDerden_88;Egalisatierekening_89;Voorzieningen_90;LanglopendeSchuldenTotaalWelRente_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenAanFinancieleInstellingen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;Belastingen_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;TotaleNettoOmzet_105;NettoOmzetUitBinnenland_106;NettoOmzetUitBuitenlandTotaal_107;OmzetGroepsmaatschappijenBuitenland_108;OverigeOmzetBuitenland_109;LoonSalarisEnSocialePremies_110;Afschrijvingen_111;TotaleKostenVanDeOmzet_112;KostenVanDeOmzetUitBinnenland_113;TotaleKostenOmzetUitBuitenland_114;KostenGroepsmaatschappijenBuitenland_115;OverigeKostenOmzetUitBuitenland_116;Investeringspremies_117;Bedrijfsresultaat_118;ResultaatUitDeelnemingenTotaal_119;ResultaatGroepsmaatschappijenTotaal_120;GroepsmaatschappijenBinnenland_121;GroepsmaatschappijenBuitenland_122;OverigeDeelnemingenBinnenland_123;OverigeDeelnemingenBuitenland_124;Rentebaten_125;Rentelasten_126;OverigeFinancieleResultaten_127;BuitengewoneBaten_128;BuitengewoneLasten_129;ResultaatVoorBelastingen_130;Vennootschapsbelasting_131;AandeelVanDerden_132;Nettoresultaat_133;DividendvoorstelTotaal_134;DividendGroepsmaatschappijen_135;DividendOverigeAandeelhouders_136;UitkeringAanLedenCooperaties_137;BeginstandBoekjaar_138;MutatiesDoorDeConsolidaties_139;AankopenInclusiefProductie_140;BoekwaardeVerkopen_141;AfboekingInvesteringspremiesSubsED_142;Herwaarderingen_143;Afschrijvingen_144;Waardecorrecties_145;EindstandBoekjaar_146;BeginstandBoekjaar_147;ToevoegingenTotaal_148;WinstBoekjaar_149;ValutaverschillenDeelnemingen_150;OverigeToevoegingen_151;OnttrekkingenTotaal_152;VerliesBoekjaar_153;Dividenduitkering_154;ValutaverschillenDeelnemingen_155;AfboekingGoodwill_156;OverigeOnttrekkingen_157;EindstandBoekjaar_158
261;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1990;193.0;64.6;13517.3;470.8;5935.3;81.0;12.0;12.0;;69.0;58.4;10.5;517.1;474.3;7.2;35.6;2216.6;279.8;1826.8;110.0;3502.4;1372.0;1549.1;146.5;425.6;9.2;794.2;1.6;386.6;406.0;4429.6;1492.7;926.9;51.4;1958.6;1111.1;26.6;300.8;783.7;2935.9;2308.3;13.5;0.0;196.0;418.1;5040.8;121.9;1633.9;1113.3;200.0;686.8;566.0;718.9;12660.3;487.3;5624.2;80.2;1.2;1.2;;79.0;68.7;10.2;321.1;277.9;6.0;37.2;2090.6;250.6;1758.3;81.7;3155.4;1308.2;1326.3;167.0;344.7;9.2;901.5;1.7;459.6;440.2;4188.7;1443.5;882.4;54.9;1807.9;1137.2;28.3;345.1;763.8;2927.7;2395.2;15.5;0.0;238.1;278.9;3737.4;126.9;1336.3;959.8;127.8;535.2;669.1;651.4;19135.8;;;;;2098.9;948.3;14937.7;;;;;57.8;1208.8;12.6;2.5;2.5;;9.3;0.8;172.1;359.6;-6.0;32.6;61.4;999.2;451.3;1.8;546.1;453.6;436.7;16.9;0.0;5624.2;0.0;1214.6;57.7;0.8;4.6;848.5;-1.3;5935.3;1807.9;785.7;691.2;0.0;94.5;635.1;145.1;453.7;0.1;0.0;36.1;1958.6
262;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1991;192.0;67.9;14728.8;598.2;6143.0;170.8;0.0;0.0;;170.8;148.6;22.2;639.0;602.0;6.7;30.3;2438.6;221.0;2039.4;178.2;3780.7;1568.8;1651.8;149.7;393.0;17.4;958.3;4.0;491.7;462.6;5086.4;1708.4;1289.3;29.8;2058.9;1149.2;33.3;232.9;883.0;2849.7;2170.1;7.4;0.0;323.4;348.8;5643.5;124.8;1738.0;1216.3;359.8;807.1;572.6;824.9;13869.6;697.6;5837.7;89.4;-0.1;-0.1;;89.5;63.4;26.1;447.7;398.3;6.6;42.8;2339.6;229.5;1975.9;134.2;3627.3;1458.3;1592.0;150.0;418.4;8.6;830.1;1.5;466.5;362.1;4568.5;1490.1;1076.2;45.2;1957.0;1148.1;25.6;293.5;829.0;2962.2;2328.2;4.5;0.0;227.5;402.0;4517.1;80.8;1671.3;1112.5;318.4;537.4;674.0;796.7;21957.9;;;;;2360.2;1021.9;17345.9;;;;;62.4;1292.3;5.7;0.0;0.0;;6.4;-0.7;208.1;412.3;-32.8;48.6;90.2;1019.5;428.2;-1.4;592.6;522.7;510.7;12.0;0.0;5837.7;22.8;1169.9;85.1;1.1;-19.8;857.8;76.6;6143.0;1957.0;914.9;829.7;0.0;85.2;813.0;237.1;522.8;0.1;25.0;28.0;2058.9
263;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1992;192.0;66.7;13140.7;487.1;5877.9;197.9;0.0;;;197.9;189.1;8.9;297.5;229.6;3.8;64.1;2059.5;174.6;1642.6;242.3;3454.3;1394.9;1598.0;82.3;375.7;3.4;766.4;7.7;295.0;463.7;4130.4;1599.7;1346.7;17.9;1166.1;1022.1;26.4;145.5;850.2;2503.6;1841.8;0.0;0.0;417.2;244.6;5484.7;132.8;1610.4;1006.0;448.1;930.1;562.9;794.4;13548.0;618.2;5768.9;165.8;0.0;;;165.8;157.8;8.1;622.1;574.2;5.7;42.2;2068.3;201.8;1687.5;179.0;3493.5;1378.8;1590.1;132.5;383.5;8.6;810.9;4.0;383.0;423.9;4221.5;1571.2;1356.0;17.9;1276.4;1084.5;30.1;182.8;871.6;2923.9;2208.4;5.1;0.0;337.5;372.9;4617.5;125.3;1699.1;1030.5;349.7;538.4;700.3;874.5;19021.5;;;;;2375.6;1001.4;14787.0;;;;;40.8;898.3;6.8;-2.6;-2.6;;9.6;-0.2;201.1;409.9;91.0;29.5;27.6;789.2;362.2;0.9;426.1;517.2;507.7;9.5;0.0;5768.9;-0.6;1033.6;94.4;2.8;0.2;838.6;11.6;5877.9;1276.4;698.7;681.6;0.0;17.1;809.0;255.5;517.2;0.1;6.2;29.9;1166.1
264;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1993;197.0;67.6;14289.7;735.1;6525.4;255.1;0.0;;;255.1;238.3;16.8;366.6;285.1;2.8;78.7;2006.3;192.6;1496.4;317.3;3605.5;1570.1;1482.2;97.7;433.2;22.3;795.7;9.5;299.2;487.0;4289.8;1772.7;1380.1;29.6;1107.4;1273.0;25.6;118.2;1129.2;3098.4;2198.1;5.1;0.0;555.5;339.7;5628.4;153.2;1801.3;1018.0;491.5;832.3;444.0;888.1;13774.5;515.2;6192.1;195.2;0.0;;;195.2;185.9;9.3;310.5;243.7;3.7;63.1;2156.3;174.2;1739.5;242.6;3547.0;1428.8;1618.1;100.3;396.5;3.3;858.1;10.4;321.2;526.5;4289.9;1694.4;1361.2;26.9;1207.4;1056.1;26.5;150.7;878.9;2710.3;1971.6;4.7;0.0;468.4;265.6;4758.5;158.0;1707.0;1038.8;454.3;569.4;959.9;831.0;16891.1;;;;;2474.4;1050.2;12679.6;;;;;36.1;723.0;11.1;-0.1;-0.1;;11.1;0.1;159.1;359.5;-12.4;144.6;115.3;550.8;282.9;2.2;265.7;375.9;368.5;7.4;0.0;6193.0;179.4;1179.1;133.3;0.9;-4.2;883.0;-3.8;6525.4;1207.4;618.2;534.5;0.3;83.5;718.3;268.8;375.9;1.9;13.0;58.6;1107.4
265;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1994;193.0;64.5;15210.5;1052.7;6953.1;282.7;11.7;11.7;;271.0;222.1;48.9;720.4;627.7;0.0;92.7;1882.2;195.4;1523.3;163.5;3554.4;1528.7;1479.5;65.3;477.8;3.1;764.9;5.7;299.8;459.4;4199.1;2100.2;1231.1;42.1;825.7;1166.0;13.4;86.6;1066.0;4784.1;2315.3;936.1;5.4;459.6;1067.7;5061.2;211.4;1667.3;1052.2;148.0;741.6;412.9;827.8;15297.1;964.9;6879.7;276.5;0.0;0.0;;276.5;259.4;17.1;783.9;696.5;0.3;87.1;1858.0;198.0;1484.8;175.2;3650.8;1607.7;1348.8;82.7;609.2;2.4;883.4;6.9;425.8;450.7;4178.8;2082.0;1222.5;42.9;831.4;1203.2;13.7;110.7;1078.8;4288.9;2317.3;693.3;1.7;587.6;689.0;4657.9;250.8;1765.9;1104.1;224.4;428.0;968.3;884.7;18091.4;;;;;2430.6;1057.1;13585.3;;;;;28.0;1046.4;24.7;0.8;0.8;;23.0;0.9;163.5;362.3;-10.9;42.7;85.0;819.0;342.2;0.1;476.7;477.6;474.2;3.4;0.0;6879.7;34.8;1118.1;79.5;2.4;2.4;983.3;-16.8;6953.1;831.4;675.7;645.7;3.0;27.0;679.9;169.0;477.6;0.3;4.9;28.1;827.2
266;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1995;180.0;58.9;15420.3;1125.4;6743.6;260.0;24.6;24.6;;235.4;140.4;94.9;705.7;594.6;6.7;104.4;2023.1;249.8;1680.0;93.3;3893.5;1804.7;1420.4;82.9;576.7;8.8;669.0;9.6;251.8;407.6;4065.0;1997.9;503.5;33.2;1530.4;1254.7;21.2;62.4;1171.1;4781.3;2237.2;973.9;5.2;364.8;1200.2;5319.3;277.2;1712.5;1123.3;135.8;898.5;361.5;810.5;13914.1;1002.2;6533.7;256.9;1.9;1.9;;255.0;136.5;118.5;637.3;539.0;7.8;90.5;1673.7;197.1;1382.6;94.0;3094.3;1269.7;1300.8;74.8;439.9;9.1;716.1;6.8;248.6;460.7;3711.8;2288.5;461.0;33.9;928.4;1063.8;23.8;85.5;954.5;4525.3;2062.6;949.1;8.8;377.2;1127.6;3860.9;235.1;1327.5;993.7;96.9;420.1;752.3;787.6;18262.5;;;;;2297.0;1153.7;13591.5;;;;;24.9;1245.2;16.8;-0.3;-0.3;;12.6;4.5;152.4;377.3;-31.4;144.2;164.8;985.2;316.1;2.6;666.4;424.4;417.6;6.8;0.0;6533.7;233.4;1127.6;62.8;0.4;2.7;1089.6;-1.0;6743.6;928.4;1244.4;868.0;0.2;376.3;642.4;201.5;424.4;0.0;0.1;16.4;1530.4
267;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1996;178.0;62.6;16848.8;2167.8;6179.2;232.3;22.7;22.7;;209.6;151.9;57.7;469.4;373.8;6.2;89.4;2701.2;486.8;2165.9;48.5;4549.3;2052.5;1664.6;77.5;748.3;6.4;549.4;6.5;147.0;395.9;4665.7;2058.0;658.8;22.9;1926.0;1260.0;17.8;46.5;1195.7;5411.1;2483.3;979.5;0.0;310.1;1638.2;5512.0;144.9;1929.6;1332.0;95.5;528.9;573.4;907.7;16568.0;1924.1;6432.5;282.6;22.7;22.7;;259.9;164.9;95.1;391.3;292.3;7.4;91.6;2498.8;377.2;2018.4;103.2;4366.9;2257.5;1485.9;73.7;539.7;10.1;671.6;2.3;273.2;396.1;4455.2;2105.0;535.9;33.1;1781.2;1296.8;17.7;60.5;1218.6;5106.3;2297.8;963.2;0.0;345.7;1499.6;4804.2;178.6;1993.0;1168.4;113.9;522.8;905.5;827.5;21984.6;;;;;2494.2;1177.0;16995.2;;;;;19.3;1337.5;22.9;2.2;2.2;;14.8;5.9;92.7;340.6;-42.2;117.6;100.1;1087.8;438.2;1.4;648.2;576.7;575.6;1.1;0.0;6432.5;-50.8;933.4;117.1;0.0;0.0;1017.4;-1.3;6179.2;1781.2;1081.3;812.1;1.4;267.9;936.5;163.9;576.7;0.4;32.2;163.3;1926.0
268;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1997;194.0;63.1;18780.7;2104.8;6213.6;388.6;27.5;27.5;;361.1;179.2;181.9;592.9;491.3;18.6;83.0;3097.2;539.2;2500.9;57.1;5572.8;2368.9;2194.4;112.4;852.2;44.9;810.7;28.6;192.9;589.2;5434.2;2317.6;691.4;20.6;2404.6;1357.6;36.5;31.6;1289.5;5080.4;2250.9;933.3;0.0;432.0;1464.2;6908.6;278.3;2640.8;1606.7;131.1;620.7;688.0;943.0;17434.1;2131.6;6295.3;370.0;27.7;27.7;;342.3;181.8;160.5;620.3;503.9;6.4;110.0;2745.4;451.7;2237.4;56.3;4621.2;1903.0;1821.2;76.8;779.6;40.6;650.4;18.0;145.3;487.1;5024.1;2253.5;668.5;30.8;2071.3;1395.0;33.6;42.5;1318.9;5239.9;2314.8;982.1;0.0;305.5;1637.5;5294.5;169.8;2071.2;1423.3;104.3;607.9;480.6;918.0;26524.0;;;;;2624.4;1170.2;20817.2;;;;;11.9;1924.1;29.3;2.3;2.3;;20.2;6.8;127.7;323.0;-101.9;168.3;162.2;1662.2;595.4;2.5;1064.3;695.9;693.5;2.4;0.0;6295.3;-17.1;1036.6;135.6;0.1;-0.2;965.5;0.3;6213.6;2071.3;1174.0;1131.7;1.8;40.5;840.7;67.4;695.9;0.1;41.3;36.0;2404.6
269;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1998;203.0;71.2;19829.4;2324.8;6419.1;400.2;25.7;25.7;;374.5;216.7;157.8;520.2;340.1;53.7;126.4;3389.7;728.7;2648.5;12.5;6018.8;2782.8;2102.1;125.3;946.1;62.5;756.5;11.7;187.2;557.6;5148.8;2029.7;951.5;62.5;2105.1;1349.9;44.7;24.2;1281.0;5720.7;2919.5;856.8;10.2;493.8;1440.4;7610.0;146.3;2857.6;1674.8;79.7;1070.1;618.2;1163.3;18780.1;2227.9;6372.7;340.7;0.0;0.0;;340.7;165.9;174.8;458.6;344.0;17.0;97.6;3195.7;620.8;2548.0;26.9;5402.5;2264.4;2159.2;121.3;817.8;39.8;782.0;27.4;189.2;565.4;4876.4;2006.2;803.5;48.1;2018.6;1241.4;38.0;25.0;1178.4;5653.3;2766.9;928.7;8.2;503.1;1446.4;6302.9;220.2;2689.0;1608.1;65.9;682.2;706.0;1037.5;28650.0;;;;;2977.7;1342.8;22737.8;;;;;5.7;1597.5;-3.6;-11.0;-11.0;;17.6;-10.2;163.3;407.9;44.0;124.6;258.9;1258.8;460.1;7.1;791.7;658.7;656.2;2.5;0.0;6372.7;278.7;1120.0;272.1;0.0;11.8;1088.8;-3.2;6419.0;2018.6;1157.2;1002.8;0.0;154.5;1070.7;211.1;658.7;12.3;0.2;188.5;2105.1
270;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;1999;221.0;76.4;26226.7;2170.5;8026.3;434.2;147.5;147.5;;286.7;122.0;164.7;3133.2;2506.6;110.8;515.8;3607.3;741.4;2847.0;18.9;7998.0;4300.0;2467.7;122.2;900.4;207.7;857.3;17.1;119.0;721.2;7056.9;2277.1;1455.2;91.8;3232.8;1618.0;45.8;114.3;1457.9;8741.2;5689.7;735.8;771.7;601.4;942.6;8810.7;169.5;3587.6;2020.7;59.8;1050.4;647.0;1275.7;23460.9;2369.9;8115.0;384.7;113.4;113.4;;271.3;116.6;154.7;2008.9;1836.7;53.7;118.5;3549.4;745.5;2792.1;11.8;6209.4;2704.0;2155.0;115.5;1032.1;202.8;823.7;13.6;177.1;633.0;5739.7;2244.1;1068.5;65.2;2361.9;1587.2;42.3;144.3;1400.6;7797.2;4549.6;841.7;165.5;731.4;1509.0;7077.3;279.2;3066.8;1783.6;88.0;603.5;1259.8;1256.2;32025.3;;;;;3294.9;1531.7;25287.3;;;;;31.4;1942.8;26.7;0.2;0.2;;27.0;-0.5;332.0;676.4;-62.6;814.4;174.0;2203.0;524.8;2.9;1675.3;809.5;775.0;34.5;0.0;8115.0;-24.1;1262.9;117.9;0.0;2.9;1221.7;9.1;8026.3;2361.9;1925.3;1834.8;0.0;90.5;1054.4;159.6;809.5;0.1;44.4;40.7;3232.8
271;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;2000;252.0;77.1;32133.0;1105.8;10392.8;439.1;34.3;34.3;;404.8;186.6;218.2;3856.1;3334.3;18.3;503.5;4135.5;869.0;3249.6;16.9;10291.1;5783.7;2746.9;242.1;1161.5;356.9;1912.7;36.8;1103.0;772.9;9497.7;2803.0;1533.8;695.1;4465.8;2549.8;265.1;394.9;1889.8;9046.8;6312.5;722.3;136.1;944.9;931.0;11038.4;232.3;5349.1;2164.3;111.4;786.5;619.1;1775.7;28970.0;1242.1;10737.7;682.9;35.5;35.5;;647.4;415.4;232.0;3554.2;3110.0;112.2;332.0;3658.5;769.6;2878.9;10.0;8070.1;4013.0;2592.0;143.9;1009.3;311.9;1024.5;13.5;171.0;840.0;7822.0;2735.0;1292.6;678.9;3115.5;2317.8;101.0;421.4;1795.4;9137.5;5771.3;771.0;446.5;944.8;1203.9;8646.7;209.4;3886.9;2139.1;101.5;525.7;1046.0;1784.1;43022.5;21395.5;21627.0;0.0;21627.0;3544.1;1674.5;35508.5;16539.3;18969.2;0.0;18969.2;32.9;2328.4;14.6;9.3;9.3;;42.2;-36.9;527.3;824.7;-104.8;719.1;264.5;2395.5;493.7;11.6;1890.2;511.7;449.1;62.6;0.0;10737.7;-51.7;1226.3;195.7;0.0;-2.9;1425.4;104.7;10392.8;3115.5;2151.4;2044.1;12.2;95.1;801.0;153.9;511.7;0.0;0.0;135.3;4465.8
272;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;2001;168.0;65.0;30894.2;2493.9;9499.2;630.4;18.5;18.5;;611.9;494.7;117.3;1523.0;1019.7;16.5;486.8;3828.4;835.0;2984.9;8.5;11464.0;6980.3;2572.8;199.2;1250.1;461.6;1455.3;14.9;720.3;720.1;7099.2;2162.2;2276.2;658.0;2002.8;2911.2;201.0;368.2;2342.0;9549.4;7407.5;443.3;136.1;920.7;641.8;11334.4;832.9;5564.9;1925.7;163.5;731.5;422.8;1693.1;28969.4;2567.1;9737.7;400.8;17.2;17.2;;383.6;287.6;95.9;1516.3;1068.1;17.0;431.2;3637.8;842.1;2781.1;14.6;9391.7;5378.3;2405.1;178.5;1075.6;354.2;1718.1;18.1;987.9;712.1;7280.5;2132.5;2186.7;631.0;2330.3;2302.0;205.2;401.3;1695.5;9902.4;7054.6;700.7;136.1;1278.6;732.4;8765.6;206.0;4547.4;1874.2;99.3;422.4;718.8;1616.3;34300.9;16772.2;17528.7;0.0;17528.7;3037.0;1603.5;28202.6;13142.4;15060.2;0.0;15060.2;35.8;1493.6;58.8;5.8;5.8;;28.2;24.8;393.9;763.5;-20.9;83.2;346.6;898.6;349.6;20.4;528.6;953.3;910.9;42.4;0.0;9737.7;-5.0;1230.5;273.6;4.0;120.8;1276.2;-31.1;9499.2;2330.3;1386.3;1208.7;0.0;177.6;1713.8;680.1;953.3;2.4;9.7;68.3;2002.8
273;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;2002;164.0;66.5;33751.6;2412.4;10027.1;471.2;31.5;31.5;;439.7;361.8;77.9;1943.2;1098.1;17.8;827.3;4602.4;947.4;3647.9;7.1;12498.2;8105.8;2520.8;203.9;1333.4;334.3;1796.9;3.1;807.0;986.8;8217.2;2130.1;2776.8;141.3;3169.0;2707.7;270.1;341.6;2096.0;8972.3;7431.1;141.6;139.6;522.3;737.7;13854.5;664.5;7856.9;1975.6;90.3;732.6;535.3;1999.3;30688.8;2647.2;9494.5;613.6;68.7;68.7;;544.9;423.3;121.6;1572.0;1055.1;18.8;498.1;3799.8;775.4;3015.3;9.1;11021.0;6625.0;2509.6;203.5;1219.5;463.4;1540.7;12.7;773.9;754.1;7524.9;2237.0;3386.8;153.3;1747.8;2636.7;246.9;364.1;2025.7;9327.4;7162.4;411.5;136.1;914.2;703.2;10538.8;677.9;5574.1;2027.6;112.1;433.8;661.2;1713.3;37439.9;16667.7;20772.2;0.0;20772.2;3254.2;1827.3;30933.9;13864.0;17069.9;0.0;17069.9;19.2;1443.8;420.8;3.2;3.2;;414.2;3.4;369.3;723.9;24.5;243.4;199.6;1578.4;182.9;18.5;1377.0;488.9;444.7;44.2;0.0;9494.5;373.5;1482.2;121.6;0.0;-6.0;1234.0;38.5;10027.1;1747.8;2260.2;1608.5;2.8;648.9;839.0;231.5;488.9;1.6;8.6;108.4;3169.0
274;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;2003;151.0;71.8;26321.7;1149.7;7313.3;460.3;12.4;12.4;;447.9;284.8;163.2;1901.7;1208.1;13.6;680.0;4703.5;878.0;3787.0;38.5;9006.1;5703.0;2199.7;295.0;804.6;3.8;1787.1;4.0;834.0;949.1;7271.5;1535.7;2159.2;123.5;3453.1;1744.6;256.8;128.3;1359.5;6132.3;5654.7;47.6;0.0;176.7;253.3;11173.4;375.5;5928.6;1868.7;151.9;676.7;551.9;1620.1;27581.7;1073.9;7351.4;289.4;13.1;13.1;;276.3;85.1;191.2;1700.6;939.2;16.4;745.0;4687.8;1090.7;3558.7;38.4;10982.3;7830.8;2176.8;172.1;798.9;3.7;1496.1;4.5;627.3;864.3;6943.3;1522.6;2118.2;103.5;3199.0;1794.8;253.5;137.7;1403.6;6116.5;5398.2;180.3;0.0;174.6;363.4;12028.7;450.9;7112.0;1819.5;199.9;541.8;698.5;1904.6;33492.0;15433.9;18058.1;0.0;18058.1;3694.3;1531.3;26763.7;11043.6;15720.1;0.0;15720.1;12.9;1515.5;87.8;20.8;20.8;;34.6;32.4;323.6;432.4;56.8;0.0;1.9;1549.3;380.6;23.8;1144.9;381.2;319.9;61.3;0.0;7351.4;286.2;1195.6;371.3;0.2;41.9;1228.9;38.6;7313.3;3199.0;2262.4;1378.4;3.5;880.4;1583.1;233.6;806.4;1.9;4.6;536.6;3453.1
275;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;2004;122.0;55.0;22836.2;594.3;5882.4;224.3;3.0;3.0;;221.3;160.1;61.2;2446.9;1231.4;14.5;1201.0;3271.5;824.1;2384.4;63.0;8283.8;5289.7;1957.2;371.7;658.2;7.0;2133.0;11.3;1422.8;698.9;7045.5;1857.6;2614.4;120.8;2452.7;1487.8;232.3;116.9;1138.6;4051.2;2586.0;17.7;0.0;222.2;1225.3;10251.6;215.5;6330.3;1541.1;175.1;489.2;346.5;1153.9;21841.6;683.7;6045.1;375.2;0.2;0.2;;375.0;313.6;61.4;1822.1;331.4;15.0;1475.7;3911.5;838.7;3025.3;47.5;7437.1;4534.3;1796.7;408.4;689.8;7.9;1567.0;1.6;798.8;766.6;6026.8;1436.8;2188.0;130.1;2271.9;1731.3;288.6;127.8;1314.9;4429.5;2926.9;50.8;0.0;193.7;1258.1;9182.3;525.6;5276.8;1534.5;130.6;384.9;471.9;1329.9;27127.6;11944.0;15183.6;0.0;15183.6;2946.6;1018.9;21661.7;9870.3;11791.4;0.0;11791.4;11.6;1512.0;53.2;12.1;12.1;;37.0;4.1;208.8;284.5;50.3;0.0;0.6;1539.1;510.6;19.2;1009.4;303.5;303.5;0.0;0.0;6045.1;-187.8;1072.4;140.0;2.7;-5.7;881.7;-17.1;5882.4;2271.9;1283.0;1196.5;0.3;86.2;1102.1;187.1;794.2;12.4;1.6;106.8;2452.7
276;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;2005;146.0;60.5;27723.8;1280.1;8748.6;270.4;1.0;1.0;;269.4;118.4;151.0;2724.0;1295.1;0.7;1428.2;2730.4;329.2;2348.4;52.8;10016.0;5433.1;3314.1;488.6;749.0;31.2;1954.4;8.2;777.2;1169.0;7164.9;1711.0;2982.0;79.4;2392.5;3007.2;85.2;109.4;2812.6;5028.1;2789.5;325.5;0.0;514.3;1398.8;12523.5;175.8;6449.7;1752.7;252.1;662.3;562.1;2668.8;28427.4;1267.1;8474.8;316.5;3.0;3.0;;313.5;180.1;133.4;2647.2;1470.2;0.5;1176.5;2705.4;336.5;2312.7;56.2;9943.8;5287.4;3402.1;463.7;771.4;19.2;3072.5;8.1;2015.1;1049.3;6839.6;1660.3;2483.6;70.9;2624.8;2775.1;242.1;116.7;2416.3;5015.3;2757.0;297.6;0.0;560.8;1399.9;12905.1;112.6;7216.3;1827.8;289.0;604.1;892.3;2855.3;40438.1;22660.9;17777.2;0.0;17777.2;3390.3;1455.4;25794.1;14041.2;11752.9;0.0;11752.9;9.5;9807.8;67.5;26.0;26.0;;27.6;13.9;375.2;500.1;17.5;0.8;0.9;9767.8;4110.9;27.9;5629.0;4695.4;165.2;4530.2;0.0;8474.8;4.9;1738.7;148.4;9.0;7.1;1317.0;-2.4;8748.6;2624.8;6230.9;6022.0;0.3;208.6;6463.2;392.9;5893.5;0.0;6.2;170.5;2392.5
