ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;RegioS;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
48;Totaal mannen en vrouwen;10000;Totaal;Zuid-Nederland (LD);2017;2508540.0;67.63;;
49;Totaal mannen en vrouwen;10000;Totaal;Zuid-Nederland (LD);2018;2528350.0;67.84;;
50;Totaal mannen en vrouwen;10000;Totaal;Zuid-Nederland (LD);2019;2523890.0;67.35;;
51;Totaal mannen en vrouwen;10000;Totaal;Zuid-Nederland (LD);2020;2434865.0;64.73;2047903.0;544468.0
52;Totaal mannen en vrouwen;10000;Totaal;Zuid-Nederland (LD);2021;2464090.0;65.18;2078468.0;549809.0
53;Totaal mannen en vrouwen;10000;Totaal;Zuid-Nederland (LD);2022;2519225.0;65.78;2090130.0;545759.0
54;Totaal mannen en vrouwen;10000;Totaal;Zuid-Nederland (LD);2023;2541955.0;65.79;1995098.0;516367.0
55;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2013;391790.0;66.03;;
56;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2014;390895.0;65.44;;
57;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2015;391730.0;65.16;;
58;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2016;392605.0;65.29;;
59;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2017;389295.0;65.12;;
60;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2018;391905.0;64.78;;
61;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2019;390085.0;64.42;;
62;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2020;376140.0;62.19;323558.0;535007.0
63;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2021;382795.0;62.26;327653.0;532927.0
64;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2022;391840.0;62.82;333187.0;534191.0
65;Totaal mannen en vrouwen;10000;Totaal;GGD Groningen (GG);2023;394235.0;62.84;322871.0;514622.0
66;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2013;339805.0;68.44;;
67;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2014;337410.0;68.08;;
68;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2015;338685.0;68.21;;
69;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2016;340590.0;67.41;;
70;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2017;343185.0;66.61;;
71;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2018;340615.0;68.3;;
72;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2019;340150.0;68.16;;
73;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2020;328995.0;65.82;280898.0;561996.0
74;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2021;333240.0;66.49;286258.0;571138.0
75;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2022;341635.0;67.29;290899.0;573009.0
76;Totaal mannen en vrouwen;10000;Totaal;GGD Drenthe (GG);2023;343820.0;67.38;281331.0;551369.0
77;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2013;334335.0;64.11;;
78;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2014;333100.0;63.78;;
79;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2015;334345.0;63.8;;
80;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2016;338920.0;64.34;;
81;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2017;337740.0;63.84;;
82;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2018;342025.0;64.22;;
83;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2019;341010.0;63.56;;
84;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2020;330675.0;61.24;259769.0;481079.0
85;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2021;336355.0;61.9;264489.0;486732.0
86;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2022;345980.0;62.82;267631.0;485914.0
87;Totaal mannen en vrouwen;10000;Totaal;GGD IJsselland (GG);2023;351075.0;63.22;256633.0;462102.0
88;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2013;427000.0;67.0;;
89;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2014;427200.0;67.1;;
90;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2015;427375.0;67.04;;
91;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2016;428765.0;67.23;;
92;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2017;426080.0;66.78;;
93;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2018;430060.0;67.3;;
94;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2019;428195.0;66.78;;
95;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2020;412550.0;64.26;345725.0;538491.0
96;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2021;418395.0;65.0;347915.0;540521.0
97;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2022;427940.0;65.87;351232.0;540639.0
98;Totaal mannen en vrouwen;10000;Totaal;GGD Twente (GG);2023;430150.0;65.96;329261.0;504926.0
99;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2013;554790.0;67.42;;
100;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2014;552890.0;67.16;;
101;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2015;553540.0;67.15;;
102;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2016;556755.0;67.16;;
103;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2017;554720.0;66.9;;
104;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2018;559280.0;67.17;;
105;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2019;558105.0;66.75;;
106;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2020;539080.0;64.26;462007.0;550697.0
107;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2021;547670.0;65.01;469112.0;556840.0
108;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2022;561495.0;65.95;475198.0;558132.0
109;Totaal mannen en vrouwen;10000;Totaal;GGD Noord- en Oost-Gelderland (GG);2023;567385.0;66.35;451443.0;527939.0
110;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2013;;;;
111;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2014;;;;
112;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2015;;;;
113;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2016;;;;
114;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2017;;;;
115;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2018;;;;
116;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2019;;;;
117;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2020;;;;
118;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2021;;;;
119;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2022;;;;
120;Totaal mannen en vrouwen;10000;Totaal;Hulpverlening Gelderland-Midden (GG);2023;;;;
121;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2013;440045.0;64.89;;
122;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2014;438110.0;64.42;;
123;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2015;440795.0;64.41;;
124;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2016;443615.0;64.37;;
125;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2017;443050.0;63.76;;
126;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2018;447815.0;63.99;;
127;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2019;449200.0;63.55;;
128;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2020;434220.0;61.06;351008.0;493553.0
129;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2021;441640.0;61.52;357097.0;497465.0
130;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2022;454615.0;62.52;362972.0;499177.0
131;Totaal mannen en vrouwen;10000;Totaal;Veiligh. en Gez. Gelderland-Midden (GG);2023;458565.0;62.4;342402.0;465925.0
132;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2013;148630.0;67.08;;
133;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2014;;;;
134;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2015;;;;
135;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2016;;;;
136;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2017;;;;
137;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2018;;;;
138;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2019;;;;
139;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2020;;;;
140;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2021;;;;
141;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2022;;;;
142;Totaal mannen en vrouwen;10000;Totaal;GGD Rivierenland (GG);2023;;;;
143;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2013;;;;
144;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2014;360500.0;65.49;;
145;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2015;362140.0;65.42;;
146;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2016;363625.0;65.34;;
147;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2017;361825.0;64.59;;
148;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2018;367140.0;64.89;;
149;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2019;366985.0;64.41;;
150;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2020;355785.0;62.04;291125.0;507629.0
151;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2021;361415.0;62.75;294183.0;510749.0
152;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2022;372480.0;63.59;299352.0;511052.0
153;Totaal mannen en vrouwen;10000;Totaal;GGD Gelderland-Zuid (GG);2023;376395.0;63.77;288575.0;488941.0
154;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2013;212185.0;65.0;;
155;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2014;;;;
156;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2015;;;;
157;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2016;;;;
158;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2017;;;;
159;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2018;;;;
160;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2019;;;;
161;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2020;;;;
162;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2021;;;;
163;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2022;;;;
164;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Nijmegen (GG);2023;;;;
165;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2013;266595.0;65.27;;
166;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2014;268400.0;65.24;;
167;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2015;268485.0;64.83;;
168;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2016;270375.0;65.02;;
169;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2017;269550.0;64.54;;
170;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2018;272925.0;64.65;;
171;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2019;274725.0;64.14;;
172;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2020;265660.0;61.35;199742.0;461258.0
173;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2021;272400.0;62.04;205101.0;467114.0
174;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2022;280755.0;62.31;207976.0;461549.0
175;Totaal mannen en vrouwen;10000;Totaal;GGD Flevoland (GG);2023;282770.0;61.83;199767.0;436839.0
176;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2013;204140.0;61.42;;
177;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2014;;;;
178;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2015;;;;
179;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2016;;;;
180;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2017;;;;
181;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2018;;;;
182;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2019;;;;
183;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2020;;;;
184;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2021;;;;
185;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2022;;;;
186;Totaal mannen en vrouwen;10000;Totaal;GG en GD Utrecht (GG);2023;;;;
187;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2013;620225.0;66.1;;
188;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2014;;;;
189;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2015;;;;
190;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2016;;;;
191;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2017;;;;
192;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2018;;;;
193;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2019;;;;
194;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2020;;;;
195;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2021;;;;
196;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2022;;;;
197;Totaal mannen en vrouwen;10000;Totaal;GGD Midden-Nederland (GG);2023;;;;
198;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2013;;;;
199;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2014;825350.0;64.49;;
200;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2015;828920.0;64.24;;
201;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2016;835980.0;64.26;;
202;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2017;834425.0;63.62;;
203;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2018;844270.0;63.79;;
204;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2019;870655.0;63.45;;
205;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2020;839150.0;60.73;624234.0;451798.0
206;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2021;852575.0;61.33;631005.0;453893.0
207;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2022;872800.0;62.05;637475.0;453215.0
208;Totaal mannen en vrouwen;10000;Totaal;GGD Regio Utrecht (GG);2023;883140.0;62.26;606954.0;427870.0
209;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2013;419030.0;63.92;;
210;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2014;417395.0;63.57;;
211;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2015;418770.0;63.64;;
212;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2016;422110.0;63.91;;
213;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2017;420910.0;63.53;;
214;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2018;424910.0;63.8;;
215;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2019;425795.0;63.53;;
216;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2020;411165.0;61.02;318381.0;472495.0
217;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2021;415600.0;61.39;324818.0;479777.0
218;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2022;425620.0;62.03;333632.0;486233.0
219;Totaal mannen en vrouwen;10000;Totaal;GGD Hollands-Noorden (GG);2023;430940.0;62.5;317333.0;460202.0
220;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2013;354945.0;66.08;;
221;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2014;354195.0;65.57;;
222;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2015;355320.0;65.51;;
223;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2016;357165.0;65.38;;
224;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2017;356285.0;64.79;;
225;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2018;359595.0;64.89;;
226;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2019;359965.0;64.4;;
227;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2020;347360.0;61.86;266167.0;474014.0
228;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2021;350600.0;62.25;269507.0;478503.0
229;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2022;357815.0;62.72;273424.0;479259.0
230;Totaal mannen en vrouwen;10000;Totaal;GGD Kennemerland (GG);2023;361900.0;62.95;259095.0;450669.0
231;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2013;637920.0;62.41;;
232;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2014;642845.0;61.92;;
233;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2015;648180.0;61.44;;
234;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2016;656060.0;61.3;;
235;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2017;655615.0;60.3;;
236;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2018;664430.0;60.16;;
237;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2019;665490.0;59.45;;
238;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2020;635815.0;56.87;462217.0;413393.0
239;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2021;645910.0;57.35;469432.0;416796.0
240;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2022;674505.0;57.45;478924.0;407911.0
241;Totaal mannen en vrouwen;10000;Totaal;GGD Amsterdam (GG);2023;681005.0;57.39;448815.0;378250.0
242;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2013;166580.0;66.78;;
243;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2014;167015.0;66.85;;
244;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2015;167400.0;66.55;;
245;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2016;168945.0;66.67;;
246;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2017;168625.0;65.89;;
247;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2018;170665.0;65.97;;
248;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2019;170930.0;65.55;;
249;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2020;164655.0;62.77;117267.0;447017.0
250;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2021;167870.0;63.45;119471.0;451536.0
251;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2022;158285.0;64.01;110977.0;448803.0
252;Totaal mannen en vrouwen;10000;Totaal;GGD Gooi en Vechtstreek (GG);2023;160610.0;64.38;105728.0;423795.0
253;Totaal mannen en vrouwen;10000;Totaal;GGD Den Haag (GG);2013;349760.0;66.26;;
254;Totaal mannen en vrouwen;10000;Totaal;GGD Den Haag (GG);2014;;;;
255;Totaal mannen en vrouwen;10000;Totaal;GGD Den Haag (GG);2015;;;;
256;Totaal mannen en vrouwen;10000;Totaal;GGD Den Haag (GG);2016;;;;
257;Totaal mannen en vrouwen;10000;Totaal;GGD Den Haag (GG);2017;;;;
258;Totaal mannen en vrouwen;10000;Totaal;GGD Den Haag (GG);2018;;;;
