ID;KenmerkenVanHuishoudens;Inkomensgroepen;Inkomensbegrippen;Perioden;HoogsteInkomen_1;GemiddeldInkomen_2;AantalHuishoudens_3;Inkomensaandeel_4;PersonenPerHuishouden_5;PersonenMetInkomenPerHuishouden_6
56;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1991;6.6;3.9;621;3.0;1.8;1.2
57;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1992;6.9;4.0;631;3.0;1.8;1.2
58;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1993;6.9;3.8;640;2.8;1.8;1.2
59;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1994;7.1;4.2;645;3.0;1.8;1.2
60;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1995;7.4;4.5;655;3.1;1.8;1.2
61;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1996;7.6;4.1;662;2.8;1.8;1.2
62;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1997;7.9;4.4;670;2.9;1.8;1.2
63;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1998;8.4;4.3;678;2.7;1.9;1.3
64;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1999;8.6;4.4;686;2.7;1.9;1.3
65;0;Laagste 10%-groep;Gestandaardiseerd inkomen;2000;9.0;4.8;694;2.8;1.9;1.2
66;0;2e 10%-groep;Bruto inkomen;1990;13.0;11.1;613;3.7;1.4;1.2
67;0;2e 10%-groep;Bruto inkomen;1991;13.5;11.5;621;3.7;1.4;1.2
68;0;2e 10%-groep;Bruto inkomen;1992;14.1;12.1;631;3.7;1.4;1.2
69;0;2e 10%-groep;Bruto inkomen;1993;14.1;12.1;640;3.7;1.3;1.2
70;0;2e 10%-groep;Bruto inkomen;1994;14.1;12.2;645;3.7;1.3;1.2
71;0;2e 10%-groep;Bruto inkomen;1995;14.3;12.3;655;3.7;1.4;1.2
72;0;2e 10%-groep;Bruto inkomen;1996;14.7;12.7;662;3.8;1.3;1.2
73;0;2e 10%-groep;Bruto inkomen;1997;15.2;13.2;670;3.9;1.3;1.1
74;0;2e 10%-groep;Bruto inkomen;1998;15.7;13.6;678;3.9;1.3;1.2
75;0;2e 10%-groep;Bruto inkomen;1999;16.3;14.2;686;3.8;1.3;1.2
76;0;2e 10%-groep;Bruto inkomen;2000;17.1;14.9;694;3.8;1.4;1.2
77;0;2e 10%-groep;Besteedbaar inkomen;1990;9.5;8.3;613;4.5;1.3;1.1
78;0;2e 10%-groep;Besteedbaar inkomen;1991;9.9;8.6;621;4.5;1.3;1.1
79;0;2e 10%-groep;Besteedbaar inkomen;1992;10.2;8.9;631;4.6;1.3;1.1
80;0;2e 10%-groep;Besteedbaar inkomen;1993;10.3;9.0;640;4.6;1.2;1.1
81;0;2e 10%-groep;Besteedbaar inkomen;1994;10.5;9.2;645;4.5;1.3;1.1
82;0;2e 10%-groep;Besteedbaar inkomen;1995;10.8;9.5;655;4.6;1.3;1.1
83;0;2e 10%-groep;Besteedbaar inkomen;1996;11.0;9.7;662;4.5;1.2;1.1
84;0;2e 10%-groep;Besteedbaar inkomen;1997;11.5;10.1;670;4.6;1.2;1.1
85;0;2e 10%-groep;Besteedbaar inkomen;1998;12.1;10.7;678;4.7;1.2;1.1
86;0;2e 10%-groep;Besteedbaar inkomen;1999;12.4;11.0;686;4.7;1.2;1.1
87;0;2e 10%-groep;Besteedbaar inkomen;2000;12.9;11.5;694;4.6;1.2;1.1
88;0;2e 10%-groep;Gestandaardiseerd inkomen;1990;7.7;7.1;613;5.7;2.1;1.3
89;0;2e 10%-groep;Gestandaardiseerd inkomen;1991;7.9;7.3;621;5.7;2.1;1.3
90;0;2e 10%-groep;Gestandaardiseerd inkomen;1992;8.3;7.6;631;5.7;2.1;1.3
91;0;2e 10%-groep;Gestandaardiseerd inkomen;1993;8.4;7.7;640;5.7;2.0;1.3
92;0;2e 10%-groep;Gestandaardiseerd inkomen;1994;8.6;7.9;645;5.7;2.0;1.3
93;0;2e 10%-groep;Gestandaardiseerd inkomen;1995;8.9;8.2;655;5.7;2.0;1.3
94;0;2e 10%-groep;Gestandaardiseerd inkomen;1996;9.1;8.4;662;5.7;2.0;1.3
95;0;2e 10%-groep;Gestandaardiseerd inkomen;1997;9.5;8.8;670;5.7;2.0;1.3
96;0;2e 10%-groep;Gestandaardiseerd inkomen;1998;10.1;9.3;678;5.8;2.0;1.3
97;0;2e 10%-groep;Gestandaardiseerd inkomen;1999;10.4;9.6;685;5.8;2.0;1.3
98;0;2e 10%-groep;Gestandaardiseerd inkomen;2000;10.9;10.0;694;5.8;2.0;1.3
99;0;3e 10%-groep;Bruto inkomen;1990;17.0;14.9;613;5.0;1.8;1.4
100;0;3e 10%-groep;Bruto inkomen;1991;17.7;15.6;621;5.0;1.8;1.4
101;0;3e 10%-groep;Bruto inkomen;1992;18.5;16.2;631;5.0;1.8;1.4
102;0;3e 10%-groep;Bruto inkomen;1993;18.4;16.2;640;5.0;1.9;1.4
103;0;3e 10%-groep;Bruto inkomen;1994;18.2;16.0;645;4.9;1.9;1.4
104;0;3e 10%-groep;Bruto inkomen;1995;18.3;16.2;655;4.9;1.9;1.4
105;0;3e 10%-groep;Bruto inkomen;1996;18.8;16.7;662;5.0;1.9;1.4
106;0;3e 10%-groep;Bruto inkomen;1997;19.2;17.1;671;5.0;1.8;1.4
107;0;3e 10%-groep;Bruto inkomen;1998;19.9;17.7;678;5.0;1.8;1.4
108;0;3e 10%-groep;Bruto inkomen;1999;20.7;18.4;686;5.0;1.8;1.4
109;0;3e 10%-groep;Bruto inkomen;2000;21.7;19.4;694;5.0;1.8;1.4
110;0;3e 10%-groep;Besteedbaar inkomen;1990;11.7;10.6;613;5.8;1.7;1.3
111;0;3e 10%-groep;Besteedbaar inkomen;1991;12.1;11.0;621;5.8;1.7;1.3
112;0;3e 10%-groep;Besteedbaar inkomen;1992;12.5;11.4;631;5.8;1.7;1.3
113;0;3e 10%-groep;Besteedbaar inkomen;1993;12.6;11.5;640;5.8;1.7;1.3
114;0;3e 10%-groep;Besteedbaar inkomen;1994;12.8;11.6;645;5.7;1.7;1.3
115;0;3e 10%-groep;Besteedbaar inkomen;1995;13.2;12.0;655;5.7;1.7;1.3
116;0;3e 10%-groep;Besteedbaar inkomen;1996;13.5;12.3;662;5.7;1.7;1.3
117;0;3e 10%-groep;Besteedbaar inkomen;1997;14.0;12.7;670;5.8;1.7;1.3
118;0;3e 10%-groep;Besteedbaar inkomen;1998;14.6;13.3;678;5.9;1.6;1.3
119;0;3e 10%-groep;Besteedbaar inkomen;1999;15.0;13.7;686;5.8;1.6;1.3
120;0;3e 10%-groep;Besteedbaar inkomen;2000;15.7;14.3;694;5.8;1.6;1.3
121;0;3e 10%-groep;Gestandaardiseerd inkomen;1990;8.8;8.2;613;6.6;2.4;1.4
122;0;3e 10%-groep;Gestandaardiseerd inkomen;1991;9.1;8.5;621;6.6;2.4;1.4
123;0;3e 10%-groep;Gestandaardiseerd inkomen;1992;9.5;8.9;631;6.6;2.3;1.4
124;0;3e 10%-groep;Gestandaardiseerd inkomen;1993;9.7;9.1;640;6.7;2.2;1.4
125;0;3e 10%-groep;Gestandaardiseerd inkomen;1994;9.9;9.2;646;6.6;2.2;1.4
126;0;3e 10%-groep;Gestandaardiseerd inkomen;1995;10.2;9.5;655;6.6;2.2;1.4
127;0;3e 10%-groep;Gestandaardiseerd inkomen;1996;10.5;9.8;662;6.6;2.2;1.4
128;0;3e 10%-groep;Gestandaardiseerd inkomen;1997;10.9;10.2;671;6.7;2.1;1.4
129;0;3e 10%-groep;Gestandaardiseerd inkomen;1998;11.5;10.8;678;6.8;2.1;1.4
130;0;3e 10%-groep;Gestandaardiseerd inkomen;1999;11.8;11.1;686;6.7;2.1;1.4
131;0;3e 10%-groep;Gestandaardiseerd inkomen;2000;12.5;11.7;694;6.7;2.1;1.4
132;0;4e 10%-groep;Bruto inkomen;1990;21.7;19.3;613;6.5;1.9;1.4
133;0;4e 10%-groep;Bruto inkomen;1991;22.6;20.2;621;6.5;1.9;1.4
134;0;4e 10%-groep;Bruto inkomen;1992;23.5;21.0;631;6.5;1.9;1.4
135;0;4e 10%-groep;Bruto inkomen;1993;23.6;20.9;640;6.4;1.9;1.4
136;0;4e 10%-groep;Bruto inkomen;1994;23.3;20.7;645;6.4;1.9;1.4
137;0;4e 10%-groep;Bruto inkomen;1995;23.4;20.9;655;6.3;1.9;1.4
138;0;4e 10%-groep;Bruto inkomen;1996;24.0;21.4;662;6.4;1.9;1.4
139;0;4e 10%-groep;Bruto inkomen;1997;24.3;21.7;670;6.3;1.9;1.4
140;0;4e 10%-groep;Bruto inkomen;1998;25.0;22.4;678;6.4;1.8;1.4
141;0;4e 10%-groep;Bruto inkomen;1999;26.0;23.3;685;6.3;1.8;1.4
142;0;4e 10%-groep;Bruto inkomen;2000;27.2;24.4;694;6.3;1.8;1.4
143;0;4e 10%-groep;Besteedbaar inkomen;1990;14.0;12.8;613;7.0;2.0;1.4
144;0;4e 10%-groep;Besteedbaar inkomen;1991;14.5;13.3;621;7.0;2.0;1.4
145;0;4e 10%-groep;Besteedbaar inkomen;1992;15.0;13.7;631;7.0;2.0;1.4
146;0;4e 10%-groep;Besteedbaar inkomen;1993;15.2;13.9;640;7.0;2.0;1.4
147;0;4e 10%-groep;Besteedbaar inkomen;1994;15.5;14.1;645;7.0;2.0;1.4
148;0;4e 10%-groep;Besteedbaar inkomen;1995;15.9;14.5;655;6.9;1.9;1.4
149;0;4e 10%-groep;Besteedbaar inkomen;1996;16.2;14.8;662;6.9;1.9;1.4
150;0;4e 10%-groep;Besteedbaar inkomen;1997;16.8;15.4;670;7.0;1.9;1.4
151;0;4e 10%-groep;Besteedbaar inkomen;1998;17.4;16.0;678;7.0;1.9;1.4
152;0;4e 10%-groep;Besteedbaar inkomen;1999;17.9;16.4;686;7.0;1.9;1.4
153;0;4e 10%-groep;Besteedbaar inkomen;2000;18.7;17.1;694;6.9;1.8;1.4
154;0;4e 10%-groep;Gestandaardiseerd inkomen;1990;10.0;9.4;613;7.5;2.5;1.5
155;0;4e 10%-groep;Gestandaardiseerd inkomen;1991;10.4;9.7;621;7.5;2.5;1.5
156;0;4e 10%-groep;Gestandaardiseerd inkomen;1992;10.8;10.1;631;7.6;2.5;1.5
157;0;4e 10%-groep;Gestandaardiseerd inkomen;1993;11.0;10.3;640;7.6;2.5;1.5
158;0;4e 10%-groep;Gestandaardiseerd inkomen;1994;11.2;10.5;645;7.5;2.4;1.5
159;0;4e 10%-groep;Gestandaardiseerd inkomen;1995;11.6;10.9;655;7.5;2.4;1.5
160;0;4e 10%-groep;Gestandaardiseerd inkomen;1996;11.9;11.2;662;7.6;2.4;1.5
161;0;4e 10%-groep;Gestandaardiseerd inkomen;1997;12.4;11.7;670;7.6;2.3;1.5
162;0;4e 10%-groep;Gestandaardiseerd inkomen;1998;13.0;12.2;678;7.7;2.3;1.5
163;0;4e 10%-groep;Gestandaardiseerd inkomen;1999;13.5;12.6;686;7.7;2.3;1.5
164;0;4e 10%-groep;Gestandaardiseerd inkomen;2000;14.1;13.3;694;7.6;2.3;1.6
165;0;5e 10%-groep;Bruto inkomen;1990;26.1;23.9;613;8.0;2.3;1.4
166;0;5e 10%-groep;Bruto inkomen;1991;27.4;25.0;621;8.1;2.3;1.5
167;0;5e 10%-groep;Bruto inkomen;1992;28.6;26.1;631;8.0;2.3;1.5
168;0;5e 10%-groep;Bruto inkomen;1993;28.7;26.1;640;8.0;2.2;1.4
169;0;5e 10%-groep;Bruto inkomen;1994;28.5;25.9;645;8.0;2.2;1.5
170;0;5e 10%-groep;Bruto inkomen;1995;28.9;26.2;655;7.9;2.2;1.5
171;0;5e 10%-groep;Bruto inkomen;1996;29.3;26.7;662;7.9;2.2;1.5
172;0;5e 10%-groep;Bruto inkomen;1997;29.6;27.0;670;7.9;2.2;1.5
173;0;5e 10%-groep;Bruto inkomen;1998;30.5;27.7;678;7.9;2.1;1.5
174;0;5e 10%-groep;Bruto inkomen;1999;31.8;28.9;686;7.8;2.1;1.5
175;0;5e 10%-groep;Bruto inkomen;2000;33.2;30.2;694;7.8;2.1;1.5
176;0;5e 10%-groep;Besteedbaar inkomen;1990;16.5;15.2;613;8.3;2.5;1.5
177;0;5e 10%-groep;Besteedbaar inkomen;1991;17.1;15.8;621;8.4;2.5;1.5
178;0;5e 10%-groep;Besteedbaar inkomen;1992;17.7;16.3;631;8.4;2.4;1.5
179;0;5e 10%-groep;Besteedbaar inkomen;1993;18.0;16.6;640;8.4;2.3;1.5
180;0;5e 10%-groep;Besteedbaar inkomen;1994;18.4;16.9;645;8.3;2.3;1.5
181;0;5e 10%-groep;Besteedbaar inkomen;1995;18.8;17.3;655;8.3;2.3;1.5
182;0;5e 10%-groep;Besteedbaar inkomen;1996;19.3;17.8;662;8.3;2.3;1.5
183;0;5e 10%-groep;Besteedbaar inkomen;1997;19.9;18.3;670;8.3;2.2;1.5
184;0;5e 10%-groep;Besteedbaar inkomen;1998;20.6;19.0;678;8.4;2.2;1.5
185;0;5e 10%-groep;Besteedbaar inkomen;1999;21.3;19.6;686;8.3;2.2;1.5
186;0;5e 10%-groep;Besteedbaar inkomen;2000;22.2;20.5;694;8.3;2.2;1.5
187;0;5e 10%-groep;Gestandaardiseerd inkomen;1990;11.3;10.6;613;8.5;2.6;1.6
188;0;5e 10%-groep;Gestandaardiseerd inkomen;1991;11.7;11.0;621;8.5;2.6;1.6
189;0;5e 10%-groep;Gestandaardiseerd inkomen;1992;12.2;11.5;631;8.6;2.5;1.6
190;0;5e 10%-groep;Gestandaardiseerd inkomen;1993;12.5;11.7;640;8.6;2.5;1.6
191;0;5e 10%-groep;Gestandaardiseerd inkomen;1994;12.8;12.0;645;8.6;2.5;1.6
192;0;5e 10%-groep;Gestandaardiseerd inkomen;1995;13.1;12.4;655;8.5;2.5;1.7
193;0;5e 10%-groep;Gestandaardiseerd inkomen;1996;13.5;12.7;662;8.6;2.5;1.7
194;0;5e 10%-groep;Gestandaardiseerd inkomen;1997;14.0;13.2;670;8.6;2.4;1.7
195;0;5e 10%-groep;Gestandaardiseerd inkomen;1998;14.6;13.8;678;8.7;2.4;1.7
196;0;5e 10%-groep;Gestandaardiseerd inkomen;1999;15.2;14.3;686;8.7;2.4;1.7
197;0;5e 10%-groep;Gestandaardiseerd inkomen;2000;15.9;15.0;694;8.6;2.4;1.6
198;0;6e 10%-groep;Bruto inkomen;1990;30.8;28.4;613;9.5;2.8;1.6
199;0;6e 10%-groep;Bruto inkomen;1991;32.3;29.8;621;9.6;2.7;1.6
200;0;6e 10%-groep;Bruto inkomen;1992;33.9;31.2;631;9.6;2.7;1.6
201;0;6e 10%-groep;Bruto inkomen;1993;34.1;31.3;640;9.6;2.7;1.6
202;0;6e 10%-groep;Bruto inkomen;1994;34.0;31.2;645;9.6;2.6;1.6
203;0;6e 10%-groep;Bruto inkomen;1995;34.4;31.6;655;9.5;2.6;1.6
204;0;6e 10%-groep;Bruto inkomen;1996;35.0;32.1;662;9.6;2.6;1.6
205;0;6e 10%-groep;Bruto inkomen;1997;35.3;32.4;670;9.5;2.5;1.7
206;0;6e 10%-groep;Bruto inkomen;1998;36.5;33.4;678;9.5;2.5;1.7
207;0;6e 10%-groep;Bruto inkomen;1999;38.1;34.9;686;9.5;2.5;1.7
208;0;6e 10%-groep;Bruto inkomen;2000;39.7;36.4;694;9.4;2.4;1.7
209;0;6e 10%-groep;Besteedbaar inkomen;1990;19.0;17.7;613;9.7;2.7;1.6
210;0;6e 10%-groep;Besteedbaar inkomen;1991;19.8;18.4;621;9.7;2.7;1.6
211;0;6e 10%-groep;Besteedbaar inkomen;1992;20.4;19.0;631;9.8;2.7;1.6
212;0;6e 10%-groep;Besteedbaar inkomen;1993;20.8;19.4;640;9.8;2.7;1.6
213;0;6e 10%-groep;Besteedbaar inkomen;1994;21.3;19.8;645;9.8;2.7;1.7
214;0;6e 10%-groep;Besteedbaar inkomen;1995;22.0;20.4;655;9.8;2.6;1.7
215;0;6e 10%-groep;Besteedbaar inkomen;1996;22.5;20.9;662;9.8;2.6;1.7
216;0;6e 10%-groep;Besteedbaar inkomen;1997;23.2;21.5;670;9.8;2.6;1.7
217;0;6e 10%-groep;Besteedbaar inkomen;1998;24.0;22.3;678;9.8;2.5;1.7
218;0;6e 10%-groep;Besteedbaar inkomen;1999;24.8;23.0;685;9.8;2.5;1.7
219;0;6e 10%-groep;Besteedbaar inkomen;2000;25.9;24.1;694;9.7;2.5;1.7
220;0;6e 10%-groep;Gestandaardiseerd inkomen;1990;12.7;12.0;613;9.6;2.5;1.7
221;0;6e 10%-groep;Gestandaardiseerd inkomen;1991;13.3;12.5;621;9.6;2.6;1.8
222;0;6e 10%-groep;Gestandaardiseerd inkomen;1992;13.8;12.9;631;9.7;2.5;1.8
223;0;6e 10%-groep;Gestandaardiseerd inkomen;1993;14.1;13.2;640;9.7;2.5;1.7
224;0;6e 10%-groep;Gestandaardiseerd inkomen;1994;14.4;13.6;645;9.7;2.6;1.8
225;0;6e 10%-groep;Gestandaardiseerd inkomen;1995;14.9;14.0;655;9.7;2.6;1.8
226;0;6e 10%-groep;Gestandaardiseerd inkomen;1996;15.3;14.4;662;9.7;2.5;1.8
227;0;6e 10%-groep;Gestandaardiseerd inkomen;1997;15.8;14.9;670;9.7;2.5;1.8
228;0;6e 10%-groep;Gestandaardiseerd inkomen;1998;16.5;15.5;678;9.8;2.5;1.8
229;0;6e 10%-groep;Gestandaardiseerd inkomen;1999;17.1;16.1;686;9.8;2.4;1.8
230;0;6e 10%-groep;Gestandaardiseerd inkomen;2000;17.8;16.8;694;9.7;2.4;1.8
231;0;7e 10%-groep;Bruto inkomen;1990;36.2;33.4;613;11.2;2.9;1.8
232;0;7e 10%-groep;Bruto inkomen;1991;37.8;34.9;621;11.3;2.9;1.8
233;0;7e 10%-groep;Bruto inkomen;1992;39.7;36.7;631;11.3;2.9;1.8
234;0;7e 10%-groep;Bruto inkomen;1993;40.0;37.0;640;11.4;2.8;1.8
235;0;7e 10%-groep;Bruto inkomen;1994;40.0;36.9;645;11.4;2.8;1.8
236;0;7e 10%-groep;Bruto inkomen;1995;40.5;37.4;655;11.3;2.8;1.9
237;0;7e 10%-groep;Bruto inkomen;1996;41.2;38.1;662;11.3;2.8;1.9
238;0;7e 10%-groep;Bruto inkomen;1997;41.7;38.5;670;11.3;2.8;1.9
239;0;7e 10%-groep;Bruto inkomen;1998;43.1;39.7;678;11.3;2.8;1.9
240;0;7e 10%-groep;Bruto inkomen;1999;44.9;41.4;686;11.2;2.7;1.9
241;0;7e 10%-groep;Bruto inkomen;2000;46.9;43.2;694;11.2;2.8;1.9
242;0;7e 10%-groep;Besteedbaar inkomen;1990;22.0;20.5;613;11.2;2.9;1.8
243;0;7e 10%-groep;Besteedbaar inkomen;1991;22.8;21.2;621;11.2;2.9;1.9
244;0;7e 10%-groep;Besteedbaar inkomen;1992;23.6;21.9;631;11.2;2.9;1.9
245;0;7e 10%-groep;Besteedbaar inkomen;1993;24.0;22.3;640;11.3;2.8;1.8
246;0;7e 10%-groep;Besteedbaar inkomen;1994;24.7;23.0;645;11.3;2.8;1.8
247;0;7e 10%-groep;Besteedbaar inkomen;1995;25.4;23.7;655;11.3;2.8;1.9
248;0;7e 10%-groep;Besteedbaar inkomen;1996;26.1;24.2;662;11.4;2.8;1.9
249;0;7e 10%-groep;Besteedbaar inkomen;1997;26.7;24.9;670;11.3;2.8;1.9
250;0;7e 10%-groep;Besteedbaar inkomen;1998;27.7;25.8;678;11.4;2.7;1.9
251;0;7e 10%-groep;Besteedbaar inkomen;1999;28.6;26.7;686;11.3;2.7;1.9
252;0;7e 10%-groep;Besteedbaar inkomen;2000;29.9;27.9;694;11.2;2.7;1.9
253;0;7e 10%-groep;Gestandaardiseerd inkomen;1990;14.5;13.6;613;10.9;2.6;1.9
254;0;7e 10%-groep;Gestandaardiseerd inkomen;1991;15.1;14.1;621;10.9;2.5;1.9
255;0;7e 10%-groep;Gestandaardiseerd inkomen;1992;15.6;14.7;631;10.9;2.5;1.9
256;0;7e 10%-groep;Gestandaardiseerd inkomen;1993;15.9;15.0;640;11.0;2.5;1.8
257;0;7e 10%-groep;Gestandaardiseerd inkomen;1994;16.4;15.4;645;11.0;2.5;1.8
258;0;7e 10%-groep;Gestandaardiseerd inkomen;1995;16.9;15.9;655;11.0;2.5;1.9
259;0;7e 10%-groep;Gestandaardiseerd inkomen;1996;17.3;16.3;662;11.0;2.5;1.9
260;0;7e 10%-groep;Gestandaardiseerd inkomen;1997;17.9;16.8;670;11.0;2.5;1.9
261;0;7e 10%-groep;Gestandaardiseerd inkomen;1998;18.6;17.5;678;11.0;2.5;1.9
262;0;7e 10%-groep;Gestandaardiseerd inkomen;1999;19.3;18.1;686;11.0;2.5;1.9
263;0;7e 10%-groep;Gestandaardiseerd inkomen;2000;20.2;19.0;694;10.9;2.5;1.9
264;0;8e 10%-groep;Bruto inkomen;1990;42.8;39.3;613;13.2;3.0;2.0
265;0;8e 10%-groep;Bruto inkomen;1991;44.6;41.0;621;13.2;3.0;2.0
266;0;8e 10%-groep;Bruto inkomen;1992;46.9;43.1;631;13.3;2.9;2.0
267;0;8e 10%-groep;Bruto inkomen;1993;47.3;43.5;640;13.4;2.9;2.0
268;0;8e 10%-groep;Bruto inkomen;1994;47.4;43.6;645;13.4;2.9;2.0
269;0;8e 10%-groep;Bruto inkomen;1995;48.1;44.1;655;13.3;2.9;2.0
270;0;8e 10%-groep;Bruto inkomen;1996;48.9;44.8;662;13.3;2.9;2.1
271;0;8e 10%-groep;Bruto inkomen;1997;49.4;45.3;670;13.3;2.9;2.0
272;0;8e 10%-groep;Bruto inkomen;1998;51.1;46.9;678;13.3;2.9;2.0
273;0;8e 10%-groep;Bruto inkomen;1999;53.4;49.0;685;13.3;2.9;2.1
274;0;8e 10%-groep;Bruto inkomen;2000;55.8;51.2;694;13.2;2.9;2.1
275;0;8e 10%-groep;Besteedbaar inkomen;1990;25.8;23.8;613;13.0;3.0;2.0
276;0;8e 10%-groep;Besteedbaar inkomen;1991;26.6;24.6;621;13.0;2.9;2.0
277;0;8e 10%-groep;Besteedbaar inkomen;1992;27.4;25.4;631;13.0;2.9;2.0
278;0;8e 10%-groep;Besteedbaar inkomen;1993;27.9;25.9;640;13.1;2.9;2.0
279;0;8e 10%-groep;Besteedbaar inkomen;1994;28.7;26.6;645;13.1;2.9;2.0
