ID;Geslacht;Startjaar;OpleidingsrichtingEnSectorStartjaar;OpleidingsrichtingEnSectorDiploma;Peilmoment;OnderwijspositiePeilmoment;TotaalDeelnemersStartjaar_1;TotaalGediplomeerden_2;Niveau1_3;Niveau2_4;Niveau3_5;Niveau4_6;NietGediplomeerden_7;TotaalGediplomeerden_8;Niveau1_9;Niveau2_10;Niveau3_11;Niveau4_12;NietGediplomeerden_13
10;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Totaal deelnemers startjaar;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;31050.0;17611.0;1630.0;10836.0;4316.0;829.0;13439.0;57.0;5.0;35.0;14.0;3.0;43.0
11;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Totaal deelnemers startjaar;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;72717.0;57118.0;3298.0;14914.0;10909.0;27997.0;15599.0;79.0;5.0;21.0;15.0;39.0;21.0
12;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Totaal deelnemers startjaar;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;103767.0;82032.0;5015.0;26858.0;16837.0;33322.0;21735.0;79.0;5.0;26.0;16.0;32.0;21.0
13;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Totaal deelnemers startjaar;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;18614.0;12627.0;1171.0;7604.0;2864.0;988.0;5987.0;68.0;6.0;41.0;15.0;5.0;32.0
14;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Totaal deelnemers startjaar;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;85153.0;69405.0;3844.0;19254.0;13973.0;32334.0;15748.0;82.0;5.0;23.0;16.0;38.0;18.0
15;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;7.0;0.0;0.0;0.0;7.0;;0.0;0.0;0.0;0.0;0.0;
16;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
17;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;7.0;0.0;0.0;0.0;7.0;;0.0;0.0;0.0;0.0;0.0;
18;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;43.0;0.0;0.0;0.0;43.0;;0.0;0.0;0.0;0.0;0.0;
19;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
20;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;43.0;0.0;0.0;0.0;43.0;;0.0;0.0;0.0;0.0;0.0;
21;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1860.0;0.0;0.0;0.0;1860.0;;2.0;0.0;0.0;0.0;2.0;
22;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;50.0;0.0;0.0;0.0;50.0;;0.0;0.0;0.0;0.0;0.0;
23;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1810.0;0.0;0.0;0.0;1810.0;;4.0;0.0;0.0;0.0;4.0;
24;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;2447.0;0.0;0.0;0.0;2447.0;;2.0;0.0;0.0;0.0;2.0;
25;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;121.0;0.0;0.0;0.0;121.0;;0.0;0.0;0.0;0.0;0.0;
26;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2326.0;0.0;0.0;0.0;2326.0;;3.0;0.0;0.0;0.0;3.0;
27;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;2585.0;0.0;0.0;0.0;2585.0;;2.0;0.0;0.0;0.0;2.0;
28;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;146.0;0.0;0.0;0.0;146.0;;1.0;0.0;0.0;0.0;1.0;
29;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Onderwijs;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2439.0;0.0;0.0;0.0;2439.0;;3.0;0.0;0.0;0.0;3.0;
30;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;13.0;0.0;13.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
31;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;11.0;0.0;11.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
32;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2.0;0.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
33;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;357.0;0.0;285.0;37.0;35.0;;0.0;0.0;0.0;0.0;0.0;
34;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;226.0;0.0;197.0;27.0;2.0;;0.0;0.0;0.0;0.0;0.0;
35;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;131.0;0.0;88.0;10.0;33.0;;1.0;0.0;0.0;0.0;0.0;
36;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1115.0;0.0;390.0;269.0;456.0;;1.0;0.0;0.0;0.0;0.0;
37;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;427.0;0.0;240.0;172.0;15.0;;1.0;0.0;0.0;0.0;0.0;
38;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;688.0;0.0;150.0;97.0;441.0;;1.0;0.0;0.0;0.0;1.0;
39;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;3642.0;0.0;435.0;362.0;2845.0;;4.0;0.0;0.0;0.0;3.0;
40;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;427.0;0.0;208.0;137.0;82.0;;1.0;0.0;1.0;0.0;0.0;
41;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3215.0;0.0;227.0;225.0;2763.0;;4.0;0.0;0.0;0.0;4.0;
42;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;4359.0;0.0;457.0;410.0;3492.0;;4.0;0.0;0.0;0.0;3.0;
43;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;322.0;0.0;162.0;85.0;75.0;;2.0;0.0;1.0;0.0;0.0;
44;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Vormgeving en audiovisuele ondersteuning;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4037.0;0.0;295.0;325.0;3417.0;;5.0;0.0;0.0;0.0;4.0;
45;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;953.0;204.0;462.0;175.0;112.0;;1.0;0.0;0.0;0.0;0.0;
46;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;674.0;167.0;352.0;150.0;5.0;;1.0;0.0;0.0;0.0;0.0;
47;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;279.0;37.0;110.0;25.0;107.0;;3.0;0.0;1.0;0.0;1.0;
48;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;6098.0;296.0;2775.0;2255.0;772.0;;6.0;0.0;3.0;2.0;1.0;
49;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;3897.0;190.0;1912.0;1782.0;13.0;;5.0;0.0;2.0;2.0;0.0;
50;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2201.0;106.0;863.0;473.0;759.0;;9.0;0.0;4.0;2.0;3.0;
51;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;13524.0;314.0;3811.0;4136.0;5263.0;;13.0;0.0;4.0;4.0;5.0;
52;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;4365.0;122.0;2272.0;1895.0;76.0;;8.0;0.0;4.0;3.0;0.0;
53;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;9159.0;192.0;1539.0;2241.0;5187.0;;19.0;0.0;3.0;5.0;11.0;
54;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;16700.0;319.0;4223.0;4946.0;7212.0;;16.0;0.0;4.0;5.0;7.0;
55;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;3462.0;91.0;2003.0;1187.0;181.0;;11.0;0.0;6.0;4.0;1.0;
56;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;13238.0;228.0;2220.0;3759.0;7031.0;;18.0;0.0;3.0;5.0;10.0;
57;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;17980.0;326.0;4420.0;5352.0;7882.0;;17.0;0.0;4.0;5.0;8.0;
58;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;2405.0;69.0;1385.0;766.0;185.0;;13.0;0.0;7.0;4.0;1.0;
59;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Handel en administratie en jur. onderst.;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;15575.0;257.0;3035.0;4586.0;7697.0;;18.0;0.0;4.0;5.0;9.0;
60;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;123.0;0.0;97.0;24.0;2.0;;0.0;0.0;0.0;0.0;0.0;
61;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;109.0;0.0;85.0;24.0;0.0;;0.0;0.0;0.0;0.0;0.0;
62;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;14.0;0.0;12.0;0.0;2.0;;0.0;0.0;0.0;0.0;0.0;
63;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;923.0;0.0;553.0;338.0;32.0;;1.0;0.0;1.0;0.0;0.0;
64;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;728.0;0.0;432.0;296.0;0.0;;1.0;0.0;1.0;0.0;0.0;
65;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;195.0;0.0;121.0;42.0;32.0;;1.0;0.0;1.0;0.0;0.0;
66;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1836.0;0.0;746.0;769.0;321.0;;2.0;0.0;1.0;1.0;0.0;
67;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;1056.0;0.0;521.0;535.0;0.0;;2.0;0.0;1.0;1.0;0.0;
68;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;780.0;0.0;225.0;234.0;321.0;;2.0;0.0;0.0;0.0;1.0;
69;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;2778.0;0.0;811.0;961.0;1006.0;;3.0;0.0;1.0;1.0;1.0;
70;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;828.0;0.0;452.0;370.0;6.0;;3.0;0.0;1.0;1.0;0.0;
71;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1950.0;0.0;359.0;591.0;1000.0;;3.0;0.0;0.0;1.0;1.0;
72;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;3088.0;0.0;841.0;1033.0;1214.0;;3.0;0.0;1.0;1.0;1.0;
73;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;546.0;0.0;320.0;216.0;10.0;;3.0;0.0;2.0;1.0;0.0;
74;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;ICT;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2542.0;0.0;521.0;817.0;1204.0;;3.0;0.0;1.0;1.0;1.0;
75;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;674.0;552.0;121.0;0.0;1.0;;1.0;1.0;0.0;0.0;0.0;
76;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;568.0;470.0;98.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
77;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;106.0;82.0;23.0;0.0;1.0;;1.0;1.0;0.0;0.0;0.0;
78;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;5107.0;782.0;4055.0;166.0;104.0;;5.0;1.0;4.0;0.0;0.0;
79;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;3397.0;543.0;2789.0;63.0;2.0;;4.0;1.0;3.0;0.0;0.0;
80;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1710.0;239.0;1266.0;103.0;102.0;;7.0;1.0;5.0;0.0;0.0;
81;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;8241.0;828.0;6285.0;685.0;443.0;;8.0;1.0;6.0;1.0;0.0;
82;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;4606.0;416.0;3875.0;307.0;8.0;;8.0;1.0;7.0;1.0;0.0;
83;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3635.0;412.0;2410.0;378.0;435.0;;8.0;1.0;5.0;1.0;1.0;
84;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;12425.0;841.0;7030.0;1046.0;3508.0;;12.0;1.0;7.0;1.0;3.0;
85;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;3785.0;288.0;3100.0;325.0;72.0;;12.0;1.0;10.0;1.0;0.0;
86;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;8640.0;553.0;3930.0;721.0;3436.0;;12.0;1.0;5.0;1.0;5.0;
87;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;13691.0;855.0;7303.0;1216.0;4317.0;;13.0;1.0;7.0;1.0;4.0;
88;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;2782.0;181.0;2241.0;241.0;119.0;;15.0;1.0;12.0;1.0;1.0;
89;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Techniek, industrie en bouw;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;10909.0;674.0;5062.0;975.0;4198.0;;13.0;1.0;6.0;1.0;5.0;
90;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;167.0;114.0;51.0;0.0;2.0;;0.0;0.0;0.0;0.0;0.0;
91;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;93.0;64.0;29.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
92;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;74.0;50.0;22.0;0.0;2.0;;1.0;0.0;0.0;0.0;0.0;
93;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;1223.0;187.0;896.0;61.0;79.0;;1.0;0.0;1.0;0.0;0.0;
94;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;585.0;71.0;468.0;39.0;7.0;;1.0;0.0;1.0;0.0;0.0;
95;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;638.0;116.0;428.0;22.0;72.0;;3.0;0.0;2.0;0.0;0.0;
96;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;2410.0;201.0;1105.0;743.0;361.0;;2.0;0.0;1.0;1.0;0.0;
97;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;829.0;56.0;466.0;287.0;20.0;;1.0;0.0;1.0;1.0;0.0;
98;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1581.0;145.0;639.0;456.0;341.0;;3.0;0.0;1.0;1.0;1.0;
99;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;3701.0;209.0;1195.0;974.0;1323.0;;4.0;0.0;1.0;1.0;1.0;
100;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;729.0;32.0;369.0;274.0;54.0;;2.0;0.0;1.0;1.0;0.0;
101;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2972.0;177.0;826.0;700.0;1269.0;;4.0;0.0;1.0;1.0;2.0;
102;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;4035.0;210.0;1228.0;1079.0;1518.0;;4.0;0.0;1.0;1.0;1.0;
103;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;468.0;22.0;227.0;156.0;63.0;;3.0;0.0;1.0;1.0;0.0;
104;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3567.0;188.0;1001.0;923.0;1455.0;;4.0;0.0;1.0;1.0;2.0;
105;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;702.0;234.0;421.0;14.0;33.0;;1.0;0.0;0.0;0.0;0.0;
106;Totaal deelnemers startjaar;2010;Totaal deelnemers startjaar;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;542.0;189.0;350.0;2.0;1.0;;1.0;0.0;0.0;0.0;0.0;
