ID;GeslachtWerknemer;Dienstverband;OverigeKenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
4610;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;M Onderwijs;2008;10.0;10.0;17.01;2397.0;2393.0;32900.0;28760.0;4140.0;100.0;37.7;37.7;1689.0;1689.0
4611;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;M Onderwijs;2009;10.0;10.0;17.37;2452.0;2448.0;34170.0;29430.0;4750.0;100.0;37.7;37.7;1691.0;1691.0
4612;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;N Gezondheids- en welzijnszorg;2006;10.0;10.0;16.64;2372.0;2357.0;31740.0;28470.0;3280.0;40.0;36.9;36.7;1700.0;1700.0
4613;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;N Gezondheids- en welzijnszorg;2007;11.0;11.0;17.18;2426.0;2410.0;32470.0;29120.0;3350.0;40.0;36.9;36.7;1684.0;1684.0
4614;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;N Gezondheids- en welzijnszorg;2008;11.0;11.0;17.57;2467.0;2450.0;33230.0;29610.0;3620.0;60.0;36.6;36.4;1673.0;1673.0
4615;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;N Gezondheids- en welzijnszorg;2009;11.0;11.0;17.73;2514.0;2497.0;34100.0;30170.0;3940.0;60.0;36.8;36.6;1690.0;1690.0
4616;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;O Milieudienstverlening, cultuur, ..;2006;8.0;8.0;16.57;2511.0;2470.0;33460.0;30130.0;3330.0;360.0;39.4;38.8;1789.0;1789.0
4617;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;O Milieudienstverlening, cultuur, ..;2007;8.0;8.0;16.75;2524.0;2480.0;34010.0;30280.0;3720.0;370.0;39.7;39.1;1776.0;1776.0
4618;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;O Milieudienstverlening, cultuur, ..;2008;9.0;9.0;17.63;2670.0;2625.0;36130.0;32040.0;4080.0;470.0;39.6;38.9;1787.0;1787.0
4619;Mannen;Voltijd;Leeftijd: 25 tot 30 jaar;O Milieudienstverlening, cultuur, ..;2009;9.0;9.0;17.84;2715.0;2667.0;36590.0;32580.0;4020.0;450.0;39.6;39.0;1793.0;1793.0
4620;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;A-O Alle economische activiteiten ..;2006;373.0;373.0;18.31;2786.0;2734.0;38240.0;33430.0;4800.0;900.0;39.6;38.9;1792.0;1792.0
4621;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;A-O Alle economische activiteiten ..;2007;363.0;363.0;18.79;2845.0;2791.0;39070.0;34140.0;4930.0;910.0;39.7;39.0;1782.0;1782.0
4622;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;A-O Alle economische activiteiten ..;2008;355.0;355.0;19.42;2944.0;2887.0;40570.0;35330.0;5240.0;1060.0;39.7;39.0;1784.0;1784.0
4623;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;A-O Alle economische activiteiten ..;2009;341.0;341.0;19.75;3009.0;2956.0;41290.0;36110.0;5180.0;1050.0;39.7;39.1;1796.0;1796.0
4624;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;A+B Landbouw, bosbouw, visserij;2006;7.0;7.0;15.1;2319.0;2260.0;30440.0;27830.0;2620.0;320.0;39.7;39.0;1795.0;1795.0
4625;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;A+B Landbouw, bosbouw, visserij;2007;6.0;6.0;15.35;2350.0;2289.0;30860.0;28200.0;2660.0;320.0;40.0;39.2;1790.0;1790.0
4626;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;A+B Landbouw, bosbouw, visserij;2008;6.0;6.0;15.73;2409.0;2350.0;31650.0;28910.0;2730.0;390.0;39.9;39.2;1792.0;1792.0
4627;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;A+B Landbouw, bosbouw, visserij;2009;6.0;6.0;15.81;2457.0;2388.0;32230.0;29480.0;2750.0;400.0;40.3;39.4;1813.0;1813.0
4628;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;C Winning van delfstoffen;2006;1.0;1.0;25.88;4002.0;3938.0;57640.0;48030.0;9610.0;480.0;40.4;39.7;1826.0;1826.0
4629;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;C Winning van delfstoffen;2007;1.0;1.0;26.17;4036.0;3961.0;58800.0;48430.0;10380.0;490.0;40.6;39.8;1817.0;1817.0
4630;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;C Winning van delfstoffen;2008;1.0;1.0;28.86;4468.0;4366.0;63830.0;53610.0;10220.0;590.0;40.7;39.8;1816.0;1816.0
4631;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;C Winning van delfstoffen;2009;1.0;1.0;26.73;4188.0;4091.0;61200.0;50260.0;10950.0;520.0;40.9;40.0;1837.0;1837.0
4632;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;D Industrie;2006;62.0;62.0;17.24;2634.0;2570.0;36230.0;31610.0;4620.0;480.0;39.6;38.8;1788.0;1788.0
4633;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;D Industrie;2007;58.0;58.0;17.63;2685.0;2614.0;36850.0;32210.0;4640.0;490.0;39.8;38.9;1779.0;1779.0
4634;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;D Industrie;2008;55.0;55.0;18.35;2791.0;2718.0;38400.0;33490.0;4900.0;570.0;39.7;38.9;1777.0;1777.0
4635;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;D Industrie;2009;51.0;51.0;18.58;2839.0;2775.0;38900.0;34060.0;4830.0;570.0;39.7;39.0;1792.0;1792.0
4636;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;E Productie en distributie van en ..;2006;1.0;1.0;22.19;3285.0;3232.0;44180.0;39420.0;4760.0;810.0;38.9;38.4;1748.0;1748.0
4637;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;E Productie en distributie van en ..;2007;1.0;1.0;22.33;3285.0;3236.0;45560.0;39420.0;6150.0;880.0;38.9;38.5;1739.0;1739.0
4638;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;E Productie en distributie van en ..;2008;1.0;1.0;23.43;3453.0;3410.0;49060.0;41430.0;7630.0;1060.0;39.0;38.6;1747.0;1747.0
4639;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;E Productie en distributie van en ..;2009;2.0;2.0;24.51;3621.0;3585.0;52200.0;43450.0;8750.0;1070.0;39.0;38.7;1756.0;1756.0
4640;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;F Bouwnijverheid;2006;37.0;37.0;18.15;2797.0;2743.0;35960.0;33560.0;2400.0;960.0;40.1;39.4;1813.0;1813.0
4641;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;F Bouwnijverheid;2007;35.0;35.0;18.62;2854.0;2798.0;36740.0;34250.0;2490.0;1030.0;40.2;39.5;1804.0;1804.0
4642;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;F Bouwnijverheid;2008;33.0;33.0;19.36;2991.0;2930.0;38720.0;35890.0;2830.0;1270.0;40.4;39.7;1816.0;1816.0
4643;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;F Bouwnijverheid;2009;33.0;33.0;19.78;3085.0;3027.0;40090.0;37020.0;3070.0;1360.0;40.6;40.0;1837.0;1837.0
4644;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;G Reparatie van consumentenartikelen ..;2006;67.0;67.0;16.7;2559.0;2518.0;35100.0;30700.0;4400.0;1210.0;39.7;39.2;1809.0;1809.0
4645;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;G Reparatie van consumentenartikelen ..;2007;65.0;65.0;17.11;2608.0;2564.0;35830.0;31290.0;4540.0;1200.0;39.9;39.3;1798.0;1798.0
4646;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;G Reparatie van consumentenartikelen ..;2008;62.0;62.0;17.7;2698.0;2653.0;37010.0;32380.0;4640.0;1360.0;39.8;39.3;1799.0;1799.0
4647;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;G Reparatie van consumentenartikelen ..;2009;60.0;60.0;17.98;2754.0;2713.0;37610.0;33050.0;4560.0;1330.0;39.9;39.4;1810.0;1810.0
4648;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;H Horeca;2006;8.0;8.0;14.61;2171.0;2158.0;28390.0;26050.0;2350.0;280.0;38.7;38.5;1773.0;1773.0
4649;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;H Horeca;2007;8.0;8.0;15.09;2221.0;2207.0;29110.0;26660.0;2450.0;290.0;38.7;38.5;1755.0;1755.0
4650;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;H Horeca;2008;8.0;8.0;15.46;2279.0;2270.0;29800.0;27350.0;2450.0;310.0;38.7;38.5;1762.0;1762.0
4651;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;H Horeca;2009;8.0;8.0;15.77;2331.0;2323.0;30570.0;27980.0;2590.0;350.0;38.6;38.5;1767.0;1767.0
4652;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;I Vervoer, opslag en communicatie;2006;28.0;28.0;17.5;2847.0;2655.0;38900.0;34170.0;4730.0;540.0;42.3;39.6;1820.0;1820.0
4653;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;I Vervoer, opslag en communicatie;2007;26.0;26.0;18.02;2915.0;2721.0;39870.0;34980.0;4880.0;550.0;42.5;39.7;1812.0;1812.0
4654;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;I Vervoer, opslag en communicatie;2008;26.0;26.0;18.35;2996.0;2761.0;40770.0;35950.0;4820.0;630.0;42.7;39.5;1805.0;1805.0
4655;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;I Vervoer, opslag en communicatie;2009;25.0;25.0;18.59;3069.0;2845.0;41690.0;36820.0;4870.0;630.0;42.8;39.9;1836.0;1836.0
4656;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;J Financiële instellingen;2006;20.0;20.0;24.53;3585.0;3571.0;55210.0;43020.0;12190.0;1170.0;38.1;38.0;1747.0;1747.0
4657;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;J Financiële instellingen;2007;18.0;18.0;25.25;3686.0;3672.0;56880.0;44230.0;12650.0;1210.0;38.3;38.2;1745.0;1745.0
4658;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;J Financiële instellingen;2008;17.0;17.0;25.48;3725.0;3711.0;59680.0;44690.0;14990.0;1300.0;38.4;38.2;1748.0;1748.0
4659;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;J Financiële instellingen;2009;16.0;16.0;25.47;3739.0;3725.0;57510.0;44870.0;12630.0;1270.0;38.3;38.2;1755.0;1755.0
4660;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;K VH en handel in onroerend goed, ..;2006;85.0;85.0;19.21;2962.0;2929.0;40710.0;35540.0;5160.0;1600.0;40.1;39.7;1830.0;1830.0
4661;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;K VH en handel in onroerend goed, ..;2007;88.0;88.0;19.63;3006.0;2971.0;41290.0;36070.0;5220.0;1570.0;40.2;39.8;1816.0;1816.0
4662;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;K VH en handel in onroerend goed, ..;2008;89.0;89.0;20.39;3125.0;3091.0;42800.0;37500.0;5300.0;1820.0;40.2;39.7;1819.0;1819.0
4663;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;K VH en handel in onroerend goed, ..;2009;84.0;84.0;20.74;3193.0;3162.0;43530.0;38320.0;5220.0;1830.0;40.2;39.8;1830.0;1830.0
4664;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;26.0;26.0;19.12;2747.0;2718.0;38160.0;32960.0;5200.0;10.0;37.0;36.8;1706.0;1706.0
4665;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;25.0;25.0;19.87;2844.0;2810.0;39490.0;34120.0;5370.0;20.0;37.2;36.9;1697.0;1697.0
4666;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;24.0;24.0;20.27;2900.0;2870.0;41100.0;34800.0;6300.0;10.0;37.2;36.9;1699.0;1699.0
4667;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;24.0;24.0;20.63;2966.0;2934.0;42040.0;35590.0;6440.0;10.0;37.2;36.9;1706.0;1706.0
4668;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;M Onderwijs;2006;9.0;9.0;19.24;2689.0;2685.0;36290.0;32270.0;4030.0;130.0;37.6;37.6;1674.0;1674.0
4669;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;M Onderwijs;2007;9.0;9.0;19.57;2717.0;2712.0;37180.0;32600.0;4580.0;140.0;37.7;37.6;1663.0;1663.0
4670;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;M Onderwijs;2008;10.0;10.0;20.03;2799.0;2795.0;38670.0;33590.0;5080.0;150.0;37.4;37.3;1675.0;1675.0
4671;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;M Onderwijs;2009;10.0;10.0;20.89;2911.0;2907.0;40670.0;34930.0;5740.0;140.0;37.4;37.3;1670.0;1670.0
4672;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;N Gezondheids- en welzijnszorg;2006;13.0;13.0;19.49;2798.0;2778.0;37660.0;33580.0;4080.0;80.0;37.1;36.9;1710.0;1710.0
4673;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;N Gezondheids- en welzijnszorg;2007;13.0;13.0;20.32;2897.0;2874.0;38960.0;34760.0;4190.0;90.0;37.1;36.9;1698.0;1698.0
4674;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;N Gezondheids- en welzijnszorg;2008;13.0;13.0;21.05;2981.0;2958.0;40370.0;35770.0;4610.0;120.0;36.9;36.7;1687.0;1687.0
4675;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;N Gezondheids- en welzijnszorg;2009;13.0;13.0;21.45;3072.0;3050.0;41860.0;36870.0;4990.0;110.0;37.1;36.9;1706.0;1706.0
4676;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;O Milieudienstverlening, cultuur, ..;2006;10.0;10.0;18.79;2835.0;2781.0;37990.0;34030.0;3970.0;580.0;39.3;38.6;1776.0;1776.0
4677;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;O Milieudienstverlening, cultuur, ..;2007;10.0;10.0;19.24;2885.0;2831.0;38990.0;34620.0;4360.0;560.0;39.5;38.8;1765.0;1765.0
4678;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;O Milieudienstverlening, cultuur, ..;2008;10.0;10.0;19.91;2986.0;2936.0;40280.0;35830.0;4450.0;650.0;39.3;38.6;1770.0;1770.0
4679;Mannen;Voltijd;Leeftijd: 30 tot 35 jaar;O Milieudienstverlening, cultuur, ..;2009;9.0;9.0;20.37;3065.0;3014.0;41490.0;36780.0;4710.0;630.0;39.3;38.6;1775.0;1775.0
4680;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;A-O Alle economische activiteiten ..;2006;438.0;438.0;21.01;3188.0;3132.0;44160.0;38250.0;5910.0;1120.0;39.5;38.8;1789.0;1789.0
4681;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;A-O Alle economische activiteiten ..;2007;439.0;439.0;21.58;3259.0;3199.0;45390.0;39110.0;6280.0;1160.0;39.7;39.0;1779.0;1779.0
4682;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;A-O Alle economische activiteiten ..;2008;428.0;428.0;22.32;3376.0;3311.0;47040.0;40510.0;6530.0;1340.0;39.7;38.9;1780.0;1780.0
4683;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;A-O Alle economische activiteiten ..;2009;400.0;400.0;22.78;3468.0;3407.0;48000.0;41620.0;6390.0;1350.0;39.8;39.1;1795.0;1795.0
4684;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;A+B Landbouw, bosbouw, visserij;2006;8.0;8.0;16.35;2502.0;2444.0;32800.0;30030.0;2770.0;500.0;39.6;39.0;1794.0;1794.0
4685;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;A+B Landbouw, bosbouw, visserij;2007;7.0;7.0;16.73;2555.0;2491.0;33550.0;30650.0;2890.0;500.0;39.9;39.1;1786.0;1786.0
4686;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;A+B Landbouw, bosbouw, visserij;2008;7.0;7.0;17.34;2643.0;2580.0;34750.0;31710.0;3040.0;590.0;39.8;39.0;1785.0;1785.0
4687;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;A+B Landbouw, bosbouw, visserij;2009;7.0;7.0;17.59;2721.0;2651.0;35690.0;32650.0;3040.0;600.0;40.2;39.4;1809.0;1809.0
4688;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;C Winning van delfstoffen;2006;1.0;1.0;28.32;4354.0;4289.0;63650.0;52250.0;11400.0;640.0;40.2;39.5;1817.0;1817.0
4689;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;C Winning van delfstoffen;2007;1.0;1.0;29.83;4566.0;4501.0;68050.0;54790.0;13270.0;690.0;40.4;39.7;1810.0;1810.0
4690;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;C Winning van delfstoffen;2008;1.0;1.0;34.15;5249.0;5174.0;76530.0;62980.0;13550.0;740.0;40.6;39.8;1818.0;1818.0
4691;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;C Winning van delfstoffen;2009;1.0;1.0;31.12;4858.0;4774.0;71740.0;58290.0;13450.0;720.0;41.0;40.1;1841.0;1841.0
4692;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;D Industrie;2006;88.0;88.0;19.23;2931.0;2863.0;40650.0;35170.0;5490.0;620.0;39.5;38.8;1787.0;1787.0
4693;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;D Industrie;2007;85.0;85.0;19.64;2981.0;2908.0;41620.0;35770.0;5850.0;640.0;39.7;38.9;1777.0;1777.0
4694;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;D Industrie;2008;81.0;81.0;20.51;3108.0;3033.0;43130.0;37290.0;5840.0;740.0;39.6;38.8;1774.0;1774.0
4695;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;D Industrie;2009;73.0;73.0;20.79;3164.0;3100.0;43670.0;37970.0;5700.0;770.0;39.6;39.0;1789.0;1789.0
4696;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;E Productie en distributie van en ..;2006;2.0;2.0;26.1;3827.0;3770.0;52360.0;45930.0;6430.0;1020.0;38.9;38.4;1733.0;1733.0
4697;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;E Productie en distributie van en ..;2007;2.0;2.0;26.68;3903.0;3844.0;54700.0;46840.0;7860.0;1200.0;39.0;38.6;1729.0;1729.0
4698;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;E Productie en distributie van en ..;2008;2.0;2.0;27.52;4045.0;3993.0;58090.0;48540.0;9550.0;1520.0;39.2;38.7;1741.0;1741.0
4699;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;E Productie en distributie van en ..;2009;2.0;2.0;28.72;4256.0;4205.0;61420.0;51080.0;10340.0;1690.0;39.2;38.8;1756.0;1756.0
4700;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;F Bouwnijverheid;2006;41.0;41.0;19.82;3060.0;3000.0;39540.0;36710.0;2820.0;1170.0;40.1;39.5;1816.0;1816.0
4701;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;F Bouwnijverheid;2007;41.0;41.0;20.31;3121.0;3057.0;40400.0;37450.0;2940.0;1240.0;40.3;39.6;1807.0;1807.0
4702;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;F Bouwnijverheid;2008;39.0;39.0;21.12;3271.0;3201.0;42660.0;39260.0;3410.0;1530.0;40.5;39.8;1819.0;1819.0
4703;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;F Bouwnijverheid;2009;37.0;37.0;21.67;3389.0;3322.0;44350.0;40670.0;3680.0;1620.0;40.8;40.1;1840.0;1840.0
4704;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;G Reparatie van consumentenartikelen ..;2006;78.0;78.0;19.56;2994.0;2951.0;41690.0;35930.0;5770.0;1620.0;39.8;39.2;1810.0;1810.0
4705;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;G Reparatie van consumentenartikelen ..;2007;79.0;79.0;20.07;3054.0;3008.0;42890.0;36650.0;6240.0;1640.0;39.9;39.3;1798.0;1798.0
4706;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;G Reparatie van consumentenartikelen ..;2008;77.0;77.0;20.71;3153.0;3105.0;43980.0;37840.0;6140.0;1840.0;39.9;39.3;1799.0;1799.0
4707;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;G Reparatie van consumentenartikelen ..;2009;72.0;72.0;21.03;3221.0;3175.0;44610.0;38650.0;5970.0;1800.0;39.9;39.4;1812.0;1812.0
4708;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;H Horeca;2006;8.0;8.0;16.27;2418.0;2405.0;31870.0;29020.0;2850.0;530.0;38.7;38.5;1773.0;1773.0
4709;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;H Horeca;2007;8.0;8.0;16.68;2459.0;2444.0;32470.0;29510.0;2970.0;510.0;38.7;38.5;1758.0;1758.0
4710;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;H Horeca;2008;8.0;8.0;17.01;2508.0;2497.0;33060.0;30100.0;2970.0;560.0;38.7;38.6;1762.0;1762.0
4711;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;H Horeca;2009;7.0;7.0;17.29;2564.0;2554.0;33740.0;30760.0;2970.0;570.0;38.8;38.6;1773.0;1773.0
4712;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;I Vervoer, opslag en communicatie;2006;35.0;35.0;19.7;3165.0;2975.0;43550.0;37980.0;5570.0;690.0;42.1;39.4;1812.0;1812.0
4713;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;I Vervoer, opslag en communicatie;2007;35.0;35.0;20.2;3245.0;3040.0;44920.0;38940.0;5980.0;720.0;42.5;39.6;1806.0;1806.0
4714;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;I Vervoer, opslag en communicatie;2008;34.0;34.0;20.39;3313.0;3056.0;45620.0;39760.0;5870.0;820.0;42.8;39.4;1799.0;1799.0
4715;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;I Vervoer, opslag en communicatie;2009;31.0;31.0;20.76;3418.0;3172.0;47070.0;41020.0;6050.0;840.0;43.1;39.9;1833.0;1833.0
4716;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;J Financiële instellingen;2006;24.0;24.0;29.8;4353.0;4339.0;67440.0;52240.0;15200.0;1850.0;38.2;38.1;1747.0;1747.0
4717;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;J Financiële instellingen;2007;24.0;24.0;31.17;4542.0;4528.0;70920.0;54500.0;16410.0;1910.0;38.4;38.3;1743.0;1743.0
4718;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;J Financiële instellingen;2008;22.0;22.0;31.48;4591.0;4578.0;73190.0;55090.0;18100.0;2120.0;38.4;38.3;1745.0;1745.0
4719;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;J Financiële instellingen;2009;21.0;21.0;31.97;4681.0;4666.0;71740.0;56170.0;15570.0;2060.0;38.4;38.2;1752.0;1752.0
4720;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;K VH en handel in onroerend goed, ..;2006;86.0;86.0;23.24;3573.0;3537.0;49520.0;42870.0;6650.0;1950.0;40.0;39.7;1826.0;1826.0
4721;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;K VH en handel in onroerend goed, ..;2007;91.0;91.0;23.6;3602.0;3564.0;50050.0;43220.0;6830.0;1950.0;40.1;39.7;1813.0;1813.0
4722;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;K VH en handel in onroerend goed, ..;2008;92.0;92.0;24.65;3767.0;3730.0;52240.0;45200.0;7040.0;2270.0;40.1;39.7;1816.0;1816.0
4723;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;K VH en handel in onroerend goed, ..;2009;85.0;85.0;25.31;3888.0;3855.0;53450.0;46660.0;6790.0;2300.0;40.2;39.8;1827.0;1827.0
4724;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;31.0;31.0;21.22;3040.0;3008.0;42080.0;36480.0;5600.0;20.0;36.9;36.6;1701.0;1701.0
4725;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;30.0;30.0;22.05;3147.0;3108.0;43570.0;37770.0;5800.0;20.0;37.1;36.7;1692.0;1692.0
4726;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;29.0;29.0;22.51;3209.0;3174.0;45320.0;38510.0;6810.0;30.0;37.1;36.7;1692.0;1692.0
4727;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;29.0;29.0;22.91;3289.0;3251.0;46460.0;39470.0;6990.0;20.0;37.2;36.8;1703.0;1703.0
4728;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;M Onderwijs;2006;10.0;10.0;21.86;3042.0;3035.0;41090.0;36500.0;4580.0;170.0;37.6;37.5;1666.0;1666.0
4729;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;M Onderwijs;2007;10.0;10.0;22.53;3113.0;3105.0;42580.0;37350.0;5230.0;210.0;37.6;37.6;1654.0;1654.0
4730;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;M Onderwijs;2008;10.0;10.0;23.12;3212.0;3207.0;44330.0;38550.0;5790.0;240.0;37.3;37.2;1665.0;1665.0
4731;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;M Onderwijs;2009;10.0;10.0;24.06;3339.0;3333.0;46550.0;40070.0;6480.0;220.0;37.2;37.2;1662.0;1662.0
4732;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;N Gezondheids- en welzijnszorg;2006;15.0;15.0;21.92;3116.0;3093.0;42020.0;37390.0;4630.0;140.0;36.8;36.6;1693.0;1693.0
4733;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;N Gezondheids- en welzijnszorg;2007;14.0;14.0;22.75;3212.0;3187.0;43270.0;38540.0;4730.0;140.0;36.8;36.6;1681.0;1681.0
4734;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;N Gezondheids- en welzijnszorg;2008;14.0;14.0;23.55;3314.0;3288.0;44980.0;39770.0;5210.0;180.0;36.7;36.4;1675.0;1675.0
