ID;Leeftijd;SoortVerdachte;Misdrijven;Opleiding;Herkomstkenmerken;Huishoudensinkomen;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;OnvoorwaardelijkSepot_5;VoorwaardelijkBeleidssepot_6;Transactie_7;Strafbeschikking_8;Overig_9;TotaalEindbeslissing_10;SchuldigverklaringMetStraf_11;SchuldigverklaringZonderStraf_12;VrijspraakEnOntslagRechtsvervolging_13;Overig_14;TotaalOpgelegdeSancties_15;TotaalHoofdstraffen_16;GevangenisstrafInclJeugddetentie_17;Geldboete_18;Taakstraf_19;BijkomendeStraffen_20;Maatregelen_21;StrafOnbekend_22
11;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2012;226890.0;240400.0;117550.0;380.0;35870.0;9120.0;25820.0;44300.0;7360.0;104220.0;90930.0;1830.0;10430.0;1030.0;132020.0;102460.0;36980.0;29260.0;36220.0;11030.0;17970.0;560.0
12;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2013;210560.0;224330.0;107510.0;1520.0;39670.0;9830.0;18200.0;41270.0;6340.0;104610.0;90740.0;2060.0;10650.0;1160.0;130860.0;102040.0;37980.0;29230.0;34830.0;11120.0;17150.0;550.0
13;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2014;212330.0;221810.0;109590.0;2150.0;40580.0;11110.0;14480.0;38270.0;5640.0;102070.0;87270.0;2410.0;11130.0;1260.0;125210.0;98860.0;37710.0;26650.0;34500.0;9260.0;16650.0;450.0
14;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2015;191450.0;203870.0;106000.0;1250.0;39320.0;9330.0;11910.0;30920.0;5150.0;106370.0;88980.0;3220.0;12490.0;1680.0;126730.0;100690.0;38220.0;27710.0;34760.0;9100.0;16590.0;350.0
15;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2016;190850.0;202530.0;105280.0;2180.0;40650.0;8670.0;7350.0;33380.0;5030.0;94350.0;80250.0;2290.0;10630.0;1180.0;115850.0;91640.0;36480.0;22390.0;32770.0;7980.0;16030.0;190.0
16;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2017;175260.0;185030.0;99510.0;1210.0;33140.0;8950.0;7100.0;30430.0;4700.0;93050.0;80550.0;2140.0;9480.0;880.0;118630.0;91850.0;36880.0;22580.0;32390.0;9540.0;17020.0;220.0
17;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2018;170240.0;178180.0;95920.0;1070.0;35070.0;8490.0;5140.0;28610.0;3880.0;88350.0;77320.0;1860.0;8430.0;750.0;115210.0;88600.0;35760.0;22640.0;30210.0;10490.0;15940.0;190.0
18;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2019;188100.0;191380.0;94460.0;1000.0;53410.0;8600.0;3320.0;28670.0;1920.0;85630.0;75770.0;1800.0;7340.0;720.0;117110.0;86880.0;36090.0;21600.0;29190.0;12860.0;17200.0;160.0
19;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2020;172280.0;176010.0;79710.0;1760.0;55170.0;10910.0;2070.0;25530.0;870.0;65850.0;58420.0;1480.0;5480.0;470.0;91780.0;66850.0;29310.0;14730.0;22810.0;9500.0;15350.0;90.0
20;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2021;165160.0;174880.0;77270.0;1520.0;54960.0;9550.0;2010.0;28720.0;850.0;69730.0;60870.0;1730.0;6520.0;610.0;96030.0;70980.0;31230.0;14090.0;25650.0;8990.0;15930.0;140.0
21;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2022;181610.0;185100.0;81620.0;1120.0;55180.0;9270.0;1380.0;35040.0;1500.0;69560.0;61440.0;1600.0;5910.0;610.0;97980.0;70570.0;31920.0;14150.0;24500.0;10850.0;16440.0;110.0
22;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Totaal;2023;179180.0;182430.0;82370.0;560.0;53740.0;8390.0;910.0;35710.0;750.0;74070.0;65710.0;1790.0;5790.0;780.0;106050.0;75590.0;34230.0;15440.0;25920.0;12350.0;17970.0;150.0
23;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2001;;;;;;;;;;;;;;;;;;;;;;
24;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2002;;;;;;;;;;;;;;;;;;;;;;
25;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2003;;;;;;;;;;;;;;;;;;;;;;
26;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2004;;;;;;;;;;;;;;;;;;;;;;
27;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2005;49900.0;53100.0;33700.0;;3900.0;900.0;10900.0;;3800.0;28300.0;26200.0;200.0;1700.0;100.0;39100.0;31400.0;11100.0;10000.0;10300.0;3300.0;4300.0;100.0
28;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2006;47800.0;51300.0;32600.0;;4200.0;900.0;9800.0;;3700.0;27900.0;25700.0;200.0;1900.0;200.0;37900.0;30200.0;10300.0;9500.0;10400.0;3300.0;4200.0;200.0
29;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2007;45700.0;47400.0;30600.0;;3900.0;800.0;8500.0;;3500.0;25000.0;22900.0;200.0;1800.0;200.0;33700.0;26700.0;9200.0;8000.0;9500.0;2900.0;4000.0;100.0
30;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2008;44400.0;47100.0;29600.0;;5000.0;1100.0;7800.0;0.0;3500.0;25300.0;22900.0;200.0;2000.0;200.0;33300.0;26300.0;9000.0;7700.0;9600.0;2800.0;4100.0;200.0
31;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2009;38800.0;44300.0;27800.0;;5000.0;1100.0;7400.0;600.0;2300.0;24500.0;22100.0;300.0;2000.0;200.0;31900.0;25300.0;8000.0;7900.0;9400.0;2800.0;3800.0;100.0
32;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2010;36700.0;38400.0;25700.0;0.0;3700.0;1000.0;5100.0;1400.0;1500.0;22400.0;19900.0;300.0;2000.0;200.0;28500.0;22900.0;7400.0;6800.0;8700.0;2100.0;3400.0;100.0
33;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2011;36900.0;37900.0;23400.0;0.0;4400.0;1000.0;3800.0;4000.0;1300.0;19700.0;17400.0;300.0;1900.0;200.0;24500.0;19800.0;6600.0;5600.0;7600.0;1500.0;3100.0;100.0
34;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2012;41800.0;44600.0;24500.0;100.0;6400.0;1700.0;3500.0;7000.0;1500.0;21200.0;18600.0;400.0;2100.0;200.0;26900.0;21400.0;7600.0;4900.0;8900.0;1800.0;3700.0;100.0
35;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2013;42600.0;45500.0;24100.0;300.0;7700.0;2000.0;2700.0;7100.0;1500.0;22800.0;19800.0;400.0;2300.0;200.0;28400.0;22800.0;8400.0;5000.0;9400.0;1800.0;3700.0;100.0
36;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2014;42200.0;44300.0;24400.0;400.0;7600.0;2200.0;2200.0;6200.0;1300.0;22100.0;18900.0;500.0;2400.0;200.0;27300.0;22200.0;8200.0;4800.0;9200.0;1500.0;3600.0;100.0
37;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2015;37500.0;39900.0;23100.0;200.0;6900.0;1800.0;1800.0;4900.0;1200.0;22600.0;19000.0;700.0;2700.0;300.0;26900.0;22000.0;8300.0;4600.0;9100.0;1400.0;3500.0;100.0
38;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2016;35700.0;38100.0;22400.0;300.0;6900.0;1600.0;1100.0;4800.0;1100.0;19900.0;17000.0;500.0;2300.0;200.0;24500.0;19900.0;7900.0;3500.0;8500.0;1200.0;3300.0;0.0
39;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2017;31400.0;33200.0;20000.0;200.0;5400.0;1600.0;900.0;4200.0;1000.0;18200.0;15700.0;500.0;1900.0;200.0;23200.0;18500.0;7400.0;3100.0;8000.0;1400.0;3300.0;0.0
40;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2018;30000.0;31500.0;18600.0;200.0;5900.0;1600.0;500.0;3900.0;800.0;16500.0;14400.0;400.0;1500.0;100.0;21500.0;17100.0;6900.0;3000.0;7200.0;1400.0;3000.0;0.0
41;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2019;31000.0;31600.0;16900.0;100.0;8600.0;1600.0;300.0;3700.0;300.0;14800.0;13100.0;300.0;1300.0;100.0;20600.0;15600.0;6300.0;2700.0;6600.0;1800.0;3100.0;0.0
42;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2020;25800.0;26400.0;13000.0;200.0;8000.0;1800.0;200.0;3100.0;100.0;10500.0;9300.0;300.0;900.0;100.0;14700.0;11000.0;4600.0;1700.0;4600.0;1300.0;2500.0;0.0
43;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2021;24700.0;26300.0;12900.0;200.0;8000.0;1600.0;200.0;3300.0;100.0;11200.0;9800.0;300.0;1000.0;100.0;15700.0;11900.0;5100.0;1700.0;5200.0;1200.0;2600.0;0.0
44;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2022;17600.0;18400.0;9100.0;100.0;5600.0;800.0;100.0;2700.0;100.0;7500.0;6500.0;200.0;700.0;0.0;10800.0;7900.0;3500.0;1100.0;3300.0;1000.0;1900.0;0.0
45;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen tot lage-inkomensgrens;2023;;;;;;;;;;;;;;;;;;;;;;
46;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2001;;;;;;;;;;;;;;;;;;;;;;
47;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2002;;;;;;;;;;;;;;;;;;;;;;
48;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2003;;;;;;;;;;;;;;;;;;;;;;
49;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2004;;;;;;;;;;;;;;;;;;;;;;
50;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2005;130800.0;138600.0;74200.0;;10500.0;3100.0;43800.0;;7000.0;60000.0;55500.0;500.0;3700.0;300.0;88500.0;66300.0;17200.0;27700.0;21400.0;13400.0;8500.0;300.0
51;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2006;145000.0;154300.0;80300.0;;13100.0;3700.0;49700.0;;7500.0;67100.0;61100.0;600.0;5000.0;300.0;95500.0;71900.0;16900.0;30100.0;24900.0;14300.0;9000.0;400.0
52;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2007;153900.0;157700.0;82400.0;;14000.0;4000.0;49300.0;;8000.0;66400.0;60300.0;600.0;5200.0;400.0;93700.0;69700.0;15500.0;29200.0;25100.0;14500.0;9000.0;500.0
53;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2008;148400.0;153500.0;77900.0;;17600.0;5000.0;46000.0;0.0;6900.0;67700.0;60400.0;800.0;6100.0;400.0;92600.0;69600.0;15000.0;28200.0;26400.0;13200.0;9300.0;500.0
54;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2009;126600.0;147300.0;71600.0;;16900.0;5100.0;44300.0;4300.0;5100.0;65100.0;58100.0;800.0;5900.0;400.0;87200.0;65900.0;12900.0;27800.0;25200.0;12000.0;8800.0;400.0
55;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2010;114300.0;118300.0;60000.0;0.0;12800.0;4400.0;28300.0;9600.0;3200.0;53400.0;46600.0;700.0;5800.0;300.0;69200.0;53500.0;11400.0;20500.0;21600.0;7700.0;7700.0;300.0
56;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2011;128600.0;131200.0;61100.0;0.0;16800.0;5000.0;24500.0;20800.0;3100.0;51600.0;44500.0;900.0;5900.0;400.0;66000.0;50900.0;11600.0;18400.0;20900.0;6700.0;8100.0;300.0
57;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2012;118900.0;124500.0;51700.0;300.0;19000.0;6100.0;16500.0;28000.0;3000.0;46700.0;39800.0;800.0;5700.0;400.0;60500.0;45900.0;11300.0;14600.0;19900.0;6400.0;7900.0;300.0
58;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2013;102600.0;108400.0;42800.0;1000.0;20400.0;6200.0;11100.0;24500.0;2400.0;43400.0;36600.0;900.0;5300.0;500.0;56100.0;42200.0;10600.0;13700.0;17900.0;6300.0;7300.0;200.0
59;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2014;104100.0;107200.0;43700.0;1500.0;21000.0;7000.0;8600.0;23400.0;2000.0;42100.0;34800.0;1000.0;5700.0;600.0;52600.0;40300.0;10600.0;12100.0;17600.0;5100.0;7100.0;200.0
60;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2015;92500.0;98700.0;43100.0;900.0;21000.0;5900.0;7100.0;18900.0;1800.0;44700.0;36000.0;1400.0;6400.0;800.0;54200.0;41800.0;11100.0;12900.0;17700.0;5100.0;7200.0;100.0
61;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2016;92900.0;98400.0;42900.0;1400.0;21600.0;5500.0;4100.0;20900.0;2000.0;38800.0;32000.0;1000.0;5300.0;600.0;49100.0;37600.0;10400.0;10400.0;16800.0;4600.0;6800.0;100.0
62;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2017;84300.0;88400.0;40400.0;800.0;17300.0;5700.0;3800.0;18700.0;1600.0;38800.0;32600.0;900.0;4900.0;400.0;51100.0;38400.0;10600.0;10600.0;17200.0;5400.0;7200.0;100.0
63;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2018;81400.0;84100.0;38400.0;800.0;18500.0;5200.0;2500.0;17400.0;1400.0;36300.0;30800.0;700.0;4500.0;300.0;49400.0;36600.0;10200.0;10400.0;16000.0;6000.0;6800.0;100.0
64;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2019;91600.0;91800.0;37600.0;700.0;28700.0;5100.0;1500.0;17400.0;700.0;34800.0;29900.0;800.0;3800.0;300.0;50000.0;35700.0;10100.0;10000.0;15600.0;7200.0;7000.0;100.0
65;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2020;86600.0;86800.0;32100.0;1200.0;30100.0;6100.0;1100.0;15800.0;300.0;27800.0;24100.0;600.0;2900.0;200.0;40800.0;28700.0;8600.0;7400.0;12700.0;5600.0;6500.0;0.0
66;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2021;84600.0;88400.0;32300.0;1100.0;30300.0;5400.0;1100.0;17700.0;400.0;30200.0;25700.0;800.0;3500.0;200.0;43000.0;31000.0;9800.0;6900.0;14400.0;5000.0;7000.0;100.0
67;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2022;97800.0;98500.0;35800.0;900.0;31300.0;5100.0;700.0;24000.0;700.0;31700.0;27300.0;800.0;3300.0;300.0;46900.0;32600.0;9700.0;7900.0;15100.0;6800.0;7500.0;100.0
68;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Inkomen boven lage-inkomensgrens;2023;;;;;;;;;;;;;;;;;;;;;;
69;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2001;;;;;;;;;;;;;;;;;;;;;;
70;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2002;;;;;;;;;;;;;;;;;;;;;;
71;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2003;;;;;;;;;;;;;;;;;;;;;;
72;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2004;;;;;;;;;;;;;;;;;;;;;;
73;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2005;86100.0;94100.0;54900.0;;9200.0;800.0;21400.0;;7800.0;48100.0;45200.0;300.0;2200.0;400.0;64000.0;49700.0;24000.0;16900.0;8800.0;5100.0;9000.0;200.0
74;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2006;74900.0;81700.0;48300.0;;7900.0;800.0;18400.0;;6200.0;42800.0;39600.0;400.0;2400.0;400.0;57000.0;43400.0;19800.0;15300.0;8300.0;5200.0;8200.0;200.0
75;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2007;73100.0;76500.0;46300.0;;7000.0;800.0;16400.0;;5900.0;39700.0;36800.0;300.0;2200.0;300.0;53100.0;39800.0;18300.0;13600.0;7900.0;5300.0;7700.0;300.0
76;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2008;70200.0;75400.0;44600.0;;8700.0;1000.0;15700.0;0.0;5200.0;38600.0;35400.0;400.0;2400.0;400.0;51700.0;38500.0;17600.0;13000.0;7900.0;5300.0;7700.0;200.0
77;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2009;67300.0;76700.0;46500.0;;9300.0;1000.0;14800.0;800.0;4200.0;41400.0;38000.0;400.0;2600.0;300.0;54200.0;40900.0;17600.0;14800.0;8500.0;5300.0;7700.0;200.0
78;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2010;62000.0;65500.0;43300.0;0.0;7300.0;900.0;9600.0;1800.0;2700.0;37800.0;34500.0;400.0;2600.0;300.0;47800.0;37000.0;16500.0;13000.0;7400.0;3800.0;6800.0;200.0
79;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2011;67000.0;70300.0;44200.0;0.0;8900.0;1000.0;8200.0;5600.0;2500.0;38100.0;34400.0;600.0;2900.0;400.0;46700.0;36900.0;17700.0;11900.0;7400.0;3000.0;6600.0;200.0
80;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2012;66200.0;71300.0;41400.0;0.0;10500.0;1400.0;5900.0;9300.0;2800.0;36400.0;32600.0;600.0;2700.0;400.0;44700.0;35200.0;18100.0;9800.0;7400.0;2800.0;6400.0;200.0
81;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2013;65400.0;70400.0;40600.0;200.0;11600.0;1600.0;4400.0;9600.0;2500.0;38500.0;34300.0;700.0;3000.0;500.0;46300.0;37000.0;19000.0;10500.0;7600.0;3000.0;6100.0;200.0
82;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2014;66100.0;70400.0;41400.0;300.0;12000.0;1900.0;3700.0;8700.0;2400.0;37900.0;33500.0;900.0;3000.0;500.0;45300.0;36400.0;18900.0;9800.0;7700.0;2800.0;6000.0;200.0
83;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2015;61500.0;65200.0;39800.0;200.0;11400.0;1600.0;3000.0;7100.0;2100.0;39100.0;34000.0;1100.0;3400.0;600.0;45700.0;36900.0;18800.0;10100.0;8000.0;2600.0;6000.0;100.0
84;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2016;62200.0;66000.0;40000.0;400.0;12200.0;1600.0;2100.0;7700.0;2000.0;35600.0;31300.0;800.0;3100.0;400.0;42300.0;34100.0;18100.0;8500.0;7400.0;2200.0;6000.0;100.0
85;10000;Totaal;Misdrijven, totaal;Totaal opleidingen;Herkomstkenmerken: totaal;Niet ingedeeld;2017;59500.0;63400.0;39100.0;200.0;10500.0;1600.0;2400.0;7500.0;2100.0;36000.0;32200.0;800.0;2700.0;300.0;44300.0;34900.0;18800.0;8900.0;7200.0;2700.0;6500.0;100.0
