ID;Onderwijsvolgend;UitkeringSocialeZekerheid;RegioS;Perioden;TotaalJongeren_1;TotaalWerkzaam_2;Werknemer_3;Zelfstandige_4;WerknemerEnZelfstandige_5;NietWerkzameJongeren_6
20;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Oost-Nederland (LD);2011;523440;347060;330150;9030;7880;176390
21;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;West-Nederland (LD);2005;1103990;706840;678410;15260;13170;397150
22;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;West-Nederland (LD);2006 ;1113860;722530;689410;17860;15260;391330
23;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;West-Nederland (LD);2007 ;1122590;755090;720850;18690;15550;367500
24;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;West-Nederland (LD);2008 ;1134320;767970;730220;21220;16530;366360
25;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;West-Nederland (LD);2009 ;1148380;746790;706210;23430;17150;401600
26;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;West-Nederland (LD);2010 ;1161490;747200;704890;24370;17940;414300
27;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;West-Nederland (LD);2011;1169560;752400;712050;23090;17260;417160
28;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Nederland (LD);2005;490390;324870;312450;6410;6010;165520
29;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Nederland (LD);2006 ;491190;328570;314350;7250;6970;162630
30;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Nederland (LD);2007 ;492320;338840;323830;7790;7220;153480
31;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Nederland (LD);2008 ;495100;343310;326970;8640;7700;151790
32;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Nederland (LD);2009 ;500380;333120;315940;9340;7840;167260
33;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Nederland (LD);2010 ;505100;335170;317480;9470;8220;169930
34;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Nederland (LD);2011;508930;339970;323340;8870;7750;168960
35;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (LD);2005;720;260;250;10;0;460
36;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (LD);2006 ;530;200;190;10;0;330
37;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (LD);2007 ;480;200;190;10;0;280
38;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (LD);2008 ;270;150;140;10;10;110
39;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (LD);2009 ;350;170;160;10;0;180
40;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (LD);2010 ;440;180;170;10;0;260
41;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (LD);2011;440;180;170;0;10;260
42;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (PV);2005;96410;55340;52990;1280;1080;41070
43;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (PV);2006 ;97140;56960;54270;1420;1260;40180
44;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (PV);2007 ;97580;58810;56010;1470;1330;38770
45;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (PV);2008 ;98440;59710;56610;1620;1480;38730
46;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (PV);2009 ;100190;57950;54670;1820;1460;42240
47;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (PV);2010 ;101650;57870;54710;1740;1410;43780
48;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (PV);2011;103620;59210;56220;1660;1330;44410
49;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Friesland (PV);2005;92270;58360;56110;1260;1000;33910
50;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Friesland (PV);2006 ;91720;58440;55760;1430;1260;33280
51;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Friesland (PV);2007 ;91310;60010;57130;1660;1220;31300
52;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Friesland (PV);2008 ;91230;60330;57210;1820;1300;30910
53;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Friesland (PV);2009 ;91490;57600;54490;1820;1290;33890
54;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Friesland (PV);2010 ;91770;57120;54040;1740;1350;34650
55;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Friesland (PV);2011;91610;57390;54530;1640;1220;34220
56;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drenthe (PV);2005;60500;38170;36660;840;670;22330
57;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drenthe (PV);2006 ;60540;38730;36980;990;750;21810
58;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drenthe (PV);2007 ;60550;39860;37980;1020;850;20690
59;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drenthe (PV);2008 ;60340;40120;38020;1140;960;20220
60;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drenthe (PV);2009 ;60640;38720;36660;1160;900;21920
61;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drenthe (PV);2010 ;61050;38940;36950;1100;900;22110
62;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Drenthe (PV);2011;61010;39190;37310;1050;830;21820
63;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overijssel (PV);2005;167170;109710;105550;2150;2020;57460
64;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overijssel (PV);2006 ;166830;111630;106610;2580;2440;55190
65;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overijssel (PV);2007 ;166430;114850;109600;2690;2560;51570
66;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overijssel (PV);2008 ;167020;116700;110900;2940;2860;50320
67;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overijssel (PV);2009 ;167770;112500;106630;3070;2790;55270
68;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overijssel (PV);2010 ;168780;112510;106880;2850;2790;56260
69;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overijssel (PV);2011;168810;113650;108360;2640;2660;55160
70;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Flevoland (PV);2005;58820;36710;35150;940;620;22110
71;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Flevoland (PV);2006 ;59660;38150;36280;1080;790;21510
72;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Flevoland (PV);2007 ;59980;39900;38080;1070;750;20080
73;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Flevoland (PV);2008 ;60970;41130;39140;1180;810;19840
74;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Flevoland (PV);2009 ;61950;39720;37560;1280;880;22230
75;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Flevoland (PV);2010 ;62140;39150;37060;1230;860;22990
76;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Flevoland (PV);2011;62340;39340;37400;1130;820;23000
77;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gelderland (PV);2005;281320;185260;177860;4030;3380;96060
78;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gelderland (PV);2006 ;282100;187700;178950;4710;4040;94400
79;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gelderland (PV);2007 ;282800;194050;185040;5010;4000;88740
80;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gelderland (PV);2008 ;284420;196640;186890;5380;4370;87780
81;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gelderland (PV);2009 ;287500;192140;181950;5690;4490;95370
82;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gelderland (PV);2010 ;290320;191840;181590;5700;4560;98480
83;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gelderland (PV);2011;292290;194060;184390;5270;4400;98230
84;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Utrecht (PV);2005;179610;117830;112640;2550;2650;61780
85;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Utrecht (PV);2006 ;182720;120820;114930;2990;2910;61890
86;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Utrecht (PV);2007 ;185390;127500;121270;3220;3010;57890
87;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Utrecht (PV);2008 ;186970;129300;122380;3670;3260;57670
88;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Utrecht (PV);2009 ;188850;126020;118550;4000;3480;62830
89;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Utrecht (PV);2010 ;189720;125500;117880;4170;3460;64220
90;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Utrecht (PV);2011;190500;126030;118640;3970;3430;64470
91;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Holland (PV);2005;356420;228040;218310;5280;4450;128380
92;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Holland (PV);2006 ;361020;236220;224770;6150;5300;124800
93;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Holland (PV);2007 ;366430;247870;235830;6600;5450;118560
94;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Holland (PV);2008 ;373100;252990;239830;7420;5740;120110
95;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Holland (PV);2009 ;378930;247460;233330;8260;5880;131470
96;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Holland (PV);2010 ;385720;249510;234550;8580;6370;136210
97;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Holland (PV);2011;389700;252810;238500;8260;6050;136890
98;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Holland (PV);2005;519050;327060;314990;6610;5460;191990
99;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Holland (PV);2006 ;521010;331550;317460;7780;6320;189460
100;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Holland (PV);2007 ;521600;344660;330440;7900;6320;176940
101;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Holland (PV);2008 ;525140;350310;334500;9070;6740;174830
102;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Holland (PV);2009 ;531560;338860;321790;10120;6950;192700
103;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Holland (PV);2010 ;536750;337720;319870;10580;7270;199030
104;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuid-Holland (PV);2011;540100;339020;322080;9950;7000;201070
105;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zeeland (PV);2005;48910;33920;32470;830;620;15000
106;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zeeland (PV);2006 ;49110;33930;32250;950;740;15180
107;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zeeland (PV);2007 ;49170;35060;33310;970;780;14110
108;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zeeland (PV);2008 ;49100;35370;33500;1070;800;13740
109;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zeeland (PV);2009 ;49050;34440;32540;1060;850;14610
110;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zeeland (PV);2010 ;49300;34470;32590;1040;830;14840
111;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zeeland (PV);2011;49260;34540;32840;920;780;14720
112;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Brabant (PV);2005;339650;231490;222280;4760;4450;108160
113;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Brabant (PV);2006 ;340670;234790;224360;5340;5090;105880
114;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Brabant (PV);2007 ;342050;242030;231100;5740;5190;100020
115;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Brabant (PV);2008 ;343850;244670;232750;6410;5510;99190
116;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Brabant (PV);2009 ;347450;237740;225110;7000;5640;109700
117;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Brabant (PV);2010 ;351170;238830;225740;7180;5920;112340
118;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Brabant (PV);2011;352990;242090;229760;6720;5610;110900
119;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Limburg (PV);2005;150740;93380;90170;1650;1570;57360
120;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Limburg (PV);2006 ;150530;93780;89990;1910;1880;56750
121;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Limburg (PV);2007 ;150270;96810;92730;2050;2030;53460
122;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Limburg (PV);2008 ;151240;98640;94220;2230;2190;52610
123;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Limburg (PV);2009 ;152930;95370;90830;2340;2200;57560
124;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Limburg (PV);2010 ;153930;96340;91750;2300;2300;57590
125;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Limburg (PV);2011;155940;97880;93580;2150;2150;58060
126;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (PV);2005;720;260;250;10;0;460
127;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (PV);2006 ;530;200;190;10;0;330
128;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (PV);2007 ;480;200;190;10;0;280
129;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (PV);2008 ;270;150;140;10;10;110
130;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (PV);2009 ;350;170;160;10;0;180
131;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (PV);2010 ;440;180;170;10;0;260
132;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Niet in te delen (PV);2011;440;180;170;0;10;260
133;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Oost-Groningen (CR);2005;19040;10880;10500;220;160;8160
134;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Oost-Groningen (CR);2006 ;19060;11180;10750;240;190;7880
135;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Oost-Groningen (CR);2007 ;18820;11540;11050;280;210;7280
136;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Oost-Groningen (CR);2008 ;18510;11590;11070;280;240;6920
137;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Oost-Groningen (CR);2009 ;18570;11180;10660;300;210;7390
138;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Oost-Groningen (CR);2010 ;18710;10950;10490;280;180;7760
139;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Oost-Groningen (CR);2011;18650;11120;10680;280;160;7530
140;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Delfzijl en omgeving (CR);2005;6710;3760;3630;90;50;2950
141;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Delfzijl en omgeving (CR);2006 ;6640;3690;3550;80;50;2950
142;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Delfzijl en omgeving (CR);2007 ;6480;3890;3740;70;70;2590
143;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Delfzijl en omgeving (CR);2008 ;6230;3870;3700;100;70;2370
144;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Delfzijl en omgeving (CR);2009 ;6220;3700;3530;100;80;2520
145;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Delfzijl en omgeving (CR);2010 ;6210;3580;3420;100;70;2630
146;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Delfzijl en omgeving (CR);2011;6150;3610;3470;80;60;2540
147;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overig Groningen (CR);2005;70670;40700;38860;970;870;29970
148;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overig Groningen (CR);2006 ;71440;42090;39970;1100;1020;29350
149;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overig Groningen (CR);2007 ;72280;43370;41210;1110;1050;28910
150;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overig Groningen (CR);2008 ;73700;44250;41840;1240;1170;29440
151;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overig Groningen (CR);2009 ;75400;43070;40480;1420;1170;32330
152;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overig Groningen (CR);2010 ;76730;43330;40810;1360;1170;33400
153;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Overig Groningen (CR);2011;78830;44480;42070;1300;1110;34340
154;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Friesland (CR);2005;51090;32020;30840;620;560;19070
155;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Friesland (CR);2006 ;50680;31950;30500;750;710;18730
156;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Friesland (CR);2007 ;50250;32720;31180;880;660;17530
157;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Friesland (CR);2008 ;50250;32950;31290;960;700;17300
158;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Friesland (CR);2009 ;50320;31530;29880;950;700;18790
159;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Friesland (CR);2010 ;50650;31100;29450;910;740;19560
160;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Friesland (CR);2011;50530;31010;29520;860;640;19520
161;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Friesland (CR);2005;13760;9010;8640;220;150;4750
162;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Friesland (CR);2006 ;13730;9080;8650;230;190;4660
163;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Friesland (CR);2007 ;13710;9250;8790;300;170;4460
164;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Friesland (CR);2008 ;13620;9370;8860;320;200;4250
165;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Friesland (CR);2009 ;13640;8890;8380;330;180;4750
166;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Friesland (CR);2010 ;13620;8900;8410;290;190;4720
167;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Friesland (CR);2011;13630;8990;8500;300;190;4650
168;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Friesland (CR);2005;27420;17330;16630;410;290;10100
169;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Friesland (CR);2006 ;27310;17410;16610;450;360;9900
170;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Friesland (CR);2007 ;27340;18030;17160;490;390;9310
171;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Friesland (CR);2008 ;27360;18010;17060;540;400;9350
172;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Friesland (CR);2009 ;27540;17180;16230;540;410;10350
173;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Friesland (CR);2010 ;27500;17130;16180;540;420;10370
174;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Friesland (CR);2011;27450;17390;16520;480;390;10060
175;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Drenthe (CR);2005;21760;13050;12550;270;220;8720
176;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Drenthe (CR);2006 ;21850;13200;12650;310;240;8650
177;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Drenthe (CR);2007 ;22010;13770;13160;320;290;8240
178;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Drenthe (CR);2008 ;22040;14030;13330;370;330;8010
179;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Drenthe (CR);2009 ;22200;13580;12920;360;310;8620
180;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Drenthe (CR);2010 ;22500;13850;13180;350;320;8650
181;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Drenthe (CR);2011;22570;13930;13310;330;290;8640
182;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Drenthe (CR);2005;21630;13750;13230;310;210;7890
183;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Drenthe (CR);2006 ;21560;13870;13240;370;270;7700
184;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Drenthe (CR);2007 ;21540;14170;13530;380;260;7370
185;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Drenthe (CR);2008 ;21540;14170;13460;410;310;7370
186;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Drenthe (CR);2009 ;21620;13590;12870;430;290;8020
187;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Drenthe (CR);2010 ;21730;13650;12930;400;310;8090
188;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidoost-Drenthe (CR);2011;21690;13780;13120;380;280;7910
189;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Drenthe (CR);2005;17110;11380;10880;260;240;5730
190;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Drenthe (CR);2006 ;17130;11660;11100;320;240;5470
191;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Drenthe (CR);2007 ;17000;11920;11290;320;300;5080
192;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Drenthe (CR);2008 ;16770;11920;11230;370;320;4840
193;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Drenthe (CR);2009 ;16820;11550;10880;370;300;5280
194;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Drenthe (CR);2010 ;16810;11450;10840;350;260;5370
195;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Zuidwest-Drenthe (CR);2011;16750;11480;10880;340;270;5270
196;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Overijssel (CR);2005;53250;36790;35310;770;710;16460
197;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Overijssel (CR);2006 ;53570;37670;35790;940;940;15900
198;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Overijssel (CR);2007 ;53700;38950;36980;1000;980;14750
199;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Overijssel (CR);2008 ;54120;39840;37690;1060;1090;14280
200;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Overijssel (CR);2009 ;53940;38370;36210;1130;1030;15580
201;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Overijssel (CR);2010 ;53920;37950;35860;1020;1070;15970
202;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Noord-Overijssel (CR);2011;53840;38230;36230;990;1010;15610
