ID;SITC;Landen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2
6611;2 Grondstoffen, niet eetbaar, behalve...;Afrika;2018;889.0;365.0
6612;2 Grondstoffen, niet eetbaar, behalve...;Afrika;2019;924.0;333.0
6613;2 Grondstoffen, niet eetbaar, behalve...;Afrika;2020;845.0;376.0
6614;2 Grondstoffen, niet eetbaar, behalve...;Afrika;2021;970.0;538.0
6615;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1917;;
6616;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1918;;
6617;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1919;;
6618;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1920;;
6619;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1921;;
6620;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1922;;
6621;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1923;;
6622;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1924;;
6623;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1925;;
6624;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1926;;
6625;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1927;;
6626;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1928;;
6627;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1929;;
6628;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1930;;
6629;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1931;;
6630;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1932;;
6631;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1933;;
6632;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1934;;
6633;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1935;;
6634;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1936;;
6635;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1937;;
6636;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1938;;
6637;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1939;;
6638;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1940;;
6639;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1941;;
6640;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1942;;
6641;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1943;;
6642;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1944;;
6643;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1945;;
6644;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1946;;
6645;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1947;;
6646;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1948;;
6647;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1949;;
6648;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1950;;
6649;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1951;;
6650;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1952;;
6651;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1953;;
6652;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1954;;
6653;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1955;;
6654;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1956;;
6655;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1957;;
6656;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1958;;
6657;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1959;;
6658;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1960;;
6659;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1961;;
6660;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1962;;
6661;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1963;;
6662;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1964;;
6663;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1965;;
6664;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1966;;
6665;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1967;;
6666;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1968;;
6667;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1969;;
6668;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1970;;
6669;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1971;;
6670;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1972;;
6671;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1973;;
6672;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1974;;
6673;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1975;;
6674;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1976;;
6675;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1977;;
6676;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1978;;
6677;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1979;;
6678;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1980;;
6679;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1981;;
6680;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1982;;
6681;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1983;;
6682;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1984;;
6683;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1985;;
6684;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1986;;
6685;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1987;;
6686;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1988;;
6687;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1989;;
6688;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1990;;
6689;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1991;;
6690;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1992;;
6691;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1993;;
6692;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1994;;
6693;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1995;;
6694;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1996;2028.0;275.0
6695;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1997;2330.0;291.0
6696;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1998;2232.0;391.0
6697;2 Grondstoffen, niet eetbaar, behalve...;Amerika;1999;2124.0;396.0
6698;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2000;2556.0;534.0
6699;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2001;2727.0;522.0
6700;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2002;2300.0;604.0
6701;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2003;2272.0;563.0
6702;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2004;2905.0;562.0
6703;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2005;3097.0;608.0
6704;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2006;2994.0;650.0
6705;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2007;3331.0;655.0
6706;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2008;4063.0;637.0
6707;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2009;2482.0;
6708;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2010;3558.0;634.0
6709;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2011;4008.0;646.0
6710;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2012;3852.0;747.0
6711;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2013;3821.0;699.0
6712;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2014;3587.0;810.0
6713;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2015;3731.0;815.0
6714;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2016;3666.0;866.0
6715;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2017;3698.0;962.0
6716;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2018;4226.0;1115.0
6717;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2019;4288.0;1075.0
6718;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2020;4250.0;1057.0
6719;2 Grondstoffen, niet eetbaar, behalve...;Amerika;2021;5136.0;1320.0
6720;2 Grondstoffen, niet eetbaar, behalve...;Azië;1917;;
6721;2 Grondstoffen, niet eetbaar, behalve...;Azië;1918;;
6722;2 Grondstoffen, niet eetbaar, behalve...;Azië;1919;;
6723;2 Grondstoffen, niet eetbaar, behalve...;Azië;1920;;
6724;2 Grondstoffen, niet eetbaar, behalve...;Azië;1921;;
6725;2 Grondstoffen, niet eetbaar, behalve...;Azië;1922;;
6726;2 Grondstoffen, niet eetbaar, behalve...;Azië;1923;;
6727;2 Grondstoffen, niet eetbaar, behalve...;Azië;1924;;
6728;2 Grondstoffen, niet eetbaar, behalve...;Azië;1925;;
6729;2 Grondstoffen, niet eetbaar, behalve...;Azië;1926;;
6730;2 Grondstoffen, niet eetbaar, behalve...;Azië;1927;;
6731;2 Grondstoffen, niet eetbaar, behalve...;Azië;1928;;
6732;2 Grondstoffen, niet eetbaar, behalve...;Azië;1929;;
6733;2 Grondstoffen, niet eetbaar, behalve...;Azië;1930;;
6734;2 Grondstoffen, niet eetbaar, behalve...;Azië;1931;;
6735;2 Grondstoffen, niet eetbaar, behalve...;Azië;1932;;
6736;2 Grondstoffen, niet eetbaar, behalve...;Azië;1933;;
6737;2 Grondstoffen, niet eetbaar, behalve...;Azië;1934;;
6738;2 Grondstoffen, niet eetbaar, behalve...;Azië;1935;;
6739;2 Grondstoffen, niet eetbaar, behalve...;Azië;1936;;
6740;2 Grondstoffen, niet eetbaar, behalve...;Azië;1937;;
6741;2 Grondstoffen, niet eetbaar, behalve...;Azië;1938;;
6742;2 Grondstoffen, niet eetbaar, behalve...;Azië;1939;;
6743;2 Grondstoffen, niet eetbaar, behalve...;Azië;1940;;
6744;2 Grondstoffen, niet eetbaar, behalve...;Azië;1941;;
6745;2 Grondstoffen, niet eetbaar, behalve...;Azië;1942;;
6746;2 Grondstoffen, niet eetbaar, behalve...;Azië;1943;;
6747;2 Grondstoffen, niet eetbaar, behalve...;Azië;1944;;
6748;2 Grondstoffen, niet eetbaar, behalve...;Azië;1945;;
6749;2 Grondstoffen, niet eetbaar, behalve...;Azië;1946;;
6750;2 Grondstoffen, niet eetbaar, behalve...;Azië;1947;;
6751;2 Grondstoffen, niet eetbaar, behalve...;Azië;1948;;
6752;2 Grondstoffen, niet eetbaar, behalve...;Azië;1949;;
6753;2 Grondstoffen, niet eetbaar, behalve...;Azië;1950;;
6754;2 Grondstoffen, niet eetbaar, behalve...;Azië;1951;;
6755;2 Grondstoffen, niet eetbaar, behalve...;Azië;1952;;
6756;2 Grondstoffen, niet eetbaar, behalve...;Azië;1953;;
6757;2 Grondstoffen, niet eetbaar, behalve...;Azië;1954;;
6758;2 Grondstoffen, niet eetbaar, behalve...;Azië;1955;;
6759;2 Grondstoffen, niet eetbaar, behalve...;Azië;1956;;
6760;2 Grondstoffen, niet eetbaar, behalve...;Azië;1957;;
6761;2 Grondstoffen, niet eetbaar, behalve...;Azië;1958;;
6762;2 Grondstoffen, niet eetbaar, behalve...;Azië;1959;;
6763;2 Grondstoffen, niet eetbaar, behalve...;Azië;1960;;
6764;2 Grondstoffen, niet eetbaar, behalve...;Azië;1961;;
6765;2 Grondstoffen, niet eetbaar, behalve...;Azië;1962;;
6766;2 Grondstoffen, niet eetbaar, behalve...;Azië;1963;;
6767;2 Grondstoffen, niet eetbaar, behalve...;Azië;1964;;
6768;2 Grondstoffen, niet eetbaar, behalve...;Azië;1965;;
6769;2 Grondstoffen, niet eetbaar, behalve...;Azië;1966;;
6770;2 Grondstoffen, niet eetbaar, behalve...;Azië;1967;;
6771;2 Grondstoffen, niet eetbaar, behalve...;Azië;1968;;
6772;2 Grondstoffen, niet eetbaar, behalve...;Azië;1969;;
6773;2 Grondstoffen, niet eetbaar, behalve...;Azië;1970;;
6774;2 Grondstoffen, niet eetbaar, behalve...;Azië;1971;;
6775;2 Grondstoffen, niet eetbaar, behalve...;Azië;1972;;
6776;2 Grondstoffen, niet eetbaar, behalve...;Azië;1973;;
6777;2 Grondstoffen, niet eetbaar, behalve...;Azië;1974;;
6778;2 Grondstoffen, niet eetbaar, behalve...;Azië;1975;;
6779;2 Grondstoffen, niet eetbaar, behalve...;Azië;1976;;
6780;2 Grondstoffen, niet eetbaar, behalve...;Azië;1977;;
6781;2 Grondstoffen, niet eetbaar, behalve...;Azië;1978;;
6782;2 Grondstoffen, niet eetbaar, behalve...;Azië;1979;;
6783;2 Grondstoffen, niet eetbaar, behalve...;Azië;1980;;
6784;2 Grondstoffen, niet eetbaar, behalve...;Azië;1981;;
6785;2 Grondstoffen, niet eetbaar, behalve...;Azië;1982;;
6786;2 Grondstoffen, niet eetbaar, behalve...;Azië;1983;;
6787;2 Grondstoffen, niet eetbaar, behalve...;Azië;1984;;
6788;2 Grondstoffen, niet eetbaar, behalve...;Azië;1985;;
6789;2 Grondstoffen, niet eetbaar, behalve...;Azië;1986;;
6790;2 Grondstoffen, niet eetbaar, behalve...;Azië;1987;;
6791;2 Grondstoffen, niet eetbaar, behalve...;Azië;1988;;
6792;2 Grondstoffen, niet eetbaar, behalve...;Azië;1989;;
6793;2 Grondstoffen, niet eetbaar, behalve...;Azië;1990;;
6794;2 Grondstoffen, niet eetbaar, behalve...;Azië;1991;;
6795;2 Grondstoffen, niet eetbaar, behalve...;Azië;1992;;
6796;2 Grondstoffen, niet eetbaar, behalve...;Azië;1993;;
6797;2 Grondstoffen, niet eetbaar, behalve...;Azië;1994;;
6798;2 Grondstoffen, niet eetbaar, behalve...;Azië;1995;;
6799;2 Grondstoffen, niet eetbaar, behalve...;Azië;1996;598.0;562.0
6800;2 Grondstoffen, niet eetbaar, behalve...;Azië;1997;669.0;652.0
6801;2 Grondstoffen, niet eetbaar, behalve...;Azië;1998;690.0;456.0
6802;2 Grondstoffen, niet eetbaar, behalve...;Azië;1999;636.0;599.0
6803;2 Grondstoffen, niet eetbaar, behalve...;Azië;2000;798.0;838.0
6804;2 Grondstoffen, niet eetbaar, behalve...;Azië;2001;765.0;721.0
6805;2 Grondstoffen, niet eetbaar, behalve...;Azië;2002;743.0;825.0
6806;2 Grondstoffen, niet eetbaar, behalve...;Azië;2003;740.0;948.0
6807;2 Grondstoffen, niet eetbaar, behalve...;Azië;2004;843.0;1193.0
6808;2 Grondstoffen, niet eetbaar, behalve...;Azië;2005;918.0;1503.0
6809;2 Grondstoffen, niet eetbaar, behalve...;Azië;2006;1143.0;2005.0
6810;2 Grondstoffen, niet eetbaar, behalve...;Azië;2007;1217.0;2248.0
6811;2 Grondstoffen, niet eetbaar, behalve...;Azië;2008;1358.0;2062.0
6812;2 Grondstoffen, niet eetbaar, behalve...;Azië;2009;829.0;2002.0
6813;2 Grondstoffen, niet eetbaar, behalve...;Azië;2010;1411.0;2455.0
6814;2 Grondstoffen, niet eetbaar, behalve...;Azië;2011;1591.0;3010.0
6815;2 Grondstoffen, niet eetbaar, behalve...;Azië;2012;1314.0;2673.0
6816;2 Grondstoffen, niet eetbaar, behalve...;Azië;2013;936.0;2126.0
6817;2 Grondstoffen, niet eetbaar, behalve...;Azië;2014;952.0;2193.0
6818;2 Grondstoffen, niet eetbaar, behalve...;Azië;2015;954.0;2324.0
6819;2 Grondstoffen, niet eetbaar, behalve...;Azië;2016;914.0;1951.0
6820;2 Grondstoffen, niet eetbaar, behalve...;Azië;2017;1057.0;2196.0
6821;2 Grondstoffen, niet eetbaar, behalve...;Azië;2018;1205.0;2221.0
6822;2 Grondstoffen, niet eetbaar, behalve...;Azië;2019;1113.0;2313.0
6823;2 Grondstoffen, niet eetbaar, behalve...;Azië;2020;1064.0;2151.0
6824;2 Grondstoffen, niet eetbaar, behalve...;Azië;2021;1180.0;2650.0
6825;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1917;;
6826;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1918;;
6827;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1919;;
6828;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1920;;
6829;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1921;;
6830;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1922;;
6831;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1923;;
6832;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1924;;
6833;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1925;;
6834;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1926;;
6835;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1927;;
6836;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1928;;
6837;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1929;;
6838;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1930;;
6839;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1931;;
6840;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1932;;
6841;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1933;;
6842;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1934;;
6843;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1935;;
6844;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1936;;
6845;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1937;;
6846;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1938;;
6847;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1939;;
6848;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1940;;
6849;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1941;;
6850;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1942;;
6851;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1943;;
6852;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1944;;
6853;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1945;;
6854;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1946;;
6855;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1947;;
6856;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1948;;
6857;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1949;;
6858;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1950;;
6859;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1951;;
6860;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1952;;
6861;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1953;;
6862;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1954;;
6863;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1955;;
6864;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1956;;
6865;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1957;;
6866;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1958;;
6867;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1959;;
6868;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1960;;
6869;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1961;;
6870;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1962;;
6871;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1963;;
6872;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1964;;
6873;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1965;;
6874;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1966;;
6875;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1967;;
6876;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1968;;
6877;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1969;;
6878;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1970;;
6879;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1971;;
6880;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1972;;
6881;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1973;;
6882;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1974;;
6883;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1975;;
6884;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1976;;
6885;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1977;;
6886;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1978;;
6887;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1979;;
6888;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1980;;
6889;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1981;;
6890;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1982;;
6891;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1983;;
6892;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1984;;
6893;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1985;;
6894;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1986;;
6895;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1987;;
6896;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1988;;
6897;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1989;;
6898;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1990;;
6899;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1991;;
6900;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1992;;
6901;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1993;;
6902;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1994;;
6903;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1995;;
6904;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1996;105.0;15.0
6905;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1997;111.0;19.0
6906;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1998;126.0;22.0
6907;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;1999;111.0;27.0
6908;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2000;226.0;29.0
6909;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2001;256.0;28.0
6910;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2002;174.0;28.0
6911;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2003;134.0;26.0
6912;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2004;116.0;31.0
6913;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2005;112.0;34.0
6914;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2006;99.0;34.0
6915;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2007;147.0;37.0
6916;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2008;188.0;37.0
6917;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2009;179.0;
6918;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2010;132.0;47.0
6919;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2011;431.0;50.0
6920;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2012;502.0;50.0
6921;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2013;339.0;57.0
6922;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2014;352.0;56.0
6923;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2015;358.0;53.0
6924;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2016;309.0;70.0
6925;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2017;412.0;81.0
6926;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2018;316.0;87.0
6927;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2019;314.0;78.0
6928;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2020;379.0;94.0
6929;2 Grondstoffen, niet eetbaar, behalve...;Oceanië;2021;623.0;90.0
6930;2 Grondstoffen, niet eetbaar, behalve...;Overige;1917;;
6931;2 Grondstoffen, niet eetbaar, behalve...;Overige;1918;;
6932;2 Grondstoffen, niet eetbaar, behalve...;Overige;1919;;
6933;2 Grondstoffen, niet eetbaar, behalve...;Overige;1920;;
6934;2 Grondstoffen, niet eetbaar, behalve...;Overige;1921;;
6935;2 Grondstoffen, niet eetbaar, behalve...;Overige;1922;;
6936;2 Grondstoffen, niet eetbaar, behalve...;Overige;1923;;
6937;2 Grondstoffen, niet eetbaar, behalve...;Overige;1924;;
6938;2 Grondstoffen, niet eetbaar, behalve...;Overige;1925;;
6939;2 Grondstoffen, niet eetbaar, behalve...;Overige;1926;;
6940;2 Grondstoffen, niet eetbaar, behalve...;Overige;1927;;
6941;2 Grondstoffen, niet eetbaar, behalve...;Overige;1928;;
6942;2 Grondstoffen, niet eetbaar, behalve...;Overige;1929;;
6943;2 Grondstoffen, niet eetbaar, behalve...;Overige;1930;;
6944;2 Grondstoffen, niet eetbaar, behalve...;Overige;1931;;
6945;2 Grondstoffen, niet eetbaar, behalve...;Overige;1932;;
6946;2 Grondstoffen, niet eetbaar, behalve...;Overige;1933;;
6947;2 Grondstoffen, niet eetbaar, behalve...;Overige;1934;;
6948;2 Grondstoffen, niet eetbaar, behalve...;Overige;1935;;
6949;2 Grondstoffen, niet eetbaar, behalve...;Overige;1936;;
6950;2 Grondstoffen, niet eetbaar, behalve...;Overige;1937;;
6951;2 Grondstoffen, niet eetbaar, behalve...;Overige;1938;;
6952;2 Grondstoffen, niet eetbaar, behalve...;Overige;1939;;
6953;2 Grondstoffen, niet eetbaar, behalve...;Overige;1940;;
6954;2 Grondstoffen, niet eetbaar, behalve...;Overige;1941;;
6955;2 Grondstoffen, niet eetbaar, behalve...;Overige;1942;;
6956;2 Grondstoffen, niet eetbaar, behalve...;Overige;1943;;
6957;2 Grondstoffen, niet eetbaar, behalve...;Overige;1944;;
6958;2 Grondstoffen, niet eetbaar, behalve...;Overige;1945;;
6959;2 Grondstoffen, niet eetbaar, behalve...;Overige;1946;;
6960;2 Grondstoffen, niet eetbaar, behalve...;Overige;1947;;
6961;2 Grondstoffen, niet eetbaar, behalve...;Overige;1948;;
6962;2 Grondstoffen, niet eetbaar, behalve...;Overige;1949;;
6963;2 Grondstoffen, niet eetbaar, behalve...;Overige;1950;;
6964;2 Grondstoffen, niet eetbaar, behalve...;Overige;1951;;
6965;2 Grondstoffen, niet eetbaar, behalve...;Overige;1952;;
6966;2 Grondstoffen, niet eetbaar, behalve...;Overige;1953;;
6967;2 Grondstoffen, niet eetbaar, behalve...;Overige;1954;;
6968;2 Grondstoffen, niet eetbaar, behalve...;Overige;1955;;
6969;2 Grondstoffen, niet eetbaar, behalve...;Overige;1956;;
6970;2 Grondstoffen, niet eetbaar, behalve...;Overige;1957;;
6971;2 Grondstoffen, niet eetbaar, behalve...;Overige;1958;;
6972;2 Grondstoffen, niet eetbaar, behalve...;Overige;1959;;
6973;2 Grondstoffen, niet eetbaar, behalve...;Overige;1960;;
6974;2 Grondstoffen, niet eetbaar, behalve...;Overige;1961;;
6975;2 Grondstoffen, niet eetbaar, behalve...;Overige;1962;;
6976;2 Grondstoffen, niet eetbaar, behalve...;Overige;1963;;
6977;2 Grondstoffen, niet eetbaar, behalve...;Overige;1964;;
6978;2 Grondstoffen, niet eetbaar, behalve...;Overige;1965;;
6979;2 Grondstoffen, niet eetbaar, behalve...;Overige;1966;;
6980;2 Grondstoffen, niet eetbaar, behalve...;Overige;1967;;
6981;2 Grondstoffen, niet eetbaar, behalve...;Overige;1968;;
6982;2 Grondstoffen, niet eetbaar, behalve...;Overige;1969;;
6983;2 Grondstoffen, niet eetbaar, behalve...;Overige;1970;;
6984;2 Grondstoffen, niet eetbaar, behalve...;Overige;1971;;
