ID;Donorregistratie;Persoonskenmerken;Perioden;DonorregisterVastgelegdeKeuze_1;DonorregisterVastgelegdeKeuze_2
104;Totaal wel of niet geregistreerd;Leeftijd: 80 jaar of ouder;2019;798.6;100.0
105;Totaal wel of niet geregistreerd;Leeftijd: 80 jaar of ouder;2020;821.8;100.0
106;Totaal wel of niet geregistreerd;Leeftijd: 80 jaar of ouder;2021;838.3;100.0
107;Totaal wel of niet geregistreerd;Leeftijd: 80 jaar of ouder;2022;852.8;100.0
108;Totaal wel of niet geregistreerd;Migratieachtergrond: Nederland;2014;11546.5;100.0
109;Totaal wel of niet geregistreerd;Migratieachtergrond: Nederland;2015;11573.3;100.0
110;Totaal wel of niet geregistreerd;Migratieachtergrond: Nederland;2016;11592.8;100.0
111;Totaal wel of niet geregistreerd;Migratieachtergrond: Nederland;2017;11605.8;100.0
112;Totaal wel of niet geregistreerd;Migratieachtergrond: Nederland;2018;11613.8;100.0
113;Totaal wel of niet geregistreerd;Migratieachtergrond: Nederland;2019;11618.7;100.0
114;Totaal wel of niet geregistreerd;Migratieachtergrond: Nederland;2020;11624.4;100.0
115;Totaal wel of niet geregistreerd;Migratieachtergrond: Nederland;2021;11624.3;100.0
116;Totaal wel of niet geregistreerd;Migratieachtergrond: Nederland;2022;11615.4;100.0
117;Totaal wel of niet geregistreerd;Migratieachtergrond: met migratieacht...;2014;3044.5;100.0
118;Totaal wel of niet geregistreerd;Migratieachtergrond: met migratieacht...;2015;3111.8;100.0
119;Totaal wel of niet geregistreerd;Migratieachtergrond: met migratieacht...;2016;3189.8;100.0
120;Totaal wel of niet geregistreerd;Migratieachtergrond: met migratieacht...;2017;3289.4;100.0
121;Totaal wel of niet geregistreerd;Migratieachtergrond: met migratieacht...;2018;3392.0;100.0
122;Totaal wel of niet geregistreerd;Migratieachtergrond: met migratieacht...;2019;3498.5;100.0
123;Totaal wel of niet geregistreerd;Migratieachtergrond: met migratieacht...;2020;3623.0;100.0
124;Totaal wel of niet geregistreerd;Migratieachtergrond: met migratieacht...;2021;3708.2;100.0
125;Totaal wel of niet geregistreerd;Migratieachtergrond: met migratieacht...;2022;3834.7;100.0
126;Totaal wel of niet geregistreerd;Migratieachtergrond: Turkije;2014;330.1;100.0
127;Totaal wel of niet geregistreerd;Migratieachtergrond: Turkije;2015;332.6;100.0
128;Totaal wel of niet geregistreerd;Migratieachtergrond: Turkije;2016;335.6;100.0
129;Totaal wel of niet geregistreerd;Migratieachtergrond: Turkije;2017;340.0;100.0
130;Totaal wel of niet geregistreerd;Migratieachtergrond: Turkije;2018;345.7;100.0
131;Totaal wel of niet geregistreerd;Migratieachtergrond: Turkije;2019;352.5;100.0
132;Totaal wel of niet geregistreerd;Migratieachtergrond: Turkije;2020;360.5;100.0
133;Totaal wel of niet geregistreerd;Migratieachtergrond: Turkije;2021;367.3;100.0
134;Totaal wel of niet geregistreerd;Migratieachtergrond: Turkije;2022;375.7;100.0
135;Totaal wel of niet geregistreerd;Migratieachtergrond: Marokko;2014;285.8;100.0
136;Totaal wel of niet geregistreerd;Migratieachtergrond: Marokko;2015;292.9;100.0
137;Totaal wel of niet geregistreerd;Migratieachtergrond: Marokko;2016;299.9;100.0
138;Totaal wel of niet geregistreerd;Migratieachtergrond: Marokko;2017;307.3;100.0
139;Totaal wel of niet geregistreerd;Migratieachtergrond: Marokko;2018;315.5;100.0
140;Totaal wel of niet geregistreerd;Migratieachtergrond: Marokko;2019;323.9;100.0
141;Totaal wel of niet geregistreerd;Migratieachtergrond: Marokko;2020;332.5;100.0
142;Totaal wel of niet geregistreerd;Migratieachtergrond: Marokko;2021;340.8;100.0
143;Totaal wel of niet geregistreerd;Migratieachtergrond: Marokko;2022;348.8;100.0
144;Totaal wel of niet geregistreerd;Migratieachtergrond: Suriname;2014;304.7;100.0
145;Totaal wel of niet geregistreerd;Migratieachtergrond: Suriname;2015;307.2;100.0
146;Totaal wel of niet geregistreerd;Migratieachtergrond: Suriname;2016;309.4;100.0
147;Totaal wel of niet geregistreerd;Migratieachtergrond: Suriname;2017;312.2;100.0
148;Totaal wel of niet geregistreerd;Migratieachtergrond: Suriname;2018;315.7;100.0
149;Totaal wel of niet geregistreerd;Migratieachtergrond: Suriname;2019;319.3;100.0
150;Totaal wel of niet geregistreerd;Migratieachtergrond: Suriname;2020;323.1;100.0
151;Totaal wel of niet geregistreerd;Migratieachtergrond: Suriname;2021;326.6;100.0
152;Totaal wel of niet geregistreerd;Migratieachtergrond: Suriname;2022;329.5;100.0
153;Totaal wel of niet geregistreerd;Migratieachtergrond: (vm) Ned Ant, Aruba;2014;120.6;100.0
154;Totaal wel of niet geregistreerd;Migratieachtergrond: (vm) Ned Ant, Aruba;2015;122.7;100.0
155;Totaal wel of niet geregistreerd;Migratieachtergrond: (vm) Ned Ant, Aruba;2016;124.6;100.0
156;Totaal wel of niet geregistreerd;Migratieachtergrond: (vm) Ned Ant, Aruba;2017;126.9;100.0
157;Totaal wel of niet geregistreerd;Migratieachtergrond: (vm) Ned Ant, Aruba;2018;130.2;100.0
158;Totaal wel of niet geregistreerd;Migratieachtergrond: (vm) Ned Ant, Aruba;2019;133.9;100.0
159;Totaal wel of niet geregistreerd;Migratieachtergrond: (vm) Ned Ant, Aruba;2020;138.4;100.0
160;Totaal wel of niet geregistreerd;Migratieachtergrond: (vm) Ned Ant, Aruba;2021;143.5;100.0
161;Totaal wel of niet geregistreerd;Migratieachtergrond: (vm) Ned Ant, Aruba;2022;148.4;100.0
162;Totaal wel of niet geregistreerd;Migratieachtergrond: westers;2014;1426.1;100.0
163;Totaal wel of niet geregistreerd;Migratieachtergrond: westers;2015;1451.8;100.0
164;Totaal wel of niet geregistreerd;Migratieachtergrond: westers;2016;1475.7;100.0
165;Totaal wel of niet geregistreerd;Migratieachtergrond: westers;2017;1505.0;100.0
166;Totaal wel of niet geregistreerd;Migratieachtergrond: westers;2018;1542.4;100.0
167;Totaal wel of niet geregistreerd;Migratieachtergrond: westers;2019;1583.0;100.0
168;Totaal wel of niet geregistreerd;Migratieachtergrond: westers;2020;1631.9;100.0
169;Totaal wel of niet geregistreerd;Migratieachtergrond: westers;2021;1659.8;100.0
170;Totaal wel of niet geregistreerd;Migratieachtergrond: westers;2022;1707.8;100.0
171;Totaal wel of niet geregistreerd;Migratieachtergrond: niet-westers;2014;1618.3;100.0
172;Totaal wel of niet geregistreerd;Migratieachtergrond: niet-westers;2015;1660.0;100.0
173;Totaal wel of niet geregistreerd;Migratieachtergrond: niet-westers;2016;1714.0;100.0
174;Totaal wel of niet geregistreerd;Migratieachtergrond: niet-westers;2017;1784.4;100.0
175;Totaal wel of niet geregistreerd;Migratieachtergrond: niet-westers;2018;1849.6;100.0
176;Totaal wel of niet geregistreerd;Migratieachtergrond: niet-westers;2019;1915.5;100.0
177;Totaal wel of niet geregistreerd;Migratieachtergrond: niet-westers;2020;1991.1;100.0
178;Totaal wel of niet geregistreerd;Migratieachtergrond: niet-westers;2021;2048.3;100.0
179;Totaal wel of niet geregistreerd;Migratieachtergrond: niet-westers;2022;2126.8;100.0
180;Totaal wel of niet geregistreerd;Migratieachtergrond: 1e generatie;2014;1759.0;100.0
181;Totaal wel of niet geregistreerd;Migratieachtergrond: 1e generatie;2015;1796.4;100.0
182;Totaal wel of niet geregistreerd;Migratieachtergrond: 1e generatie;2016;1845.4;100.0
183;Totaal wel of niet geregistreerd;Migratieachtergrond: 1e generatie;2017;1915.2;100.0
184;Totaal wel of niet geregistreerd;Migratieachtergrond: 1e generatie;2018;1987.2;100.0
185;Totaal wel of niet geregistreerd;Migratieachtergrond: 1e generatie;2019;2063.5;100.0
186;Totaal wel of niet geregistreerd;Migratieachtergrond: 1e generatie;2020;2157.7;100.0
187;Totaal wel of niet geregistreerd;Migratieachtergrond: 1e generatie;2021;2210.5;100.0
188;Totaal wel of niet geregistreerd;Migratieachtergrond: 1e generatie;2022;2306.6;100.0
189;Totaal wel of niet geregistreerd;Migratieachtergrond: 2e generatie ;2014;1285.5;100.0
190;Totaal wel of niet geregistreerd;Migratieachtergrond: 2e generatie ;2015;1315.4;100.0
191;Totaal wel of niet geregistreerd;Migratieachtergrond: 2e generatie ;2016;1344.3;100.0
192;Totaal wel of niet geregistreerd;Migratieachtergrond: 2e generatie ;2017;1374.2;100.0
193;Totaal wel of niet geregistreerd;Migratieachtergrond: 2e generatie ;2018;1404.8;100.0
194;Totaal wel of niet geregistreerd;Migratieachtergrond: 2e generatie ;2019;1435.0;100.0
195;Totaal wel of niet geregistreerd;Migratieachtergrond: 2e generatie ;2020;1465.3;100.0
196;Totaal wel of niet geregistreerd;Migratieachtergrond: 2e generatie ;2021;1497.6;100.0
197;Totaal wel of niet geregistreerd;Migratieachtergrond: 2e generatie ;2022;1528.1;100.0
198;Geregistreerd in donorregister;Totale bevolking van 12 jaar en ouder;2014;5768.6;40.0
199;Geregistreerd in donorregister;Totale bevolking van 12 jaar en ouder;2015;5814.5;40.0
200;Geregistreerd in donorregister;Totale bevolking van 12 jaar en ouder;2016;5865.6;40.0
201;Geregistreerd in donorregister;Totale bevolking van 12 jaar en ouder;2017;6057.6;41.0
202;Geregistreerd in donorregister;Totale bevolking van 12 jaar en ouder;2018;6317.8;42.0
203;Geregistreerd in donorregister;Totale bevolking van 12 jaar en ouder;2019;6373.9;42.0
204;Geregistreerd in donorregister;Totale bevolking van 12 jaar en ouder;2020;6933.6;45.0
205;Geregistreerd in donorregister;Totale bevolking van 12 jaar en ouder;2021;13907.5;91.0
206;Geregistreerd in donorregister;Totale bevolking van 12 jaar en ouder;2022;14019.3;91.0
207;Geregistreerd in donorregister;Geslacht: Mannen;2014;2618.9;36.0
208;Geregistreerd in donorregister;Geslacht: Mannen;2015;2635.6;36.0
209;Geregistreerd in donorregister;Geslacht: Mannen;2016;2655.1;36.0
210;Geregistreerd in donorregister;Geslacht: Mannen;2017;2747.8;37.0
211;Geregistreerd in donorregister;Geslacht: Mannen;2018;2871.7;39.0
212;Geregistreerd in donorregister;Geslacht: Mannen;2019;2897.4;39.0
213;Geregistreerd in donorregister;Geslacht: Mannen;2020;3159.9;42.0
214;Geregistreerd in donorregister;Geslacht: Mannen;2021;6843.0;90.0
215;Geregistreerd in donorregister;Geslacht: Mannen;2022;6908.1;90.0
216;Geregistreerd in donorregister;Geslacht: Vrouwen;2014;3149.7;43.0
217;Geregistreerd in donorregister;Geslacht: Vrouwen;2015;3178.9;43.0
218;Geregistreerd in donorregister;Geslacht: Vrouwen;2016;3210.5;43.0
219;Geregistreerd in donorregister;Geslacht: Vrouwen;2017;3309.7;44.0
220;Geregistreerd in donorregister;Geslacht: Vrouwen;2018;3446.1;45.0
221;Geregistreerd in donorregister;Geslacht: Vrouwen;2019;3476.5;45.0
222;Geregistreerd in donorregister;Geslacht: Vrouwen;2020;3773.7;49.0
223;Geregistreerd in donorregister;Geslacht: Vrouwen;2021;7064.4;91.0
224;Geregistreerd in donorregister;Geslacht: Vrouwen;2022;7111.2;91.0
225;Geregistreerd in donorregister;Leeftijd: 12 tot 18 jaar;2014;19.1;2.0
226;Geregistreerd in donorregister;Leeftijd: 12 tot 18 jaar;2015;17.0;1.0
227;Geregistreerd in donorregister;Leeftijd: 12 tot 18 jaar;2016;17.1;1.0
228;Geregistreerd in donorregister;Leeftijd: 12 tot 18 jaar;2017;19.1;2.0
229;Geregistreerd in donorregister;Leeftijd: 12 tot 18 jaar;2018;19.7;2.0
230;Geregistreerd in donorregister;Leeftijd: 12 tot 18 jaar;2019;14.0;1.0
231;Geregistreerd in donorregister;Leeftijd: 12 tot 18 jaar;2020;17.4;1.0
232;Geregistreerd in donorregister;Leeftijd: 12 tot 18 jaar;2021;47.8;4.0
233;Geregistreerd in donorregister;Leeftijd: 12 tot 18 jaar;2022;15.3;1.0
234;Geregistreerd in donorregister;Leeftijd: 18 tot 20 jaar;2014;83.6;21.0
235;Geregistreerd in donorregister;Leeftijd: 18 tot 20 jaar;2015;74.3;19.0
236;Geregistreerd in donorregister;Leeftijd: 18 tot 20 jaar;2016;71.6;18.0
237;Geregistreerd in donorregister;Leeftijd: 18 tot 20 jaar;2017;75.9;18.0
238;Geregistreerd in donorregister;Leeftijd: 18 tot 20 jaar;2018;140.5;33.0
239;Geregistreerd in donorregister;Leeftijd: 18 tot 20 jaar;2019;91.1;21.0
240;Geregistreerd in donorregister;Leeftijd: 18 tot 20 jaar;2020;118.9;27.0
241;Geregistreerd in donorregister;Leeftijd: 18 tot 20 jaar;2021;420.5;97.0
242;Geregistreerd in donorregister;Leeftijd: 18 tot 20 jaar;2022;355.9;81.0
243;Geregistreerd in donorregister;Leeftijd: 20 tot 30 jaar;2014;796.0;38.0
244;Geregistreerd in donorregister;Leeftijd: 20 tot 30 jaar;2015;798.8;38.0
245;Geregistreerd in donorregister;Leeftijd: 20 tot 30 jaar;2016;790.2;37.0
246;Geregistreerd in donorregister;Leeftijd: 20 tot 30 jaar;2017;804.7;37.0
247;Geregistreerd in donorregister;Leeftijd: 20 tot 30 jaar;2018;826.5;38.0
248;Geregistreerd in donorregister;Leeftijd: 20 tot 30 jaar;2019;828.4;38.0
249;Geregistreerd in donorregister;Leeftijd: 20 tot 30 jaar;2020;920.3;41.0
250;Geregistreerd in donorregister;Leeftijd: 20 tot 30 jaar;2021;2172.1;97.0
251;Geregistreerd in donorregister;Leeftijd: 20 tot 30 jaar;2022;2172.2;96.0
252;Geregistreerd in donorregister;Leeftijd: 30 tot 40 jaar;2014;881.9;44.0
253;Geregistreerd in donorregister;Leeftijd: 30 tot 40 jaar;2015;878.5;44.0
254;Geregistreerd in donorregister;Leeftijd: 30 tot 40 jaar;2016;891.2;44.0
255;Geregistreerd in donorregister;Leeftijd: 30 tot 40 jaar;2017;929.7;45.0
256;Geregistreerd in donorregister;Leeftijd: 30 tot 40 jaar;2018;968.2;47.0
257;Geregistreerd in donorregister;Leeftijd: 30 tot 40 jaar;2019;980.4;47.0
258;Geregistreerd in donorregister;Leeftijd: 30 tot 40 jaar;2020;1053.1;49.0
259;Geregistreerd in donorregister;Leeftijd: 30 tot 40 jaar;2021;2139.0;98.0
260;Geregistreerd in donorregister;Leeftijd: 30 tot 40 jaar;2022;2164.4;98.0
261;Geregistreerd in donorregister;Leeftijd: 40 tot 50 jaar;2014;1141.5;45.0
262;Geregistreerd in donorregister;Leeftijd: 40 tot 50 jaar;2015;1124.5;46.0
263;Geregistreerd in donorregister;Leeftijd: 40 tot 50 jaar;2016;1106.8;46.0
264;Geregistreerd in donorregister;Leeftijd: 40 tot 50 jaar;2017;1113.6;47.0
265;Geregistreerd in donorregister;Leeftijd: 40 tot 50 jaar;2018;1118.5;48.0
266;Geregistreerd in donorregister;Leeftijd: 40 tot 50 jaar;2019;1104.5;49.0
267;Geregistreerd in donorregister;Leeftijd: 40 tot 50 jaar;2020;1141.1;52.0
268;Geregistreerd in donorregister;Leeftijd: 40 tot 50 jaar;2021;2133.9;99.0
269;Geregistreerd in donorregister;Leeftijd: 40 tot 50 jaar;2022;2104.6;99.0
270;Geregistreerd in donorregister;Leeftijd: 50 tot 60 jaar;2014;1157.9;49.0
271;Geregistreerd in donorregister;Leeftijd: 50 tot 60 jaar;2015;1166.0;48.0
272;Geregistreerd in donorregister;Leeftijd: 50 tot 60 jaar;2016;1174.2;48.0
273;Geregistreerd in donorregister;Leeftijd: 50 tot 60 jaar;2017;1204.9;49.0
274;Geregistreerd in donorregister;Leeftijd: 50 tot 60 jaar;2018;1238.2;50.0
275;Geregistreerd in donorregister;Leeftijd: 50 tot 60 jaar;2019;1252.3;50.0
276;Geregistreerd in donorregister;Leeftijd: 50 tot 60 jaar;2020;1343.0;53.0
277;Geregistreerd in donorregister;Leeftijd: 50 tot 60 jaar;2021;2514.8;99.0
278;Geregistreerd in donorregister;Leeftijd: 50 tot 60 jaar;2022;2533.7;99.0
279;Geregistreerd in donorregister;Leeftijd: 60 tot 70 jaar;2014;903.5;45.0
280;Geregistreerd in donorregister;Leeftijd: 60 tot 70 jaar;2015;939.2;46.0
281;Geregistreerd in donorregister;Leeftijd: 60 tot 70 jaar;2016;979.4;47.0
282;Geregistreerd in donorregister;Leeftijd: 60 tot 70 jaar;2017;1013.5;49.0
283;Geregistreerd in donorregister;Leeftijd: 60 tot 70 jaar;2018;1050.6;51.0
284;Geregistreerd in donorregister;Leeftijd: 60 tot 70 jaar;2019;1082.4;52.0
285;Geregistreerd in donorregister;Leeftijd: 60 tot 70 jaar;2020;1187.1;56.0
286;Geregistreerd in donorregister;Leeftijd: 60 tot 70 jaar;2021;2110.6;99.0
287;Geregistreerd in donorregister;Leeftijd: 60 tot 70 jaar;2022;2169.6;100.0
288;Geregistreerd in donorregister;Leeftijd: 70 tot 80 jaar;2014;499.3;41.0
289;Geregistreerd in donorregister;Leeftijd: 70 tot 80 jaar;2015;520.0;41.0
290;Geregistreerd in donorregister;Leeftijd: 70 tot 80 jaar;2016;534.8;41.0
291;Geregistreerd in donorregister;Leeftijd: 70 tot 80 jaar;2017;586.7;43.0
292;Geregistreerd in donorregister;Leeftijd: 70 tot 80 jaar;2018;637.6;44.0
293;Geregistreerd in donorregister;Leeftijd: 70 tot 80 jaar;2019;681.6;45.0
294;Geregistreerd in donorregister;Leeftijd: 70 tot 80 jaar;2020;779.4;50.0
295;Geregistreerd in donorregister;Leeftijd: 70 tot 80 jaar;2021;1581.2;98.0
296;Geregistreerd in donorregister;Leeftijd: 70 tot 80 jaar;2022;1652.0;100.0
297;Geregistreerd in donorregister;Leeftijd: 80 jaar of ouder;2014;285.9;40.0
298;Geregistreerd in donorregister;Leeftijd: 80 jaar of ouder;2015;296.2;40.0
299;Geregistreerd in donorregister;Leeftijd: 80 jaar of ouder;2016;300.2;40.0
