ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
1352;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2019;431
1353;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2020;431
1354;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2021;431
1355;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2022;431
1356;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2023;430
1357;Rijksmonumenten totaal;Noord-Drenthe (CR);1965;139
1358;Rijksmonumenten totaal;Noord-Drenthe (CR);1966;140
1359;Rijksmonumenten totaal;Noord-Drenthe (CR);1967;141
1360;Rijksmonumenten totaal;Noord-Drenthe (CR);1968;143
1361;Rijksmonumenten totaal;Noord-Drenthe (CR);1969;147
1362;Rijksmonumenten totaal;Noord-Drenthe (CR);1970;147
1363;Rijksmonumenten totaal;Noord-Drenthe (CR);1971;148
1364;Rijksmonumenten totaal;Noord-Drenthe (CR);1972;150
1365;Rijksmonumenten totaal;Noord-Drenthe (CR);1973;158
1366;Rijksmonumenten totaal;Noord-Drenthe (CR);1974;158
1367;Rijksmonumenten totaal;Noord-Drenthe (CR);1975;168
1368;Rijksmonumenten totaal;Noord-Drenthe (CR);1976;168
1369;Rijksmonumenten totaal;Noord-Drenthe (CR);1977;169
1370;Rijksmonumenten totaal;Noord-Drenthe (CR);1978;193
1371;Rijksmonumenten totaal;Noord-Drenthe (CR);1979;193
1372;Rijksmonumenten totaal;Noord-Drenthe (CR);1980;193
1373;Rijksmonumenten totaal;Noord-Drenthe (CR);1981;194
1374;Rijksmonumenten totaal;Noord-Drenthe (CR);1982;194
1375;Rijksmonumenten totaal;Noord-Drenthe (CR);1983;194
1376;Rijksmonumenten totaal;Noord-Drenthe (CR);1984;196
1377;Rijksmonumenten totaal;Noord-Drenthe (CR);1985;215
1378;Rijksmonumenten totaal;Noord-Drenthe (CR);1986;217
1379;Rijksmonumenten totaal;Noord-Drenthe (CR);1987;217
1380;Rijksmonumenten totaal;Noord-Drenthe (CR);1988;220
1381;Rijksmonumenten totaal;Noord-Drenthe (CR);1989;220
1382;Rijksmonumenten totaal;Noord-Drenthe (CR);1990;221
1383;Rijksmonumenten totaal;Noord-Drenthe (CR);1991;232
1384;Rijksmonumenten totaal;Noord-Drenthe (CR);1992;237
1385;Rijksmonumenten totaal;Noord-Drenthe (CR);1993;242
1386;Rijksmonumenten totaal;Noord-Drenthe (CR);1994;498
1387;Rijksmonumenten totaal;Noord-Drenthe (CR);1995;559
1388;Rijksmonumenten totaal;Noord-Drenthe (CR);1996;559
1389;Rijksmonumenten totaal;Noord-Drenthe (CR);1997;561
1390;Rijksmonumenten totaal;Noord-Drenthe (CR);1998;604
1391;Rijksmonumenten totaal;Noord-Drenthe (CR);1999;609
1392;Rijksmonumenten totaal;Noord-Drenthe (CR);2000;608
1393;Rijksmonumenten totaal;Noord-Drenthe (CR);2001;609
1394;Rijksmonumenten totaal;Noord-Drenthe (CR);2002;609
1395;Rijksmonumenten totaal;Noord-Drenthe (CR);2003;615
1396;Rijksmonumenten totaal;Noord-Drenthe (CR);2004;631
1397;Rijksmonumenten totaal;Noord-Drenthe (CR);2005;642
1398;Rijksmonumenten totaal;Noord-Drenthe (CR);2006;643
1399;Rijksmonumenten totaal;Noord-Drenthe (CR);2007;643
1400;Rijksmonumenten totaal;Noord-Drenthe (CR);2008;643
1401;Rijksmonumenten totaal;Noord-Drenthe (CR);2009;643
1402;Rijksmonumenten totaal;Noord-Drenthe (CR);2010;643
1403;Rijksmonumenten totaal;Noord-Drenthe (CR);2011;643
1404;Rijksmonumenten totaal;Noord-Drenthe (CR);2012;640
1405;Rijksmonumenten totaal;Noord-Drenthe (CR);2013;636
1406;Rijksmonumenten totaal;Noord-Drenthe (CR);2014;643
1407;Rijksmonumenten totaal;Noord-Drenthe (CR);2015;643
1408;Rijksmonumenten totaal;Noord-Drenthe (CR);2016;643
1409;Rijksmonumenten totaal;Noord-Drenthe (CR);2017;644
1410;Rijksmonumenten totaal;Noord-Drenthe (CR);2018;644
1411;Rijksmonumenten totaal;Noord-Drenthe (CR);2019;644
1412;Rijksmonumenten totaal;Noord-Drenthe (CR);2020;644
1413;Rijksmonumenten totaal;Noord-Drenthe (CR);2021;644
1414;Rijksmonumenten totaal;Noord-Drenthe (CR);2022;644
1415;Rijksmonumenten totaal;Noord-Drenthe (CR);2023;644
1416;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1965;90
1417;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1966;91
1418;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1967;91
1419;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1968;97
1420;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1969;97
1421;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1970;97
1422;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1971;98
1423;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1972;98
1424;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1973;103
1425;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1974;103
1426;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1975;104
1427;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1976;104
1428;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1977;106
1429;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1978;107
1430;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1979;124
1431;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1980;129
1432;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1981;131
1433;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1982;132
1434;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1983;156
1435;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1984;160
1436;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1985;172
1437;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1986;174
1438;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1987;176
1439;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1988;176
1440;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1989;176
1441;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1990;189
1442;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1991;189
1443;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1992;191
1444;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1993;197
1445;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1994;241
1446;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1995;250
1447;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1996;250
1448;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1997;255
1449;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1998;302
1450;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);1999;301
1451;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2000;304
1452;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2001;309
1453;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2002;309
1454;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2003;310
1455;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2004;311
1456;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2005;311
1457;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2006;310
1458;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2007;310
1459;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2008;310
1460;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2009;309
1461;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2010;309
1462;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2011;309
1463;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2012;310
1464;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2013;310
1465;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2014;310
1466;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2015;309
1467;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2016;309
1468;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2017;309
1469;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2018;308
1470;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2019;307
1471;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2020;305
1472;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2021;305
1473;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2022;305
1474;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2023;305
1475;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1965;95
1476;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1966;99
1477;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1967;100
1478;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1968;106
1479;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1969;108
1480;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1970;113
1481;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1971;125
1482;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1972;126
1483;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1973;126
1484;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1974;127
1485;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1975;135
1486;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1976;136
1487;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1977;139
1488;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1978;141
1489;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1979;144
1490;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1980;148
1491;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1981;152
1492;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1982;183
1493;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1983;184
1494;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1984;189
1495;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1985;217
1496;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1986;223
1497;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1987;224
1498;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1988;225
1499;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1989;227
1500;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1990;229
1501;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1991;230
1502;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1992;234
1503;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1993;234
1504;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1994;237
1505;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1995;241
1506;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1996;244
1507;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1997;342
1508;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1998;371
1509;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);1999;371
1510;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2000;373
1511;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2001;387
1512;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2002;390
1513;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2003;404
1514;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2004;423
1515;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2005;426
1516;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2006;426
1517;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2007;433
1518;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2008;433
1519;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2009;432
1520;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2010;432
1521;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2011;432
1522;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2012;432
1523;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2013;428
1524;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2014;428
1525;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2015;420
1526;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2016;420
1527;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2017;420
1528;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2018;420
1529;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2019;420
1530;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2020;419
1531;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2021;419
1532;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2022;418
1533;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2023;418
1534;Rijksmonumenten totaal;Noord-Overijssel (CR);1965;44
1535;Rijksmonumenten totaal;Noord-Overijssel (CR);1966;202
1536;Rijksmonumenten totaal;Noord-Overijssel (CR);1967;526
1537;Rijksmonumenten totaal;Noord-Overijssel (CR);1968;528
1538;Rijksmonumenten totaal;Noord-Overijssel (CR);1969;530
1539;Rijksmonumenten totaal;Noord-Overijssel (CR);1970;530
1540;Rijksmonumenten totaal;Noord-Overijssel (CR);1971;610
1541;Rijksmonumenten totaal;Noord-Overijssel (CR);1972;1083
1542;Rijksmonumenten totaal;Noord-Overijssel (CR);1973;1480
1543;Rijksmonumenten totaal;Noord-Overijssel (CR);1974;1482
1544;Rijksmonumenten totaal;Noord-Overijssel (CR);1975;1519
1545;Rijksmonumenten totaal;Noord-Overijssel (CR);1976;1542
1546;Rijksmonumenten totaal;Noord-Overijssel (CR);1977;1557
1547;Rijksmonumenten totaal;Noord-Overijssel (CR);1978;1575
1548;Rijksmonumenten totaal;Noord-Overijssel (CR);1979;1581
1549;Rijksmonumenten totaal;Noord-Overijssel (CR);1980;1590
1550;Rijksmonumenten totaal;Noord-Overijssel (CR);1981;1598
1551;Rijksmonumenten totaal;Noord-Overijssel (CR);1982;1614
1552;Rijksmonumenten totaal;Noord-Overijssel (CR);1983;1617
1553;Rijksmonumenten totaal;Noord-Overijssel (CR);1984;1617
1554;Rijksmonumenten totaal;Noord-Overijssel (CR);1985;1617
1555;Rijksmonumenten totaal;Noord-Overijssel (CR);1986;1621
1556;Rijksmonumenten totaal;Noord-Overijssel (CR);1987;1625
1557;Rijksmonumenten totaal;Noord-Overijssel (CR);1988;1628
1558;Rijksmonumenten totaal;Noord-Overijssel (CR);1989;1627
1559;Rijksmonumenten totaal;Noord-Overijssel (CR);1990;1626
1560;Rijksmonumenten totaal;Noord-Overijssel (CR);1991;1659
1561;Rijksmonumenten totaal;Noord-Overijssel (CR);1992;1658
1562;Rijksmonumenten totaal;Noord-Overijssel (CR);1993;1660
1563;Rijksmonumenten totaal;Noord-Overijssel (CR);1994;1664
1564;Rijksmonumenten totaal;Noord-Overijssel (CR);1995;1664
1565;Rijksmonumenten totaal;Noord-Overijssel (CR);1996;1665
1566;Rijksmonumenten totaal;Noord-Overijssel (CR);1997;1687
1567;Rijksmonumenten totaal;Noord-Overijssel (CR);1998;1754
1568;Rijksmonumenten totaal;Noord-Overijssel (CR);1999;1836
1569;Rijksmonumenten totaal;Noord-Overijssel (CR);2000;1863
1570;Rijksmonumenten totaal;Noord-Overijssel (CR);2001;1878
1571;Rijksmonumenten totaal;Noord-Overijssel (CR);2002;1887
1572;Rijksmonumenten totaal;Noord-Overijssel (CR);2003;1891
1573;Rijksmonumenten totaal;Noord-Overijssel (CR);2004;1932
1574;Rijksmonumenten totaal;Noord-Overijssel (CR);2005;2000
1575;Rijksmonumenten totaal;Noord-Overijssel (CR);2006;2042
1576;Rijksmonumenten totaal;Noord-Overijssel (CR);2007;2042
1577;Rijksmonumenten totaal;Noord-Overijssel (CR);2008;2067
1578;Rijksmonumenten totaal;Noord-Overijssel (CR);2009;2066
1579;Rijksmonumenten totaal;Noord-Overijssel (CR);2010;2067
1580;Rijksmonumenten totaal;Noord-Overijssel (CR);2011;2066
1581;Rijksmonumenten totaal;Noord-Overijssel (CR);2012;2066
1582;Rijksmonumenten totaal;Noord-Overijssel (CR);2013;2014
1583;Rijksmonumenten totaal;Noord-Overijssel (CR);2014;2014
1584;Rijksmonumenten totaal;Noord-Overijssel (CR);2015;2011
1585;Rijksmonumenten totaal;Noord-Overijssel (CR);2016;2010
1586;Rijksmonumenten totaal;Noord-Overijssel (CR);2017;2010
1587;Rijksmonumenten totaal;Noord-Overijssel (CR);2018;2004
1588;Rijksmonumenten totaal;Noord-Overijssel (CR);2019;2001
1589;Rijksmonumenten totaal;Noord-Overijssel (CR);2020;2001
1590;Rijksmonumenten totaal;Noord-Overijssel (CR);2021;2001
1591;Rijksmonumenten totaal;Noord-Overijssel (CR);2022;1998
1592;Rijksmonumenten totaal;Noord-Overijssel (CR);2023;1991
1593;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1965;0
1594;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1966;0
1595;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1967;0
1596;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1968;448
1597;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1969;456
1598;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1970;457
1599;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1971;508
1600;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1972;510
1601;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1973;515
1602;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1974;516
1603;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1975;531
1604;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1976;533
1605;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1977;541
1606;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1978;552
1607;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1979;553
1608;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1980;558
1609;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1981;559
1610;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1982;561
1611;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1983;562
1612;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1984;564
1613;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1985;565
1614;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1986;575
1615;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1987;575
1616;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1988;576
1617;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1989;576
1618;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1990;577
1619;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1991;579
1620;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1992;601
1621;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1993;601
1622;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1994;601
1623;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1995;623
1624;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1996;623
1625;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1997;623
1626;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1998;645
1627;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);1999;714
1628;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2000;724
1629;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2001;731
1630;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2002;767
1631;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2003;768
1632;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2004;778
1633;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2005;790
1634;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2006;797
1635;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2007;797
1636;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2008;797
1637;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2009;805
1638;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2010;813
1639;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2011;814
1640;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2012;814
1641;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2013;800
1642;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2014;799
1643;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2015;799
1644;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2016;799
1645;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2017;798
1646;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2018;797
1647;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2019;797
1648;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2020;797
1649;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2021;797
1650;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2022;797
1651;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2023;797
1652;Rijksmonumenten totaal;Twente (CR);1965;73
1653;Rijksmonumenten totaal;Twente (CR);1966;73
1654;Rijksmonumenten totaal;Twente (CR);1967;73
1655;Rijksmonumenten totaal;Twente (CR);1968;73
1656;Rijksmonumenten totaal;Twente (CR);1969;73
1657;Rijksmonumenten totaal;Twente (CR);1970;78
1658;Rijksmonumenten totaal;Twente (CR);1971;239
1659;Rijksmonumenten totaal;Twente (CR);1972;338
1660;Rijksmonumenten totaal;Twente (CR);1973;365
1661;Rijksmonumenten totaal;Twente (CR);1974;367
1662;Rijksmonumenten totaal;Twente (CR);1975;388
1663;Rijksmonumenten totaal;Twente (CR);1976;399
1664;Rijksmonumenten totaal;Twente (CR);1977;424
1665;Rijksmonumenten totaal;Twente (CR);1978;478
1666;Rijksmonumenten totaal;Twente (CR);1979;489
1667;Rijksmonumenten totaal;Twente (CR);1980;518
1668;Rijksmonumenten totaal;Twente (CR);1981;524
1669;Rijksmonumenten totaal;Twente (CR);1982;526
1670;Rijksmonumenten totaal;Twente (CR);1983;528
1671;Rijksmonumenten totaal;Twente (CR);1984;529
1672;Rijksmonumenten totaal;Twente (CR);1985;549
1673;Rijksmonumenten totaal;Twente (CR);1986;558
1674;Rijksmonumenten totaal;Twente (CR);1987;562
1675;Rijksmonumenten totaal;Twente (CR);1988;565
1676;Rijksmonumenten totaal;Twente (CR);1989;565
1677;Rijksmonumenten totaal;Twente (CR);1990;562
1678;Rijksmonumenten totaal;Twente (CR);1991;561
1679;Rijksmonumenten totaal;Twente (CR);1992;563
1680;Rijksmonumenten totaal;Twente (CR);1993;563
1681;Rijksmonumenten totaal;Twente (CR);1994;618
1682;Rijksmonumenten totaal;Twente (CR);1995;613
1683;Rijksmonumenten totaal;Twente (CR);1996;614
1684;Rijksmonumenten totaal;Twente (CR);1997;773
1685;Rijksmonumenten totaal;Twente (CR);1998;804
1686;Rijksmonumenten totaal;Twente (CR);1999;1030
1687;Rijksmonumenten totaal;Twente (CR);2000;1039
1688;Rijksmonumenten totaal;Twente (CR);2001;1044
1689;Rijksmonumenten totaal;Twente (CR);2002;1119
1690;Rijksmonumenten totaal;Twente (CR);2003;1122
1691;Rijksmonumenten totaal;Twente (CR);2004;1124
1692;Rijksmonumenten totaal;Twente (CR);2005;1191
1693;Rijksmonumenten totaal;Twente (CR);2006;1241
1694;Rijksmonumenten totaal;Twente (CR);2007;1282
1695;Rijksmonumenten totaal;Twente (CR);2008;1282
1696;Rijksmonumenten totaal;Twente (CR);2009;1282
1697;Rijksmonumenten totaal;Twente (CR);2010;1281
1698;Rijksmonumenten totaal;Twente (CR);2011;1281
1699;Rijksmonumenten totaal;Twente (CR);2012;1282
1700;Rijksmonumenten totaal;Twente (CR);2013;1247
1701;Rijksmonumenten totaal;Twente (CR);2014;1246
1702;Rijksmonumenten totaal;Twente (CR);2015;1250
1703;Rijksmonumenten totaal;Twente (CR);2016;1250
1704;Rijksmonumenten totaal;Twente (CR);2017;1247
1705;Rijksmonumenten totaal;Twente (CR);2018;1247
1706;Rijksmonumenten totaal;Twente (CR);2019;1247
1707;Rijksmonumenten totaal;Twente (CR);2020;1246
1708;Rijksmonumenten totaal;Twente (CR);2021;1246
1709;Rijksmonumenten totaal;Twente (CR);2022;1245
1710;Rijksmonumenten totaal;Twente (CR);2023;1244
1711;Rijksmonumenten totaal;Veluwe (CR);1965;249
1712;Rijksmonumenten totaal;Veluwe (CR);1966;250
1713;Rijksmonumenten totaal;Veluwe (CR);1967;307
1714;Rijksmonumenten totaal;Veluwe (CR);1968;397
1715;Rijksmonumenten totaal;Veluwe (CR);1969;423
1716;Rijksmonumenten totaal;Veluwe (CR);1970;630
1717;Rijksmonumenten totaal;Veluwe (CR);1971;793
1718;Rijksmonumenten totaal;Veluwe (CR);1972;814
1719;Rijksmonumenten totaal;Veluwe (CR);1973;865
1720;Rijksmonumenten totaal;Veluwe (CR);1974;928
1721;Rijksmonumenten totaal;Veluwe (CR);1975;948
1722;Rijksmonumenten totaal;Veluwe (CR);1976;962
1723;Rijksmonumenten totaal;Veluwe (CR);1977;974
1724;Rijksmonumenten totaal;Veluwe (CR);1978;994
1725;Rijksmonumenten totaal;Veluwe (CR);1979;1000
1726;Rijksmonumenten totaal;Veluwe (CR);1980;1008
1727;Rijksmonumenten totaal;Veluwe (CR);1981;1033
1728;Rijksmonumenten totaal;Veluwe (CR);1982;1041
1729;Rijksmonumenten totaal;Veluwe (CR);1983;1051
1730;Rijksmonumenten totaal;Veluwe (CR);1984;1064
1731;Rijksmonumenten totaal;Veluwe (CR);1985;1067
1732;Rijksmonumenten totaal;Veluwe (CR);1986;1068
1733;Rijksmonumenten totaal;Veluwe (CR);1987;1086
1734;Rijksmonumenten totaal;Veluwe (CR);1988;1089
1735;Rijksmonumenten totaal;Veluwe (CR);1989;1088
1736;Rijksmonumenten totaal;Veluwe (CR);1990;1084
1737;Rijksmonumenten totaal;Veluwe (CR);1991;1089
1738;Rijksmonumenten totaal;Veluwe (CR);1992;1101
1739;Rijksmonumenten totaal;Veluwe (CR);1993;1109
1740;Rijksmonumenten totaal;Veluwe (CR);1994;1112
1741;Rijksmonumenten totaal;Veluwe (CR);1995;1112
1742;Rijksmonumenten totaal;Veluwe (CR);1996;1112
1743;Rijksmonumenten totaal;Veluwe (CR);1997;1116
1744;Rijksmonumenten totaal;Veluwe (CR);1998;1126
1745;Rijksmonumenten totaal;Veluwe (CR);1999;1125
1746;Rijksmonumenten totaal;Veluwe (CR);2000;1247
1747;Rijksmonumenten totaal;Veluwe (CR);2001;1264
1748;Rijksmonumenten totaal;Veluwe (CR);2002;1501
1749;Rijksmonumenten totaal;Veluwe (CR);2003;1546
1750;Rijksmonumenten totaal;Veluwe (CR);2004;1601
1751;Rijksmonumenten totaal;Veluwe (CR);2005;1714
1752;Rijksmonumenten totaal;Veluwe (CR);2006;1755
1753;Rijksmonumenten totaal;Veluwe (CR);2007;1806
1754;Rijksmonumenten totaal;Veluwe (CR);2008;1806
1755;Rijksmonumenten totaal;Veluwe (CR);2009;1814
1756;Rijksmonumenten totaal;Veluwe (CR);2010;1839
1757;Rijksmonumenten totaal;Veluwe (CR);2011;1850
1758;Rijksmonumenten totaal;Veluwe (CR);2012;1876
