ID;Peilmoment;OnderwijsOfKwalificatieOpPeilmoment;Leeftijd;Geslacht;Huishoudkenmerken;TotaalVsvErs_1;VsvErsVanuitVo_2;VsvErsVanuitMbo_3;TotaalVsvErs_4;VsvErsVanuitVo_5;VsvErsVanuitMbo_6;VsvErsVanuitVavo_7;TotaalVsvErs_8;VsvErsVanuitVo_9;VsvErsVanuitMbo_10;VsvErsVanuitVavo_11;TotaalVsvErs_12;VsvErsVanuitVo_13;VsvErsVanuitMbo_14;VsvErsVanuitVavo_15
22;3;0;0;Mannen;Huishoudinkomsten <0,9 keer minimuml.;5270.0;1070.0;4200.0;5640.0;940.0;4480.0;220.0;5290.0;860.0;4210.0;220.0;4540.0;660.0;3660.0;220.0
23;3;0;0;Mannen;Huishoudinkomsten 0,9 tot 1,1 minimuml.;2210.0;820.0;1380.0;2300.0;840.0;1410.0;50.0;2190.0;680.0;1450.0;60.0;2200.0;560.0;1570.0;70.0
24;3;0;0;Mannen;Huishoudinkomsten 1,1 tot 1,5 minimuml.;4190.0;1090.0;3100.0;4290.0;940.0;3240.0;120.0;3870.0;770.0;2990.0;100.0;3790.0;650.0;3010.0;130.0
25;3;0;0;Mannen;Huishoudinkomsten 1,5 tot 2 minimuml.;4200.0;930.0;3270.0;4240.0;830.0;3290.0;120.0;3990.0;750.0;3120.0;120.0;4030.0;630.0;3290.0;110.0
26;3;0;0;Mannen;Huishoudinkomsten 2 tot 4 minimuml.;17690.0;3600.0;14090.0;16620.0;3070.0;13120.0;440.0;15760.0;2770.0;12540.0;450.0;15700.0;2250.0;12920.0;530.0
27;3;0;0;Mannen;Huishoudinkomsten >= 4 minimuml.;10210.0;2110.0;8100.0;9690.0;2090.0;7280.0;320.0;10120.0;2290.0;7400.0;420.0;10920.0;2180.0;8210.0;540.0
28;3;0;0;Mannen;Inkomstenniveau onbekend;970.0;280.0;690.0;1080.0;300.0;750.0;30.0;1340.0;330.0;960.0;50.0;810.0;180.0;600.0;30.0
29;3;0;0;Mannen;Huishoudvorm in 3 jaar niet veranderd;37410.0;8780.0;28630.0;36190.0;7930.0;27230.0;1040.0;34950.0;7460.0;26340.0;1160.0;34700.0;6370.0;26990.0;1340.0
30;3;0;0;Mannen;Huishoudvorm in 3 jaar 1 keer veranderd;6520.0;1050.0;5470.0;6810.0;980.0;5610.0;220.0;6690.0;900.0;5550.0;240.0;6480.0;680.0;5570.0;240.0
31;3;0;0;Mannen;Huishoudvorm in 3 jaar >1 keer veranderd;800.0;80.0;720.0;870.0;100.0;730.0;30.0;900.0;80.0;790.0;30.0;800.0;60.0;710.0;30.0
32;3;0;0;Vrouwen;0;31410.0;7460.0;23950.0;30640.0;6950.0;22650.0;1050.0;30050.0;6220.0;22740.0;1100.0;29470.0;5280.0;23060.0;1140.0
33;3;0;0;Vrouwen;1;13730.0;4820.0;8910.0;12910.0;4500.0;8070.0;340.0;11990.0;3900.0;7770.0;320.0;11160.0;3370.0;7410.0;390.0
34;3;0;0;Vrouwen;2;5320.0;2040.0;3280.0;5420.0;1860.0;3340.0;210.0;5460.0;1750.0;3470.0;240.0;5230.0;1480.0;3470.0;280.0
35;3;0;0;Vrouwen;3;3230.0;190.0;3030.0;3350.0;160.0;3020.0;170.0;3650.0;150.0;3320.0;170.0;3660.0;150.0;3340.0;170.0
36;3;0;0;Vrouwen;4;7520.0;60.0;7450.0;7230.0;60.0;6890.0;280.0;6950.0;50.0;6610.0;300.0;8000.0;20.0;7730.0;240.0
37;3;0;0;Vrouwen;5;1620.0;350.0;1270.0;1730.0;370.0;1330.0;30.0;2000.0;370.0;1570.0;70.0;1420.0;260.0;1110.0;50.0
38;3;0;0;Vrouwen;Huishoudinkomsten <0,9 keer minimuml.;4140.0;850.0;3280.0;4470.0;830.0;3460.0;180.0;4420.0;660.0;3550.0;200.0;4160.0;570.0;3400.0;200.0
39;3;0;0;Vrouwen;Huishoudinkomsten 0,9 tot 1,1 minimuml.;2160.0;660.0;1500.0;2030.0;570.0;1400.0;50.0;2100.0;510.0;1520.0;60.0;1980.0;400.0;1530.0;50.0
40;3;0;0;Vrouwen;Huishoudinkomsten 1,1 tot 1,5 minimuml.;3230.0;870.0;2370.0;3180.0;700.0;2390.0;90.0;3040.0;600.0;2340.0;100.0;2860.0;460.0;2300.0;100.0
41;3;0;0;Vrouwen;Huishoudinkomsten 1,5 tot 2 minimuml.;2940.0;650.0;2300.0;2880.0;640.0;2140.0;100.0;2800.0;530.0;2160.0;120.0;2710.0;390.0;2200.0;120.0
42;3;0;0;Vrouwen;Huishoudinkomsten 2 tot 4 minimuml.;12090.0;2670.0;9420.0;11360.0;2350.0;8630.0;390.0;10360.0;1970.0;8060.0;330.0;10260.0;1670.0;8250.0;340.0
43;3;0;0;Vrouwen;Huishoudinkomsten >= 4 minimuml.;6150.0;1560.0;4590.0;5920.0;1620.0;4060.0;230.0;6190.0;1670.0;4260.0;260.0;6930.0;1630.0;4980.0;320.0
44;3;0;0;Vrouwen;Inkomstenniveau onbekend;700.0;200.0;500.0;820.0;240.0;560.0;10.0;1150.0;260.0;850.0;30.0;590.0;160.0;420.0;20.0
45;3;0;0;Vrouwen;Huishoudvorm in 3 jaar niet veranderd;25750.0;6590.0;19160.0;24610.0;6090.0;17730.0;800.0;23770.0;5470.0;17490.0;820.0;23760.0;4710.0;18180.0;880.0
46;3;0;0;Vrouwen;Huishoudvorm in 3 jaar 1 keer veranderd;5060.0;790.0;4270.0;5330.0;780.0;4330.0;210.0;5460.0;670.0;4530.0;250.0;5000.0;520.0;4260.0;220.0
47;3;0;0;Vrouwen;Huishoudvorm in 3 jaar >1 keer veranderd;610.0;90.0;530.0;700.0;80.0;590.0;40.0;830.0;80.0;720.0;30.0;710.0;50.0;620.0;40.0
48;3;0;17 jaar of jonger;Totaal mannen en vrouwen;0;19490.0;14190.0;5300.0;18780.0;13400.0;5270.0;100.0;17140.0;12200.0;4830.0;120.0;13310.0;9870.0;3330.0;110.0
49;3;0;17 jaar of jonger;Totaal mannen en vrouwen;1;12810.0;9260.0;3550.0;12170.0;8730.0;3390.0;60.0;10930.0;7800.0;3060.0;70.0;8390.0;6340.0;1990.0;50.0
50;3;0;17 jaar of jonger;Totaal mannen en vrouwen;2;5490.0;4060.0;1420.0;5400.0;3870.0;1500.0;30.0;4930.0;3510.0;1380.0;40.0;4050.0;2920.0;1080.0;50.0
51;3;0;17 jaar of jonger;Totaal mannen en vrouwen;3;310.0;210.0;100.0;290.0;160.0;130.0;;320.0;180.0;140.0;;240.0;140.0;90.0;
52;3;0;17 jaar of jonger;Totaal mannen en vrouwen;4;70.0;40.0;30.0;60.0;30.0;30.0;;60.0;30.0;30.0;;40.0;20.0;20.0;0.0
53;3;0;17 jaar of jonger;Totaal mannen en vrouwen;5;810.0;620.0;190.0;850.0;620.0;230.0;;900.0;670.0;220.0;;600.0;440.0;150.0;
54;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Huishoudinkomsten <0,9 keer minimuml.;1830.0;1400.0;430.0;1850.0;1400.0;450.0;;1680.0;1210.0;440.0;20.0;1210.0;910.0;280.0;20.0
55;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Huishoudinkomsten 0,9 tot 1,1 minimuml.;1680.0;1300.0;380.0;1680.0;1280.0;390.0;10.0;1430.0;1070.0;350.0;;1110.0;830.0;280.0;
56;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Huishoudinkomsten 1,1 tot 1,5 minimuml.;2170.0;1640.0;530.0;2000.0;1400.0;590.0;10.0;1620.0;1140.0;470.0;10.0;1220.0;890.0;320.0;10.0
57;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Huishoudinkomsten 1,5 tot 2 minimuml.;1800.0;1310.0;500.0;1740.0;1240.0;490.0;10.0;1540.0;1060.0;460.0;10.0;1170.0;810.0;340.0;10.0
58;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Huishoudinkomsten 2 tot 4 minimuml.;7510.0;5250.0;2260.0;6800.0;4660.0;2110.0;40.0;5820.0;3980.0;1820.0;30.0;4360.0;3110.0;1200.0;40.0
59;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Huishoudinkomsten >= 4 minimuml.;3980.0;2910.0;1070.0;4130.0;3010.0;1100.0;20.0;4380.0;3240.0;1110.0;30.0;3840.0;3010.0;800.0;20.0
60;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Inkomstenniveau onbekend;530.0;400.0;130.0;580.0;420.0;160.0;;680.0;500.0;180.0;;410.0;290.0;120.0;
61;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Huishoudvorm in 3 jaar niet veranderd;17190.0;12550.0;4640.0;16450.0;11820.0;4540.0;90.0;15040.0;10790.0;4160.0;100.0;11770.0;8830.0;2850.0;90.0
62;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Huishoudvorm in 3 jaar 1 keer veranderd;2100.0;1500.0;600.0;2100.0;1440.0;650.0;10.0;1890.0;1290.0;580.0;20.0;1390.0;950.0;430.0;20.0
63;3;0;17 jaar of jonger;Totaal mannen en vrouwen;Huishoudvorm in 3 jaar >1 keer veranderd;200.0;140.0;70.0;230.0;150.0;80.0;;210.0;120.0;90.0;;140.0;90.0;50.0;
64;3;0;17 jaar of jonger;Mannen;0;11040.0;8020.0;3020.0;10520.0;7480.0;2990.0;50.0;9770.0;6950.0;2760.0;60.0;7640.0;5600.0;1990.0;60.0
65;3;0;17 jaar of jonger;Mannen;1;7270.0;5210.0;2060.0;6790.0;4830.0;1930.0;30.0;6260.0;4460.0;1760.0;40.0;4810.0;3590.0;1190.0;30.0
66;3;0;17 jaar of jonger;Mannen;2;3100.0;2310.0;790.0;3100.0;2230.0;860.0;20.0;2830.0;2000.0;810.0;20.0;2390.0;1700.0;660.0;20.0
67;3;0;17 jaar of jonger;Mannen;3;180.0;130.0;50.0;160.0;80.0;80.0;;180.0;100.0;70.0;;120.0;70.0;50.0;
68;3;0;17 jaar of jonger;Mannen;4;30.0;20.0;10.0;30.0;20.0;10.0;0.0;20.0;10.0;10.0;0.0;20.0;;;0.0
69;3;0;17 jaar of jonger;Mannen;5;460.0;360.0;110.0;450.0;330.0;120.0;;480.0;370.0;110.0;;310.0;230.0;80.0;
70;3;0;17 jaar of jonger;Mannen;Huishoudinkomsten <0,9 keer minimuml.;1030.0;780.0;250.0;1010.0;750.0;250.0;;940.0;690.0;240.0;;650.0;480.0;160.0;
71;3;0;17 jaar of jonger;Mannen;Huishoudinkomsten 0,9 tot 1,1 minimuml.;920.0;730.0;190.0;970.0;760.0;210.0;;810.0;610.0;200.0;;650.0;490.0;160.0;
72;3;0;17 jaar of jonger;Mannen;Huishoudinkomsten 1,1 tot 1,5 minimuml.;1220.0;920.0;300.0;1150.0;800.0;340.0;;930.0;640.0;280.0;;720.0;530.0;190.0;
73;3;0;17 jaar of jonger;Mannen;Huishoudinkomsten 1,5 tot 2 minimuml.;1050.0;770.0;290.0;980.0;700.0;270.0;;900.0;620.0;270.0;;730.0;500.0;230.0;
74;3;0;17 jaar of jonger;Mannen;Huishoudinkomsten 2 tot 4 minimuml.;4270.0;2970.0;1300.0;3820.0;2610.0;1190.0;20.0;3350.0;2290.0;1050.0;20.0;2490.0;1750.0;730.0;20.0
75;3;0;17 jaar of jonger;Mannen;Huishoudinkomsten >= 4 minimuml.;2250.0;1630.0;620.0;2290.0;1630.0;640.0;10.0;2480.0;1830.0;630.0;20.0;2180.0;1700.0;470.0;10.0
76;3;0;17 jaar of jonger;Mannen;Inkomstenniveau onbekend;300.0;240.0;70.0;300.0;220.0;80.0;;360.0;280.0;80.0;;210.0;150.0;60.0;
77;3;0;17 jaar of jonger;Mannen;Huishoudvorm in 3 jaar niet veranderd;9750.0;7100.0;2650.0;9230.0;6590.0;2600.0;40.0;8600.0;6140.0;2400.0;60.0;6780.0;5020.0;1710.0;50.0
78;3;0;17 jaar of jonger;Mannen;Huishoudvorm in 3 jaar 1 keer veranderd;1190.0;850.0;340.0;1160.0;800.0;350.0;;1060.0;740.0;310.0;;780.0;530.0;250.0;
79;3;0;17 jaar of jonger;Mannen;Huishoudvorm in 3 jaar >1 keer veranderd;100.0;70.0;30.0;130.0;90.0;40.0;;110.0;60.0;50.0;0.0;80.0;50.0;30.0;
80;3;0;17 jaar of jonger;Vrouwen;0;8460.0;6170.0;2280.0;8260.0;5920.0;2280.0;50.0;7370.0;5250.0;2070.0;60.0;5670.0;4270.0;1340.0;60.0
81;3;0;17 jaar of jonger;Vrouwen;1;5550.0;4050.0;1500.0;5390.0;3900.0;1460.0;30.0;4670.0;3340.0;1300.0;30.0;3580.0;2750.0;810.0;20.0
82;3;0;17 jaar of jonger;Vrouwen;2;2390.0;1760.0;630.0;2300.0;1640.0;640.0;20.0;2100.0;1510.0;570.0;20.0;1660.0;1220.0;410.0;30.0
83;3;0;17 jaar of jonger;Vrouwen;3;130.0;80.0;50.0;130.0;80.0;60.0;;150.0;80.0;70.0;;120.0;80.0;40.0;
84;3;0;17 jaar of jonger;Vrouwen;4;40.0;20.0;20.0;30.0;20.0;20.0;;30.0;20.0;20.0;;20.0;;10.0;0.0
85;3;0;17 jaar of jonger;Vrouwen;5;350.0;260.0;90.0;400.0;290.0;110.0;;420.0;300.0;120.0;;300.0;220.0;70.0;
86;3;0;17 jaar of jonger;Vrouwen;Huishoudinkomsten <0,9 keer minimuml.;810.0;620.0;190.0;850.0;650.0;190.0;;730.0;520.0;200.0;10.0;560.0;430.0;120.0;10.0
87;3;0;17 jaar of jonger;Vrouwen;Huishoudinkomsten 0,9 tot 1,1 minimuml.;760.0;570.0;190.0;710.0;520.0;180.0;;620.0;460.0;150.0;;460.0;340.0;120.0;
88;3;0;17 jaar of jonger;Vrouwen;Huishoudinkomsten 1,1 tot 1,5 minimuml.;960.0;730.0;230.0;850.0;600.0;250.0;;690.0;500.0;190.0;;500.0;370.0;120.0;
89;3;0;17 jaar of jonger;Vrouwen;Huishoudinkomsten 1,5 tot 2 minimuml.;750.0;540.0;210.0;750.0;540.0;210.0;;640.0;450.0;190.0;;430.0;310.0;120.0;
90;3;0;17 jaar of jonger;Vrouwen;Huishoudinkomsten 2 tot 4 minimuml.;3230.0;2280.0;960.0;2980.0;2050.0;910.0;20.0;2470.0;1690.0;770.0;10.0;1860.0;1370.0;470.0;30.0
91;3;0;17 jaar of jonger;Vrouwen;Huishoudinkomsten >= 4 minimuml.;1730.0;1280.0;450.0;1840.0;1380.0;460.0;10.0;1900.0;1410.0;480.0;10.0;1660.0;1310.0;340.0;
92;3;0;17 jaar of jonger;Vrouwen;Inkomstenniveau onbekend;220.0;160.0;60.0;280.0;200.0;80.0;;320.0;220.0;100.0;;200.0;140.0;60.0;0.0
93;3;0;17 jaar of jonger;Vrouwen;Huishoudvorm in 3 jaar niet veranderd;7440.0;5450.0;1990.0;7210.0;5230.0;1940.0;50.0;6450.0;4650.0;1760.0;40.0;4990.0;3800.0;1140.0;40.0
94;3;0;17 jaar of jonger;Vrouwen;Huishoudvorm in 3 jaar 1 keer veranderd;910.0;650.0;260.0;940.0;630.0;300.0;;830.0;550.0;270.0;10.0;610.0;420.0;180.0;10.0
95;3;0;17 jaar of jonger;Vrouwen;Huishoudvorm in 3 jaar >1 keer veranderd;110.0;70.0;30.0;100.0;60.0;40.0;0.0;100.0;50.0;40.0;;70.0;40.0;20.0;0.0
96;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;0;35570.0;3150.0;32420.0;34810.0;2510.0;30660.0;1640.0;34820.0;2430.0;30640.0;1750.0;35120.0;2500.0;30540.0;2090.0
97;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;1;20810.0;1980.0;18830.0;19210.0;1550.0;16830.0;830.0;18650.0;1530.0;16280.0;840.0;19280.0;1580.0;16610.0;1090.0
98;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;2;7200.0;690.0;6510.0;7740.0;610.0;6660.0;470.0;8060.0;590.0;6930.0;540.0;8710.0;650.0;7450.0;610.0
99;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;3;3970.0;260.0;3710.0;4170.0;160.0;3800.0;210.0;4220.0;150.0;3860.0;210.0;3970.0;160.0;3590.0;220.0
100;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;4;1380.0;50.0;1340.0;1420.0;40.0;1330.0;50.0;1330.0;30.0;1240.0;60.0;1360.0;20.0;1270.0;70.0
101;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;5;2200.0;170.0;2030.0;2270.0;160.0;2050.0;70.0;2580.0;130.0;2340.0;110.0;1810.0;90.0;1630.0;90.0
102;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Huishoudinkomsten <0,9 keer minimuml.;5420.0;510.0;4920.0;5740.0;370.0;5060.0;320.0;5630.0;300.0;5020.0;320.0;5160.0;310.0;4530.0;320.0
103;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Huishoudinkomsten 0,9 tot 1,1 minimuml.;1460.0;180.0;1280.0;1470.0;130.0;1270.0;70.0;1570.0;120.0;1370.0;80.0;1610.0;130.0;1400.0;80.0
104;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Huishoudinkomsten 1,1 tot 1,5 minimuml.;2830.0;310.0;2520.0;3160.0;230.0;2790.0;140.0;2930.0;240.0;2560.0;130.0;2980.0;210.0;2600.0;170.0
105;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Huishoudinkomsten 1,5 tot 2 minimuml.;3040.0;270.0;2760.0;3120.0;230.0;2750.0;140.0;3040.0;210.0;2680.0;160.0;3150.0;200.0;2770.0;180.0
106;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Huishoudinkomsten 2 tot 4 minimuml.;13160.0;1030.0;12130.0;12350.0;750.0;11060.0;540.0;11890.0;760.0;10620.0;510.0;11950.0;800.0;10520.0;640.0
107;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Huishoudinkomsten >= 4 minimuml.;8850.0;760.0;8090.0;8070.0;710.0;6970.0;390.0;8450.0;720.0;7230.0;490.0;9570.0;800.0;8120.0;660.0
108;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Inkomstenniveau onbekend;810.0;80.0;730.0;900.0;100.0;770.0;30.0;1320.0;90.0;1170.0;60.0;700.0;50.0;610.0;30.0
109;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Huishoudvorm in 3 jaar niet veranderd;29530.0;2780.0;26740.0;28150.0;2160.0;24730.0;1270.0;27840.0;2120.0;24370.0;1340.0;28490.0;2230.0;24570.0;1680.0
110;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Huishoudvorm in 3 jaar 1 keer veranderd;5360.0;340.0;5030.0;5870.0;320.0;5230.0;320.0;6060.0;270.0;5430.0;360.0;5820.0;240.0;5220.0;360.0
111;3;0;18 tot 23 jaar;Totaal mannen en vrouwen;Huishoudvorm in 3 jaar >1 keer veranderd;680.0;30.0;650.0;780.0;30.0;700.0;50.0;930.0;40.0;840.0;50.0;820.0;20.0;750.0;50.0
112;3;0;18 tot 23 jaar;Mannen;0;21780.0;1870.0;19910.0;21400.0;1510.0;18900.0;1000.0;21100.0;1480.0;18540.0;1080.0;21250.0;1500.0;18450.0;1300.0
113;3;0;18 tot 23 jaar;Mannen;1;13250.0;1210.0;12050.0;12320.0;950.0;10830.0;540.0;11920.0;970.0;10400.0;560.0;12250.0;960.0;10550.0;750.0
114;3;0;18 tot 23 jaar;Mannen;2;4490.0;400.0;4090.0;4870.0;380.0;4200.0;290.0;4950.0;360.0;4270.0;320.0;5410.0;390.0;4650.0;370.0
115;3;0;18 tot 23 jaar;Mannen;3;2360.0;150.0;2210.0;2470.0;70.0;2280.0;110.0;2390.0;80.0;2200.0;120.0;2210.0;90.0;2000.0;120.0
116;3;0;18 tot 23 jaar;Mannen;4;420.0;10.0;400.0;440.0;;420.0;20.0;400.0;;370.0;20.0;390.0;;360.0;20.0
117;3;0;18 tot 23 jaar;Mannen;5;1250.0;100.0;1160.0;1310.0;90.0;1170.0;40.0;1440.0;70.0;1310.0;60.0;1000.0;50.0;900.0;50.0
118;3;0;18 tot 23 jaar;Mannen;Huishoudinkomsten <0,9 keer minimuml.;3080.0;280.0;2800.0;3260.0;200.0;2880.0;180.0;3080.0;160.0;2750.0;180.0;2710.0;170.0;2370.0;170.0
119;3;0;18 tot 23 jaar;Mannen;Huishoudinkomsten 0,9 tot 1,1 minimuml.;860.0;100.0;770.0;870.0;80.0;760.0;40.0;920.0;70.0;800.0;50.0;990.0;70.0;870.0;50.0
120;3;0;18 tot 23 jaar;Mannen;Huishoudinkomsten 1,1 tot 1,5 minimuml.;1640.0;170.0;1470.0;1910.0;130.0;1690.0;90.0;1680.0;130.0;1470.0;80.0;1740.0;120.0;1520.0;100.0
121;3;0;18 tot 23 jaar;Mannen;Huishoudinkomsten 1,5 tot 2 minimuml.;1790.0;170.0;1630.0;1880.0;130.0;1660.0;90.0;1790.0;130.0;1580.0;80.0;1820.0;120.0;1610.0;90.0
122;3;0;18 tot 23 jaar;Mannen;Huishoudinkomsten 2 tot 4 minimuml.;8140.0;630.0;7510.0;7630.0;450.0;6850.0;330.0;7330.0;480.0;6530.0;320.0;7390.0;500.0;6460.0;430.0
123;3;0;18 tot 23 jaar;Mannen;Huishoudinkomsten >= 4 minimuml.;5830.0;480.0;5350.0;5370.0;460.0;4650.0;270.0;5620.0;460.0;4820.0;340.0;6220.0;480.0;5300.0;440.0
124;3;0;18 tot 23 jaar;Mannen;Inkomstenniveau onbekend;430.0;40.0;390.0;490.0;70.0;400.0;20.0;670.0;50.0;590.0;40.0;380.0;30.0;330.0;20.0
125;3;0;18 tot 23 jaar;Mannen;Huishoudvorm in 3 jaar niet veranderd;18450.0;1660.0;16800.0;17760.0;1320.0;15640.0;800.0;17420.0;1310.0;15240.0;880.0;17640.0;1340.0;15220.0;1090.0
126;3;0;18 tot 23 jaar;Mannen;Huishoudvorm in 3 jaar 1 keer veranderd;2960.0;200.0;2760.0;3230.0;170.0;2890.0;170.0;3220.0;160.0;2890.0;180.0;3210.0;150.0;2870.0;200.0
127;3;0;18 tot 23 jaar;Mannen;Huishoudvorm in 3 jaar >1 keer veranderd;360.0;10.0;350.0;410.0;20.0;370.0;20.0;450.0;20.0;410.0;30.0;410.0;10.0;370.0;20.0
128;3;0;18 tot 23 jaar;Vrouwen;0;13790.0;1280.0;12510.0;13410.0;1000.0;11770.0;640.0;13730.0;950.0;12110.0;670.0;13870.0;1000.0;12090.0;780.0
129;3;0;18 tot 23 jaar;Vrouwen;1;7560.0;770.0;6790.0;6890.0;600.0;6000.0;290.0;6720.0;560.0;5890.0;270.0;7030.0;620.0;6060.0;340.0
