ID;EconomischeActiviteit;Perioden;AantalOndernemingen_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmijenBinnenland_8;GroepsmijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnBinnenland_11;OverigeDeelnBuitenland_12;KortlVorderingenEnBeleggingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;Handelsdebiteuren_15;BelastingenPremSocVerzekEnSubs_16;OverigeVorderingen_17;BeleggingenOpKorteTermijn_18;LanglVorderingenEnBeleggingenTotaal_19;VorderingenOpGroepsmaatschappijen_20;VorderingenOpFinancieleInstellingen_21;OverigeLanglopendeVorderingen_22;VoorradenTotaal_23;Onderhandenwerk_24;GrHulpstoffenGerProdEnHandGoed_25;VooruitbetalingOpVoorraden_26;LiquideMiddelenTotaal_27;KasmiddelenWisselsEnCheques_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;GestortEnOpgevraagdAandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;IngehoudenWinstEnOverigeReserves_35;LanglSchuldenTotaalNietRentedragend_36;BelangVanDerden_37;EgalRekInvestPremiesSubsidiesED_38;Voorzieningen_39;LanglopendeSchuldenTotaalRentedragend_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenBijFinInstInclHypLen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;BelastingenPremSocVerzekEnSubs_51;SchuldenAanFinancieleInstellingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmijenBinnenland_59;GroepsmijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnBinnenland_62;OverigeDeelnBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;GrHulpstoffenGerProdEnHandGoed_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;BelastingenPremSocVerzekEnSubs_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;KasmiddelenWisselsEnCheques_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;GestortEnOpgevraagdAandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;IngehoudenWinstEnOverigeReserves_86;LanglSchuldenTotaalNietRentedragend_87;BelangVanDerden_88;EgalRekInvestPremiesSubsidiesED_89;Voorzieningen_90;LanglopendeSchuldenTotaalRentedragend_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenBijFinInstInclHypLen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;BelastingenPremSocVerzekEnSubs_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;NettoOmzetEnOvBedrijfsopbrengsten_105;LonenSalSocialeEnPensioenlasten_106;Afschrijvingen_107;BatenInvesteringspremiesSubsidiesED_108;KostenVanDeOmzet_109;Bedrijfsresultaat_110;ResultaatUitDeelnemingenTotaal_111;ResultaatUitGroepsmijenTotaal_112;GroepsmijenBinnenland_113;GroepsmijenBuitenland_114;OverigeDeelnemingenBinnenland_115;OverigeDeelnemingenBuitenland_116;Rentebaten_117;Rentelasten_118;OverigeFinancieleResultaten_119;BuitengewoneBaten_120;BuitengewoneLasten_121;ResultaatVoorBelastingen_122;Vennootschapsbelasting_123;AandeelVanDerden_124;Nettoresultaat_125;WinstuitkeringenTotaal_126;DividendGroepsmaatschappijen_127;DividendOverigeAandeelhouders_128;UitkeringAanLedenCooperaties_129;ToevoegingOnttrekkingAanDeReserves_130;BeginstandBoekjaar_131;MutatiesDoorDeConsolidaties_132;AankopenInclusiefProductie_133;BoekwVerkAfstootBuitenGebruikst_134;AfboekingInvesteringspremiesSubsED_135;Herwaarderingen_136;Afschrijvingen_137;Waardecorrecties_138;EindstandBoekjaar_139;BeginstandBoekjaar_140;ToevoegingenTotaal_141;WinstBoekjaar_142;ValutaverschillenDeeln_143;OverigeToevoegingen_144;OnttrekkingenTotaal_145;VerliesBoekjaar_146;WinstuitkeringInAandelen_147;ValutaverschillenDeeln_148;AfboekingGoodwill_149;OverigeOnttrekkingen_150;EindstandBoekjaar_151
415;11;2002;110.0;122.6;24321.9;1533.9;3477.6;1802.4;785.8;126.6;659.2;1016.6;486.2;530.3;12388.1;6674.6;3941.4;85.0;1604.9;82.2;503.2;232.5;5.1;265.6;2793.4;1570.1;1122.4;100.9;1823.3;5.8;312.3;1505.2;8187.6;499.0;3436.4;75.8;4176.4;1462.0;143.6;12.3;1306.1;4578.2;516.8;187.6;2673.2;963.9;236.7;10094.0;120.0;1251.9;2793.9;826.1;577.0;1252.9;3272.2;21423.0;581.2;3196.6;3323.9;490.8;0.0;490.8;2833.1;535.1;2298.0;322.2;124.9;4.1;193.2;2536.3;1375.3;1022.7;138.3;9880.2;3932.1;4172.9;94.5;1579.7;101.0;1582.4;2.3;433.1;1147.0;7310.4;478.7;2909.8;75.2;3846.7;1341.5;115.2;1.0;1225.3;4340.4;509.8;277.9;2596.8;733.6;222.3;7748.2;159.2;541.8;2955.9;755.9;623.9;682.3;2711.5;27247.0;-5856.5;-561.2;0.1;-19828.9;1000.5;42.7;-14.4;11.5;-25.9;62.6;-5.5;470.1;-366.5;-3.3;1478.9;-574.7;2047.9;-369.6;-36.4;1641.9;1218.0;975.8;242.2;0.0;423.9;3196.6;63.2;816.8;116.9;0.3;1.9;502.9;19.0;3477.6;3846.7;675.9;641.9;0.0;33.9;346.2;218.0;0.0;57.1;2.7;68.4;4176.4
416;700;1977;97.0;0.0;5516.5;12.7;1731.3;376.3;255.1;0.0;0.0;121.2;0.0;0.0;1458.4;190.9;927.1;38.1;270.7;31.6;180.9;70.1;0.0;110.8;1265.4;272.0;965.3;28.1;491.3;6.3;270.4;214.6;1724.5;573.4;144.4;300.9;705.8;626.1;20.5;0.0;605.6;1079.9;30.3;224.9;33.9;608.8;182.0;2086.2;96.5;58.8;722.5;125.6;192.7;245.5;644.6;5150.6;10.3;1623.7;357.1;234.6;0.0;0.0;122.5;94.1;28.4;183.8;69.7;0.0;114.1;1186.9;227.0;941.3;18.6;1416.8;168.4;895.5;30.3;290.5;32.1;371.9;4.4;165.9;201.6;1650.6;520.6;144.5;263.1;722.4;465.9;16.9;0.0;449.0;972.1;30.2;113.0;36.2;604.2;188.5;1803.0;107.3;58.6;708.8;79.3;192.3;258.9;656.7;7579.6;-2044.4;-236.9;0.0;-5188.4;110.0;14.1;6.8;0.0;0.0;5.5;1.8;59.7;-141.9;3.4;97.2;-60.5;82.0;-75.8;0.4;6.7;54.8;29.7;25.0;0.1;-48.2;1623.7;0.0;329.1;34.3;0.0;46.3;230.0;-3.6;1731.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
417;700;1978;97.0;0.0;5707.6;12.5;1838.2;381.2;233.9;0.0;0.0;147.3;0.0;0.0;1555.4;196.0;980.5;41.1;325.3;12.5;201.2;67.3;0.0;133.9;1380.3;343.0;1012.6;24.7;338.7;3.1;201.4;134.2;1764.2;729.9;144.7;320.3;569.3;782.3;20.7;22.0;739.6;1090.7;53.0;292.9;27.8;629.7;87.3;2070.5;108.0;88.2;766.5;53.0;221.0;290.0;543.8;5548.7;19.7;1798.4;347.8;228.7;0.0;0.0;119.1;89.7;29.4;153.6;71.0;0.0;82.6;1316.7;284.8;1003.3;28.6;1507.1;205.4;928.6;38.7;321.5;12.9;405.5;7.1;226.5;171.9;1721.6;689.0;141.8;300.9;589.9;704.7;23.1;7.5;674.1;1091.8;52.5;230.0;31.8;682.4;95.1;1758.5;107.4;86.0;691.1;93.5;215.2;272.0;565.3;7559.4;-2102.9;-257.7;7.8;-5179.0;27.5;0.6;-1.3;0.0;0.0;-1.9;3.8;55.6;-153.8;-1.7;157.5;-74.1;11.6;-41.4;-0.2;-30.0;43.2;19.9;23.2;0.1;-73.2;1798.4;0.0;367.4;113.4;0.0;38.0;251.1;-1.2;1838.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
418;700;1979;119.0;0.0;6359.2;22.0;2032.1;433.9;292.3;0.0;0.0;141.6;0.0;0.0;1786.3;189.2;1101.8;71.9;411.3;12.1;163.7;63.3;0.0;100.4;1565.6;478.8;1059.2;27.6;355.7;4.0;242.7;109.0;1785.2;748.1;166.7;369.7;500.7;970.0;26.6;66.3;877.1;1102.6;60.2;287.2;26.3;629.4;99.5;2501.4;146.1;96.1;851.5;48.5;277.7;401.4;680.1;5964.5;17.3;1980.8;361.5;229.9;0.0;0.0;131.6;99.9;31.7;194.8;62.1;0.0;132.7;1478.9;439.0;1018.1;21.8;1587.6;195.6;997.2;49.8;331.0;14.0;343.5;3.4;198.3;141.8;1782.0;710.5;163.9;327.1;580.5;872.4;27.1;33.9;811.4;1113.0;56.5;278.0;27.6;652.1;98.8;1884.5;106.0;92.9;809.8;73.2;227.0;312.6;575.6;8009.5;-2251.9;-279.2;9.4;-5459.9;28.0;36.8;26.1;0.0;0.0;-2.1;12.8;62.7;-179.0;3.8;141.5;-116.6;-22.8;-39.8;2.2;-60.4;34.5;9.8;24.7;0.0;-95.0;1980.8;0.0;397.4;95.5;0.0;58.4;305.6;-3.4;2032.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
419;700;1980;127.0;0.0;6562.8;23.4;2157.1;479.1;351.2;0.0;0.0;127.9;0.0;0.0;1665.9;215.1;1058.6;94.9;287.0;10.3;179.4;67.1;0.0;112.3;1645.3;423.9;1206.1;15.3;412.5;3.9;242.4;166.2;1786.4;721.1;160.6;361.5;543.2;1079.3;21.5;100.3;957.5;1102.0;81.9;279.9;24.5;614.4;101.3;2595.2;183.0;107.1;772.1;44.2;223.9;582.2;682.7;6339.9;20.9;1992.6;420.0;298.2;0.0;0.0;121.8;80.5;41.3;180.1;63.6;0.0;116.5;1525.7;443.8;1064.8;17.1;1843.4;183.0;1161.7;77.8;411.6;9.3;357.2;4.0;237.1;116.1;1791.9;708.8;160.6;365.4;557.1;909.5;28.7;65.4;815.4;1080.9;78.9;268.2;25.7;606.1;102.0;2069.3;163.3;109.2;818.9;35.1;265.1;488.3;677.7;8109.1;-2251.9;-278.3;13.9;-5585.1;7.7;25.7;14.0;0.0;0.0;5.9;5.8;78.1;-216.3;3.0;148.0;-63.3;-17.2;-60.4;7.2;-70.4;32.6;12.7;19.9;0.0;-103.0;1992.6;0.0;449.4;51.7;8.3;32.3;271.9;14.9;2157.1;557.1;184.3;85.3;1.2;97.8;198.2;188.3;0.0;0.1;0.0;9.7;543.2
420;700;1981;127.0;0.0;6692.7;27.8;2279.2;480.5;361.8;0.0;0.0;118.7;0.0;0.0;1736.9;171.3;1108.8;113.2;327.5;16.1;147.3;57.0;0.0;90.3;1453.9;326.1;1105.2;22.6;567.3;4.6;351.6;211.1;1863.5;762.4;158.2;379.7;563.2;1045.9;15.3;150.7;879.9;1151.3;73.5;249.3;19.9;632.1;176.5;2631.9;151.4;79.9;881.4;58.3;216.2;496.3;748.4;6457.1;20.9;2156.9;451.4;330.6;0.0;0.0;120.8;73.5;47.3;176.5;66.0;0.0;110.5;1573.3;426.6;1131.4;15.3;1672.3;206.2;1075.8;103.6;269.7;17.0;405.9;4.1;240.0;161.8;1837.4;727.6;158.2;370.5;581.1;1082.1;18.9;108.5;954.7;1054.6;62.2;256.5;20.5;601.4;114.0;1941.8;159.2;74.3;789.1;48.6;214.9;541.0;655.7;8375.9;-2224.0;-298.7;16.9;-5759.8;110.3;35.0;16.9;0.0;0.0;6.5;11.6;86.3;-209.6;0.4;60.1;-131.3;-48.7;-19.8;1.5;-67.0;33.1;14.2;18.9;0.0;-100.1;2156.9;0.0;423.8;28.1;4.2;40.3;293.8;-15.7;2279.2;581.1;186.4;78.8;0.5;107.1;204.3;178.9;1.5;2.0;0.0;21.9;563.2
421;700;1982;143.0;0.0;7304.3;45.0;2413.8;501.4;385.1;0.0;0.0;116.3;0.0;0.0;1712.4;240.5;1107.3;112.8;239.1;12.7;178.9;67.1;0.0;111.8;1848.2;633.0;1162.9;52.3;604.6;4.4;284.8;315.4;1961.5;806.7;153.7;360.7;640.4;1057.1;8.7;179.3;869.1;1329.3;105.5;222.6;35.3;720.3;245.6;2956.3;171.8;96.9;1071.2;26.0;330.0;576.6;683.8;7188.9;52.4;2391.7;474.6;351.5;0.0;0.0;123.1;78.3;44.8;175.1;66.7;0.0;108.4;1538.9;349.6;1153.5;35.8;1893.6;240.5;1161.2;243.9;237.7;10.3;662.6;4.2;397.7;260.7;1917.6;761.0;151.1;362.7;642.8;1085.8;14.0;158.2;913.6;1280.3;91.9;185.7;35.8;734.2;232.7;2361.4;163.8;86.0;1034.1;43.4;300.2;544.0;733.9;9638.5;-2353.9;-329.5;24.3;-6781.7;197.6;9.0;6.3;0.0;0.0;2.6;0.1;123.2;-226.9;-1.0;108.7;-169.2;41.3;-40.5;-0.5;0.2;34.8;16.1;18.4;0.3;-34.5;2391.7;0.0;379.3;27.4;4.9;25.2;320.9;-29.0;2413.8;642.8;157.8;106.0;0.0;51.7;160.1;140.6;0.0;5.5;0.0;14.0;640.4
422;700;1983;133.0;0.0;7201.0;53.0;2370.8;452.5;345.1;0.0;0.0;107.4;0.0;0.0;1947.8;239.0;1020.9;151.7;473.7;62.5;199.2;86.3;16.4;96.5;1485.2;343.5;1078.9;62.8;692.5;4.2;462.8;225.5;1911.2;898.7;158.6;390.4;463.5;896.0;9.1;214.3;672.6;1340.2;60.2;336.0;19.8;586.1;338.1;3053.8;170.7;156.8;904.9;165.4;247.2;551.4;857.4;7560.4;52.4;2216.8;648.0;551.4;0.0;0.0;96.6;57.2;39.4;301.8;147.3;6.9;147.6;1713.5;519.4;1146.1;48.0;2077.7;503.9;908.6;103.6;543.1;18.5;550.1;3.5;267.8;278.8;2037.5;833.1;157.0;350.6;696.8;884.5;8.7;166.4;709.4;1258.1;58.3;325.7;22.1;565.3;286.7;2766.1;128.1;184.2;827.1;161.5;292.5;614.2;1172.7;7888.5;-2003.4;-300.7;28.9;-5454.2;159.0;22.9;13.2;0.0;0.0;7.0;2.7;106.4;-201.4;-204.9;85.2;-94.9;-127.7;-36.5;-1.8;-165.9;50.6;30.2;20.4;0.0;-216.5;2216.8;0.0;483.0;35.3;6.7;25.9;297.8;-15.2;2370.8;696.8;341.2;130.9;0.5;209.7;574.5;347.4;0.0;1.7;0.0;225.3;463.5
423;700;1984;148.0;0.0;7697.3;55.0;2695.5;435.4;334.8;0.0;0.0;100.6;0.0;0.0;1780.0;185.0;1147.3;125.8;249.4;72.5;322.1;141.6;14.2;166.3;1593.7;406.5;1167.6;19.6;815.6;6.0;580.0;229.6;2183.2;841.8;128.4;387.4;825.6;1011.1;16.8;266.6;727.7;1458.1;125.7;250.5;2.9;672.0;407.0;3044.7;156.5;156.5;930.8;299.4;252.6;566.6;682.3;7216.8;54.3;2510.8;381.1;291.1;0.0;0.0;90.0;51.7;38.3;215.0;74.9;17.3;122.8;1600.7;400.4;1136.4;63.9;1793.7;249.6;1060.0;159.9;258.8;65.4;661.2;4.7;465.5;191.0;2025.6;818.1;133.5;405.8;668.2;981.1;18.2;222.6;740.3;1343.3;119.6;274.3;4.3;592.8;352.3;2370.9;178.4;136.8;953.7;199.9;252.3;496.0;649.8;9075.0;-2106.4;-345.0;39.1;-6366.8;295.9;38.6;27.8;0.0;0.0;3.6;7.2;102.5;-200.3;-6.1;63.7;-69.2;225.0;-52.3;-3.0;169.7;61.0;29.7;31.3;0.0;108.7;2510.8;0.0;619.7;47.4;10.9;-4.0;338.5;-34.3;2695.5;668.2;267.3;173.7;1.2;92.3;109.9;65.0;0.3;1.1;0.0;43.5;825.6
424;700;1985;157.0;0.0;8718.4;53.8;2976.7;616.6;497.3;0.0;0.0;119.3;0.0;0.0;2055.5;203.4;1318.9;160.9;288.5;83.8;249.9;94.9;13.8;141.2;1654.1;324.8;1289.8;39.5;1111.6;6.7;902.2;202.7;2594.3;840.3;219.4;405.8;1128.8;1100.3;22.3;315.8;762.2;1590.5;94.9;268.5;14.9;661.1;551.1;3433.4;193.1;203.6;956.5;495.9;316.1;561.1;707.1;7992.6;61.1;2741.3;572.1;465.9;0.0;0.0;106.2;68.1;38.2;346.8;169.0;13.9;163.9;1625.6;409.3;1196.0;20.3;1827.0;167.4;1203.9;122.4;252.0;81.3;818.6;5.7;585.6;227.3;2385.7;833.1;195.7;380.7;976.2;1034.2;29.8;263.2;741.2;1455.6;89.6;283.5;2.8;658.6;421.1;2520.2;158.7;185.2;939.6;297.3;253.0;596.7;686.4;9994.1;-2310.2;-375.6;64.8;-6999.5;373.6;61.4;46.4;0.0;0.0;10.0;5.0;112.2;-213.5;-3.2;58.8;-73.0;316.4;-90.3;-2.7;223.3;81.8;46.7;35.1;0.0;141.5;2741.3;0.0;632.5;66.3;2.3;43.1;361.9;-9.7;2976.7;976.2;276.4;224.0;0.1;52.4;123.9;82.4;0.3;32.1;0.0;9.0;1128.8
425;700;1986;180.0;0.0;9351.6;53.3;3281.8;642.4;519.7;0.0;0.0;122.7;0.0;0.0;2127.1;313.0;1363.6;103.7;261.4;85.4;232.1;84.3;16.4;131.4;1901.5;414.3;1416.7;70.5;1113.3;6.9;789.8;316.6;2880.4;881.9;278.2;371.3;1349.0;1181.0;31.9;355.3;793.8;1555.4;99.4;282.2;9.6;685.8;478.4;3734.9;225.5;293.7;1074.0;337.1;383.3;634.9;786.4;9051.7;60.9;3092.7;620.3;492.0;0.0;0.0;128.3;94.4;33.9;236.5;73.4;12.3;150.8;1741.3;316.0;1380.1;45.2;2170.3;221.6;1408.8;170.6;289.5;79.8;1129.4;6.8;904.3;218.3;2656.3;853.9;221.9;409.5;1171.0;1167.5;36.8;330.7;800.0;1657.5;86.9;288.7;15.0;699.4;567.5;2978.7;200.2;203.3;1028.6;483.3;330.7;591.8;732.6;11257.5;-2545.4;-449.1;74.0;-7848.0;489.1;75.8;64.1;0.0;0.0;3.1;8.6;116.7;-203.3;-21.6;76.2;-59.5;473.3;-144.7;-6.1;322.5;131.7;87.9;43.8;0.0;190.8;3092.7;0.0;668.9;59.6;5.6;12.8;434.0;6.5;3281.8;1171.0;315.7;276.7;0.6;38.4;137.7;85.9;0.8;29.1;0.0;21.8;1349.0
426;700;1987;177.0;0.0;10567.6;61.7;3947.9;988.3;842.3;0.0;0.0;146.0;0.0;0.0;2177.9;417.9;1250.3;159.5;256.7;93.5;354.2;195.3;14.4;144.5;2141.2;650.1;1411.2;79.9;896.3;6.6;608.4;281.3;3368.3;916.5;515.6;264.8;1671.4;1147.3;32.2;353.9;761.2;2087.7;246.0;646.7;7.0;709.8;478.2;3964.3;156.9;374.9;1240.7;173.3;414.0;760.0;844.5;9840.7;74.8;3729.0;675.3;555.9;0.0;0.0;119.4;86.2;33.2;245.2;86.3;17.0;141.9;1905.8;495.2;1340.2;70.4;2102.9;312.8;1340.1;107.6;261.4;81.0;1107.7;7.2;782.8;317.7;2903.9;862.0;295.5;348.1;1398.3;1194.6;48.0;359.8;786.8;2018.3;147.1;665.2;9.3;671.9;524.8;3103.9;268.7;262.3;1077.3;326.0;380.2;619.9;789.4;11293.2;-2558.4;-503.6;89.2;-7834.2;486.2;101.2;79.6;0.0;0.0;11.0;10.6;108.8;-201.0;-27.0;49.9;-84.8;433.2;-143.0;1.6;291.8;123.5;84.3;39.2;0.0;168.2;3729.0;0.0;866.7;107.7;6.1;-22.5;482.5;-28.9;3947.9;1398.3;466.5;309.4;2.1;155.0;193.4;141.2;0.0;26.8;0.0;25.4;1671.4
427;700;1988;184.0;99.2;11448.7;79.8;4135.3;1071.0;879.8;82.3;797.4;191.2;110.6;80.6;2464.7;482.0;1378.9;144.2;274.9;184.7;447.9;290.3;10.3;147.3;2331.7;787.3;1465.3;79.1;918.5;4.1;619.8;294.6;3895.8;1009.3;436.8;432.6;2017.1;1258.6;248.7;318.0;691.9;2084.4;312.0;555.6;73.3;750.9;392.6;4209.8;220.7;294.6;1360.6;206.7;380.8;864.5;881.9;10627.1;89.2;3918.6;1013.7;855.9;29.3;826.6;157.8;99.6;58.2;367.2;193.5;7.7;166.0;2136.3;618.3;1438.0;80.0;2177.8;407.8;1282.6;157.9;248.9;80.6;924.3;7.1;620.9;296.3;3162.5;850.3;310.5;425.3;1576.4;1375.1;250.4;355.6;769.1;2104.5;263.0;638.7;7.1;697.9;497.8;3233.8;166.1;402.2;1252.5;163.6;427.1;751.3;822.3;12378.4;-2607.0;-593.6;73.6;-8554.3;697.1;169.1;139.4;6.0;133.4;18.5;11.2;105.7;-231.1;29.8;137.9;-60.9;847.4;-195.8;-36.8;614.9;165.9;112.4;53.5;0.0;449.0;3918.6;0.0;909.9;133.7;4.1;14.4;563.4;-6.6;4135.3;1576.4;585.1;496.7;16.8;71.6;144.3;47.7;0.0;2.0;0.0;94.6;2017.1
428;700;1989;191.0;103.4;13015.1;168.6;4549.7;1264.2;1073.7;59.8;1013.9;190.5;116.4;74.1;2855.1;702.3;1617.5;133.1;280.0;122.2;414.1;265.1;5.8;143.2;2504.8;649.8;1705.5;149.5;1258.7;6.1;969.8;282.8;4363.3;1060.5;747.4;191.5;2363.9;1065.6;42.6;258.8;764.2;2498.5;447.9;487.9;208.4;791.5;562.8;5087.9;176.0;737.3;1553.1;208.2;397.6;941.0;1074.7;11859.5;177.1;4403.8;1038.4;864.1;27.6;836.5;174.3;104.1;70.2;435.3;277.3;14.9;143.1;2368.2;711.1;1574.6;82.5;2496.0;439.2;1429.7;151.4;275.2;200.5;940.7;5.4;636.7;298.6;3968.9;1048.9;758.8;246.2;1915.0;1111.5;51.4;323.4;736.7;2395.7;471.8;550.3;73.1;873.1;427.4;3537.0;174.1;415.9;1392.7;229.2;383.2;846.5;941.9;14018.5;-2811.7;-659.7;78.7;-9695.8;930.0;130.9;97.4;1.6;95.8;25.4;8.1;142.5;-287.4;20.0;94.0;-69.1;961.1;-250.8;-16.2;694.1;220.2;129.2;91.0;0.0;474.0;4403.8;0.0;916.2;138.9;8.1;15.0;632.1;-6.2;4549.7;1915.0;629.7;522.0;0.3;107.3;180.8;48.0;0.1;55.4;0.0;77.2;2363.9
429;700;1990;206.0;108.7;14386.0;241.0;4871.0;1563.5;1171.2;94.4;1076.7;392.3;157.4;235.0;3119.4;729.5;1815.6;126.7;336.1;111.5;544.6;340.7;4.6;199.3;3067.7;1011.4;1836.8;219.5;978.9;7.4;666.7;304.8;4564.9;1122.6;769.7;163.8;2508.8;1108.8;67.3;203.6;837.9;2949.3;647.1;456.4;300.2;847.8;697.8;5762.9;260.6;586.7;1728.0;203.1;370.5;1276.3;1337.7;13435.1;245.5;4638.4;1288.1;1021.7;50.3;971.5;266.4;172.8;93.7;478.0;315.6;10.0;152.4;2553.9;631.3;1770.0;152.6;2999.2;738.9;1653.2;138.5;334.3;134.3;1232.1;6.1;927.0;299.0;4356.7;1103.0;768.4;154.0;2331.3;1182.3;95.2;256.9;830.2;2640.9;499.7;496.9;208.4;843.9;592.0;4270.5;183.0;744.2;1611.4;189.7;416.9;984.6;1125.3;15763.3;-3055.7;-731.9;59.6;-11197.0;838.3;7.9;-32.8;14.5;-47.4;26.5;14.2;153.9;-371.7;6.8;180.5;-159.9;655.6;-235.2;-17.3;403.1;163.5;81.0;82.5;0.0;239.6;4638.4;0.0;1004.0;92.7;1.2;21.3;692.9;-5.8;4871.0;2331.3;565.7;449.3;18.2;98.2;388.3;209.7;0.6;23.4;0.0;154.6;2508.8
430;700;1991;219.0;111.8;14858.5;293.9;4976.6;1617.5;1180.5;18.1;1162.5;437.0;177.7;259.3;3297.1;846.3;1595.0;114.6;566.9;174.3;505.7;304.9;0.8;200.0;3299.5;1104.6;1985.3;209.6;868.2;9.9;528.8;329.5;4644.8;1225.6;1011.4;145.2;2262.6;1176.1;123.6;165.2;887.3;3568.9;824.4;781.0;449.5;1125.2;388.8;5468.7;259.2;637.6;1715.3;157.0;312.3;1168.3;1219.0;14930.3;318.9;5010.1;1559.3;1156.9;13.6;1143.4;402.4;143.5;258.9;524.7;318.5;1.8;204.4;3170.4;1017.2;1935.0;218.2;3290.4;726.8;1893.0;128.9;389.5;152.2;1056.6;10.9;717.0;328.7;4565.7;1092.2;871.1;160.1;2442.3;1171.8;110.3;214.2;847.3;3254.2;786.2;705.2;341.3;922.5;499.0;4446.2;237.0;593.6;1788.2;214.4;385.1;1492.2;1227.9;16221.8;-3228.6;-822.5;50.9;-11441.9;779.7;-4.2;-41.3;0.8;-42.1;33.8;3.3;195.3;-492.8;-3.5;229.3;-181.5;522.4;-211.9;-21.0;289.6;177.8;81.7;96.1;0.0;111.8;5010.1;-63.2;897.1;102.5;2.2;14.6;762.6;-14.7;4976.6;2442.3;512.7;430.5;2.9;79.3;692.5;318.6;0.7;6.6;113.9;252.6;2262.6
431;700;1992;213.0;106.7;14192.8;384.3;4590.8;1356.7;1027.8;1.7;1026.0;328.9;215.7;113.2;2828.7;538.8;1470.3;81.4;580.8;157.4;718.2;550.7;1.2;166.3;3485.7;1353.8;1915.6;216.3;828.4;8.5;455.9;364.0;4100.1;1234.0;1234.9;131.3;1499.9;1004.3;78.6;92.8;832.9;3146.6;849.4;614.3;406.6;949.0;327.3;5941.7;283.9;564.7;1705.7;138.7;314.2;1754.5;1180.0;14059.8;329.0;4646.1;1599.5;1171.3;14.6;1156.8;428.2;176.3;251.9;519.3;315.7;1.4;202.2;2875.4;731.9;1932.3;211.2;3252.3;863.2;1566.5;118.6;576.5;127.5;838.0;9.9;500.8;327.3;4440.2;1204.4;1158.3;147.9;1929.6;1002.4;88.7;134.0;779.7;3199.0;856.4;430.6;450.7;1083.1;378.2;4280.1;224.5;706.6;1690.6;143.6;315.2;1138.3;1199.6;15899.2;-3331.3;-802.8;30.9;-11118.3;677.5;-71.4;-89.9;0.0;-90.0;28.6;-10.1;203.8;-533.7;10.3;165.8;-257.0;195.3;-160.7;-12.8;21.8;191.1;105.0;86.1;0.0;-169.4;4646.1;25.1;823.7;153.8;4.1;10.3;730.4;-26.1;4590.8;1929.6;446.0;323.6;3.9;118.5;875.7;492.9;1.8;19.8;87.4;273.8;1499.9
