ID;COFOGOverheidsfuncties;Sectoren;Perioden;Overheidsconsumptie_1
104;1. Algemeen overheidsbestuur;Overheid;2011;9940.0
105;1. Algemeen overheidsbestuur;Overheid;2012;10318.0
106;1. Algemeen overheidsbestuur;Overheid;2013;10883.0
107;1. Algemeen overheidsbestuur;Overheid;2014;11274.0
108;1. Algemeen overheidsbestuur;Overheid;2015;11160.0
109;1. Algemeen overheidsbestuur;Overheid;2016;11444.0
110;1. Algemeen overheidsbestuur;Centrale overheid;1995;3093.0
111;1. Algemeen overheidsbestuur;Centrale overheid;1996;3082.0
112;1. Algemeen overheidsbestuur;Centrale overheid;1997;3277.0
113;1. Algemeen overheidsbestuur;Centrale overheid;1998;3575.0
114;1. Algemeen overheidsbestuur;Centrale overheid;1999;3450.0
115;1. Algemeen overheidsbestuur;Centrale overheid;2000;4006.0
116;1. Algemeen overheidsbestuur;Centrale overheid;2001;3924.0
117;1. Algemeen overheidsbestuur;Centrale overheid;2002;4316.0
118;1. Algemeen overheidsbestuur;Centrale overheid;2003;4257.0
119;1. Algemeen overheidsbestuur;Centrale overheid;2004;4187.0
120;1. Algemeen overheidsbestuur;Centrale overheid;2005;4527.0
121;1. Algemeen overheidsbestuur;Centrale overheid;2006;4515.0
122;1. Algemeen overheidsbestuur;Centrale overheid;2007;4787.0
123;1. Algemeen overheidsbestuur;Centrale overheid;2008;5097.0
124;1. Algemeen overheidsbestuur;Centrale overheid;2009;5358.0
125;1. Algemeen overheidsbestuur;Centrale overheid;2010;5487.0
126;1. Algemeen overheidsbestuur;Centrale overheid;2011;5286.0
127;1. Algemeen overheidsbestuur;Centrale overheid;2012;5455.0
128;1. Algemeen overheidsbestuur;Centrale overheid;2013;5810.0
129;1. Algemeen overheidsbestuur;Centrale overheid;2014;6027.0
130;1. Algemeen overheidsbestuur;Centrale overheid;2015;5870.0
131;1. Algemeen overheidsbestuur;Centrale overheid;2016;6108.0
132;1. Algemeen overheidsbestuur;Lokale overheid;1995;2785.0
133;1. Algemeen overheidsbestuur;Lokale overheid;1996;2755.0
134;1. Algemeen overheidsbestuur;Lokale overheid;1997;2511.0
135;1. Algemeen overheidsbestuur;Lokale overheid;1998;2403.0
136;1. Algemeen overheidsbestuur;Lokale overheid;1999;2597.0
137;1. Algemeen overheidsbestuur;Lokale overheid;2000;2951.0
138;1. Algemeen overheidsbestuur;Lokale overheid;2001;3037.0
139;1. Algemeen overheidsbestuur;Lokale overheid;2002;3585.0
140;1. Algemeen overheidsbestuur;Lokale overheid;2003;4059.0
141;1. Algemeen overheidsbestuur;Lokale overheid;2004;3910.0
142;1. Algemeen overheidsbestuur;Lokale overheid;2005;3855.0
143;1. Algemeen overheidsbestuur;Lokale overheid;2006;3744.0
144;1. Algemeen overheidsbestuur;Lokale overheid;2007;3728.0
145;1. Algemeen overheidsbestuur;Lokale overheid;2008;4078.0
146;1. Algemeen overheidsbestuur;Lokale overheid;2009;4530.0
147;1. Algemeen overheidsbestuur;Lokale overheid;2010;4900.0
148;1. Algemeen overheidsbestuur;Lokale overheid;2011;4654.0
149;1. Algemeen overheidsbestuur;Lokale overheid;2012;4863.0
150;1. Algemeen overheidsbestuur;Lokale overheid;2013;5073.0
151;1. Algemeen overheidsbestuur;Lokale overheid;2014;5247.0
152;1. Algemeen overheidsbestuur;Lokale overheid;2015;5291.0
153;1. Algemeen overheidsbestuur;Lokale overheid;2016;5337.0
154;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;1995;38.0
155;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;1996;11.0
156;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;1997;22.0
157;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;1998;20.0
158;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;1999;11.0
159;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2000;20.0
160;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2001;29.0
161;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2002;24.0
162;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2003;16.0
163;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2004;19.0
164;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2005;11.0
165;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2006;7.0
166;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2007;0.0
167;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2008;0.0
168;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2009;0.0
169;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2010;0.0
170;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2011;0.0
171;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2012;0.0
172;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2013;0.0
173;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2014;0.0
174;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2015;-1.0
175;1. Algemeen overheidsbestuur;Socialezekerheidsfondsen;2016;-1.0
176;1.1 Uitvoerende en wetgevende organen;Overheid;1995;3265.0
177;1.1 Uitvoerende en wetgevende organen;Overheid;1996;3245.0
178;1.1 Uitvoerende en wetgevende organen;Overheid;1997;3509.0
179;1.1 Uitvoerende en wetgevende organen;Overheid;1998;3636.0
180;1.1 Uitvoerende en wetgevende organen;Overheid;1999;3878.0
181;1.1 Uitvoerende en wetgevende organen;Overheid;2000;4858.0
182;1.1 Uitvoerende en wetgevende organen;Overheid;2001;5092.0
183;1.1 Uitvoerende en wetgevende organen;Overheid;2002;5782.0
184;1.1 Uitvoerende en wetgevende organen;Overheid;2003;5988.0
185;1.1 Uitvoerende en wetgevende organen;Overheid;2004;5832.0
186;1.1 Uitvoerende en wetgevende organen;Overheid;2005;6018.0
187;1.1 Uitvoerende en wetgevende organen;Overheid;2006;6132.0
188;1.1 Uitvoerende en wetgevende organen;Overheid;2007;6315.0
189;1.1 Uitvoerende en wetgevende organen;Overheid;2008;6736.0
190;1.1 Uitvoerende en wetgevende organen;Overheid;2009;7038.0
191;1.1 Uitvoerende en wetgevende organen;Overheid;2010;7158.0
192;1.1 Uitvoerende en wetgevende organen;Overheid;2011;6613.0
193;1.1 Uitvoerende en wetgevende organen;Overheid;2012;6470.0
194;1.1 Uitvoerende en wetgevende organen;Overheid;2013;6843.0
195;1.1 Uitvoerende en wetgevende organen;Overheid;2014;7085.0
196;1.1 Uitvoerende en wetgevende organen;Overheid;2015;6760.0
197;1.1 Uitvoerende en wetgevende organen;Overheid;2016;6910.0
198;1.1 Uitvoerende en wetgevende organen;Centrale overheid;1995;1621.0
199;1.1 Uitvoerende en wetgevende organen;Centrale overheid;1996;1615.0
200;1.1 Uitvoerende en wetgevende organen;Centrale overheid;1997;1960.0
201;1.1 Uitvoerende en wetgevende organen;Centrale overheid;1998;2074.0
202;1.1 Uitvoerende en wetgevende organen;Centrale overheid;1999;2175.0
203;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2000;2802.0
204;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2001;2642.0
205;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2002;2940.0
206;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2003;2842.0
207;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2004;2757.0
208;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2005;2997.0
209;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2006;3029.0
210;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2007;3080.0
211;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2008;3209.0
212;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2009;3285.0
213;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2010;3239.0
214;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2011;2978.0
215;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2012;2869.0
216;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2013;3050.0
217;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2014;3215.0
218;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2015;2990.0
219;1.1 Uitvoerende en wetgevende organen;Centrale overheid;2016;3125.0
220;1.1 Uitvoerende en wetgevende organen;Lokale overheid;1995;1644.0
221;1.1 Uitvoerende en wetgevende organen;Lokale overheid;1996;1630.0
222;1.1 Uitvoerende en wetgevende organen;Lokale overheid;1997;1549.0
223;1.1 Uitvoerende en wetgevende organen;Lokale overheid;1998;1562.0
224;1.1 Uitvoerende en wetgevende organen;Lokale overheid;1999;1703.0
225;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2000;2056.0
226;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2001;2450.0
227;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2002;2842.0
228;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2003;3146.0
229;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2004;3075.0
230;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2005;3021.0
231;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2006;3103.0
232;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2007;3235.0
233;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2008;3527.0
234;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2009;3753.0
235;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2010;3919.0
236;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2011;3635.0
237;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2012;3601.0
238;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2013;3793.0
239;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2014;3870.0
240;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2015;3770.0
241;1.1 Uitvoerende en wetgevende organen;Lokale overheid;2016;3785.0
242;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;1995;0.0
243;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;1996;0.0
244;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;1997;0.0
245;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;1998;0.0
246;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;1999;0.0
247;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2000;0.0
248;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2001;0.0
249;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2002;0.0
250;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2003;0.0
251;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2004;0.0
252;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2005;0.0
253;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2006;0.0
254;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2007;0.0
255;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2008;0.0
256;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2009;0.0
257;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2010;0.0
258;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2011;0.0
259;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2012;0.0
260;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2013;0.0
261;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2014;0.0
262;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2015;0.0
263;1.1 Uitvoerende en wetgevende organen;Socialezekerheidsfondsen;2016;0.0
264;1.2 Hulp buitenland;Overheid;1995;175.0
265;1.2 Hulp buitenland;Overheid;1996;190.0
266;1.2 Hulp buitenland;Overheid;1997;64.0
267;1.2 Hulp buitenland;Overheid;1998;288.0
268;1.2 Hulp buitenland;Overheid;1999;70.0
269;1.2 Hulp buitenland;Overheid;2000;75.0
270;1.2 Hulp buitenland;Overheid;2001;70.0
271;1.2 Hulp buitenland;Overheid;2002;77.0
272;1.2 Hulp buitenland;Overheid;2003;73.0
273;1.2 Hulp buitenland;Overheid;2004;65.0
274;1.2 Hulp buitenland;Overheid;2005;80.0
275;1.2 Hulp buitenland;Overheid;2006;98.0
276;1.2 Hulp buitenland;Overheid;2007;108.0
277;1.2 Hulp buitenland;Overheid;2008;114.0
278;1.2 Hulp buitenland;Overheid;2009;117.0
279;1.2 Hulp buitenland;Overheid;2010;134.0
280;1.2 Hulp buitenland;Overheid;2011;168.0
281;1.2 Hulp buitenland;Overheid;2012;179.0
282;1.2 Hulp buitenland;Overheid;2013;186.0
283;1.2 Hulp buitenland;Overheid;2014;152.0
284;1.2 Hulp buitenland;Overheid;2015;162.0
285;1.2 Hulp buitenland;Overheid;2016;200.0
286;1.2 Hulp buitenland;Centrale overheid;1995;175.0
287;1.2 Hulp buitenland;Centrale overheid;1996;190.0
288;1.2 Hulp buitenland;Centrale overheid;1997;64.0
289;1.2 Hulp buitenland;Centrale overheid;1998;288.0
290;1.2 Hulp buitenland;Centrale overheid;1999;70.0
291;1.2 Hulp buitenland;Centrale overheid;2000;75.0
292;1.2 Hulp buitenland;Centrale overheid;2001;70.0
293;1.2 Hulp buitenland;Centrale overheid;2002;77.0
294;1.2 Hulp buitenland;Centrale overheid;2003;73.0
295;1.2 Hulp buitenland;Centrale overheid;2004;65.0
296;1.2 Hulp buitenland;Centrale overheid;2005;80.0
297;1.2 Hulp buitenland;Centrale overheid;2006;98.0
298;1.2 Hulp buitenland;Centrale overheid;2007;108.0
299;1.2 Hulp buitenland;Centrale overheid;2008;114.0
300;1.2 Hulp buitenland;Centrale overheid;2009;117.0
301;1.2 Hulp buitenland;Centrale overheid;2010;134.0
302;1.2 Hulp buitenland;Centrale overheid;2011;168.0
303;1.2 Hulp buitenland;Centrale overheid;2012;179.0
304;1.2 Hulp buitenland;Centrale overheid;2013;186.0
305;1.2 Hulp buitenland;Centrale overheid;2014;152.0
306;1.2 Hulp buitenland;Centrale overheid;2015;162.0
307;1.2 Hulp buitenland;Centrale overheid;2016;200.0
308;1.2 Hulp buitenland;Lokale overheid;1995;0.0
309;1.2 Hulp buitenland;Lokale overheid;1996;0.0
310;1.2 Hulp buitenland;Lokale overheid;1997;0.0
311;1.2 Hulp buitenland;Lokale overheid;1998;0.0
312;1.2 Hulp buitenland;Lokale overheid;1999;0.0
313;1.2 Hulp buitenland;Lokale overheid;2000;0.0
314;1.2 Hulp buitenland;Lokale overheid;2001;0.0
315;1.2 Hulp buitenland;Lokale overheid;2002;0.0
316;1.2 Hulp buitenland;Lokale overheid;2003;0.0
317;1.2 Hulp buitenland;Lokale overheid;2004;0.0
318;1.2 Hulp buitenland;Lokale overheid;2005;0.0
319;1.2 Hulp buitenland;Lokale overheid;2006;0.0
320;1.2 Hulp buitenland;Lokale overheid;2007;0.0
321;1.2 Hulp buitenland;Lokale overheid;2008;0.0
322;1.2 Hulp buitenland;Lokale overheid;2009;0.0
323;1.2 Hulp buitenland;Lokale overheid;2010;0.0
324;1.2 Hulp buitenland;Lokale overheid;2011;0.0
325;1.2 Hulp buitenland;Lokale overheid;2012;0.0
326;1.2 Hulp buitenland;Lokale overheid;2013;0.0
327;1.2 Hulp buitenland;Lokale overheid;2014;0.0
328;1.2 Hulp buitenland;Lokale overheid;2015;0.0
329;1.2 Hulp buitenland;Lokale overheid;2016;0.0
330;1.2 Hulp buitenland;Socialezekerheidsfondsen;1995;0.0
331;1.2 Hulp buitenland;Socialezekerheidsfondsen;1996;0.0
332;1.2 Hulp buitenland;Socialezekerheidsfondsen;1997;0.0
333;1.2 Hulp buitenland;Socialezekerheidsfondsen;1998;0.0
334;1.2 Hulp buitenland;Socialezekerheidsfondsen;1999;0.0
335;1.2 Hulp buitenland;Socialezekerheidsfondsen;2000;0.0
336;1.2 Hulp buitenland;Socialezekerheidsfondsen;2001;0.0
337;1.2 Hulp buitenland;Socialezekerheidsfondsen;2002;0.0
338;1.2 Hulp buitenland;Socialezekerheidsfondsen;2003;0.0
339;1.2 Hulp buitenland;Socialezekerheidsfondsen;2004;0.0
340;1.2 Hulp buitenland;Socialezekerheidsfondsen;2005;0.0
341;1.2 Hulp buitenland;Socialezekerheidsfondsen;2006;0.0
342;1.2 Hulp buitenland;Socialezekerheidsfondsen;2007;0.0
343;1.2 Hulp buitenland;Socialezekerheidsfondsen;2008;0.0
344;1.2 Hulp buitenland;Socialezekerheidsfondsen;2009;0.0
345;1.2 Hulp buitenland;Socialezekerheidsfondsen;2010;0.0
346;1.2 Hulp buitenland;Socialezekerheidsfondsen;2011;0.0
347;1.2 Hulp buitenland;Socialezekerheidsfondsen;2012;0.0
348;1.2 Hulp buitenland;Socialezekerheidsfondsen;2013;0.0
349;1.2 Hulp buitenland;Socialezekerheidsfondsen;2014;0.0
350;1.2 Hulp buitenland;Socialezekerheidsfondsen;2015;0.0
351;1.2 Hulp buitenland;Socialezekerheidsfondsen;2016;0.0
352;1.3 Algemene dienstverlening;Overheid;1995;324.0
353;1.3 Algemene dienstverlening;Overheid;1996;303.0
354;1.3 Algemene dienstverlening;Overheid;1997;270.0
355;1.3 Algemene dienstverlening;Overheid;1998;301.0
356;1.3 Algemene dienstverlening;Overheid;1999;275.0
357;1.3 Algemene dienstverlening;Overheid;2000;214.0
358;1.3 Algemene dienstverlening;Overheid;2001;343.0
359;1.3 Algemene dienstverlening;Overheid;2002;368.0
360;1.3 Algemene dienstverlening;Overheid;2003;456.0
361;1.3 Algemene dienstverlening;Overheid;2004;482.0
362;1.3 Algemene dienstverlening;Overheid;2005;513.0
363;1.3 Algemene dienstverlening;Overheid;2006;506.0
364;1.3 Algemene dienstverlening;Overheid;2007;665.0
365;1.3 Algemene dienstverlening;Overheid;2008;772.0
366;1.3 Algemene dienstverlening;Overheid;2009;869.0
367;1.3 Algemene dienstverlening;Overheid;2010;979.0
368;1.3 Algemene dienstverlening;Overheid;2011;998.0
369;1.3 Algemene dienstverlening;Overheid;2012;1026.0
370;1.3 Algemene dienstverlening;Overheid;2013;1104.0
371;1.3 Algemene dienstverlening;Overheid;2014;1236.0
372;1.3 Algemene dienstverlening;Overheid;2015;1353.0
373;1.3 Algemene dienstverlening;Overheid;2016;1440.0
374;1.3 Algemene dienstverlening;Centrale overheid;1995;297.0
375;1.3 Algemene dienstverlening;Centrale overheid;1996;284.0
376;1.3 Algemene dienstverlening;Centrale overheid;1997;255.0
377;1.3 Algemene dienstverlening;Centrale overheid;1998;258.0
378;1.3 Algemene dienstverlening;Centrale overheid;1999;232.0
379;1.3 Algemene dienstverlening;Centrale overheid;2000;182.0
380;1.3 Algemene dienstverlening;Centrale overheid;2001;325.0
381;1.3 Algemene dienstverlening;Centrale overheid;2002;334.0
382;1.3 Algemene dienstverlening;Centrale overheid;2003;410.0
383;1.3 Algemene dienstverlening;Centrale overheid;2004;444.0
384;1.3 Algemene dienstverlening;Centrale overheid;2005;485.0
385;1.3 Algemene dienstverlening;Centrale overheid;2006;479.0
386;1.3 Algemene dienstverlening;Centrale overheid;2007;622.0
387;1.3 Algemene dienstverlening;Centrale overheid;2008;707.0
388;1.3 Algemene dienstverlening;Centrale overheid;2009;808.0
389;1.3 Algemene dienstverlening;Centrale overheid;2010;939.0
390;1.3 Algemene dienstverlening;Centrale overheid;2011;957.0
391;1.3 Algemene dienstverlening;Centrale overheid;2012;971.0
392;1.3 Algemene dienstverlening;Centrale overheid;2013;1054.0
393;1.3 Algemene dienstverlening;Centrale overheid;2014;1172.0
394;1.3 Algemene dienstverlening;Centrale overheid;2015;1224.0
395;1.3 Algemene dienstverlening;Centrale overheid;2016;1306.0
396;1.3 Algemene dienstverlening;Lokale overheid;1995;27.0
397;1.3 Algemene dienstverlening;Lokale overheid;1996;19.0
398;1.3 Algemene dienstverlening;Lokale overheid;1997;15.0
399;1.3 Algemene dienstverlening;Lokale overheid;1998;43.0
400;1.3 Algemene dienstverlening;Lokale overheid;1999;43.0
401;1.3 Algemene dienstverlening;Lokale overheid;2000;32.0
402;1.3 Algemene dienstverlening;Lokale overheid;2001;18.0
403;1.3 Algemene dienstverlening;Lokale overheid;2002;34.0
404;1.3 Algemene dienstverlening;Lokale overheid;2003;46.0
405;1.3 Algemene dienstverlening;Lokale overheid;2004;38.0
406;1.3 Algemene dienstverlening;Lokale overheid;2005;28.0
407;1.3 Algemene dienstverlening;Lokale overheid;2006;27.0
408;1.3 Algemene dienstverlening;Lokale overheid;2007;43.0
409;1.3 Algemene dienstverlening;Lokale overheid;2008;65.0
410;1.3 Algemene dienstverlening;Lokale overheid;2009;61.0
411;1.3 Algemene dienstverlening;Lokale overheid;2010;40.0
412;1.3 Algemene dienstverlening;Lokale overheid;2011;41.0
413;1.3 Algemene dienstverlening;Lokale overheid;2012;55.0
414;1.3 Algemene dienstverlening;Lokale overheid;2013;50.0
415;1.3 Algemene dienstverlening;Lokale overheid;2014;64.0
416;1.3 Algemene dienstverlening;Lokale overheid;2015;129.0
417;1.3 Algemene dienstverlening;Lokale overheid;2016;134.0
418;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;1995;0.0
419;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;1996;0.0
420;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;1997;0.0
421;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;1998;0.0
422;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;1999;0.0
423;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2000;0.0
424;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2001;0.0
425;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2002;0.0
426;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2003;0.0
427;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2004;0.0
428;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2005;0.0
429;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2006;0.0
430;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2007;0.0
431;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2008;0.0
432;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2009;0.0
433;1.3 Algemene dienstverlening;Socialezekerheidsfondsen;2010;0.0
