ID;Leeftijd;Doodsoorzaken;Perioden;TotaalOverledenen_1;TotaalZonderMBLHandelwijze_2;PlotselingEnOnverwachtOverleden_3;NietPlotselingOnverwachtOverleden_4;TotaalMetMBLHandelwijze_5;NISRekeningHoudendMetOverlijden_6;PSBRekeningHoudendMetOverlijden_7;PSBOverlijdenMedeDoel_8;NISOverlijdenUitdrukkelijkDoel_9;TotaalToedienenMiddel_10;Euthanasie_11;HulpBijZelfdoding_12;LevensbeeindigendHandZonderVerzoek_13
97;17 tot 65 jaar;Ziekten ademhalingsorganen (>0 jaar);2015;1453.0;712.0;499.0;213.0;742.0;93.0;364.0;73.0;181.0;31.0;31.0;0.0;0.0
98;17 tot 65 jaar;Ziekten ademhalingsorganen (>0 jaar);2021;1190.0;319.0;91.0;227.0;872.0;10.0;541.0;0.0;240.0;81.0;81.0;0.0;0.0
99;17 tot 65 jaar;Ziekten zenuwstelsel incl.CVA (>0 jaar);2010;1774.0;747.0;441.0;305.0;1027.0;64.0;386.0;39.0;423.0;115.0;95.0;20.0;0.0
100;17 tot 65 jaar;Ziekten zenuwstelsel incl.CVA (>0 jaar);2015;1336.0;521.0;365.0;156.0;814.0;146.0;217.0;0.0;246.0;205.0;205.0;0.0;0.0
101;17 tot 65 jaar;Ziekten zenuwstelsel incl.CVA (>0 jaar);2021;1194.0;414.0;206.0;208.0;780.0;237.0;119.0;0.0;250.0;174.0;174.0;0.0;0.0
102;17 tot 65 jaar;Suïcide (>0 jaar);2010;1301.0;1257.0;1196.0;61.0;44.0;10.0;20.0;0.0;13.0;0.0;0.0;0.0;0.0
103;17 tot 65 jaar;Suïcide (>0 jaar);2015;1482.0;1457.0;1300.0;157.0;25.0;4.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0
104;17 tot 65 jaar;Suïcide (>0 jaar);2021;1276.0;1235.0;705.0;530.0;41.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0
105;17 tot 65 jaar;Ov./onbekende doodsoorzaken (>0 jaar);2010;4320.0;3292.0;2672.0;620.0;1028.0;105.0;572.0;0.0;284.0;67.0;27.0;0.0;40.0
106;17 tot 65 jaar;Ov./onbekende doodsoorzaken (>0 jaar);2015;4506.0;3401.0;2126.0;1275.0;1105.0;159.0;578.0;65.0;196.0;107.0;99.0;0.0;7.0
107;17 tot 65 jaar;Ov./onbekende doodsoorzaken (>0 jaar);2021;6590.0;3695.0;2163.0;1532.0;2894.0;43.0;1349.0;0.0;1230.0;272.0;272.0;0.0;0.0
108;65 tot 80 jaar;Totaal doodsoorzaken;2010;41731.0;17959.0;8893.0;9066.0;23772.0;2841.0;14149.0;588.0;4423.0;1771.0;1585.0;64.0;122.0
109;65 tot 80 jaar;Totaal doodsoorzaken;2015;44866.0;18611.0;7965.0;10646.0;26255.0;2237.0;14605.0;416.0;5998.0;2999.0;2764.0;86.0;149.0
110;65 tot 80 jaar;Totaal doodsoorzaken;2021;54916.0;25754.0;7856.0;17898.0;29162.0;2049.0;14492.0;1038.0;6512.0;5072.0;4708.0;200.0;164.0
111;65 tot 80 jaar;Aangeboren aandoeningen (nuljarigen);2010;;;;;;;;;;;;;
112;65 tot 80 jaar;Aangeboren aandoeningen (nuljarigen);2015;;;;;;;;;;;;;
113;65 tot 80 jaar;Aangeboren aandoeningen (nuljarigen);2021;;;;;;;;;;;;;
114;65 tot 80 jaar;Ov./onbekende doodsoorzaken (nuljarigen);2010;;;;;;;;;;;;;
115;65 tot 80 jaar;Ov./onbekende doodsoorzaken (nuljarigen);2015;;;;;;;;;;;;;
116;65 tot 80 jaar;Ov./onbekende doodsoorzaken (nuljarigen);2021;;;;;;;;;;;;;
117;65 tot 80 jaar;Kwaadaardige nieuwvormingen (>0 jaar);2010;17651.0;5901.0;911.0;4991.0;11749.0;785.0;8145.0;245.0;1237.0;1337.0;1262.0;14.0;61.0
118;65 tot 80 jaar;Kwaadaardige nieuwvormingen (>0 jaar);2015;19461.0;5697.0;590.0;5107.0;13764.0;817.0;8785.0;283.0;1698.0;2181.0;2091.0;45.0;45.0
119;65 tot 80 jaar;Kwaadaardige nieuwvormingen (>0 jaar);2021;21191.0;7645.0;475.0;7170.0;13546.0;604.0;7547.0;484.0;1336.0;3575.0;3342.0;98.0;135.0
120;65 tot 80 jaar;Hart- en vaatziekten excl. CVA (>0 jaar);2010;8825.0;6040.0;4425.0;1615.0;2785.0;573.0;1004.0;85.0;1018.0;105.0;105.0;0.0;0.0
121;65 tot 80 jaar;Hart- en vaatziekten excl. CVA (>0 jaar);2015;8056.0;5965.0;4471.0;1494.0;2090.0;365.0;833.0;28.0;763.0;101.0;86.0;10.0;5.0
122;65 tot 80 jaar;Hart- en vaatziekten excl. CVA (>0 jaar);2021;8817.0;6085.0;2741.0;3344.0;2732.0;348.0;1123.0;97.0;1083.0;82.0;58.0;24.0;0.0
123;65 tot 80 jaar;Ziekten ademhalingsorganen (>0 jaar);2010;4094.0;1503.0;630.0;872.0;2591.0;177.0;1725.0;87.0;491.0;110.0;71.0;39.0;0.0
124;65 tot 80 jaar;Ziekten ademhalingsorganen (>0 jaar);2015;3906.0;1769.0;871.0;898.0;2138.0;136.0;1242.0;0.0;559.0;201.0;201.0;0.0;0.0
125;65 tot 80 jaar;Ziekten ademhalingsorganen (>0 jaar);2021;3469.0;1821.0;249.0;1572.0;1648.0;206.0;802.0;0.0;474.0;166.0;136.0;30.0;0.0
126;65 tot 80 jaar;Ziekten zenuwstelsel incl.CVA (>0 jaar);2010;3799.0;1411.0;600.0;810.0;2389.0;646.0;1166.0;41.0;458.0;77.0;77.0;0.0;0.0
127;65 tot 80 jaar;Ziekten zenuwstelsel incl.CVA (>0 jaar);2015;4367.0;1629.0;320.0;1310.0;2739.0;291.0;1319.0;0.0;827.0;302.0;195.0;7.0;99.0
128;65 tot 80 jaar;Ziekten zenuwstelsel incl.CVA (>0 jaar);2021;3951.0;1527.0;413.0;1114.0;2424.0;117.0;732.0;91.0;939.0;545.0;527.0;17.0;0.0
129;65 tot 80 jaar;Suïcide (>0 jaar);2010;206.0;206.0;181.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130;65 tot 80 jaar;Suïcide (>0 jaar);2015;281.0;265.0;248.0;17.0;16.0;0.0;0.0;0.0;11.0;5.0;0.0;5.0;0.0
131;65 tot 80 jaar;Suïcide (>0 jaar);2021;417.0;413.0;281.0;132.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
132;65 tot 80 jaar;Ov./onbekende doodsoorzaken (>0 jaar);2010;7157.0;2899.0;2146.0;753.0;4258.0;660.0;2108.0;130.0;1219.0;141.0;69.0;11.0;61.0
133;65 tot 80 jaar;Ov./onbekende doodsoorzaken (>0 jaar);2015;8794.0;3286.0;1466.0;1820.0;5507.0;629.0;2425.0;105.0;2139.0;209.0;190.0;19.0;0.0
134;65 tot 80 jaar;Ov./onbekende doodsoorzaken (>0 jaar);2021;17070.0;8263.0;3697.0;4566.0;8808.0;774.0;4284.0;366.0;2680.0;704.0;644.0;31.0;29.0
135;80 jaar of ouder;Totaal doodsoorzaken;2010;69203.0;26853.0;10575.0;16279.0;42350.0;6758.0;26552.0;608.0;7319.0;1112.0;950.0;36.0;127.0
136;80 jaar of ouder;Totaal doodsoorzaken;2015;79245.0;31269.0;9805.0;21464.0;47976.0;4340.0;29610.0;898.0;10511.0;2617.0;2365.0;52.0;201.0
137;80 jaar of ouder;Totaal doodsoorzaken;2021;92366.0;41886.0;9030.0;32856.0;50480.0;7069.0;27846.0;1416.0;11237.0;2913.0;2669.0;45.0;198.0
138;80 jaar of ouder;Aangeboren aandoeningen (nuljarigen);2010;;;;;;;;;;;;;
139;80 jaar of ouder;Aangeboren aandoeningen (nuljarigen);2015;;;;;;;;;;;;;
140;80 jaar of ouder;Aangeboren aandoeningen (nuljarigen);2021;;;;;;;;;;;;;
141;80 jaar of ouder;Ov./onbekende doodsoorzaken (nuljarigen);2010;;;;;;;;;;;;;
142;80 jaar of ouder;Ov./onbekende doodsoorzaken (nuljarigen);2015;;;;;;;;;;;;;
143;80 jaar of ouder;Ov./onbekende doodsoorzaken (nuljarigen);2021;;;;;;;;;;;;;
144;80 jaar of ouder;Kwaadaardige nieuwvormingen (>0 jaar);2010;12532.0;4020.0;448.0;3572.0;8512.0;835.0;5587.0;255.0;1107.0;728.0;674.0;24.0;30.0
145;80 jaar of ouder;Kwaadaardige nieuwvormingen (>0 jaar);2015;13971.0;3733.0;380.0;3353.0;10238.0;623.0;6775.0;304.0;1351.0;1185.0;1127.0;19.0;39.0
146;80 jaar of ouder;Kwaadaardige nieuwvormingen (>0 jaar);2021;14802.0;5665.0;319.0;5346.0;9137.0;799.0;5141.0;306.0;1538.0;1353.0;1353.0;0.0;0.0
147;80 jaar of ouder;Hart- en vaatziekten excl. CVA (>0 jaar);2010;17759.0;9400.0;5370.0;4030.0;8359.0;1626.0;4914.0;192.0;1587.0;41.0;34.0;7.0;0.0
148;80 jaar of ouder;Hart- en vaatziekten excl. CVA (>0 jaar);2015;18849.0;9911.0;4278.0;5633.0;8938.0;962.0;5340.0;118.0;2294.0;224.0;217.0;7.0;0.0
149;80 jaar of ouder;Hart- en vaatziekten excl. CVA (>0 jaar);2021;16024.0;8604.0;3513.0;5091.0;7420.0;1340.0;4565.0;312.0;994.0;209.0;209.0;0.0;0.0
150;80 jaar of ouder;Ziekten ademhalingsorganen (>0 jaar);2010;7895.0;3147.0;910.0;2237.0;4749.0;748.0;2872.0;0.0;1028.0;100.0;67.0;0.0;34.0
151;80 jaar of ouder;Ziekten ademhalingsorganen (>0 jaar);2015;7402.0;3016.0;719.0;2298.0;4386.0;243.0;2655.0;79.0;1164.0;245.0;245.0;0.0;0.0
152;80 jaar of ouder;Ziekten ademhalingsorganen (>0 jaar);2021;5651.0;2549.0;257.0;2292.0;3102.0;393.0;1522.0;161.0;842.0;184.0;184.0;0.0;0.0
153;80 jaar of ouder;Ziekten zenuwstelsel incl.CVA (>0 jaar);2010;7902.0;2425.0;1000.0;1424.0;5478.0;1157.0;3369.0;0.0;905.0;46.0;41.0;5.0;0.0
154;80 jaar of ouder;Ziekten zenuwstelsel incl.CVA (>0 jaar);2015;11469.0;4097.0;1095.0;3002.0;7372.0;689.0;4408.0;120.0;1976.0;179.0;179.0;0.0;0.0
155;80 jaar of ouder;Ziekten zenuwstelsel incl.CVA (>0 jaar);2021;11990.0;5460.0;676.0;4784.0;6530.0;983.0;3732.0;60.0;1393.0;362.0;250.0;0.0;111.0
156;80 jaar of ouder;Suïcide (>0 jaar);2010;82.0;78.0;67.0;11.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
157;80 jaar of ouder;Suïcide (>0 jaar);2015;78.0;78.0;65.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158;80 jaar of ouder;Suïcide (>0 jaar);2021;147.0;147.0;88.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159;80 jaar of ouder;Ov./onbekende doodsoorzaken (>0 jaar);2010;23033.0;7785.0;2780.0;5005.0;15249.0;2392.0;9807.0;160.0;2692.0;197.0;134.0;0.0;63.0
160;80 jaar of ouder;Ov./onbekende doodsoorzaken (>0 jaar);2015;27477.0;10435.0;3269.0;7166.0;17042.0;1823.0;10433.0;277.0;3725.0;784.0;596.0;26.0;162.0
161;80 jaar of ouder;Ov./onbekende doodsoorzaken (>0 jaar);2021;43753.0;19462.0;4178.0;15284.0;24291.0;3554.0;12886.0;576.0;6469.0;805.0;673.0;45.0;87.0
