ID;KenmerkenHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
51;Particuliere huishoudens;West-Nederland (LD);2009;3464.3;100.0;607.2;175.3;27.1
52;Particuliere huishoudens;West-Nederland (LD);2010;3507.3;100.0;603.6;172.1;24.2
53;Particuliere huishoudens;West-Nederland (LD);2011;3542.5;100.0;603.0;170.2;23.5
54;Particuliere huishoudens;West-Nederland (LD);2012;3575.4;100.0;573.3;160.4;18.7
55;Particuliere huishoudens;West-Nederland (LD);2013;3601.3;100.0;553.7;153.8;11.3
56;Particuliere huishoudens;West-Nederland (LD);2014;3619.0;100.0;564.8;156.1;11.5
57;Particuliere huishoudens;West-Nederland (LD);2015;3658.9;100.0;606.6;165.8;15.8
58;Particuliere huishoudens;West-Nederland (LD);2016;3690.0;100.0;639.2;173.2;18.5
59;Particuliere huishoudens;West-Nederland (LD);2017;3724.7;100.0;713.6;191.6;24.4
60;Particuliere huishoudens;West-Nederland (LD);2018;3759.1;100.0;797.3;212.1;33.6
61;Particuliere huishoudens;West-Nederland (LD);2019;3791.3;100.0;879.4;232.0;45.9
62;Particuliere huishoudens;West-Nederland (LD);2020;3825.6;100.0;990.0;258.8;58.6
63;Particuliere huishoudens;West-Nederland (LD);2021;3849.7;100.0;1079.8;280.5;78.6
64;Particuliere huishoudens;Zuid-Nederland (LD);2006;1495.0;100.0;264.8;177.1;62.7
65;Particuliere huishoudens;Zuid-Nederland (LD);2007;1506.2;100.0;279.0;185.2;69.3
66;Particuliere huishoudens;Zuid-Nederland (LD);2008;1519.1;100.0;300.1;197.6;78.0
67;Particuliere huishoudens;Zuid-Nederland (LD);2009;1532.1;100.0;292.4;190.9;69.3
68;Particuliere huishoudens;Zuid-Nederland (LD);2010;1544.6;100.0;285.5;184.9;56.9
69;Particuliere huishoudens;Zuid-Nederland (LD);2011;1557.9;100.0;280.9;180.3;53.0
70;Particuliere huishoudens;Zuid-Nederland (LD);2012;1571.1;100.0;265.0;168.7;42.2
71;Particuliere huishoudens;Zuid-Nederland (LD);2013;1583.3;100.0;250.9;158.5;30.2
72;Particuliere huishoudens;Zuid-Nederland (LD);2014;1589.7;100.0;251.3;158.0;30.1
73;Particuliere huishoudens;Zuid-Nederland (LD);2015;1603.2;100.0;268.7;167.6;33.7
74;Particuliere huishoudens;Zuid-Nederland (LD);2016;1613.0;100.0;280.6;174.0;37.7
75;Particuliere huishoudens;Zuid-Nederland (LD);2017;1628.4;100.0;309.9;190.3;45.0
76;Particuliere huishoudens;Zuid-Nederland (LD);2018;1641.8;100.0;337.1;205.3;55.4
77;Particuliere huishoudens;Zuid-Nederland (LD);2019;1655.7;100.0;359.9;217.4;68.5
78;Particuliere huishoudens;Zuid-Nederland (LD);2020;1668.2;100.0;395.6;237.2;81.7
79;Particuliere huishoudens;Zuid-Nederland (LD);2021;1679.8;100.0;434.7;258.8;105.2
80;Particuliere huishoudens;Niet in te delen (LD);2006;6.9;100.0;0.3;49.6;0.0
81;Particuliere huishoudens;Niet in te delen (LD);2007;6.9;100.0;0.4;54.1;0.0
82;Particuliere huishoudens;Niet in te delen (LD);2008;6.9;100.0;0.4;65.2;0.1
83;Particuliere huishoudens;Niet in te delen (LD);2009;8.3;100.0;0.6;70.1;0.1
84;Particuliere huishoudens;Niet in te delen (LD);2010;2.3;100.0;0.1;46.9;1.5
85;Particuliere huishoudens;Niet in te delen (LD);2011;1.2;100.0;0.1;55.2;5.2
86;Particuliere huishoudens;Niet in te delen (LD);2012;0.5;100.0;0.0;75.3;4.3
87;Particuliere huishoudens;Niet in te delen (LD);2013;0.5;100.0;0.0;55.2;1.4
88;Particuliere huishoudens;Niet in te delen (LD);2014;0.0;;;;
89;Particuliere huishoudens;Niet in te delen (LD);2015;0.0;;;;
90;Particuliere huishoudens;Niet in te delen (LD);2016;0.0;;;;
91;Particuliere huishoudens;Niet in te delen (LD);2017;0.0;;;;
92;Particuliere huishoudens;Niet in te delen (LD);2018;0.0;;;;
93;Particuliere huishoudens;Niet in te delen (LD);2019;0.0;;;;
94;Particuliere huishoudens;Niet in te delen (LD);2020;0.0;;;;
95;Particuliere huishoudens;Niet in te delen (LD);2021;0.0;;;;
96;Particuliere huishoudens;Groningen (PV);2006;265.9;100.0;29.3;110.3;21.6
97;Particuliere huishoudens;Groningen (PV);2007;268.0;100.0;31.2;116.4;22.8
98;Particuliere huishoudens;Groningen (PV);2008;270.2;100.0;34.5;127.6;24.5
99;Particuliere huishoudens;Groningen (PV);2009;272.1;100.0;33.7;123.8;23.7
100;Particuliere huishoudens;Groningen (PV);2010;272.6;100.0;32.9;120.6;20.6
101;Particuliere huishoudens;Groningen (PV);2011;274.6;100.0;31.4;114.4;19.1
102;Particuliere huishoudens;Groningen (PV);2012;277.3;100.0;29.8;107.5;14.2
103;Particuliere huishoudens;Groningen (PV);2013;279.6;100.0;27.9;99.8;8.3
104;Particuliere huishoudens;Groningen (PV);2014;280.1;100.0;28.2;100.8;8.3
105;Particuliere huishoudens;Groningen (PV);2015;282.9;100.0;30.1;106.6;10.5
106;Particuliere huishoudens;Groningen (PV);2016;283.7;100.0;31.0;109.4;11.6
107;Particuliere huishoudens;Groningen (PV);2017;284.5;100.0;33.8;118.8;14.6
108;Particuliere huishoudens;Groningen (PV);2018;285.5;100.0;36.8;128.8;18.3
109;Particuliere huishoudens;Groningen (PV);2019;286.7;100.0;40.4;140.9;23.5
110;Particuliere huishoudens;Groningen (PV);2020;287.9;100.0;44.4;154.1;29.0
111;Particuliere huishoudens;Groningen (PV);2021;289.9;100.0;49.3;170.1;42.1
112;Particuliere huishoudens;Fryslân (PV);2006;270.8;100.0;37.9;139.9;47.6
113;Particuliere huishoudens;Fryslân (PV);2007;272.7;100.0;40.7;149.3;54.2
114;Particuliere huishoudens;Fryslân (PV);2008;274.8;100.0;45.2;164.6;66.0
115;Particuliere huishoudens;Fryslân (PV);2009;277.2;100.0;44.8;161.6;62.1
116;Particuliere huishoudens;Fryslân (PV);2010;277.5;100.0;42.3;152.3;45.4
117;Particuliere huishoudens;Fryslân (PV);2011;279.8;100.0;42.1;150.3;46.9
118;Particuliere huishoudens;Fryslân (PV);2012;281.1;100.0;39.9;142.1;37.9
119;Particuliere huishoudens;Fryslân (PV);2013;282.5;100.0;37.9;134.2;27.1
120;Particuliere huishoudens;Fryslân (PV);2014;283.3;100.0;37.0;130.5;25.6
121;Particuliere huishoudens;Fryslân (PV);2015;284.6;100.0;39.0;137.1;28.4
122;Particuliere huishoudens;Fryslân (PV);2016;285.4;100.0;40.1;140.4;30.7
123;Particuliere huishoudens;Fryslân (PV);2017;287.4;100.0;43.6;151.8;37.5
124;Particuliere huishoudens;Fryslân (PV);2018;288.7;100.0;47.5;164.5;45.6
125;Particuliere huishoudens;Fryslân (PV);2019;290.5;100.0;51.5;177.3;54.7
126;Particuliere huishoudens;Fryslân (PV);2020;292.6;100.0;56.1;191.8;64.3
127;Particuliere huishoudens;Fryslân (PV);2021;294.1;100.0;62.9;213.8;86.5
128;Particuliere huishoudens;Drenthe (PV);2006;200.3;100.0;30.9;154.3;64.6
129;Particuliere huishoudens;Drenthe (PV);2007;202.4;100.0;33.5;165.7;71.1
130;Particuliere huishoudens;Drenthe (PV);2008;204.2;100.0;36.3;177.5;79.4
131;Particuliere huishoudens;Drenthe (PV);2009;206.1;100.0;35.3;171.3;73.3
132;Particuliere huishoudens;Drenthe (PV);2010;207.6;100.0;34.3;165.4;60.4
133;Particuliere huishoudens;Drenthe (PV);2011;208.8;100.0;33.3;159.3;57.9
134;Particuliere huishoudens;Drenthe (PV);2012;209.9;100.0;31.2;148.6;47.0
135;Particuliere huishoudens;Drenthe (PV);2013;210.7;100.0;29.0;137.7;32.9
136;Particuliere huishoudens;Drenthe (PV);2014;210.6;100.0;28.6;136.0;32.3
137;Particuliere huishoudens;Drenthe (PV);2015;211.5;100.0;30.4;143.7;36.1
138;Particuliere huishoudens;Drenthe (PV);2016;212.2;100.0;31.7;149.6;39.6
139;Particuliere huishoudens;Drenthe (PV);2017;214.3;100.0;34.1;159.0;45.1
140;Particuliere huishoudens;Drenthe (PV);2018;215.7;100.0;36.9;171.1;52.8
141;Particuliere huishoudens;Drenthe (PV);2019;217.0;100.0;40.2;185.4;63.4
142;Particuliere huishoudens;Drenthe (PV);2020;218.5;100.0;44.0;201.4;73.6
143;Particuliere huishoudens;Drenthe (PV);2021;219.7;100.0;49.1;223.5;96.2
144;Particuliere huishoudens;Overijssel (PV);2006;454.6;100.0;70.9;156.0;45.2
145;Particuliere huishoudens;Overijssel (PV);2007;458.3;100.0;75.5;164.8;50.9
146;Particuliere huishoudens;Overijssel (PV);2008;463.0;100.0;81.3;175.7;57.3
147;Particuliere huishoudens;Overijssel (PV);2009;466.8;100.0;79.7;170.7;50.4
148;Particuliere huishoudens;Overijssel (PV);2010;471.2;100.0;77.7;164.9;41.0
149;Particuliere huishoudens;Overijssel (PV);2011;474.6;100.0;76.4;161.0;39.0
150;Particuliere huishoudens;Overijssel (PV);2012;477.9;100.0;72.6;151.9;31.1
151;Particuliere huishoudens;Overijssel (PV);2013;481.0;100.0;70.0;145.5;22.3
152;Particuliere huishoudens;Overijssel (PV);2014;480.0;100.0;68.7;143.1;22.3
153;Particuliere huishoudens;Overijssel (PV);2015;483.4;100.0;74.3;153.8;25.4
154;Particuliere huishoudens;Overijssel (PV);2016;486.6;100.0;77.6;159.5;28.5
155;Particuliere huishoudens;Overijssel (PV);2017;491.2;100.0;83.7;170.4;34.8
156;Particuliere huishoudens;Overijssel (PV);2018;495.0;100.0;91.2;184.2;44.2
157;Particuliere huishoudens;Overijssel (PV);2019;499.5;100.0;99.6;199.4;55.6
158;Particuliere huishoudens;Overijssel (PV);2020;503.9;100.0;109.1;216.5;66.9
159;Particuliere huishoudens;Overijssel (PV);2021;507.8;100.0;120.2;236.6;89.6
160;Particuliere huishoudens;Flevoland (PV);2006;144.2;100.0;15.1;104.5;22.9
161;Particuliere huishoudens;Flevoland (PV);2007;146.6;100.0;16.7;113.6;28.5
162;Particuliere huishoudens;Flevoland (PV);2008;149.3;100.0;17.6;118.0;29.6
163;Particuliere huishoudens;Flevoland (PV);2009;152.1;100.0;16.8;110.7;23.0
164;Particuliere huishoudens;Flevoland (PV);2010;155.0;100.0;15.7;101.2;14.5
165;Particuliere huishoudens;Flevoland (PV);2011;157.4;100.0;15.7;99.7;13.3
166;Particuliere huishoudens;Flevoland (PV);2012;159.9;100.0;14.6;91.2;7.7
167;Particuliere huishoudens;Flevoland (PV);2013;161.4;100.0;13.3;82.4;2.6
168;Particuliere huishoudens;Flevoland (PV);2014;162.2;100.0;13.8;85.4;3.0
169;Particuliere huishoudens;Flevoland (PV);2015;163.9;100.0;15.8;96.7;6.2
170;Particuliere huishoudens;Flevoland (PV);2016;165.4;100.0;17.1;103.2;8.8
171;Particuliere huishoudens;Flevoland (PV);2017;167.5;100.0;19.6;117.2;14.9
172;Particuliere huishoudens;Flevoland (PV);2018;169.6;100.0;22.0;130.0;23.9
173;Particuliere huishoudens;Flevoland (PV);2019;172.4;100.0;25.6;148.4;40.9
174;Particuliere huishoudens;Flevoland (PV);2020;175.4;100.0;29.5;168.4;59.4
175;Particuliere huishoudens;Flevoland (PV);2021;177.7;100.0;34.3;193.3;86.8
176;Particuliere huishoudens;Gelderland (PV);2006;813.9;100.0;149.6;183.8;58.6
177;Particuliere huishoudens;Gelderland (PV);2007;821.4;100.0;159.7;194.4;65.4
178;Particuliere huishoudens;Gelderland (PV);2008;828.3;100.0;170.4;205.7;72.2
179;Particuliere huishoudens;Gelderland (PV);2009;835.9;100.0;164.4;196.7;63.8
180;Particuliere huishoudens;Gelderland (PV);2010;843.3;100.0;160.9;190.8;51.9
181;Particuliere huishoudens;Gelderland (PV);2011;850.9;100.0;157.4;185.0;48.7
182;Particuliere huishoudens;Gelderland (PV);2012;859.1;100.0;148.1;172.4;38.3
183;Particuliere huishoudens;Gelderland (PV);2013;867.6;100.0;140.2;161.6;26.3
184;Particuliere huishoudens;Gelderland (PV);2014;871.5;100.0;138.8;159.2;25.5
185;Particuliere huishoudens;Gelderland (PV);2015;880.2;100.0;149.3;169.6;28.7
186;Particuliere huishoudens;Gelderland (PV);2016;886.8;100.0;154.2;173.8;31.8
187;Particuliere huishoudens;Gelderland (PV);2017;896.8;100.0;166.6;185.7;38.9
188;Particuliere huishoudens;Gelderland (PV);2018;905.2;100.0;182.8;202.0;48.7
189;Particuliere huishoudens;Gelderland (PV);2019;914.2;100.0;200.6;219.4;62.4
190;Particuliere huishoudens;Gelderland (PV);2020;922.3;100.0;219.3;237.7;75.8
191;Particuliere huishoudens;Gelderland (PV);2021;930.1;100.0;242.1;260.3;100.4
192;Particuliere huishoudens;Utrecht (PV);2006;523.4;100.0;98.9;189.0;35.7
193;Particuliere huishoudens;Utrecht (PV);2007;531.0;100.0;107.2;201.9;42.8
194;Particuliere huishoudens;Utrecht (PV);2008;538.8;100.0;112.5;208.8;47.1
195;Particuliere huishoudens;Utrecht (PV);2009;544.4;100.0;110.4;202.8;42.4
196;Particuliere huishoudens;Utrecht (PV);2010;551.4;100.0;110.1;199.7;35.4
197;Particuliere huishoudens;Utrecht (PV);2011;555.5;100.0;110.2;198.4;35.6
198;Particuliere huishoudens;Utrecht (PV);2012;560.4;100.0;104.5;186.5;28.6
199;Particuliere huishoudens;Utrecht (PV);2013;565.6;100.0;99.4;175.7;19.5
200;Particuliere huishoudens;Utrecht (PV);2014;569.2;100.0;109.3;192.0;19.7
201;Particuliere huishoudens;Utrecht (PV);2015;575.8;100.0;108.3;188.0;23.7
202;Particuliere huishoudens;Utrecht (PV);2016;580.9;100.0;113.6;195.5;27.4
203;Particuliere huishoudens;Utrecht (PV);2017;586.6;100.0;131.3;223.8;38.6
204;Particuliere huishoudens;Utrecht (PV);2018;592.0;100.0;140.8;237.8;54.1
205;Particuliere huishoudens;Utrecht (PV);2019;598.2;100.0;156.5;261.7;74.0
206;Particuliere huishoudens;Utrecht (PV);2020;604.0;100.0;174.4;288.7;91.1
207;Particuliere huishoudens;Utrecht (PV);2021;608.3;100.0;191.4;314.6;119.0
208;Particuliere huishoudens;Noord-Holland (PV);2006;1186.1;100.0;200.3;168.9;22.9
209;Particuliere huishoudens;Noord-Holland (PV);2007;1196.7;100.0;213.1;178.0;24.4
210;Particuliere huishoudens;Noord-Holland (PV);2008;1208.4;100.0;225.6;186.7;26.4
211;Particuliere huishoudens;Noord-Holland (PV);2009;1221.3;100.0;219.7;179.9;23.9
212;Particuliere huishoudens;Noord-Holland (PV);2010;1236.4;100.0;220.2;178.1;23.0
213;Particuliere huishoudens;Noord-Holland (PV);2011;1249.6;100.0;222.2;177.8;21.7
214;Particuliere huishoudens;Noord-Holland (PV);2012;1261.3;100.0;210.5;166.9;17.2
215;Particuliere huishoudens;Noord-Holland (PV);2013;1271.0;100.0;204.5;160.9;10.3
216;Particuliere huishoudens;Noord-Holland (PV);2014;1280.8;100.0;204.4;159.6;10.6
217;Particuliere huishoudens;Noord-Holland (PV);2015;1296.5;100.0;226.0;174.3;15.0
218;Particuliere huishoudens;Noord-Holland (PV);2016;1309.3;100.0;241.9;184.8;18.2
219;Particuliere huishoudens;Noord-Holland (PV);2017;1321.9;100.0;272.5;206.1;25.0
220;Particuliere huishoudens;Noord-Holland (PV);2018;1332.6;100.0;315.6;236.8;35.6
221;Particuliere huishoudens;Noord-Holland (PV);2019;1343.5;100.0;346.8;258.1;47.7
222;Particuliere huishoudens;Noord-Holland (PV);2020;1355.3;100.0;393.1;290.0;59.3
223;Particuliere huishoudens;Noord-Holland (PV);2021;1361.3;100.0;422.9;310.6;75.9
224;Particuliere huishoudens;Zuid-Holland (PV);2006;1501.9;100.0;220.5;146.8;22.5
225;Particuliere huishoudens;Zuid-Holland (PV);2007;1508.6;100.0;236.4;156.7;23.1
226;Particuliere huishoudens;Zuid-Holland (PV);2008;1519.1;100.0;252.8;166.4;25.6
227;Particuliere huishoudens;Zuid-Holland (PV);2009;1533.8;100.0;244.8;159.6;23.7
228;Particuliere huishoudens;Zuid-Holland (PV);2010;1553.5;100.0;241.4;155.4;20.4
229;Particuliere huishoudens;Zuid-Holland (PV);2011;1570.2;100.0;238.8;152.1;19.1
230;Particuliere huishoudens;Zuid-Holland (PV);2012;1585.3;100.0;227.4;143.4;14.6
231;Particuliere huishoudens;Zuid-Holland (PV);2013;1595.3;100.0;219.7;137.7;8.2
232;Particuliere huishoudens;Zuid-Holland (PV);2014;1599.5;100.0;220.6;137.9;8.3
233;Particuliere huishoudens;Zuid-Holland (PV);2015;1616.5;100.0;240.0;148.5;12.0
234;Particuliere huishoudens;Zuid-Holland (PV);2016;1629.2;100.0;250.3;153.6;14.0
235;Particuliere huishoudens;Zuid-Holland (PV);2017;1644.5;100.0;274.0;166.6;18.7
236;Particuliere huishoudens;Zuid-Holland (PV);2018;1661.7;100.0;302.6;182.1;24.8
237;Particuliere huishoudens;Zuid-Holland (PV);2019;1675.7;100.0;335.7;200.3;35.6
238;Particuliere huishoudens;Zuid-Holland (PV);2020;1691.8;100.0;378.8;223.9;46.8
239;Particuliere huishoudens;Zuid-Holland (PV);2021;1704.2;100.0;418.0;245.3;65.1
240;Particuliere huishoudens;Zeeland (PV);2006;161.6;100.0;27.7;171.6;68.5
241;Particuliere huishoudens;Zeeland (PV);2007;162.7;100.0;29.6;181.9;75.9
242;Particuliere huishoudens;Zeeland (PV);2008;163.8;100.0;32.6;198.9;91.6
243;Particuliere huishoudens;Zeeland (PV);2009;164.9;100.0;32.3;195.7;87.0
244;Particuliere huishoudens;Zeeland (PV);2010;165.9;100.0;31.9;192.4;74.9
245;Particuliere huishoudens;Zeeland (PV);2011;167.2;100.0;31.7;189.7;71.8
246;Particuliere huishoudens;Zeeland (PV);2012;168.4;100.0;31.0;184.0;60.6
247;Particuliere huishoudens;Zeeland (PV);2013;169.4;100.0;30.1;177.8;47.4
248;Particuliere huishoudens;Zeeland (PV);2014;169.6;100.0;30.5;179.9;49.1
249;Particuliere huishoudens;Zeeland (PV);2015;170.1;100.0;32.3;189.9;54.6
250;Particuliere huishoudens;Zeeland (PV);2016;170.7;100.0;33.4;195.6;57.8
251;Particuliere huishoudens;Zeeland (PV);2017;171.7;100.0;35.8;208.6;64.7
252;Particuliere huishoudens;Zeeland (PV);2018;172.7;100.0;38.3;221.8;72.3
253;Particuliere huishoudens;Zeeland (PV);2019;173.9;100.0;40.4;232.5;80.5
254;Particuliere huishoudens;Zeeland (PV);2020;174.5;100.0;43.7;250.3;89.4
255;Particuliere huishoudens;Zeeland (PV);2021;175.9;100.0;47.6;270.4;110.0
256;Particuliere huishoudens;Noord-Brabant (PV);2006;1008.2;100.0;193.1;191.6;69.9
257;Particuliere huishoudens;Noord-Brabant (PV);2007;1017.1;100.0;203.0;199.6;77.0
258;Particuliere huishoudens;Noord-Brabant (PV);2008;1027.2;100.0;218.9;213.1;86.3
259;Particuliere huishoudens;Noord-Brabant (PV);2009;1036.9;100.0;214.2;206.6;77.9
260;Particuliere huishoudens;Noord-Brabant (PV);2010;1047.4;100.0;210.4;200.9;64.8
261;Particuliere huishoudens;Noord-Brabant (PV);2011;1057.0;100.0;207.7;196.5;60.6
262;Particuliere huishoudens;Noord-Brabant (PV);2012;1066.9;100.0;195.7;183.4;47.9
263;Particuliere huishoudens;Noord-Brabant (PV);2013;1076.5;100.0;186.0;172.8;34.1
264;Particuliere huishoudens;Noord-Brabant (PV);2014;1082.8;100.0;185.8;171.6;33.6
265;Particuliere huishoudens;Noord-Brabant (PV);2015;1093.9;100.0;199.1;182.0;37.5
266;Particuliere huishoudens;Noord-Brabant (PV);2016;1101.9;100.0;207.0;187.8;41.3
267;Particuliere huishoudens;Noord-Brabant (PV);2017;1113.5;100.0;230.5;207.0;49.8
268;Particuliere huishoudens;Noord-Brabant (PV);2018;1124.8;100.0;250.3;222.5;60.9
269;Particuliere huishoudens;Noord-Brabant (PV);2019;1136.5;100.0;266.9;234.9;75.4
270;Particuliere huishoudens;Noord-Brabant (PV);2020;1147.0;100.0;293.5;255.9;89.3
271;Particuliere huishoudens;Noord-Brabant (PV);2021;1156.2;100.0;321.6;278.2;114.5
272;Particuliere huishoudens;Limburg (PV);2006;486.8;100.0;71.7;147.2;49.7
273;Particuliere huishoudens;Limburg (PV);2007;489.1;100.0;76.0;155.3;55.2
274;Particuliere huishoudens;Limburg (PV);2008;491.9;100.0;81.2;165.0;62.7
275;Particuliere huishoudens;Limburg (PV);2009;495.1;100.0;78.2;157.9;54.0
276;Particuliere huishoudens;Limburg (PV);2010;497.2;100.0;75.1;151.0;43.6
277;Particuliere huishoudens;Limburg (PV);2011;500.9;100.0;73.3;146.3;40.2
278;Particuliere huishoudens;Limburg (PV);2012;504.3;100.0;69.4;137.5;32.8
279;Particuliere huishoudens;Limburg (PV);2013;506.7;100.0;64.9;128.1;23.6
280;Particuliere huishoudens;Limburg (PV);2014;507.0;100.0;65.4;129.0;23.9
281;Particuliere huishoudens;Limburg (PV);2015;509.3;100.0;69.6;136.6;26.5
282;Particuliere huishoudens;Limburg (PV);2016;511.1;100.0;73.7;144.1;30.3
283;Particuliere huishoudens;Limburg (PV);2017;514.9;100.0;79.4;154.2;36.0
284;Particuliere huishoudens;Limburg (PV);2018;517.0;100.0;86.8;167.9;44.8
285;Particuliere huishoudens;Limburg (PV);2019;519.2;100.0;93.0;179.1;54.8
286;Particuliere huishoudens;Limburg (PV);2020;521.2;100.0;102.1;196.0;67.1
287;Particuliere huishoudens;Limburg (PV);2021;523.6;100.0;113.0;215.9;87.7
288;Particuliere huishoudens;Niet in te delen (PV);2006;6.9;100.0;0.3;49.6;0.0
289;Particuliere huishoudens;Niet in te delen (PV);2007;6.9;100.0;0.4;54.1;0.0
290;Particuliere huishoudens;Niet in te delen (PV);2008;6.9;100.0;0.4;65.2;0.1
291;Particuliere huishoudens;Niet in te delen (PV);2009;8.3;100.0;0.6;70.1;0.1
292;Particuliere huishoudens;Niet in te delen (PV);2010;2.3;100.0;0.1;46.9;1.5
293;Particuliere huishoudens;Niet in te delen (PV);2011;1.2;100.0;0.1;55.2;5.2
294;Particuliere huishoudens;Niet in te delen (PV);2012;0.5;100.0;0.0;75.3;4.3
295;Particuliere huishoudens;Niet in te delen (PV);2013;0.5;100.0;0.0;55.2;1.4
296;Particuliere huishoudens;Niet in te delen (PV);2014;0.0;;;;
297;Particuliere huishoudens;Niet in te delen (PV);2015;0.0;;;;
298;Particuliere huishoudens;Niet in te delen (PV);2016;0.0;;;;
299;Particuliere huishoudens;Niet in te delen (PV);2017;0.0;;;;
300;Particuliere huishoudens;Niet in te delen (PV);2018;0.0;;;;
