ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;Bestedingsaandeel_1
111;000000 Alle bestedingen;Woningbezit: huurwoning geen huurtoeslag;2020;100.0
112;000000 Alle bestedingen;Besteedbaar inkomen: 1e 10%-groep;2015;100.0
113;000000 Alle bestedingen;Besteedbaar inkomen: 1e 10%-groep;2020;100.0
114;000000 Alle bestedingen;Besteedbaar inkomen: 2e 10%-groep;2015;100.0
115;000000 Alle bestedingen;Besteedbaar inkomen: 2e 10%-groep;2020;100.0
116;000000 Alle bestedingen;Besteedbaar inkomen: 3e 10%-groep;2015;100.0
117;000000 Alle bestedingen;Besteedbaar inkomen: 3e 10%-groep;2020;100.0
118;000000 Alle bestedingen;Besteedbaar inkomen: 4e 10%-groep;2015;100.0
119;000000 Alle bestedingen;Besteedbaar inkomen: 4e 10%-groep;2020;100.0
120;000000 Alle bestedingen;Besteedbaar inkomen: 5e 10%-groep;2015;100.0
121;000000 Alle bestedingen;Besteedbaar inkomen: 5e 10%-groep;2020;100.0
122;000000 Alle bestedingen;Besteedbaar inkomen: 6e 10%-groep;2015;100.0
123;000000 Alle bestedingen;Besteedbaar inkomen: 6e 10%-groep;2020;100.0
124;000000 Alle bestedingen;Besteedbaar inkomen: 7e 10%-groep;2015;100.0
125;000000 Alle bestedingen;Besteedbaar inkomen: 7e 10%-groep;2020;100.0
126;000000 Alle bestedingen;Besteedbaar inkomen: 8e 10%-groep;2015;100.0
127;000000 Alle bestedingen;Besteedbaar inkomen: 8e 10%-groep;2020;100.0
128;000000 Alle bestedingen;Besteedbaar inkomen: 9e 10%-groep;2015;100.0
129;000000 Alle bestedingen;Besteedbaar inkomen: 9e 10%-groep;2020;100.0
130;000000 Alle bestedingen;Besteedbaar inkomen: 10e 10%-groep;2015;100.0
131;000000 Alle bestedingen;Besteedbaar inkomen: 10e 10%-groep;2020;100.0
132;000000 Alle bestedingen;Besteedbaar inkomen: 1e 20%-groep;2015;100.0
133;000000 Alle bestedingen;Besteedbaar inkomen: 1e 20%-groep;2020;100.0
134;000000 Alle bestedingen;Besteedbaar inkomen: 2e 20%-groep;2015;100.0
135;000000 Alle bestedingen;Besteedbaar inkomen: 2e 20%-groep;2020;100.0
136;000000 Alle bestedingen;Besteedbaar inkomen: 3e 20%-groep;2015;100.0
137;000000 Alle bestedingen;Besteedbaar inkomen: 3e 20%-groep;2020;100.0
138;000000 Alle bestedingen;Besteedbaar inkomen: 4e 20%-groep;2015;100.0
139;000000 Alle bestedingen;Besteedbaar inkomen: 4e 20%-groep;2020;100.0
140;000000 Alle bestedingen;Besteedbaar inkomen: 5e 20%-groep;2015;100.0
141;000000 Alle bestedingen;Besteedbaar inkomen: 5e 20%-groep;2020;100.0
142;000000 Alle bestedingen;Gestandaardiseerd inkomen: 1e 10%-groep;2015;100.0
143;000000 Alle bestedingen;Gestandaardiseerd inkomen: 1e 10%-groep;2020;100.0
144;000000 Alle bestedingen;Gestandaardiseerd inkomen: 2e 10%-groep;2015;100.0
145;000000 Alle bestedingen;Gestandaardiseerd inkomen: 2e 10%-groep;2020;100.0
146;000000 Alle bestedingen;Gestandaardiseerd inkomen: 3e 10%-groep;2015;100.0
147;000000 Alle bestedingen;Gestandaardiseerd inkomen: 3e 10%-groep;2020;100.0
148;000000 Alle bestedingen;Gestandaardiseerd inkomen: 4e 10%-groep;2015;100.0
149;000000 Alle bestedingen;Gestandaardiseerd inkomen: 4e 10%-groep;2020;100.0
150;000000 Alle bestedingen;Gestandaardiseerd inkomen: 5e 10%-groep;2015;100.0
151;000000 Alle bestedingen;Gestandaardiseerd inkomen: 5e 10%-groep;2020;100.0
152;000000 Alle bestedingen;Gestandaardiseerd inkomen: 6e 10%-groep;2015;100.0
153;000000 Alle bestedingen;Gestandaardiseerd inkomen: 6e 10%-groep;2020;100.0
154;000000 Alle bestedingen;Gestandaardiseerd inkomen: 7e 10%-groep;2015;100.0
155;000000 Alle bestedingen;Gestandaardiseerd inkomen: 7e 10%-groep;2020;100.0
156;000000 Alle bestedingen;Gestandaardiseerd inkomen: 8e 10%-groep;2015;100.0
157;000000 Alle bestedingen;Gestandaardiseerd inkomen: 8e 10%-groep;2020;100.0
158;000000 Alle bestedingen;Gestandaardiseerd inkomen: 9e 10%-groep;2015;100.0
159;000000 Alle bestedingen;Gestandaardiseerd inkomen: 9e 10%-groep;2020;100.0
160;000000 Alle bestedingen;Gestandaardiseerd inkomen: 10e 10%-groep;2015;100.0
161;000000 Alle bestedingen;Gestandaardiseerd inkomen: 10e 10%-groep;2020;100.0
162;000000 Alle bestedingen;Gestandaardiseerd inkomen: 1e 20%-groep;2015;100.0
163;000000 Alle bestedingen;Gestandaardiseerd inkomen: 1e 20%-groep;2020;100.0
164;000000 Alle bestedingen;Gestandaardiseerd inkomen: 2e 20%-groep;2015;100.0
165;000000 Alle bestedingen;Gestandaardiseerd inkomen: 2e 20%-groep;2020;100.0
166;000000 Alle bestedingen;Gestandaardiseerd inkomen: 3e 20%-groep;2015;100.0
167;000000 Alle bestedingen;Gestandaardiseerd inkomen: 3e 20%-groep;2020;100.0
168;000000 Alle bestedingen;Gestandaardiseerd inkomen: 4e 20%-groep;2015;100.0
169;000000 Alle bestedingen;Gestandaardiseerd inkomen: 4e 20%-groep;2020;100.0
170;000000 Alle bestedingen;Gestandaardiseerd inkomen: 5e 20%-groep;2015;100.0
171;000000 Alle bestedingen;Gestandaardiseerd inkomen: 5e 20%-groep;2020;100.0
172;000000 Alle bestedingen;Inkomen tot lage-inkomensgrens;2015;100.0
173;000000 Alle bestedingen;Inkomen tot lage-inkomensgrens;2020;100.0
174;000000 Alle bestedingen;Inkomen boven lage-inkomensgrens;2015;100.0
175;000000 Alle bestedingen;Inkomen boven lage-inkomensgrens;2020;100.0
176;010000 Voedingsmidd. en alc.vrije drank;Particuliere huishoudens;2015;11.0
177;010000 Voedingsmidd. en alc.vrije drank;Particuliere huishoudens;2020;12.7
178;010000 Voedingsmidd. en alc.vrije drank;Type: Eenpersoonshuishouden;2015;9.8
179;010000 Voedingsmidd. en alc.vrije drank;Type: Eenpersoonshuishouden;2020;11.4
180;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man;2015;9.4
181;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man;2020;10.9
182;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man onder AOW-lft;2015;9.3
183;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man onder AOW-lft;2020;10.9
184;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man vanaf AOW-lft;2015;10.0
185;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande man vanaf AOW-lft;2020;10.9
186;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw;2015;10.2
187;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw;2020;11.8
188;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw onder AOW-lft;2015;9.6
189;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw onder AOW-lft;2020;11.2
190;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw vanaf AOW-lft;2015;10.9
191;010000 Voedingsmidd. en alc.vrije drank;Type: Alleenstaande vrouw vanaf AOW-lft;2020;12.5
192;010000 Voedingsmidd. en alc.vrije drank;Type: Meerpersoonshuishouden;2015;11.4
193;010000 Voedingsmidd. en alc.vrije drank;Type: Meerpersoonshuishouden;2020;13.1
194;010000 Voedingsmidd. en alc.vrije drank;Type: Eenoudergezin;2015;12.4
195;010000 Voedingsmidd. en alc.vrije drank;Type: Eenoudergezin;2020;12.8
196;010000 Voedingsmidd. en alc.vrije drank;Type: Eenouder, alle kinderen < 18 jr;2015;12.4
197;010000 Voedingsmidd. en alc.vrije drank;Type: Eenouder, alle kinderen < 18 jr;2020;12.7
198;010000 Voedingsmidd. en alc.vrije drank;Type: Eenouder, minst. één kind >= 18 jr;2015;12.4
199;010000 Voedingsmidd. en alc.vrije drank;Type: Eenouder, minst. één kind >= 18 jr;2020;12.8
200;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, totaal;2015;11.3
201;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, totaal;2020;13.2
202;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, met kind(eren);2015;12.0
203;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, met kind(eren);2020;13.7
204;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, alle kinderen < 18 jr;2015;11.9
205;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, alle kinderen < 18 jr;2020;13.6
206;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, minstens één kind >= 18 jr;2015;12.2
207;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, minstens één kind >= 18 jr;2020;13.8
208;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind;2015;10.6
209;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind;2020;12.6
210;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind, onder AOW-lft;2015;10.1
211;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind, onder AOW-lft;2020;11.9
212;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind, vanaf AOW-lft;2015;11.3
213;010000 Voedingsmidd. en alc.vrije drank;Type: Paar, zonder kind, vanaf AOW-lft;2020;13.7
214;010000 Voedingsmidd. en alc.vrije drank;Type: Meerpersoonshuishouden, overig;2015;11.3
215;010000 Voedingsmidd. en alc.vrije drank;Type: Meerpersoonshuishouden, overig;2020;11.6
216;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 1 persoon;2015;9.8
217;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 1 persoon;2020;11.4
218;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 2 personen;2015;10.8
219;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 2 personen;2020;12.6
220;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 3 personen;2015;11.5
221;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 3 personen;2020;13.2
222;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 4 personen;2015;12.1
223;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 4 personen;2020;13.6
224;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 5 of meer personen;2015;12.7
225;010000 Voedingsmidd. en alc.vrije drank;Huishoudensgrootte: 5 of meer personen;2020;14.0
226;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: tot 25 jaar;2015;9.5
227;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: tot 25 jaar;2020;10.3
228;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 25 tot 35 jaar;2015;9.9
229;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 25 tot 35 jaar;2020;10.8
230;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 35 tot 45 jaar;2015;11.2
231;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 35 tot 45 jaar;2020;12.8
232;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 45 tot 55 jaar;2015;11.7
233;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 45 tot 55 jaar;2020;13.2
234;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 55 tot 65 jaar;2015;10.9
235;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 55 tot 65 jaar;2020;13.0
236;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 65 tot 75 jaar;2015;11.2
237;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 65 tot 75 jaar;2020;12.9
238;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 75 jaar of ouder;2015;11.7
239;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 75 jaar of ouder;2020;14.1
240;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 25 tot 45 jaar;2015;10.6
241;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 25 tot 45 jaar;2020;11.9
242;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 45 tot 65 jaar;2015;11.3
243;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 45 tot 65 jaar;2020;13.1
244;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 65 jaar of ouder;2015;11.3
245;010000 Voedingsmidd. en alc.vrije drank;Hoofdkostwinner: 65 jaar of ouder;2020;13.1
246;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geb. in NL, ouders in NL;2015;11.0
247;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geb. in NL, ouders in NL;2020;12.6
248;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geb. in NL, ouder(s) buiten NL;2015;11.0
249;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geb. in NL, ouder(s) buiten NL;2020;12.1
250;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geb. in NL, 1 ouder geboren NL;2015;11.4
251;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geb. in NL, 1 ouder geboren NL;2020;12.5
252;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geb. in NL, 2 ouders buiten NL;2015;9.9
253;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geb. in NL, 2 ouders buiten NL;2020;11.2
254;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geboren buiten Nederland;2015;11.5
255;010000 Voedingsmidd. en alc.vrije drank;Herkomst: geboren buiten Nederland;2020;13.8
256;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als werknemer/zelfstandige;2015;10.9
257;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als werknemer/zelfstandige;2020;12.4
258;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als werknemer;2015;10.9
259;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als werknemer;2020;12.5
260;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als zelfstandige (totaal);2015;10.4
261;010000 Voedingsmidd. en alc.vrije drank;Bron: Inkomen als zelfstandige (totaal);2020;12.4
262;010000 Voedingsmidd. en alc.vrije drank;Bron: Overdrachtsinkomen;2015;11.4
263;010000 Voedingsmidd. en alc.vrije drank;Bron: Overdrachtsinkomen;2020;13.2
264;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering inkomensverzekering;2015;11.3
265;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering inkomensverzekering;2020;13.1
266;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering werkloosheid;2015;11.5
267;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering werkloosheid;2020;11.7
268;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering arbeidsongeschiktheid;2015;12.6
269;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering arbeidsongeschiktheid;2020;13.9
270;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering pensioen;2015;11.2
271;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering pensioen;2020;13.0
272;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering sociale voorziening;2015;12.7
273;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering sociale voorziening;2020;14.6
274;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering bijstand;2015;13.0
275;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitkering bijstand;2020;15.3
276;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitk. sociale voorziening, overig;2015;12.1
277;010000 Voedingsmidd. en alc.vrije drank;Bron: Uitk. sociale voorziening, overig;2020;13.2
278;010000 Voedingsmidd. en alc.vrije drank;Bron: Studiefinanciering;2015;9.5
279;010000 Voedingsmidd. en alc.vrije drank;Bron: Studiefinanciering;2020;9.1
280;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: eigen woning;2015;10.6
281;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: eigen woning;2020;12.5
282;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning;2015;11.9
283;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning;2020;13.1
284;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning met huurtoeslag;2015;12.6
285;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning met huurtoeslag;2020;14.1
286;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning geen huurtoeslag;2015;11.1
287;010000 Voedingsmidd. en alc.vrije drank;Woningbezit: huurwoning geen huurtoeslag;2020;12.6
288;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 1e 10%-groep;2015;11.1
289;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 1e 10%-groep;2020;12.7
290;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 2e 10%-groep;2015;11.7
291;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 2e 10%-groep;2020;13.2
292;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 3e 10%-groep;2015;12.2
293;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 3e 10%-groep;2020;13.0
294;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 4e 10%-groep;2015;11.0
295;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 4e 10%-groep;2020;12.5
296;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 5e 10%-groep;2015;11.7
297;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 5e 10%-groep;2020;12.4
298;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 6e 10%-groep;2015;11.2
299;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 6e 10%-groep;2020;13.1
300;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 7e 10%-groep;2015;11.2
301;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 7e 10%-groep;2020;12.7
302;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 8e 10%-groep;2015;11.1
303;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 8e 10%-groep;2020;12.8
304;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 9e 10%-groep;2015;11.0
305;010000 Voedingsmidd. en alc.vrije drank;Besteedbaar inkomen: 9e 10%-groep;2020;12.8
