ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
91;Mannen;1 jaar;2058;8e-05;99954;8;86.3
92;Mannen;1 jaar;2059;7e-05;99956;7;86.43
93;Mannen;1 jaar;2060;7e-05;99958;7;86.56
94;Mannen;2 jaar;2014;0.00028;99635;28;78.69
95;Mannen;2 jaar;2015;0.00027;99651;27;78.88
96;Mannen;2 jaar;2016;0.00026;99665;26;79.03
97;Mannen;2 jaar;2017;0.00025;99678;25;79.18
98;Mannen;2 jaar;2018;0.00024;99691;24;79.33
99;Mannen;2 jaar;2019;0.00023;99703;23;79.48
100;Mannen;2 jaar;2020;0.00023;99715;23;79.63
101;Mannen;2 jaar;2021;0.00022;99727;22;79.8
102;Mannen;2 jaar;2022;0.00021;99738;21;79.96
103;Mannen;2 jaar;2023;0.0002;99749;20;80.13
104;Mannen;2 jaar;2024;0.00019;99760;19;80.29
105;Mannen;2 jaar;2025;0.00018;99770;18;80.46
106;Mannen;2 jaar;2026;0.00018;99779;18;80.62
107;Mannen;2 jaar;2027;0.00017;99789;17;80.78
108;Mannen;2 jaar;2028;0.00017;99798;16;80.94
109;Mannen;2 jaar;2029;0.00016;99806;16;81.1
110;Mannen;2 jaar;2030;0.00015;99815;15;81.26
111;Mannen;2 jaar;2031;0.00015;99822;15;81.42
112;Mannen;2 jaar;2032;0.00014;99830;14;81.58
113;Mannen;2 jaar;2033;0.00013;99837;13;81.73
114;Mannen;2 jaar;2034;0.00013;99844;13;81.89
115;Mannen;2 jaar;2035;0.00013;99851;12;82.04
116;Mannen;2 jaar;2036;0.00012;99857;12;82.19
117;Mannen;2 jaar;2037;0.00012;99863;11;82.35
118;Mannen;2 jaar;2038;0.00011;99869;11;82.5
119;Mannen;2 jaar;2039;0.00011;99875;11;82.65
120;Mannen;2 jaar;2040;0.0001;99880;10;82.8
121;Mannen;2 jaar;2041;0.0001;99886;10;82.94
122;Mannen;2 jaar;2042;9e-05;99890;9;83.09
123;Mannen;2 jaar;2043;9e-05;99895;9;83.24
124;Mannen;2 jaar;2044;9e-05;99900;9;83.38
125;Mannen;2 jaar;2045;8e-05;99904;8;83.53
126;Mannen;2 jaar;2046;8e-05;99908;8;83.67
127;Mannen;2 jaar;2047;8e-05;99912;8;83.81
128;Mannen;2 jaar;2048;7e-05;99916;7;83.95
129;Mannen;2 jaar;2049;7e-05;99920;7;84.09
130;Mannen;2 jaar;2050;7e-05;99923;7;84.23
131;Mannen;2 jaar;2051;7e-05;99927;7;84.37
132;Mannen;2 jaar;2052;6e-05;99930;6;84.51
133;Mannen;2 jaar;2053;6e-05;99933;6;84.64
134;Mannen;2 jaar;2054;6e-05;99936;6;84.78
135;Mannen;2 jaar;2055;6e-05;99939;6;84.91
136;Mannen;2 jaar;2056;5e-05;99941;5;85.04
137;Mannen;2 jaar;2057;5e-05;99944;5;85.18
138;Mannen;2 jaar;2058;5e-05;99946;5;85.31
139;Mannen;2 jaar;2059;5e-05;99949;5;85.44
140;Mannen;2 jaar;2060;5e-05;99951;5;85.57
141;Mannen;3 jaar;2014;0.00019;99607;19;77.71
142;Mannen;3 jaar;2015;0.00018;99624;18;77.9
143;Mannen;3 jaar;2016;0.00017;99639;17;78.05
144;Mannen;3 jaar;2017;0.00017;99653;17;78.2
145;Mannen;3 jaar;2018;0.00016;99666;16;78.35
146;Mannen;3 jaar;2019;0.00015;99679;15;78.5
147;Mannen;3 jaar;2020;0.00015;99692;15;78.65
148;Mannen;3 jaar;2021;0.00014;99705;14;78.81
149;Mannen;3 jaar;2022;0.00014;99717;14;78.98
150;Mannen;3 jaar;2023;0.00013;99729;13;79.14
151;Mannen;3 jaar;2024;0.00013;99740;13;79.31
152;Mannen;3 jaar;2025;0.00012;99751;12;79.47
153;Mannen;3 jaar;2026;0.00012;99762;12;79.63
154;Mannen;3 jaar;2027;0.00011;99772;11;79.79
155;Mannen;3 jaar;2028;0.00011;99781;11;79.96
156;Mannen;3 jaar;2029;0.0001;99790;10;80.11
157;Mannen;3 jaar;2030;0.0001;99799;10;80.27
158;Mannen;3 jaar;2031;0.0001;99808;9;80.43
159;Mannen;3 jaar;2032;9e-05;99816;9;80.59
160;Mannen;3 jaar;2033;9e-05;99824;9;80.74
161;Mannen;3 jaar;2034;8e-05;99831;8;80.9
162;Mannen;3 jaar;2035;8e-05;99838;8;81.05
163;Mannen;3 jaar;2036;8e-05;99845;8;81.2
164;Mannen;3 jaar;2037;8e-05;99852;7;81.35
165;Mannen;3 jaar;2038;7e-05;99858;7;81.51
166;Mannen;3 jaar;2039;7e-05;99864;7;81.65
167;Mannen;3 jaar;2040;7e-05;99870;7;81.8
168;Mannen;3 jaar;2041;6e-05;99876;6;81.95
169;Mannen;3 jaar;2042;6e-05;99881;6;82.1
170;Mannen;3 jaar;2043;6e-05;99886;6;82.24
171;Mannen;3 jaar;2044;6e-05;99891;6;82.39
172;Mannen;3 jaar;2045;5e-05;99896;5;82.53
173;Mannen;3 jaar;2046;5e-05;99900;5;82.67
174;Mannen;3 jaar;2047;5e-05;99905;5;82.82
175;Mannen;3 jaar;2048;5e-05;99909;5;82.96
176;Mannen;3 jaar;2049;5e-05;99913;5;83.1
177;Mannen;3 jaar;2050;4e-05;99917;4;83.24
178;Mannen;3 jaar;2051;4e-05;99920;4;83.37
179;Mannen;3 jaar;2052;4e-05;99924;4;83.51
180;Mannen;3 jaar;2053;4e-05;99927;4;83.65
181;Mannen;3 jaar;2054;4e-05;99930;4;83.78
182;Mannen;3 jaar;2055;4e-05;99933;4;83.92
183;Mannen;3 jaar;2056;4e-05;99936;3;84.05
184;Mannen;3 jaar;2057;3e-05;99939;3;84.18
185;Mannen;3 jaar;2058;3e-05;99942;3;84.31
186;Mannen;3 jaar;2059;3e-05;99944;3;84.44
187;Mannen;3 jaar;2060;3e-05;99947;3;84.57
188;Mannen;4 jaar;2014;0.00014;99589;14;76.72
189;Mannen;4 jaar;2015;0.00014;99606;14;76.92
190;Mannen;4 jaar;2016;0.00013;99622;13;77.07
191;Mannen;4 jaar;2017;0.00013;99636;13;77.22
192;Mannen;4 jaar;2018;0.00012;99651;12;77.36
193;Mannen;4 jaar;2019;0.00012;99664;12;77.51
194;Mannen;4 jaar;2020;0.00011;99677;11;77.66
195;Mannen;4 jaar;2021;0.00011;99691;11;77.82
196;Mannen;4 jaar;2022;0.0001;99704;10;77.99
197;Mannen;4 jaar;2023;0.0001;99716;10;78.15
198;Mannen;4 jaar;2024;0.0001;99728;10;78.32
199;Mannen;4 jaar;2025;9e-05;99739;9;78.48
200;Mannen;4 jaar;2026;9e-05;99750;9;78.64
201;Mannen;4 jaar;2027;9e-05;99760;9;78.8
202;Mannen;4 jaar;2028;8e-05;99770;8;78.96
203;Mannen;4 jaar;2029;8e-05;99780;8;79.12
204;Mannen;4 jaar;2030;8e-05;99789;8;79.28
205;Mannen;4 jaar;2031;7e-05;99798;7;79.44
206;Mannen;4 jaar;2032;7e-05;99807;7;79.59
207;Mannen;4 jaar;2033;7e-05;99815;7;79.75
208;Mannen;4 jaar;2034;6e-05;99823;6;79.9
209;Mannen;4 jaar;2035;6e-05;99830;6;80.06
210;Mannen;4 jaar;2036;6e-05;99837;6;80.21
211;Mannen;4 jaar;2037;6e-05;99844;6;80.36
212;Mannen;4 jaar;2038;6e-05;99851;5;80.51
213;Mannen;4 jaar;2039;5e-05;99857;5;80.66
214;Mannen;4 jaar;2040;5e-05;99864;5;80.81
215;Mannen;4 jaar;2041;5e-05;99869;5;80.96
216;Mannen;4 jaar;2042;5e-05;99875;5;81.1
217;Mannen;4 jaar;2043;5e-05;99880;4;81.25
218;Mannen;4 jaar;2044;4e-05;99885;4;81.39
219;Mannen;4 jaar;2045;4e-05;99890;4;81.54
220;Mannen;4 jaar;2046;4e-05;99895;4;81.68
221;Mannen;4 jaar;2047;4e-05;99900;4;81.82
222;Mannen;4 jaar;2048;4e-05;99904;4;81.96
223;Mannen;4 jaar;2049;4e-05;99908;3;82.1
224;Mannen;4 jaar;2050;3e-05;99912;3;82.24
225;Mannen;4 jaar;2051;3e-05;99916;3;82.38
226;Mannen;4 jaar;2052;3e-05;99920;3;82.51
227;Mannen;4 jaar;2053;3e-05;99923;3;82.65
228;Mannen;4 jaar;2054;3e-05;99926;3;82.78
229;Mannen;4 jaar;2055;3e-05;99930;3;82.92
230;Mannen;4 jaar;2056;3e-05;99933;3;83.05
231;Mannen;4 jaar;2057;2e-05;99936;2;83.18
232;Mannen;4 jaar;2058;2e-05;99938;2;83.31
233;Mannen;4 jaar;2059;2e-05;99941;2;83.44
234;Mannen;4 jaar;2060;2e-05;99944;2;83.57
235;Mannen;5 jaar;2014;0.00012;99574;12;75.74
236;Mannen;5 jaar;2015;0.00011;99593;11;75.93
237;Mannen;5 jaar;2016;0.00011;99609;11;76.08
238;Mannen;5 jaar;2017;0.0001;99624;10;76.23
239;Mannen;5 jaar;2018;0.0001;99638;10;76.37
240;Mannen;5 jaar;2019;0.0001;99652;10;76.52
241;Mannen;5 jaar;2020;9e-05;99666;9;76.67
242;Mannen;5 jaar;2021;9e-05;99680;9;76.83
243;Mannen;5 jaar;2022;9e-05;99693;9;77.0
244;Mannen;5 jaar;2023;8e-05;99706;8;77.16
245;Mannen;5 jaar;2024;8e-05;99718;8;77.33
246;Mannen;5 jaar;2025;8e-05;99730;8;77.49
247;Mannen;5 jaar;2026;7e-05;99741;7;77.65
248;Mannen;5 jaar;2027;7e-05;99752;7;77.81
249;Mannen;5 jaar;2028;7e-05;99762;7;77.97
250;Mannen;5 jaar;2029;6e-05;99772;6;78.13
251;Mannen;5 jaar;2030;6e-05;99782;6;78.29
252;Mannen;5 jaar;2031;6e-05;99791;6;78.44
253;Mannen;5 jaar;2032;6e-05;99800;6;78.6
254;Mannen;5 jaar;2033;5e-05;99808;5;78.76
255;Mannen;5 jaar;2034;5e-05;99816;5;78.91
256;Mannen;5 jaar;2035;5e-05;99824;5;79.06
257;Mannen;5 jaar;2036;5e-05;99832;5;79.21
258;Mannen;5 jaar;2037;5e-05;99839;5;79.37
259;Mannen;5 jaar;2038;4e-05;99845;4;79.52
260;Mannen;5 jaar;2039;4e-05;99852;4;79.66
261;Mannen;5 jaar;2040;4e-05;99859;4;79.81
262;Mannen;5 jaar;2041;4e-05;99865;4;79.96
263;Mannen;5 jaar;2042;4e-05;99870;4;80.11
264;Mannen;5 jaar;2043;4e-05;99876;4;80.25
265;Mannen;5 jaar;2044;3e-05;99881;3;80.4
266;Mannen;5 jaar;2045;3e-05;99886;3;80.54
267;Mannen;5 jaar;2046;3e-05;99891;3;80.68
268;Mannen;5 jaar;2047;3e-05;99896;3;80.82
269;Mannen;5 jaar;2048;3e-05;99900;3;80.96
270;Mannen;5 jaar;2049;3e-05;99905;3;81.1
271;Mannen;5 jaar;2050;3e-05;99909;3;81.24
272;Mannen;5 jaar;2051;3e-05;99913;3;81.38
273;Mannen;5 jaar;2052;2e-05;99916;2;81.52
274;Mannen;5 jaar;2053;2e-05;99920;2;81.65
275;Mannen;5 jaar;2054;2e-05;99923;2;81.79
276;Mannen;5 jaar;2055;2e-05;99927;2;81.92
277;Mannen;5 jaar;2056;2e-05;99930;2;82.05
278;Mannen;5 jaar;2057;2e-05;99933;2;82.19
279;Mannen;5 jaar;2058;2e-05;99936;2;82.32
280;Mannen;5 jaar;2059;2e-05;99939;2;82.45
281;Mannen;5 jaar;2060;2e-05;99941;2;82.57
282;Mannen;6 jaar;2014;0.00011;99563;11;74.74
283;Mannen;6 jaar;2015;0.0001;99581;10;74.94
284;Mannen;6 jaar;2016;0.0001;99598;10;75.08
285;Mannen;6 jaar;2017;9e-05;99613;9;75.23
286;Mannen;6 jaar;2018;9e-05;99628;9;75.38
287;Mannen;6 jaar;2019;9e-05;99643;9;75.53
288;Mannen;6 jaar;2020;8e-05;99657;8;75.67
289;Mannen;6 jaar;2021;8e-05;99671;8;75.84
290;Mannen;6 jaar;2022;8e-05;99685;8;76.0
291;Mannen;6 jaar;2023;7e-05;99698;7;76.17
292;Mannen;6 jaar;2024;7e-05;99710;7;76.33
293;Mannen;6 jaar;2025;7e-05;99722;7;76.49
294;Mannen;6 jaar;2026;7e-05;99734;6;76.66
295;Mannen;6 jaar;2027;6e-05;99745;6;76.82
296;Mannen;6 jaar;2028;6e-05;99756;6;76.98
297;Mannen;6 jaar;2029;6e-05;99766;6;77.13
298;Mannen;6 jaar;2030;6e-05;99776;5;77.29
299;Mannen;6 jaar;2031;5e-05;99785;5;77.45
300;Mannen;6 jaar;2032;5e-05;99794;5;77.6
301;Mannen;6 jaar;2033;5e-05;99803;5;77.76
302;Mannen;6 jaar;2034;5e-05;99811;5;77.91
303;Mannen;6 jaar;2035;4e-05;99819;4;78.07
304;Mannen;6 jaar;2036;4e-05;99827;4;78.22
305;Mannen;6 jaar;2037;4e-05;99834;4;78.37
306;Mannen;6 jaar;2038;4e-05;99841;4;78.52
307;Mannen;6 jaar;2039;4e-05;99848;4;78.67
308;Mannen;6 jaar;2040;4e-05;99854;4;78.82
309;Mannen;6 jaar;2041;3e-05;99861;3;78.96
310;Mannen;6 jaar;2042;3e-05;99867;3;79.11
311;Mannen;6 jaar;2043;3e-05;99872;3;79.25
312;Mannen;6 jaar;2044;3e-05;99878;3;79.4
313;Mannen;6 jaar;2045;3e-05;99883;3;79.54
314;Mannen;6 jaar;2046;3e-05;99888;3;79.68
315;Mannen;6 jaar;2047;3e-05;99893;3;79.83
316;Mannen;6 jaar;2048;3e-05;99897;3;79.97
317;Mannen;6 jaar;2049;2e-05;99902;2;80.11
318;Mannen;6 jaar;2050;2e-05;99906;2;80.24
319;Mannen;6 jaar;2051;2e-05;99910;2;80.38
320;Mannen;6 jaar;2052;2e-05;99914;2;80.52
321;Mannen;6 jaar;2053;2e-05;99918;2;80.65
322;Mannen;6 jaar;2054;2e-05;99921;2;80.79
323;Mannen;6 jaar;2055;2e-05;99925;2;80.92
324;Mannen;6 jaar;2056;2e-05;99928;2;81.06
325;Mannen;6 jaar;2057;2e-05;99931;2;81.19
326;Mannen;6 jaar;2058;2e-05;99934;2;81.32
327;Mannen;6 jaar;2059;2e-05;99937;2;81.45
328;Mannen;6 jaar;2060;1e-05;99940;1;81.58
329;Mannen;7 jaar;2014;0.0001;99552;10;73.75
330;Mannen;7 jaar;2015;0.0001;99571;9;73.94
331;Mannen;7 jaar;2016;9e-05;99588;9;74.09
332;Mannen;7 jaar;2017;9e-05;99604;9;74.24
333;Mannen;7 jaar;2018;8e-05;99619;8;74.39
334;Mannen;7 jaar;2019;8e-05;99634;8;74.53
335;Mannen;7 jaar;2020;8e-05;99649;8;74.68
336;Mannen;7 jaar;2021;7e-05;99663;7;74.85
337;Mannen;7 jaar;2022;7e-05;99677;7;75.01
338;Mannen;7 jaar;2023;7e-05;99690;7;75.17
339;Mannen;7 jaar;2024;7e-05;99703;7;75.34
340;Mannen;7 jaar;2025;6e-05;99716;6;75.5
341;Mannen;7 jaar;2026;6e-05;99727;6;75.66
342;Mannen;7 jaar;2027;6e-05;99739;6;75.82
343;Mannen;7 jaar;2028;6e-05;99750;5;75.98
344;Mannen;7 jaar;2029;5e-05;99760;5;76.14
345;Mannen;7 jaar;2030;5e-05;99770;5;76.3
346;Mannen;7 jaar;2031;5e-05;99780;5;76.45
347;Mannen;7 jaar;2032;5e-05;99789;5;76.61
348;Mannen;7 jaar;2033;5e-05;99798;4;76.76
349;Mannen;7 jaar;2034;4e-05;99807;4;76.92
350;Mannen;7 jaar;2035;4e-05;99815;4;77.07
351;Mannen;7 jaar;2036;4e-05;99823;4;77.22
352;Mannen;7 jaar;2037;4e-05;99830;4;77.37
353;Mannen;7 jaar;2038;4e-05;99837;4;77.52
354;Mannen;7 jaar;2039;4e-05;99844;3;77.67
355;Mannen;7 jaar;2040;3e-05;99851;3;77.82
356;Mannen;7 jaar;2041;3e-05;99857;3;77.97
357;Mannen;7 jaar;2042;3e-05;99863;3;78.11
358;Mannen;7 jaar;2043;3e-05;99869;3;78.26
359;Mannen;7 jaar;2044;3e-05;99875;3;78.4
360;Mannen;7 jaar;2045;3e-05;99880;3;78.54
361;Mannen;7 jaar;2046;3e-05;99885;3;78.69
362;Mannen;7 jaar;2047;2e-05;99890;2;78.83
363;Mannen;7 jaar;2048;2e-05;99895;2;78.97
364;Mannen;7 jaar;2049;2e-05;99899;2;79.11
365;Mannen;7 jaar;2050;2e-05;99904;2;79.25
366;Mannen;7 jaar;2051;2e-05;99908;2;79.38
367;Mannen;7 jaar;2052;2e-05;99912;2;79.52
368;Mannen;7 jaar;2053;2e-05;99916;2;79.66
369;Mannen;7 jaar;2054;2e-05;99919;2;79.79
370;Mannen;7 jaar;2055;2e-05;99923;2;79.92
371;Mannen;7 jaar;2056;2e-05;99926;2;80.06
372;Mannen;7 jaar;2057;2e-05;99929;2;80.19
373;Mannen;7 jaar;2058;1e-05;99932;1;80.32
374;Mannen;7 jaar;2059;1e-05;99935;1;80.45
375;Mannen;7 jaar;2060;1e-05;99938;1;80.58
376;Mannen;8 jaar;2014;0.0001;99542;9;72.76
377;Mannen;8 jaar;2015;9e-05;99562;9;72.95
378;Mannen;8 jaar;2016;9e-05;99579;9;73.1
379;Mannen;8 jaar;2017;8e-05;99595;8;73.25
380;Mannen;8 jaar;2018;8e-05;99611;8;73.39
381;Mannen;8 jaar;2019;8e-05;99626;8;73.54
382;Mannen;8 jaar;2020;8e-05;99641;7;73.69
383;Mannen;8 jaar;2021;7e-05;99656;7;73.85
384;Mannen;8 jaar;2022;7e-05;99670;7;74.02
385;Mannen;8 jaar;2023;7e-05;99684;7;74.18
386;Mannen;8 jaar;2024;6e-05;99697;6;74.34
387;Mannen;8 jaar;2025;6e-05;99709;6;74.5
388;Mannen;8 jaar;2026;6e-05;99721;6;74.66
389;Mannen;8 jaar;2027;6e-05;99733;6;74.82
390;Mannen;8 jaar;2028;5e-05;99744;5;74.98
391;Mannen;8 jaar;2029;5e-05;99755;5;75.14
392;Mannen;8 jaar;2030;5e-05;99765;5;75.3
393;Mannen;8 jaar;2031;5e-05;99775;5;75.46
394;Mannen;8 jaar;2032;5e-05;99784;4;75.61
395;Mannen;8 jaar;2033;4e-05;99794;4;75.77
396;Mannen;8 jaar;2034;4e-05;99802;4;75.92
397;Mannen;8 jaar;2035;4e-05;99811;4;76.07
398;Mannen;8 jaar;2036;4e-05;99819;4;76.22
399;Mannen;8 jaar;2037;4e-05;99826;4;76.37
400;Mannen;8 jaar;2038;4e-05;99834;3;76.52
401;Mannen;8 jaar;2039;3e-05;99841;3;76.67
402;Mannen;8 jaar;2040;3e-05;99848;3;76.82
403;Mannen;8 jaar;2041;3e-05;99854;3;76.97
404;Mannen;8 jaar;2042;3e-05;99860;3;77.11
405;Mannen;8 jaar;2043;3e-05;99866;3;77.26
406;Mannen;8 jaar;2044;3e-05;99872;3;77.4
407;Mannen;8 jaar;2045;3e-05;99877;3;77.55
408;Mannen;8 jaar;2046;2e-05;99883;2;77.69
409;Mannen;8 jaar;2047;2e-05;99888;2;77.83
410;Mannen;8 jaar;2048;2e-05;99892;2;77.97
411;Mannen;8 jaar;2049;2e-05;99897;2;78.11
412;Mannen;8 jaar;2050;2e-05;99902;2;78.25
413;Mannen;8 jaar;2051;2e-05;99906;2;78.39
414;Mannen;8 jaar;2052;2e-05;99910;2;78.52
415;Mannen;8 jaar;2053;2e-05;99914;2;78.66
416;Mannen;8 jaar;2054;2e-05;99917;2;78.79
417;Mannen;8 jaar;2055;2e-05;99921;2;78.93
418;Mannen;8 jaar;2056;2e-05;99924;2;79.06
419;Mannen;8 jaar;2057;2e-05;99928;2;79.19
420;Mannen;8 jaar;2058;1e-05;99931;1;79.32
421;Mannen;8 jaar;2059;1e-05;99934;1;79.45
422;Mannen;8 jaar;2060;1e-05;99937;1;79.58
423;Mannen;9 jaar;2014;9e-05;99533;9;71.77
424;Mannen;9 jaar;2015;9e-05;99553;9;71.96
425;Mannen;9 jaar;2016;8e-05;99570;8;72.1
426;Mannen;9 jaar;2017;8e-05;99587;8;72.25
427;Mannen;9 jaar;2018;8e-05;99603;8;72.4
428;Mannen;9 jaar;2019;8e-05;99618;8;72.55
429;Mannen;9 jaar;2020;7e-05;99633;7;72.69
430;Mannen;9 jaar;2021;7e-05;99649;7;72.86
431;Mannen;9 jaar;2022;7e-05;99663;7;73.02
432;Mannen;9 jaar;2023;7e-05;99677;6;73.18
433;Mannen;9 jaar;2024;6e-05;99690;6;73.35
434;Mannen;9 jaar;2025;6e-05;99703;6;73.51
435;Mannen;9 jaar;2026;6e-05;99716;6;73.67
436;Mannen;9 jaar;2027;6e-05;99727;5;73.83
437;Mannen;9 jaar;2028;5e-05;99739;5;73.99
438;Mannen;9 jaar;2029;5e-05;99750;5;74.15
439;Mannen;9 jaar;2030;5e-05;99760;5;74.3
440;Mannen;9 jaar;2031;5e-05;99770;5;74.46
441;Mannen;9 jaar;2032;5e-05;99780;4;74.62
442;Mannen;9 jaar;2033;4e-05;99789;4;74.77
443;Mannen;9 jaar;2034;4e-05;99798;4;74.92
444;Mannen;9 jaar;2035;4e-05;99807;4;75.08
445;Mannen;9 jaar;2036;4e-05;99815;4;75.23
446;Mannen;9 jaar;2037;4e-05;99823;4;75.38
447;Mannen;9 jaar;2038;4e-05;99830;4;75.53
448;Mannen;9 jaar;2039;3e-05;99837;3;75.68
449;Mannen;9 jaar;2040;3e-05;99844;3;75.82
450;Mannen;9 jaar;2041;3e-05;99851;3;75.97
451;Mannen;9 jaar;2042;3e-05;99857;3;76.12
452;Mannen;9 jaar;2043;3e-05;99863;3;76.26
453;Mannen;9 jaar;2044;3e-05;99869;3;76.41
454;Mannen;9 jaar;2045;3e-05;99875;3;76.55
455;Mannen;9 jaar;2046;3e-05;99880;3;76.69
456;Mannen;9 jaar;2047;2e-05;99885;2;76.83
457;Mannen;9 jaar;2048;2e-05;99890;2;76.97
458;Mannen;9 jaar;2049;2e-05;99895;2;77.11
459;Mannen;9 jaar;2050;2e-05;99900;2;77.25
460;Mannen;9 jaar;2051;2e-05;99904;2;77.39
