ID;Geslacht;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Banen_2;Arbeidsjaren_3;GewerkteUren_4
35;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2001;237.0;289.0;200.0;455.0
36;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2002;236.0;287.0;198.0;452.0
37;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2003;230.0;280.0;192.0;426.0
38;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2004;224.0;274.0;185.0;424.0
39;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2005;218.0;267.0;183.0;418.0
40;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2006;215.0;261.0;180.0;407.0
41;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2007;213.0;258.0;178.0;401.0
42;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2008;209.0;255.0;175.0;400.0
43;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2009;204.0;249.0;172.0;396.0
44;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2010;202.0;247.0;170.0;390.0
45;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2011;200.0;249.0;168.0;386.0
46;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2012;198.0;245.0;166.0;380.0
47;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2013;195.0;240.0;168.0;379.0
48;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2014;194.0;239.0;166.0;383.0
49;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2015;193.0;239.0;163.0;379.0
50;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2016;195.0;243.0;167.0;390.0
51;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2017;197.0;246.0;171.0;398.0
52;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2018;199.0;249.0;176.0;401.0
53;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2019;199.0;249.0;178.0;409.0
54;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2020;200.0;250.0;177.0;400.0
55;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2021;201.0;252.0;178.0;398.0
56;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2022;201.0;251.0;178.0;400.0
57;Totaal mannen en vrouwen;Totaal;A Landbouw, bosbouw en visserij;2023;197.0;247.0;177.0;396.0
58;Totaal mannen en vrouwen;Totaal;01 Landbouw;1995;227.0;284.0;201.0;421.0
59;Totaal mannen en vrouwen;Totaal;01 Landbouw;1996;230.0;289.0;206.0;432.0
60;Totaal mannen en vrouwen;Totaal;01 Landbouw;1997;234.0;291.0;207.0;431.0
61;Totaal mannen en vrouwen;Totaal;01 Landbouw;1998;225.0;283.0;204.0;396.0
62;Totaal mannen en vrouwen;Totaal;01 Landbouw;1999;227.0;286.0;208.0;426.0
63;Totaal mannen en vrouwen;Totaal;01 Landbouw;2000;226.0;284.0;201.0;458.0
64;Totaal mannen en vrouwen;Totaal;01 Landbouw;2001;230.0;282.0;194.0;441.0
65;Totaal mannen en vrouwen;Totaal;01 Landbouw;2002;230.0;281.0;193.0;439.0
66;Totaal mannen en vrouwen;Totaal;01 Landbouw;2003;224.0;273.0;186.0;414.0
67;Totaal mannen en vrouwen;Totaal;01 Landbouw;2004;218.0;268.0;180.0;412.0
68;Totaal mannen en vrouwen;Totaal;01 Landbouw;2005;213.0;261.0;178.0;407.0
69;Totaal mannen en vrouwen;Totaal;01 Landbouw;2006;209.0;255.0;175.0;396.0
70;Totaal mannen en vrouwen;Totaal;01 Landbouw;2007;207.0;252.0;173.0;390.0
71;Totaal mannen en vrouwen;Totaal;01 Landbouw;2008;204.0;249.0;170.0;388.0
72;Totaal mannen en vrouwen;Totaal;01 Landbouw;2009;199.0;243.0;167.0;385.0
73;Totaal mannen en vrouwen;Totaal;01 Landbouw;2010;197.0;242.0;165.0;379.0
74;Totaal mannen en vrouwen;Totaal;01 Landbouw;2011;195.0;243.0;164.0;376.0
75;Totaal mannen en vrouwen;Totaal;01 Landbouw;2012;193.0;239.0;161.0;370.0
76;Totaal mannen en vrouwen;Totaal;01 Landbouw;2013;190.0;235.0;163.0;369.0
77;Totaal mannen en vrouwen;Totaal;01 Landbouw;2014;189.0;234.0;161.0;373.0
78;Totaal mannen en vrouwen;Totaal;01 Landbouw;2015;188.0;233.0;159.0;368.0
79;Totaal mannen en vrouwen;Totaal;01 Landbouw;2016;190.0;237.0;163.0;380.0
80;Totaal mannen en vrouwen;Totaal;01 Landbouw;2017;192.0;240.0;167.0;387.0
81;Totaal mannen en vrouwen;Totaal;01 Landbouw;2018;193.0;243.0;172.0;391.0
82;Totaal mannen en vrouwen;Totaal;01 Landbouw;2019;194.0;243.0;173.0;399.0
83;Totaal mannen en vrouwen;Totaal;01 Landbouw;2020;194.0;244.0;173.0;390.0
84;Totaal mannen en vrouwen;Totaal;01 Landbouw;2021;196.0;246.0;173.0;388.0
85;Totaal mannen en vrouwen;Totaal;01 Landbouw;2022;195.0;245.0;174.0;389.0
86;Totaal mannen en vrouwen;Totaal;01 Landbouw;2023;192.0;241.0;172.0;386.0
87;Totaal mannen en vrouwen;Totaal;02 Bosbouw;1995;2.0;2.0;2.0;3.0
88;Totaal mannen en vrouwen;Totaal;02 Bosbouw;1996;2.0;2.0;2.0;4.0
89;Totaal mannen en vrouwen;Totaal;02 Bosbouw;1997;2.0;2.0;2.0;4.0
90;Totaal mannen en vrouwen;Totaal;02 Bosbouw;1998;2.0;2.0;2.0;3.0
91;Totaal mannen en vrouwen;Totaal;02 Bosbouw;1999;2.0;2.0;2.0;4.0
92;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2000;2.0;2.0;2.0;4.0
93;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2001;2.0;3.0;2.0;4.0
94;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2002;2.0;3.0;2.0;4.0
95;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2003;2.0;3.0;2.0;4.0
96;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2004;2.0;2.0;2.0;4.0
97;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2005;2.0;2.0;2.0;4.0
98;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2006;2.0;2.0;2.0;4.0
99;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2007;2.0;2.0;2.0;4.0
100;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2008;2.0;2.0;2.0;4.0
101;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2009;2.0;2.0;2.0;4.0
102;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2010;2.0;2.0;2.0;4.0
103;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2011;2.0;2.0;2.0;4.0
104;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2012;2.0;2.0;2.0;4.0
105;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2013;2.0;2.0;2.0;4.0
106;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2014;2.0;2.0;2.0;4.0
107;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2015;2.0;2.0;2.0;4.0
108;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2016;2.0;2.0;2.0;4.0
109;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2017;2.0;3.0;2.0;4.0
110;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2018;2.0;3.0;2.0;4.0
111;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2019;2.0;3.0;2.0;4.0
112;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2020;3.0;3.0;2.0;4.0
113;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2021;3.0;3.0;2.0;4.0
114;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2022;3.0;3.0;2.0;4.0
115;Totaal mannen en vrouwen;Totaal;02 Bosbouw;2023;3.0;3.0;2.0;4.0
116;Totaal mannen en vrouwen;Totaal;03 Visserij;1995;5.0;5.0;5.0;11.0
117;Totaal mannen en vrouwen;Totaal;03 Visserij;1996;5.0;5.0;4.0;11.0
118;Totaal mannen en vrouwen;Totaal;03 Visserij;1997;5.0;5.0;4.0;11.0
119;Totaal mannen en vrouwen;Totaal;03 Visserij;1998;4.0;5.0;4.0;10.0
120;Totaal mannen en vrouwen;Totaal;03 Visserij;1999;4.0;5.0;4.0;10.0
121;Totaal mannen en vrouwen;Totaal;03 Visserij;2000;4.0;5.0;4.0;11.0
122;Totaal mannen en vrouwen;Totaal;03 Visserij;2001;4.0;4.0;4.0;10.0
123;Totaal mannen en vrouwen;Totaal;03 Visserij;2002;4.0;4.0;3.0;9.0
124;Totaal mannen en vrouwen;Totaal;03 Visserij;2003;4.0;4.0;3.0;8.0
125;Totaal mannen en vrouwen;Totaal;03 Visserij;2004;3.0;4.0;3.0;8.0
126;Totaal mannen en vrouwen;Totaal;03 Visserij;2005;3.0;4.0;3.0;8.0
127;Totaal mannen en vrouwen;Totaal;03 Visserij;2006;3.0;4.0;3.0;8.0
128;Totaal mannen en vrouwen;Totaal;03 Visserij;2007;3.0;4.0;3.0;8.0
129;Totaal mannen en vrouwen;Totaal;03 Visserij;2008;3.0;4.0;3.0;7.0
130;Totaal mannen en vrouwen;Totaal;03 Visserij;2009;3.0;3.0;3.0;7.0
131;Totaal mannen en vrouwen;Totaal;03 Visserij;2010;3.0;3.0;3.0;6.0
132;Totaal mannen en vrouwen;Totaal;03 Visserij;2011;3.0;3.0;2.0;6.0
133;Totaal mannen en vrouwen;Totaal;03 Visserij;2012;3.0;3.0;3.0;6.0
134;Totaal mannen en vrouwen;Totaal;03 Visserij;2013;3.0;3.0;3.0;6.0
135;Totaal mannen en vrouwen;Totaal;03 Visserij;2014;3.0;3.0;3.0;6.0
136;Totaal mannen en vrouwen;Totaal;03 Visserij;2015;3.0;3.0;3.0;6.0
137;Totaal mannen en vrouwen;Totaal;03 Visserij;2016;3.0;3.0;2.0;6.0
138;Totaal mannen en vrouwen;Totaal;03 Visserij;2017;3.0;3.0;3.0;6.0
139;Totaal mannen en vrouwen;Totaal;03 Visserij;2018;3.0;3.0;3.0;6.0
140;Totaal mannen en vrouwen;Totaal;03 Visserij;2019;3.0;3.0;3.0;6.0
141;Totaal mannen en vrouwen;Totaal;03 Visserij;2020;3.0;3.0;3.0;6.0
142;Totaal mannen en vrouwen;Totaal;03 Visserij;2021;3.0;3.0;2.0;6.0
143;Totaal mannen en vrouwen;Totaal;03 Visserij;2022;3.0;3.0;2.0;6.0
144;Totaal mannen en vrouwen;Totaal;03 Visserij;2023;3.0;3.0;2.0;6.0
145;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;1995;12.0;12.0;11.0;20.0
146;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;1996;12.0;12.0;11.0;21.0
147;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;1997;12.0;12.0;11.0;20.0
148;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;1998;12.0;12.0;11.0;21.0
149;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;1999;11.0;11.0;11.0;20.0
150;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2000;11.0;11.0;11.0;20.0
151;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2001;10.0;11.0;10.0;19.0
152;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2002;11.0;11.0;11.0;20.0
153;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2003;11.0;11.0;10.0;19.0
154;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2004;10.0;10.0;10.0;19.0
155;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2005;9.0;9.0;9.0;15.0
156;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2006;8.0;9.0;8.0;15.0
157;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2007;9.0;9.0;8.0;15.0
158;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2008;9.0;9.0;8.0;15.0
159;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2009;9.0;9.0;8.0;15.0
160;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2010;9.0;9.0;8.0;15.0
161;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2011;9.0;9.0;9.0;16.0
162;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2012;10.0;10.0;9.0;16.0
163;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2013;10.0;10.0;10.0;19.0
164;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2014;11.0;11.0;10.0;20.0
165;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2015;11.0;11.0;11.0;20.0
166;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2016;10.0;10.0;10.0;19.0
167;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2017;9.0;9.0;8.0;16.0
168;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2018;8.0;8.0;8.0;15.0
169;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2019;8.0;8.0;8.0;15.0
170;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2020;8.0;8.0;8.0;14.0
171;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2021;8.0;8.0;7.0;14.0
172;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2022;8.0;8.0;8.0;14.0
173;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2023;8.0;8.0;8.0;14.0
174;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1995;899.0;927.0;839.0;1517.0
175;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1996;884.0;912.0;828.0;1514.0
176;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1997;895.0;923.0;836.0;1520.0
177;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1998;901.0;930.0;842.0;1534.0
178;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1999;899.0;931.0;838.0;1529.0
179;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2000;901.0;931.0;834.0;1508.0
180;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2001;901.0;929.0;837.0;1508.0
181;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2002;880.0;907.0;817.0;1466.0
182;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2003;848.0;873.0;785.0;1415.0
183;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2004;816.0;844.0;757.0;1374.0
184;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2005;801.0;829.0;741.0;1340.0
185;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2006;795.0;825.0;734.0;1322.0
186;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2007;796.0;827.0;734.0;1322.0
187;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2008;802.0;834.0;739.0;1324.0
188;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2009;777.0;810.0;716.0;1259.0
189;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2010;755.0;790.0;697.0;1245.0
190;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2011;752.0;788.0;690.0;1243.0
191;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2012;745.0;781.0;684.0;1226.0
192;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2013;737.0;773.0;679.0;1228.0
193;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2014;731.0;768.0;673.0;1227.0
194;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2015;734.0;772.0;679.0;1228.0
195;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2016;743.0;781.0;688.0;1247.0
196;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2017;753.0;792.0;699.0;1261.0
197;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2018;774.0;814.0;716.0;1289.0
198;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2019;794.0;833.0;734.0;1325.0
199;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2020;797.0;837.0;738.0;1279.0
200;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2021;801.0;845.0;745.0;1326.0
201;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2022;823.0;868.0;764.0;1349.0
202;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2023;845.0;891.0;784.0;1380.0
203;Totaal mannen en vrouwen;Totaal;C Industrie;1995;834.0;861.0;775.0;1404.0
204;Totaal mannen en vrouwen;Totaal;C Industrie;1996;820.0;847.0;765.0;1402.0
205;Totaal mannen en vrouwen;Totaal;C Industrie;1997;831.0;858.0;774.0;1411.0
206;Totaal mannen en vrouwen;Totaal;C Industrie;1998;836.0;865.0;779.0;1424.0
207;Totaal mannen en vrouwen;Totaal;C Industrie;1999;836.0;866.0;776.0;1420.0
208;Totaal mannen en vrouwen;Totaal;C Industrie;2000;838.0;867.0;774.0;1401.0
209;Totaal mannen en vrouwen;Totaal;C Industrie;2001;835.0;862.0;773.0;1395.0
210;Totaal mannen en vrouwen;Totaal;C Industrie;2002;813.0;839.0;752.0;1350.0
211;Totaal mannen en vrouwen;Totaal;C Industrie;2003;781.0;805.0;720.0;1300.0
212;Totaal mannen en vrouwen;Totaal;C Industrie;2004;751.0;777.0;694.0;1262.0
213;Totaal mannen en vrouwen;Totaal;C Industrie;2005;736.0;764.0;679.0;1229.0
214;Totaal mannen en vrouwen;Totaal;C Industrie;2006;732.0;761.0;674.0;1214.0
215;Totaal mannen en vrouwen;Totaal;C Industrie;2007;733.0;762.0;673.0;1212.0
216;Totaal mannen en vrouwen;Totaal;C Industrie;2008;737.0;768.0;677.0;1212.0
217;Totaal mannen en vrouwen;Totaal;C Industrie;2009;712.0;743.0;653.0;1145.0
218;Totaal mannen en vrouwen;Totaal;C Industrie;2010;688.0;721.0;633.0;1128.0
219;Totaal mannen en vrouwen;Totaal;C Industrie;2011;684.0;718.0;625.0;1126.0
220;Totaal mannen en vrouwen;Totaal;C Industrie;2012;677.0;712.0;620.0;1110.0
221;Totaal mannen en vrouwen;Totaal;C Industrie;2013;668.0;702.0;614.0;1108.0
222;Totaal mannen en vrouwen;Totaal;C Industrie;2014;662.0;697.0;607.0;1105.0
223;Totaal mannen en vrouwen;Totaal;C Industrie;2015;665.0;701.0;613.0;1106.0
224;Totaal mannen en vrouwen;Totaal;C Industrie;2016;674.0;710.0;623.0;1127.0
225;Totaal mannen en vrouwen;Totaal;C Industrie;2017;685.0;722.0;634.0;1140.0
226;Totaal mannen en vrouwen;Totaal;C Industrie;2018;704.0;742.0;650.0;1165.0
227;Totaal mannen en vrouwen;Totaal;C Industrie;2019;723.0;761.0;667.0;1201.0
228;Totaal mannen en vrouwen;Totaal;C Industrie;2020;725.0;763.0;670.0;1156.0
229;Totaal mannen en vrouwen;Totaal;C Industrie;2021;727.0;768.0;675.0;1199.0
230;Totaal mannen en vrouwen;Totaal;C Industrie;2022;745.0;787.0;691.0;1219.0
231;Totaal mannen en vrouwen;Totaal;C Industrie;2023;763.0;806.0;708.0;1244.0
232;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1995;157.0;166.0;141.0;247.0
233;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1996;151.0;158.0;134.0;239.0
234;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1997;153.0;160.0;135.0;242.0
235;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1998;153.0;161.0;133.0;237.0
236;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1999;155.0;162.0;133.0;238.0
237;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2000;155.0;162.0;133.0;236.0
238;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2001;151.0;160.0;133.0;236.0
239;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2002;149.0;157.0;129.0;227.0
240;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2003;144.0;151.0;125.0;219.0
241;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2004;138.0;147.0;121.0;213.0
242;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2005;135.0;144.0;118.0;208.0
243;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2006;134.0;145.0;117.0;205.0
244;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2007;132.0;143.0;115.0;200.0
245;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2008;134.0;146.0;116.0;200.0
246;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2009;135.0;147.0;116.0;200.0
247;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2010;134.0;148.0;117.0;201.0
248;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2011;132.0;146.0;113.0;194.0
249;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2012;133.0;147.0;114.0;195.0
250;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2013;133.0;147.0;115.0;197.0
251;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2014;133.0;147.0;115.0;199.0
252;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2015;133.0;148.0;116.0;198.0
253;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2016;135.0;149.0;117.0;203.0
254;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2017;136.0;151.0;119.0;207.0
255;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2018;139.0;153.0;121.0;210.0
256;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2019;143.0;156.0;124.0;218.0
257;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2020;144.0;158.0;126.0;219.0
258;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2021;143.0;157.0;126.0;221.0
