ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1
5292;01 Landbouw;Zeeuwsch-Vlaanderen (CR);2017;1170.0
5293;01 Landbouw;Zeeuwsch-Vlaanderen (CR);2018;1175.0
5294;01 Landbouw;Zeeuwsch-Vlaanderen (CR);2019;1160.0
5295;01 Landbouw;Zeeuwsch-Vlaanderen (CR);2020;1175.0
5296;01 Landbouw;Zeeuwsch-Vlaanderen (CR);2021;1185.0
5297;01 Landbouw;Zeeuwsch-Vlaanderen (CR);2022;1225.0
5298;01 Landbouw;Zeeuwsch-Vlaanderen (CR);2023;1215.0
5299;01 Landbouw;Zeeuwsch-Vlaanderen (CR);2024;1215.0
5300;01 Landbouw;Zeeuwsch-Vlaanderen (CR);2025;1195.0
5301;01 Landbouw;Overig Zeeland (CR);2007;1725.0
5302;01 Landbouw;Overig Zeeland (CR);2008;1795.0
5303;01 Landbouw;Overig Zeeland (CR);2009;1770.0
5304;01 Landbouw;Overig Zeeland (CR);2010;1880.0
5305;01 Landbouw;Overig Zeeland (CR);2011;1920.0
5306;01 Landbouw;Overig Zeeland (CR);2012;1940.0
5307;01 Landbouw;Overig Zeeland (CR);2013;1930.0
5308;01 Landbouw;Overig Zeeland (CR);2014;1925.0
5309;01 Landbouw;Overig Zeeland (CR);2015;1970.0
5310;01 Landbouw;Overig Zeeland (CR);2016;2025.0
5311;01 Landbouw;Overig Zeeland (CR);2017;2045.0
5312;01 Landbouw;Overig Zeeland (CR);2018;2045.0
5313;01 Landbouw;Overig Zeeland (CR);2019;2070.0
5314;01 Landbouw;Overig Zeeland (CR);2020;2070.0
5315;01 Landbouw;Overig Zeeland (CR);2021;2080.0
5316;01 Landbouw;Overig Zeeland (CR);2022;2135.0
5317;01 Landbouw;Overig Zeeland (CR);2023;2095.0
5318;01 Landbouw;Overig Zeeland (CR);2024;2115.0
5319;01 Landbouw;Overig Zeeland (CR);2025;2105.0
5320;01 Landbouw;West-Noord-Brabant (CR);2007;3120.0
5321;01 Landbouw;West-Noord-Brabant (CR);2008;3120.0
5322;01 Landbouw;West-Noord-Brabant (CR);2009;3060.0
5323;01 Landbouw;West-Noord-Brabant (CR);2010;2980.0
5324;01 Landbouw;West-Noord-Brabant (CR);2011;2815.0
5325;01 Landbouw;West-Noord-Brabant (CR);2012;2745.0
5326;01 Landbouw;West-Noord-Brabant (CR);2013;2695.0
5327;01 Landbouw;West-Noord-Brabant (CR);2014;2680.0
5328;01 Landbouw;West-Noord-Brabant (CR);2015;2680.0
5329;01 Landbouw;West-Noord-Brabant (CR);2016;2745.0
5330;01 Landbouw;West-Noord-Brabant (CR);2017;2775.0
5331;01 Landbouw;West-Noord-Brabant (CR);2018;2785.0
5332;01 Landbouw;West-Noord-Brabant (CR);2019;2785.0
5333;01 Landbouw;West-Noord-Brabant (CR);2020;2790.0
5334;01 Landbouw;West-Noord-Brabant (CR);2021;2775.0
5335;01 Landbouw;West-Noord-Brabant (CR);2022;2815.0
5336;01 Landbouw;West-Noord-Brabant (CR);2023;2805.0
5337;01 Landbouw;West-Noord-Brabant (CR);2024;2860.0
5338;01 Landbouw;West-Noord-Brabant (CR);2025;2815.0
5339;01 Landbouw;Midden-Noord-Brabant (CR);2007;1980.0
5340;01 Landbouw;Midden-Noord-Brabant (CR);2008;1920.0
5341;01 Landbouw;Midden-Noord-Brabant (CR);2009;1860.0
5342;01 Landbouw;Midden-Noord-Brabant (CR);2010;1865.0
5343;01 Landbouw;Midden-Noord-Brabant (CR);2011;1740.0
5344;01 Landbouw;Midden-Noord-Brabant (CR);2012;1735.0
5345;01 Landbouw;Midden-Noord-Brabant (CR);2013;1725.0
5346;01 Landbouw;Midden-Noord-Brabant (CR);2014;1720.0
5347;01 Landbouw;Midden-Noord-Brabant (CR);2015;1750.0
5348;01 Landbouw;Midden-Noord-Brabant (CR);2016;1800.0
5349;01 Landbouw;Midden-Noord-Brabant (CR);2017;1845.0
5350;01 Landbouw;Midden-Noord-Brabant (CR);2018;1875.0
5351;01 Landbouw;Midden-Noord-Brabant (CR);2019;1895.0
5352;01 Landbouw;Midden-Noord-Brabant (CR);2020;1875.0
5353;01 Landbouw;Midden-Noord-Brabant (CR);2021;2045.0
5354;01 Landbouw;Midden-Noord-Brabant (CR);2022;2115.0
5355;01 Landbouw;Midden-Noord-Brabant (CR);2023;2090.0
5356;01 Landbouw;Midden-Noord-Brabant (CR);2024;2110.0
5357;01 Landbouw;Midden-Noord-Brabant (CR);2025;2090.0
5358;01 Landbouw;Noordoost-Noord-Brabant (CR);2007;5100.0
5359;01 Landbouw;Noordoost-Noord-Brabant (CR);2008;4665.0
5360;01 Landbouw;Noordoost-Noord-Brabant (CR);2009;4450.0
5361;01 Landbouw;Noordoost-Noord-Brabant (CR);2010;4200.0
5362;01 Landbouw;Noordoost-Noord-Brabant (CR);2011;3805.0
5363;01 Landbouw;Noordoost-Noord-Brabant (CR);2012;3785.0
5364;01 Landbouw;Noordoost-Noord-Brabant (CR);2013;3800.0
5365;01 Landbouw;Noordoost-Noord-Brabant (CR);2014;3785.0
5366;01 Landbouw;Noordoost-Noord-Brabant (CR);2015;3835.0
5367;01 Landbouw;Noordoost-Noord-Brabant (CR);2016;4000.0
5368;01 Landbouw;Noordoost-Noord-Brabant (CR);2017;4100.0
5369;01 Landbouw;Noordoost-Noord-Brabant (CR);2018;4135.0
5370;01 Landbouw;Noordoost-Noord-Brabant (CR);2019;4105.0
5371;01 Landbouw;Noordoost-Noord-Brabant (CR);2020;4130.0
5372;01 Landbouw;Noordoost-Noord-Brabant (CR);2021;4010.0
5373;01 Landbouw;Noordoost-Noord-Brabant (CR);2022;4095.0
5374;01 Landbouw;Noordoost-Noord-Brabant (CR);2023;4040.0
5375;01 Landbouw;Noordoost-Noord-Brabant (CR);2024;4080.0
5376;01 Landbouw;Noordoost-Noord-Brabant (CR);2025;4060.0
5377;01 Landbouw;Zuidoost-Noord-Brabant (CR);2007;4005.0
5378;01 Landbouw;Zuidoost-Noord-Brabant (CR);2008;3930.0
5379;01 Landbouw;Zuidoost-Noord-Brabant (CR);2009;3760.0
5380;01 Landbouw;Zuidoost-Noord-Brabant (CR);2010;3575.0
5381;01 Landbouw;Zuidoost-Noord-Brabant (CR);2011;3320.0
5382;01 Landbouw;Zuidoost-Noord-Brabant (CR);2012;3240.0
5383;01 Landbouw;Zuidoost-Noord-Brabant (CR);2013;3295.0
5384;01 Landbouw;Zuidoost-Noord-Brabant (CR);2014;3260.0
5385;01 Landbouw;Zuidoost-Noord-Brabant (CR);2015;3270.0
5386;01 Landbouw;Zuidoost-Noord-Brabant (CR);2016;3380.0
5387;01 Landbouw;Zuidoost-Noord-Brabant (CR);2017;3440.0
5388;01 Landbouw;Zuidoost-Noord-Brabant (CR);2018;3480.0
5389;01 Landbouw;Zuidoost-Noord-Brabant (CR);2019;3520.0
5390;01 Landbouw;Zuidoost-Noord-Brabant (CR);2020;3555.0
5391;01 Landbouw;Zuidoost-Noord-Brabant (CR);2021;3615.0
5392;01 Landbouw;Zuidoost-Noord-Brabant (CR);2022;3715.0
5393;01 Landbouw;Zuidoost-Noord-Brabant (CR);2023;3665.0
5394;01 Landbouw;Zuidoost-Noord-Brabant (CR);2024;3725.0
5395;01 Landbouw;Zuidoost-Noord-Brabant (CR);2025;3690.0
5396;01 Landbouw;Noord-Limburg (CR);2007;2985.0
5397;01 Landbouw;Noord-Limburg (CR);2008;2680.0
5398;01 Landbouw;Noord-Limburg (CR);2009;2560.0
5399;01 Landbouw;Noord-Limburg (CR);2010;2480.0
5400;01 Landbouw;Noord-Limburg (CR);2011;2360.0
5401;01 Landbouw;Noord-Limburg (CR);2012;2245.0
5402;01 Landbouw;Noord-Limburg (CR);2013;2250.0
5403;01 Landbouw;Noord-Limburg (CR);2014;2200.0
5404;01 Landbouw;Noord-Limburg (CR);2015;2185.0
5405;01 Landbouw;Noord-Limburg (CR);2016;2230.0
5406;01 Landbouw;Noord-Limburg (CR);2017;2215.0
5407;01 Landbouw;Noord-Limburg (CR);2018;2230.0
5408;01 Landbouw;Noord-Limburg (CR);2019;2230.0
5409;01 Landbouw;Noord-Limburg (CR);2020;2200.0
5410;01 Landbouw;Noord-Limburg (CR);2021;2190.0
5411;01 Landbouw;Noord-Limburg (CR);2022;2235.0
5412;01 Landbouw;Noord-Limburg (CR);2023;2165.0
5413;01 Landbouw;Noord-Limburg (CR);2024;2210.0
5414;01 Landbouw;Noord-Limburg (CR);2025;2155.0
5415;01 Landbouw;Midden-Limburg (CR);2007;1695.0
5416;01 Landbouw;Midden-Limburg (CR);2008;1550.0
5417;01 Landbouw;Midden-Limburg (CR);2009;1475.0
5418;01 Landbouw;Midden-Limburg (CR);2010;1530.0
5419;01 Landbouw;Midden-Limburg (CR);2011;1500.0
5420;01 Landbouw;Midden-Limburg (CR);2012;1475.0
5421;01 Landbouw;Midden-Limburg (CR);2013;1470.0
5422;01 Landbouw;Midden-Limburg (CR);2014;1455.0
5423;01 Landbouw;Midden-Limburg (CR);2015;1440.0
5424;01 Landbouw;Midden-Limburg (CR);2016;1460.0
5425;01 Landbouw;Midden-Limburg (CR);2017;1480.0
5426;01 Landbouw;Midden-Limburg (CR);2018;1505.0
5427;01 Landbouw;Midden-Limburg (CR);2019;1475.0
5428;01 Landbouw;Midden-Limburg (CR);2020;1465.0
5429;01 Landbouw;Midden-Limburg (CR);2021;1460.0
5430;01 Landbouw;Midden-Limburg (CR);2022;1480.0
5431;01 Landbouw;Midden-Limburg (CR);2023;1465.0
5432;01 Landbouw;Midden-Limburg (CR);2024;1480.0
5433;01 Landbouw;Midden-Limburg (CR);2025;1470.0
5434;01 Landbouw;Zuid-Limburg (CR);2007;835.0
5435;01 Landbouw;Zuid-Limburg (CR);2008;830.0
5436;01 Landbouw;Zuid-Limburg (CR);2009;805.0
5437;01 Landbouw;Zuid-Limburg (CR);2010;875.0
5438;01 Landbouw;Zuid-Limburg (CR);2011;920.0
5439;01 Landbouw;Zuid-Limburg (CR);2012;935.0
5440;01 Landbouw;Zuid-Limburg (CR);2013;935.0
5441;01 Landbouw;Zuid-Limburg (CR);2014;950.0
5442;01 Landbouw;Zuid-Limburg (CR);2015;970.0
5443;01 Landbouw;Zuid-Limburg (CR);2016;1015.0
5444;01 Landbouw;Zuid-Limburg (CR);2017;1040.0
5445;01 Landbouw;Zuid-Limburg (CR);2018;1040.0
5446;01 Landbouw;Zuid-Limburg (CR);2019;1025.0
5447;01 Landbouw;Zuid-Limburg (CR);2020;1035.0
5448;01 Landbouw;Zuid-Limburg (CR);2021;1055.0
5449;01 Landbouw;Zuid-Limburg (CR);2022;1075.0
5450;01 Landbouw;Zuid-Limburg (CR);2023;1075.0
5451;01 Landbouw;Zuid-Limburg (CR);2024;1085.0
5452;01 Landbouw;Zuid-Limburg (CR);2025;1080.0
5453;01 Landbouw;Flevoland (CR);2007;2245.0
5454;01 Landbouw;Flevoland (CR);2008;2360.0
5455;01 Landbouw;Flevoland (CR);2009;2370.0
5456;01 Landbouw;Flevoland (CR);2010;2290.0
5457;01 Landbouw;Flevoland (CR);2011;2215.0
5458;01 Landbouw;Flevoland (CR);2012;2185.0
5459;01 Landbouw;Flevoland (CR);2013;2200.0
5460;01 Landbouw;Flevoland (CR);2014;2200.0
5461;01 Landbouw;Flevoland (CR);2015;2215.0
5462;01 Landbouw;Flevoland (CR);2016;2270.0
5463;01 Landbouw;Flevoland (CR);2017;2315.0
5464;01 Landbouw;Flevoland (CR);2018;2360.0
5465;01 Landbouw;Flevoland (CR);2019;2400.0
5466;01 Landbouw;Flevoland (CR);2020;2430.0
5467;01 Landbouw;Flevoland (CR);2021;2470.0
5468;01 Landbouw;Flevoland (CR);2022;2515.0
5469;01 Landbouw;Flevoland (CR);2023;2535.0
5470;01 Landbouw;Flevoland (CR);2024;2625.0
5471;01 Landbouw;Flevoland (CR);2025;2605.0
5472;01 Landbouw;Buitenland (CR);2007;0.0
5473;01 Landbouw;Buitenland (CR);2008;0.0
5474;01 Landbouw;Buitenland (CR);2009;0.0
5475;01 Landbouw;Buitenland (CR);2010;0.0
5476;01 Landbouw;Buitenland (CR);2011;0.0
5477;01 Landbouw;Buitenland (CR);2012;0.0
5478;01 Landbouw;Buitenland (CR);2013;0.0
5479;01 Landbouw;Buitenland (CR);2014;0.0
5480;01 Landbouw;Buitenland (CR);2015;0.0
5481;01 Landbouw;Buitenland (CR);2016;0.0
5482;01 Landbouw;Buitenland (CR);2017;0.0
5483;01 Landbouw;Buitenland (CR);2018;0.0
5484;01 Landbouw;Buitenland (CR);2019;0.0
5485;01 Landbouw;Buitenland (CR);2020;0.0
5486;01 Landbouw;Buitenland (CR);2021;0.0
5487;01 Landbouw;Buitenland (CR);2022;0.0
5488;01 Landbouw;Buitenland (CR);2023;0.0
5489;01 Landbouw;Buitenland (CR);2024;0.0
5490;01 Landbouw;Buitenland (CR);2025;0.0
5491;01 Landbouw;Niet in te delen (CR);2007;0.0
5492;01 Landbouw;Niet in te delen (CR);2008;0.0
5493;01 Landbouw;Niet in te delen (CR);2009;0.0
5494;01 Landbouw;Niet in te delen (CR);2010;0.0
5495;01 Landbouw;Niet in te delen (CR);2011;0.0
5496;01 Landbouw;Niet in te delen (CR);2012;0.0
5497;01 Landbouw;Niet in te delen (CR);2013;0.0
5498;01 Landbouw;Niet in te delen (CR);2014;0.0
5499;01 Landbouw;Niet in te delen (CR);2015;0.0
5500;01 Landbouw;Niet in te delen (CR);2016;0.0
5501;01 Landbouw;Niet in te delen (CR);2017;0.0
5502;01 Landbouw;Niet in te delen (CR);2018;0.0
5503;01 Landbouw;Niet in te delen (CR);2019;15.0
5504;01 Landbouw;Niet in te delen (CR);2020;15.0
5505;01 Landbouw;Niet in te delen (CR);2021;20.0
5506;01 Landbouw;Niet in te delen (CR);2022;20.0
5507;01 Landbouw;Niet in te delen (CR);2023;15.0
5508;01 Landbouw;Niet in te delen (CR);2024;15.0
5509;01 Landbouw;Niet in te delen (CR);2025;20.0
5510;01 Landbouw;Groningen (SG);2007;1060.0
5511;01 Landbouw;Groningen (SG);2008;1095.0
5512;01 Landbouw;Groningen (SG);2009;1060.0
5513;01 Landbouw;Groningen (SG);2010;1120.0
5514;01 Landbouw;Groningen (SG);2011;1145.0
5515;01 Landbouw;Groningen (SG);2012;1145.0
5516;01 Landbouw;Groningen (SG);2013;1145.0
5517;01 Landbouw;Groningen (SG);2014;1150.0
5518;01 Landbouw;Groningen (SG);2015;1220.0
5519;01 Landbouw;Groningen (SG);2016;
5520;01 Landbouw;Groningen (SG);2017;
5521;01 Landbouw;Groningen (SG);2018;
5522;01 Landbouw;Groningen (SG);2019;
5523;01 Landbouw;Groningen (SG);2020;
5524;01 Landbouw;Groningen (SG);2021;
5525;01 Landbouw;Groningen (SG);2022;
5526;01 Landbouw;Groningen (SG);2023;
5527;01 Landbouw;Groningen (SG);2024;
5528;01 Landbouw;Groningen (SG);2025;
5529;01 Landbouw;Leeuwarden (SG);2007;510.0
5530;01 Landbouw;Leeuwarden (SG);2008;535.0
5531;01 Landbouw;Leeuwarden (SG);2009;540.0
5532;01 Landbouw;Leeuwarden (SG);2010;575.0
5533;01 Landbouw;Leeuwarden (SG);2011;620.0
5534;01 Landbouw;Leeuwarden (SG);2012;625.0
5535;01 Landbouw;Leeuwarden (SG);2013;630.0
5536;01 Landbouw;Leeuwarden (SG);2014;740.0
5537;01 Landbouw;Leeuwarden (SG);2015;765.0
5538;01 Landbouw;Leeuwarden (SG);2016;
5539;01 Landbouw;Leeuwarden (SG);2017;
5540;01 Landbouw;Leeuwarden (SG);2018;
5541;01 Landbouw;Leeuwarden (SG);2019;
5542;01 Landbouw;Leeuwarden (SG);2020;
5543;01 Landbouw;Leeuwarden (SG);2021;
5544;01 Landbouw;Leeuwarden (SG);2022;
5545;01 Landbouw;Leeuwarden (SG);2023;
5546;01 Landbouw;Leeuwarden (SG);2024;
5547;01 Landbouw;Leeuwarden (SG);2025;
5548;01 Landbouw;Zwolle (SG);2007;675.0
5549;01 Landbouw;Zwolle (SG);2008;670.0
5550;01 Landbouw;Zwolle (SG);2009;670.0
5551;01 Landbouw;Zwolle (SG);2010;690.0
5552;01 Landbouw;Zwolle (SG);2011;700.0
5553;01 Landbouw;Zwolle (SG);2012;675.0
5554;01 Landbouw;Zwolle (SG);2013;670.0
5555;01 Landbouw;Zwolle (SG);2014;680.0
5556;01 Landbouw;Zwolle (SG);2015;710.0
5557;01 Landbouw;Zwolle (SG);2016;
5558;01 Landbouw;Zwolle (SG);2017;
5559;01 Landbouw;Zwolle (SG);2018;
5560;01 Landbouw;Zwolle (SG);2019;
5561;01 Landbouw;Zwolle (SG);2020;
5562;01 Landbouw;Zwolle (SG);2021;
5563;01 Landbouw;Zwolle (SG);2022;
5564;01 Landbouw;Zwolle (SG);2023;
5565;01 Landbouw;Zwolle (SG);2024;
5566;01 Landbouw;Zwolle (SG);2025;
5567;01 Landbouw;Enschede (SG);2007;490.0
5568;01 Landbouw;Enschede (SG);2008;490.0
5569;01 Landbouw;Enschede (SG);2009;465.0
5570;01 Landbouw;Enschede (SG);2010;475.0
5571;01 Landbouw;Enschede (SG);2011;490.0
5572;01 Landbouw;Enschede (SG);2012;490.0
5573;01 Landbouw;Enschede (SG);2013;500.0
5574;01 Landbouw;Enschede (SG);2014;495.0
5575;01 Landbouw;Enschede (SG);2015;530.0
5576;01 Landbouw;Enschede (SG);2016;
5577;01 Landbouw;Enschede (SG);2017;
5578;01 Landbouw;Enschede (SG);2018;
5579;01 Landbouw;Enschede (SG);2019;
5580;01 Landbouw;Enschede (SG);2020;
5581;01 Landbouw;Enschede (SG);2021;
5582;01 Landbouw;Enschede (SG);2022;
5583;01 Landbouw;Enschede (SG);2023;
5584;01 Landbouw;Enschede (SG);2024;
5585;01 Landbouw;Enschede (SG);2025;
5586;01 Landbouw;Apeldoorn (SG);2007;690.0
5587;01 Landbouw;Apeldoorn (SG);2008;695.0
5588;01 Landbouw;Apeldoorn (SG);2009;715.0
5589;01 Landbouw;Apeldoorn (SG);2010;735.0
5590;01 Landbouw;Apeldoorn (SG);2011;715.0
5591;01 Landbouw;Apeldoorn (SG);2012;705.0
5592;01 Landbouw;Apeldoorn (SG);2013;710.0
5593;01 Landbouw;Apeldoorn (SG);2014;720.0
5594;01 Landbouw;Apeldoorn (SG);2015;725.0
5595;01 Landbouw;Apeldoorn (SG);2016;
5596;01 Landbouw;Apeldoorn (SG);2017;
5597;01 Landbouw;Apeldoorn (SG);2018;
5598;01 Landbouw;Apeldoorn (SG);2019;
5599;01 Landbouw;Apeldoorn (SG);2020;
5600;01 Landbouw;Apeldoorn (SG);2021;
5601;01 Landbouw;Apeldoorn (SG);2022;
5602;01 Landbouw;Apeldoorn (SG);2023;
5603;01 Landbouw;Apeldoorn (SG);2024;
5604;01 Landbouw;Apeldoorn (SG);2025;
5605;01 Landbouw;Arnhem (SG);2007;740.0
5606;01 Landbouw;Arnhem (SG);2008;755.0
5607;01 Landbouw;Arnhem (SG);2009;725.0
5608;01 Landbouw;Arnhem (SG);2010;730.0
5609;01 Landbouw;Arnhem (SG);2011;715.0
5610;01 Landbouw;Arnhem (SG);2012;680.0
5611;01 Landbouw;Arnhem (SG);2013;670.0
5612;01 Landbouw;Arnhem (SG);2014;655.0
5613;01 Landbouw;Arnhem (SG);2015;675.0
5614;01 Landbouw;Arnhem (SG);2016;
5615;01 Landbouw;Arnhem (SG);2017;
5616;01 Landbouw;Arnhem (SG);2018;
5617;01 Landbouw;Arnhem (SG);2019;
5618;01 Landbouw;Arnhem (SG);2020;
5619;01 Landbouw;Arnhem (SG);2021;
5620;01 Landbouw;Arnhem (SG);2022;
5621;01 Landbouw;Arnhem (SG);2023;
5622;01 Landbouw;Arnhem (SG);2024;
5623;01 Landbouw;Arnhem (SG);2025;
5624;01 Landbouw;Nijmegen (SG);2007;525.0
5625;01 Landbouw;Nijmegen (SG);2008;515.0
5626;01 Landbouw;Nijmegen (SG);2009;515.0
5627;01 Landbouw;Nijmegen (SG);2010;495.0
5628;01 Landbouw;Nijmegen (SG);2011;480.0
5629;01 Landbouw;Nijmegen (SG);2012;450.0
5630;01 Landbouw;Nijmegen (SG);2013;460.0
5631;01 Landbouw;Nijmegen (SG);2014;450.0
5632;01 Landbouw;Nijmegen (SG);2015;340.0
5633;01 Landbouw;Nijmegen (SG);2016;
5634;01 Landbouw;Nijmegen (SG);2017;
5635;01 Landbouw;Nijmegen (SG);2018;
5636;01 Landbouw;Nijmegen (SG);2019;
5637;01 Landbouw;Nijmegen (SG);2020;
5638;01 Landbouw;Nijmegen (SG);2021;
5639;01 Landbouw;Nijmegen (SG);2022;
5640;01 Landbouw;Nijmegen (SG);2023;
5641;01 Landbouw;Nijmegen (SG);2024;
5642;01 Landbouw;Nijmegen (SG);2025;
5643;01 Landbouw;Amersfoort (SG);2007;425.0
5644;01 Landbouw;Amersfoort (SG);2008;435.0
5645;01 Landbouw;Amersfoort (SG);2009;420.0
5646;01 Landbouw;Amersfoort (SG);2010;425.0
5647;01 Landbouw;Amersfoort (SG);2011;445.0
5648;01 Landbouw;Amersfoort (SG);2012;435.0
5649;01 Landbouw;Amersfoort (SG);2013;430.0
5650;01 Landbouw;Amersfoort (SG);2014;430.0
5651;01 Landbouw;Amersfoort (SG);2015;440.0
5652;01 Landbouw;Amersfoort (SG);2016;
5653;01 Landbouw;Amersfoort (SG);2017;
5654;01 Landbouw;Amersfoort (SG);2018;
5655;01 Landbouw;Amersfoort (SG);2019;
5656;01 Landbouw;Amersfoort (SG);2020;
5657;01 Landbouw;Amersfoort (SG);2021;
5658;01 Landbouw;Amersfoort (SG);2022;
5659;01 Landbouw;Amersfoort (SG);2023;
5660;01 Landbouw;Amersfoort (SG);2024;
5661;01 Landbouw;Amersfoort (SG);2025;
5662;01 Landbouw;Utrecht (SG);2007;555.0
5663;01 Landbouw;Utrecht (SG);2008;545.0
5664;01 Landbouw;Utrecht (SG);2009;545.0
5665;01 Landbouw;Utrecht (SG);2010;530.0
5666;01 Landbouw;Utrecht (SG);2011;710.0
5667;01 Landbouw;Utrecht (SG);2012;700.0
5668;01 Landbouw;Utrecht (SG);2013;685.0
5669;01 Landbouw;Utrecht (SG);2014;690.0
5670;01 Landbouw;Utrecht (SG);2015;710.0
5671;01 Landbouw;Utrecht (SG);2016;
5672;01 Landbouw;Utrecht (SG);2017;
5673;01 Landbouw;Utrecht (SG);2018;
5674;01 Landbouw;Utrecht (SG);2019;
5675;01 Landbouw;Utrecht (SG);2020;
5676;01 Landbouw;Utrecht (SG);2021;
5677;01 Landbouw;Utrecht (SG);2022;
5678;01 Landbouw;Utrecht (SG);2023;
5679;01 Landbouw;Utrecht (SG);2024;
5680;01 Landbouw;Utrecht (SG);2025;
5681;01 Landbouw;Amsterdam (SG);2007;1145.0
5682;01 Landbouw;Amsterdam (SG);2008;1160.0
5683;01 Landbouw;Amsterdam (SG);2009;1135.0
5684;01 Landbouw;Amsterdam (SG);2010;1140.0
5685;01 Landbouw;Amsterdam (SG);2011;1060.0
5686;01 Landbouw;Amsterdam (SG);2012;1025.0
5687;01 Landbouw;Amsterdam (SG);2013;1010.0
5688;01 Landbouw;Amsterdam (SG);2014;1010.0
5689;01 Landbouw;Amsterdam (SG);2015;1030.0
5690;01 Landbouw;Amsterdam (SG);2016;
5691;01 Landbouw;Amsterdam (SG);2017;
5692;01 Landbouw;Amsterdam (SG);2018;
5693;01 Landbouw;Amsterdam (SG);2019;
5694;01 Landbouw;Amsterdam (SG);2020;
5695;01 Landbouw;Amsterdam (SG);2021;
5696;01 Landbouw;Amsterdam (SG);2022;
5697;01 Landbouw;Amsterdam (SG);2023;
5698;01 Landbouw;Amsterdam (SG);2024;
5699;01 Landbouw;Amsterdam (SG);2025;
5700;01 Landbouw;Haarlem (SG);2007;340.0
5701;01 Landbouw;Haarlem (SG);2008;345.0
5702;01 Landbouw;Haarlem (SG);2009;330.0
5703;01 Landbouw;Haarlem (SG);2010;315.0
5704;01 Landbouw;Haarlem (SG);2011;295.0
5705;01 Landbouw;Haarlem (SG);2012;285.0
5706;01 Landbouw;Haarlem (SG);2013;285.0
5707;01 Landbouw;Haarlem (SG);2014;285.0
5708;01 Landbouw;Haarlem (SG);2015;290.0
5709;01 Landbouw;Haarlem (SG);2016;
5710;01 Landbouw;Haarlem (SG);2017;
5711;01 Landbouw;Haarlem (SG);2018;
5712;01 Landbouw;Haarlem (SG);2019;
5713;01 Landbouw;Haarlem (SG);2020;
5714;01 Landbouw;Haarlem (SG);2021;
5715;01 Landbouw;Haarlem (SG);2022;
5716;01 Landbouw;Haarlem (SG);2023;
5717;01 Landbouw;Haarlem (SG);2024;
5718;01 Landbouw;Haarlem (SG);2025;
5719;01 Landbouw;Leiden (SG);2007;845.0
5720;01 Landbouw;Leiden (SG);2008;820.0
5721;01 Landbouw;Leiden (SG);2009;795.0
5722;01 Landbouw;Leiden (SG);2010;735.0
5723;01 Landbouw;Leiden (SG);2011;725.0
5724;01 Landbouw;Leiden (SG);2012;675.0
5725;01 Landbouw;Leiden (SG);2013;670.0
5726;01 Landbouw;Leiden (SG);2014;670.0
5727;01 Landbouw;Leiden (SG);2015;660.0
5728;01 Landbouw;Leiden (SG);2016;
5729;01 Landbouw;Leiden (SG);2017;
5730;01 Landbouw;Leiden (SG);2018;
5731;01 Landbouw;Leiden (SG);2019;
5732;01 Landbouw;Leiden (SG);2020;
5733;01 Landbouw;Leiden (SG);2021;
5734;01 Landbouw;Leiden (SG);2022;
5735;01 Landbouw;Leiden (SG);2023;
5736;01 Landbouw;Leiden (SG);2024;
5737;01 Landbouw;Leiden (SG);2025;
5738;01 Landbouw;'s-Gravenhage (SG);2007;4175.0
5739;01 Landbouw;'s-Gravenhage (SG);2008;4325.0
5740;01 Landbouw;'s-Gravenhage (SG);2009;4630.0
5741;01 Landbouw;'s-Gravenhage (SG);2010;4360.0
5742;01 Landbouw;'s-Gravenhage (SG);2011;4110.0
5743;01 Landbouw;'s-Gravenhage (SG);2012;4085.0
5744;01 Landbouw;'s-Gravenhage (SG);2013;3995.0
5745;01 Landbouw;'s-Gravenhage (SG);2014;3910.0
5746;01 Landbouw;'s-Gravenhage (SG);2015;3930.0
5747;01 Landbouw;'s-Gravenhage (SG);2016;
5748;01 Landbouw;'s-Gravenhage (SG);2017;
5749;01 Landbouw;'s-Gravenhage (SG);2018;
5750;01 Landbouw;'s-Gravenhage (SG);2019;
5751;01 Landbouw;'s-Gravenhage (SG);2020;
5752;01 Landbouw;'s-Gravenhage (SG);2021;
5753;01 Landbouw;'s-Gravenhage (SG);2022;
5754;01 Landbouw;'s-Gravenhage (SG);2023;
5755;01 Landbouw;'s-Gravenhage (SG);2024;
5756;01 Landbouw;'s-Gravenhage (SG);2025;
5757;01 Landbouw;Rotterdam (SG);2007;1085.0
5758;01 Landbouw;Rotterdam (SG);2008;1130.0
5759;01 Landbouw;Rotterdam (SG);2009;1155.0
5760;01 Landbouw;Rotterdam (SG);2010;1055.0
5761;01 Landbouw;Rotterdam (SG);2011;1045.0
5762;01 Landbouw;Rotterdam (SG);2012;1040.0
5763;01 Landbouw;Rotterdam (SG);2013;1055.0
5764;01 Landbouw;Rotterdam (SG);2014;1060.0
5765;01 Landbouw;Rotterdam (SG);2015;1005.0
5766;01 Landbouw;Rotterdam (SG);2016;
5767;01 Landbouw;Rotterdam (SG);2017;
5768;01 Landbouw;Rotterdam (SG);2018;
5769;01 Landbouw;Rotterdam (SG);2019;
5770;01 Landbouw;Rotterdam (SG);2020;
5771;01 Landbouw;Rotterdam (SG);2021;
5772;01 Landbouw;Rotterdam (SG);2022;
5773;01 Landbouw;Rotterdam (SG);2023;
