ID;Huishoudensgrootte;LeeftijdReferentiepersoon;Perioden;ParticuliereHuishoudens_1
153;Totaal;25 tot 30 jaar;2046;516343
154;Totaal;25 tot 30 jaar;2047;519293
155;Totaal;25 tot 30 jaar;2048;525535
156;Totaal;25 tot 30 jaar;2049;533497
157;Totaal;25 tot 30 jaar;2050;541861
158;Totaal;25 tot 30 jaar;2051;550280
159;Totaal;25 tot 30 jaar;2052;558047
160;Totaal;25 tot 30 jaar;2053;565111
161;Totaal;25 tot 30 jaar;2054;571145
162;Totaal;25 tot 30 jaar;2055;576006
163;Totaal;25 tot 30 jaar;2056;579734
164;Totaal;25 tot 30 jaar;2057;582382
165;Totaal;25 tot 30 jaar;2058;584074
166;Totaal;25 tot 30 jaar;2059;584889
167;Totaal;25 tot 30 jaar;2060;585008
168;Totaal;30 tot 35 jaar;2019;610642
169;Totaal;30 tot 35 jaar;2020;620915
170;Totaal;30 tot 35 jaar;2021;633110
171;Totaal;30 tot 35 jaar;2022;641456
172;Totaal;30 tot 35 jaar;2023;647378
173;Totaal;30 tot 35 jaar;2024;652546
174;Totaal;30 tot 35 jaar;2025;656323
175;Totaal;30 tot 35 jaar;2026;652065
176;Totaal;30 tot 35 jaar;2027;647912
177;Totaal;30 tot 35 jaar;2028;645092
178;Totaal;30 tot 35 jaar;2029;647515
179;Totaal;30 tot 35 jaar;2030;650346
180;Totaal;30 tot 35 jaar;2031;658473
181;Totaal;30 tot 35 jaar;2032;664790
182;Totaal;30 tot 35 jaar;2033;669777
183;Totaal;30 tot 35 jaar;2034;669868
184;Totaal;30 tot 35 jaar;2035;665448
185;Totaal;30 tot 35 jaar;2036;655774
186;Totaal;30 tot 35 jaar;2037;646914
187;Totaal;30 tot 35 jaar;2038;636806
188;Totaal;30 tot 35 jaar;2039;629268
189;Totaal;30 tot 35 jaar;2040;625429
190;Totaal;30 tot 35 jaar;2041;624204
191;Totaal;30 tot 35 jaar;2042;621788
192;Totaal;30 tot 35 jaar;2043;619452
193;Totaal;30 tot 35 jaar;2044;612681
194;Totaal;30 tot 35 jaar;2045;607725
195;Totaal;30 tot 35 jaar;2046;601131
196;Totaal;30 tot 35 jaar;2047;597838
197;Totaal;30 tot 35 jaar;2048;595006
198;Totaal;30 tot 35 jaar;2049;594533
199;Totaal;30 tot 35 jaar;2050;593705
200;Totaal;30 tot 35 jaar;2051;596573
201;Totaal;30 tot 35 jaar;2052;600240
202;Totaal;30 tot 35 jaar;2053;607408
203;Totaal;30 tot 35 jaar;2054;616314
204;Totaal;30 tot 35 jaar;2055;625647
205;Totaal;30 tot 35 jaar;2056;634981
206;Totaal;30 tot 35 jaar;2057;643566
207;Totaal;30 tot 35 jaar;2058;651314
208;Totaal;30 tot 35 jaar;2059;657918
209;Totaal;30 tot 35 jaar;2060;663230
210;Totaal;35 tot 40 jaar;2019;595378
211;Totaal;35 tot 40 jaar;2020;601820
212;Totaal;35 tot 40 jaar;2021;605207
213;Totaal;35 tot 40 jaar;2022;612084
214;Totaal;35 tot 40 jaar;2023;621977
215;Totaal;35 tot 40 jaar;2024;631349
216;Totaal;35 tot 40 jaar;2025;638841
217;Totaal;35 tot 40 jaar;2026;649171
218;Totaal;35 tot 40 jaar;2027;656468
219;Totaal;35 tot 40 jaar;2028;661318
220;Totaal;35 tot 40 jaar;2029;665739
221;Totaal;35 tot 40 jaar;2030;669310
222;Totaal;35 tot 40 jaar;2031;665010
223;Totaal;35 tot 40 jaar;2032;661122
224;Totaal;35 tot 40 jaar;2033;658764
225;Totaal;35 tot 40 jaar;2034;661757
226;Totaal;35 tot 40 jaar;2035;665121
227;Totaal;35 tot 40 jaar;2036;673688
228;Totaal;35 tot 40 jaar;2037;680301
229;Totaal;35 tot 40 jaar;2038;685480
230;Totaal;35 tot 40 jaar;2039;685712
231;Totaal;35 tot 40 jaar;2040;681226
232;Totaal;35 tot 40 jaar;2041;671420
233;Totaal;35 tot 40 jaar;2042;662447
234;Totaal;35 tot 40 jaar;2043;652143
235;Totaal;35 tot 40 jaar;2044;644541
236;Totaal;35 tot 40 jaar;2045;640652
237;Totaal;35 tot 40 jaar;2046;639353
238;Totaal;35 tot 40 jaar;2047;636856
239;Totaal;35 tot 40 jaar;2048;634427
240;Totaal;35 tot 40 jaar;2049;627508
241;Totaal;35 tot 40 jaar;2050;622438
242;Totaal;35 tot 40 jaar;2051;615743
243;Totaal;35 tot 40 jaar;2052;612378
244;Totaal;35 tot 40 jaar;2053;609438
245;Totaal;35 tot 40 jaar;2054;608915
246;Totaal;35 tot 40 jaar;2055;608048
247;Totaal;35 tot 40 jaar;2056;610900
248;Totaal;35 tot 40 jaar;2057;614577
249;Totaal;35 tot 40 jaar;2058;621782
250;Totaal;35 tot 40 jaar;2059;630704
251;Totaal;35 tot 40 jaar;2060;640051
252;Totaal;40 tot 45 jaar;2019;602210
253;Totaal;40 tot 45 jaar;2020;599115
254;Totaal;40 tot 45 jaar;2021;604740
255;Totaal;40 tot 45 jaar;2022;608659
256;Totaal;40 tot 45 jaar;2023;611962
257;Totaal;40 tot 45 jaar;2024;612863
258;Totaal;40 tot 45 jaar;2025;616413
259;Totaal;40 tot 45 jaar;2026;617608
260;Totaal;40 tot 45 jaar;2027;623099
261;Totaal;40 tot 45 jaar;2028;632175
262;Totaal;40 tot 45 jaar;2029;641052
263;Totaal;40 tot 45 jaar;2030;648214
264;Totaal;40 tot 45 jaar;2031;658275
265;Totaal;40 tot 45 jaar;2032;665343
266;Totaal;40 tot 45 jaar;2033;670010
267;Totaal;40 tot 45 jaar;2034;674393
268;Totaal;40 tot 45 jaar;2035;678014
269;Totaal;40 tot 45 jaar;2036;673767
270;Totaal;40 tot 45 jaar;2037;669946
271;Totaal;40 tot 45 jaar;2038;667715
272;Totaal;40 tot 45 jaar;2039;670814
273;Totaal;40 tot 45 jaar;2040;674302
274;Totaal;40 tot 45 jaar;2041;683009
275;Totaal;40 tot 45 jaar;2042;689753
276;Totaal;40 tot 45 jaar;2043;695036
277;Totaal;40 tot 45 jaar;2044;695345
278;Totaal;40 tot 45 jaar;2045;690845
279;Totaal;40 tot 45 jaar;2046;680930
280;Totaal;40 tot 45 jaar;2047;671811
281;Totaal;40 tot 45 jaar;2048;661354
282;Totaal;40 tot 45 jaar;2049;653595
283;Totaal;40 tot 45 jaar;2050;649600
284;Totaal;40 tot 45 jaar;2051;648215
285;Totaal;40 tot 45 jaar;2052;645647
286;Totaal;40 tot 45 jaar;2053;643134
287;Totaal;40 tot 45 jaar;2054;636030
288;Totaal;40 tot 45 jaar;2055;630800
289;Totaal;40 tot 45 jaar;2056;623925
290;Totaal;40 tot 45 jaar;2057;620446
291;Totaal;40 tot 45 jaar;2058;617383
292;Totaal;40 tot 45 jaar;2059;616844
293;Totaal;40 tot 45 jaar;2060;615915
294;Totaal;45 tot 50 jaar;2019;740946
295;Totaal;45 tot 50 jaar;2020;709942
296;Totaal;45 tot 50 jaar;2021;677159
297;Totaal;45 tot 50 jaar;2022;649488
298;Totaal;45 tot 50 jaar;2023;627678
299;Totaal;45 tot 50 jaar;2024;618415
300;Totaal;45 tot 50 jaar;2025;613428
301;Totaal;45 tot 50 jaar;2026;617640
302;Totaal;45 tot 50 jaar;2027;620517
303;Totaal;45 tot 50 jaar;2028;622605
304;Totaal;45 tot 50 jaar;2029;622301
305;Totaal;45 tot 50 jaar;2030;624946
306;Totaal;45 tot 50 jaar;2031;625413
307;Totaal;45 tot 50 jaar;2032;630486
308;Totaal;45 tot 50 jaar;2033;639466
309;Totaal;45 tot 50 jaar;2034;648334
310;Totaal;45 tot 50 jaar;2035;655511
311;Totaal;45 tot 50 jaar;2036;665668
312;Totaal;45 tot 50 jaar;2037;672819
313;Totaal;45 tot 50 jaar;2038;677518
314;Totaal;45 tot 50 jaar;2039;681987
315;Totaal;45 tot 50 jaar;2040;685674
316;Totaal;45 tot 50 jaar;2041;681440
317;Totaal;45 tot 50 jaar;2042;677626
318;Totaal;45 tot 50 jaar;2043;675457
319;Totaal;45 tot 50 jaar;2044;678668
320;Totaal;45 tot 50 jaar;2045;682292
321;Totaal;45 tot 50 jaar;2046;691201
322;Totaal;45 tot 50 jaar;2047;698137
323;Totaal;45 tot 50 jaar;2048;703569
324;Totaal;45 tot 50 jaar;2049;703964
325;Totaal;45 tot 50 jaar;2050;699451
326;Totaal;45 tot 50 jaar;2051;689379
327;Totaal;45 tot 50 jaar;2052;680079
328;Totaal;45 tot 50 jaar;2053;669409
329;Totaal;45 tot 50 jaar;2054;661499
330;Totaal;45 tot 50 jaar;2055;657406
331;Totaal;45 tot 50 jaar;2056;655969
332;Totaal;45 tot 50 jaar;2057;653332
333;Totaal;45 tot 50 jaar;2058;650703
334;Totaal;45 tot 50 jaar;2059;643443
335;Totaal;45 tot 50 jaar;2060;638074
336;Totaal;50 tot 55 jaar;2019;776366
337;Totaal;50 tot 55 jaar;2020;779256
338;Totaal;50 tot 55 jaar;2021;780604
339;Totaal;50 tot 55 jaar;2022;778548
340;Totaal;50 tot 55 jaar;2023;769607
341;Totaal;50 tot 55 jaar;2024;748698
342;Totaal;50 tot 55 jaar;2025;716384
343;Totaal;50 tot 55 jaar;2026;682619
344;Totaal;50 tot 55 jaar;2027;654402
345;Totaal;50 tot 55 jaar;2028;632095
346;Totaal;50 tot 55 jaar;2029;622346
347;Totaal;50 tot 55 jaar;2030;616918
348;Totaal;50 tot 55 jaar;2031;620675
349;Totaal;50 tot 55 jaar;2032;623067
350;Totaal;50 tot 55 jaar;2033;624519
351;Totaal;50 tot 55 jaar;2034;623614
352;Totaal;50 tot 55 jaar;2035;625791
353;Totaal;50 tot 55 jaar;2036;625933
354;Totaal;50 tot 55 jaar;2037;630784
355;Totaal;50 tot 55 jaar;2038;639672
356;Totaal;50 tot 55 jaar;2039;648496
357;Totaal;50 tot 55 jaar;2040;655658
358;Totaal;50 tot 55 jaar;2041;665864
359;Totaal;50 tot 55 jaar;2042;673050
360;Totaal;50 tot 55 jaar;2043;677750
361;Totaal;50 tot 55 jaar;2044;682220
362;Totaal;50 tot 55 jaar;2045;685946
363;Totaal;50 tot 55 jaar;2046;681734
364;Totaal;50 tot 55 jaar;2047;677972
365;Totaal;50 tot 55 jaar;2048;675886
366;Totaal;50 tot 55 jaar;2049;679188
367;Totaal;50 tot 55 jaar;2050;682912
368;Totaal;50 tot 55 jaar;2051;691943
369;Totaal;50 tot 55 jaar;2052;698965
370;Totaal;50 tot 55 jaar;2053;704447
371;Totaal;50 tot 55 jaar;2054;704898
372;Totaal;50 tot 55 jaar;2055;700374
373;Totaal;50 tot 55 jaar;2056;690255
374;Totaal;50 tot 55 jaar;2057;680908
375;Totaal;50 tot 55 jaar;2058;670182
376;Totaal;50 tot 55 jaar;2059;662253
377;Totaal;50 tot 55 jaar;2060;658167
378;Totaal;55 tot 60 jaar;2019;752712
379;Totaal;55 tot 60 jaar;2020;765991
380;Totaal;55 tot 60 jaar;2021;775075
381;Totaal;55 tot 60 jaar;2022;777160
382;Totaal;55 tot 60 jaar;2023;777132
383;Totaal;55 tot 60 jaar;2024;775172
384;Totaal;55 tot 60 jaar;2025;777497
385;Totaal;55 tot 60 jaar;2026;778563
386;Totaal;55 tot 60 jaar;2027;776254
387;Totaal;55 tot 60 jaar;2028;767016
388;Totaal;55 tot 60 jaar;2029;746026
389;Totaal;55 tot 60 jaar;2030;713743
390;Totaal;55 tot 60 jaar;2031;679976
391;Totaal;55 tot 60 jaar;2032;651757
392;Totaal;55 tot 60 jaar;2033;629386
393;Totaal;55 tot 60 jaar;2034;619499
394;Totaal;55 tot 60 jaar;2035;613894
395;Totaal;55 tot 60 jaar;2036;617405
396;Totaal;55 tot 60 jaar;2037;619537
397;Totaal;55 tot 60 jaar;2038;620677
398;Totaal;55 tot 60 jaar;2039;619471
399;Totaal;55 tot 60 jaar;2040;621396
400;Totaal;55 tot 60 jaar;2041;621351
401;Totaal;55 tot 60 jaar;2042;626034
402;Totaal;55 tot 60 jaar;2043;634840
403;Totaal;55 tot 60 jaar;2044;643638
404;Totaal;55 tot 60 jaar;2045;650800
405;Totaal;55 tot 60 jaar;2046;661033
406;Totaal;55 tot 60 jaar;2047;668223
407;Totaal;55 tot 60 jaar;2048;672951
408;Totaal;55 tot 60 jaar;2049;677471
409;Totaal;55 tot 60 jaar;2050;681237
410;Totaal;55 tot 60 jaar;2051;677103
411;Totaal;55 tot 60 jaar;2052;673416
412;Totaal;55 tot 60 jaar;2053;671433
413;Totaal;55 tot 60 jaar;2054;674780
414;Totaal;55 tot 60 jaar;2055;678569
415;Totaal;55 tot 60 jaar;2056;687642
416;Totaal;55 tot 60 jaar;2057;694753
417;Totaal;55 tot 60 jaar;2058;700295
418;Totaal;55 tot 60 jaar;2059;700836
419;Totaal;55 tot 60 jaar;2060;696386
420;Totaal;60 tot 65 jaar;2019;674960
421;Totaal;60 tot 65 jaar;2020;688533
422;Totaal;60 tot 65 jaar;2021;702176
423;Totaal;60 tot 65 jaar;2022;716122
424;Totaal;60 tot 65 jaar;2023;729504
425;Totaal;60 tot 65 jaar;2024;742896
426;Totaal;60 tot 65 jaar;2025;755539
427;Totaal;60 tot 65 jaar;2026;764284
428;Totaal;60 tot 65 jaar;2027;766228
429;Totaal;60 tot 65 jaar;2028;766257
430;Totaal;60 tot 65 jaar;2029;764307
431;Totaal;60 tot 65 jaar;2030;766802
432;Totaal;60 tot 65 jaar;2031;768100
433;Totaal;60 tot 65 jaar;2032;765977
434;Totaal;60 tot 65 jaar;2033;756934
435;Totaal;60 tot 65 jaar;2034;736262
436;Totaal;60 tot 65 jaar;2035;704402
437;Totaal;60 tot 65 jaar;2036;671080
438;Totaal;60 tot 65 jaar;2037;643221
439;Totaal;60 tot 65 jaar;2038;621133
440;Totaal;60 tot 65 jaar;2039;611409
441;Totaal;60 tot 65 jaar;2040;605911
442;Totaal;60 tot 65 jaar;2041;609381
443;Totaal;60 tot 65 jaar;2042;611484
444;Totaal;60 tot 65 jaar;2043;612497
445;Totaal;60 tot 65 jaar;2044;611186
446;Totaal;60 tot 65 jaar;2045;613039
447;Totaal;60 tot 65 jaar;2046;612945
448;Totaal;60 tot 65 jaar;2047;617629
449;Totaal;60 tot 65 jaar;2048;626463
450;Totaal;60 tot 65 jaar;2049;635308
451;Totaal;60 tot 65 jaar;2050;642562
452;Totaal;60 tot 65 jaar;2051;652915
453;Totaal;60 tot 65 jaar;2052;660218
454;Totaal;60 tot 65 jaar;2053;665103
455;Totaal;60 tot 65 jaar;2054;669772
456;Totaal;60 tot 65 jaar;2055;673706
457;Totaal;60 tot 65 jaar;2056;669762
458;Totaal;60 tot 65 jaar;2057;666223
459;Totaal;60 tot 65 jaar;2058;664377
460;Totaal;60 tot 65 jaar;2059;667815
461;Totaal;60 tot 65 jaar;2060;671673
462;Totaal;65 tot 70 jaar;2019;623796
463;Totaal;65 tot 70 jaar;2020;626080
464;Totaal;65 tot 70 jaar;2021;631423
465;Totaal;65 tot 70 jaar;2022;641193
466;Totaal;65 tot 70 jaar;2023;649087
467;Totaal;65 tot 70 jaar;2024;660763
468;Totaal;65 tot 70 jaar;2025;674171
469;Totaal;65 tot 70 jaar;2026;687535
470;Totaal;65 tot 70 jaar;2027;701538
471;Totaal;65 tot 70 jaar;2028;714816
472;Totaal;65 tot 70 jaar;2029;728161
473;Totaal;65 tot 70 jaar;2030;740702
474;Totaal;65 tot 70 jaar;2031;749486
475;Totaal;65 tot 70 jaar;2032;751595
476;Totaal;65 tot 70 jaar;2033;751934
477;Totaal;65 tot 70 jaar;2034;750353
478;Totaal;65 tot 70 jaar;2035;753252
479;Totaal;65 tot 70 jaar;2036;755039
480;Totaal;65 tot 70 jaar;2037;753395
481;Totaal;65 tot 70 jaar;2038;744901
482;Totaal;65 tot 70 jaar;2039;724880
483;Totaal;65 tot 70 jaar;2040;693762
484;Totaal;65 tot 70 jaar;2041;661143
485;Totaal;65 tot 70 jaar;2042;633865
486;Totaal;65 tot 70 jaar;2043;612225
487;Totaal;65 tot 70 jaar;2044;602815
488;Totaal;65 tot 70 jaar;2045;597540
489;Totaal;65 tot 70 jaar;2046;601112
490;Totaal;65 tot 70 jaar;2047;603365
491;Totaal;65 tot 70 jaar;2048;604482
492;Totaal;65 tot 70 jaar;2049;603279
493;Totaal;65 tot 70 jaar;2050;605240
494;Totaal;65 tot 70 jaar;2051;605286
495;Totaal;65 tot 70 jaar;2052;610082
496;Totaal;65 tot 70 jaar;2053;619064
497;Totaal;65 tot 70 jaar;2054;628087
498;Totaal;65 tot 70 jaar;2055;635592
499;Totaal;65 tot 70 jaar;2056;646174
500;Totaal;65 tot 70 jaar;2057;653737
501;Totaal;65 tot 70 jaar;2058;658900
502;Totaal;65 tot 70 jaar;2059;663879
503;Totaal;65 tot 70 jaar;2060;668062
504;Totaal;70 tot 75 jaar;2019;594369
505;Totaal;70 tot 75 jaar;2020;612162
506;Totaal;70 tot 75 jaar;2021;632870
507;Totaal;70 tot 75 jaar;2022;615113
508;Totaal;70 tot 75 jaar;2023;606023
509;Totaal;70 tot 75 jaar;2024;603161
510;Totaal;70 tot 75 jaar;2025;605773
511;Totaal;70 tot 75 jaar;2026;611564
512;Totaal;70 tot 75 jaar;2027;621507
513;Totaal;70 tot 75 jaar;2028;629703
514;Totaal;70 tot 75 jaar;2029;641516
515;Totaal;70 tot 75 jaar;2030;655068
516;Totaal;70 tot 75 jaar;2031;668390
517;Totaal;70 tot 75 jaar;2032;682542
518;Totaal;70 tot 75 jaar;2033;695845
519;Totaal;70 tot 75 jaar;2034;709301
520;Totaal;70 tot 75 jaar;2035;721923
521;Totaal;70 tot 75 jaar;2036;730921
522;Totaal;70 tot 75 jaar;2037;733397
523;Totaal;70 tot 75 jaar;2038;734303
524;Totaal;70 tot 75 jaar;2039;733314
525;Totaal;70 tot 75 jaar;2040;736870
526;Totaal;70 tot 75 jaar;2041;739346
527;Totaal;70 tot 75 jaar;2042;738307
528;Totaal;70 tot 75 jaar;2043;730505
529;Totaal;70 tot 75 jaar;2044;711257
530;Totaal;70 tot 75 jaar;2045;681100
531;Totaal;70 tot 75 jaar;2046;649464
532;Totaal;70 tot 75 jaar;2047;623080
533;Totaal;70 tot 75 jaar;2048;602184
534;Totaal;70 tot 75 jaar;2049;593339
535;Totaal;70 tot 75 jaar;2050;588561
536;Totaal;70 tot 75 jaar;2051;592495
537;Totaal;70 tot 75 jaar;2052;595126
538;Totaal;70 tot 75 jaar;2053;596534
539;Totaal;70 tot 75 jaar;2054;595623
540;Totaal;70 tot 75 jaar;2055;597852
541;Totaal;70 tot 75 jaar;2056;598237
542;Totaal;70 tot 75 jaar;2057;603335
543;Totaal;70 tot 75 jaar;2058;612612
544;Totaal;70 tot 75 jaar;2059;621925
545;Totaal;70 tot 75 jaar;2060;629774
546;Totaal;75 tot 80 jaar;2019;420443
547;Totaal;75 tot 80 jaar;2020;436863
548;Totaal;75 tot 80 jaar;2021;445575
549;Totaal;75 tot 80 jaar;2022;493197
550;Totaal;75 tot 80 jaar;2023;532140
551;Totaal;75 tot 80 jaar;2024;557620
552;Totaal;75 tot 80 jaar;2025;574835
553;Totaal;75 tot 80 jaar;2026;594221
554;Totaal;75 tot 80 jaar;2027;578424
555;Totaal;75 tot 80 jaar;2028;570884
556;Totaal;75 tot 80 jaar;2029;569113
557;Totaal;75 tot 80 jaar;2030;572438
558;Totaal;75 tot 80 jaar;2031;578852
559;Totaal;75 tot 80 jaar;2032;589035
560;Totaal;75 tot 80 jaar;2033;597664
561;Totaal;75 tot 80 jaar;2034;609640
562;Totaal;75 tot 80 jaar;2035;623391
563;Totaal;75 tot 80 jaar;2036;636716
564;Totaal;75 tot 80 jaar;2037;651039
565;Totaal;75 tot 80 jaar;2038;664423
566;Totaal;75 tot 80 jaar;2039;677970
567;Totaal;75 tot 80 jaar;2040;690620
568;Totaal;75 tot 80 jaar;2041;699759
569;Totaal;75 tot 80 jaar;2042;702637
570;Totaal;75 tot 80 jaar;2043;704062
571;Totaal;75 tot 80 jaar;2044;703753
572;Totaal;75 tot 80 jaar;2045;707972
573;Totaal;75 tot 80 jaar;2046;711116
574;Totaal;75 tot 80 jaar;2047;710668
575;Totaal;75 tot 80 jaar;2048;703656
576;Totaal;75 tot 80 jaar;2049;685479
577;Totaal;75 tot 80 jaar;2050;656899
578;Totaal;75 tot 80 jaar;2051;626949
579;Totaal;75 tot 80 jaar;2052;602109
580;Totaal;75 tot 80 jaar;2053;582540
581;Totaal;75 tot 80 jaar;2054;574609
582;Totaal;75 tot 80 jaar;2055;570603
583;Totaal;75 tot 80 jaar;2056;575041
584;Totaal;75 tot 80 jaar;2057;578241
585;Totaal;75 tot 80 jaar;2058;580093
586;Totaal;75 tot 80 jaar;2059;579691
587;Totaal;75 tot 80 jaar;2060;582334
