ID;HoogteVanHetInkomen;RegioS;Perioden;AantalHuishoudens_1;RelatiefAantalHuishoudens_2;GemiddeldBesteedbaarInkomen_3;MediaanBesteedbaarInkomen_4;GemiddeldGestandaardiseerdInkomen_5;MediaanGestandaardiseerdInkomen_6
124;40;Utrecht (PV);2008;546.6;100.0;35.2;29.9;24.6;21.7
125;40;Utrecht (PV);2009 voor methodewijziging;552.6;100.0;35.4;30.0;24.8;22.0
126;40;Utrecht (PV);2009 na methodewijziging;552.7;100.0;35.4;30.0;24.8;22.0
127;40;Utrecht (PV);2010;555.4;100.0;35.3;29.9;24.7;21.9
128;40;Utrecht (PV);2011;560.2;100.0;35.2;30.0;24.7;22.1
129;40;Utrecht (PV);2012;564.7;100.0;35.5;30.0;24.9;22.2
130;40;Utrecht (PV);2013;570.2;100.0;35.7;29.9;25.0;22.3
131;40;Utrecht (PV);2014;577.0;100.0;37.3;30.4;26.1;22.8
132;40;Noord-Holland (PV);2005;1225.0;100.0;28.9;24.2;20.9;18.3
133;40;Noord-Holland (PV);2006;1232.9;100.0;30.4;25.3;21.9;19.2
134;40;Noord-Holland (PV);2007;1242.2;100.0;32.7;26.5;23.5;20.1
135;40;Noord-Holland (PV);2008;1255.5;100.0;33.4;27.4;24.0;20.8
136;40;Noord-Holland (PV);2009 voor methodewijziging;1269.2;100.0;33.4;27.5;24.1;21.0
137;40;Noord-Holland (PV);2009 na methodewijziging;1267.2;100.0;33.4;27.6;24.1;21.1
138;40;Noord-Holland (PV);2010;1277.6;100.0;33.3;27.5;24.0;21.0
139;40;Noord-Holland (PV);2011;1289.7;100.0;33.3;27.6;24.0;21.1
140;40;Noord-Holland (PV);2012;1298.7;100.0;33.7;27.6;24.3;21.3
141;40;Noord-Holland (PV);2013;1310.8;100.0;33.8;27.6;24.4;21.3
142;40;Noord-Holland (PV);2014;1325.7;100.0;35.4;28.1;25.5;21.8
143;40;Zuid-Holland (PV);2005;1562.7;100.0;28.8;24.5;20.4;18.1
144;40;Zuid-Holland (PV);2006;1566.8;100.0;30.2;25.6;21.4;18.9
145;40;Zuid-Holland (PV);2007;1575.2;100.0;32.4;26.9;22.9;19.9
146;40;Zuid-Holland (PV);2008;1592.1;100.0;33.0;27.7;23.4;20.6
147;40;Zuid-Holland (PV);2009 voor methodewijziging;1609.3;100.0;33.1;27.9;23.5;20.9
148;40;Zuid-Holland (PV);2009 na methodewijziging;1606.0;100.0;33.3;27.9;23.6;20.9
149;40;Zuid-Holland (PV);2010;1619.4;100.0;33.1;27.7;23.5;20.8
150;40;Zuid-Holland (PV);2011;1635.1;100.0;33.0;27.7;23.4;20.9
151;40;Zuid-Holland (PV);2012;1643.0;100.0;33.3;27.7;23.7;21.0
152;40;Zuid-Holland (PV);2013;1651.5;100.0;33.4;27.6;23.8;21.0
153;40;Zuid-Holland (PV);2014;1668.6;100.0;34.7;28.1;24.7;21.4
154;40;Zeeland (PV);2005;167.4;100.0;28.2;24.9;19.7;17.8
155;40;Zeeland (PV);2006;168.3;100.0;29.5;25.9;20.6;18.5
156;40;Zeeland (PV);2007;169.3;100.0;31.7;27.4;22.2;19.6
157;40;Zeeland (PV);2008;170.5;100.0;32.4;28.3;22.7;20.3
158;40;Zeeland (PV);2009 voor methodewijziging;171.9;100.0;32.4;28.4;22.9;20.5
159;40;Zeeland (PV);2009 na methodewijziging;171.1;100.0;32.5;28.5;22.9;20.6
160;40;Zeeland (PV);2010;171.8;100.0;32.5;28.3;22.9;20.5
161;40;Zeeland (PV);2011;172.9;100.0;32.6;28.5;23.0;20.7
162;40;Zeeland (PV);2012;173.6;100.0;32.9;28.6;23.3;21.0
163;40;Zeeland (PV);2013;174.3;100.0;33.1;28.4;23.5;21.0
164;40;Zeeland (PV);2014;175.1;100.0;34.4;28.9;24.4;21.5
165;40;Noord-Brabant (PV);2005;1040.6;100.0;29.5;26.1;20.3;18.3
166;40;Noord-Brabant (PV);2006;1048.0;100.0;30.9;27.3;21.3;19.1
167;40;Noord-Brabant (PV);2007;1057.5;100.0;33.2;28.6;22.9;20.2
168;40;Noord-Brabant (PV);2008;1067.9;100.0;33.8;29.5;23.4;20.9
169;40;Noord-Brabant (PV);2009 voor methodewijziging;1078.6;100.0;33.8;29.6;23.4;21.1
170;40;Noord-Brabant (PV);2009 na methodewijziging;1076.3;100.0;33.9;29.6;23.5;21.2
171;40;Noord-Brabant (PV);2010;1084.2;100.0;33.8;29.3;23.4;21.0
172;40;Noord-Brabant (PV);2011;1095.1;100.0;33.8;29.5;23.5;21.2
173;40;Noord-Brabant (PV);2012;1103.5;100.0;34.1;29.5;23.7;21.4
174;40;Noord-Brabant (PV);2013;1113.4;100.0;34.2;29.2;23.8;21.4
175;40;Noord-Brabant (PV);2014;1123.9;100.0;35.6;29.7;24.8;21.9
176;40;Limburg (PV);2005;505.9;100.0;27.4;24.2;19.2;17.4
177;40;Limburg (PV);2006;507.6;100.0;28.6;25.2;20.1;18.2
178;40;Limburg (PV);2007;509.6;100.0;30.3;26.2;21.3;19.0
179;40;Limburg (PV);2008;513.4;100.0;31.0;27.0;21.8;19.7
180;40;Limburg (PV);2009 voor methodewijziging;516.4;100.0;31.1;27.1;22.0;19.8
181;40;Limburg (PV);2009 na methodewijziging;514.6;100.0;31.3;27.2;22.1;19.9
182;40;Limburg (PV);2010;516.6;100.0;31.3;27.0;22.1;19.8
183;40;Limburg (PV);2011;520.2;100.0;31.4;27.2;22.2;20.1
184;40;Limburg (PV);2012;522.1;100.0;31.6;27.2;22.4;20.3
185;40;Limburg (PV);2013;523.8;100.0;31.7;27.1;22.6;20.3
186;40;Limburg (PV);2014;526.2;100.0;32.8;27.5;23.4;20.7
187;40;Extra-Regio (PV);2005;;;;;;
188;40;Extra-Regio (PV);2006;;;;;;
189;40;Extra-Regio (PV);2007;;;;;;
190;40;Extra-Regio (PV);2008;;;;;;
191;40;Extra-Regio (PV);2009 voor methodewijziging;;;;;;
192;40;Extra-Regio (PV);2009 na methodewijziging;;;;;;
193;40;Extra-Regio (PV);2010;;;;;;
194;40;Extra-Regio (PV);2011;;;;;;
195;40;Extra-Regio (PV);2012;;;;;;
196;40;Extra-Regio (PV);2013;;;;;;
197;40;Extra-Regio (PV);2014;;;;;;
198;40;Buitenland (PV);2005;;;;;;
199;40;Buitenland (PV);2006;;;;;;
200;40;Buitenland (PV);2007;;;;;;
201;40;Buitenland (PV);2008;;;;;;
202;40;Buitenland (PV);2009 voor methodewijziging;;;;;;
203;40;Buitenland (PV);2009 na methodewijziging;;;;;;
204;40;Buitenland (PV);2010;;;;;;
205;40;Buitenland (PV);2011;;;;;;
206;40;Buitenland (PV);2012;;;;;;
207;40;Buitenland (PV);2013;;;;;;
208;40;Buitenland (PV);2014;;;;;;
209;40;Niet in te delen (PV);2005;;;;;;
210;40;Niet in te delen (PV);2006;;;;;;
211;40;Niet in te delen (PV);2007;;;;;;
212;40;Niet in te delen (PV);2008;;;;;;
213;40;Niet in te delen (PV);2009 voor methodewijziging;;;;;;
214;40;Niet in te delen (PV);2009 na methodewijziging;;;;;;
215;40;Niet in te delen (PV);2010;;;;;;
216;40;Niet in te delen (PV);2011;;;;;;
217;40;Niet in te delen (PV);2012;;;;;;
218;40;Niet in te delen (PV);2013;;;;;;
219;40;Niet in te delen (PV);2014;;;;;;
220;40;Oost-Groningen (CR);2005;67.4;100.0;25.2;22.4;17.6;15.9
221;40;Oost-Groningen (CR);2006;67.8;100.0;26.5;23.3;18.4;16.6
222;40;Oost-Groningen (CR);2007;68.0;100.0;28.0;24.5;19.6;17.4
223;40;Oost-Groningen (CR);2008;68.2;100.0;28.8;25.2;20.1;18.0
224;40;Oost-Groningen (CR);2009 voor methodewijziging;68.3;100.0;29.2;25.4;20.5;18.2
225;40;Oost-Groningen (CR);2009 na methodewijziging;67.8;100.0;29.2;25.6;20.5;18.3
226;40;Oost-Groningen (CR);2010;67.7;100.0;29.2;25.5;20.5;18.3
227;40;Oost-Groningen (CR);2011;68.0;100.0;29.2;25.6;20.6;18.5
228;40;Oost-Groningen (CR);2012;68.2;100.0;29.3;25.6;20.7;18.7
229;40;Oost-Groningen (CR);2013;68.1;100.0;29.3;25.5;20.8;18.7
230;40;Oost-Groningen (CR);2014;68.2;100.0;30.3;25.8;21.5;19.1
231;40;Delfzijl en omgeving (CR);2005;22.6;100.0;25.9;23.1;18.2;16.6
232;40;Delfzijl en omgeving (CR);2006;22.4;100.0;27.4;24.2;19.3;17.3
233;40;Delfzijl en omgeving (CR);2007;22.4;100.0;29.1;25.4;20.5;18.3
234;40;Delfzijl en omgeving (CR);2008;22.3;100.0;30.2;26.2;21.3;18.9
235;40;Delfzijl en omgeving (CR);2009 voor methodewijziging;22.4;100.0;30.1;26.0;21.4;19.0
236;40;Delfzijl en omgeving (CR);2009 na methodewijziging;22.2;100.0;29.8;26.1;21.1;19.0
237;40;Delfzijl en omgeving (CR);2010;22.4;100.0;30.0;26.1;21.3;19.0
238;40;Delfzijl en omgeving (CR);2011;22.3;100.0;30.1;26.3;21.4;19.2
239;40;Delfzijl en omgeving (CR);2012;22.2;100.0;30.1;26.2;21.4;19.3
240;40;Delfzijl en omgeving (CR);2013;22.2;100.0;30.2;26.1;21.6;19.4
241;40;Delfzijl en omgeving (CR);2014;22.2;100.0;31.0;26.4;22.2;19.7
242;40;Overig Groningen (CR);2005;183.1;100.0;23.7;20.1;17.3;15.7
243;40;Overig Groningen (CR);2006;184.2;100.0;24.8;20.9;18.1;16.3
244;40;Overig Groningen (CR);2007;185.9;100.0;26.2;21.8;19.1;17.0
245;40;Overig Groningen (CR);2008;187.4;100.0;27.0;22.6;19.7;17.7
246;40;Overig Groningen (CR);2009 voor methodewijziging;189.7;100.0;27.2;22.8;19.9;17.9
247;40;Overig Groningen (CR);2009 na methodewijziging;190.1;100.0;27.1;22.7;20.0;17.9
248;40;Overig Groningen (CR);2010;191.4;100.0;27.1;22.7;19.9;17.9
249;40;Overig Groningen (CR);2011;193.9;100.0;27.2;22.7;20.0;18.0
250;40;Overig Groningen (CR);2012;195.1;100.0;27.0;22.8;19.9;18.1
251;40;Overig Groningen (CR);2013;196.8;100.0;27.2;22.7;20.0;18.1
252;40;Overig Groningen (CR);2014;198.7;100.0;28.1;23.2;20.7;18.5
253;40;Noord-Friesland (CR);2005;146.4;100.0;25.6;22.8;18.0;16.4
254;40;Noord-Friesland (CR);2006;147.0;100.0;27.1;24.1;19.0;17.2
255;40;Noord-Friesland (CR);2007;147.5;100.0;28.8;25.1;20.2;18.0
256;40;Noord-Friesland (CR);2008;149.0;100.0;29.7;26.0;20.8;18.6
257;40;Noord-Friesland (CR);2009 voor methodewijziging;149.7;100.0;29.6;26.1;20.9;18.8
258;40;Noord-Friesland (CR);2009 na methodewijziging;149.4;100.0;29.6;26.0;20.9;18.9
259;40;Noord-Friesland (CR);2010;150.3;100.0;29.5;25.8;20.8;18.8
260;40;Noord-Friesland (CR);2011;151.4;100.0;29.7;26.0;21.0;19.1
261;40;Noord-Friesland (CR);2012;152.0;100.0;29.6;26.0;21.0;19.2
262;40;Noord-Friesland (CR);2013;148.9;100.0;29.7;25.8;21.1;19.2
263;40;Noord-Friesland (CR);2014;149.7;100.0;30.7;26.1;21.8;19.5
264;40;Zuidwest-Friesland (CR);2005;44.9;100.0;27.3;24.3;19.0;17.0
265;40;Zuidwest-Friesland (CR);2006;45.1;100.0;29.0;25.4;20.1;17.8
266;40;Zuidwest-Friesland (CR);2007;45.5;100.0;30.9;26.7;21.4;18.6
267;40;Zuidwest-Friesland (CR);2008;45.9;100.0;32.1;27.6;22.2;19.4
268;40;Zuidwest-Friesland (CR);2009 voor methodewijziging;46.3;100.0;31.5;27.5;22.0;19.4
269;40;Zuidwest-Friesland (CR);2009 na methodewijziging;46.1;100.0;31.5;27.7;22.0;19.6
270;40;Zuidwest-Friesland (CR);2010;46.3;100.0;31.6;27.5;22.0;19.5
271;40;Zuidwest-Friesland (CR);2011;46.6;100.0;31.7;27.8;22.1;19.8
272;40;Zuidwest-Friesland (CR);2012;46.8;100.0;32.1;27.8;22.4;19.9
273;40;Zuidwest-Friesland (CR);2013;59.5;100.0;32.4;28.0;22.6;20.1
274;40;Zuidwest-Friesland (CR);2014;59.8;100.0;34.0;28.5;23.7;20.7
275;40;Zuidoost-Friesland (CR);2005;88.4;100.0;27.2;24.2;18.8;16.9
276;40;Zuidoost-Friesland (CR);2006;89.0;100.0;28.7;25.3;19.8;17.7
277;40;Zuidoost-Friesland (CR);2007;89.9;100.0;30.3;26.4;21.0;18.5
278;40;Zuidoost-Friesland (CR);2008;90.5;100.0;31.5;27.4;21.8;19.2
279;40;Zuidoost-Friesland (CR);2009 voor methodewijziging;91.3;100.0;31.1;27.5;21.7;19.5
280;40;Zuidoost-Friesland (CR);2009 na methodewijziging;90.7;100.0;31.3;27.7;21.8;19.6
281;40;Zuidoost-Friesland (CR);2010;91.1;100.0;31.3;27.5;21.8;19.5
282;40;Zuidoost-Friesland (CR);2011;91.6;100.0;31.4;27.8;21.9;19.8
283;40;Zuidoost-Friesland (CR);2012;91.8;100.0;31.6;27.7;22.1;19.9
284;40;Zuidoost-Friesland (CR);2013;83.4;100.0;31.5;27.3;22.2;19.8
285;40;Zuidoost-Friesland (CR);2014;84.0;100.0;32.7;27.6;23.0;20.3
286;40;Noord-Drenthe (CR);2005;80.5;100.0;28.7;25.9;20.0;17.9
287;40;Noord-Drenthe (CR);2006;81.2;100.0;30.1;27.0;20.9;18.7
288;40;Noord-Drenthe (CR);2007;82.2;100.0;31.9;28.3;22.2;19.7
289;40;Noord-Drenthe (CR);2008;83.1;100.0;32.9;29.2;22.9;20.4
290;40;Noord-Drenthe (CR);2009 voor methodewijziging;83.7;100.0;33.1;29.4;23.1;20.7
291;40;Noord-Drenthe (CR);2009 na methodewijziging;83.7;100.0;33.2;29.4;23.2;20.8
292;40;Noord-Drenthe (CR);2010;84.1;100.0;33.1;29.2;23.2;20.7
293;40;Noord-Drenthe (CR);2011;84.7;100.0;33.1;29.4;23.2;20.9
294;40;Noord-Drenthe (CR);2012;85.0;100.0;33.4;29.4;23.5;21.1
295;40;Noord-Drenthe (CR);2013;85.4;100.0;33.6;29.2;23.7;21.2
296;40;Noord-Drenthe (CR);2014;85.8;100.0;34.8;29.8;24.5;21.7
297;40;Zuidoost-Drenthe (CR);2005;73.2;100.0;26.5;23.9;18.3;16.6
298;40;Zuidoost-Drenthe (CR);2006;73.6;100.0;28.0;25.0;19.3;17.5
299;40;Zuidoost-Drenthe (CR);2007;73.8;100.0;29.9;26.2;20.6;18.3
300;40;Zuidoost-Drenthe (CR);2008;74.4;100.0;30.4;27.2;21.1;19.0
301;40;Zuidoost-Drenthe (CR);2009 voor methodewijziging;75.0;100.0;30.6;27.1;21.3;19.2
302;40;Zuidoost-Drenthe (CR);2009 na methodewijziging;74.7;100.0;30.7;27.2;21.3;19.2
303;40;Zuidoost-Drenthe (CR);2010;74.8;100.0;30.6;27.0;21.3;19.1
304;40;Zuidoost-Drenthe (CR);2011;74.9;100.0;30.8;27.3;21.4;19.4
305;40;Zuidoost-Drenthe (CR);2012;75.1;100.0;31.0;27.3;21.7;19.5
306;40;Zuidoost-Drenthe (CR);2013;75.3;100.0;31.0;27.1;21.7;19.5
307;40;Zuidoost-Drenthe (CR);2014;75.6;100.0;32.2;27.5;22.6;20.0
308;40;Zuidwest-Drenthe (CR);2005;54.2;100.0;28.2;25.4;19.5;17.6
309;40;Zuidwest-Drenthe (CR);2006;54.9;100.0;29.5;26.4;20.4;18.4
310;40;Zuidwest-Drenthe (CR);2007;55.3;100.0;31.2;27.6;21.6;19.3
311;40;Zuidwest-Drenthe (CR);2008;55.9;100.0;32.3;28.5;22.3;19.9
312;40;Zuidwest-Drenthe (CR);2009 voor methodewijziging;56.4;100.0;31.9;28.3;22.2;19.9
313;40;Zuidwest-Drenthe (CR);2009 na methodewijziging;56.3;100.0;32.1;28.4;22.3;20.1
314;40;Zuidwest-Drenthe (CR);2010;56.7;100.0;32.1;28.2;22.2;20.0
315;40;Zuidwest-Drenthe (CR);2011;57.0;100.0;32.2;28.4;22.4;20.2
316;40;Zuidwest-Drenthe (CR);2012;57.4;100.0;32.3;28.4;22.5;20.4
317;40;Zuidwest-Drenthe (CR);2013;57.5;100.0;32.4;28.3;22.6;20.4
318;40;Zuidwest-Drenthe (CR);2014;57.8;100.0;33.6;28.7;23.5;20.9
319;40;Noord-Overijssel (CR);2005;142.1;100.0;28.5;25.4;19.3;17.5
320;40;Noord-Overijssel (CR);2006;143.8;100.0;29.9;26.8;20.3;18.4
321;40;Noord-Overijssel (CR);2007;145.7;100.0;31.9;28.0;21.6;19.3
322;40;Noord-Overijssel (CR);2008;147.7;100.0;32.6;28.9;22.2;20.0
323;40;Noord-Overijssel (CR);2009 voor methodewijziging;149.1;100.0;32.6;29.2;22.3;20.2
324;40;Noord-Overijssel (CR);2009 na methodewijziging;148.9;100.0;32.6;29.0;22.3;20.3
325;40;Noord-Overijssel (CR);2010;150.3;100.0;32.6;28.8;22.3;20.2
