ID;VolgordeVanGeboorteUitDeMoeder;LeeftijdMoederOp31December;Perioden;LevendGeborenKinderen_1;Vruchtbaarheidcijfers_2
1860;Eerste kind;20 jaar;2028;816;0.00819
1861;Eerste kind;20 jaar;2029;818;0.00819
1862;Eerste kind;20 jaar;2030;819;0.00819
1863;Eerste kind;20 jaar;2031;798;0.00819
1864;Eerste kind;20 jaar;2032;785;0.00819
1865;Eerste kind;20 jaar;2033;766;0.00819
1866;Eerste kind;20 jaar;2034;785;0.00819
1867;Eerste kind;20 jaar;2035;765;0.00819
1868;Eerste kind;20 jaar;2036;771;0.00819
1869;Eerste kind;20 jaar;2037;759;0.00819
1870;Eerste kind;20 jaar;2038;765;0.00819
1871;Eerste kind;20 jaar;2039;773;0.00819
1872;Eerste kind;20 jaar;2040;780;0.00819
1873;Eerste kind;20 jaar;2041;793;0.00819
1874;Eerste kind;20 jaar;2042;805;0.00819
1875;Eerste kind;20 jaar;2043;819;0.00819
1876;Eerste kind;20 jaar;2044;830;0.00819
1877;Eerste kind;20 jaar;2045;840;0.00819
1878;Eerste kind;20 jaar;2046;849;0.00819
1879;Eerste kind;20 jaar;2047;856;0.00819
1880;Eerste kind;20 jaar;2048;862;0.00819
1881;Eerste kind;20 jaar;2049;866;0.00819
1882;Eerste kind;20 jaar;2050;868;0.00819
1883;Eerste kind;20 jaar;2051;869;0.00819
1884;Eerste kind;20 jaar;2052;867;0.00819
1885;Eerste kind;20 jaar;2053;865;0.00819
1886;Eerste kind;20 jaar;2054;863;0.00819
1887;Eerste kind;20 jaar;2055;860;0.00819
1888;Eerste kind;20 jaar;2056;856;0.00819
1889;Eerste kind;20 jaar;2057;851;0.00819
1890;Eerste kind;20 jaar;2058;845;0.00819
1891;Eerste kind;20 jaar;2059;840;0.00819
1892;Eerste kind;21 jaar;2017;1179;0.01157
1893;Eerste kind;21 jaar;2018;1194;0.01145
1894;Eerste kind;21 jaar;2019;1195;0.01114
1895;Eerste kind;21 jaar;2020;1195;0.01107
1896;Eerste kind;21 jaar;2021;1235;0.01114
1897;Eerste kind;21 jaar;2022;1218;0.01118
1898;Eerste kind;21 jaar;2023;1212;0.01119
1899;Eerste kind;21 jaar;2024;1202;0.01114
1900;Eerste kind;21 jaar;2025;1171;0.01114
1901;Eerste kind;21 jaar;2026;1139;0.01116
1902;Eerste kind;21 jaar;2027;1129;0.01116
1903;Eerste kind;21 jaar;2028;1117;0.01116
1904;Eerste kind;21 jaar;2029;1132;0.01115
1905;Eerste kind;21 jaar;2030;1134;0.01115
1906;Eerste kind;21 jaar;2031;1136;0.01116
1907;Eerste kind;21 jaar;2032;1107;0.01116
1908;Eerste kind;21 jaar;2033;1089;0.01116
1909;Eerste kind;21 jaar;2034;1064;0.01115
1910;Eerste kind;21 jaar;2035;1090;0.01116
1911;Eerste kind;21 jaar;2036;1062;0.01116
1912;Eerste kind;21 jaar;2037;1070;0.01116
1913;Eerste kind;21 jaar;2038;1055;0.01116
1914;Eerste kind;21 jaar;2039;1063;0.01116
1915;Eerste kind;21 jaar;2040;1073;0.01116
1916;Eerste kind;21 jaar;2041;1083;0.01116
1917;Eerste kind;21 jaar;2042;1101;0.01116
1918;Eerste kind;21 jaar;2043;1117;0.01116
1919;Eerste kind;21 jaar;2044;1136;0.01116
1920;Eerste kind;21 jaar;2045;1151;0.01116
1921;Eerste kind;21 jaar;2046;1165;0.01116
1922;Eerste kind;21 jaar;2047;1177;0.01116
1923;Eerste kind;21 jaar;2048;1187;0.01116
1924;Eerste kind;21 jaar;2049;1195;0.01116
1925;Eerste kind;21 jaar;2050;1201;0.01116
1926;Eerste kind;21 jaar;2051;1204;0.01116
1927;Eerste kind;21 jaar;2052;1205;0.01116
1928;Eerste kind;21 jaar;2053;1202;0.01116
1929;Eerste kind;21 jaar;2054;1200;0.01116
1930;Eerste kind;21 jaar;2055;1197;0.01116
1931;Eerste kind;21 jaar;2056;1193;0.01116
1932;Eerste kind;21 jaar;2057;1187;0.01116
1933;Eerste kind;21 jaar;2058;1181;0.01116
1934;Eerste kind;21 jaar;2059;1173;0.01116
1935;Eerste kind;22 jaar;2017;1660;0.01601
1936;Eerste kind;22 jaar;2018;1591;0.01535
1937;Eerste kind;22 jaar;2019;1598;0.01512
1938;Eerste kind;22 jaar;2020;1598;0.0147
1939;Eerste kind;22 jaar;2021;1606;0.0147
1940;Eerste kind;22 jaar;2022;1666;0.01485
1941;Eerste kind;22 jaar;2023;1644;0.0149
1942;Eerste kind;22 jaar;2024;1628;0.01486
1943;Eerste kind;22 jaar;2025;1616;0.0148
1944;Eerste kind;22 jaar;2026;1576;0.01482
1945;Eerste kind;22 jaar;2027;1533;0.01484
1946;Eerste kind;22 jaar;2028;1518;0.01484
1947;Eerste kind;22 jaar;2029;1501;0.01483
1948;Eerste kind;22 jaar;2030;1520;0.01483
1949;Eerste kind;22 jaar;2031;1524;0.01484
1950;Eerste kind;22 jaar;2032;1526;0.01484
1951;Eerste kind;22 jaar;2033;1488;0.01484
1952;Eerste kind;22 jaar;2034;1464;0.01484
1953;Eerste kind;22 jaar;2035;1430;0.01484
1954;Eerste kind;22 jaar;2036;1465;0.01484
1955;Eerste kind;22 jaar;2037;1428;0.01484
1956;Eerste kind;22 jaar;2038;1439;0.01484
1957;Eerste kind;22 jaar;2039;1419;0.01484
1958;Eerste kind;22 jaar;2040;1430;0.01484
1959;Eerste kind;22 jaar;2041;1444;0.01484
1960;Eerste kind;22 jaar;2042;1457;0.01484
1961;Eerste kind;22 jaar;2043;1481;0.01484
1962;Eerste kind;22 jaar;2044;1503;0.01484
1963;Eerste kind;22 jaar;2045;1527;0.01484
1964;Eerste kind;22 jaar;2046;1547;0.01484
1965;Eerste kind;22 jaar;2047;1566;0.01484
1966;Eerste kind;22 jaar;2048;1583;0.01484
1967;Eerste kind;22 jaar;2049;1595;0.01484
1968;Eerste kind;22 jaar;2050;1607;0.01484
1969;Eerste kind;22 jaar;2051;1614;0.01484
1970;Eerste kind;22 jaar;2052;1619;0.01484
1971;Eerste kind;22 jaar;2053;1620;0.01484
1972;Eerste kind;22 jaar;2054;1617;0.01484
1973;Eerste kind;22 jaar;2055;1614;0.01484
1974;Eerste kind;22 jaar;2056;1611;0.01484
1975;Eerste kind;22 jaar;2057;1605;0.01484
1976;Eerste kind;22 jaar;2058;1598;0.01484
1977;Eerste kind;22 jaar;2059;1589;0.01484
1978;Eerste kind;23 jaar;2017;2304;0.02159
1979;Eerste kind;23 jaar;2018;2273;0.0216
1980;Eerste kind;23 jaar;2019;2197;0.02097
1981;Eerste kind;23 jaar;2020;2212;0.02072
1982;Eerste kind;23 jaar;2021;2245;0.02047
1983;Eerste kind;23 jaar;2022;2263;0.02052
1984;Eerste kind;23 jaar;2023;2337;0.02066
1985;Eerste kind;23 jaar;2024;2302;0.02068
1986;Eerste kind;23 jaar;2025;2280;0.02063
1987;Eerste kind;23 jaar;2026;2267;0.02059
1988;Eerste kind;23 jaar;2027;2210;0.02062
1989;Eerste kind;23 jaar;2028;2148;0.02063
1990;Eerste kind;23 jaar;2029;2127;0.02063
1991;Eerste kind;23 jaar;2030;2104;0.02062
1992;Eerste kind;23 jaar;2031;2130;0.02062
1993;Eerste kind;23 jaar;2032;2135;0.02063
1994;Eerste kind;23 jaar;2033;2137;0.02063
1995;Eerste kind;23 jaar;2034;2084;0.02062
1996;Eerste kind;23 jaar;2035;2051;0.02062
1997;Eerste kind;23 jaar;2036;2004;0.02062
1998;Eerste kind;23 jaar;2037;2052;0.02062
1999;Eerste kind;23 jaar;2038;2001;0.02062
2000;Eerste kind;23 jaar;2039;2018;0.02062
2001;Eerste kind;23 jaar;2040;1989;0.02062
2002;Eerste kind;23 jaar;2041;2005;0.02062
2003;Eerste kind;23 jaar;2042;2024;0.02062
2004;Eerste kind;23 jaar;2043;2043;0.02062
2005;Eerste kind;23 jaar;2044;2076;0.02062
2006;Eerste kind;23 jaar;2045;2107;0.02062
2007;Eerste kind;23 jaar;2046;2141;0.02062
2008;Eerste kind;23 jaar;2047;2169;0.02062
2009;Eerste kind;23 jaar;2048;2195;0.02062
2010;Eerste kind;23 jaar;2049;2218;0.02062
2011;Eerste kind;23 jaar;2050;2236;0.02062
2012;Eerste kind;23 jaar;2051;2252;0.02062
2013;Eerste kind;23 jaar;2052;2263;0.02062
2014;Eerste kind;23 jaar;2053;2270;0.02062
2015;Eerste kind;23 jaar;2054;2271;0.02062
2016;Eerste kind;23 jaar;2055;2267;0.02062
2017;Eerste kind;23 jaar;2056;2263;0.02062
2018;Eerste kind;23 jaar;2057;2259;0.02062
2019;Eerste kind;23 jaar;2058;2252;0.02062
2020;Eerste kind;23 jaar;2059;2242;0.02062
2021;Eerste kind;24 jaar;2017;3066;0.02858
2022;Eerste kind;24 jaar;2018;3010;0.02784
2023;Eerste kind;24 jaar;2019;2929;0.02756
2024;Eerste kind;24 jaar;2020;2852;0.02699
2025;Eerste kind;24 jaar;2021;2901;0.02697
2026;Eerste kind;24 jaar;2022;2968;0.02686
2027;Eerste kind;24 jaar;2023;2993;0.02694
2028;Eerste kind;24 jaar;2024;3078;0.02701
2029;Eerste kind;24 jaar;2025;3030;0.02702
2030;Eerste kind;24 jaar;2026;3005;0.02699
2031;Eerste kind;24 jaar;2027;2989;0.02697
2032;Eerste kind;24 jaar;2028;2914;0.02699
2033;Eerste kind;24 jaar;2029;2831;0.027
2034;Eerste kind;24 jaar;2030;2803;0.02699
2035;Eerste kind;24 jaar;2031;2773;0.02699
2036;Eerste kind;24 jaar;2032;2807;0.02699
2037;Eerste kind;24 jaar;2033;2813;0.02699
2038;Eerste kind;24 jaar;2034;2816;0.02699
2039;Eerste kind;24 jaar;2035;2747;0.02699
2040;Eerste kind;24 jaar;2036;2703;0.02699
2041;Eerste kind;24 jaar;2037;2643;0.02699
2042;Eerste kind;24 jaar;2038;2705;0.02699
2043;Eerste kind;24 jaar;2039;2639;0.02699
2044;Eerste kind;24 jaar;2040;2661;0.02699
2045;Eerste kind;24 jaar;2041;2624;0.02699
2046;Eerste kind;24 jaar;2042;2645;0.02699
2047;Eerste kind;24 jaar;2043;2670;0.02699
2048;Eerste kind;24 jaar;2044;2695;0.02699
2049;Eerste kind;24 jaar;2045;2739;0.02699
2050;Eerste kind;24 jaar;2046;2778;0.02699
2051;Eerste kind;24 jaar;2047;2823;0.02699
2052;Eerste kind;24 jaar;2048;2861;0.02699
2053;Eerste kind;24 jaar;2049;2895;0.02699
2054;Eerste kind;24 jaar;2050;2925;0.02699
2055;Eerste kind;24 jaar;2051;2949;0.02699
2056;Eerste kind;24 jaar;2052;2970;0.02699
2057;Eerste kind;24 jaar;2053;2984;0.02699
2058;Eerste kind;24 jaar;2054;2993;0.02699
2059;Eerste kind;24 jaar;2055;2996;0.02699
2060;Eerste kind;24 jaar;2056;2991;0.02699
2061;Eerste kind;24 jaar;2057;2985;0.02699
2062;Eerste kind;24 jaar;2058;2981;0.02699
2063;Eerste kind;24 jaar;2059;2972;0.02699
2064;Eerste kind;25 jaar;2017;3917;0.03611
2065;Eerste kind;25 jaar;2018;3963;0.03653
2066;Eerste kind;25 jaar;2019;3968;0.03637
2067;Eerste kind;25 jaar;2020;3803;0.0355
2068;Eerste kind;25 jaar;2021;3760;0.03534
2069;Eerste kind;25 jaar;2022;3843;0.0355
2070;Eerste kind;25 jaar;2023;3950;0.03552
2071;Eerste kind;25 jaar;2024;3982;0.03563
2072;Eerste kind;25 jaar;2025;4082;0.0356
2073;Eerste kind;25 jaar;2026;4021;0.03564
2074;Eerste kind;25 jaar;2027;3989;0.03562
2075;Eerste kind;25 jaar;2028;3971;0.0356
2076;Eerste kind;25 jaar;2029;3870;0.03562
2077;Eerste kind;25 jaar;2030;3759;0.03562
2078;Eerste kind;25 jaar;2031;3723;0.03562
2079;Eerste kind;25 jaar;2032;3683;0.03562
2080;Eerste kind;25 jaar;2033;3728;0.03561
2081;Eerste kind;25 jaar;2034;3735;0.03562
2082;Eerste kind;25 jaar;2035;3739;0.03562
2083;Eerste kind;25 jaar;2036;3649;0.03562
2084;Eerste kind;25 jaar;2037;3591;0.03562
2085;Eerste kind;25 jaar;2038;3512;0.03562
2086;Eerste kind;25 jaar;2039;3594;0.03562
2087;Eerste kind;25 jaar;2040;3506;0.03562
2088;Eerste kind;25 jaar;2041;3536;0.03562
2089;Eerste kind;25 jaar;2042;3488;0.03562
2090;Eerste kind;25 jaar;2043;3516;0.03562
2091;Eerste kind;25 jaar;2044;3550;0.03562
2092;Eerste kind;25 jaar;2045;3583;0.03562
2093;Eerste kind;25 jaar;2046;3640;0.03562
2094;Eerste kind;25 jaar;2047;3693;0.03562
2095;Eerste kind;25 jaar;2048;3752;0.03562
2096;Eerste kind;25 jaar;2049;3801;0.03562
2097;Eerste kind;25 jaar;2050;3847;0.03562
2098;Eerste kind;25 jaar;2051;3887;0.03562
2099;Eerste kind;25 jaar;2052;3919;0.03562
2100;Eerste kind;25 jaar;2053;3947;0.03562
2101;Eerste kind;25 jaar;2054;3966;0.03562
2102;Eerste kind;25 jaar;2055;3978;0.03562
2103;Eerste kind;25 jaar;2056;3981;0.03562
2104;Eerste kind;25 jaar;2057;3975;0.03562
2105;Eerste kind;25 jaar;2058;3968;0.03562
2106;Eerste kind;25 jaar;2059;3962;0.03562
2107;Eerste kind;26 jaar;2017;4851;0.04409
2108;Eerste kind;26 jaar;2018;4809;0.04391
2109;Eerste kind;26 jaar;2019;4893;0.04475
2110;Eerste kind;26 jaar;2020;4894;0.04456
2111;Eerste kind;26 jaar;2021;4723;0.04381
2112;Eerste kind;26 jaar;2022;4703;0.04393
2113;Eerste kind;26 jaar;2023;4811;0.04419
2114;Eerste kind;26 jaar;2024;4960;0.04435
2115;Eerste kind;26 jaar;2025;4995;0.04444
2116;Eerste kind;26 jaar;2026;5118;0.0444
2117;Eerste kind;26 jaar;2027;5041;0.04443
2118;Eerste kind;26 jaar;2028;5000;0.04441
2119;Eerste kind;26 jaar;2029;4980;0.0444
2120;Eerste kind;26 jaar;2030;4854;0.04442
2121;Eerste kind;26 jaar;2031;4715;0.04441
2122;Eerste kind;26 jaar;2032;4670;0.04441
2123;Eerste kind;26 jaar;2033;4621;0.04441
2124;Eerste kind;26 jaar;2034;4676;0.04441
2125;Eerste kind;26 jaar;2035;4685;0.04441
2126;Eerste kind;26 jaar;2036;4690;0.04441
2127;Eerste kind;26 jaar;2037;4578;0.04441
2128;Eerste kind;26 jaar;2038;4506;0.04441
2129;Eerste kind;26 jaar;2039;4408;0.04441
2130;Eerste kind;26 jaar;2040;4509;0.04441
2131;Eerste kind;26 jaar;2041;4401;0.04441
2132;Eerste kind;26 jaar;2042;4439;0.04441
2133;Eerste kind;26 jaar;2043;4380;0.04441
2134;Eerste kind;26 jaar;2044;4415;0.04441
2135;Eerste kind;26 jaar;2045;4456;0.04441
2136;Eerste kind;26 jaar;2046;4498;0.04441
2137;Eerste kind;26 jaar;2047;4570;0.04441
2138;Eerste kind;26 jaar;2048;4635;0.04441
2139;Eerste kind;26 jaar;2049;4709;0.04441
2140;Eerste kind;26 jaar;2050;4771;0.04441
2141;Eerste kind;26 jaar;2051;4827;0.04441
2142;Eerste kind;26 jaar;2052;4878;0.04441
2143;Eerste kind;26 jaar;2053;4918;0.04441
2144;Eerste kind;26 jaar;2054;4953;0.04441
2145;Eerste kind;26 jaar;2055;4977;0.04441
2146;Eerste kind;26 jaar;2056;4992;0.04441
2147;Eerste kind;26 jaar;2057;4997;0.04441
2148;Eerste kind;26 jaar;2058;4989;0.04441
2149;Eerste kind;26 jaar;2059;4981;0.04441
2150;Eerste kind;27 jaar;2017;5866;0.05305
2151;Eerste kind;27 jaar;2018;5805;0.05228
2152;Eerste kind;27 jaar;2019;5890;0.0534
2153;Eerste kind;27 jaar;2020;5824;0.05292
2154;Eerste kind;27 jaar;2021;5910;0.0535
2155;Eerste kind;27 jaar;2022;5722;0.05277
2156;Eerste kind;27 jaar;2023;5733;0.05327
2157;Eerste kind;27 jaar;2024;5872;0.05365
2158;Eerste kind;27 jaar;2025;6044;0.05376
2159;Eerste kind;27 jaar;2026;6093;0.05393
2160;Eerste kind;27 jaar;2027;6239;0.05386
2161;Eerste kind;27 jaar;2028;6145;0.05388
2162;Eerste kind;27 jaar;2029;6097;0.05386
2163;Eerste kind;27 jaar;2030;6072;0.05386
2164;Eerste kind;27 jaar;2031;5920;0.05388
2165;Eerste kind;27 jaar;2032;5752;0.05387
2166;Eerste kind;27 jaar;2033;5697;0.05387
2167;Eerste kind;27 jaar;2034;5638;0.05387
2168;Eerste kind;27 jaar;2035;5705;0.05387
2169;Eerste kind;27 jaar;2036;5716;0.05387
2170;Eerste kind;27 jaar;2037;5720;0.05387
2171;Eerste kind;27 jaar;2038;5585;0.05387
2172;Eerste kind;27 jaar;2039;5499;0.05387
2173;Eerste kind;27 jaar;2040;5380;0.05387
2174;Eerste kind;27 jaar;2041;5503;0.05387
2175;Eerste kind;27 jaar;2042;5373;0.05387
2176;Eerste kind;27 jaar;2043;5419;0.05387
2177;Eerste kind;27 jaar;2044;5347;0.05387
2178;Eerste kind;27 jaar;2045;5390;0.05387
2179;Eerste kind;27 jaar;2046;5440;0.05387
2180;Eerste kind;27 jaar;2047;5491;0.05387
2181;Eerste kind;27 jaar;2048;5578;0.05387
2182;Eerste kind;27 jaar;2049;5657;0.05387
2183;Eerste kind;27 jaar;2050;5748;0.05387
2184;Eerste kind;27 jaar;2051;5823;0.05387
2185;Eerste kind;27 jaar;2052;5891;0.05387
2186;Eerste kind;27 jaar;2053;5952;0.05387
2187;Eerste kind;27 jaar;2054;6001;0.05387
2188;Eerste kind;27 jaar;2055;6044;0.05387
2189;Eerste kind;27 jaar;2056;6073;0.05387
2190;Eerste kind;27 jaar;2057;6092;0.05387
2191;Eerste kind;27 jaar;2058;6098;0.05387
2192;Eerste kind;27 jaar;2059;6089;0.05387
2193;Eerste kind;28 jaar;2017;6434;0.05986
2194;Eerste kind;28 jaar;2018;6614;0.05934
2195;Eerste kind;28 jaar;2019;6816;0.06101
2196;Eerste kind;28 jaar;2020;6805;0.06137
2197;Eerste kind;28 jaar;2021;6737;0.06092
2198;Eerste kind;28 jaar;2022;6817;0.06143
2199;Eerste kind;28 jaar;2023;6665;0.06118
2200;Eerste kind;28 jaar;2024;6709;0.06204
2201;Eerste kind;28 jaar;2025;6851;0.06231
2202;Eerste kind;28 jaar;2026;7059;0.06252
2203;Eerste kind;28 jaar;2027;7110;0.06266
2204;Eerste kind;28 jaar;2028;7283;0.06261
2205;Eerste kind;28 jaar;2029;7174;0.06262
2206;Eerste kind;28 jaar;2030;7115;0.06259
2207;Eerste kind;28 jaar;2031;7089;0.0626
2208;Eerste kind;28 jaar;2032;6912;0.06262
2209;Eerste kind;28 jaar;2033;6718;0.06261
2210;Eerste kind;28 jaar;2034;6654;0.06261
2211;Eerste kind;28 jaar;2035;6586;0.0626
2212;Eerste kind;28 jaar;2036;6663;0.06261
2213;Eerste kind;28 jaar;2037;6676;0.06261
2214;Eerste kind;28 jaar;2038;6681;0.06261
2215;Eerste kind;28 jaar;2039;6524;0.06261
2216;Eerste kind;28 jaar;2040;6424;0.06261
2217;Eerste kind;28 jaar;2041;6287;0.06261
2218;Eerste kind;28 jaar;2042;6429;0.06261
2219;Eerste kind;28 jaar;2043;6279;0.06261
2220;Eerste kind;28 jaar;2044;6333;0.06261
2221;Eerste kind;28 jaar;2045;6250;0.06261
2222;Eerste kind;28 jaar;2046;6300;0.06261
2223;Eerste kind;28 jaar;2047;6358;0.06261
2224;Eerste kind;28 jaar;2048;6417;0.06261
2225;Eerste kind;28 jaar;2049;6519;0.06261
2226;Eerste kind;28 jaar;2050;6611;0.06261
2227;Eerste kind;28 jaar;2051;6716;0.06261
2228;Eerste kind;28 jaar;2052;6803;0.06261
2229;Eerste kind;28 jaar;2053;6882;0.06261
2230;Eerste kind;28 jaar;2054;6954;0.06261
2231;Eerste kind;28 jaar;2055;7010;0.06261
2232;Eerste kind;28 jaar;2056;7060;0.06261
2233;Eerste kind;28 jaar;2057;7094;0.06261
2234;Eerste kind;28 jaar;2058;7116;0.06261
2235;Eerste kind;28 jaar;2059;7123;0.06261
2236;Eerste kind;29 jaar;2017;6828;0.06419
2237;Eerste kind;29 jaar;2018;6938;0.06409
2238;Eerste kind;29 jaar;2019;7322;0.06536
2239;Eerste kind;29 jaar;2020;7516;0.06696
2240;Eerste kind;29 jaar;2021;7480;0.06718
2241;Eerste kind;29 jaar;2022;7398;0.06663
2242;Eerste kind;29 jaar;2023;7523;0.06754
2243;Eerste kind;29 jaar;2024;7404;0.06771
2244;Eerste kind;29 jaar;2025;7443;0.06858
2245;Eerste kind;29 jaar;2026;7596;0.06884
2246;Eerste kind;29 jaar;2027;7832;0.06912
2247;Eerste kind;29 jaar;2028;7888;0.06927
2248;Eerste kind;29 jaar;2029;8077;0.06921
2249;Eerste kind;29 jaar;2030;7953;0.06918
2250;Eerste kind;29 jaar;2031;7890;0.06916
2251;Eerste kind;29 jaar;2032;7863;0.06919
2252;Eerste kind;29 jaar;2033;7668;0.0692
2253;Eerste kind;29 jaar;2034;7454;0.06919
2254;Eerste kind;29 jaar;2035;7383;0.06918
2255;Eerste kind;29 jaar;2036;7308;0.06918
2256;Eerste kind;29 jaar;2037;7393;0.06919
2257;Eerste kind;29 jaar;2038;7407;0.06919
2258;Eerste kind;29 jaar;2039;7413;0.06919
2259;Eerste kind;29 jaar;2040;7240;0.06919
2260;Eerste kind;29 jaar;2041;7129;0.06919
2261;Eerste kind;29 jaar;2042;6979;0.06919
2262;Eerste kind;29 jaar;2043;7136;0.06919
2263;Eerste kind;29 jaar;2044;6970;0.06919
2264;Eerste kind;29 jaar;2045;7031;0.06919
2265;Eerste kind;29 jaar;2046;6939;0.06919
2266;Eerste kind;29 jaar;2047;6994;0.06919
2267;Eerste kind;29 jaar;2048;7059;0.06919
2268;Eerste kind;29 jaar;2049;7124;0.06919
2269;Eerste kind;29 jaar;2050;7236;0.06919
2270;Eerste kind;29 jaar;2051;7338;0.06919
2271;Eerste kind;29 jaar;2052;7454;0.06919
2272;Eerste kind;29 jaar;2053;7550;0.06919
2273;Eerste kind;29 jaar;2054;7638;0.06919
2274;Eerste kind;29 jaar;2055;7716;0.06919
2275;Eerste kind;29 jaar;2056;7779;0.06919
2276;Eerste kind;29 jaar;2057;7834;0.06919
2277;Eerste kind;29 jaar;2058;7872;0.06919
2278;Eerste kind;29 jaar;2059;7896;0.06919
2279;Eerste kind;30 jaar;2017;7093;0.06682
2280;Eerste kind;30 jaar;2018;7010;0.06545
2281;Eerste kind;30 jaar;2019;7344;0.06751
2282;Eerste kind;30 jaar;2020;7694;0.06842
2283;Eerste kind;30 jaar;2021;7962;0.07069
2284;Eerste kind;30 jaar;2022;7886;0.07059
2285;Eerste kind;30 jaar;2023;7830;0.0703
2286;Eerste kind;30 jaar;2024;7980;0.07143
2287;Eerste kind;30 jaar;2025;7877;0.07182
2288;Eerste kind;30 jaar;2026;7922;0.07276
2289;Eerste kind;30 jaar;2027;8077;0.07299
2290;Eerste kind;30 jaar;2028;8332;0.07333
2291;Eerste kind;30 jaar;2029;8385;0.07343
2292;Eerste kind;30 jaar;2030;8582;0.07334
2293;Eerste kind;30 jaar;2031;8451;0.0733
2294;Eerste kind;30 jaar;2032;8386;0.07329
2295;Eerste kind;30 jaar;2033;8359;0.07334
2296;Eerste kind;30 jaar;2034;8152;0.07334
2297;Eerste kind;30 jaar;2035;7925;0.07332
2298;Eerste kind;30 jaar;2036;7850;0.07332
2299;Eerste kind;30 jaar;2037;7771;0.07332
2300;Eerste kind;30 jaar;2038;7861;0.07333
2301;Eerste kind;30 jaar;2039;7875;0.07333
2302;Eerste kind;30 jaar;2040;7881;0.07332
2303;Eerste kind;30 jaar;2041;7699;0.07332
2304;Eerste kind;30 jaar;2042;7581;0.07333
2305;Eerste kind;30 jaar;2043;7423;0.07333
2306;Eerste kind;30 jaar;2044;7589;0.07333
2307;Eerste kind;30 jaar;2045;7414;0.07333
2308;Eerste kind;30 jaar;2046;7479;0.07333
2309;Eerste kind;30 jaar;2047;7382;0.07333
2310;Eerste kind;30 jaar;2048;7440;0.07333
2311;Eerste kind;30 jaar;2049;7509;0.07333
2312;Eerste kind;30 jaar;2050;7578;0.07333
2313;Eerste kind;30 jaar;2051;7696;0.07333
2314;Eerste kind;30 jaar;2052;7803;0.07333
2315;Eerste kind;30 jaar;2053;7926;0.07333
2316;Eerste kind;30 jaar;2054;8028;0.07333
2317;Eerste kind;30 jaar;2055;8121;0.07333
2318;Eerste kind;30 jaar;2056;8204;0.07333
2319;Eerste kind;30 jaar;2057;8271;0.07333
2320;Eerste kind;30 jaar;2058;8329;0.07333
2321;Eerste kind;30 jaar;2059;8369;0.07333
2322;Eerste kind;31 jaar;2017;6846;0.06411
2323;Eerste kind;31 jaar;2018;6869;0.06428
2324;Eerste kind;31 jaar;2019;6850;0.06366
2325;Eerste kind;31 jaar;2020;7254;0.06643
2326;Eerste kind;31 jaar;2021;7620;0.06755
2327;Eerste kind;31 jaar;2022;7845;0.06945
2328;Eerste kind;31 jaar;2023;7805;0.06967
2329;Eerste kind;31 jaar;2024;7781;0.06967
2330;Eerste kind;31 jaar;2025;7927;0.07077
2331;Eerste kind;31 jaar;2026;7854;0.07142
2332;Eerste kind;31 jaar;2027;7891;0.07229
2333;Eerste kind;31 jaar;2028;8047;0.07254
2334;Eerste kind;31 jaar;2029;8299;0.07286
2335;Eerste kind;31 jaar;2030;8341;0.07287
2336;Eerste kind;31 jaar;2031;8534;0.07276
2337;Eerste kind;31 jaar;2032;8404;0.07271
2338;Eerste kind;31 jaar;2033;8345;0.07275
2339;Eerste kind;31 jaar;2034;8318;0.07279
2340;Eerste kind;31 jaar;2035;8111;0.07278
2341;Eerste kind;31 jaar;2036;7886;0.07276
2342;Eerste kind;31 jaar;2037;7812;0.07276
2343;Eerste kind;31 jaar;2038;7734;0.07277
2344;Eerste kind;31 jaar;2039;7822;0.07277
2345;Eerste kind;31 jaar;2040;7837;0.07277
2346;Eerste kind;31 jaar;2041;7842;0.07276
2347;Eerste kind;31 jaar;2042;7662;0.07276
2348;Eerste kind;31 jaar;2043;7546;0.07277
2349;Eerste kind;31 jaar;2044;7389;0.07277
2350;Eerste kind;31 jaar;2045;7553;0.07277
2351;Eerste kind;31 jaar;2046;7380;0.07277
2352;Eerste kind;31 jaar;2047;7445;0.07277
2353;Eerste kind;31 jaar;2048;7349;0.07277
2354;Eerste kind;31 jaar;2049;7407;0.07277
2355;Eerste kind;31 jaar;2050;7475;0.07277
2356;Eerste kind;31 jaar;2051;7543;0.07277
2357;Eerste kind;31 jaar;2052;7660;0.07277
2358;Eerste kind;31 jaar;2053;7766;0.07277
2359;Eerste kind;31 jaar;2054;7888;0.07277
2360;Eerste kind;31 jaar;2055;7989;0.07277
2361;Eerste kind;31 jaar;2056;8081;0.07277
2362;Eerste kind;31 jaar;2057;8163;0.07277
2363;Eerste kind;31 jaar;2058;8229;0.07277
2364;Eerste kind;31 jaar;2059;8287;0.07277
2365;Eerste kind;32 jaar;2017;5859;0.05618
2366;Eerste kind;32 jaar;2018;6002;0.05586
2367;Eerste kind;32 jaar;2019;6337;0.05902
2368;Eerste kind;32 jaar;2020;6186;0.05728
2369;Eerste kind;32 jaar;2021;6624;0.06048
2370;Eerste kind;32 jaar;2022;6984;0.06176
2371;Eerste kind;32 jaar;2023;7185;0.06344
2372;Eerste kind;32 jaar;2024;7193;0.06405
2373;Eerste kind;32 jaar;2025;7177;0.0641
2374;Eerste kind;32 jaar;2026;7313;0.06514
2375;Eerste kind;32 jaar;2027;7278;0.06602
2376;Eerste kind;32 jaar;2028;7307;0.06679
