ID;KenmerkenVanPersonen;Inkomensgroepen;Populatie;Inkomensbegrippen;Perioden;HoogsteInkomen_1;GemiddeldInkomen_2;AantalPersonen_3;Inkomensaandeel_4
142;0;0;Personen met 52 weken inkomen;Primair inkomen;2000;;19.2;10381;100.0
143;0;0;Personen met 52 weken inkomen;Bruto inkomen;1990;;20.1;8720;100.0
144;0;0;Personen met 52 weken inkomen;Bruto inkomen;1991;;20.7;8986;100.0
145;0;0;Personen met 52 weken inkomen;Bruto inkomen;1992;;21.5;9195;100.0
146;0;0;Personen met 52 weken inkomen;Bruto inkomen;1993;;21.6;9300;100.0
147;0;0;Personen met 52 weken inkomen;Bruto inkomen;1994;;21.6;9377;100.0
148;0;0;Personen met 52 weken inkomen;Bruto inkomen;1995;;21.9;9548;100.0
149;0;0;Personen met 52 weken inkomen;Bruto inkomen;1996;;22.1;9740;100.0
150;0;0;Personen met 52 weken inkomen;Bruto inkomen;1997;;22.4;9941;100.0
151;0;0;Personen met 52 weken inkomen;Bruto inkomen;1998;;23.0;10088;100.0
152;0;0;Personen met 52 weken inkomen;Bruto inkomen;1999;;24.0;10179;100.0
153;0;0;Personen met 52 weken inkomen;Bruto inkomen;2000;;24.9;10381;100.0
154;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1990;;17.9;8720;100.0
155;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1991;;18.5;8986;100.0
156;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1992;;19.2;9195;100.0
157;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1993;;19.3;9300;100.0
158;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1994;;19.6;9377;100.0
159;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1995;;20.0;9548;100.0
160;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1996;;20.2;9740;100.0
161;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1997;;20.7;9941;100.0
162;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1998;;20.9;10088;100.0
163;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1999;;21.9;10179;100.0
164;0;0;Personen met 52 weken inkomen;Persoonlijk inkomen;2000;;22.8;10381;100.0
165;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1990;;16.6;8720;100.0
166;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1991;;17.1;8986;100.0
167;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1992;;17.7;9195;100.0
168;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1993;;17.8;9300;100.0
169;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1994;;17.6;9377;100.0
170;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1995;;17.7;9548;100.0
171;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1996;;17.7;9740;100.0
172;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1997;;18.1;9941;100.0
173;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1998;;17.7;10088;100.0
174;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;1999;;18.5;10179;100.0
175;0;0;Personen met 52 weken inkomen;Belastbaar inkomen;2000;;19.2;10381;100.0
176;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1990;;12.3;8720;100.0
177;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1991;;12.6;8986;100.0
178;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1992;;12.9;9195;100.0
179;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1993;;13.1;9300;100.0
180;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1994;;13.4;9377;100.0
181;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1995;;13.8;9548;100.0
182;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1996;;14.0;9740;100.0
183;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1997;;14.4;9941;100.0
184;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1998;;14.8;10088;100.0
185;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1999;;15.3;10179;100.0
186;0;0;Personen met 52 weken inkomen;Besteedbaar inkomen;2000;;15.9;10381;100.0
187;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1990;;13.8;8720;100.0
188;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1991;;14.2;8986;100.0
189;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1992;;14.7;9195;100.0
190;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1993;;14.9;9300;100.0
191;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1994;;15.3;9377;100.0
192;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1995;;15.9;9548;100.0
193;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1996;;16.2;9740;100.0
194;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1997;;16.7;9941;100.0
195;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1998;;17.3;10088;100.0
196;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1999;;17.9;10179;100.0
197;0;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;2000;;18.9;10381;100.0
198;0;Laagste 10%-groep;Alle personen;Primair inkomen;1990;0.0;-0.4;1463;-0.5
199;0;Laagste 10%-groep;Alle personen;Primair inkomen;1991;0.0;-0.4;1474;-0.4
200;0;Laagste 10%-groep;Alle personen;Primair inkomen;1992;0.0;-0.6;1486;-0.6
201;0;Laagste 10%-groep;Alle personen;Primair inkomen;1993;0.0;-0.7;1496;-0.7
202;0;Laagste 10%-groep;Alle personen;Primair inkomen;1994;0.0;-0.6;1502;-0.5
203;0;Laagste 10%-groep;Alle personen;Primair inkomen;1995;0.0;-0.4;1513;-0.4
204;0;Laagste 10%-groep;Alle personen;Primair inkomen;1996;0.0;-0.7;1520;-0.6
205;0;Laagste 10%-groep;Alle personen;Primair inkomen;1997;0.0;-0.6;1530;-0.5
206;0;Laagste 10%-groep;Alle personen;Primair inkomen;1998;0.0;-1.0;1542;-0.8
207;0;Laagste 10%-groep;Alle personen;Primair inkomen;1999;0.0;-1.0;1548;-0.8
208;0;Laagste 10%-groep;Alle personen;Primair inkomen;2000;0.0;-1.0;1565;-0.7
209;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1990;0.0;-0.3;1463;-0.2
210;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1991;0.0;-0.2;1474;-0.2
211;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1992;0.0;-0.3;1486;-0.3
212;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1993;0.0;-0.4;1496;-0.3
213;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1994;0.0;-0.3;1502;-0.2
214;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1995;0.0;-0.2;1513;-0.1
215;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1996;0.0;-0.4;1521;-0.3
216;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1997;0.0;-0.3;1530;-0.2
217;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1998;0.0;-0.7;1542;-0.4
218;0;Laagste 10%-groep;Alle personen;Bruto inkomen;1999;0.0;-0.6;1548;-0.4
219;0;Laagste 10%-groep;Alle personen;Bruto inkomen;2000;0.0;-0.6;1565;-0.3
220;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1990;0.0;-0.2;1463;-0.2
221;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1991;0.0;-0.2;1474;-0.2
222;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1992;0.0;-0.3;1486;-0.3
223;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1993;0.0;-0.4;1496;-0.4
224;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1994;0.0;-0.3;1502;-0.2
225;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1995;0.0;-0.1;1513;-0.1
226;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1996;0.0;-0.3;1520;-0.2
227;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1997;0.0;-0.3;1530;-0.2
228;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1998;0.0;-0.6;1542;-0.5
229;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;1999;0.0;-0.6;1548;-0.4
230;0;Laagste 10%-groep;Alle personen;Persoonlijk inkomen;2000;0.0;-0.4;1565;-0.3
231;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1990;0.0;-0.4;1463;-0.4
232;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1991;0.0;-0.4;1474;-0.3
233;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1992;0.0;-0.4;1486;-0.4
234;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1993;0.0;-0.5;1496;-0.5
235;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1994;0.0;-0.4;1502;-0.3
236;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1995;0.0;-0.2;1513;-0.2
237;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1996;0.0;-0.8;1520;-0.7
238;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1997;0.0;-0.7;1530;-0.6
239;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1998;0.0;-1.2;1542;-1.0
240;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;1999;0.0;-1.2;1548;-1.0
241;0;Laagste 10%-groep;Alle personen;Belastbaar inkomen;2000;0.0;-1.2;1565;-0.9
242;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1990;0.0;-0.4;1463;-0.6
243;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1991;0.0;-0.3;1474;-0.4
244;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1992;0.0;-0.5;1486;-0.6
245;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1993;0.0;-0.6;1496;-0.7
246;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1994;0.0;-0.4;1502;-0.5
247;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1995;0.0;-0.3;1513;-0.4
248;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1996;0.0;-0.6;1520;-0.6
249;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1997;0.0;-0.6;1530;-0.6
250;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1998;0.0;-1.0;1542;-1.0
251;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;1999;0.0;-1.0;1548;-0.9
252;0;Laagste 10%-groep;Alle personen;Besteedbaar inkomen;2000;0.0;-0.9;1565;-0.8
253;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1990;6.9;4.4;1463;3.4
254;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1991;7.1;4.6;1474;3.5
255;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1992;7.4;4.6;1486;3.3
256;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1993;7.4;4.3;1496;3.1
257;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1994;7.5;4.8;1501;3.3
258;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1995;7.9;5.3;1512;3.6
259;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1996;8.0;4.9;1520;3.2
260;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1997;8.4;5.2;1530;3.3
261;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1998;8.8;4.6;1542;2.8
262;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;1999;9.0;4.9;1548;2.9
263;0;Laagste 10%-groep;Alle personen;Gestandaardiseerd inkomen;2000;9.5;5.3;1565;3.0
264;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1990;0.0;-0.6;1017;-0.5
265;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1991;0.0;-0.6;1035;-0.4
266;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1992;0.0;-0.9;1053;-0.6
267;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1993;0.0;-1.0;1062;-0.7
268;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1994;0.0;-0.8;1070;-0.5
269;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1995;0.0;-0.6;1088;-0.4
270;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1996;0.0;-0.9;1103;-0.6
271;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1997;0.0;-0.8;1120;-0.5
272;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1998;0.0;-1.4;1136;-0.8
273;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;1999;0.0;-1.3;1148;-0.8
274;0;Laagste 10%-groep;Personen met inkomen;Primair inkomen;2000;0.0;-1.3;1167;-0.7
275;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1990;2.9;0.8;1017;0.5
276;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1991;2.9;0.9;1035;0.5
277;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1992;3.1;0.8;1053;0.4
278;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1993;3.1;0.7;1062;0.4
279;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1994;3.1;0.9;1070;0.5
280;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1995;3.1;1.1;1088;0.6
281;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1996;3.0;0.7;1103;0.4
282;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1997;3.1;0.8;1120;0.4
283;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1998;3.3;0.4;1136;0.2
284;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;1999;3.6;0.6;1148;0.3
285;0;Laagste 10%-groep;Personen met inkomen;Bruto inkomen;2000;3.9;0.8;1168;0.4
286;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1990;2.6;0.7;1017;0.5
287;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1991;2.7;0.8;1035;0.5
288;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1992;2.9;0.6;1053;0.4
289;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1993;2.9;0.5;1062;0.3
290;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1994;3.0;0.8;1070;0.4
291;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1995;2.8;1.0;1088;0.6
292;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1996;2.8;0.6;1103;0.3
293;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1997;2.9;0.6;1120;0.3
294;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1998;3.0;0.3;1136;0.1
295;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;1999;3.3;0.5;1148;0.2
296;0;Laagste 10%-groep;Personen met inkomen;Persoonlijk inkomen;2000;3.6;0.8;1168;0.4
297;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1990;1.4;-0.2;1017;-0.1
298;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1991;1.5;-0.1;1035;-0.1
299;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1992;1.6;-0.2;1053;-0.1
300;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1993;1.6;-0.3;1062;-0.2
301;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1994;1.7;0.0;1070;0.0
302;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1995;1.7;0.2;1088;0.1
303;0;Laagste 10%-groep;Personen met inkomen;Belastbaar inkomen;1996;1.7;-0.5;1103;-0.3
