ID;Geslacht;Leeftijd;Migratieachtergrond;Cijfersoort;Perioden;TotaalContacten_1;ConsultenOpDePraktijk_2;Visites_3;TelefonischeConsulten_4;TotaalContacten_5;ConsultenOpDePraktijk_6;Visites_7;TelefonischeConsulten_8;TotaalContacten_9;ConsultenOpDePraktijk_10;Visites_11;TelefonischeConsulten_12
27;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2007;72.9;68.9;6.2;31.3;3.4;2.5;0.2;0.6;4.7;3.5;0.3;0.9
28;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2008;76.5;72.4;6.6;35.3;3.9;2.8;0.3;0.8;5.1;3.7;0.4;1.0
29;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2009;78.1;73.8;7.5;38.7;4.1;3.0;0.3;0.9;5.3;3.8;0.4;1.1
30;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2010;77.7;73.0;6.9;41.6;4.6;3.2;0.4;1.1;6.0;4.1;0.5;1.4
31;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2011;78.4;73.8;6.6;42.3;4.4;3.0;0.3;1.1;5.6;3.8;0.4;1.4
32;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2012;78.5;73.8;6.6;43.7;4.5;3.0;0.3;1.2;5.7;3.9;0.4;1.5
33;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2013;78.5;73.7;6.5;44.2;4.3;2.9;0.3;1.2;5.5;3.7;0.3;1.5
34;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2014;78.2;73.5;6.6;44.3;4.4;3.0;0.3;1.2;5.7;3.8;0.4;1.5
35;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2015;78.4;73.5;7.7;45.3;4.6;3.0;0.3;1.3;5.9;3.9;0.4;1.6
36;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2016;78.9;74.0;6.5;47.0;4.6;3.0;0.3;1.3;5.8;3.8;0.3;1.7
37;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2017;78.5;73.7;6.3;46.9;4.6;3.0;0.3;1.3;5.9;3.8;0.3;1.7
38;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Waarde;2018;78.8;73.5;6.1;48.4;4.5;2.9;0.2;1.4;5.8;3.7;0.3;1.8
39;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2006;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2007;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2008;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2009;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2010;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2011;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2012;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Standaardfout;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2006;70.0;67.3;3.4;24.6;3.3;2.7;0.1;0.5;4.6;3.7;0.1;0.7
53;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2007;70.3;67.4;3.4;27.2;3.2;2.5;0.1;0.5;4.5;3.6;0.1;0.8
54;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2008;74.8;71.7;3.7;31.5;3.7;2.9;0.1;0.7;4.8;3.8;0.2;0.9
55;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2009;76.2;73.0;4.3;33.7;3.9;3.1;0.1;0.7;5.0;3.9;0.2;0.9
56;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2010;75.4;71.8;3.6;36.2;4.3;3.3;0.2;0.9;5.6;4.2;0.2;1.1
57;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2011;75.3;72.2;3.5;34.8;3.9;3.0;0.1;0.8;5.1;3.9;0.2;1.0
58;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2012;76.4;72.8;4.0;39.9;4.4;3.2;0.1;1.0;5.6;4.1;0.2;1.3
59;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2013;76.2;72.4;3.7;40.5;4.2;3.0;0.1;1.0;5.3;3.9;0.2;1.3
60;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2014;75.7;71.9;4.0;40.6;4.3;3.1;0.1;1.0;5.5;3.9;0.2;1.3
61;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2015;75.5;71.6;4.6;41.5;4.4;3.2;0.2;1.1;5.7;4.0;0.2;1.4
62;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2016;76.1;72.1;3.9;42.9;4.4;3.1;0.1;1.2;5.6;3.9;0.2;1.5
63;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2017;75.6;71.6;3.6;42.5;4.3;3.0;0.1;1.2;5.5;3.9;0.2;1.5
64;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Waarde;2018;75.7;71.5;3.7;43.8;4.3;3.0;0.1;1.2;5.5;3.8;0.2;1.6
65;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2006;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2007;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2008;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2009;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2010;0.2;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2011;0.3;0.3;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2012;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2015;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2006;69.6;67.4;1.9;22.6;3.1;2.6;0.0;0.4;4.4;3.7;0.1;0.6
79;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2007;70.8;68.4;1.8;25.6;3.1;2.5;0.0;0.5;4.3;3.5;0.1;0.7
80;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2008;75.0;72.4;2.0;29.7;3.5;2.9;0.0;0.6;4.6;3.8;0.1;0.8
81;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2009;77.0;74.2;2.5;32.0;3.8;3.1;0.1;0.6;4.8;3.9;0.1;0.8
82;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2010;75.9;73.0;2.2;34.3;4.1;3.2;0.1;0.8;5.2;4.2;0.1;1.0
83;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2011;75.1;72.7;1.9;31.2;3.6;2.9;0.0;0.7;4.8;3.8;0.1;0.9
84;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2012;77.5;74.3;2.4;39.1;4.3;3.3;0.1;0.9;5.5;4.2;0.1;1.2
85;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2013;77.1;73.7;2.2;39.7;4.0;3.1;0.1;0.9;5.1;3.9;0.1;1.2
86;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2014;76.6;73.1;2.3;39.9;4.1;3.1;0.1;1.0;5.2;3.9;0.1;1.2
87;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2015;76.3;72.6;2.6;41.0;4.3;3.1;0.1;1.0;5.4;4.0;0.1;1.3
88;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2016;76.8;73.1;2.3;42.6;4.2;3.1;0.1;1.1;5.3;3.9;0.1;1.4
89;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2017;76.6;72.8;2.1;42.2;4.1;3.0;0.1;1.1;5.3;3.8;0.1;1.4
90;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Waarde;2018;76.8;72.8;2.2;43.6;4.2;3.0;0.1;1.1;5.3;3.8;0.1;1.5
91;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2006;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2007;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2008;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2009;0.3;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2010;0.3;0.3;0.1;0.4;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
96;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2011;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2012;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2015;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse migratieachtergrond;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2006;68.9;67.0;1.4;21.2;3.0;2.6;0.0;0.4;4.3;3.7;0.0;0.6
105;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2007;71.7;69.8;1.2;25.0;3.0;2.5;0.0;0.5;4.2;3.5;0.0;0.6
106;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2008;75.9;73.3;2.2;28.5;3.4;2.8;0.0;0.6;4.5;3.7;0.0;0.8
107;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2009;78.8;76.3;2.6;31.4;3.8;3.1;0.0;0.6;4.8;4.0;0.1;0.8
108;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2010;77.5;74.5;2.4;33.8;3.9;3.1;0.1;0.7;5.0;4.0;0.1;0.9
109;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2011;76.1;74.0;2.0;30.0;3.7;3.0;0.0;0.6;4.8;3.9;0.1;0.8
110;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2012;78.9;75.7;2.5;37.7;4.3;3.4;0.1;0.9;5.5;4.3;0.1;1.1
111;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2013;78.3;75.0;2.0;39.5;4.0;3.1;0.0;0.9;5.1;3.9;0.1;1.2
112;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2014;78.3;75.1;2.5;39.8;4.1;3.1;0.1;0.9;5.2;3.9;0.1;1.2
113;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2015;77.8;74.2;2.4;41.2;4.2;3.1;0.1;1.0;5.4;4.0;0.1;1.3
114;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2016;79.0;75.1;2.3;43.5;4.1;3.0;0.1;1.1;5.2;3.8;0.1;1.4
115;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2017;78.0;74.3;2.1;43.3;4.1;3.0;0.1;1.1;5.3;3.8;0.1;1.4
116;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Waarde;2018;78.0;74.2;2.3;44.4;4.2;2.9;0.1;1.2;5.4;3.8;0.1;1.5
117;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2006;0.8;0.8;0.2;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
118;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2007;0.7;0.7;0.2;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
119;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2008;0.6;0.6;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
120;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2009;0.8;0.8;0.4;0.9;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
121;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2010;0.8;0.8;0.5;0.9;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
122;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2011;0.9;1.0;0.4;1.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
123;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2012;0.3;0.3;0.2;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
124;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2013;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2014;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2015;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
127;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2016;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
129;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2006;72.9;70.1;1.8;26.7;3.3;2.8;0.0;0.5;4.6;3.8;0.0;0.7
131;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2007;75.4;72.8;1.8;28.4;3.3;2.7;0.0;0.6;4.4;3.6;0.0;0.7
132;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2008;78.6;75.8;1.7;34.0;3.8;3.1;0.0;0.7;4.8;4.0;0.0;0.8
133;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2009;79.0;76.2;1.9;34.7;4.0;3.3;0.0;0.7;5.0;4.1;0.0;0.9
134;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2010;79.6;76.7;1.9;36.7;4.3;3.4;0.0;0.8;5.3;4.2;0.1;1.0
135;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2011;78.4;75.8;1.7;33.8;3.9;3.2;0.0;0.7;5.0;4.0;0.0;0.9
136;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2012;80.7;77.8;2.3;41.8;4.8;3.7;0.1;1.0;5.9;4.5;0.1;1.3
137;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2013;80.4;77.4;2.1;42.4;4.3;3.3;0.0;1.0;5.3;4.1;0.1;1.2
138;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2014;80.0;76.6;2.3;42.8;4.4;3.3;0.1;1.0;5.4;4.1;0.1;1.3
139;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2015;79.9;76.3;2.7;44.8;4.6;3.4;0.1;1.1;5.7;4.2;0.1;1.4
140;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2016;80.9;77.1;2.4;47.4;4.6;3.3;0.1;1.2;5.6;4.1;0.1;1.5
141;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2017;80.0;76.1;2.2;47.7;4.5;3.3;0.1;1.2;5.7;4.0;0.1;1.5
142;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Waarde;2018;80.6;76.6;2.3;49.0;4.7;3.3;0.1;1.3;5.7;4.0;0.1;1.6
143;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Standaardfout;2006;0.6;0.7;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
144;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Standaardfout;2007;0.6;0.6;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
145;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;Standaardfout;2008;0.5;0.5;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
