ID;GeboortegeneratieVrouwen;LeeftijdVanDeMoederOp31December;BurgerlijkeStaatVanDeMoeder;VolgordeVanGeboorteUitDeMoeder;LevendGeborenKinderen_1;LevendGeborenKinderenPerVrouw_2
46;1935;17 jaar;Totaal burgerlijke staat;Eerste kind;363;0.004679
47;1935;17 jaar;Totaal burgerlijke staat;Tweede kind;10;0.000129
48;1935;17 jaar;Totaal burgerlijke staat;Derde kind;0;0.0
49;1935;17 jaar;Totaal burgerlijke staat;Vierde of volgende kind;0;0.0
50;1935;17 jaar;Moeder gehuwd;Totaal;270;0.00348
51;1935;17 jaar;Moeder gehuwd;Eerste kind;262;0.003377
52;1935;17 jaar;Moeder gehuwd;Tweede kind;8;0.000103
53;1935;17 jaar;Moeder gehuwd;Derde kind;0;0.0
54;1935;17 jaar;Moeder gehuwd;Vierde of volgende kind;0;0.0
55;1935;17 jaar;Niet-gehuwd;Totaal;103;0.001328
56;1935;17 jaar;Niet-gehuwd;Eerste kind;101;0.001302
57;1935;17 jaar;Niet-gehuwd;Tweede kind;2;2.6e-05
58;1935;17 jaar;Niet-gehuwd;Derde kind;0;0.0
59;1935;17 jaar;Niet-gehuwd;Vierde of volgende kind;0;0.0
60;1935;18 jaar;Totaal burgerlijke staat;Totaal;1094;0.014146
61;1935;18 jaar;Totaal burgerlijke staat;Eerste kind;1021;0.013202
62;1935;18 jaar;Totaal burgerlijke staat;Tweede kind;70;0.000905
63;1935;18 jaar;Totaal burgerlijke staat;Derde kind;3;3.9e-05
64;1935;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;0;0.0
65;1935;18 jaar;Moeder gehuwd;Totaal;931;0.012038
66;1935;18 jaar;Moeder gehuwd;Eerste kind;862;0.011146
67;1935;18 jaar;Moeder gehuwd;Tweede kind;66;0.000853
68;1935;18 jaar;Moeder gehuwd;Derde kind;3;3.9e-05
69;1935;18 jaar;Moeder gehuwd;Vierde of volgende kind;0;0.0
70;1935;18 jaar;Niet-gehuwd;Totaal;163;0.002108
71;1935;18 jaar;Niet-gehuwd;Eerste kind;159;0.002056
72;1935;18 jaar;Niet-gehuwd;Tweede kind;4;5.2e-05
73;1935;18 jaar;Niet-gehuwd;Derde kind;0;0.0
74;1935;18 jaar;Niet-gehuwd;Vierde of volgende kind;0;0.0
75;1935;19 jaar;Totaal burgerlijke staat;Totaal;2114;0.027407
76;1935;19 jaar;Totaal burgerlijke staat;Eerste kind;1806;0.023414
77;1935;19 jaar;Totaal burgerlijke staat;Tweede kind;286;0.003708
78;1935;19 jaar;Totaal burgerlijke staat;Derde kind;20;0.000259
79;1935;19 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2;2.6e-05
80;1935;19 jaar;Moeder gehuwd;Totaal;1905;0.024697
81;1935;19 jaar;Moeder gehuwd;Eerste kind;1605;0.020808
82;1935;19 jaar;Moeder gehuwd;Tweede kind;278;0.003604
83;1935;19 jaar;Moeder gehuwd;Derde kind;20;0.000259
84;1935;19 jaar;Moeder gehuwd;Vierde of volgende kind;2;2.6e-05
85;1935;19 jaar;Niet-gehuwd;Totaal;209;0.00271
86;1935;19 jaar;Niet-gehuwd;Eerste kind;201;0.002606
87;1935;19 jaar;Niet-gehuwd;Tweede kind;8;0.000104
88;1935;19 jaar;Niet-gehuwd;Derde kind;0;0.0
89;1935;19 jaar;Niet-gehuwd;Vierde of volgende kind;0;0.0
90;1935;20 jaar;Totaal burgerlijke staat;Totaal;3508;0.045563
91;1935;20 jaar;Totaal burgerlijke staat;Eerste kind;2740;0.035588
92;1935;20 jaar;Totaal burgerlijke staat;Tweede kind;666;0.00865
93;1935;20 jaar;Totaal burgerlijke staat;Derde kind;95;0.001234
94;1935;20 jaar;Totaal burgerlijke staat;Vierde of volgende kind;7;9.1e-05
95;1935;20 jaar;Moeder gehuwd;Totaal;3288;0.042705
96;1935;20 jaar;Moeder gehuwd;Eerste kind;2534;0.032912
97;1935;20 jaar;Moeder gehuwd;Tweede kind;653;0.008481
98;1935;20 jaar;Moeder gehuwd;Derde kind;94;0.001221
99;1935;20 jaar;Moeder gehuwd;Vierde of volgende kind;7;9.1e-05
100;1935;20 jaar;Niet-gehuwd;Totaal;220;0.002858
101;1935;20 jaar;Niet-gehuwd;Eerste kind;206;0.002676
102;1935;20 jaar;Niet-gehuwd;Tweede kind;13;0.000169
103;1935;20 jaar;Niet-gehuwd;Derde kind;1;1.3e-05
104;1935;20 jaar;Niet-gehuwd;Vierde of volgende kind;0;0.0
105;1935;21 jaar;Totaal burgerlijke staat;Totaal;5113;0.066571
106;1935;21 jaar;Totaal burgerlijke staat;Eerste kind;3660;0.047653
107;1935;21 jaar;Totaal burgerlijke staat;Tweede kind;1173;0.015272
108;1935;21 jaar;Totaal burgerlijke staat;Derde kind;237;0.003086
109;1935;21 jaar;Totaal burgerlijke staat;Vierde of volgende kind;43;0.00056
110;1935;21 jaar;Moeder gehuwd;Totaal;4881;0.063551
111;1935;21 jaar;Moeder gehuwd;Eerste kind;3446;0.044867
112;1935;21 jaar;Moeder gehuwd;Tweede kind;1155;0.015038
113;1935;21 jaar;Moeder gehuwd;Derde kind;237;0.003086
114;1935;21 jaar;Moeder gehuwd;Vierde of volgende kind;43;0.00056
115;1935;21 jaar;Niet-gehuwd;Totaal;232;0.00302
116;1935;21 jaar;Niet-gehuwd;Eerste kind;214;0.002786
117;1935;21 jaar;Niet-gehuwd;Tweede kind;18;0.000234
118;1935;21 jaar;Niet-gehuwd;Derde kind;0;0.0
119;1935;21 jaar;Niet-gehuwd;Vierde of volgende kind;0;0.0
120;1935;22 jaar;Totaal burgerlijke staat;Totaal;7251;0.09484
121;1935;22 jaar;Totaal burgerlijke staat;Eerste kind;4813;0.062952
122;1935;22 jaar;Totaal burgerlijke staat;Tweede kind;1859;0.024315
123;1935;22 jaar;Totaal burgerlijke staat;Derde kind;466;0.006095
124;1935;22 jaar;Totaal burgerlijke staat;Vierde of volgende kind;113;0.001478
125;1935;22 jaar;Moeder gehuwd;Totaal;7032;0.091976
126;1935;22 jaar;Moeder gehuwd;Eerste kind;4630;0.060558
127;1935;22 jaar;Moeder gehuwd;Tweede kind;1830;0.023936
128;1935;22 jaar;Moeder gehuwd;Derde kind;461;0.00603
129;1935;22 jaar;Moeder gehuwd;Vierde of volgende kind;111;0.001452
130;1935;22 jaar;Niet-gehuwd;Totaal;219;0.002864
131;1935;22 jaar;Niet-gehuwd;Eerste kind;183;0.002394
132;1935;22 jaar;Niet-gehuwd;Tweede kind;29;0.000379
133;1935;22 jaar;Niet-gehuwd;Derde kind;5;6.5e-05
134;1935;22 jaar;Niet-gehuwd;Vierde of volgende kind;2;2.6e-05
135;1935;23 jaar;Totaal burgerlijke staat;Totaal;9978;0.131153
136;1935;23 jaar;Totaal burgerlijke staat;Eerste kind;6361;0.083611
137;1935;23 jaar;Totaal burgerlijke staat;Tweede kind;2621;0.034451
138;1935;23 jaar;Totaal burgerlijke staat;Derde kind;757;0.00995
139;1935;23 jaar;Totaal burgerlijke staat;Vierde of volgende kind;239;0.003141
140;1935;23 jaar;Moeder gehuwd;Totaal;9792;0.128709
141;1935;23 jaar;Moeder gehuwd;Eerste kind;6214;0.081679
142;1935;23 jaar;Moeder gehuwd;Tweede kind;2593;0.034083
143;1935;23 jaar;Moeder gehuwd;Derde kind;747;0.009819
144;1935;23 jaar;Moeder gehuwd;Vierde of volgende kind;238;0.003128
145;1935;23 jaar;Niet-gehuwd;Totaal;186;0.002444
146;1935;23 jaar;Niet-gehuwd;Eerste kind;147;0.001932
147;1935;23 jaar;Niet-gehuwd;Tweede kind;28;0.000368
148;1935;23 jaar;Niet-gehuwd;Derde kind;10;0.000131
149;1935;23 jaar;Niet-gehuwd;Vierde of volgende kind;1;1.3e-05
150;1935;24 jaar;Totaal burgerlijke staat;Totaal;12852;0.169704
151;1935;24 jaar;Totaal burgerlijke staat;Eerste kind;7636;0.100829
152;1935;24 jaar;Totaal burgerlijke staat;Tweede kind;3680;0.048593
153;1935;24 jaar;Totaal burgerlijke staat;Derde kind;1078;0.014234
154;1935;24 jaar;Totaal burgerlijke staat;Vierde of volgende kind;458;0.006048
155;1935;24 jaar;Moeder gehuwd;Totaal;12671;0.167314
156;1935;24 jaar;Moeder gehuwd;Eerste kind;7513;0.099205
157;1935;24 jaar;Moeder gehuwd;Tweede kind;3642;0.048091
158;1935;24 jaar;Moeder gehuwd;Derde kind;1062;0.014023
159;1935;24 jaar;Moeder gehuwd;Vierde of volgende kind;454;0.005995
160;1935;24 jaar;Niet-gehuwd;Totaal;181;0.00239
161;1935;24 jaar;Niet-gehuwd;Eerste kind;123;0.001624
162;1935;24 jaar;Niet-gehuwd;Tweede kind;38;0.000502
163;1935;24 jaar;Niet-gehuwd;Derde kind;16;0.000211
164;1935;24 jaar;Niet-gehuwd;Vierde of volgende kind;4;5.3e-05
165;1935;25 jaar;Totaal burgerlijke staat;Totaal;14670;0.194877
166;1935;25 jaar;Totaal burgerlijke staat;Eerste kind;7576;0.10064
167;1935;25 jaar;Totaal burgerlijke staat;Tweede kind;4882;0.064853
168;1935;25 jaar;Totaal burgerlijke staat;Derde kind;1510;0.020059
169;1935;25 jaar;Totaal burgerlijke staat;Vierde of volgende kind;702;0.009325
170;1935;25 jaar;Moeder gehuwd;Totaal;14523;0.192925
171;1935;25 jaar;Moeder gehuwd;Eerste kind;7480;0.099365
172;1935;25 jaar;Moeder gehuwd;Tweede kind;4847;0.064388
173;1935;25 jaar;Moeder gehuwd;Derde kind;1499;0.019913
174;1935;25 jaar;Moeder gehuwd;Vierde of volgende kind;697;0.009259
175;1935;25 jaar;Niet-gehuwd;Totaal;147;0.001952
176;1935;25 jaar;Niet-gehuwd;Eerste kind;96;0.001275
177;1935;25 jaar;Niet-gehuwd;Tweede kind;35;0.000465
178;1935;25 jaar;Niet-gehuwd;Derde kind;11;0.000146
179;1935;25 jaar;Niet-gehuwd;Vierde of volgende kind;5;6.6e-05
180;1935;26 jaar;Totaal burgerlijke staat;Totaal;16467;0.219724
181;1935;26 jaar;Totaal burgerlijke staat;Eerste kind;7145;0.095338
182;1935;26 jaar;Totaal burgerlijke staat;Tweede kind;6014;0.080247
183;1935;26 jaar;Totaal burgerlijke staat;Derde kind;2196;0.029302
184;1935;26 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1112;0.014837
185;1935;26 jaar;Moeder gehuwd;Totaal;16333;0.217936
186;1935;26 jaar;Moeder gehuwd;Eerste kind;7061;0.094217
187;1935;26 jaar;Moeder gehuwd;Tweede kind;5989;0.079913
188;1935;26 jaar;Moeder gehuwd;Derde kind;2178;0.029062
189;1935;26 jaar;Moeder gehuwd;Vierde of volgende kind;1105;0.014744
190;1935;26 jaar;Niet-gehuwd;Totaal;134;0.001788
191;1935;26 jaar;Niet-gehuwd;Eerste kind;84;0.001121
192;1935;26 jaar;Niet-gehuwd;Tweede kind;25;0.000334
193;1935;26 jaar;Niet-gehuwd;Derde kind;18;0.00024
194;1935;26 jaar;Niet-gehuwd;Vierde of volgende kind;7;9.3e-05
195;1935;27 jaar;Totaal burgerlijke staat;Totaal;16826;0.224657
196;1935;27 jaar;Totaal burgerlijke staat;Eerste kind;6074;0.081099
197;1935;27 jaar;Totaal burgerlijke staat;Tweede kind;6504;0.08684
198;1935;27 jaar;Totaal burgerlijke staat;Derde kind;2829;0.037772
199;1935;27 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1419;0.018946
200;1935;27 jaar;Moeder gehuwd;Totaal;16705;0.223042
201;1935;27 jaar;Moeder gehuwd;Eerste kind;6011;0.080258
202;1935;27 jaar;Moeder gehuwd;Tweede kind;6472;0.086413
203;1935;27 jaar;Moeder gehuwd;Derde kind;2820;0.037652
204;1935;27 jaar;Moeder gehuwd;Vierde of volgende kind;1402;0.018719
205;1935;27 jaar;Niet-gehuwd;Totaal;121;0.001615
206;1935;27 jaar;Niet-gehuwd;Eerste kind;63;0.000841
207;1935;27 jaar;Niet-gehuwd;Tweede kind;32;0.000427
208;1935;27 jaar;Niet-gehuwd;Derde kind;9;0.00012
209;1935;27 jaar;Niet-gehuwd;Vierde of volgende kind;17;0.000227
210;1935;28 jaar;Totaal burgerlijke staat;Totaal;16266;0.217363
211;1935;28 jaar;Totaal burgerlijke staat;Eerste kind;4607;0.061563
212;1935;28 jaar;Totaal burgerlijke staat;Tweede kind;6357;0.084949
213;1935;28 jaar;Totaal burgerlijke staat;Derde kind;3300;0.044098
214;1935;28 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2002;0.026753
215;1935;28 jaar;Moeder gehuwd;Totaal;16149;0.2158
216;1935;28 jaar;Moeder gehuwd;Eerste kind;4554;0.060855
217;1935;28 jaar;Moeder gehuwd;Tweede kind;6334;0.084642
218;1935;28 jaar;Moeder gehuwd;Derde kind;3284;0.043884
219;1935;28 jaar;Moeder gehuwd;Vierde of volgende kind;1977;0.026419
220;1935;28 jaar;Niet-gehuwd;Totaal;117;0.001563
221;1935;28 jaar;Niet-gehuwd;Eerste kind;53;0.000708
222;1935;28 jaar;Niet-gehuwd;Tweede kind;23;0.000307
223;1935;28 jaar;Niet-gehuwd;Derde kind;16;0.000214
224;1935;28 jaar;Niet-gehuwd;Vierde of volgende kind;25;0.000334
225;1935;29 jaar;Totaal burgerlijke staat;Totaal;15083;0.201829
226;1935;29 jaar;Totaal burgerlijke staat;Eerste kind;3581;0.047918
227;1935;29 jaar;Totaal burgerlijke staat;Tweede kind;5609;0.075055
228;1935;29 jaar;Totaal burgerlijke staat;Derde kind;3514;0.047022
229;1935;29 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2379;0.031834
230;1935;29 jaar;Moeder gehuwd;Totaal;14984;0.200505
231;1935;29 jaar;Moeder gehuwd;Eerste kind;3533;0.047276
232;1935;29 jaar;Moeder gehuwd;Tweede kind;5592;0.074828
233;1935;29 jaar;Moeder gehuwd;Derde kind;3502;0.046861
234;1935;29 jaar;Moeder gehuwd;Vierde of volgende kind;2357;0.03154
235;1935;29 jaar;Niet-gehuwd;Totaal;99;0.001324
236;1935;29 jaar;Niet-gehuwd;Eerste kind;48;0.000642
237;1935;29 jaar;Niet-gehuwd;Tweede kind;17;0.000227
238;1935;29 jaar;Niet-gehuwd;Derde kind;12;0.000161
239;1935;29 jaar;Niet-gehuwd;Vierde of volgende kind;22;0.000294
240;1935;30 jaar;Totaal burgerlijke staat;Totaal;13298;0.178088
241;1935;30 jaar;Totaal burgerlijke staat;Eerste kind;2570;0.034418
242;1935;30 jaar;Totaal burgerlijke staat;Tweede kind;4809;0.064402
243;1935;30 jaar;Totaal burgerlijke staat;Derde kind;3437;0.046028
244;1935;30 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2482;0.03324
245;1935;30 jaar;Moeder gehuwd;Totaal;13196;0.176722
246;1935;30 jaar;Moeder gehuwd;Eerste kind;2524;0.033802
247;1935;30 jaar;Moeder gehuwd;Tweede kind;4791;0.064161
248;1935;30 jaar;Moeder gehuwd;Derde kind;3421;0.045814
249;1935;30 jaar;Moeder gehuwd;Vierde of volgende kind;2460;0.032945
250;1935;30 jaar;Niet-gehuwd;Totaal;102;0.001366
251;1935;30 jaar;Niet-gehuwd;Eerste kind;46;0.000616
252;1935;30 jaar;Niet-gehuwd;Tweede kind;18;0.000241
253;1935;30 jaar;Niet-gehuwd;Derde kind;16;0.000214
254;1935;30 jaar;Niet-gehuwd;Vierde of volgende kind;22;0.000295
255;1935;31 jaar;Totaal burgerlijke staat;Totaal;11265;0.150954
256;1935;31 jaar;Totaal burgerlijke staat;Eerste kind;1800;0.024121
257;1935;31 jaar;Totaal burgerlijke staat;Tweede kind;3789;0.050774
258;1935;31 jaar;Totaal burgerlijke staat;Derde kind;3174;0.042532
259;1935;31 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2502;0.033527
260;1935;31 jaar;Moeder gehuwd;Totaal;11174;0.149735
261;1935;31 jaar;Moeder gehuwd;Eerste kind;1756;0.023531
262;1935;31 jaar;Moeder gehuwd;Tweede kind;3771;0.050533
263;1935;31 jaar;Moeder gehuwd;Derde kind;3163;0.042385
264;1935;31 jaar;Moeder gehuwd;Vierde of volgende kind;2484;0.033286
265;1935;31 jaar;Niet-gehuwd;Totaal;91;0.001219
266;1935;31 jaar;Niet-gehuwd;Eerste kind;44;0.00059
267;1935;31 jaar;Niet-gehuwd;Tweede kind;18;0.000241
268;1935;31 jaar;Niet-gehuwd;Derde kind;11;0.000147
269;1935;31 jaar;Niet-gehuwd;Vierde of volgende kind;18;0.000241
270;1935;32 jaar;Totaal burgerlijke staat;Totaal;9459;0.126842
271;1935;32 jaar;Totaal burgerlijke staat;Eerste kind;1323;0.017741
272;1935;32 jaar;Totaal burgerlijke staat;Tweede kind;2942;0.039451
273;1935;32 jaar;Totaal burgerlijke staat;Derde kind;2749;0.036863
274;1935;32 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2445;0.032787
275;1935;32 jaar;Moeder gehuwd;Totaal;9381;0.125796
276;1935;32 jaar;Moeder gehuwd;Eerste kind;1300;0.017433
277;1935;32 jaar;Moeder gehuwd;Tweede kind;2927;0.03925
278;1935;32 jaar;Moeder gehuwd;Derde kind;2735;0.036675
279;1935;32 jaar;Moeder gehuwd;Vierde of volgende kind;2419;0.032438
280;1935;32 jaar;Niet-gehuwd;Totaal;78;0.001046
281;1935;32 jaar;Niet-gehuwd;Eerste kind;23;0.000308
282;1935;32 jaar;Niet-gehuwd;Tweede kind;15;0.000201
283;1935;32 jaar;Niet-gehuwd;Derde kind;14;0.000188
284;1935;32 jaar;Niet-gehuwd;Vierde of volgende kind;26;0.000349
285;1935;33 jaar;Totaal burgerlijke staat;Totaal;7870;0.105599
286;1935;33 jaar;Totaal burgerlijke staat;Eerste kind;981;0.013163
287;1935;33 jaar;Totaal burgerlijke staat;Tweede kind;2191;0.029398
288;1935;33 jaar;Totaal burgerlijke staat;Derde kind;2344;0.031452
289;1935;33 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2354;0.031586
290;1935;33 jaar;Moeder gehuwd;Totaal;7805;0.104727
291;1935;33 jaar;Moeder gehuwd;Eerste kind;960;0.012881
292;1935;33 jaar;Moeder gehuwd;Tweede kind;2178;0.029224
293;1935;33 jaar;Moeder gehuwd;Derde kind;2337;0.031358
294;1935;33 jaar;Moeder gehuwd;Vierde of volgende kind;2330;0.031264
295;1935;33 jaar;Niet-gehuwd;Totaal;65;0.000872
296;1935;33 jaar;Niet-gehuwd;Eerste kind;21;0.000282
297;1935;33 jaar;Niet-gehuwd;Tweede kind;13;0.000174
298;1935;33 jaar;Niet-gehuwd;Derde kind;7;9.4e-05
299;1935;33 jaar;Niet-gehuwd;Vierde of volgende kind;24;0.000322
300;1935;34 jaar;Totaal burgerlijke staat;Totaal;6738;0.090436
301;1935;34 jaar;Totaal burgerlijke staat;Eerste kind;742;0.009959
302;1935;34 jaar;Totaal burgerlijke staat;Tweede kind;1568;0.021046
303;1935;34 jaar;Totaal burgerlijke staat;Derde kind;2053;0.027555
304;1935;34 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2375;0.031876
305;1935;34 jaar;Moeder gehuwd;Totaal;6654;0.089308
306;1935;34 jaar;Moeder gehuwd;Eerste kind;714;0.009583
307;1935;34 jaar;Moeder gehuwd;Tweede kind;1557;0.020898
308;1935;34 jaar;Moeder gehuwd;Derde kind;2037;0.02734
309;1935;34 jaar;Moeder gehuwd;Vierde of volgende kind;2346;0.031487
310;1935;34 jaar;Niet-gehuwd;Totaal;84;0.001128
311;1935;34 jaar;Niet-gehuwd;Eerste kind;28;0.000376
312;1935;34 jaar;Niet-gehuwd;Tweede kind;11;0.000148
313;1935;34 jaar;Niet-gehuwd;Derde kind;16;0.000215
314;1935;34 jaar;Niet-gehuwd;Vierde of volgende kind;29;0.000389
315;1935;35 jaar;Totaal burgerlijke staat;Totaal;5605;0.07522
316;1935;35 jaar;Totaal burgerlijke staat;Eerste kind;526;0.007059
317;1935;35 jaar;Totaal burgerlijke staat;Tweede kind;1203;0.016144
318;1935;35 jaar;Totaal burgerlijke staat;Derde kind;1678;0.022519
319;1935;35 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2198;0.029498
320;1935;35 jaar;Moeder gehuwd;Totaal;5534;0.074268
321;1935;35 jaar;Moeder gehuwd;Eerste kind;509;0.006831
322;1935;35 jaar;Moeder gehuwd;Tweede kind;1190;0.01597
323;1935;35 jaar;Moeder gehuwd;Derde kind;1665;0.022345
324;1935;35 jaar;Moeder gehuwd;Vierde of volgende kind;2170;0.029122
325;1935;35 jaar;Niet-gehuwd;Totaal;71;0.000952
326;1935;35 jaar;Niet-gehuwd;Eerste kind;17;0.000228
327;1935;35 jaar;Niet-gehuwd;Tweede kind;13;0.000174
328;1935;35 jaar;Niet-gehuwd;Derde kind;13;0.000174
329;1935;35 jaar;Niet-gehuwd;Vierde of volgende kind;28;0.000376
330;1935;36 jaar;Totaal burgerlijke staat;Totaal;3966;0.053149
331;1935;36 jaar;Totaal burgerlijke staat;Eerste kind;368;0.004932
332;1935;36 jaar;Totaal burgerlijke staat;Tweede kind;874;0.011713
333;1935;36 jaar;Totaal burgerlijke staat;Derde kind;1077;0.014433
334;1935;36 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1647;0.022071
335;1935;36 jaar;Moeder gehuwd;Totaal;3912;0.052425
336;1935;36 jaar;Moeder gehuwd;Eerste kind;351;0.004704
337;1935;36 jaar;Moeder gehuwd;Tweede kind;865;0.011592
338;1935;36 jaar;Moeder gehuwd;Derde kind;1069;0.014326
339;1935;36 jaar;Moeder gehuwd;Vierde of volgende kind;1627;0.021803
340;1935;36 jaar;Niet-gehuwd;Totaal;54;0.000724
341;1935;36 jaar;Niet-gehuwd;Eerste kind;17;0.000228
342;1935;36 jaar;Niet-gehuwd;Tweede kind;9;0.000121
343;1935;36 jaar;Niet-gehuwd;Derde kind;8;0.000107
344;1935;36 jaar;Niet-gehuwd;Vierde of volgende kind;20;0.000268
345;1935;37 jaar;Totaal burgerlijke staat;Totaal;2745;0.036721
346;1935;37 jaar;Totaal burgerlijke staat;Eerste kind;291;0.003893
347;1935;37 jaar;Totaal burgerlijke staat;Tweede kind;551;0.007371
348;1935;37 jaar;Totaal burgerlijke staat;Derde kind;662;0.008856
349;1935;37 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1241;0.016601
350;1935;37 jaar;Moeder gehuwd;Totaal;2690;0.035985
351;1935;37 jaar;Moeder gehuwd;Eerste kind;273;0.003652
352;1935;37 jaar;Moeder gehuwd;Tweede kind;546;0.007304
353;1935;37 jaar;Moeder gehuwd;Derde kind;657;0.008789
354;1935;37 jaar;Moeder gehuwd;Vierde of volgende kind;1214;0.01624
355;1935;37 jaar;Niet-gehuwd;Totaal;55;0.000736
356;1935;37 jaar;Niet-gehuwd;Eerste kind;18;0.000241
357;1935;37 jaar;Niet-gehuwd;Tweede kind;5;6.7e-05
358;1935;37 jaar;Niet-gehuwd;Derde kind;5;6.7e-05
359;1935;37 jaar;Niet-gehuwd;Vierde of volgende kind;27;0.000361
360;1935;38 jaar;Totaal burgerlijke staat;Totaal;1816;0.024273
361;1935;38 jaar;Totaal burgerlijke staat;Eerste kind;203;0.002713
362;1935;38 jaar;Totaal burgerlijke staat;Tweede kind;374;0.004999
363;1935;38 jaar;Totaal burgerlijke staat;Derde kind;389;0.005199
364;1935;38 jaar;Totaal burgerlijke staat;Vierde of volgende kind;850;0.011362
365;1935;38 jaar;Moeder gehuwd;Totaal;1762;0.023552
366;1935;38 jaar;Moeder gehuwd;Eerste kind;191;0.002553
367;1935;38 jaar;Moeder gehuwd;Tweede kind;366;0.004892
368;1935;38 jaar;Moeder gehuwd;Derde kind;385;0.005146
369;1935;38 jaar;Moeder gehuwd;Vierde of volgende kind;820;0.010961
370;1935;38 jaar;Niet-gehuwd;Totaal;54;0.000721
371;1935;38 jaar;Niet-gehuwd;Eerste kind;12;0.00016
372;1935;38 jaar;Niet-gehuwd;Tweede kind;8;0.000107
