ID;COFOGOverheidsfuncties;Sectoren;Perioden;TotaalUitgaven_1;BeloningVanWerknemers_2;AankopenGoederenEnDiensten_3;NettoInvesteringen_4;Afschrijvingen_5;SaldoAanEnVerkopenVanNietGepro_6;TotaalInkomenUitVermogen_7;Rente_8;InkomenUitGrondEnMineraleReserves_9;TotaalUitkeringen_10;TotaalSocialeUitkeringenInGeld_11;UitkeringenWettSocVerzInGeld_12;UitkeringenSocialeVoorzieningInGeld_13;TotaalSocialeUitkeringenInNatura_14;UitkeringenWettSocVerzInNatura_15;UitkeringenSocVoorzieningInNatura_16;Subsidies_17;TotaalInkomensoverdrachten_18;InkomensoverdrachtenBinnenDeOverheid_19;InkomensoverdrIvmInternationSamenw_20;OverigeInkomensoverdrachtenNEG_21;TotaalKapitaaloverdrachten_22;Investeringsbijdragen_23;OverigeKapitaaloverdrachten_24;TotaalOverigeUitgaven_25;BelastingenOpProductieEnInvoer_26;BelastingenOpInkomenEnVermogen_27;UitkSocVerzRechtstrDoorWerkgevers_28
53;Totaal;Rijk;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;Totaal;Rijk;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;Totaal;Rijk;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;Totaal;Rijk;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;Totaal;Rijk;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;Totaal;Rijk;2009;171351.0;12800.0;10462.0;1349.0;4618.0;121.0;11320.0;11320.0;0.0;18921.0;13286.0;0.0;13286.0;5635.0;0.0;5635.0;4381.0;94896.0;87807.0;3280.0;3809.0;10823.0;4149.0;6674.0;1660.0;53.0;0.0;1607.0
59;Totaal;Rijk;2010;182186.0;13120.0;9913.0;1701.0;4772.0;56.0;10226.0;10226.0;0.0;19888.0;14267.0;0.0;14267.0;5621.0;0.0;5621.0;4767.0;99406.0;90337.0;2865.0;6204.0;16712.0;4836.0;11876.0;1625.0;53.0;0.0;1572.0
60;Totaal;Rijk;2011;170983.0;12851.0;9392.0;1064.0;4876.0;24.0;10520.0;10520.0;0.0;20911.0;15251.0;0.0;15251.0;5660.0;0.0;5660.0;4614.0;97140.0;88099.0;2833.0;6208.0;7847.0;4870.0;2977.0;1744.0;60.0;0.0;1684.0
61;Totaal;Rijk;2012;169897.0;13005.0;9175.0;338.0;4981.0;102.0;9789.0;9789.0;0.0;20336.0;15182.0;0.0;15182.0;5154.0;0.0;5154.0;4221.0;99214.0;89940.0;2887.0;6387.0;7208.0;4289.0;2919.0;1528.0;44.0;0.0;1484.0
62;Totaal;Rijk;2013;161982.0;12713.0;9123.0;-628.0;5035.0;-3764.0;9225.0;9225.0;0.0;20764.0;15842.0;0.0;15842.0;4922.0;0.0;4922.0;3281.0;96053.0;86556.0;2737.0;6760.0;8727.0;4204.0;4523.0;1453.0;52.0;0.0;1401.0
63;Totaal;Rijk;2014;167550.0;12880.0;9041.0;-646.0;5011.0;-32.0;8997.0;8997.0;0.0;19743.0;14682.0;0.0;14682.0;5061.0;0.0;5061.0;3307.0;101615.0;90686.0;2640.0;8289.0;6216.0;3793.0;2423.0;1418.0;57.0;0.0;1361.0
64;Totaal;Rijk;2015;176619.0;13043.0;8862.0;562.0;5056.0;-28.0;8220.0;8220.0;0.0;19407.0;14107.0;0.0;14107.0;5300.0;0.0;5300.0;3348.0;109181.0;98247.0;2723.0;8211.0;7707.0;4146.0;3561.0;1261.0;46.0;0.0;1215.0
65;Totaal;Rijk;2016;175975.0;13502.0;9062.0;45.0;5076.0;-51.0;7475.0;7475.0;0.0;20492.0;14581.0;0.0;14581.0;5911.0;0.0;5911.0;3947.0;108002.0;100936.0;2661.0;4405.0;7131.0;3691.0;3440.0;1294.0;48.0;0.0;1246.0
66;Totaal;Overige centrale overheid;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;Totaal;Overige centrale overheid;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;Totaal;Overige centrale overheid;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Totaal;Overige centrale overheid;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;Totaal;Overige centrale overheid;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;Totaal;Overige centrale overheid;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;Totaal;Overige centrale overheid;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;Totaal;Overige centrale overheid;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Totaal;Overige centrale overheid;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;Totaal;Overige centrale overheid;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;Totaal;Overige centrale overheid;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;Totaal;Overige centrale overheid;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;Totaal;Overige centrale overheid;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;Totaal;Overige centrale overheid;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;Totaal;Overige centrale overheid;2009;15120.0;4413.0;3288.0;885.0;4404.0;198.0;175.0;175.0;0.0;227.0;0.0;0.0;0.0;227.0;0.0;227.0;709.0;247.0;13.0;0.0;234.0;287.0;280.0;7.0;287.0;56.0;0.0;231.0
81;Totaal;Overige centrale overheid;2010;15191.0;4517.0;3179.0;735.0;4675.0;114.0;205.0;205.0;0.0;236.0;0.0;0.0;0.0;236.0;0.0;236.0;732.0;224.0;8.0;0.0;216.0;313.0;304.0;9.0;261.0;57.0;0.0;204.0
82;Totaal;Overige centrale overheid;2011;14901.0;4502.0;3111.0;970.0;4754.0;-18.0;106.0;106.0;0.0;228.0;0.0;0.0;0.0;228.0;0.0;228.0;592.0;206.0;7.0;0.0;199.0;169.0;157.0;12.0;281.0;64.0;0.0;217.0
83;Totaal;Overige centrale overheid;2012;14585.0;4552.0;3079.0;691.0;4830.0;-21.0;42.0;42.0;0.0;218.0;0.0;0.0;0.0;218.0;0.0;218.0;554.0;198.0;5.0;0.0;193.0;154.0;140.0;14.0;288.0;62.0;0.0;226.0
84;Totaal;Overige centrale overheid;2013;20710.0;8435.0;4326.0;894.0;5292.0;-57.0;38.0;38.0;0.0;239.0;0.0;0.0;0.0;239.0;0.0;239.0;508.0;220.0;11.0;0.0;209.0;383.0;72.0;311.0;432.0;88.0;0.0;344.0
85;Totaal;Overige centrale overheid;2014;21535.0;8636.0;4374.0;1002.0;5436.0;-501.0;69.0;69.0;0.0;223.0;0.0;0.0;0.0;223.0;0.0;223.0;597.0;237.0;20.0;0.0;217.0;963.0;0.0;963.0;499.0;93.0;54.0;352.0
86;Totaal;Overige centrale overheid;2015;21329.0;8862.0;4490.0;584.0;5526.0;-1178.0;81.0;81.0;0.0;236.0;0.0;0.0;0.0;236.0;0.0;236.0;519.0;262.0;45.0;0.0;217.0;1452.0;0.0;1452.0;495.0;92.0;0.0;403.0
87;Totaal;Overige centrale overheid;2016;21809.0;8915.0;4658.0;838.0;5666.0;5.0;84.0;84.0;0.0;241.0;0.0;0.0;0.0;241.0;0.0;241.0;525.0;269.0;52.0;0.0;217.0;99.0;0.0;99.0;509.0;91.0;0.0;418.0
88;Totaal;Lokale overheid;1995;69892.0;20740.0;12091.0;1491.0;4799.0;-1042.0;3790.0;3780.0;10.0;7810.0;5213.0;0.0;5213.0;2597.0;0.0;2597.0;1236.0;348.0;49.0;0.0;299.0;16688.0;865.0;15823.0;1941.0;288.0;0.0;1653.0
89;Totaal;Lokale overheid;1996;53205.0;21053.0;12467.0;1656.0;5063.0;-1848.0;2377.0;2363.0;14.0;7921.0;5354.0;0.0;5354.0;2567.0;0.0;2567.0;1322.0;376.0;36.0;0.0;340.0;710.0;710.0;0.0;2108.0;296.0;0.0;1812.0
90;Totaal;Lokale overheid;1997;53672.0;21989.0;12810.0;1174.0;5328.0;-1306.0;2364.0;2348.0;16.0;6584.0;5157.0;0.0;5157.0;1427.0;0.0;1427.0;1567.0;417.0;50.0;0.0;367.0;599.0;599.0;0.0;2146.0;314.0;0.0;1832.0
91;Totaal;Lokale overheid;1998;57151.0;23204.0;13524.0;1755.0;5489.0;-1310.0;2338.0;2322.0;16.0;6583.0;4993.0;0.0;4993.0;1590.0;0.0;1590.0;1707.0;642.0;45.0;0.0;597.0;1012.0;1012.0;0.0;2207.0;340.0;0.0;1867.0
92;Totaal;Lokale overheid;1999;60801.0;24519.0;14578.0;2022.0;5847.0;-1287.0;2504.0;2486.0;18.0;6366.0;4661.0;0.0;4661.0;1705.0;0.0;1705.0;2005.0;771.0;70.0;0.0;701.0;1199.0;1173.0;26.0;2277.0;358.0;0.0;1919.0
93;Totaal;Lokale overheid;2000;65444.0;26095.0;15744.0;2436.0;6348.0;-1186.0;2421.0;2404.0;17.0;6656.0;4603.0;0.0;4603.0;2053.0;0.0;2053.0;2321.0;921.0;85.0;0.0;836.0;1342.0;1306.0;36.0;2346.0;385.0;0.0;1961.0
94;Totaal;Lokale overheid;2001;69532.0;27922.0;16756.0;2326.0;6850.0;-675.0;2054.0;2034.0;20.0;6775.0;4632.0;0.0;4632.0;2143.0;0.0;2143.0;2468.0;1181.0;111.0;1.0;1069.0;1468.0;1333.0;135.0;2407.0;390.0;0.0;2017.0
95;Totaal;Lokale overheid;2002;74768.0;29876.0;18333.0;2856.0;7339.0;-396.0;1743.0;1719.0;24.0;7020.0;4760.0;0.0;4760.0;2260.0;0.0;2260.0;2631.0;1411.0;81.0;3.0;1327.0;1556.0;1435.0;121.0;2399.0;416.0;0.0;1983.0
96;Totaal;Lokale overheid;2003;79512.0;31741.0;20568.0;3054.0;7857.0;-451.0;1449.0;1423.0;26.0;7198.0;4909.0;0.0;4909.0;2289.0;0.0;2289.0;2702.0;1535.0;90.0;5.0;1440.0;1380.0;1304.0;76.0;2479.0;419.0;0.0;2060.0
97;Totaal;Lokale overheid;2004;79140.0;32538.0;20890.0;2293.0;8261.0;-1643.0;1581.0;1552.0;29.0;7199.0;4862.0;0.0;4862.0;2337.0;0.0;2337.0;2719.0;1719.0;90.0;7.0;1622.0;954.0;854.0;100.0;2629.0;425.0;0.0;2204.0
98;Totaal;Lokale overheid;2005;80408.0;33063.0;21442.0;2907.0;8643.0;-2139.0;1572.0;1539.0;33.0;6953.0;4824.0;0.0;4824.0;2129.0;0.0;2129.0;2754.0;1916.0;110.0;9.0;1797.0;737.0;660.0;77.0;2560.0;434.0;0.0;2126.0
99;Totaal;Lokale overheid;2006;82793.0;34254.0;22392.0;3875.0;9148.0;-2781.0;1768.0;1710.0;58.0;6621.0;4636.0;0.0;4636.0;1985.0;0.0;1985.0;2704.0;2185.0;115.0;11.0;2059.0;631.0;596.0;35.0;1996.0;451.0;0.0;1545.0
100;Totaal;Lokale overheid;2007;88808.0;35772.0;24028.0;4015.0;9711.0;-2126.0;1865.0;1826.0;39.0;7515.0;4470.0;0.0;4470.0;3045.0;0.0;3045.0;2765.0;2349.0;107.0;13.0;2229.0;822.0;787.0;35.0;2092.0;471.0;0.0;1621.0
101;Totaal;Lokale overheid;2008;94460.0;37870.0;25859.0;4296.0;10244.0;-1972.0;1899.0;1866.0;33.0;7479.0;4360.0;0.0;4360.0;3119.0;0.0;3119.0;2863.0;2624.0;107.0;14.0;2503.0;1190.0;1155.0;35.0;2108.0;499.0;0.0;1609.0
102;Totaal;Lokale overheid;2009;100971.0;39848.0;27578.0;4730.0;10524.0;-473.0;1435.0;1406.0;29.0;7925.0;4600.0;0.0;4600.0;3325.0;0.0;3325.0;2921.0;2618.0;87.0;17.0;2514.0;1643.0;1453.0;190.0;2222.0;497.0;0.0;1725.0
103;Totaal;Lokale overheid;2010;101995.0;40996.0;27789.0;3424.0;10981.0;-1112.0;1304.0;1269.0;35.0;8345.0;4816.0;0.0;4816.0;3529.0;0.0;3529.0;3042.0;2783.0;150.0;17.0;2616.0;2216.0;1640.0;576.0;2227.0;519.0;0.0;1708.0
104;Totaal;Lokale overheid;2011;99894.0;40911.0;26985.0;2732.0;11251.0;-1581.0;1250.0;1216.0;34.0;8439.0;5037.0;0.0;5037.0;3402.0;0.0;3402.0;2956.0;2884.0;161.0;18.0;2705.0;1938.0;1406.0;532.0;2129.0;530.0;0.0;1599.0
105;Totaal;Lokale overheid;2012;97390.0;41100.0;25767.0;1784.0;11495.0;-1031.0;1047.0;1017.0;30.0;8363.0;5108.0;0.0;5108.0;3255.0;0.0;3255.0;2759.0;2694.0;184.0;16.0;2494.0;1317.0;1253.0;64.0;2095.0;492.0;0.0;1603.0
