ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Omschrijving_47;Code_48;Omschrijving_49;Inwonertal_50;Omgevingsadressendichtheid_51
188;417;417;Laren                                             ;Laren                                             ;13;Amsterdam                                         ;24;Het Gooi en Vechtstreek                           ;240;Het Gooi en Vechtstreek                           ;2400;Het Gooi en Vechtstreek                           ;3606;GGD Gooi en Vechtstreek                           ;       32 ;Gooi-, Eem- en Flevoland                          ;2707;'t Gein en Gooiland                               ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL327    ;Het Gooi en Vechtstreek                           ;14;Gooi en Vechtstreek                               ;27;Noord-Holland                                     ;4;Amsterdam                                         ;16;Gooi en Vechtstreek                               ;7;Utrechtse Heuvelrug en 't Gooi                    ;14;Gooi en Vechtstreek                               ;20;Gooi en Vechtstreek                               ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;3;Matig stedelijk          ;11360;1000
189;22;22;Leek                                              ;Leek                                              ;18;Groningen                                         ;3;Overig Groningen                                  ;30;Overig Groningen                                  ;300;Overig Groningen                                  ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2005;Groninger zuidelijk Westerkwartier                ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL113    ;Overig Groningen                                  ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;3;Centraal-Groningen                                ;5;Meren in Gron., Friesl., N.W.-Overijssel          ;1;Groningen                                         ;3;Centraal en westelijk Groningen                   ;0;                                                  ;1;Groningen                                         ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;19467;698
190;545;545;Leerdam                                           ;Leerdam                                           ;11;Dordrecht                                         ;30;Zuidoost-Zuid-Holland                             ;300;Zuidoost-Zuid-Holland                             ;3002;Overig Zuidoost-Zuid-Holland                      ;4810;GGD Zuid-Holland-Zuid                             ;       30 ;Midden-Nederland                                  ;2807;Alblasserwaard en Vijfherenlanden                 ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL33A    ;Zuidoost-Zuid-Holland                             ;18;Zuid-Holland-Zuid                                 ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;17;Overig Nederland                                  ;18;Zuid-Holland-Zuid                                 ;30;Zuid-Holland-Zuid                                 ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;20664;1200
191;80;80;Leeuwarden                                        ;Leeuwarden                                        ;17;Leeuwarden                                        ;4;Noord-Friesland                                   ;40;Noord-Friesland                                   ;400;Noord-Friesland                                   ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2102;Weidestreek in Friesland                          ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL121    ;Noord-Friesland                                   ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;17;Overig Nederland                                  ;2;Fryslân                                           ;4;Friesland-Noord                                   ;2;Leeuwarden                                        ;2;Leeuwarden                                        ;5;50 000 tot 100 000 inwoners                       ;2;Sterk stedelijk          ;95321;2261
192;81;81;Leeuwarderadeel                                   ;Leeuwarderadeel                                   ;17;Leeuwarden                                        ;4;Noord-Friesland                                   ;40;Noord-Friesland                                   ;400;Noord-Friesland                                   ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2101;Noordelijk Friesland                              ;1;Bouwhoek en Hogeland                              ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL121    ;Noord-Friesland                                   ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;17;Overig Nederland                                  ;2;Fryslân                                           ;4;Friesland-Noord                                   ;0;                                                  ;2;Leeuwarden                                        ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;10332;517
193;546;546;Leiden                                            ;Leiden                                            ;9;'s-Gravenhage                                     ;25;Agglomeratie Leiden en Bollenstreek               ;250;Agglomeratie Leiden en Bollenstreek               ;2500;Agglomeratie Leiden en Bollenstreek               ;4506;GGD Hollands-Midden                               ;       27 ;Den Haag                                          ;2804;Westelijk Rijnland                                ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL337    ;Agglomeratie Leiden en Bollenstreek               ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;17;Overig Nederland                                  ;16;Hollands-Midden                                   ;26;Zuid-Holland-Noord                                ;12;Leiden                                            ;12;Leiden                                            ;6;100 000 tot 150 000 inwoners                      ;1;Zeer sterk stedelijk     ;118748;3418
194;547;547;Leiderdorp                                        ;Leiderdorp                                        ;9;'s-Gravenhage                                     ;25;Agglomeratie Leiden en Bollenstreek               ;250;Agglomeratie Leiden en Bollenstreek               ;2500;Agglomeratie Leiden en Bollenstreek               ;4506;GGD Hollands-Midden                               ;       27 ;Den Haag                                          ;2804;Westelijk Rijnland                                ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL337    ;Agglomeratie Leiden en Bollenstreek               ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;17;Overig Nederland                                  ;16;Hollands-Midden                                   ;26;Zuid-Holland-Noord                                ;12;Leiden                                            ;12;Leiden                                            ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;26706;2216
195;Leidschendam-Voorburg;1916;Leidschendam-Voorburg                             ;Leidschendam+Voorburg                             ;9;'s-Gravenhage                                     ;26;Agglomeratie 's-Gravenhage                        ;260;Agglomeratie 's-Gravenhage                        ;2601;Aggl. 's-Gravenhage excl. Zoetermeer              ;4106;GGD Zuid-Holland-West                             ;       27 ;Den Haag                                          ;2804;Westelijk Rijnland                                ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL332    ;Agglomeratie 's-Gravenhage                        ;15;Haaglanden                                        ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;22;Haaglanden                                        ;17;Overig Nederland                                  ;15;Haaglanden                                        ;28;Haaglanden                                        ;13;'s-Gravenhage                                     ;13;'s-Gravenhage                                     ;5;50 000 tot 100 000 inwoners                       ;1;Zeer sterk stedelijk     ;72405;2801
196;995;995;Lelystad                                          ;Lelystad                                          ;7;Zwolle/Lelystad                                   ;40;Flevoland                                         ;400;Flevoland                                         ;4002;Flevoland-Midden                                  ;2209;GGD Flevoland                                     ;       32 ;Gooi-, Eem- en Flevoland                          ;2402;Zuidelijke IJsselmeerpolders                      ;6;IJsselmeerpolders                                 ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL23    ;Flevoland                                         ; NL230    ;Flevoland                                         ;25;Flevoland                                         ;24;Flevoland                                         ;2;Arnhem                                            ;15;Flevoland                                         ;3;IJsselmeerkust                                    ;25;Flevoland                                         ;18;Flevoland                                         ;0;                                                  ;0;                                                  ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;75312;1338
197;82;82;Lemsterland                                       ;Lemsterland                                       ;17;Leeuwarden                                        ;5;Zuidwest-Friesland                                ;50;Zuidwest-Friesland                                ;500;Zuidwest-Friesland                                ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2102;Weidestreek in Friesland                          ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL122    ;Zuidwest-Friesland                                ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;5;Meren in Gron., Friesl., N.W.-Overijssel          ;2;Fryslân                                           ;5;Zuidwest-Friesland                                ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;13564;597
198;Leudal;1640;Leudal                                            ;Leudal                                            ;4;Roermond                                          ;38;Midden-Limburg                                    ;380;Midden-Limburg                                    ;3800;Midden-Limburg                                    ;6011;GGD Limburg-Noord                                 ;       14 ;Limburg                                           ;3101;Noord-Limburg                                     ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL422    ;Midden-Limburg                                    ;23;Limburg-Noord                                     ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;31;Roermond                                          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;23;Limburg-Noord                                     ;39;Midden-Limburg                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;36462;379
199;327;327;Leusden                                           ;Leusden                                           ;16;Utrecht                                           ;17;Utrecht                                           ;170;Utrecht                                           ;1702;Stadsgewest Amersfoort                            ;2506;GGD Midden-Nederland                              ;       32 ;Gooi-, Eem- en Flevoland                          ;2605;Zandgebied in Utrecht                             ;5;Centraal Veehouderijgebied                        ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;17;Eemland                                           ;7;Utrechtse Heuvelrug en 't Gooi                    ;9;Utrecht                                           ;16;Eem en Vallei                                     ;8;Amersfoort                                        ;8;Amersfoort                                        ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;28905;1163
200;694;694;Liesveld                                          ;Liesveld                                          ;11;Dordrecht                                         ;30;Zuidoost-Zuid-Holland                             ;300;Zuidoost-Zuid-Holland                             ;3002;Overig Zuidoost-Zuid-Holland                      ;4810;GGD Zuid-Holland-Zuid                             ;       24 ;Rotterdam                                         ;2807;Alblasserwaard en Vijfherenlanden                 ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL33A    ;Zuidoost-Zuid-Holland                             ;18;Zuid-Holland-Zuid                                 ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;17;Overig Nederland                                  ;18;Zuid-Holland-Zuid                                 ;30;Zuid-Holland-Zuid                                 ;0;                                                  ;0;                                                  ;2;5 000 tot 10 000 inwoners                         ;5;Niet stedelijk           ;9787;356
201;733;733;Lingewaal                                         ;Lingewaal                                         ;5;Arnhem                                            ;16;Zuidwest-Gelderland                               ;160;Zuidwest-Gelderland                               ;1600;Zuidwest-Gelderland                               ;2006;GGD Rivierenland                                  ;       30 ;Midden-Nederland                                  ;2505;Veluwezoom en Betuwe                              ;10;Rivierengebied                                    ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL224    ;Zuidwest-Gelderland                               ;8;Gelderland-Zuid                                   ;25;Gelderland                                        ;2;Arnhem                                            ;14;Rivierenland                                      ;9;Gelders Rivierengebied                            ;8;Gelderland-Zuid                                   ;15;Rivierenland                                      ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;10895;287
202;Lingewaard;1705;Lingewaard                                        ;Lingewaard                                        ;5;Arnhem                                            ;15;Arnhem/Nijmegen                                   ;150;Arnhem/Nijmegen                                   ;1500;Arnhem/Nijmegen                                   ;1911;Veiligh. en Gez. Gelderland-Midden                ;       09 ;Centraal Gelderland                               ;2504;Oostelijke Betuwe en Nijmegen                     ;10;Rivierengebied                                    ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL226    ;Arnhem/Nijmegen                                   ;7;Gelderland-Midden                                 ;25;Gelderland                                        ;2;Arnhem                                            ;11;IJssel en Rijn                                    ;9;Gelders Rivierengebied                            ;7;Gelderland-Midden                                 ;14;Arnhem/Nijmegen                                   ;0;                                                  ;6;Arnhem                                            ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;45770;849
203;553;553;Lisse                                             ;Lisse                                             ;9;'s-Gravenhage                                     ;25;Agglomeratie Leiden en Bollenstreek               ;250;Agglomeratie Leiden en Bollenstreek               ;2500;Agglomeratie Leiden en Bollenstreek               ;4506;GGD Hollands-Midden                               ;       27 ;Den Haag                                          ;2808;Bollenstreek                                      ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL337    ;Agglomeratie Leiden en Bollenstreek               ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;17;Overig Nederland                                  ;16;Hollands-Midden                                   ;26;Zuid-Holland-Noord                                ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;22511;1456
204;140;140;Littenseradiel                                    ;Littenseradiel                                    ;17;Leeuwarden                                        ;4;Noord-Friesland                                   ;40;Noord-Friesland                                   ;400;Noord-Friesland                                   ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2102;Weidestreek in Friesland                          ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL121    ;Noord-Friesland                                   ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;17;Overig Nederland                                  ;2;Fryslân                                           ;5;Zuidwest-Friesland                                ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;10925;124
205;262;262;Lochem                                            ;Lochem                                            ;6;Zutphen                                           ;14;Achterhoek                                        ;140;Achterhoek                                        ;1400;Achterhoek                                        ;1406;GGD Gelre-IJssel                                  ;       08 ;Oost-Nederland                                    ;2508;Achterhoek                                        ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL225    ;Achterhoek                                        ;6;Noord- en Oost-Gelderland                         ;25;Gelderland                                        ;2;Arnhem                                            ;9;Stedendriehoek                                    ;10;Achterhoek                                        ;6;Noord- en Oost-Gelderland                         ;11;Stedendriehoek                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;33263;560
206;809;809;Loon op Zand                                      ;Loon op Zand                                      ;2;Breda                                             ;34;Midden-Noord-Brabant                              ;340;Midden-Noord-Brabant                              ;3400;Midden-Noord-Brabant                              ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3008;Midden-Noord-Brabant                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL412    ;Midden-Noord-Brabant                              ;20;Midden- en West-Brabant                           ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;26;Midden-Brabant                                    ;13;West- en Midden-Brabant                           ;20;Midden- en West-Brabant                           ;35;Midden-Brabant                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;23071;976
207;331;331;Lopik                                             ;Lopik                                             ;16;Utrecht                                           ;17;Utrecht                                           ;170;Utrecht                                           ;1701;Utrecht-West                                      ;2506;GGD Midden-Nederland                              ;       30 ;Midden-Nederland                                  ;2602;Westelijk Weidegebied in Utrecht                  ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;18;Utrecht-Midden                                    ;17;Overig Nederland                                  ;9;Utrecht                                           ;19;Utrecht                                           ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;14050;350
208;24;24;Loppersum                                         ;Loppersum                                         ;18;Groningen                                         ;2;Delfzijl en omgeving                              ;20;Delfzijl en omgeving                              ;200;Delfzijl en omgeving                              ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2006;Oostelijk Hogeland                                ;1;Bouwhoek en Hogeland                              ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL112    ;Delfzijl en omgeving                              ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;1;Noord-Groningen                                   ;17;Overig Nederland                                  ;1;Groningen                                         ;2;Noord-Groningen en Eemsmond                       ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;10366;186
209;168;168;Losser                                            ;Losser                                            ;8;Almelo                                            ;12;Twente                                            ;120;Twente                                            ;1200;Twente                                            ;1106;GGD Regio Twente                                  ;       08 ;Oost-Nederland                                    ;2303;Twente                                            ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL21    ;Overijssel                                        ; NL213    ;Twente                                            ;5;Twente                                            ;23;Overijssel                                        ;2;Arnhem                                            ;7;Twente                                            ;11;Twente, Salland en Vechtstreek                    ;5;Twente                                            ;12;Twente                                            ;0;                                                  ;4;Enschede                                          ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;22673;692
210;Maasdonk;1671;Maasdonk                                          ;Maasdonk                                          ;1;'s-Hertogenbosch                                  ;35;Noordoost-Noord-Brabant                           ;352;Overig Noordoost-Noord-Brabant                    ;3520;Overig Noordoost-Noord-Brabant                    ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3010;Westelijk Peelgebied                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;13;West- en Midden-Brabant                           ;21;Brabant-Noord                                     ;36;Noordoost-Brabant                                 ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;11259;335
211;263;263;Maasdriel                                         ;Maasdriel                                         ;5;Arnhem                                            ;16;Zuidwest-Gelderland                               ;160;Zuidwest-Gelderland                               ;1600;Zuidwest-Gelderland                               ;2006;GGD Rivierenland                                  ;       30 ;Midden-Nederland                                  ;2506;Bommelerwaard                                     ;10;Rivierengebied                                    ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL224    ;Zuidwest-Gelderland                               ;8;Gelderland-Zuid                                   ;25;Gelderland                                        ;2;Arnhem                                            ;14;Rivierenland                                      ;9;Gelders Rivierengebied                            ;8;Gelderland-Zuid                                   ;15;Rivierenland                                      ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;24022;444
212;Maasgouw;1641;Maasgouw                                          ;Maasgouw                                          ;4;Roermond                                          ;38;Midden-Limburg                                    ;380;Midden-Limburg                                    ;3800;Midden-Limburg                                    ;6011;GGD Limburg-Noord                                 ;       14 ;Limburg                                           ;3101;Noord-Limburg                                     ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL422    ;Midden-Limburg                                    ;23;Limburg-Noord                                     ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;31;Roermond                                          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;23;Limburg-Noord                                     ;39;Midden-Limburg                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;24095;416
213;556;556;Maassluis                                         ;Maassluis                                         ;10;Rotterdam                                         ;29;Groot-Rijnmond                                    ;291;Rijnmond                                          ;2910;Rijnmond                                          ;4607;GGD Rotterdam-Rijnmond                            ;       24 ;Rotterdam                                         ;2802;Rotterdam en omgeving                             ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL339    ;Groot-Rijnmond                                    ;17;Rotterdam-Rijnmond                                ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;17;Overig Nederland                                  ;17;Rotterdam-Rijnmond                                ;29;Rijnmond                                          ;14;Rotterdam                                         ;14;Rotterdam                                         ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;31849;1935
214;935;935;Maastricht                                        ;Maastricht                                        ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;34;Maastricht Mergelland                             ;15;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;42;Maastricht en Mergelland                          ;22;Maastricht                                        ;22;Maastricht                                        ;6;100 000 tot 150 000 inwoners                      ;2;Sterk stedelijk          ;121050;2152
215;De Marne;1663;De Marne                                          ;Marne De                                          ;18;Groningen                                         ;3;Overig Groningen                                  ;30;Overig Groningen                                  ;300;Overig Groningen                                  ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2001;De Marne                                          ;1;Bouwhoek en Hogeland                              ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL113    ;Overig Groningen                                  ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;1;Noord-Groningen                                   ;17;Overig Nederland                                  ;1;Groningen                                         ;2;Noord-Groningen en Eemsmond                       ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;10428;149
216;25;25;Marum                                             ;Marum                                             ;18;Groningen                                         ;3;Overig Groningen                                  ;30;Overig Groningen                                  ;300;Overig Groningen                                  ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2005;Groninger zuidelijk Westerkwartier                ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL113    ;Overig Groningen                                  ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;3;Centraal-Groningen                                ;17;Overig Nederland                                  ;1;Groningen                                         ;3;Centraal en westelijk Groningen                   ;0;                                                  ;1;Groningen                                         ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;10413;301
217;420;420;Medemblik                                         ;Medemblik                                         ;14;Alkmaar                                           ;18;Kop van Noord-Holland                             ;180;Kop van Noord-Holland                             ;1800;Kop van Noord-Holland                             ;2707;GGD Hollands-Noorden                              ;       37 ;Noordwest-Holland                                 ;2705;West-Friesland en omgeving                        ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL321    ;Kop van Noord-Holland                             ;10;Noord-Holland-Noord                               ;27;Noord-Holland                                     ;4;Amsterdam                                         ;19;Noord-Holland-Noord                               ;3;IJsselmeerkust                                    ;10;Noord-Holland-Noord                               ;22;Westfriesland                                     ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;43117;485
218;938;938;Meerssen                                          ;Meerssen                                          ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;34;Maastricht Mergelland                             ;15;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;42;Maastricht en Mergelland                          ;0;                                                  ;22;Maastricht                                        ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;19430;580
219;Menameradiel;1908;Menameradiel                                      ;Menameradiel                                      ;17;Leeuwarden                                        ;4;Noord-Friesland                                   ;40;Noord-Friesland                                   ;400;Noord-Friesland                                   ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2101;Noordelijk Friesland                              ;1;Bouwhoek en Hogeland                              ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL121    ;Noord-Friesland                                   ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;17;Overig Nederland                                  ;2;Fryslân                                           ;4;Friesland-Noord                                   ;0;                                                  ;2;Leeuwarden                                        ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;13773;265
220;Menterwolde;1987;Menterwolde                                       ;Menterwolde                                       ;18;Groningen                                         ;1;Oost-Groningen                                    ;10;Oost-Groningen                                    ;100;Oost-Groningen                                    ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2003;Oostelijke Bouwstreek in Groningen                ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL111    ;Oost-Groningen                                    ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;2;Oost-Groningen                                    ;17;Overig Nederland                                  ;1;Groningen                                         ;1;Oost-Groningen                                    ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;12358;344
