ID;KenmerkenVanHetHuishouden;Vermogensbestanddelen;Perioden;Aantal_1;Aandeel_2;Totaal_3;Aandeel_4;Gemiddeld_5;k_25ePercentiel_6;k_50ePercentielMediaan_7;k_75ePercentiel_8
19;1;1.1 Bezittingen;2007;7109;100.0;1852.6;100.0;261.0;6.0;177.0;328.0
20;1;1.1 Bezittingen;2008;7166;100.0;1970.7;100.0;275.0;7.0;191.0;345.0
21;1;1.1 Bezittingen;2009;7242;100.0;1952.3;100.0;270.0;7.0;190.0;342.0
22;1;1.1 Bezittingen;2010;7303;100.0;1949.4;100.0;267.0;7.0;179.0;328.0
23;1;1.1 Bezittingen;2011 voor methodewijziging;7337;100.0;1916.1;100.0;261.0;7.0;176.0;321.0
24;1;1.1 Bezittingen;2011 na methodewijziging;7337;100.0;1935.6;100.0;264.0;7.0;176.0;322.0
25;1;1.1 Bezittingen;2012;7406;100.0;1950.6;100.0;263.0;6.0;175.0;320.0
26;1;1.1 Bezittingen;2013;7458;100.0;1868.8;100.0;251.0;5.0;159.0;294.0
27;1;1.1 Bezittingen;2014;7481;100.0;1972.9;100.0;264.0;5.0;160.0;294.0
28;1;1.1.1 Financiële bezittingen;2002;6126;89.3;376.4;29.7;61.0;5.0;14.0;37.0
29;1;1.1.1 Financiële bezittingen;2003;6140;88.7;392.1;28.5;64.0;5.0;15.0;40.0
30;1;1.1.1 Financiële bezittingen;2004;6148;88.5;384.0;26.9;62.0;4.0;15.0;41.0
31;1;1.1.1 Financiële bezittingen;2005;6150;88.0;429.4;27.7;70.0;5.0;16.0;44.0
32;1;1.1.1 Financiële bezittingen;2006;6209;87.9;483.4;28.6;78.0;5.0;17.0;47.0
33;1;1.1.1 Financiële bezittingen;2007;6241;87.8;531.9;28.7;85.0;5.0;17.0;49.0
34;1;1.1.1 Financiële bezittingen;2008;6349;88.6;541.5;27.5;85.0;5.0;18.0;51.0
35;1;1.1.1 Financiële bezittingen;2009;6438;88.9;499.3;25.6;78.0;5.0;17.0;49.0
36;1;1.1.1 Financiële bezittingen;2010;6821;93.4;550.7;28.2;81.0;4.0;16.0;49.0
37;1;1.1.1 Financiële bezittingen;2011 voor methodewijziging;6880;93.8;529.9;27.7;77.0;4.0;16.0;46.0
38;1;1.1.1 Financiële bezittingen;2011 na methodewijziging;6882;93.8;543.0;28.1;79.0;4.0;16.0;46.0
39;1;1.1.1 Financiële bezittingen;2012;7167;96.8;555.8;28.5;78.0;3.0;14.0;46.0
40;1;1.1.1 Financiële bezittingen;2013;7206;96.6;582.1;31.1;81.0;2.0;12.0;47.0
41;1;1.1.1 Financiële bezittingen;2014;7240;96.8;681.7;34.6;94.0;2.0;12.0;47.0
42;1;1.1.1.1 Bank- en spaartegoeden;2002;6089;88.7;164.8;13.0;27.0;4.0;11.0;27.0
43;1;1.1.1.1 Bank- en spaartegoeden;2003;6108;88.3;189.8;13.8;31.0;4.0;12.0;30.0
44;1;1.1.1.1 Bank- en spaartegoeden;2004;6117;88.0;193.8;13.6;32.0;4.0;12.0;31.0
45;1;1.1.1.1 Bank- en spaartegoeden;2005;6102;87.3;211.5;13.6;35.0;4.0;13.0;35.0
46;1;1.1.1.1 Bank- en spaartegoeden;2006;6165;87.3;225.5;13.3;37.0;4.0;14.0;37.0
47;1;1.1.1.1 Bank- en spaartegoeden;2007;6196;87.2;239.8;12.9;39.0;4.0;14.0;39.0
48;1;1.1.1.1 Bank- en spaartegoeden;2008;6318;88.2;261.5;13.3;41.0;4.0;15.0;41.0
49;1;1.1.1.1 Bank- en spaartegoeden;2009;6409;88.5;277.2;14.2;43.0;4.0;15.0;42.0
50;1;1.1.1.1 Bank- en spaartegoeden;2010;6808;93.2;285.4;14.6;42.0;4.0;14.0;41.0
51;1;1.1.1.1 Bank- en spaartegoeden;2011 voor methodewijziging;6873;93.7;281.8;14.7;41.0;3.0;13.0;40.0
52;1;1.1.1.1 Bank- en spaartegoeden;2011 na methodewijziging;6874;93.7;285.4;14.7;42.0;3.0;14.0;40.0
53;1;1.1.1.1 Bank- en spaartegoeden;2012;7163;96.7;301.6;15.5;42.0;3.0;12.0;39.0
54;1;1.1.1.1 Bank- en spaartegoeden;2013;7202;96.6;306.6;16.4;43.0;2.0;11.0;39.0
55;1;1.1.1.1 Bank- en spaartegoeden;2014;7237;96.7;308.4;15.6;43.0;2.0;11.0;39.0
56;1;1.1.1.2 Obligaties;2002;195;2.8;17.7;1.4;91.0;6.0;21.0;75.0
57;1;1.1.1.2 Obligaties;2003;231;3.3;21.1;1.5;91.0;7.0;25.0;78.0
58;1;1.1.1.2 Obligaties;2004;223;3.2;22.4;1.6;100.0;8.0;29.0;91.0
59;1;1.1.1.2 Obligaties;2005;218;3.1;25.1;1.6;115.0;10.0;30.0;98.0
60;1;1.1.1.2 Obligaties;2006;246;3.5;27.2;1.6;111.0;11.0;34.0;101.0
61;1;1.1.1.2 Obligaties;2007;255;3.6;33.5;1.8;131.0;11.0;34.0;106.0
62;1;1.1.1.2 Obligaties;2008;249;3.5;30.5;1.5;123.0;10.0;32.0;96.0
63;1;1.1.1.2 Obligaties;2009;220;3.0;24.9;1.3;114.0;9.0;26.0;79.0
64;1;1.1.1.2 Obligaties;2010;215;2.9;28.4;1.5;132.0;11.0;32.0;103.0
65;1;1.1.1.2 Obligaties;2011 voor methodewijziging;206;2.8;28.5;1.5;138.0;9.0;28.0;94.0
66;1;1.1.1.2 Obligaties;2011 na methodewijziging;207;2.8;26.3;1.4;127.0;9.0;29.0;91.0
67;1;1.1.1.2 Obligaties;2012;259;3.5;24.6;1.3;95.0;4.0;14.0;54.0
68;1;1.1.1.2 Obligaties;2013;239;3.2;26.4;1.4;110.0;8.0;25.0;78.0
69;1;1.1.1.2 Obligaties;2014;203;2.7;23.1;1.2;114.0;8.0;26.0;79.0
70;1;1.1.1.3. Aandelen;2002;1909;27.8;194.0;15.3;102.0;5.0;14.0;41.0
71;1;1.1.1.3. Aandelen;2003;1871;27.0;181.3;13.2;97.0;4.0;13.0;41.0
72;1;1.1.1.3. Aandelen;2004;1907;27.4;167.8;11.7;88.0;4.0;12.0;39.0
73;1;1.1.1.3. Aandelen;2005;1912;27.4;192.8;12.4;101.0;4.0;13.0;42.0
74;1;1.1.1.3. Aandelen;2006;1871;26.5;230.6;13.6;123.0;4.0;15.0;50.0
75;1;1.1.1.3. Aandelen;2007;1817;25.6;258.5;14.0;142.0;5.0;16.0;56.0
76;1;1.1.1.3. Aandelen;2008;1750;24.4;249.4;12.7;143.0;4.0;15.0;54.0
77;1;1.1.1.3. Aandelen;2009;1673;23.1;197.2;10.1;118.0;3.0;11.0;43.0
78;1;1.1.1.3. Aandelen;2010;1687;23.1;236.9;12.2;140.0;3.0;13.0;50.0
79;1;1.1.1.3. Aandelen;2011 voor methodewijziging;1588;21.6;219.5;11.5;138.0;4.0;13.0;49.0
80;1;1.1.1.3. Aandelen;2011 na methodewijziging;1585;21.6;231.3;11.9;146.0;4.0;14.0;50.0
81;1;1.1.1.3. Aandelen;2012;1548;20.9;229.6;11.8;148.0;3.0;12.0;50.0
82;1;1.1.1.3. Aandelen;2013;1424;19.1;249.1;13.3;175.0;3.0;13.0;52.0
83;1;1.1.1.3. Aandelen;2014;1350;18.0;350.3;17.8;259.0;4.0;16.0;63.0
84;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2002;70;1.0;91.5;7.2;1312.0;96.0;334.0;1125.0
85;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2003;71;1.0;89.7;6.5;1268.0;97.0;330.0;1020.0
86;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2004;70;1.0;82.0;5.7;1164.0;90.0;293.0;912.0
87;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2005;73;1.0;94.9;6.1;1302.0;113.0;317.0;986.0
88;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2006;82;1.2;119.0;7.0;1458.0;198.0;624.0;1814.0
89;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2007;80;1.1;134.9;7.3;1692.0;238.0;751.0;2109.0
90;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2008;75;1.0;131.4;6.7;1751.0;283.0;926.0;2355.0
91;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2009;79;1.1;114.6;5.9;1448.0;253.0;745.0;1862.0
92;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2010;91;1.2;144.3;7.4;1593.0;245.0;714.0;1925.0
93;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2011 voor methodewijziging;76;1.0;126.8;6.6;1673.0;206.0;538.0;1571.0
94;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2011 na methodewijziging;76;1.0;134.0;6.9;1770.0;189.0;539.0;1515.0
95;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2012;86;1.2;142.0;7.3;1644.0;220.0;569.0;1388.0
96;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2013;85;1.1;159.7;8.5;1886.0;250.0;633.0;1583.0
97;1;1.1.1.3.1 Aandelen aanmerkelijk belang;2014;104;1.4;252.2;12.8;2429.0;330.0;867.0;2433.0
98;1;1.1.1.3.2 Aandelen, overig;2002;1890;27.5;102.4;8.1;54.0;5.0;14.0;37.0
99;1;1.1.1.3.2 Aandelen, overig;2003;1850;26.7;91.6;6.7;50.0;4.0;12.0;37.0
100;1;1.1.1.3.2 Aandelen, overig;2004;1886;27.1;85.8;6.0;45.0;4.0;12.0;35.0
101;1;1.1.1.3.2 Aandelen, overig;2005;1890;27.0;97.8;6.3;52.0;4.0;12.0;39.0
102;1;1.1.1.3.2 Aandelen, overig;2006;1844;26.1;111.6;6.6;61.0;4.0;14.0;44.0
103;1;1.1.1.3.2 Aandelen, overig;2007;1791;25.2;123.7;6.7;69.0;4.0;15.0;50.0
104;1;1.1.1.3.2 Aandelen, overig;2008;1722;24.0;118.0;6.0;69.0;4.0;14.0;49.0
105;1;1.1.1.3.2 Aandelen, overig;2009;1640;22.6;82.5;4.2;50.0;3.0;10.0;37.0
106;1;1.1.1.3.2 Aandelen, overig;2010;1648;22.6;92.7;4.8;56.0;3.0;12.0;42.0
107;1;1.1.1.3.2 Aandelen, overig;2011 voor methodewijziging;1553;21.2;92.7;4.8;60.0;4.0;12.0;42.0
108;1;1.1.1.3.2 Aandelen, overig;2011 na methodewijziging;1551;21.1;97.3;5.0;63.0;4.0;13.0;43.0
109;1;1.1.1.3.2 Aandelen, overig;2012;1508;20.4;87.6;4.5;58.0;3.0;11.0;40.0
110;1;1.1.1.3.2 Aandelen, overig;2013;1382;18.5;89.4;4.8;65.0;3.0;12.0;42.0
111;1;1.1.1.3.2 Aandelen, overig;2014;1296;17.3;98.1;5.0;76.0;4.0;13.0;48.0
112;1;1.1.2 Onroerend goed;2002;3439;50.1;853.1;67.4;248.0;149.0;197.0;281.0
113;1;1.1.2 Onroerend goed;2003;3602;52.1;944.9;68.7;262.0;160.0;209.0;296.0
114;1;1.1.2 Onroerend goed;2004;3663;52.7;1002.3;70.1;274.0;167.0;219.0;309.0
115;1;1.1.2 Onroerend goed;2005;3763;53.8;1078.2;69.4;287.0;176.0;231.0;326.0
116;1;1.1.2 Onroerend goed;2006;3861;54.7;1158.2;68.5;300.0;180.0;238.0;343.0
117;1;1.1.2 Onroerend goed;2007;3974;55.9;1271.4;68.6;320.0;193.0;253.0;365.0
118;1;1.1.2 Onroerend goed;2008;4116;57.4;1378.9;70.0;335.0;201.0;264.0;379.0
119;1;1.1.2 Onroerend goed;2009;4174;57.6;1395.0;71.5;334.0;198.0;261.0;378.0
120;1;1.1.2 Onroerend goed;2010;4223;57.8;1337.9;68.6;317.0;185.0;244.0;354.0
121;1;1.1.2 Onroerend goed;2011 voor methodewijziging;4255;58.0;1321.2;69.0;311.0;182.0;240.0;348.0
122;1;1.1.2 Onroerend goed;2011 na methodewijziging;4232;57.7;1321.3;68.3;312.0;182.0;241.0;349.0
123;1;1.1.2 Onroerend goed;2012;4273;57.7;1318.6;67.6;309.0;181.0;238.0;344.0
124;1;1.1.2 Onroerend goed;2013;4312;57.8;1206.2;64.5;280.0;163.0;214.0;309.0
125;1;1.1.2 Onroerend goed;2014;4340;58.0;1205.7;61.1;278.0;163.0;213.0;307.0
126;1;1.1.2.1 Eigen woning;2002;3348;48.8;748.7;59.1;224.0;147.0;192.0;260.0
127;1;1.1.2.1 Eigen woning;2003;3512;50.8;831.9;60.5;237.0;157.0;203.0;276.0
128;1;1.1.2.1 Eigen woning;2004;3584;51.6;891.6;62.4;249.0;165.0;214.0;289.0
129;1;1.1.2.1 Eigen woning;2005;3696;52.9;965.0;62.1;261.0;174.0;226.0;306.0
130;1;1.1.2.1 Eigen woning;2006;3797;53.8;1036.6;61.3;273.0;179.0;232.0;322.0
131;1;1.1.2.1 Eigen woning;2007;3915;55.1;1138.9;61.5;291.0;191.0;247.0;341.0
132;1;1.1.2.1 Eigen woning;2008;4065;56.7;1229.6;62.4;302.0;198.0;256.0;355.0
133;1;1.1.2.1 Eigen woning;2009;4126;57.0;1238.2;63.4;300.0;196.0;254.0;353.0
134;1;1.1.2.1 Eigen woning;2010;4174;57.2;1173.5;60.2;281.0;183.0;237.0;330.0
135;1;1.1.2.1 Eigen woning;2011 voor methodewijziging;4214;57.4;1157.5;60.4;275.0;179.0;232.0;325.0
136;1;1.1.2.1 Eigen woning;2011 na methodewijziging;4187;57.1;1156.3;59.7;276.0;180.0;234.0;324.0
137;1;1.1.2.1 Eigen woning;2012;4226;57.1;1151.9;59.1;273.0;178.0;231.0;319.0
138;1;1.1.2.1 Eigen woning;2013;4263;57.2;1044.2;55.9;245.0;160.0;207.0;287.0
139;1;1.1.2.1 Eigen woning;2014;4284;57.3;1048.4;53.1;245.0;161.0;207.0;285.0
140;1;1.1.2.2 Onroerend goed, overig;2002;472;6.9;104.4;8.2;221.0;68.0;148.0;247.0
141;1;1.1.2.2 Onroerend goed, overig;2003;503;7.3;113.0;8.2;224.0;67.0;145.0;249.0
142;1;1.1.2.2 Onroerend goed, overig;2004;498;7.2;110.6;7.7;222.0;64.0;144.0;245.0
143;1;1.1.2.2 Onroerend goed, overig;2005;501;7.2;113.2;7.3;226.0;60.0;138.0;245.0
144;1;1.1.2.2 Onroerend goed, overig;2006;492;7.0;121.6;7.2;247.0;68.0;149.0;263.0
145;1;1.1.2.2 Onroerend goed, overig;2007;517;7.3;132.5;7.2;256.0;73.0;159.0;277.0
146;1;1.1.2.2 Onroerend goed, overig;2008;537;7.5;149.3;7.6;278.0;75.0;168.0;299.0
147;1;1.1.2.2 Onroerend goed, overig;2009;549;7.6;156.8;8.0;286.0;75.0;167.0;300.0
148;1;1.1.2.2 Onroerend goed, overig;2010;550;7.5;164.4;8.4;299.0;78.0;172.0;307.0
149;1;1.1.2.2 Onroerend goed, overig;2011 voor methodewijziging;549;7.5;163.7;8.5;298.0;77.0;172.0;306.0
150;1;1.1.2.2 Onroerend goed, overig;2011 na methodewijziging;562;7.7;165.0;8.5;294.0;76.0;171.0;303.0
151;1;1.1.2.2 Onroerend goed, overig;2012;579;7.8;166.6;8.5;288.0;77.0;169.0;297.0
152;1;1.1.2.2 Onroerend goed, overig;2013;575;7.7;161.9;8.7;282.0;75.0;162.0;288.0
153;1;1.1.2.2 Onroerend goed, overig;2014;606;8.1;157.3;8.0;260.0;62.0;145.0;266.0
154;1;1.1.3 Roerende zaken enz.;2002;304;4.4;15.5;1.2;51.0;0.0;9.0;45.0
155;1;1.1.3 Roerende zaken enz.;2003;329;4.8;17.4;1.3;53.0;0.0;11.0;51.0
156;1;1.1.3 Roerende zaken enz.;2004;304;4.4;21.1;1.5;69.0;0.0;16.0;54.0
157;1;1.1.3 Roerende zaken enz.;2005;312;4.5;22.3;1.4;72.0;1.0;20.0;62.0
158;1;1.1.3 Roerende zaken enz.;2006;316;4.5;25.1;1.5;79.0;2.0;21.0;68.0
159;1;1.1.3 Roerende zaken enz.;2007;322;4.5;24.9;1.3;78.0;2.0;24.0;73.0
160;1;1.1.3 Roerende zaken enz.;2008;337;4.7;28.1;1.4;83.0;3.0;26.0;77.0
161;1;1.1.3 Roerende zaken enz.;2009;345;4.8;30.4;1.6;88.0;4.0;28.0;82.0
162;1;1.1.3 Roerende zaken enz.;2010;355;4.9;31.4;1.6;88.0;6.0;30.0;86.0
163;1;1.1.3 Roerende zaken enz.;2011 voor methodewijziging;308;4.2;31.9;1.7;104.0;11.0;39.0;100.0
164;1;1.1.3 Roerende zaken enz.;2011 na methodewijziging;315;4.3;36.1;1.9;114.0;13.0;42.0;107.0
165;1;1.1.3 Roerende zaken enz.;2012;310;4.2;36.3;1.9;117.0;13.0;43.0;109.0
166;1;1.1.3 Roerende zaken enz.;2013;314;4.2;36.8;2.0;117.0;14.0;45.0;112.0
167;1;1.1.3 Roerende zaken enz.;2014;345;4.6;37.8;1.9;110.0;10.0;40.0;103.0
168;1;1.1.4 Ondernemingsvermogen;2002;491;7.2;21.0;1.7;43.0;2.0;16.0;53.0
169;1;1.1.4 Ondernemingsvermogen;2003;509;7.4;21.5;1.6;42.0;1.0;15.0;53.0
170;1;1.1.4 Ondernemingsvermogen;2004;530;7.6;21.6;1.5;41.0;1.0;13.0;51.0
171;1;1.1.4 Ondernemingsvermogen;2005;584;8.4;23.0;1.5;39.0;1.0;12.0;49.0
172;1;1.1.4 Ondernemingsvermogen;2006;629;8.9;24.5;1.4;39.0;0.0;11.0;46.0
173;1;1.1.4 Ondernemingsvermogen;2007;628;8.8;24.4;1.3;39.0;0.0;11.0;46.0
174;1;1.1.4 Ondernemingsvermogen;2008;546;7.6;22.2;1.1;41.0;1.0;12.0;47.0
175;1;1.1.4 Ondernemingsvermogen;2009;674;9.3;27.5;1.4;41.0;1.0;11.0;46.0
176;1;1.1.4 Ondernemingsvermogen;2010;725;9.9;29.4;1.5;41.0;0.0;9.0;42.0
177;1;1.1.4 Ondernemingsvermogen;2011 voor methodewijziging;750;10.2;33.1;1.7;44.0;0.0;9.0;41.0
178;1;1.1.4 Ondernemingsvermogen;2011 na methodewijziging;745;10.2;35.2;1.8;47.0;0.0;10.0;42.0
179;1;1.1.4 Ondernemingsvermogen;2012;777;10.5;39.9;2.0;51.0;0.0;10.0;41.0
180;1;1.1.4 Ondernemingsvermogen;2013;797;10.7;43.8;2.3;55.0;0.0;9.0;40.0
181;1;1.1.4 Ondernemingsvermogen;2014;811;10.8;47.7;2.4;59.0;0.0;9.0;41.0
182;1;1.2 Schulden;2002;3036;44.2;352.1;27.8;116.0;50.0;91.0;142.0
183;1;1.2 Schulden;2003;3102;44.8;399.4;29.0;129.0;54.0;99.0;157.0
184;1;1.2 Schulden;2004;3226;46.4;448.3;31.4;139.0;59.0;109.0;170.0
185;1;1.2 Schulden;2005;3349;47.9;506.1;32.6;151.0;64.0;117.0;184.0
186;1;1.2 Schulden;2006;3436;48.7;577.6;34.2;168.0;68.0;127.0;197.0
187;1;1.2 Schulden;2007;3543;49.8;628.8;33.9;177.0;74.0;136.0;210.0
188;1;1.2 Schulden;2008;3593;50.1;671.1;34.1;187.0;80.0;145.0;220.0
189;1;1.2 Schulden;2009;3628;50.1;703.8;36.1;194.0;85.0;152.0;230.0
190;1;1.2 Schulden;2010;3662;50.1;735.9;37.8;201.0;90.0;157.0;235.0
191;1;1.2 Schulden;2011 voor methodewijziging;3665;49.9;747.7;39.0;204.0;92.0;161.0;240.0
192;1;1.2 Schulden;2011 na methodewijziging;3649;49.7;744.5;38.5;204.0;92.0;160.0;240.0
193;1;1.2 Schulden;2012;3699;49.9;770.6;39.5;208.0;96.0;164.0;243.0
194;1;1.2 Schulden;2013;3747;50.2;783.8;41.9;209.0;97.0;165.0;244.0
195;1;1.2 Schulden;2014;3742;50.0;783.4;39.7;209.0;99.0;165.0;243.0
196;1;1.2.1 Hypotheekschuld eigen woning;2002;2901;42.3;315.7;24.9;109.0;52.0;91.0;138.0
197;1;1.2.1 Hypotheekschuld eigen woning;2003;2985;43.1;357.4;26.0;120.0;57.0;98.0;153.0
198;1;1.2.1 Hypotheekschuld eigen woning;2004;3109;44.7;403.7;28.3;130.0;60.0;108.0;166.0
199;1;1.2.1 Hypotheekschuld eigen woning;2005;3221;46.1;450.4;29.0;140.0;64.0;116.0;180.0
200;1;1.2.1 Hypotheekschuld eigen woning;2006;3297;46.7;516.4;30.5;157.0;70.0;126.0;193.0
201;1;1.2.1 Hypotheekschuld eigen woning;2007;3395;47.8;553.4;29.9;163.0;76.0;136.0;204.0
202;1;1.2.1 Hypotheekschuld eigen woning;2008;3447;48.1;596.9;30.3;173.0;81.0;143.0;215.0
203;1;1.2.1 Hypotheekschuld eigen woning;2009;3477;48.0;618.7;31.7;178.0;87.0;150.0;225.0
204;1;1.2.1 Hypotheekschuld eigen woning;2010;3507;48.0;640.1;32.8;183.0;91.0;156.0;229.0
205;1;1.2.1 Hypotheekschuld eigen woning;2011 voor methodewijziging;3508;47.8;653.2;34.1;186.0;95.0;160.0;234.0
206;1;1.2.1 Hypotheekschuld eigen woning;2011 na methodewijziging;3488;47.5;652.8;33.7;187.0;95.0;160.0;234.0
207;1;1.2.1 Hypotheekschuld eigen woning;2012;3540;47.8;675.5;34.6;191.0;98.0;163.0;238.0
208;1;1.2.1 Hypotheekschuld eigen woning;2013;3573;47.9;684.8;36.6;192.0;100.0;165.0;239.0
209;1;1.2.1 Hypotheekschuld eigen woning;2014;3567;47.7;680.8;34.5;191.0;100.0;164.0;238.0
210;1;1.2.2 Schulden, overig;2002;485;7.1;36.4;2.9;75.0;8.0;22.0;59.0
211;1;1.2.2 Schulden, overig;2003;412;6.0;42.1;3.1;102.0;9.0;26.0;74.0
212;1;1.2.2 Schulden, overig;2004;445;6.4;44.6;3.1;100.0;9.0;27.0;77.0
213;1;1.2.2 Schulden, overig;2005;519;7.4;55.7;3.6;107.0;8.0;26.0;83.0
214;1;1.2.2 Schulden, overig;2006;563;8.0;61.2;3.6;109.0;7.0;27.0;88.0
215;1;1.2.2 Schulden, overig;2007;611;8.6;75.4;4.1;123.0;7.0;28.0;91.0
216;1;1.2.2 Schulden, overig;2008;612;8.5;74.2;3.8;121.0;7.0;30.0;96.0
217;1;1.2.2 Schulden, overig;2009;632;8.7;85.2;4.4;135.0;7.0;31.0;101.0
218;1;1.2.2 Schulden, overig;2010;631;8.6;95.9;4.9;152.0;8.0;37.0;118.0
219;1;1.2.2 Schulden, overig;2011 voor methodewijziging;615;8.4;94.5;4.9;154.0;8.0;38.0;119.0
220;1;1.2.2 Schulden, overig;2011 na methodewijziging;610;8.3;91.7;4.7;150.0;8.0;37.0;118.0
221;1;1.2.2 Schulden, overig;2012;612;8.3;95.1;4.9;155.0;10.0;40.0;123.0
222;1;1.2.2 Schulden, overig;2013;673;9.0;99.0;5.3;147.0;6.0;34.0;116.0
223;1;1.2.2 Schulden, overig;2014;672;9.0;102.5;5.2;153.0;7.0;39.0;125.0
224;1;Effecten;2002;1934;28.2;211.7;16.7;109.0;5.0;15.0;44.0
225;1;Effecten;2003;1894;27.4;202.3;14.7;107.0;4.0;13.0;45.0
226;1;Effecten;2004;1929;27.8;190.2;13.3;99.0;4.0;13.0;42.0
227;1;Effecten;2005;1932;27.6;217.9;14.0;113.0;4.0;13.0;46.0
228;1;Effecten;2006;1895;26.8;257.8;15.2;136.0;5.0;15.0;56.0
229;1;Effecten;2007;1843;25.9;292.0;15.8;158.0;5.0;17.0;64.0
230;1;Effecten;2008;1774;24.8;279.9;14.2;158.0;5.0;16.0;62.0
231;1;Effecten;2009;1693;23.4;222.1;11.4;131.0;3.0;12.0;48.0
232;1;Effecten;2010;1708;23.4;265.3;13.6;155.0;3.0;13.0;55.0
233;1;Effecten;2011 voor methodewijziging;1604;21.9;248.1;12.9;155.0;4.0;14.0;53.0
234;1;Effecten;2011 na methodewijziging;1599;21.8;257.6;13.3;161.0;4.0;14.0;55.0
235;1;Effecten;2012;1557;21.0;254.2;13.0;163.0;3.0;13.0;55.0
236;1;Effecten;2013;1452;19.5;275.5;14.7;190.0;4.0;15.0;60.0
237;1;Effecten;2014;1373;18.3;373.3;18.9;272.0;4.0;17.0;72.0
238;1;Vermogen excl. eigen woning;2002;6170;89.9;480.9;38.0;78.0;5.0;16.0;46.0
239;1;Vermogen excl. eigen woning;2003;6184;89.4;502.0;36.5;81.0;5.0;17.0;53.0
240;1;Vermogen excl. eigen woning;2004;6190;89.1;492.7;34.5;80.0;4.0;17.0;51.0
241;1;Vermogen excl. eigen woning;2005;6196;88.6;532.2;34.3;86.0;5.0;18.0;56.0
242;1;Vermogen excl. eigen woning;2006;6258;88.6;593.4;35.1;95.0;5.0;19.0;60.0
243;1;Vermogen excl. eigen woning;2007;6292;88.5;638.4;34.5;101.0;5.0;19.0;65.0
244;1;Vermogen excl. eigen woning;2008;6392;89.2;667.0;33.8;104.0;5.0;19.0;66.0
245;1;Vermogen excl. eigen woning;2009;6483;89.5;629.0;32.2;97.0;5.0;19.0;66.0
246;1;Vermogen excl. eigen woning;2010;6847;93.8;680.0;34.9;99.0;4.0;18.0;63.0
247;1;Vermogen excl. eigen woning;2011 voor methodewijziging;6907;94.1;664.1;34.7;96.0;3.0;17.0;59.0
248;1;Vermogen excl. eigen woning;2011 na methodewijziging;7337;100.0;687.6;35.5;94.0;2.0;15.0;54.0
249;1;Vermogen excl. eigen woning;2012;7406;100.0;703.6;36.1;95.0;2.0;14.0;58.0
250;1;Vermogen excl. eigen woning;2013;7458;100.0;725.6;38.8;97.0;2.0;12.0;58.0
251;1;Vermogen excl. eigen woning;2014;7481;100.0;821.9;41.7;110.0;2.0;12.0;58.0
252;22;1. Vermogen;2002;2288;100.0;159.7;77.9;70.0;1.0;8.0;47.0
