ID;WisselingWerkgever;PositieInWerkkringVoorgaandePeriode;Persoonskenmerken;Perioden;Werknemer_1
82;Totaal;Totaal;Totaal personen;2019;6870.0
83;Totaal;Totaal;Totaal personen;2020 1e kwartaal;7322.0
84;Totaal;Totaal;Totaal personen;2020 2e kwartaal;7233.0
85;Totaal;Totaal;Totaal personen;2020 3e kwartaal;7154.0
86;Totaal;Totaal;Totaal personen;2020 4e kwartaal;7153.0
87;Totaal;Totaal;Totaal personen;2020;6904.0
88;Totaal;Totaal;Totaal personen;2021 1e kwartaal;
89;Totaal;Totaal;Totaal personen;2021 2e kwartaal;7436.0
90;Totaal;Totaal;Totaal personen;2021 3e kwartaal;7481.0
91;Totaal;Totaal;Totaal personen;2021 4e kwartaal;7525.0
92;Totaal;Totaal;Totaal personen;2022 1e kwartaal;7588.0
93;Totaal;Totaal;Totaal personen;2022 2e kwartaal;7665.0
94;Totaal;Totaal;Geslacht: Mannen;2004;3521.0
95;Totaal;Totaal;Geslacht: Mannen;2005;3464.0
96;Totaal;Totaal;Geslacht: Mannen;2006;3460.0
97;Totaal;Totaal;Geslacht: Mannen;2007;3538.0
98;Totaal;Totaal;Geslacht: Mannen;2008;3549.0
99;Totaal;Totaal;Geslacht: Mannen;2009;3550.0
100;Totaal;Totaal;Geslacht: Mannen;2010;3454.0
101;Totaal;Totaal;Geslacht: Mannen;2011;3406.0
102;Totaal;Totaal;Geslacht: Mannen;2012;3400.0
103;Totaal;Totaal;Geslacht: Mannen;2013;3371.0
104;Totaal;Totaal;Geslacht: Mannen;2014;3307.0
105;Totaal;Totaal;Geslacht: Mannen;2015;3317.0
106;Totaal;Totaal;Geslacht: Mannen;2016;3381.0
107;Totaal;Totaal;Geslacht: Mannen;2017;3406.0
108;Totaal;Totaal;Geslacht: Mannen;2003 2e kwartaal;3663.0
109;Totaal;Totaal;Geslacht: Mannen;2003 3e kwartaal;3656.0
110;Totaal;Totaal;Geslacht: Mannen;2003 4e kwartaal;3651.0
111;Totaal;Totaal;Geslacht: Mannen;2004 1e kwartaal;3632.0
112;Totaal;Totaal;Geslacht: Mannen;2004 2e kwartaal;3631.0
113;Totaal;Totaal;Geslacht: Mannen;2004 3e kwartaal;3605.0
114;Totaal;Totaal;Geslacht: Mannen;2004 4e kwartaal;3610.0
115;Totaal;Totaal;Geslacht: Mannen;2005 1e kwartaal;3583.0
116;Totaal;Totaal;Geslacht: Mannen;2005 2e kwartaal;3584.0
117;Totaal;Totaal;Geslacht: Mannen;2005 3e kwartaal;3607.0
118;Totaal;Totaal;Geslacht: Mannen;2005 4e kwartaal;3588.0
119;Totaal;Totaal;Geslacht: Mannen;2006 1e kwartaal;3568.0
120;Totaal;Totaal;Geslacht: Mannen;2006 2e kwartaal;3572.0
121;Totaal;Totaal;Geslacht: Mannen;2006 3e kwartaal;3603.0
122;Totaal;Totaal;Geslacht: Mannen;2006 4e kwartaal;3618.0
123;Totaal;Totaal;Geslacht: Mannen;2007 1e kwartaal;3636.0
124;Totaal;Totaal;Geslacht: Mannen;2007 2e kwartaal;3651.0
125;Totaal;Totaal;Geslacht: Mannen;2007 3e kwartaal;3663.0
126;Totaal;Totaal;Geslacht: Mannen;2007 4e kwartaal;3679.0
127;Totaal;Totaal;Geslacht: Mannen;2008 1e kwartaal;3672.0
128;Totaal;Totaal;Geslacht: Mannen;2008 2e kwartaal;3693.0
129;Totaal;Totaal;Geslacht: Mannen;2008 3e kwartaal;3722.0
130;Totaal;Totaal;Geslacht: Mannen;2008 4e kwartaal;3693.0
131;Totaal;Totaal;Geslacht: Mannen;2009 1e kwartaal;3680.0
132;Totaal;Totaal;Geslacht: Mannen;2009 2e kwartaal;3664.0
133;Totaal;Totaal;Geslacht: Mannen;2009 3e kwartaal;3661.0
134;Totaal;Totaal;Geslacht: Mannen;2009 4e kwartaal;3611.0
135;Totaal;Totaal;Geslacht: Mannen;2010 1e kwartaal;3561.0
136;Totaal;Totaal;Geslacht: Mannen;2010 2e kwartaal;3524.0
137;Totaal;Totaal;Geslacht: Mannen;2010 3e kwartaal;3561.0
138;Totaal;Totaal;Geslacht: Mannen;2010 4e kwartaal;3572.0
139;Totaal;Totaal;Geslacht: Mannen;2011 1e kwartaal;3545.0
140;Totaal;Totaal;Geslacht: Mannen;2011 2e kwartaal;3565.0
141;Totaal;Totaal;Geslacht: Mannen;2011 3e kwartaal;3574.0
142;Totaal;Totaal;Geslacht: Mannen;2011 4e kwartaal;3556.0
143;Totaal;Totaal;Geslacht: Mannen;2012 1e kwartaal;3536.0
144;Totaal;Totaal;Geslacht: Mannen;2012 2e kwartaal;3549.0
145;Totaal;Totaal;Geslacht: Mannen;2012 3e kwartaal;3556.0
146;Totaal;Totaal;Geslacht: Mannen;2012 4e kwartaal;3574.0
147;Totaal;Totaal;Geslacht: Mannen;2013 1e kwartaal;3506.0
148;Totaal;Totaal;Geslacht: Mannen;2013 2e kwartaal;3486.0
149;Totaal;Totaal;Geslacht: Mannen;2013 3e kwartaal;3492.0
150;Totaal;Totaal;Geslacht: Mannen;2013 4e kwartaal;3489.0
151;Totaal;Totaal;Geslacht: Mannen;2014 1e kwartaal;3469.0
152;Totaal;Totaal;Geslacht: Mannen;2014 2e kwartaal;3454.0
153;Totaal;Totaal;Geslacht: Mannen;2014 3e kwartaal;3472.0
154;Totaal;Totaal;Geslacht: Mannen;2014 4e kwartaal;3470.0
155;Totaal;Totaal;Geslacht: Mannen;2015 1e kwartaal;3485.0
156;Totaal;Totaal;Geslacht: Mannen;2015 2e kwartaal;3511.0
157;Totaal;Totaal;Geslacht: Mannen;2015 3e kwartaal;3523.0
158;Totaal;Totaal;Geslacht: Mannen;2015 4e kwartaal;3516.0
159;Totaal;Totaal;Geslacht: Mannen;2016 1e kwartaal;3504.0
160;Totaal;Totaal;Geslacht: Mannen;2016 2e kwartaal;3533.0
161;Totaal;Totaal;Geslacht: Mannen;2016 3e kwartaal;3553.0
162;Totaal;Totaal;Geslacht: Mannen;2016 4e kwartaal;3577.0
163;Totaal;Totaal;Geslacht: Mannen;2017 1e kwartaal;3569.0
164;Totaal;Totaal;Geslacht: Mannen;2017 2e kwartaal;3594.0
165;Totaal;Totaal;Geslacht: Mannen;2017 3e kwartaal;3635.0
166;Totaal;Totaal;Geslacht: Mannen;2017 4e kwartaal;3679.0
167;Totaal;Totaal;Geslacht: Mannen;2018 1e kwartaal;3705.0
168;Totaal;Totaal;Geslacht: Mannen;2018 2e kwartaal;3715.0
169;Totaal;Totaal;Geslacht: Mannen;2018 3e kwartaal;3715.0
170;Totaal;Totaal;Geslacht: Mannen;2018 4e kwartaal;3741.0
171;Totaal;Totaal;Geslacht: Mannen;2018;3517.0
172;Totaal;Totaal;Geslacht: Mannen;2019 1e kwartaal;3757.0
173;Totaal;Totaal;Geslacht: Mannen;2019 2e kwartaal;3764.0
174;Totaal;Totaal;Geslacht: Mannen;2019 3e kwartaal;3793.0
175;Totaal;Totaal;Geslacht: Mannen;2019 4e kwartaal;3800.0
176;Totaal;Totaal;Geslacht: Mannen;2019;3583.0
177;Totaal;Totaal;Geslacht: Mannen;2020 1e kwartaal;3797.0
178;Totaal;Totaal;Geslacht: Mannen;2020 2e kwartaal;3724.0
179;Totaal;Totaal;Geslacht: Mannen;2020 3e kwartaal;3679.0
180;Totaal;Totaal;Geslacht: Mannen;2020 4e kwartaal;3665.0
181;Totaal;Totaal;Geslacht: Mannen;2020;3588.0
182;Totaal;Totaal;Geslacht: Mannen;2021 1e kwartaal;
183;Totaal;Totaal;Geslacht: Mannen;2021 2e kwartaal;3780.0
184;Totaal;Totaal;Geslacht: Mannen;2021 3e kwartaal;3797.0
185;Totaal;Totaal;Geslacht: Mannen;2021 4e kwartaal;3816.0
186;Totaal;Totaal;Geslacht: Mannen;2022 1e kwartaal;3873.0
187;Totaal;Totaal;Geslacht: Mannen;2022 2e kwartaal;3908.0
188;Totaal;Totaal;Geslacht: Vrouwen;2004;2790.0
189;Totaal;Totaal;Geslacht: Vrouwen;2005;2831.0
190;Totaal;Totaal;Geslacht: Vrouwen;2006;2879.0
191;Totaal;Totaal;Geslacht: Vrouwen;2007;2943.0
192;Totaal;Totaal;Geslacht: Vrouwen;2008;3045.0
193;Totaal;Totaal;Geslacht: Vrouwen;2009;3082.0
194;Totaal;Totaal;Geslacht: Vrouwen;2010;3103.0
195;Totaal;Totaal;Geslacht: Vrouwen;2011;3087.0
196;Totaal;Totaal;Geslacht: Vrouwen;2012;3088.0
197;Totaal;Totaal;Geslacht: Vrouwen;2013;3092.0
198;Totaal;Totaal;Geslacht: Vrouwen;2014;3030.0
199;Totaal;Totaal;Geslacht: Vrouwen;2015;3024.0
200;Totaal;Totaal;Geslacht: Vrouwen;2016;3060.0
201;Totaal;Totaal;Geslacht: Vrouwen;2017;3128.0
202;Totaal;Totaal;Geslacht: Vrouwen;2003 2e kwartaal;2961.0
203;Totaal;Totaal;Geslacht: Vrouwen;2003 3e kwartaal;2973.0
204;Totaal;Totaal;Geslacht: Vrouwen;2003 4e kwartaal;2946.0
205;Totaal;Totaal;Geslacht: Vrouwen;2004 1e kwartaal;2900.0
206;Totaal;Totaal;Geslacht: Vrouwen;2004 2e kwartaal;2902.0
207;Totaal;Totaal;Geslacht: Vrouwen;2004 3e kwartaal;2935.0
208;Totaal;Totaal;Geslacht: Vrouwen;2004 4e kwartaal;2945.0
209;Totaal;Totaal;Geslacht: Vrouwen;2005 1e kwartaal;2953.0
210;Totaal;Totaal;Geslacht: Vrouwen;2005 2e kwartaal;2962.0
211;Totaal;Totaal;Geslacht: Vrouwen;2005 3e kwartaal;2976.0
212;Totaal;Totaal;Geslacht: Vrouwen;2005 4e kwartaal;3013.0
213;Totaal;Totaal;Geslacht: Vrouwen;2006 1e kwartaal;3011.0
214;Totaal;Totaal;Geslacht: Vrouwen;2006 2e kwartaal;3027.0
215;Totaal;Totaal;Geslacht: Vrouwen;2006 3e kwartaal;3023.0
216;Totaal;Totaal;Geslacht: Vrouwen;2006 4e kwartaal;3050.0
217;Totaal;Totaal;Geslacht: Vrouwen;2007 1e kwartaal;3052.0
218;Totaal;Totaal;Geslacht: Vrouwen;2007 2e kwartaal;3092.0
219;Totaal;Totaal;Geslacht: Vrouwen;2007 3e kwartaal;3147.0
220;Totaal;Totaal;Geslacht: Vrouwen;2007 4e kwartaal;3179.0
221;Totaal;Totaal;Geslacht: Vrouwen;2008 1e kwartaal;3174.0
222;Totaal;Totaal;Geslacht: Vrouwen;2008 2e kwartaal;3203.0
223;Totaal;Totaal;Geslacht: Vrouwen;2008 3e kwartaal;3211.0
224;Totaal;Totaal;Geslacht: Vrouwen;2008 4e kwartaal;3229.0
225;Totaal;Totaal;Geslacht: Vrouwen;2009 1e kwartaal;3243.0
226;Totaal;Totaal;Geslacht: Vrouwen;2009 2e kwartaal;3244.0
227;Totaal;Totaal;Geslacht: Vrouwen;2009 3e kwartaal;3225.0
228;Totaal;Totaal;Geslacht: Vrouwen;2009 4e kwartaal;3229.0
229;Totaal;Totaal;Geslacht: Vrouwen;2010 1e kwartaal;3215.0
230;Totaal;Totaal;Geslacht: Vrouwen;2010 2e kwartaal;3238.0
231;Totaal;Totaal;Geslacht: Vrouwen;2010 3e kwartaal;3235.0
232;Totaal;Totaal;Geslacht: Vrouwen;2010 4e kwartaal;3230.0
233;Totaal;Totaal;Geslacht: Vrouwen;2011 1e kwartaal;3235.0
234;Totaal;Totaal;Geslacht: Vrouwen;2011 2e kwartaal;3240.0
235;Totaal;Totaal;Geslacht: Vrouwen;2011 3e kwartaal;3238.0
236;Totaal;Totaal;Geslacht: Vrouwen;2011 4e kwartaal;3248.0
237;Totaal;Totaal;Geslacht: Vrouwen;2012 1e kwartaal;3270.0
238;Totaal;Totaal;Geslacht: Vrouwen;2012 2e kwartaal;3255.0
239;Totaal;Totaal;Geslacht: Vrouwen;2012 3e kwartaal;3262.0
240;Totaal;Totaal;Geslacht: Vrouwen;2012 4e kwartaal;3282.0
241;Totaal;Totaal;Geslacht: Vrouwen;2013 1e kwartaal;3254.0
242;Totaal;Totaal;Geslacht: Vrouwen;2013 2e kwartaal;3260.0
243;Totaal;Totaal;Geslacht: Vrouwen;2013 3e kwartaal;3235.0
244;Totaal;Totaal;Geslacht: Vrouwen;2013 4e kwartaal;3207.0
245;Totaal;Totaal;Geslacht: Vrouwen;2014 1e kwartaal;3167.0
246;Totaal;Totaal;Geslacht: Vrouwen;2014 2e kwartaal;3164.0
247;Totaal;Totaal;Geslacht: Vrouwen;2014 3e kwartaal;3168.0
248;Totaal;Totaal;Geslacht: Vrouwen;2014 4e kwartaal;3207.0
249;Totaal;Totaal;Geslacht: Vrouwen;2015 1e kwartaal;3200.0
250;Totaal;Totaal;Geslacht: Vrouwen;2015 2e kwartaal;3200.0
251;Totaal;Totaal;Geslacht: Vrouwen;2015 3e kwartaal;3201.0
252;Totaal;Totaal;Geslacht: Vrouwen;2015 4e kwartaal;3210.0
253;Totaal;Totaal;Geslacht: Vrouwen;2016 1e kwartaal;3213.0
254;Totaal;Totaal;Geslacht: Vrouwen;2016 2e kwartaal;3237.0
255;Totaal;Totaal;Geslacht: Vrouwen;2016 3e kwartaal;3296.0
256;Totaal;Totaal;Geslacht: Vrouwen;2016 4e kwartaal;3293.0
257;Totaal;Totaal;Geslacht: Vrouwen;2017 1e kwartaal;3304.0
258;Totaal;Totaal;Geslacht: Vrouwen;2017 2e kwartaal;3313.0
259;Totaal;Totaal;Geslacht: Vrouwen;2017 3e kwartaal;3345.0
260;Totaal;Totaal;Geslacht: Vrouwen;2017 4e kwartaal;3356.0
261;Totaal;Totaal;Geslacht: Vrouwen;2018 1e kwartaal;3391.0
262;Totaal;Totaal;Geslacht: Vrouwen;2018 2e kwartaal;3397.0
263;Totaal;Totaal;Geslacht: Vrouwen;2018 3e kwartaal;3425.0
264;Totaal;Totaal;Geslacht: Vrouwen;2018 4e kwartaal;3458.0
265;Totaal;Totaal;Geslacht: Vrouwen;2018;3220.0
266;Totaal;Totaal;Geslacht: Vrouwen;2019 1e kwartaal;3484.0
267;Totaal;Totaal;Geslacht: Vrouwen;2019 2e kwartaal;3521.0
268;Totaal;Totaal;Geslacht: Vrouwen;2019 3e kwartaal;3545.0
269;Totaal;Totaal;Geslacht: Vrouwen;2019 4e kwartaal;3537.0
270;Totaal;Totaal;Geslacht: Vrouwen;2019;3286.0
271;Totaal;Totaal;Geslacht: Vrouwen;2020 1e kwartaal;3525.0
272;Totaal;Totaal;Geslacht: Vrouwen;2020 2e kwartaal;3508.0
273;Totaal;Totaal;Geslacht: Vrouwen;2020 3e kwartaal;3474.0
274;Totaal;Totaal;Geslacht: Vrouwen;2020 4e kwartaal;3488.0
275;Totaal;Totaal;Geslacht: Vrouwen;2020;3315.0
276;Totaal;Totaal;Geslacht: Vrouwen;2021 1e kwartaal;
277;Totaal;Totaal;Geslacht: Vrouwen;2021 2e kwartaal;3656.0
278;Totaal;Totaal;Geslacht: Vrouwen;2021 3e kwartaal;3684.0
279;Totaal;Totaal;Geslacht: Vrouwen;2021 4e kwartaal;3709.0
280;Totaal;Totaal;Geslacht: Vrouwen;2022 1e kwartaal;3715.0
281;Totaal;Totaal;Geslacht: Vrouwen;2022 2e kwartaal;3758.0
282;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2004;932.0
283;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2005;901.0
284;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2006;894.0
285;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2007;949.0
286;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2008;979.0
287;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2009;989.0
288;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2010;968.0
289;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2011;901.0
290;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2012;902.0
291;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013;918.0
292;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014;889.0
293;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015;878.0
294;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016;873.0
295;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017;895.0
296;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2003 2e kwartaal;1080.0
297;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2003 3e kwartaal;1092.0
298;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2003 4e kwartaal;1079.0
299;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2004 1e kwartaal;1077.0
300;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2004 2e kwartaal;1050.0
301;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2004 3e kwartaal;1026.0
302;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2004 4e kwartaal;1026.0
303;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2005 1e kwartaal;1039.0
304;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2005 2e kwartaal;1036.0
305;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2005 3e kwartaal;1027.0
306;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2005 4e kwartaal;1045.0
307;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2006 1e kwartaal;1042.0
308;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2006 2e kwartaal;1038.0
309;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2006 3e kwartaal;1055.0
310;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2006 4e kwartaal;1056.0
311;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2007 1e kwartaal;1079.0
312;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2007 2e kwartaal;1084.0
313;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2007 3e kwartaal;1100.0
314;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2007 4e kwartaal;1121.0
315;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2008 1e kwartaal;1111.0
316;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2008 2e kwartaal;1124.0
317;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2008 3e kwartaal;1120.0
318;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2008 4e kwartaal;1128.0
319;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2009 1e kwartaal;1120.0
320;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2009 2e kwartaal;1113.0
321;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2009 3e kwartaal;1114.0
322;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2009 4e kwartaal;1105.0
323;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2010 1e kwartaal;1098.0
324;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2010 2e kwartaal;1074.0
325;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2010 3e kwartaal;1058.0
326;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2010 4e kwartaal;1053.0
327;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2011 1e kwartaal;1060.0
328;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2011 2e kwartaal;1075.0
329;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2011 3e kwartaal;1079.0
330;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2011 4e kwartaal;1066.0
331;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2012 1e kwartaal;1061.0
332;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2012 2e kwartaal;1059.0
333;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2012 3e kwartaal;1060.0
334;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2012 4e kwartaal;1078.0
335;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;1069.0
336;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;1067.0
337;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;1053.0
338;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;1047.0
339;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;1047.0
340;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;1034.0
341;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;1035.0
342;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;1024.0
343;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;1060.0
344;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;1074.0
345;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;1060.0
346;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;1044.0
347;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;1037.0
348;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;1060.0
349;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;1079.0
350;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;1081.0
351;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;1087.0
352;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;1119.0
353;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;1125.0
354;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;1157.0
355;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;1170.0
356;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;1157.0
357;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;1156.0
358;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;1176.0
