ID;KenmerkenVanHuishoudens;Inkomensgroepen;Inkomensbegrippen;Perioden;HoogsteInkomen_1;GemiddeldInkomen_2;TotaalAantal_3;InProcentenVanHetTotaal_4;TotaalAantal_5;GemiddeldPerHuishouden_6;TotaalAantal_7;GemiddeldPerHuishouden_8
34;0;Laagste 10%-groep;Bruto inkomen;1991;9.7;6.0;621;10.0;752;1.2;651;1.0
35;0;Laagste 10%-groep;Bruto inkomen;1992;10.2;6.1;631;10.0;757;1.2;667;1.1
36;0;Laagste 10%-groep;Bruto inkomen;1993;10.1;5.8;640;10.0;799;1.2;687;1.1
37;0;Laagste 10%-groep;Bruto inkomen;1994;10.4;6.3;645;10.0;793;1.2;688;1.1
38;0;Laagste 10%-groep;Bruto inkomen;1995;10.5;6.7;655;10.0;772;1.2;685;1.0
39;0;Laagste 10%-groep;Bruto inkomen;1996;10.9;6.4;662;10.0;811;1.2;707;1.1
40;0;Laagste 10%-groep;Bruto inkomen;1997;11.3;6.9;670;10.0;815;1.2;714;1.1
41;0;Laagste 10%-groep;Bruto inkomen;1998;11.7;6.5;678;10.0;849;1.3;732;1.1
42;0;Laagste 10%-groep;Bruto inkomen;1999;12.1;6.8;685;10.0;861;1.3;744;1.1
43;0;Laagste 10%-groep;Bruto inkomen;2000;12.7;7.6;694;10.0;870;1.3;747;1.1
44;0;Laagste 10%-groep;Besteedbaar inkomen;1990;7.0;3.8;613;10.0;756;1.2;651;1.1
45;0;Laagste 10%-groep;Besteedbaar inkomen;1991;7.2;4.1;621;10.0;776;1.2;658;1.1
46;0;Laagste 10%-groep;Besteedbaar inkomen;1992;7.6;4.1;631;10.0;782;1.2;676;1.1
47;0;Laagste 10%-groep;Besteedbaar inkomen;1993;7.6;3.8;640;10.0;826;1.3;698;1.1
48;0;Laagste 10%-groep;Besteedbaar inkomen;1994;7.9;4.4;645;10.0;813;1.3;697;1.1
49;0;Laagste 10%-groep;Besteedbaar inkomen;1995;8.2;4.8;655;10.0;787;1.2;693;1.1
50;0;Laagste 10%-groep;Besteedbaar inkomen;1996;8.4;4.3;662;10.0;827;1.3;715;1.1
51;0;Laagste 10%-groep;Besteedbaar inkomen;1997;8.8;4.6;670;10.0;833;1.2;724;1.1
52;0;Laagste 10%-groep;Besteedbaar inkomen;1998;9.3;4.1;678;10.0;860;1.3;740;1.1
53;0;Laagste 10%-groep;Besteedbaar inkomen;1999;9.6;4.3;685;10.0;883;1.3;757;1.1
54;0;Laagste 10%-groep;Besteedbaar inkomen;2000;10.0;4.9;694;10.0;893;1.3;761;1.1
55;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1990;6.4;3.7;613;10.0;1076;1.8;730;1.2
56;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1991;6.6;3.9;621;10.0;1089;1.8;739;1.2
57;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1992;6.9;4.0;631;10.0;1114;1.8;762;1.2
58;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1993;6.9;3.8;640;10.0;1153;1.8;782;1.2
59;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1994;7.1;4.2;645;10.0;1181;1.8;792;1.2
60;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1995;7.4;4.5;655;10.0;1172;1.8;792;1.2
61;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1996;7.6;4.1;662;10.0;1196;1.8;813;1.2
62;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1997;7.9;4.4;670;10.0;1219;1.8;827;1.2
63;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1998;8.4;4.3;678;10.0;1271;1.9;849;1.3
64;0;Laagste 10%-groep;Gestandaardiseerd inkomen;1999;8.6;4.4;686;10.0;1277;1.9;858;1.3
65;0;Laagste 10%-groep;Gestandaardiseerd inkomen;2000;9.0;4.8;694;10.0;1288;1.9;865;1.2
66;0;2e 10%-groep;Bruto inkomen;1990;13.0;11.1;613;10.0;832;1.4;733;1.2
67;0;2e 10%-groep;Bruto inkomen;1991;13.5;11.5;621;10.0;846;1.4;741;1.2
68;0;2e 10%-groep;Bruto inkomen;1992;14.1;12.1;631;10.0;860;1.4;758;1.2
69;0;2e 10%-groep;Bruto inkomen;1993;14.1;12.1;640;10.0;852;1.3;750;1.2
70;0;2e 10%-groep;Bruto inkomen;1994;14.1;12.2;645;10.0;859;1.3;754;1.2
71;0;2e 10%-groep;Bruto inkomen;1995;14.3;12.3;655;10.0;889;1.4;770;1.2
72;0;2e 10%-groep;Bruto inkomen;1996;14.7;12.7;662;10.0;885;1.3;771;1.2
73;0;2e 10%-groep;Bruto inkomen;1997;15.2;13.2;670;10.0;882;1.3;768;1.1
74;0;2e 10%-groep;Bruto inkomen;1998;15.7;13.6;678;10.0;913;1.3;782;1.2
75;0;2e 10%-groep;Bruto inkomen;1999;16.3;14.2;686;10.0;925;1.3;790;1.2
76;0;2e 10%-groep;Bruto inkomen;2000;17.1;14.9;694;10.0;955;1.4;812;1.2
77;0;2e 10%-groep;Besteedbaar inkomen;1990;9.5;8.3;613;10.0;774;1.3;667;1.1
78;0;2e 10%-groep;Besteedbaar inkomen;1991;9.9;8.6;621;10.0;795;1.3;683;1.1
79;0;2e 10%-groep;Besteedbaar inkomen;1992;10.2;8.9;631;10.0;801;1.3;688;1.1
80;0;2e 10%-groep;Besteedbaar inkomen;1993;10.3;9.0;640;10.0;796;1.2;691;1.1
81;0;2e 10%-groep;Besteedbaar inkomen;1994;10.5;9.2;645;10.0;811;1.3;698;1.1
82;0;2e 10%-groep;Besteedbaar inkomen;1995;10.8;9.5;655;10.0;819;1.3;707;1.1
83;0;2e 10%-groep;Besteedbaar inkomen;1996;11.0;9.7;662;10.0;817;1.2;714;1.1
84;0;2e 10%-groep;Besteedbaar inkomen;1997;11.5;10.1;670;10.0;822;1.2;719;1.1
85;0;2e 10%-groep;Besteedbaar inkomen;1998;12.1;10.7;678;10.0;824;1.2;726;1.1
86;0;2e 10%-groep;Besteedbaar inkomen;1999;12.4;11.0;686;10.0;835;1.2;732;1.1
87;0;2e 10%-groep;Besteedbaar inkomen;2000;12.9;11.5;694;10.0;858;1.2;750;1.1
88;0;2e 10%-groep;Gestandaardiseerd inkomen;1990;7.7;7.1;613;10.0;1262;2.1;796;1.3
89;0;2e 10%-groep;Gestandaardiseerd inkomen;1991;7.9;7.3;621;10.0;1298;2.1;826;1.3
90;0;2e 10%-groep;Gestandaardiseerd inkomen;1992;8.3;7.6;631;10.0;1295;2.1;831;1.3
91;0;2e 10%-groep;Gestandaardiseerd inkomen;1993;8.4;7.7;640;10.0;1308;2.0;841;1.3
92;0;2e 10%-groep;Gestandaardiseerd inkomen;1994;8.6;7.9;645;10.0;1287;2.0;841;1.3
93;0;2e 10%-groep;Gestandaardiseerd inkomen;1995;8.9;8.2;655;10.0;1308;2.0;852;1.3
94;0;2e 10%-groep;Gestandaardiseerd inkomen;1996;9.1;8.4;662;10.0;1308;2.0;865;1.3
95;0;2e 10%-groep;Gestandaardiseerd inkomen;1997;9.5;8.8;670;10.0;1323;2.0;875;1.3
96;0;2e 10%-groep;Gestandaardiseerd inkomen;1998;10.1;9.3;678;10.0;1346;2.0;888;1.3
97;0;2e 10%-groep;Gestandaardiseerd inkomen;1999;10.4;9.6;685;10.0;1360;2.0;904;1.3
98;0;2e 10%-groep;Gestandaardiseerd inkomen;2000;10.9;10.0;694;10.0;1370;2.0;919;1.3
99;0;3e 10%-groep;Bruto inkomen;1990;17.0;14.9;613;10.0;1124;1.8;844;1.4
100;0;3e 10%-groep;Bruto inkomen;1991;17.7;15.6;621;10.0;1145;1.8;863;1.4
101;0;3e 10%-groep;Bruto inkomen;1992;18.5;16.2;631;10.0;1165;1.8;873;1.4
102;0;3e 10%-groep;Bruto inkomen;1993;18.4;16.2;640;10.0;1187;1.9;887;1.4
103;0;3e 10%-groep;Bruto inkomen;1994;18.2;16.0;645;10.0;1201;1.9;899;1.4
104;0;3e 10%-groep;Bruto inkomen;1995;18.3;16.2;655;10.0;1221;1.9;913;1.4
105;0;3e 10%-groep;Bruto inkomen;1996;18.8;16.7;662;10.0;1225;1.9;918;1.4
106;0;3e 10%-groep;Bruto inkomen;1997;19.2;17.1;671;10.0;1228;1.8;932;1.4
107;0;3e 10%-groep;Bruto inkomen;1998;19.9;17.7;678;10.0;1213;1.8;937;1.4
108;0;3e 10%-groep;Bruto inkomen;1999;20.7;18.4;686;10.0;1221;1.8;943;1.4
109;0;3e 10%-groep;Bruto inkomen;2000;21.7;19.4;694;10.0;1222;1.8;952;1.4
110;0;3e 10%-groep;Besteedbaar inkomen;1990;11.7;10.6;613;10.0;1047;1.7;805;1.3
111;0;3e 10%-groep;Besteedbaar inkomen;1991;12.1;11.0;621;10.0;1062;1.7;814;1.3
112;0;3e 10%-groep;Besteedbaar inkomen;1992;12.5;11.4;631;10.0;1078;1.7;828;1.3
113;0;3e 10%-groep;Besteedbaar inkomen;1993;12.6;11.5;640;10.0;1087;1.7;833;1.3
114;0;3e 10%-groep;Besteedbaar inkomen;1994;12.8;11.6;645;10.0;1114;1.7;840;1.3
115;0;3e 10%-groep;Besteedbaar inkomen;1995;13.2;12.0;655;10.0;1123;1.7;850;1.3
116;0;3e 10%-groep;Besteedbaar inkomen;1996;13.5;12.3;662;10.0;1125;1.7;852;1.3
117;0;3e 10%-groep;Besteedbaar inkomen;1997;14.0;12.7;670;10.0;1122;1.7;861;1.3
118;0;3e 10%-groep;Besteedbaar inkomen;1998;14.6;13.3;678;10.0;1113;1.6;863;1.3
119;0;3e 10%-groep;Besteedbaar inkomen;1999;15.0;13.7;686;10.0;1105;1.6;861;1.3
120;0;3e 10%-groep;Besteedbaar inkomen;2000;15.7;14.3;694;10.0;1115;1.6;873;1.3
121;0;3e 10%-groep;Gestandaardiseerd inkomen;1990;8.8;8.2;613;10.0;1456;2.4;863;1.4
122;0;3e 10%-groep;Gestandaardiseerd inkomen;1991;9.1;8.5;621;10.0;1474;2.4;879;1.4
123;0;3e 10%-groep;Gestandaardiseerd inkomen;1992;9.5;8.9;631;10.0;1469;2.3;894;1.4
124;0;3e 10%-groep;Gestandaardiseerd inkomen;1993;9.7;9.1;640;10.0;1429;2.2;894;1.4
125;0;3e 10%-groep;Gestandaardiseerd inkomen;1994;9.9;9.2;646;10.0;1411;2.2;905;1.4
126;0;3e 10%-groep;Gestandaardiseerd inkomen;1995;10.2;9.5;655;10.0;1416;2.2;929;1.4
127;0;3e 10%-groep;Gestandaardiseerd inkomen;1996;10.5;9.8;662;10.0;1423;2.2;938;1.4
128;0;3e 10%-groep;Gestandaardiseerd inkomen;1997;10.9;10.2;671;10.0;1440;2.1;961;1.4
129;0;3e 10%-groep;Gestandaardiseerd inkomen;1998;11.5;10.8;678;10.0;1451;2.1;975;1.4
130;0;3e 10%-groep;Gestandaardiseerd inkomen;1999;11.8;11.1;686;10.0;1432;2.1;977;1.4
131;0;3e 10%-groep;Gestandaardiseerd inkomen;2000;12.5;11.7;694;10.0;1429;2.1;991;1.4
132;0;4e 10%-groep;Bruto inkomen;1990;21.7;19.3;613;10.0;1190;1.9;838;1.4
133;0;4e 10%-groep;Bruto inkomen;1991;22.6;20.2;621;10.0;1209;1.9;859;1.4
134;0;4e 10%-groep;Bruto inkomen;1992;23.5;21.0;631;10.0;1205;1.9;869;1.4
135;0;4e 10%-groep;Bruto inkomen;1993;23.6;20.9;640;10.0;1230;1.9;886;1.4
136;0;4e 10%-groep;Bruto inkomen;1994;23.3;20.7;645;10.0;1246;1.9;901;1.4
137;0;4e 10%-groep;Bruto inkomen;1995;23.4;20.9;655;10.0;1238;1.9;916;1.4
138;0;4e 10%-groep;Bruto inkomen;1996;24.0;21.4;662;10.0;1238;1.9;925;1.4
139;0;4e 10%-groep;Bruto inkomen;1997;24.3;21.7;670;10.0;1254;1.9;948;1.4
140;0;4e 10%-groep;Bruto inkomen;1998;25.0;22.4;678;10.0;1251;1.8;952;1.4
141;0;4e 10%-groep;Bruto inkomen;1999;26.0;23.3;685;10.0;1241;1.8;955;1.4
142;0;4e 10%-groep;Bruto inkomen;2000;27.2;24.4;694;10.0;1236;1.8;958;1.4
143;0;4e 10%-groep;Besteedbaar inkomen;1990;14.0;12.8;613;10.0;1233;2.0;844;1.4
144;0;4e 10%-groep;Besteedbaar inkomen;1991;14.5;13.3;621;10.0;1252;2.0;873;1.4
145;0;4e 10%-groep;Besteedbaar inkomen;1992;15.0;13.7;631;10.0;1244;2.0;877;1.4
146;0;4e 10%-groep;Besteedbaar inkomen;1993;15.2;13.9;640;10.0;1250;2.0;891;1.4
147;0;4e 10%-groep;Besteedbaar inkomen;1994;15.5;14.1;645;10.0;1259;2.0;905;1.4
148;0;4e 10%-groep;Besteedbaar inkomen;1995;15.9;14.5;655;10.0;1267;1.9;920;1.4
149;0;4e 10%-groep;Besteedbaar inkomen;1996;16.2;14.8;662;10.0;1269;1.9;934;1.4
150;0;4e 10%-groep;Besteedbaar inkomen;1997;16.8;15.4;670;10.0;1266;1.9;939;1.4
151;0;4e 10%-groep;Besteedbaar inkomen;1998;17.4;16.0;678;10.0;1276;1.9;945;1.4
152;0;4e 10%-groep;Besteedbaar inkomen;1999;17.9;16.4;686;10.0;1281;1.9;960;1.4
153;0;4e 10%-groep;Besteedbaar inkomen;2000;18.7;17.1;694;10.0;1268;1.8;960;1.4
154;0;4e 10%-groep;Gestandaardiseerd inkomen;1990;10.0;9.4;613;10.0;1555;2.5;926;1.5
155;0;4e 10%-groep;Gestandaardiseerd inkomen;1991;10.4;9.7;621;10.0;1549;2.5;951;1.5
156;0;4e 10%-groep;Gestandaardiseerd inkomen;1992;10.8;10.1;631;10.0;1584;2.5;967;1.5
157;0;4e 10%-groep;Gestandaardiseerd inkomen;1993;11.0;10.3;640;10.0;1586;2.5;977;1.5
158;0;4e 10%-groep;Gestandaardiseerd inkomen;1994;11.2;10.5;645;10.0;1580;2.4;982;1.5
159;0;4e 10%-groep;Gestandaardiseerd inkomen;1995;11.6;10.9;655;10.0;1573;2.4;993;1.5
160;0;4e 10%-groep;Gestandaardiseerd inkomen;1996;11.9;11.2;662;10.0;1563;2.4;1012;1.5
161;0;4e 10%-groep;Gestandaardiseerd inkomen;1997;12.4;11.7;670;10.0;1563;2.3;1026;1.5
162;0;4e 10%-groep;Gestandaardiseerd inkomen;1998;13.0;12.2;678;10.0;1532;2.3;1037;1.5
163;0;4e 10%-groep;Gestandaardiseerd inkomen;1999;13.5;12.6;686;10.0;1546;2.3;1053;1.5
164;0;4e 10%-groep;Gestandaardiseerd inkomen;2000;14.1;13.3;694;10.0;1578;2.3;1079;1.6
165;0;5e 10%-groep;Bruto inkomen;1990;26.1;23.9;613;10.0;1438;2.3;882;1.4
166;0;5e 10%-groep;Bruto inkomen;1991;27.4;25.0;621;10.0;1452;2.3;903;1.5
167;0;5e 10%-groep;Bruto inkomen;1992;28.6;26.1;631;10.0;1449;2.3;919;1.5
168;0;5e 10%-groep;Bruto inkomen;1993;28.7;26.1;640;10.0;1424;2.2;923;1.4
169;0;5e 10%-groep;Bruto inkomen;1994;28.5;25.9;645;10.0;1439;2.2;943;1.5
170;0;5e 10%-groep;Bruto inkomen;1995;28.9;26.2;655;10.0;1453;2.2;965;1.5
171;0;5e 10%-groep;Bruto inkomen;1996;29.3;26.7;662;10.0;1436;2.2;975;1.5
172;0;5e 10%-groep;Bruto inkomen;1997;29.6;27.0;670;10.0;1446;2.2;997;1.5
173;0;5e 10%-groep;Bruto inkomen;1998;30.5;27.7;678;10.0;1426;2.1;1000;1.5
174;0;5e 10%-groep;Bruto inkomen;1999;31.8;28.9;686;10.0;1417;2.1;1004;1.5
175;0;5e 10%-groep;Bruto inkomen;2000;33.2;30.2;694;10.0;1432;2.1;1026;1.5
176;0;5e 10%-groep;Besteedbaar inkomen;1990;16.5;15.2;613;10.0;1516;2.5;906;1.5
177;0;5e 10%-groep;Besteedbaar inkomen;1991;17.1;15.8;621;10.0;1536;2.5;932;1.5
178;0;5e 10%-groep;Besteedbaar inkomen;1992;17.7;16.3;631;10.0;1516;2.4;942;1.5
179;0;5e 10%-groep;Besteedbaar inkomen;1993;18.0;16.6;640;10.0;1503;2.3;956;1.5
180;0;5e 10%-groep;Besteedbaar inkomen;1994;18.4;16.9;645;10.0;1501;2.3;970;1.5
181;0;5e 10%-groep;Besteedbaar inkomen;1995;18.8;17.3;655;10.0;1506;2.3;988;1.5
182;0;5e 10%-groep;Besteedbaar inkomen;1996;19.3;17.8;662;10.0;1507;2.3;1007;1.5
183;0;5e 10%-groep;Besteedbaar inkomen;1997;19.9;18.3;670;10.0;1504;2.2;1020;1.5
184;0;5e 10%-groep;Besteedbaar inkomen;1998;20.6;19.0;678;10.0;1517;2.2;1033;1.5
185;0;5e 10%-groep;Besteedbaar inkomen;1999;21.3;19.6;686;10.0;1507;2.2;1037;1.5
186;0;5e 10%-groep;Besteedbaar inkomen;2000;22.2;20.5;694;10.0;1513;2.2;1055;1.5
187;0;5e 10%-groep;Gestandaardiseerd inkomen;1990;11.3;10.6;613;10.0;1569;2.6;994;1.6
188;0;5e 10%-groep;Gestandaardiseerd inkomen;1991;11.7;11.0;621;10.0;1590;2.6;1016;1.6
189;0;5e 10%-groep;Gestandaardiseerd inkomen;1992;12.2;11.5;631;10.0;1604;2.5;1036;1.6
190;0;5e 10%-groep;Gestandaardiseerd inkomen;1993;12.5;11.7;640;10.0;1627;2.5;1049;1.6
191;0;5e 10%-groep;Gestandaardiseerd inkomen;1994;12.8;12.0;645;10.0;1630;2.5;1059;1.6
192;0;5e 10%-groep;Gestandaardiseerd inkomen;1995;13.1;12.4;655;10.0;1638;2.5;1083;1.7
193;0;5e 10%-groep;Gestandaardiseerd inkomen;1996;13.5;12.7;662;10.0;1654;2.5;1101;1.7
194;0;5e 10%-groep;Gestandaardiseerd inkomen;1997;14.0;13.2;670;10.0;1638;2.4;1108;1.7
195;0;5e 10%-groep;Gestandaardiseerd inkomen;1998;14.6;13.8;678;10.0;1638;2.4;1132;1.7
196;0;5e 10%-groep;Gestandaardiseerd inkomen;1999;15.2;14.3;686;10.0;1627;2.4;1133;1.7
197;0;5e 10%-groep;Gestandaardiseerd inkomen;2000;15.9;15.0;694;10.0;1635;2.4;1144;1.6
198;0;6e 10%-groep;Bruto inkomen;1990;30.8;28.4;613;10.0;1707;2.8;988;1.6
199;0;6e 10%-groep;Bruto inkomen;1991;32.3;29.8;621;10.0;1707;2.7;1014;1.6
200;0;6e 10%-groep;Bruto inkomen;1992;33.9;31.2;631;10.0;1718;2.7;1034;1.6
201;0;6e 10%-groep;Bruto inkomen;1993;34.1;31.3;640;10.0;1720;2.7;1046;1.6
202;0;6e 10%-groep;Bruto inkomen;1994;34.0;31.2;645;10.0;1705;2.6;1058;1.6
203;0;6e 10%-groep;Bruto inkomen;1995;34.4;31.6;655;10.0;1710;2.6;1077;1.6
204;0;6e 10%-groep;Bruto inkomen;1996;35.0;32.1;662;10.0;1710;2.6;1088;1.6
205;0;6e 10%-groep;Bruto inkomen;1997;35.3;32.4;670;10.0;1703;2.5;1113;1.7
206;0;6e 10%-groep;Bruto inkomen;1998;36.5;33.4;678;10.0;1707;2.5;1142;1.7
207;0;6e 10%-groep;Bruto inkomen;1999;38.1;34.9;686;10.0;1718;2.5;1155;1.7
208;0;6e 10%-groep;Bruto inkomen;2000;39.7;36.4;694;10.0;1687;2.4;1156;1.7
209;0;6e 10%-groep;Besteedbaar inkomen;1990;19.0;17.7;613;10.0;1685;2.7;996;1.6
210;0;6e 10%-groep;Besteedbaar inkomen;1991;19.8;18.4;621;10.0;1680;2.7;1021;1.6
211;0;6e 10%-groep;Besteedbaar inkomen;1992;20.4;19.0;631;10.0;1714;2.7;1039;1.6
212;0;6e 10%-groep;Besteedbaar inkomen;1993;20.8;19.4;640;10.0;1714;2.7;1049;1.6
213;0;6e 10%-groep;Besteedbaar inkomen;1994;21.3;19.8;645;10.0;1711;2.7;1069;1.7
214;0;6e 10%-groep;Besteedbaar inkomen;1995;22.0;20.4;655;10.0;1730;2.6;1083;1.7
215;0;6e 10%-groep;Besteedbaar inkomen;1996;22.5;20.9;662;10.0;1726;2.6;1110;1.7
216;0;6e 10%-groep;Besteedbaar inkomen;1997;23.2;21.5;670;10.0;1724;2.6;1131;1.7
217;0;6e 10%-groep;Besteedbaar inkomen;1998;24.0;22.3;678;10.0;1725;2.5;1155;1.7
218;0;6e 10%-groep;Besteedbaar inkomen;1999;24.8;23.0;685;10.0;1721;2.5;1159;1.7
219;0;6e 10%-groep;Besteedbaar inkomen;2000;25.9;24.1;694;10.0;1719;2.5;1180;1.7
220;0;6e 10%-groep;Gestandaardiseerd inkomen;1990;12.7;12.0;613;10.0;1558;2.5;1061;1.7
221;0;6e 10%-groep;Gestandaardiseerd inkomen;1991;13.3;12.5;621;10.0;1612;2.6;1097;1.8
222;0;6e 10%-groep;Gestandaardiseerd inkomen;1992;13.8;12.9;631;10.0;1601;2.5;1108;1.8
223;0;6e 10%-groep;Gestandaardiseerd inkomen;1993;14.1;13.2;640;10.0;1625;2.5;1118;1.7
224;0;6e 10%-groep;Gestandaardiseerd inkomen;1994;14.4;13.6;645;10.0;1656;2.6;1135;1.8
225;0;6e 10%-groep;Gestandaardiseerd inkomen;1995;14.9;14.0;655;10.0;1675;2.6;1159;1.8
226;0;6e 10%-groep;Gestandaardiseerd inkomen;1996;15.3;14.4;662;10.0;1673;2.5;1177;1.8
227;0;6e 10%-groep;Gestandaardiseerd inkomen;1997;15.8;14.9;670;10.0;1667;2.5;1190;1.8
228;0;6e 10%-groep;Gestandaardiseerd inkomen;1998;16.5;15.5;678;10.0;1664;2.5;1190;1.8
229;0;6e 10%-groep;Gestandaardiseerd inkomen;1999;17.1;16.1;686;10.0;1664;2.4;1207;1.8
230;0;6e 10%-groep;Gestandaardiseerd inkomen;2000;17.8;16.8;694;10.0;1687;2.4;1240;1.8
231;0;7e 10%-groep;Bruto inkomen;1990;36.2;33.4;613;10.0;1799;2.9;1120;1.8
232;0;7e 10%-groep;Bruto inkomen;1991;37.8;34.9;621;10.0;1814;2.9;1146;1.8
233;0;7e 10%-groep;Bruto inkomen;1992;39.7;36.7;631;10.0;1824;2.9;1167;1.8
234;0;7e 10%-groep;Bruto inkomen;1993;40.0;37.0;640;10.0;1824;2.8;1173;1.8
235;0;7e 10%-groep;Bruto inkomen;1994;40.0;36.9;645;10.0;1834;2.8;1192;1.8
236;0;7e 10%-groep;Bruto inkomen;1995;40.5;37.4;655;10.0;1850;2.8;1222;1.9
237;0;7e 10%-groep;Bruto inkomen;1996;41.2;38.1;662;10.0;1865;2.8;1240;1.9
238;0;7e 10%-groep;Bruto inkomen;1997;41.7;38.5;670;10.0;1866;2.8;1262;1.9
239;0;7e 10%-groep;Bruto inkomen;1998;43.1;39.7;678;10.0;1880;2.8;1282;1.9
240;0;7e 10%-groep;Bruto inkomen;1999;44.9;41.4;686;10.0;1871;2.7;1292;1.9
241;0;7e 10%-groep;Bruto inkomen;2000;46.9;43.2;694;10.0;1916;2.8;1323;1.9
242;0;7e 10%-groep;Besteedbaar inkomen;1990;22.0;20.5;613;10.0;1763;2.9;1130;1.8
243;0;7e 10%-groep;Besteedbaar inkomen;1991;22.8;21.2;621;10.0;1795;2.9;1153;1.9
244;0;7e 10%-groep;Besteedbaar inkomen;1992;23.6;21.9;631;10.0;1807;2.9;1179;1.9
245;0;7e 10%-groep;Besteedbaar inkomen;1993;24.0;22.3;640;10.0;1813;2.8;1184;1.8
246;0;7e 10%-groep;Besteedbaar inkomen;1994;24.7;23.0;645;10.0;1824;2.8;1193;1.8
247;0;7e 10%-groep;Besteedbaar inkomen;1995;25.4;23.7;655;10.0;1837;2.8;1226;1.9
248;0;7e 10%-groep;Besteedbaar inkomen;1996;26.1;24.2;662;10.0;1840;2.8;1236;1.9
249;0;7e 10%-groep;Besteedbaar inkomen;1997;26.7;24.9;670;10.0;1851;2.8;1253;1.9
250;0;7e 10%-groep;Besteedbaar inkomen;1998;27.7;25.8;678;10.0;1853;2.7;1277;1.9
251;0;7e 10%-groep;Besteedbaar inkomen;1999;28.6;26.7;686;10.0;1853;2.7;1297;1.9
