ID;Geslacht;Persoonskenmerken;RegioS;Perioden;Personen_1;PersonenMetPersoonlijkInkomen_2;AandeelPersonen_3;GemiddeldGestandaardiseerdInkomen_4;MediaanGestandaardiseerdInkomen_5;GemiddeldPersoonlijkInkomen_6;MediaanPersoonlijkInkomen_7
27;Totaal mannen en vrouwen;Totaal personen;Oost-Nederland (LD);2014;3484.2;2727.0;100;28.0;25.0;28.4;22.7
28;Totaal mannen en vrouwen;Totaal personen;Oost-Nederland (LD);2015;3494.3;2748.0;100;27.7;25.5;28.7;22.9
29;Totaal mannen en vrouwen;Totaal personen;Oost-Nederland (LD);2016;3505.0;2772.2;100;29.1;26.7;29.3;23.4
30;Totaal mannen en vrouwen;Totaal personen;Oost-Nederland (LD);2017;3528.7;2811.4;100;30.1;27.4;30.2;23.9
31;Totaal mannen en vrouwen;Totaal personen;Oost-Nederland (LD);2018;3547.9;2846.7;100;30.5;27.9;30.5;24.6
32;Totaal mannen en vrouwen;Totaal personen;Oost-Nederland (LD);2019;3570.5;2882.2;100;32.8;29.4;31.5;25.5
33;Totaal mannen en vrouwen;Totaal personen;Oost-Nederland (LD);2020;3592.3;2905.7;100;33.5;30.7;32.4;26.4
34;Totaal mannen en vrouwen;Totaal personen;Oost-Nederland (LD);2021;3614.0;2945.3;100;35.0;32.2;33.6;27.4
35;Totaal mannen en vrouwen;Totaal personen;Oost-Nederland (LD);2022;3636.8;2989.6;100;36.9;34.0;35.4;29.0
36;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2011;7662.2;6005.9;100;27.8;24.7;30.6;24.2
37;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2012;7710.3;6052.4;100;28.0;24.8;30.8;24.1
38;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2013;7745.7;6084.5;100;28.2;25.1;31.2;24.2
39;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2014;7776.0;6119.8;100;29.9;25.9;31.8;24.3
40;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2015;7831.3;6182.2;100;29.7;26.4;32.3;24.5
41;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2016;7883.5;6243.4;100;31.0;27.5;32.9;25.0
42;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2017;7949.4;6329.3;100;32.2;28.3;34.1;25.6
43;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2018;8014.2;6412.6;100;32.6;28.8;34.4;26.4
44;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2019;8076.3;6490.0;100;35.3;30.3;35.5;27.4
45;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2020;8143.9;6547.4;100;35.7;31.6;36.5;28.3
46;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2021;8185.9;6620.7;100;37.4;33.0;38.0;29.3
47;Totaal mannen en vrouwen;Totaal personen;West-Nederland (LD);2022;8235.5;6720.4;100;39.3;34.9;39.8;30.9
48;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2011;3504.4;2793.2;100;26.8;24.4;27.9;22.5
49;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2012;3512.5;2808.7;100;27.1;24.6;28.3;22.5
50;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2013;3518.2;2820.0;100;27.3;24.9;28.6;22.6
51;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2014;3518.3;2830.0;100;28.7;25.6;29.0;22.7
52;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2015;3525.6;2849.4;100;28.6;26.1;29.5;23.0
53;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2016;3532.1;2869.4;100;29.8;27.3;30.1;23.5
54;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2017;3551.2;2903.6;100;31.0;28.0;31.2;24.1
55;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2018;3564.8;2930.5;100;31.2;28.5;31.4;24.8
56;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2019;3580.8;2958.1;100;33.7;29.9;32.4;25.8
57;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2020;3596.7;2974.5;100;34.1;31.1;33.3;26.6
58;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2021;3609.0;3002.0;100;35.7;32.6;34.5;27.6
59;Totaal mannen en vrouwen;Totaal personen;Zuid-Nederland (LD);2022;3628.8;3041.5;100;37.5;34.4;36.3;29.2
60;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2011;564.3;449.8;100;23.7;21.8;25.2;20.3
61;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2012;565.4;452.0;100;23.8;21.9;25.3;20.2
62;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2013;566.3;453.7;100;24.0;22.2;25.6;20.3
63;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2014;565.2;454.4;100;25.1;22.9;26.0;20.4
64;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2015;566.7;457.3;100;25.2;23.2;26.3;20.5
65;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2016;565.7;457.7;100;26.2;24.2;26.9;21.0
66;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2017;566.3;460.2;100;27.0;24.8;27.6;21.6
67;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2018;566.4;462.2;100;27.3;25.2;28.1;22.3
68;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2019;567.0;465.1;100;28.9;26.5;29.0;23.2
69;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2020;567.7;466.2;100;29.9;27.8;29.9;24.1
70;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2021;569.3;471.6;100;31.6;29.1;31.0;25.0
71;Totaal mannen en vrouwen;Totaal personen;Groningen (PV);2022;571.4;478.8;100;33.2;30.7;32.4;26.4
72;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2011;634.3;492.6;100;24.6;22.5;25.4;21.1
73;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2012;634.1;494.3;100;24.7;22.8;25.5;21.0
74;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2013;633.8;495.2;100;25.0;23.0;25.9;21.1
75;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2014;632.6;496.4;100;26.3;23.8;26.3;21.3
76;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2015;632.4;498.6;100;26.2;24.2;26.5;21.5
77;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2016;631.8;500.9;100;27.4;25.4;27.2;21.9
78;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2017;632.8;505.7;100;28.3;26.0;27.8;22.4
79;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2018;633.1;509.8;100;28.8;26.5;28.4;23.1
80;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2019;634.3;513.7;100;30.6;27.8;29.2;24.0
81;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2020;635.8;516.3;100;31.3;29.1;30.1;24.8
82;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2021;637.2;521.8;100;32.7;30.4;31.0;25.6
83;Totaal mannen en vrouwen;Totaal personen;Fryslân (PV);2022;639.7;527.9;100;34.5;32.1;32.7;27.1
84;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2011;481.3;377.0;100;25.5;23.4;26.6;21.8
85;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2012;480.8;378.3;100;25.7;23.6;26.8;21.8
86;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2013;480.1;378.4;100;25.9;23.9;27.2;22.0
87;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2014;478.2;378.2;100;27.2;24.7;27.6;22.2
88;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2015;477.8;380.0;100;27.2;25.1;27.9;22.4
89;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2016;477.1;381.9;100;28.4;26.2;28.6;22.8
90;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2017;478.9;386.5;100;29.5;27.0;29.3;23.3
91;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2018;480.0;390.1;100;29.8;27.4;29.6;24.0
92;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2019;481.1;393.3;100;31.5;28.8;30.5;24.9
93;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2020;482.2;395.7;100;32.5;30.1;31.4;25.7
94;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2021;483.4;399.4;100;34.1;31.5;32.6;26.6
95;Totaal mannen en vrouwen;Totaal personen;Drenthe (PV);2022;485.6;404.2;100;35.9;33.3;34.2;28.2
96;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2011;1113.6;863.8;100;25.5;23.3;26.3;21.7
97;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2012;1116.8;869.1;100;25.6;23.5;26.5;21.7
98;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2013;1119.2;872.7;100;25.8;23.8;26.8;21.8
99;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2014;1116.7;873.0;100;27.3;24.5;27.2;22.0
100;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2015;1118.3;878.3;100;27.0;25.0;27.5;22.1
101;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2016;1120.7;885.4;100;28.4;26.2;28.1;22.7
102;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2017;1125.8;895.9;100;29.4;26.9;29.0;23.3
103;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2018;1129.2;905.9;100;29.8;27.4;29.3;23.9
104;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2019;1134.0;915.5;100;32.0;28.8;30.2;24.8
105;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2020;1138.8;922.0;100;32.9;30.2;31.2;25.7
106;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2021;1143.4;934.0;100;34.4;31.7;32.4;26.7
107;Totaal mannen en vrouwen;Totaal personen;Overijssel (PV);2022;1147.9;946.2;100;36.2;33.5;34.0;28.3
108;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2011;385.7;289.4;100;25.9;23.8;28.7;24.0
109;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2012;389.0;292.7;100;25.7;23.8;28.8;23.9
110;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2013;391.6;295.1;100;26.1;24.1;29.1;23.9
111;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2014;392.4;296.4;100;27.3;24.8;29.6;24.0
112;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2015;394.4;299.3;100;27.4;25.3;29.8;24.1
113;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2016;396.4;303.0;100;28.7;26.6;30.4;24.6
114;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2017;400.3;308.6;100;29.5;27.2;31.0;25.0
115;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2018;404.4;314.1;100;30.0;27.8;31.5;25.7
116;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2019;409.6;319.9;100;32.0;29.3;32.5;26.8
117;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2020;415.2;324.6;100;32.9;30.6;33.4;27.7
118;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2021;420.3;330.8;100;34.5;32.0;34.6;28.6
119;Totaal mannen en vrouwen;Totaal personen;Flevoland (PV);2022;426.7;338.6;100;36.4;33.9;36.5;30.4
120;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2011;1962.1;1533.9;100;26.7;24.2;27.9;22.8
121;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2012;1968.1;1543.3;100;26.9;24.4;28.1;22.7
122;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2013;1973.9;1551.2;100;27.0;24.6;28.4;22.8
123;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2014;1975.0;1557.6;100;28.6;25.4;28.8;22.9
124;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2015;1981.6;1570.5;100;28.1;25.9;29.1;23.1
125;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2016;1987.9;1583.8;100;29.5;27.0;29.7;23.5
126;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2017;2002.6;1606.9;100;30.7;27.8;30.7;24.1
127;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2018;2014.4;1626.8;100;31.0;28.3;31.0;24.7
128;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2019;2026.9;1646.8;100;33.5;29.7;32.0;25.7
129;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2020;2038.3;1659.1;100;34.0;31.1;32.9;26.6
130;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2021;2050.3;1680.6;100;35.5;32.5;34.1;27.6
131;Totaal mannen en vrouwen;Totaal personen;Gelderland (PV);2022;2062.2;1704.9;100;37.4;34.4;35.9;29.1
132;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2011;1239.2;962.8;100;29.1;25.9;31.9;25.5
133;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2012;1247.7;970.2;100;29.3;26.1;32.1;25.5
134;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2013;1255.8;976.8;100;29.5;26.4;32.5;25.6
135;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2014;1262.1;983.9;100;31.3;27.3;33.1;25.8
136;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2015;1271.6;993.9;100;31.0;27.8;33.6;26.1
137;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2016;1281.6;1005.3;100;32.4;29.0;34.3;26.7
138;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2017;1293.0;1019.9;100;33.6;29.9;35.5;27.3
139;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2018;1304.2;1034.7;100;34.0;30.4;35.8;28.2
140;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2019;1316.0;1049.6;100;36.7;32.0;36.9;29.2
141;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2020;1328.6;1060.0;100;37.2;33.4;38.1;30.3
142;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2021;1336.2;1073.8;100;39.1;35.0;39.6;31.3
143;Totaal mannen en vrouwen;Totaal personen;Utrecht (PV);2022;1343.7;1089.9;100;40.9;36.9;41.4;33.0
144;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2011;2633.6;2080.5;100;28.1;24.6;31.1;24.4
145;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2012;2652.1;2098.8;100;28.3;24.8;31.3;24.3
146;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2013;2667.0;2113.2;100;28.6;25.1;31.7;24.4
147;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2014;2682.3;2130.8;100;30.4;25.9;32.4;24.5
148;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2015;2704.3;2155.4;100;30.4;26.5;33.1;24.8
149;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2016;2725.5;2181.4;100;31.7;27.7;33.8;25.3
150;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2017;2749.3;2211.5;100;33.0;28.4;35.1;25.9
151;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2018;2770.9;2239.9;100;33.6;29.0;35.4;26.8
152;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2019;2793.2;2267.2;100;36.4;30.5;36.7;27.8
153;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2020;2816.4;2286.6;100;36.8;31.7;37.7;28.6
154;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2021;2826.8;2306.7;100;38.8;33.2;39.5;29.5
155;Totaal mannen en vrouwen;Totaal personen;Noord-Holland (PV);2022;2844.3;2341.0;100;40.7;35.1;41.5;31.3
156;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2011;3415.3;2666.7;100;27.3;24.3;30.1;23.8
157;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2012;3436.4;2686.2;100;27.4;24.4;30.3;23.7
158;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2013;3448.8;2696.5;100;27.5;24.6;30.6;23.7
159;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2014;3458.6;2707.0;100;29.2;25.4;31.2;23.8
160;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2015;3482.5;2733.5;100;28.9;25.8;31.5;24.0
161;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2016;3503.1;2755.6;100;30.0;26.9;32.1;24.4
162;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2017;3532.9;2794.1;100;31.2;27.6;33.2;25.0
163;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2018;3564.3;2832.1;100;31.5;28.2;33.4;25.8
164;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2019;3591.1;2864.8;100;34.1;29.6;34.5;26.8
165;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2020;3622.6;2891.7;100;34.6;30.9;35.4;27.7
166;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2021;3644.8;2927.8;100;36.0;32.3;36.6;28.6
167;Totaal mannen en vrouwen;Totaal personen;Zuid-Holland (PV);2022;3668.1;2974.0;100;37.9;34.2;38.4;30.2
168;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2011;374.0;295.9;100;26.6;24.2;27.5;22.3
169;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2012;374.0;297.2;100;26.7;24.5;27.8;22.4
170;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2013;374.1;298.0;100;27.1;24.7;28.3;22.5
171;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2014;373.0;298.2;100;28.4;25.5;28.7;22.6
172;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2015;372.9;299.4;100;28.2;25.9;29.0;22.8
173;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2016;373.3;301.1;100;29.3;26.9;29.4;23.2
174;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2017;374.1;303.8;100;30.2;27.5;30.4;23.7
175;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2018;374.8;305.9;100;30.4;27.9;30.6;24.3
176;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2019;376.0;308.3;100;32.6;29.3;31.5;25.1
177;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2020;376.3;309.0;100;33.3;30.6;32.3;26.0
178;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2021;378.1;312.4;100;35.0;32.0;33.5;26.9
179;Totaal mannen en vrouwen;Totaal personen;Zeeland (PV);2022;379.3;315.5;100;36.5;33.6;35.2;28.3
180;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2011;2409.5;1906.0;100;27.3;24.8;28.6;23.1
181;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2012;2418.4;1918.6;100;27.5;25.0;28.9;23.1
182;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2013;2426.5;1928.7;100;27.8;25.3;29.3;23.1
183;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2014;2430.4;1938.4;100;29.3;26.0;29.7;23.3
184;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2015;2440.4;1955.8;100;29.1;26.6;30.2;23.5
185;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2016;2449.4;1973.1;100;30.4;27.7;30.8;24.0
186;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2017;2466.4;2000.0;100;31.6;28.5;31.9;24.6
187;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2018;2480.7;2023.1;100;31.9;29.0;32.1;25.3
188;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2019;2496.7;2046.6;100;34.5;30.5;33.2;26.3
189;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2020;2512.8;2062.6;100;34.9;31.7;34.1;27.2
190;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2021;2524.8;2085.6;100;36.5;33.2;35.4;28.3
191;Totaal mannen en vrouwen;Totaal personen;Noord-Brabant (PV);2022;2541.7;2116.6;100;38.4;35.1;37.2;29.9
192;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2011;1094.9;887.2;100;25.7;23.5;26.5;21.5
193;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2012;1094.1;890.1;100;26.0;23.7;26.9;21.5
194;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2013;1091.8;891.3;100;26.1;24.0;27.1;21.6
195;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2014;1087.8;891.6;100;27.4;24.7;27.6;21.7
196;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2015;1085.2;893.6;100;27.4;25.2;28.0;22.0
197;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2016;1082.7;896.2;100;28.5;26.2;28.5;22.5
198;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2017;1084.8;903.6;100;29.5;26.9;29.4;23.0
199;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2018;1084.1;907.3;100;29.7;27.3;29.8;23.7
200;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2019;1084.1;911.4;100;31.8;28.6;30.7;24.6
201;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2020;1083.9;911.9;100;32.4;29.8;31.5;25.3
202;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2021;1084.2;916.3;100;33.8;31.1;32.6;26.2
203;Totaal mannen en vrouwen;Totaal personen;Limburg (PV);2022;1087.1;924.9;100;35.4;32.8;34.3;27.6
204;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2011;136.0;107.4;100;23.4;21.5;24.0;19.8
205;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2012;135.4;107.3;100;23.7;21.7;24.2;19.8
206;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2013;134.7;107.1;100;23.7;21.9;24.4;19.8
207;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2014;133.5;106.5;100;24.8;22.6;24.7;20.1
208;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2015;133.7;107.2;100;24.7;22.9;24.9;20.0
209;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2016;132.7;107.0;100;25.8;23.8;25.4;20.4
210;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2017;132.2;107.2;100;26.6;24.5;26.0;20.9
211;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2018;132.0;107.8;100;26.8;24.9;26.4;21.4
212;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2019;131.8;108.3;100;28.3;26.0;27.3;22.3
213;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2020;131.7;108.6;100;29.2;27.3;28.0;23.1
214;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2021;131.8;109.5;100;30.8;28.6;29.0;23.8
215;Totaal mannen en vrouwen;Totaal personen;Oost-Groningen (CR);2022;132.0;110.5;100;32.5;30.2;30.6;25.3
216;Totaal mannen en vrouwen;Totaal personen;Delfzijl en omgeving (CR);2011;47.9;37.8;100;24.1;22.2;25.3;20.6
