ID;Baankenmerken;Onderwijssoorten;Herkomstgroepering;Geslacht;Leeftijd;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
18;0;Totaal populatie;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;>= 23 jaar;2007, vrijdag 28 september;50810.0;20630.0;30180.0;40.6
19;0;Totaal populatie;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;>= 23 jaar;2008, vrijdag 26 september;59060.0;23030.0;36030.0;39.0
20;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;2005, vrijdag 30 september;77800.0;44730.0;33060.0;57.5
21;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;2006, vrijdag 29 september;84560.0;43870.0;40690.0;51.9
22;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;2007, vrijdag 28 september;86610.0;42550.0;44060.0;49.1
23;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;2008, vrijdag 26 september;91560.0;42000.0;49560.0;45.9
24;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;<= 17 jaar;2005, vrijdag 30 september;12160.0;11040.0;1130.0;90.7
25;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;<= 17 jaar;2006, vrijdag 29 september;11870.0;10530.0;1350.0;88.7
26;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;<= 17 jaar;2007, vrijdag 28 september;11220.0;9770.0;1450.0;87.0
27;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;<= 17 jaar;2008, vrijdag 26 september;9300.0;7640.0;1660.0;82.2
28;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;2005, vrijdag 30 september;42870.0;21780.0;21100.0;50.8
29;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;2006, vrijdag 29 september;47090.0;21400.0;25690.0;45.4
30;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;2007, vrijdag 28 september;48870.0;21100.0;27770.0;43.2
31;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;2008, vrijdag 26 september;51410.0;21260.0;30150.0;41.4
32;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;<= 22 jaar;2005, vrijdag 30 september;55030.0;32810.0;22220.0;59.6
33;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;<= 22 jaar;2006, vrijdag 29 september;58960.0;31930.0;27040.0;54.1
34;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;<= 22 jaar;2007, vrijdag 28 september;60090.0;30870.0;29230.0;51.4
35;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;<= 22 jaar;2008, vrijdag 26 september;60720.0;28900.0;31810.0;47.6
36;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;>= 23 jaar;2005, vrijdag 30 september;22760.0;11920.0;10840.0;52.4
37;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;>= 23 jaar;2006, vrijdag 29 september;25600.0;11950.0;13660.0;46.7
38;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;>= 23 jaar;2007, vrijdag 28 september;26520.0;11680.0;14840.0;44.0
39;0;Totaal populatie;Totaal herkomstgroeperingen;Mannen;>= 23 jaar;2008, vrijdag 26 september;30840.0;13090.0;17750.0;42.5
40;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;2005, vrijdag 30 september;68500.0;31410.0;37090.0;45.9
41;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;2006, vrijdag 29 september;74650.0;30640.0;44010.0;41.0
42;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;2007, vrijdag 28 september;76420.0;30060.0;46360.0;39.3
43;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;2008, vrijdag 26 september;81240.0;29480.0;51760.0;36.3
44;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;<= 17 jaar;2005, vrijdag 30 september;10050.0;8460.0;1600.0;84.1
45;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;<= 17 jaar;2006, vrijdag 29 september;9860.0;8250.0;1610.0;83.7
46;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;<= 17 jaar;2007, vrijdag 28 september;9200.0;7380.0;1820.0;80.2
47;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;<= 17 jaar;2008, vrijdag 26 september;7530.0;5670.0;1860.0;75.3
48;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;36290.0;13790.0;22500.0;38.0
49;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;40710.0;13410.0;27300.0;32.9
50;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;42930.0;13730.0;29200.0;32.0
51;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;45500.0;13880.0;31620.0;30.5
52;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;<= 22 jaar;2005, vrijdag 30 september;46340.0;22250.0;24090.0;48.0
53;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;<= 22 jaar;2006, vrijdag 29 september;50570.0;21670.0;28900.0;42.8
54;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;<= 22 jaar;2007, vrijdag 28 september;52130.0;21110.0;31020.0;40.5
55;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;<= 22 jaar;2008, vrijdag 26 september;53030.0;19550.0;33480.0;36.9
56;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;>= 23 jaar;2005, vrijdag 30 september;22160.0;9170.0;12990.0;41.4
57;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;>= 23 jaar;2006, vrijdag 29 september;24080.0;8980.0;15110.0;37.3
58;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;>= 23 jaar;2007, vrijdag 28 september;24290.0;8950.0;15340.0;36.8
59;0;Totaal populatie;Totaal herkomstgroeperingen;Vrouwen;>= 23 jaar;2008, vrijdag 26 september;28220.0;9940.0;18280.0;35.2
60;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2005, vrijdag 30 september;108590.0;50080.0;58520.0;46.1
61;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2006, vrijdag 29 september;117730.0;48660.0;69070.0;41.3
62;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2007, vrijdag 28 september;120840.0;47550.0;73290.0;39.3
63;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2008, vrijdag 26 september;127560.0;46330.0;81230.0;36.3
64;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;<= 17 jaar;2005, vrijdag 30 september;16140.0;13790.0;2350.0;85.4
65;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;<= 17 jaar;2006, vrijdag 29 september;16040.0;13460.0;2580.0;83.9
66;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;<= 17 jaar;2007, vrijdag 28 september;15280.0;12400.0;2880.0;81.1
67;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;<= 17 jaar;2008, vrijdag 26 september;12430.0;9370.0;3070.0;75.3
68;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;60440.0;22840.0;37600.0;37.8
69;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;67040.0;21960.0;45070.0;32.8
70;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;70180.0;22180.0;48000.0;31.6
71;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;74030.0;22300.0;51730.0;30.1
72;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;<= 22 jaar;2005, vrijdag 30 september;76580.0;36630.0;39960.0;47.8
73;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;<= 22 jaar;2006, vrijdag 29 september;83070.0;35420.0;47650.0;42.6
74;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;<= 22 jaar;2007, vrijdag 28 september;85460.0;34580.0;50880.0;40.5
75;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;<= 22 jaar;2008, vrijdag 26 september;86460.0;31670.0;54790.0;36.6
76;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;>= 23 jaar;2005, vrijdag 30 september;32010.0;13450.0;18560.0;42.0
77;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;>= 23 jaar;2006, vrijdag 29 september;34650.0;13230.0;21420.0;38.2
78;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;>= 23 jaar;2007, vrijdag 28 september;35390.0;12970.0;22410.0;36.7
79;0;Totaal populatie;Autochtonen;Totaal mannen en vrouwen;>= 23 jaar;2008, vrijdag 26 september;41100.0;14660.0;26440.0;35.7
80;0;Totaal populatie;Autochtonen;Mannen;Totaal leeftijd;2005, vrijdag 30 september;57610.0;29380.0;28230.0;51.0
81;0;Totaal populatie;Autochtonen;Mannen;Totaal leeftijd;2006, vrijdag 29 september;62320.0;28470.0;33850.0;45.7
82;0;Totaal populatie;Autochtonen;Mannen;Totaal leeftijd;2007, vrijdag 28 september;64130.0;27770.0;36360.0;43.3
83;0;Totaal populatie;Autochtonen;Mannen;Totaal leeftijd;2008, vrijdag 26 september;67570.0;27050.0;40520.0;40.0
84;0;Totaal populatie;Autochtonen;Mannen;<= 17 jaar;2005, vrijdag 30 september;8660.0;7680.0;970.0;88.7
85;0;Totaal populatie;Autochtonen;Mannen;<= 17 jaar;2006, vrijdag 29 september;8580.0;7390.0;1190.0;86.2
86;0;Totaal populatie;Autochtonen;Mannen;<= 17 jaar;2007, vrijdag 28 september;8230.0;6940.0;1300.0;84.3
87;0;Totaal populatie;Autochtonen;Mannen;<= 17 jaar;2008, vrijdag 26 september;6750.0;5300.0;1450.0;78.6
88;0;Totaal populatie;Autochtonen;Mannen;18 tot 23 jaar;2005, vrijdag 30 september;32340.0;13870.0;18470.0;42.9
89;0;Totaal populatie;Autochtonen;Mannen;18 tot 23 jaar;2006, vrijdag 29 september;35440.0;13350.0;22090.0;37.7
90;0;Totaal populatie;Autochtonen;Mannen;18 tot 23 jaar;2007, vrijdag 28 september;36940.0;13300.0;23640.0;36.0
91;0;Totaal populatie;Autochtonen;Mannen;18 tot 23 jaar;2008, vrijdag 26 september;38820.0;13290.0;25530.0;34.2
92;0;Totaal populatie;Autochtonen;Mannen;<= 22 jaar;2005, vrijdag 30 september;41000.0;21550.0;19450.0;52.6
93;0;Totaal populatie;Autochtonen;Mannen;<= 22 jaar;2006, vrijdag 29 september;44020.0;20740.0;23280.0;47.1
94;0;Totaal populatie;Autochtonen;Mannen;<= 22 jaar;2007, vrijdag 28 september;45170.0;20240.0;24940.0;44.8
95;0;Totaal populatie;Autochtonen;Mannen;<= 22 jaar;2008, vrijdag 26 september;45560.0;18580.0;26980.0;40.8
96;0;Totaal populatie;Autochtonen;Mannen;>= 23 jaar;2005, vrijdag 30 september;16610.0;7830.0;8780.0;47.2
97;0;Totaal populatie;Autochtonen;Mannen;>= 23 jaar;2006, vrijdag 29 september;18300.0;7730.0;10570.0;42.2
98;0;Totaal populatie;Autochtonen;Mannen;>= 23 jaar;2007, vrijdag 28 september;18960.0;7540.0;11420.0;39.8
99;0;Totaal populatie;Autochtonen;Mannen;>= 23 jaar;2008, vrijdag 26 september;22000.0;8460.0;13540.0;38.5
100;0;Totaal populatie;Autochtonen;Vrouwen;Totaal leeftijd;2005, vrijdag 30 september;50980.0;20690.0;30290.0;40.6
101;0;Totaal populatie;Autochtonen;Vrouwen;Totaal leeftijd;2006, vrijdag 29 september;55410.0;20190.0;35220.0;36.4
102;0;Totaal populatie;Autochtonen;Vrouwen;Totaal leeftijd;2007, vrijdag 28 september;56710.0;19780.0;36940.0;34.9
103;0;Totaal populatie;Autochtonen;Vrouwen;Totaal leeftijd;2008, vrijdag 26 september;59990.0;19280.0;40710.0;32.1
104;0;Totaal populatie;Autochtonen;Vrouwen;<= 17 jaar;2005, vrijdag 30 september;7480.0;6100.0;1380.0;81.6
105;0;Totaal populatie;Autochtonen;Vrouwen;<= 17 jaar;2006, vrijdag 29 september;7460.0;6070.0;1390.0;81.4
106;0;Totaal populatie;Autochtonen;Vrouwen;<= 17 jaar;2007, vrijdag 28 september;7050.0;5460.0;1590.0;77.5
107;0;Totaal populatie;Autochtonen;Vrouwen;<= 17 jaar;2008, vrijdag 26 september;5690.0;4070.0;1620.0;71.5
108;0;Totaal populatie;Autochtonen;Vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;28100.0;8970.0;19130.0;31.9
109;0;Totaal populatie;Autochtonen;Vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;31590.0;8610.0;22980.0;27.3
110;0;Totaal populatie;Autochtonen;Vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;33230.0;8880.0;24360.0;26.7
111;0;Totaal populatie;Autochtonen;Vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;35210.0;9020.0;26190.0;25.6
112;0;Totaal populatie;Autochtonen;Vrouwen;<= 22 jaar;2005, vrijdag 30 september;35580.0;15080.0;20510.0;42.4
113;0;Totaal populatie;Autochtonen;Vrouwen;<= 22 jaar;2006, vrijdag 29 september;39050.0;14680.0;24370.0;37.6
114;0;Totaal populatie;Autochtonen;Vrouwen;<= 22 jaar;2007, vrijdag 28 september;40280.0;14340.0;25940.0;35.6
115;0;Totaal populatie;Autochtonen;Vrouwen;<= 22 jaar;2008, vrijdag 26 september;40900.0;13080.0;27810.0;32.0
116;0;Totaal populatie;Autochtonen;Vrouwen;>= 23 jaar;2005, vrijdag 30 september;15400.0;5620.0;9790.0;36.5
117;0;Totaal populatie;Autochtonen;Vrouwen;>= 23 jaar;2006, vrijdag 29 september;16350.0;5510.0;10850.0;33.7
118;0;Totaal populatie;Autochtonen;Vrouwen;>= 23 jaar;2007, vrijdag 28 september;16430.0;5440.0;10990.0;33.1
119;0;Totaal populatie;Autochtonen;Vrouwen;>= 23 jaar;2008, vrijdag 26 september;19100.0;6200.0;12900.0;32.4
120;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2005, vrijdag 30 september;37710.0;26070.0;11630.0;69.1
121;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2006, vrijdag 29 september;41490.0;25860.0;15630.0;62.3
122;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2007, vrijdag 28 september;42190.0;25060.0;17130.0;59.4
123;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2008, vrijdag 26 september;45240.0;25150.0;20090.0;55.6
124;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2005, vrijdag 30 september;6070.0;5710.0;370.0;93.9
125;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2006, vrijdag 29 september;5690.0;5320.0;370.0;93.4
126;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2007, vrijdag 28 september;5150.0;4750.0;400.0;92.3
127;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2008, vrijdag 26 september;4400.0;3940.0;450.0;89.7
128;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;18720.0;12730.0;5990.0;68.0
129;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;20770.0;12850.0;7910.0;61.9
130;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;21620.0;12650.0;8970.0;58.5
131;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;22890.0;12840.0;10050.0;56.1
132;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2005, vrijdag 30 september;24790.0;18430.0;6360.0;74.3
133;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2006, vrijdag 29 september;26460.0;18170.0;8290.0;68.7
134;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2007, vrijdag 28 september;26770.0;17400.0;9370.0;65.0
135;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2008, vrijdag 26 september;27280.0;16780.0;10500.0;61.5
136;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2005, vrijdag 30 september;12920.0;7640.0;5270.0;59.2
137;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2006, vrijdag 29 september;15030.0;7690.0;7340.0;51.1
138;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2007, vrijdag 28 september;15420.0;7660.0;7770.0;49.6
139;0;Totaal populatie;Allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2008, vrijdag 26 september;17960.0;8370.0;9590.0;46.6
140;0;Totaal populatie;Allochtonen;Mannen;Totaal leeftijd;2005, vrijdag 30 september;20190.0;15350.0;4840.0;76.0
141;0;Totaal populatie;Allochtonen;Mannen;Totaal leeftijd;2006, vrijdag 29 september;22240.0;15400.0;6840.0;69.2
142;0;Totaal populatie;Allochtonen;Mannen;Totaal leeftijd;2007, vrijdag 28 september;22480.0;14770.0;7710.0;65.7
143;0;Totaal populatie;Allochtonen;Mannen;Totaal leeftijd;2008, vrijdag 26 september;23990.0;14950.0;9040.0;62.3
144;0;Totaal populatie;Allochtonen;Mannen;<= 17 jaar;2005, vrijdag 30 september;3510.0;3350.0;150.0;95.7
145;0;Totaal populatie;Allochtonen;Mannen;<= 17 jaar;2006, vrijdag 29 september;3290.0;3130.0;160.0;95.2
146;0;Totaal populatie;Allochtonen;Mannen;<= 17 jaar;2007, vrijdag 28 september;2990.0;2830.0;160.0;94.7
147;0;Totaal populatie;Allochtonen;Mannen;<= 17 jaar;2008, vrijdag 26 september;2560.0;2340.0;210.0;91.7
148;0;Totaal populatie;Allochtonen;Mannen;18 tot 23 jaar;2005, vrijdag 30 september;10530.0;7910.0;2620.0;75.1
149;0;Totaal populatie;Allochtonen;Mannen;18 tot 23 jaar;2006, vrijdag 29 september;11650.0;8050.0;3600.0;69.1
150;0;Totaal populatie;Allochtonen;Mannen;18 tot 23 jaar;2007, vrijdag 28 september;11930.0;7800.0;4130.0;65.4
151;0;Totaal populatie;Allochtonen;Mannen;18 tot 23 jaar;2008, vrijdag 26 september;12600.0;7980.0;4620.0;63.3
152;0;Totaal populatie;Allochtonen;Mannen;<= 22 jaar;2005, vrijdag 30 september;14040.0;11260.0;2770.0;80.2
153;0;Totaal populatie;Allochtonen;Mannen;<= 22 jaar;2006, vrijdag 29 september;14940.0;11180.0;3760.0;74.9
154;0;Totaal populatie;Allochtonen;Mannen;<= 22 jaar;2007, vrijdag 28 september;14920.0;10630.0;4290.0;71.3
155;0;Totaal populatie;Allochtonen;Mannen;<= 22 jaar;2008, vrijdag 26 september;15150.0;10320.0;4830.0;68.1
156;0;Totaal populatie;Allochtonen;Mannen;>= 23 jaar;2005, vrijdag 30 september;6150.0;4090.0;2070.0;66.4
157;0;Totaal populatie;Allochtonen;Mannen;>= 23 jaar;2006, vrijdag 29 september;7300.0;4220.0;3080.0;57.8
158;0;Totaal populatie;Allochtonen;Mannen;>= 23 jaar;2007, vrijdag 28 september;7560.0;4140.0;3420.0;54.8
159;0;Totaal populatie;Allochtonen;Mannen;>= 23 jaar;2008, vrijdag 26 september;8840.0;4630.0;4210.0;52.4
160;0;Totaal populatie;Allochtonen;Vrouwen;Totaal leeftijd;2005, vrijdag 30 september;17520.0;10720.0;6800.0;61.2
161;0;Totaal populatie;Allochtonen;Vrouwen;Totaal leeftijd;2006, vrijdag 29 september;19250.0;10460.0;8790.0;54.3
162;0;Totaal populatie;Allochtonen;Vrouwen;Totaal leeftijd;2007, vrijdag 28 september;19710.0;10280.0;9430.0;52.2
163;0;Totaal populatie;Allochtonen;Vrouwen;Totaal leeftijd;2008, vrijdag 26 september;21250.0;10200.0;11050.0;48.0
164;0;Totaal populatie;Allochtonen;Vrouwen;<= 17 jaar;2005, vrijdag 30 september;2570.0;2350.0;220.0;91.6
165;0;Totaal populatie;Allochtonen;Vrouwen;<= 17 jaar;2006, vrijdag 29 september;2400.0;2180.0;220.0;91.0
166;0;Totaal populatie;Allochtonen;Vrouwen;<= 17 jaar;2007, vrijdag 28 september;2160.0;1920.0;240.0;89.0
167;0;Totaal populatie;Allochtonen;Vrouwen;<= 17 jaar;2008, vrijdag 26 september;1840.0;1600.0;240.0;87.0
168;0;Totaal populatie;Allochtonen;Vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;8190.0;4820.0;3370.0;58.8
169;0;Totaal populatie;Allochtonen;Vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;9120.0;4800.0;4320.0;52.7
170;0;Totaal populatie;Allochtonen;Vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;9690.0;4850.0;4840.0;50.1
171;0;Totaal populatie;Allochtonen;Vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;10290.0;4860.0;5430.0;47.3
172;0;Totaal populatie;Allochtonen;Vrouwen;<= 22 jaar;2005, vrijdag 30 september;10760.0;7170.0;3590.0;66.7
173;0;Totaal populatie;Allochtonen;Vrouwen;<= 22 jaar;2006, vrijdag 29 september;11520.0;6990.0;4530.0;60.7
174;0;Totaal populatie;Allochtonen;Vrouwen;<= 22 jaar;2007, vrijdag 28 september;11850.0;6770.0;5080.0;57.2
175;0;Totaal populatie;Allochtonen;Vrouwen;<= 22 jaar;2008, vrijdag 26 september;12130.0;6460.0;5670.0;53.3
176;0;Totaal populatie;Allochtonen;Vrouwen;>= 23 jaar;2005, vrijdag 30 september;6760.0;3550.0;3210.0;52.5
177;0;Totaal populatie;Allochtonen;Vrouwen;>= 23 jaar;2006, vrijdag 29 september;7730.0;3470.0;4260.0;44.9
178;0;Totaal populatie;Allochtonen;Vrouwen;>= 23 jaar;2007, vrijdag 28 september;7860.0;3510.0;4350.0;44.7
179;0;Totaal populatie;Allochtonen;Vrouwen;>= 23 jaar;2008, vrijdag 26 september;9120.0;3740.0;5380.0;41.0
180;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2005, vrijdag 30 september;10880.0;6350.0;4540.0;58.3
181;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2006, vrijdag 29 september;11930.0;6340.0;5590.0;53.1
182;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2007, vrijdag 28 september;11800.0;5920.0;5880.0;50.2
183;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2008, vrijdag 26 september;12490.0;5930.0;6560.0;47.5
184;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2005, vrijdag 30 september;1960.0;1740.0;220.0;88.6
185;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2006, vrijdag 29 september;1760.0;1540.0;220.0;87.6
186;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2007, vrijdag 28 september;1600.0;1380.0;230.0;85.8
187;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2008, vrijdag 26 september;1390.0;1140.0;250.0;82.2
188;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;5200.0;2730.0;2470.0;52.4
189;0;Totaal populatie;Westerse allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;5780.0;2790.0;2990.0;48.2
