ID;Geslacht;Startjaar;StudiefaseStartjaar;Peilmoment;StudierichtingDiploma;OnderwijspositiePeilmoment;TotaalStudentenStartjaar_1;TotaalGediplomeerden_2;Bachelor_3;Master_4;TotaalGediplomeerden_5;Bachelor_6;Master_7;NietGediplomeerden_8;NietGediplomeerdenRelatief_9
67;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0223 Filosofie en ethiek;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
68;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0223 Filosofie en ethiek;Totaal studenten uit wo op peilmoment;;12;1;11;0;0;0;;
69;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;023 Talen;Totaal onderwijspositie in wo;;78;4;74;0;0;0;;
70;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;023 Talen;Totaal studenten in wo op peilmoment;;3;3;0;0;0;0;;
71;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;023 Talen;Totaal studenten uit wo op peilmoment;;75;1;74;1;0;1;;
72;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0230 Talen z.n.d.;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
73;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0230 Talen z.n.d.;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
74;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0230 Talen z.n.d.;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
75;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0231 Vreemde talen;Totaal onderwijspositie in wo;;28;4;24;0;0;0;;
76;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0231 Vreemde talen;Totaal studenten in wo op peilmoment;;3;3;0;0;0;0;;
77;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0231 Vreemde talen;Totaal studenten uit wo op peilmoment;;25;1;24;0;0;0;;
78;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0232 Moedertaal, literatuur-, taalwe...;Totaal onderwijspositie in wo;;50;0;50;0;0;0;;
79;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0232 Moedertaal, literatuur-, taalwe...;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
80;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0232 Moedertaal, literatuur-, taalwe...;Totaal studenten uit wo op peilmoment;;50;0;50;1;0;1;;
81;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;03 Journalistiek, gedrag en maatschappij;Totaal onderwijspositie in wo;;315;7;308;1;0;1;;
82;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;03 Journalistiek, gedrag en maatschappij;Totaal studenten in wo op peilmoment;;15;6;9;0;0;0;;
83;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;03 Journalistiek, gedrag en maatschappij;Totaal studenten uit wo op peilmoment;;300;1;299;4;0;4;;
84;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;030 Journalistiek, gedrag en… z.n.d.;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
85;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;030 Journalistiek, gedrag en… z.n.d.;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
86;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;030 Journalistiek, gedrag en… z.n.d.;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
87;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0300 Journalistiek, gedrag en… z.n.d.;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
88;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0300 Journalistiek, gedrag en… z.n.d.;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
89;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0300 Journalistiek, gedrag en… z.n.d.;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
90;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;031 Gedrag en maatschappij;Totaal onderwijspositie in wo;;294;3;291;1;0;1;;
91;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;031 Gedrag en maatschappij;Totaal studenten in wo op peilmoment;;11;2;9;0;0;0;;
92;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;031 Gedrag en maatschappij;Totaal studenten uit wo op peilmoment;;283;1;282;4;0;4;;
93;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0310 Gedrag en maatschappij z.n.d.;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
94;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0310 Gedrag en maatschappij z.n.d.;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
95;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0310 Gedrag en maatschappij z.n.d.;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
96;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0311 Economie en econometrie;Totaal onderwijspositie in wo;;44;1;43;0;0;0;;
97;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0311 Economie en econometrie;Totaal studenten in wo op peilmoment;;3;0;3;0;0;0;;
98;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0311 Economie en econometrie;Totaal studenten uit wo op peilmoment;;41;1;40;1;0;1;;
99;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0312 Politicologie, maatschappijweten...;Totaal onderwijspositie in wo;;96;0;96;0;0;0;;
100;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0312 Politicologie, maatschappijweten...;Totaal studenten in wo op peilmoment;;3;0;3;0;0;0;;
101;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0312 Politicologie, maatschappijweten...;Totaal studenten uit wo op peilmoment;;93;0;93;1;0;1;;
102;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0313 Psychologie;Totaal onderwijspositie in wo;;21;2;19;0;0;0;;
103;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0313 Psychologie;Totaal studenten in wo op peilmoment;;3;2;1;0;0;0;;
104;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0313 Psychologie;Totaal studenten uit wo op peilmoment;;18;0;18;0;0;0;;
105;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0314 Sociologie en culturele wetensch...;Totaal onderwijspositie in wo;;133;0;133;0;0;0;;
106;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0314 Sociologie en culturele wetensch...;Totaal studenten in wo op peilmoment;;2;0;2;0;0;0;;
107;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0314 Sociologie en culturele wetensch...;Totaal studenten uit wo op peilmoment;;131;0;131;2;0;2;;
108;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;032 Journalistiek, informatievoorziening;Totaal onderwijspositie in wo;;21;4;17;0;0;0;;
109;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;032 Journalistiek, informatievoorziening;Totaal studenten in wo op peilmoment;;4;4;0;0;0;0;;
110;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;032 Journalistiek, informatievoorziening;Totaal studenten uit wo op peilmoment;;17;0;17;0;0;0;;
111;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0320 Journalistiek, informatie… z.n.d.;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
112;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0320 Journalistiek, informatie… z.n.d.;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
113;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0320 Journalistiek, informatie… z.n.d.;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
114;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0321 Journalistiek;Totaal onderwijspositie in wo;;20;4;16;0;0;0;;
115;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0321 Journalistiek;Totaal studenten in wo op peilmoment;;4;4;0;0;0;0;;
116;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0321 Journalistiek;Totaal studenten uit wo op peilmoment;;16;0;16;0;0;0;;
117;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0322 Bibliotheek, documentaire inform...;Totaal onderwijspositie in wo;;1;0;1;0;0;0;;
118;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0322 Bibliotheek, documentaire inform...;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
119;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0322 Bibliotheek, documentaire inform...;Totaal studenten uit wo op peilmoment;;1;0;1;0;0;0;;
120;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;04 Recht, administratie, handel en za…;Totaal onderwijspositie in wo;;667;17;650;1;0;1;;
121;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;04 Recht, administratie, handel en za…;Totaal studenten in wo op peilmoment;;32;6;26;0;0;0;;
122;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;04 Recht, administratie, handel en za…;Totaal studenten uit wo op peilmoment;;635;11;624;8;0;8;;
123;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;040 Recht, administratie, handel z.n.d.;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
124;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;040 Recht, administratie, handel z.n.d.;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
125;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;040 Recht, administratie, handel z.n.d.;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
126;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0400 Recht, administratie, handel z.n.d.;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
127;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0400 Recht, administratie, handel z.n.d.;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
128;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0400 Recht, administratie, handel z.n.d.;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
129;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;041 Bedrijfskunde en administratie;Totaal onderwijspositie in wo;;363;17;346;1;0;1;;
130;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;041 Bedrijfskunde en administratie;Totaal studenten in wo op peilmoment;;20;6;14;0;0;0;;
131;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;041 Bedrijfskunde en administratie;Totaal studenten uit wo op peilmoment;;343;11;332;4;0;4;;
132;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0410 Bedrijfskunde, administratie z.n.d.;Totaal onderwijspositie in wo;;14;0;14;0;0;0;;
133;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0410 Bedrijfskunde, administratie z.n.d.;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
134;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0410 Bedrijfskunde, administratie z.n.d.;Totaal studenten uit wo op peilmoment;;14;0;14;0;0;0;;
135;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0411 Financieel management en fiscaal...;Totaal onderwijspositie in wo;;15;0;15;0;0;0;;
136;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0411 Financieel management en fiscaal...;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
137;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0411 Financieel management en fiscaal...;Totaal studenten uit wo op peilmoment;;15;0;15;0;0;0;;
138;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0412 Financiële dienstverlening;Totaal onderwijspositie in wo;;19;0;19;0;0;0;;
139;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0412 Financiële dienstverlening;Totaal studenten in wo op peilmoment;;3;0;3;0;0;0;;
140;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0412 Financiële dienstverlening;Totaal studenten uit wo op peilmoment;;16;0;16;0;0;0;;
141;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0413 Management bedrijfs- en personee…;Totaal onderwijspositie in wo;;312;17;295;1;0;1;;
142;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0413 Management bedrijfs- en personee…;Totaal studenten in wo op peilmoment;;17;6;11;0;0;0;;
143;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0413 Management bedrijfs- en personee…;Totaal studenten uit wo op peilmoment;;295;11;284;4;0;4;;
144;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0414 Marketing en public relations;Totaal onderwijspositie in wo;;3;0;3;0;0;0;;
145;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0414 Marketing en public relations;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
146;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0414 Marketing en public relations;Totaal studenten uit wo op peilmoment;;3;0;3;0;0;0;;
147;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0415 Secretariële en administratieve...;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
148;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0415 Secretariële en administratieve...;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
149;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0415 Secretariële en administratieve...;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
150;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0416 Groothandel en detailhandel;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
151;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0416 Groothandel en detailhandel;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
152;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0416 Groothandel en detailhandel;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
153;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0417 Werkgerelateerde en bedrijfsger ...;Totaal onderwijspositie in wo;;0;0;0;0;0;0;;
154;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0417 Werkgerelateerde en bedrijfsger ...;Totaal studenten in wo op peilmoment;;0;0;0;0;0;0;;
155;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;0417 Werkgerelateerde en bedrijfsger ...;Totaal studenten uit wo op peilmoment;;0;0;0;0;0;0;;
156;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;042 Recht;Totaal onderwijspositie in wo;;304;0;304;1;0;1;;
157;Totaal geslacht;2008;Totaal studiefase startjaar;1 jaar na startjaar;042 Recht;Totaal studenten in wo op peilmoment;;12;0;12;0;0;0;;
