ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
90;Totaal mannen en vrouwen;1 jaar;2063;7e-05;99939;7;88.02
91;Totaal mannen en vrouwen;1 jaar;2064;7e-05;99941;7;88.13
92;Totaal mannen en vrouwen;1 jaar;2065;7e-05;99943;7;88.25
93;Totaal mannen en vrouwen;1 jaar;2066;6e-05;99945;6;88.37
94;Totaal mannen en vrouwen;1 jaar;2067;6e-05;99947;6;88.48
95;Totaal mannen en vrouwen;1 jaar;2068;6e-05;99949;6;88.59
96;Totaal mannen en vrouwen;1 jaar;2069;6e-05;99951;6;88.7
97;Totaal mannen en vrouwen;1 jaar;2070;6e-05;99953;6;88.81
98;Totaal mannen en vrouwen;2 jaar;2022;0.00019;99649;19;80.5
99;Totaal mannen en vrouwen;2 jaar;2023;0.00018;99676;18;81.04
100;Totaal mannen en vrouwen;2 jaar;2024;0.00017;99694;17;81.38
101;Totaal mannen en vrouwen;2 jaar;2025;0.00016;99709;16;81.63
102;Totaal mannen en vrouwen;2 jaar;2026;0.00016;99721;15;81.83
103;Totaal mannen en vrouwen;2 jaar;2027;0.00015;99732;15;82.0
104;Totaal mannen en vrouwen;2 jaar;2028;0.00014;99742;14;82.18
105;Totaal mannen en vrouwen;2 jaar;2029;0.00014;99752;14;82.33
106;Totaal mannen en vrouwen;2 jaar;2030;0.00013;99761;13;82.49
107;Totaal mannen en vrouwen;2 jaar;2031;0.00013;99770;13;82.64
108;Totaal mannen en vrouwen;2 jaar;2032;0.00012;99778;12;82.79
109;Totaal mannen en vrouwen;2 jaar;2033;0.00012;99786;12;82.94
110;Totaal mannen en vrouwen;2 jaar;2034;0.00012;99794;11;83.1
111;Totaal mannen en vrouwen;2 jaar;2035;0.00011;99802;11;83.25
112;Totaal mannen en vrouwen;2 jaar;2036;0.00011;99809;11;83.4
113;Totaal mannen en vrouwen;2 jaar;2037;0.0001;99816;10;83.55
114;Totaal mannen en vrouwen;2 jaar;2038;0.0001;99823;10;83.7
115;Totaal mannen en vrouwen;2 jaar;2039;0.0001;99830;10;83.85
116;Totaal mannen en vrouwen;2 jaar;2040;9e-05;99836;9;84.0
117;Totaal mannen en vrouwen;2 jaar;2041;9e-05;99842;9;84.14
118;Totaal mannen en vrouwen;2 jaar;2042;9e-05;99848;9;84.29
119;Totaal mannen en vrouwen;2 jaar;2043;8e-05;99854;8;84.43
120;Totaal mannen en vrouwen;2 jaar;2044;8e-05;99859;8;84.57
121;Totaal mannen en vrouwen;2 jaar;2045;8e-05;99864;8;84.71
122;Totaal mannen en vrouwen;2 jaar;2046;7e-05;99869;7;84.85
123;Totaal mannen en vrouwen;2 jaar;2047;7e-05;99874;7;84.99
124;Totaal mannen en vrouwen;2 jaar;2048;7e-05;99879;7;85.12
125;Totaal mannen en vrouwen;2 jaar;2049;7e-05;99883;7;85.26
126;Totaal mannen en vrouwen;2 jaar;2050;6e-05;99888;6;85.39
127;Totaal mannen en vrouwen;2 jaar;2051;6e-05;99892;6;85.53
128;Totaal mannen en vrouwen;2 jaar;2052;6e-05;99896;6;85.66
129;Totaal mannen en vrouwen;2 jaar;2053;6e-05;99900;6;85.79
130;Totaal mannen en vrouwen;2 jaar;2054;6e-05;99904;6;85.92
131;Totaal mannen en vrouwen;2 jaar;2055;5e-05;99907;5;86.04
132;Totaal mannen en vrouwen;2 jaar;2056;5e-05;99911;5;86.17
133;Totaal mannen en vrouwen;2 jaar;2057;5e-05;99914;5;86.3
134;Totaal mannen en vrouwen;2 jaar;2058;5e-05;99917;5;86.42
135;Totaal mannen en vrouwen;2 jaar;2059;5e-05;99920;5;86.54
136;Totaal mannen en vrouwen;2 jaar;2060;4e-05;99923;4;86.67
137;Totaal mannen en vrouwen;2 jaar;2061;4e-05;99926;4;86.79
138;Totaal mannen en vrouwen;2 jaar;2062;4e-05;99929;4;86.91
139;Totaal mannen en vrouwen;2 jaar;2063;4e-05;99932;4;87.02
140;Totaal mannen en vrouwen;2 jaar;2064;4e-05;99934;4;87.14
141;Totaal mannen en vrouwen;2 jaar;2065;4e-05;99937;4;87.26
142;Totaal mannen en vrouwen;2 jaar;2066;4e-05;99939;4;87.37
143;Totaal mannen en vrouwen;2 jaar;2067;3e-05;99941;3;87.48
144;Totaal mannen en vrouwen;2 jaar;2068;3e-05;99943;3;87.6
145;Totaal mannen en vrouwen;2 jaar;2069;3e-05;99946;3;87.71
146;Totaal mannen en vrouwen;2 jaar;2070;3e-05;99948;3;87.82
147;Totaal mannen en vrouwen;3 jaar;2022;0.00011;99630;11;79.51
148;Totaal mannen en vrouwen;3 jaar;2023;0.00011;99658;10;80.05
149;Totaal mannen en vrouwen;3 jaar;2024;0.0001;99678;10;80.4
150;Totaal mannen en vrouwen;3 jaar;2025;9e-05;99693;9;80.64
151;Totaal mannen en vrouwen;3 jaar;2026;9e-05;99705;9;80.84
152;Totaal mannen en vrouwen;3 jaar;2027;9e-05;99717;9;81.02
153;Totaal mannen en vrouwen;3 jaar;2028;8e-05;99728;8;81.19
154;Totaal mannen en vrouwen;3 jaar;2029;8e-05;99738;8;81.34
155;Totaal mannen en vrouwen;3 jaar;2030;8e-05;99748;8;81.5
156;Totaal mannen en vrouwen;3 jaar;2031;8e-05;99757;8;81.65
157;Totaal mannen en vrouwen;3 jaar;2032;7e-05;99766;7;81.8
158;Totaal mannen en vrouwen;3 jaar;2033;7e-05;99775;7;81.95
159;Totaal mannen en vrouwen;3 jaar;2034;7e-05;99783;7;82.11
160;Totaal mannen en vrouwen;3 jaar;2035;6e-05;99791;6;82.26
161;Totaal mannen en vrouwen;3 jaar;2036;6e-05;99799;6;82.41
162;Totaal mannen en vrouwen;3 jaar;2037;6e-05;99806;6;82.56
163;Totaal mannen en vrouwen;3 jaar;2038;6e-05;99813;6;82.71
164;Totaal mannen en vrouwen;3 jaar;2039;6e-05;99820;6;82.86
165;Totaal mannen en vrouwen;3 jaar;2040;5e-05;99827;5;83.01
166;Totaal mannen en vrouwen;3 jaar;2041;5e-05;99833;5;83.15
167;Totaal mannen en vrouwen;3 jaar;2042;5e-05;99839;5;83.29
168;Totaal mannen en vrouwen;3 jaar;2043;5e-05;99845;5;83.44
169;Totaal mannen en vrouwen;3 jaar;2044;5e-05;99851;5;83.58
170;Totaal mannen en vrouwen;3 jaar;2045;4e-05;99857;4;83.72
171;Totaal mannen en vrouwen;3 jaar;2046;4e-05;99862;4;83.86
172;Totaal mannen en vrouwen;3 jaar;2047;4e-05;99867;4;83.99
173;Totaal mannen en vrouwen;3 jaar;2048;4e-05;99872;4;84.13
174;Totaal mannen en vrouwen;3 jaar;2049;4e-05;99877;4;84.27
175;Totaal mannen en vrouwen;3 jaar;2050;4e-05;99881;4;84.4
176;Totaal mannen en vrouwen;3 jaar;2051;4e-05;99886;4;84.53
177;Totaal mannen en vrouwen;3 jaar;2052;3e-05;99890;3;84.66
178;Totaal mannen en vrouwen;3 jaar;2053;3e-05;99894;3;84.79
179;Totaal mannen en vrouwen;3 jaar;2054;3e-05;99898;3;84.92
180;Totaal mannen en vrouwen;3 jaar;2055;3e-05;99902;3;85.05
181;Totaal mannen en vrouwen;3 jaar;2056;3e-05;99905;3;85.18
182;Totaal mannen en vrouwen;3 jaar;2057;3e-05;99909;3;85.3
183;Totaal mannen en vrouwen;3 jaar;2058;3e-05;99912;3;85.42
184;Totaal mannen en vrouwen;3 jaar;2059;3e-05;99916;3;85.55
185;Totaal mannen en vrouwen;3 jaar;2060;3e-05;99919;3;85.67
186;Totaal mannen en vrouwen;3 jaar;2061;2e-05;99922;2;85.79
187;Totaal mannen en vrouwen;3 jaar;2062;2e-05;99925;2;85.91
188;Totaal mannen en vrouwen;3 jaar;2063;2e-05;99928;2;86.03
189;Totaal mannen en vrouwen;3 jaar;2064;2e-05;99930;2;86.14
190;Totaal mannen en vrouwen;3 jaar;2065;2e-05;99933;2;86.26
191;Totaal mannen en vrouwen;3 jaar;2066;2e-05;99935;2;86.37
192;Totaal mannen en vrouwen;3 jaar;2067;2e-05;99938;2;86.49
193;Totaal mannen en vrouwen;3 jaar;2068;2e-05;99940;2;86.6
194;Totaal mannen en vrouwen;3 jaar;2069;2e-05;99942;2;86.71
195;Totaal mannen en vrouwen;3 jaar;2070;2e-05;99945;2;86.82
196;Totaal mannen en vrouwen;4 jaar;2022;8e-05;99619;8;78.52
197;Totaal mannen en vrouwen;4 jaar;2023;8e-05;99648;8;79.06
198;Totaal mannen en vrouwen;4 jaar;2024;7e-05;99668;7;79.4
199;Totaal mannen en vrouwen;4 jaar;2025;7e-05;99683;7;79.65
200;Totaal mannen en vrouwen;4 jaar;2026;7e-05;99696;7;79.85
201;Totaal mannen en vrouwen;4 jaar;2027;7e-05;99708;6;80.02
202;Totaal mannen en vrouwen;4 jaar;2028;6e-05;99720;6;80.2
203;Totaal mannen en vrouwen;4 jaar;2029;6e-05;99730;6;80.35
204;Totaal mannen en vrouwen;4 jaar;2030;6e-05;99740;6;80.5
205;Totaal mannen en vrouwen;4 jaar;2031;6e-05;99749;6;80.65
206;Totaal mannen en vrouwen;4 jaar;2032;5e-05;99759;5;80.81
207;Totaal mannen en vrouwen;4 jaar;2033;5e-05;99768;5;80.96
208;Totaal mannen en vrouwen;4 jaar;2034;5e-05;99776;5;81.11
209;Totaal mannen en vrouwen;4 jaar;2035;5e-05;99784;5;81.26
210;Totaal mannen en vrouwen;4 jaar;2036;5e-05;99792;5;81.42
211;Totaal mannen en vrouwen;4 jaar;2037;4e-05;99800;4;81.57
212;Totaal mannen en vrouwen;4 jaar;2038;4e-05;99807;4;81.72
213;Totaal mannen en vrouwen;4 jaar;2039;4e-05;99815;4;81.86
214;Totaal mannen en vrouwen;4 jaar;2040;4e-05;99821;4;82.01
215;Totaal mannen en vrouwen;4 jaar;2041;4e-05;99828;4;82.15
216;Totaal mannen en vrouwen;4 jaar;2042;4e-05;99834;4;82.3
217;Totaal mannen en vrouwen;4 jaar;2043;4e-05;99840;4;82.44
218;Totaal mannen en vrouwen;4 jaar;2044;3e-05;99846;3;82.58
219;Totaal mannen en vrouwen;4 jaar;2045;3e-05;99852;3;82.72
220;Totaal mannen en vrouwen;4 jaar;2046;3e-05;99858;3;82.86
221;Totaal mannen en vrouwen;4 jaar;2047;3e-05;99863;3;83.0
222;Totaal mannen en vrouwen;4 jaar;2048;3e-05;99868;3;83.13
223;Totaal mannen en vrouwen;4 jaar;2049;3e-05;99873;3;83.27
224;Totaal mannen en vrouwen;4 jaar;2050;3e-05;99878;3;83.4
225;Totaal mannen en vrouwen;4 jaar;2051;3e-05;99882;3;83.53
226;Totaal mannen en vrouwen;4 jaar;2052;3e-05;99887;3;83.67
227;Totaal mannen en vrouwen;4 jaar;2053;2e-05;99891;2;83.8
228;Totaal mannen en vrouwen;4 jaar;2054;2e-05;99895;2;83.92
229;Totaal mannen en vrouwen;4 jaar;2055;2e-05;99899;2;84.05
230;Totaal mannen en vrouwen;4 jaar;2056;2e-05;99902;2;84.18
231;Totaal mannen en vrouwen;4 jaar;2057;2e-05;99906;2;84.3
232;Totaal mannen en vrouwen;4 jaar;2058;2e-05;99910;2;84.43
233;Totaal mannen en vrouwen;4 jaar;2059;2e-05;99913;2;84.55
234;Totaal mannen en vrouwen;4 jaar;2060;2e-05;99916;2;84.67
235;Totaal mannen en vrouwen;4 jaar;2061;2e-05;99919;2;84.79
236;Totaal mannen en vrouwen;4 jaar;2062;2e-05;99922;2;84.91
237;Totaal mannen en vrouwen;4 jaar;2063;2e-05;99925;2;85.03
238;Totaal mannen en vrouwen;4 jaar;2064;2e-05;99928;2;85.15
239;Totaal mannen en vrouwen;4 jaar;2065;2e-05;99931;2;85.26
240;Totaal mannen en vrouwen;4 jaar;2066;2e-05;99933;2;85.38
241;Totaal mannen en vrouwen;4 jaar;2067;1e-05;99936;1;85.49
242;Totaal mannen en vrouwen;4 jaar;2068;1e-05;99938;1;85.6
243;Totaal mannen en vrouwen;4 jaar;2069;1e-05;99941;1;85.71
244;Totaal mannen en vrouwen;4 jaar;2070;1e-05;99943;1;85.82
245;Totaal mannen en vrouwen;5 jaar;2022;7e-05;99610;7;77.53
246;Totaal mannen en vrouwen;5 jaar;2023;7e-05;99640;7;78.07
247;Totaal mannen en vrouwen;5 jaar;2024;7e-05;99660;7;78.41
248;Totaal mannen en vrouwen;5 jaar;2025;6e-05;99676;6;78.66
249;Totaal mannen en vrouwen;5 jaar;2026;6e-05;99690;6;78.85
250;Totaal mannen en vrouwen;5 jaar;2027;6e-05;99702;6;79.03
251;Totaal mannen en vrouwen;5 jaar;2028;6e-05;99713;5;79.2
252;Totaal mannen en vrouwen;5 jaar;2029;5e-05;99724;5;79.36
253;Totaal mannen en vrouwen;5 jaar;2030;5e-05;99734;5;79.51
254;Totaal mannen en vrouwen;5 jaar;2031;5e-05;99744;5;79.66
255;Totaal mannen en vrouwen;5 jaar;2032;5e-05;99753;5;79.81
256;Totaal mannen en vrouwen;5 jaar;2033;5e-05;99762;5;79.96
257;Totaal mannen en vrouwen;5 jaar;2034;4e-05;99771;4;80.12
258;Totaal mannen en vrouwen;5 jaar;2035;4e-05;99780;4;80.27
259;Totaal mannen en vrouwen;5 jaar;2036;4e-05;99788;4;80.42
260;Totaal mannen en vrouwen;5 jaar;2037;4e-05;99796;4;80.57
261;Totaal mannen en vrouwen;5 jaar;2038;4e-05;99803;4;80.72
262;Totaal mannen en vrouwen;5 jaar;2039;4e-05;99810;4;80.87
263;Totaal mannen en vrouwen;5 jaar;2040;4e-05;99817;4;81.01
264;Totaal mannen en vrouwen;5 jaar;2041;3e-05;99824;3;81.16
265;Totaal mannen en vrouwen;5 jaar;2042;3e-05;99831;3;81.3
266;Totaal mannen en vrouwen;5 jaar;2043;3e-05;99837;3;81.44
267;Totaal mannen en vrouwen;5 jaar;2044;3e-05;99843;3;81.58
268;Totaal mannen en vrouwen;5 jaar;2045;3e-05;99849;3;81.72
269;Totaal mannen en vrouwen;5 jaar;2046;3e-05;99854;3;81.86
270;Totaal mannen en vrouwen;5 jaar;2047;3e-05;99860;3;82.0
271;Totaal mannen en vrouwen;5 jaar;2048;3e-05;99865;3;82.14
272;Totaal mannen en vrouwen;5 jaar;2049;3e-05;99870;3;82.27
273;Totaal mannen en vrouwen;5 jaar;2050;2e-05;99875;2;82.4
274;Totaal mannen en vrouwen;5 jaar;2051;2e-05;99879;2;82.54
275;Totaal mannen en vrouwen;5 jaar;2052;2e-05;99884;2;82.67
276;Totaal mannen en vrouwen;5 jaar;2053;2e-05;99888;2;82.8
277;Totaal mannen en vrouwen;5 jaar;2054;2e-05;99892;2;82.93
278;Totaal mannen en vrouwen;5 jaar;2055;2e-05;99896;2;83.05
279;Totaal mannen en vrouwen;5 jaar;2056;2e-05;99900;2;83.18
280;Totaal mannen en vrouwen;5 jaar;2057;2e-05;99904;2;83.31
281;Totaal mannen en vrouwen;5 jaar;2058;2e-05;99908;2;83.43
282;Totaal mannen en vrouwen;5 jaar;2059;2e-05;99911;2;83.55
283;Totaal mannen en vrouwen;5 jaar;2060;2e-05;99914;2;83.67
284;Totaal mannen en vrouwen;5 jaar;2061;2e-05;99918;2;83.79
285;Totaal mannen en vrouwen;5 jaar;2062;2e-05;99921;2;83.91
286;Totaal mannen en vrouwen;5 jaar;2063;2e-05;99924;2;84.03
287;Totaal mannen en vrouwen;5 jaar;2064;1e-05;99926;1;84.15
288;Totaal mannen en vrouwen;5 jaar;2065;1e-05;99929;1;84.26
289;Totaal mannen en vrouwen;5 jaar;2066;1e-05;99932;1;84.38
290;Totaal mannen en vrouwen;5 jaar;2067;1e-05;99934;1;84.49
291;Totaal mannen en vrouwen;5 jaar;2068;1e-05;99937;1;84.6
292;Totaal mannen en vrouwen;5 jaar;2069;1e-05;99939;1;84.71
293;Totaal mannen en vrouwen;5 jaar;2070;1e-05;99941;1;84.82
294;Totaal mannen en vrouwen;6 jaar;2022;7e-05;99603;7;76.53
295;Totaal mannen en vrouwen;6 jaar;2023;6e-05;99633;6;77.07
296;Totaal mannen en vrouwen;6 jaar;2024;6e-05;99654;6;77.41
297;Totaal mannen en vrouwen;6 jaar;2025;6e-05;99670;5;77.66
298;Totaal mannen en vrouwen;6 jaar;2026;5e-05;99684;5;77.86
299;Totaal mannen en vrouwen;6 jaar;2027;5e-05;99696;5;78.03
300;Totaal mannen en vrouwen;6 jaar;2028;5e-05;99708;5;78.21
301;Totaal mannen en vrouwen;6 jaar;2029;5e-05;99719;5;78.36
302;Totaal mannen en vrouwen;6 jaar;2030;5e-05;99729;5;78.51
303;Totaal mannen en vrouwen;6 jaar;2031;4e-05;99739;4;78.66
304;Totaal mannen en vrouwen;6 jaar;2032;4e-05;99749;4;78.81
305;Totaal mannen en vrouwen;6 jaar;2033;4e-05;99758;4;78.97
306;Totaal mannen en vrouwen;6 jaar;2034;4e-05;99767;4;79.12
307;Totaal mannen en vrouwen;6 jaar;2035;4e-05;99775;4;79.27
308;Totaal mannen en vrouwen;6 jaar;2036;4e-05;99784;4;79.42
309;Totaal mannen en vrouwen;6 jaar;2037;3e-05;99792;3;79.57
310;Totaal mannen en vrouwen;6 jaar;2038;3e-05;99799;3;79.72
311;Totaal mannen en vrouwen;6 jaar;2039;3e-05;99807;3;79.87
312;Totaal mannen en vrouwen;6 jaar;2040;3e-05;99814;3;80.02
313;Totaal mannen en vrouwen;6 jaar;2041;3e-05;99821;3;80.16
314;Totaal mannen en vrouwen;6 jaar;2042;3e-05;99827;3;80.3
315;Totaal mannen en vrouwen;6 jaar;2043;3e-05;99834;3;80.45
316;Totaal mannen en vrouwen;6 jaar;2044;3e-05;99840;3;80.59
317;Totaal mannen en vrouwen;6 jaar;2045;3e-05;99846;3;80.73
318;Totaal mannen en vrouwen;6 jaar;2046;3e-05;99852;2;80.87
319;Totaal mannen en vrouwen;6 jaar;2047;2e-05;99857;2;81.0
320;Totaal mannen en vrouwen;6 jaar;2048;2e-05;99862;2;81.14
321;Totaal mannen en vrouwen;6 jaar;2049;2e-05;99867;2;81.27
322;Totaal mannen en vrouwen;6 jaar;2050;2e-05;99872;2;81.41
323;Totaal mannen en vrouwen;6 jaar;2051;2e-05;99877;2;81.54
324;Totaal mannen en vrouwen;6 jaar;2052;2e-05;99882;2;81.67
325;Totaal mannen en vrouwen;6 jaar;2053;2e-05;99886;2;81.8
326;Totaal mannen en vrouwen;6 jaar;2054;2e-05;99890;2;81.93
327;Totaal mannen en vrouwen;6 jaar;2055;2e-05;99894;2;82.06
328;Totaal mannen en vrouwen;6 jaar;2056;2e-05;99898;2;82.18
329;Totaal mannen en vrouwen;6 jaar;2057;2e-05;99902;2;82.31
330;Totaal mannen en vrouwen;6 jaar;2058;2e-05;99906;2;82.43
331;Totaal mannen en vrouwen;6 jaar;2059;2e-05;99909;2;82.55
332;Totaal mannen en vrouwen;6 jaar;2060;1e-05;99913;1;82.67
333;Totaal mannen en vrouwen;6 jaar;2061;1e-05;99916;1;82.79
334;Totaal mannen en vrouwen;6 jaar;2062;1e-05;99919;1;82.91
335;Totaal mannen en vrouwen;6 jaar;2063;1e-05;99922;1;83.03
336;Totaal mannen en vrouwen;6 jaar;2064;1e-05;99925;1;83.15
337;Totaal mannen en vrouwen;6 jaar;2065;1e-05;99928;1;83.26
338;Totaal mannen en vrouwen;6 jaar;2066;1e-05;99930;1;83.38
339;Totaal mannen en vrouwen;6 jaar;2067;1e-05;99933;1;83.49
340;Totaal mannen en vrouwen;6 jaar;2068;1e-05;99936;1;83.6
341;Totaal mannen en vrouwen;6 jaar;2069;1e-05;99938;1;83.72
342;Totaal mannen en vrouwen;6 jaar;2070;1e-05;99940;1;83.83
343;Totaal mannen en vrouwen;7 jaar;2022;6e-05;99596;6;75.54
344;Totaal mannen en vrouwen;7 jaar;2023;6e-05;99627;6;76.08
345;Totaal mannen en vrouwen;7 jaar;2024;5e-05;99648;5;76.42
346;Totaal mannen en vrouwen;7 jaar;2025;5e-05;99664;5;76.66
347;Totaal mannen en vrouwen;7 jaar;2026;5e-05;99678;5;76.86
348;Totaal mannen en vrouwen;7 jaar;2027;5e-05;99691;5;77.04
349;Totaal mannen en vrouwen;7 jaar;2028;5e-05;99703;4;77.21
350;Totaal mannen en vrouwen;7 jaar;2029;4e-05;99714;4;77.36
351;Totaal mannen en vrouwen;7 jaar;2030;4e-05;99724;4;77.51
352;Totaal mannen en vrouwen;7 jaar;2031;4e-05;99735;4;77.67
353;Totaal mannen en vrouwen;7 jaar;2032;4e-05;99744;4;77.82
354;Totaal mannen en vrouwen;7 jaar;2033;4e-05;99754;4;77.97
