ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
762;Totaal onroerendezaakbelasting;Overig Groningen (CR);2023;170.0;412.0
763;Totaal onroerendezaakbelasting;Overig Groningen (CR);2024;184.0;439.0
764;Totaal onroerendezaakbelasting;Overig Groningen (CR);2025;191.0;456.0
765;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2017;69.0;213.0
766;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2018;69.0;217.0
767;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2019;71.0;222.0
768;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2020;74.0;229.0
769;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2021;78.0;242.0
770;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2022;80.0;247.0
771;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2023;84.0;257.0
772;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2024;90.0;274.0
773;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2025;95.0;289.0
774;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2017;28.0;205.0
775;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2018;30.0;211.0
776;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2019;31.0;217.0
777;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2020;31.0;221.0
778;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2021;32.0;226.0
779;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2022;34.0;240.0
780;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2023;36.0;251.0
781;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2024;38.0;265.0
782;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2025;41.0;289.0
783;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2017;39.0;209.0
784;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2018;39.0;206.0
785;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2019;39.0;210.0
786;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2020;40.0;213.0
787;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2021;41.0;220.0
788;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2022;43.0;228.0
789;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2023;44.0;230.0
790;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2024;46.0;244.0
791;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2025;48.0;252.0
792;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2017;37.0;193.0
793;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2018;38.0;196.0
794;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2019;39.0;203.0
795;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2020;40.0;208.0
796;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2021;43.0;222.0
797;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2022;44.0;230.0
798;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2023;47.0;238.0
799;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2024;50.0;255.0
800;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2025;53.0;268.0
801;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2017;39.0;235.0
802;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2018;39.0;234.0
803;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2019;40.0;238.0
804;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2020;41.0;241.0
805;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2021;43.0;258.0
806;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2022;44.0;259.0
807;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2023;44.0;260.0
808;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2024;45.0;265.0
809;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2025;47.0;271.0
810;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2017;25.0;192.0
811;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2018;26.0;197.0
812;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2019;27.0;203.0
813;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2020;29.0;217.0
814;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2021;34.0;256.0
815;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2022;34.0;253.0
816;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2023;35.0;260.0
817;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2024;38.0;274.0
818;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2025;37.0;270.0
819;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2017;80.0;218.0
820;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2018;82.0;223.0
821;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2019;86.0;232.0
822;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2020;93.0;248.0
823;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2021;99.0;262.0
824;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2022;103.0;272.0
825;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2023;107.0;278.0
826;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2024;116.0;299.0
827;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2025;125.0;320.0
828;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2017;36.0;233.0
829;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2018;37.0;242.0
830;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2019;38.0;247.0
831;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2020;40.0;253.0
832;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2021;41.0;259.0
833;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2022;43.0;270.0
834;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2023;44.0;278.0
835;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2024;46.0;285.0
836;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2025;49.0;302.0
837;Totaal onroerendezaakbelasting;Twente (CR);2017;142.0;226.0
838;Totaal onroerendezaakbelasting;Twente (CR);2018;148.0;236.0
839;Totaal onroerendezaakbelasting;Twente (CR);2019;157.0;250.0
840;Totaal onroerendezaakbelasting;Twente (CR);2020;168.0;267.0
841;Totaal onroerendezaakbelasting;Twente (CR);2021;176.0;279.0
842;Totaal onroerendezaakbelasting;Twente (CR);2022;181.0;286.0
843;Totaal onroerendezaakbelasting;Twente (CR);2023;186.0;292.0
844;Totaal onroerendezaakbelasting;Twente (CR);2024;198.0;309.0
845;Totaal onroerendezaakbelasting;Twente (CR);2025;213.0;332.0
846;Totaal onroerendezaakbelasting;Veluwe (CR);2017;149.0;220.0
847;Totaal onroerendezaakbelasting;Veluwe (CR);2018;152.0;222.0
848;Totaal onroerendezaakbelasting;Veluwe (CR);2019;157.0;228.0
849;Totaal onroerendezaakbelasting;Veluwe (CR);2020;169.0;243.0
850;Totaal onroerendezaakbelasting;Veluwe (CR);2021;175.0;250.0
851;Totaal onroerendezaakbelasting;Veluwe (CR);2022;183.0;259.0
852;Totaal onroerendezaakbelasting;Veluwe (CR);2023;193.0;269.0
853;Totaal onroerendezaakbelasting;Veluwe (CR);2024;205.0;284.0
854;Totaal onroerendezaakbelasting;Veluwe (CR);2025;218.0;300.0
855;Totaal onroerendezaakbelasting;Achterhoek (CR);2017;73.0;182.0
856;Totaal onroerendezaakbelasting;Achterhoek (CR);2018;75.0;187.0
857;Totaal onroerendezaakbelasting;Achterhoek (CR);2019;76.0;191.0
858;Totaal onroerendezaakbelasting;Achterhoek (CR);2020;81.0;203.0
859;Totaal onroerendezaakbelasting;Achterhoek (CR);2021;89.0;221.0
860;Totaal onroerendezaakbelasting;Achterhoek (CR);2022;92.0;228.0
861;Totaal onroerendezaakbelasting;Achterhoek (CR);2023;92.0;227.0
862;Totaal onroerendezaakbelasting;Achterhoek (CR);2024;99.0;243.0
863;Totaal onroerendezaakbelasting;Achterhoek (CR);2025;104.0;255.0
864;Totaal onroerendezaakbelasting;Arnhem/Nijmegen (CR);2017;211.0;288.0
865;Totaal onroerendezaakbelasting;Arnhem/Nijmegen (CR);2018;214.0;291.0
866;Totaal onroerendezaakbelasting;Arnhem/Nijmegen (CR);2019;220.0;298.0
867;Totaal onroerendezaakbelasting;Arnhem/Nijmegen (CR);2020;227.0;305.0
868;Totaal onroerendezaakbelasting;Arnhem/Nijmegen (CR);2021;238.0;319.0
869;Totaal onroerendezaakbelasting;Arnhem/Nijmegen (CR);2022;243.0;324.0
870;Totaal onroerendezaakbelasting;Arnhem/Nijmegen (CR);2023;259.0;342.0
871;Totaal onroerendezaakbelasting;Arnhem/Nijmegen (CR);2024;280.0;366.0
872;Totaal onroerendezaakbelasting;Arnhem/Nijmegen (CR);2025;303.0;393.0
873;Totaal onroerendezaakbelasting;Zuidwest-Gelderland (CR);2017;50.0;208.0
874;Totaal onroerendezaakbelasting;Zuidwest-Gelderland (CR);2018;52.0;215.0
875;Totaal onroerendezaakbelasting;Zuidwest-Gelderland (CR);2019;53.0;218.0
876;Totaal onroerendezaakbelasting;Zuidwest-Gelderland (CR);2020;55.0;224.0
877;Totaal onroerendezaakbelasting;Zuidwest-Gelderland (CR);2021;60.0;242.0
878;Totaal onroerendezaakbelasting;Zuidwest-Gelderland (CR);2022;62.0;248.0
879;Totaal onroerendezaakbelasting;Zuidwest-Gelderland (CR);2023;65.0;257.0
880;Totaal onroerendezaakbelasting;Zuidwest-Gelderland (CR);2024;69.0;269.0
881;Totaal onroerendezaakbelasting;Zuidwest-Gelderland (CR);2025;75.0;291.0
882;Totaal onroerendezaakbelasting;Utrecht (CR);2017;298.0;232.0
883;Totaal onroerendezaakbelasting;Utrecht (CR);2018;303.0;234.0
884;Totaal onroerendezaakbelasting;Utrecht (CR);2019;322.0;240.0
885;Totaal onroerendezaakbelasting;Utrecht (CR);2020;340.0;251.0
886;Totaal onroerendezaakbelasting;Utrecht (CR);2021;357.0;262.0
887;Totaal onroerendezaakbelasting;Utrecht (CR);2022;387.0;282.0
888;Totaal onroerendezaakbelasting;Utrecht (CR);2023;429.0;309.0
889;Totaal onroerendezaakbelasting;Utrecht (CR);2024;462.0;330.0
890;Totaal onroerendezaakbelasting;Utrecht (CR);2025;511.0;363.0
891;Totaal onroerendezaakbelasting;Kop van Noord-Holland (CR);2017;63.0;170.0
892;Totaal onroerendezaakbelasting;Kop van Noord-Holland (CR);2018;64.0;172.0
893;Totaal onroerendezaakbelasting;Kop van Noord-Holland (CR);2019;67.0;177.0
894;Totaal onroerendezaakbelasting;Kop van Noord-Holland (CR);2020;69.0;184.0
895;Totaal onroerendezaakbelasting;Kop van Noord-Holland (CR);2021;74.0;194.0
896;Totaal onroerendezaakbelasting;Kop van Noord-Holland (CR);2022;81.0;213.0
897;Totaal onroerendezaakbelasting;Kop van Noord-Holland (CR);2023;94.0;244.0
898;Totaal onroerendezaakbelasting;Kop van Noord-Holland (CR);2024;99.0;257.0
899;Totaal onroerendezaakbelasting;Kop van Noord-Holland (CR);2025;103.0;264.0
900;Totaal onroerendezaakbelasting;Alkmaar en omgeving (CR);2017;49.0;200.0
901;Totaal onroerendezaakbelasting;Alkmaar en omgeving (CR);2018;49.0;202.0
902;Totaal onroerendezaakbelasting;Alkmaar en omgeving (CR);2019;51.0;207.0
903;Totaal onroerendezaakbelasting;Alkmaar en omgeving (CR);2020;54.0;216.0
904;Totaal onroerendezaakbelasting;Alkmaar en omgeving (CR);2021;56.0;224.0
905;Totaal onroerendezaakbelasting;Alkmaar en omgeving (CR);2022;59.0;235.0
906;Totaal onroerendezaakbelasting;Alkmaar en omgeving (CR);2023;62.0;245.0
907;Totaal onroerendezaakbelasting;Alkmaar en omgeving (CR);2024;66.0;259.0
908;Totaal onroerendezaakbelasting;Alkmaar en omgeving (CR);2025;73.0;282.0
909;Totaal onroerendezaakbelasting;IJmond (CR);2017;38.0;191.0
910;Totaal onroerendezaakbelasting;IJmond (CR);2018;38.0;193.0
911;Totaal onroerendezaakbelasting;IJmond (CR);2019;40.0;200.0
912;Totaal onroerendezaakbelasting;IJmond (CR);2020;41.0;206.0
913;Totaal onroerendezaakbelasting;IJmond (CR);2021;42.0;210.0
914;Totaal onroerendezaakbelasting;IJmond (CR);2022;43.0;217.0
915;Totaal onroerendezaakbelasting;IJmond (CR);2023;46.0;227.0
916;Totaal onroerendezaakbelasting;IJmond (CR);2024;49.0;242.0
917;Totaal onroerendezaakbelasting;IJmond (CR);2025;53.0;260.0
918;Totaal onroerendezaakbelasting;Agglomeratie Haarlem (CR);2017;57.0;247.0
919;Totaal onroerendezaakbelasting;Agglomeratie Haarlem (CR);2018;59.0;252.0
920;Totaal onroerendezaakbelasting;Agglomeratie Haarlem (CR);2019;59.0;257.0
921;Totaal onroerendezaakbelasting;Agglomeratie Haarlem (CR);2020;62.0;270.0
922;Totaal onroerendezaakbelasting;Agglomeratie Haarlem (CR);2021;65.0;283.0
923;Totaal onroerendezaakbelasting;Agglomeratie Haarlem (CR);2022;67.0;290.0
924;Totaal onroerendezaakbelasting;Agglomeratie Haarlem (CR);2023;71.0;303.0
925;Totaal onroerendezaakbelasting;Agglomeratie Haarlem (CR);2024;75.0;318.0
926;Totaal onroerendezaakbelasting;Agglomeratie Haarlem (CR);2025;79.0;332.0
927;Totaal onroerendezaakbelasting;Zaanstreek (CR);2017;35.0;207.0
928;Totaal onroerendezaakbelasting;Zaanstreek (CR);2018;38.0;222.0
929;Totaal onroerendezaakbelasting;Zaanstreek (CR);2019;38.0;223.0
930;Totaal onroerendezaakbelasting;Zaanstreek (CR);2020;39.0;227.0
931;Totaal onroerendezaakbelasting;Zaanstreek (CR);2021;40.0;232.0
932;Totaal onroerendezaakbelasting;Zaanstreek (CR);2022;41.0;237.0
933;Totaal onroerendezaakbelasting;Zaanstreek (CR);2023;43.0;241.0
934;Totaal onroerendezaakbelasting;Zaanstreek (CR);2024;45.0;251.0
935;Totaal onroerendezaakbelasting;Zaanstreek (CR);2025;47.0;260.0
936;Totaal onroerendezaakbelasting;Groot-Amsterdam (CR);2017;300.0;222.0
937;Totaal onroerendezaakbelasting;Groot-Amsterdam (CR);2018;305.0;224.0
938;Totaal onroerendezaakbelasting;Groot-Amsterdam (CR);2019;320.0;232.0
939;Totaal onroerendezaakbelasting;Groot-Amsterdam (CR);2020;333.0;239.0
940;Totaal onroerendezaakbelasting;Groot-Amsterdam (CR);2021;383.0;275.0
941;Totaal onroerendezaakbelasting;Groot-Amsterdam (CR);2022;393.0;278.0
942;Totaal onroerendezaakbelasting;Groot-Amsterdam (CR);2023;464.0;318.0
943;Totaal onroerendezaakbelasting;Groot-Amsterdam (CR);2024;505.0;342.0
944;Totaal onroerendezaakbelasting;Groot-Amsterdam (CR);2025;614.0;414.0
945;Totaal onroerendezaakbelasting;Het Gooi en Vechtstreek (CR);2017;51.0;204.0
946;Totaal onroerendezaakbelasting;Het Gooi en Vechtstreek (CR);2018;52.0;206.0
947;Totaal onroerendezaakbelasting;Het Gooi en Vechtstreek (CR);2019;54.0;212.0
948;Totaal onroerendezaakbelasting;Het Gooi en Vechtstreek (CR);2020;56.0;218.0
949;Totaal onroerendezaakbelasting;Het Gooi en Vechtstreek (CR);2021;60.0;230.0
950;Totaal onroerendezaakbelasting;Het Gooi en Vechtstreek (CR);2022;59.0;227.0
951;Totaal onroerendezaakbelasting;Het Gooi en Vechtstreek (CR);2023;60.0;248.0
952;Totaal onroerendezaakbelasting;Het Gooi en Vechtstreek (CR);2024;64.0;263.0
953;Totaal onroerendezaakbelasting;Het Gooi en Vechtstreek (CR);2025;67.0;272.0
954;Totaal onroerendezaakbelasting;Agglomeratie Leiden en Bollenstreek (CR);2017;106.0;250.0
955;Totaal onroerendezaakbelasting;Agglomeratie Leiden en Bollenstreek (CR);2018;110.0;259.0
956;Totaal onroerendezaakbelasting;Agglomeratie Leiden en Bollenstreek (CR);2019;117.0;273.0
957;Totaal onroerendezaakbelasting;Agglomeratie Leiden en Bollenstreek (CR);2020;122.0;283.0
958;Totaal onroerendezaakbelasting;Agglomeratie Leiden en Bollenstreek (CR);2021;128.0;296.0
959;Totaal onroerendezaakbelasting;Agglomeratie Leiden en Bollenstreek (CR);2022;143.0;328.0
960;Totaal onroerendezaakbelasting;Agglomeratie Leiden en Bollenstreek (CR);2023;150.0;341.0
961;Totaal onroerendezaakbelasting;Agglomeratie Leiden en Bollenstreek (CR);2024;167.0;374.0
962;Totaal onroerendezaakbelasting;Agglomeratie Leiden en Bollenstreek (CR);2025;182.0;406.0
963;Totaal onroerendezaakbelasting;Agglomeratie 's-Gravenhage (CR);2017;157.0;184.0
964;Totaal onroerendezaakbelasting;Agglomeratie 's-Gravenhage (CR);2018;160.0;185.0
965;Totaal onroerendezaakbelasting;Agglomeratie 's-Gravenhage (CR);2019;167.0;192.0
966;Totaal onroerendezaakbelasting;Agglomeratie 's-Gravenhage (CR);2020;175.0;198.0
967;Totaal onroerendezaakbelasting;Agglomeratie 's-Gravenhage (CR);2021;191.0;215.0
968;Totaal onroerendezaakbelasting;Agglomeratie 's-Gravenhage (CR);2022;197.0;220.0
969;Totaal onroerendezaakbelasting;Agglomeratie 's-Gravenhage (CR);2023;230.0;253.0
970;Totaal onroerendezaakbelasting;Agglomeratie 's-Gravenhage (CR);2024;243.0;265.0
971;Totaal onroerendezaakbelasting;Agglomeratie 's-Gravenhage (CR);2025;255.0;277.0
972;Totaal onroerendezaakbelasting;Delft en Westland (CR);2017;57.0;254.0
973;Totaal onroerendezaakbelasting;Delft en Westland (CR);2018;57.0;249.0
974;Totaal onroerendezaakbelasting;Delft en Westland (CR);2019;59.0;253.0
975;Totaal onroerendezaakbelasting;Delft en Westland (CR);2020;63.0;269.0
976;Totaal onroerendezaakbelasting;Delft en Westland (CR);2021;65.0;276.0
977;Totaal onroerendezaakbelasting;Delft en Westland (CR);2022;66.0;280.0
978;Totaal onroerendezaakbelasting;Delft en Westland (CR);2023;70.0;292.0
979;Totaal onroerendezaakbelasting;Delft en Westland (CR);2024;77.0;315.0
980;Totaal onroerendezaakbelasting;Delft en Westland (CR);2025;82.0;332.0
981;Totaal onroerendezaakbelasting;Oost-Zuid-Holland (CR);2017;68.0;209.0
982;Totaal onroerendezaakbelasting;Oost-Zuid-Holland (CR);2018;67.0;205.0
983;Totaal onroerendezaakbelasting;Oost-Zuid-Holland (CR);2019;69.0;209.0
984;Totaal onroerendezaakbelasting;Oost-Zuid-Holland (CR);2020;71.0;213.0
985;Totaal onroerendezaakbelasting;Oost-Zuid-Holland (CR);2021;74.0;221.0
986;Totaal onroerendezaakbelasting;Oost-Zuid-Holland (CR);2022;78.0;228.0
987;Totaal onroerendezaakbelasting;Oost-Zuid-Holland (CR);2023;83.0;240.0
988;Totaal onroerendezaakbelasting;Oost-Zuid-Holland (CR);2024;89.0;254.0
989;Totaal onroerendezaakbelasting;Oost-Zuid-Holland (CR);2025;102.0;290.0
990;Totaal onroerendezaakbelasting;Groot-Rijnmond (CR);2017;384.0;269.0
991;Totaal onroerendezaakbelasting;Groot-Rijnmond (CR);2018;393.0;274.0
992;Totaal onroerendezaakbelasting;Groot-Rijnmond (CR);2019;399.0;276.0
993;Totaal onroerendezaakbelasting;Groot-Rijnmond (CR);2020;414.0;284.0
994;Totaal onroerendezaakbelasting;Groot-Rijnmond (CR);2021;430.0;294.0
995;Totaal onroerendezaakbelasting;Groot-Rijnmond (CR);2022;447.0;304.0
996;Totaal onroerendezaakbelasting;Groot-Rijnmond (CR);2023;488.0;328.0
997;Totaal onroerendezaakbelasting;Groot-Rijnmond (CR);2024;542.0;360.0
998;Totaal onroerendezaakbelasting;Groot-Rijnmond (CR);2025;583.0;386.0
999;Totaal onroerendezaakbelasting;Zuidoost-Zuid-Holland (CR);2017;79.0;196.0
1000;Totaal onroerendezaakbelasting;Zuidoost-Zuid-Holland (CR);2018;80.0;197.0
1001;Totaal onroerendezaakbelasting;Zuidoost-Zuid-Holland (CR);2019;74.0;200.0
1002;Totaal onroerendezaakbelasting;Zuidoost-Zuid-Holland (CR);2020;75.0;202.0
1003;Totaal onroerendezaakbelasting;Zuidoost-Zuid-Holland (CR);2021;77.0;207.0
1004;Totaal onroerendezaakbelasting;Zuidoost-Zuid-Holland (CR);2022;82.0;219.0
1005;Totaal onroerendezaakbelasting;Zuidoost-Zuid-Holland (CR);2023;89.0;234.0
1006;Totaal onroerendezaakbelasting;Zuidoost-Zuid-Holland (CR);2024;96.0;252.0
1007;Totaal onroerendezaakbelasting;Zuidoost-Zuid-Holland (CR);2025;105.0;274.0
1008;Totaal onroerendezaakbelasting;Zeeuwsch-Vlaanderen (CR);2017;26.0;248.0
1009;Totaal onroerendezaakbelasting;Zeeuwsch-Vlaanderen (CR);2018;27.0;253.0
1010;Totaal onroerendezaakbelasting;Zeeuwsch-Vlaanderen (CR);2019;28.0;263.0
1011;Totaal onroerendezaakbelasting;Zeeuwsch-Vlaanderen (CR);2020;29.0;277.0
1012;Totaal onroerendezaakbelasting;Zeeuwsch-Vlaanderen (CR);2021;30.0;281.0
1013;Totaal onroerendezaakbelasting;Zeeuwsch-Vlaanderen (CR);2022;30.0;289.0
1014;Totaal onroerendezaakbelasting;Zeeuwsch-Vlaanderen (CR);2023;32.0;301.0
1015;Totaal onroerendezaakbelasting;Zeeuwsch-Vlaanderen (CR);2024;34.0;321.0
1016;Totaal onroerendezaakbelasting;Zeeuwsch-Vlaanderen (CR);2025;36.0;337.0
1017;Totaal onroerendezaakbelasting;Overig Zeeland (CR);2017;62.0;224.0
1018;Totaal onroerendezaakbelasting;Overig Zeeland (CR);2018;65.0;235.0
1019;Totaal onroerendezaakbelasting;Overig Zeeland (CR);2019;68.0;245.0
1020;Totaal onroerendezaakbelasting;Overig Zeeland (CR);2020;71.0;255.0
1021;Totaal onroerendezaakbelasting;Overig Zeeland (CR);2021;76.0;270.0
1022;Totaal onroerendezaakbelasting;Overig Zeeland (CR);2022;79.0;279.0
1023;Totaal onroerendezaakbelasting;Overig Zeeland (CR);2023;82.0;287.0
1024;Totaal onroerendezaakbelasting;Overig Zeeland (CR);2024;86.0;301.0
1025;Totaal onroerendezaakbelasting;Overig Zeeland (CR);2025;91.0;317.0
1026;Totaal onroerendezaakbelasting;West-Noord-Brabant (CR);2017;127.0;202.0
1027;Totaal onroerendezaakbelasting;West-Noord-Brabant (CR);2018;130.0;206.0
1028;Totaal onroerendezaakbelasting;West-Noord-Brabant (CR);2019;134.0;211.0
1029;Totaal onroerendezaakbelasting;West-Noord-Brabant (CR);2020;138.0;217.0
1030;Totaal onroerendezaakbelasting;West-Noord-Brabant (CR);2021;144.0;226.0
1031;Totaal onroerendezaakbelasting;West-Noord-Brabant (CR);2022;148.0;231.0
1032;Totaal onroerendezaakbelasting;West-Noord-Brabant (CR);2023;152.0;235.0
1033;Totaal onroerendezaakbelasting;West-Noord-Brabant (CR);2024;163.0;250.0
1034;Totaal onroerendezaakbelasting;West-Noord-Brabant (CR);2025;176.0;269.0
1035;Totaal onroerendezaakbelasting;Midden-Noord-Brabant (CR);2017;90.0;191.0
1036;Totaal onroerendezaakbelasting;Midden-Noord-Brabant (CR);2018;93.0;195.0
1037;Totaal onroerendezaakbelasting;Midden-Noord-Brabant (CR);2019;96.0;200.0
1038;Totaal onroerendezaakbelasting;Midden-Noord-Brabant (CR);2020;103.0;213.0
1039;Totaal onroerendezaakbelasting;Midden-Noord-Brabant (CR);2021;108.0;220.0
1040;Totaal onroerendezaakbelasting;Midden-Noord-Brabant (CR);2022;115.0;231.0
1041;Totaal onroerendezaakbelasting;Midden-Noord-Brabant (CR);2023;121.0;240.0
1042;Totaal onroerendezaakbelasting;Midden-Noord-Brabant (CR);2024;130.0;257.0
1043;Totaal onroerendezaakbelasting;Midden-Noord-Brabant (CR);2025;141.0;275.0
1044;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2017;142.0;219.0
1045;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2018;146.0;223.0
1046;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2019;152.0;230.0
1047;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2020;159.0;239.0
1048;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2021;163.0;247.0
1049;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2022;170.0;256.0
1050;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2023;178.0;265.0
1051;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2024;194.0;287.0
1052;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2025;207.0;304.0
1053;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2017;166.0;217.0
1054;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2018;173.0;226.0
1055;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2019;192.0;248.0
1056;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2020;203.0;260.0
1057;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2021;211.0;269.0
1058;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2022;220.0;278.0
1059;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2023;229.0;285.0
1060;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2024;242.0;300.0
1061;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2025;260.0;318.0
1062;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2017;73.0;260.0
1063;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2018;76.0;271.0
1064;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2019;79.0;281.0
1065;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2020;83.0;292.0
1066;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2021;86.0;302.0
1067;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2022;88.0;307.0
1068;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2023;91.0;315.0
1069;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2024;97.0;333.0
1070;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2025;100.0;342.0
1071;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2017;46.0;194.0
1072;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2018;46.0;195.0
1073;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2019;47.0;200.0
1074;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2020;48.0;204.0
1075;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2021;51.0;216.0
1076;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2022;54.0;226.0
1077;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2023;57.0;236.0
1078;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2024;61.0;251.0
1079;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2025;65.0;267.0
