ID;Geslacht;Leeftijd;Generatie;Migratieachtergrond;Perioden;BevolkingOp1Januari_1
41;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Totaal;2062;19926873.0
42;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Totaal;2063;19980019.0
43;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Totaal;2064;20036208.0
44;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Totaal;2065;20095269.0
45;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Totaal;2066;20156948.0
46;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Totaal;2067;20220955.0
47;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Totaal;2068;20286941.0
48;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Totaal;2069;20354530.0
49;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Totaal;2070;20423376.0
50;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2021;4298880.0
51;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2022;4395173.0
52;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2023;4522210.0
53;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2024;4650001.0
54;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2025;4770787.0
55;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2026;4888337.0
56;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2027;5001549.0
57;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2028;5111452.0
58;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2029;5219218.0
59;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2030;5323515.0
60;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2031;5425149.0
61;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2032;5524962.0
62;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2033;5622859.0
63;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2034;5719148.0
64;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2035;5813963.0
65;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2036;5907965.0
66;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2037;6001009.0
67;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2038;6092999.0
68;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2039;6183970.0
69;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2040;6273967.0
70;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2041;6362979.0
71;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2042;6451016.0
72;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2043;6538276.0
73;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2044;6624718.0
74;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2045;6710347.0
75;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2046;6795193.0
76;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2047;6879291.0
77;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2048;6962668.0
78;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2049;7045371.0
79;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2050;7127389.0
80;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2051;7208827.0
81;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2052;7289596.0
82;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2053;7369744.0
83;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2054;7449341.0
84;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2055;7528459.0
85;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2056;7607071.0
86;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2057;7685216.0
87;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2058;7762961.0
88;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2059;7840276.0
89;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2060;7917192.0
90;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2061;7993750.0
91;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2062;8069906.0
92;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2063;8145672.0
93;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2064;8220985.0
94;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2065;8295830.0
95;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2066;8370167.0
96;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2067;8443951.0
97;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2068;8517137.0
98;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2069;8589653.0
99;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Met migratieachtergrond;2070;8661451.0
100;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2021;13171778.0
101;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2022;13149307.0
102;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2023;13127900.0
103;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2024;13109617.0
104;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2025;13095238.0
105;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2026;13081637.0
106;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2027;13067817.0
107;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2028;13055076.0
108;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2029;13043040.0
109;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2030;13030742.0
110;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2031;13017293.0
111;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2032;13002871.0
112;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2033;12986038.0
113;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2034;12966848.0
114;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2035;12945288.0
115;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2036;12921280.0
116;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2037;12894672.0
117;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2038;12865273.0
118;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2039;12833166.0
119;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2040;12798477.0
120;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2041;12761389.0
121;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2042;12722087.0
122;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2043;12680779.0
123;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2044;12637752.0
124;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2045;12593250.0
125;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2046;12547410.0
126;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2047;12500452.0
127;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2048;12452512.0
128;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2049;12403738.0
129;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2050;12354390.0
130;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2051;12304754.0
131;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2052;12255186.0
132;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2053;12206048.0
133;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2054;12157805.0
134;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2055;12110933.0
135;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2056;12065935.0
136;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2057;12023266.0
137;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2058;11983318.0
138;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2059;11946471.0
139;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2060;11913022.0
140;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2061;11883176.0
141;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2062;11856967.0
142;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2063;11834347.0
143;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2064;11815222.0
144;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2065;11799439.0
145;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2066;11786781.0
146;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2067;11777003.0
147;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2068;11769803.0
148;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2069;11764875.0
149;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Nederlandse achtergrond;2070;11761925.0
150;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2021;1856632.0
151;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2022;1893647.0
152;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2023;1944379.0
153;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2024;1995894.0
154;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2025;2045139.0
155;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2026;2092721.0
156;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2027;2137858.0
157;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2028;2181563.0
158;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2029;2224401.0
159;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2030;2265871.0
160;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2031;2306688.0
161;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2032;2346326.0
162;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2033;2384716.0
163;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2034;2422011.0
164;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2035;2458333.0
165;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2036;2494422.0
166;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2037;2530163.0
167;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2038;2565515.0
168;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2039;2600497.0
169;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2040;2635166.0
170;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2041;2669503.0
171;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2042;2703542.0
172;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2043;2737507.0
173;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2044;2771365.0
174;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2045;2805115.0
175;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2046;2838790.0
176;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2047;2872398.0
177;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2048;2905932.0
178;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2049;2939428.0
179;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2050;2972878.0
180;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2051;3006318.0
181;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2052;3039699.0
182;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2053;3073054.0
183;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2054;3106422.0
184;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2055;3139820.0
185;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2056;3173243.0
186;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2057;3206709.0
187;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2058;3240224.0
188;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2059;3273798.0
189;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2060;3307444.0
190;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2061;3341187.0
191;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2062;3375001.0
192;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2063;3408897.0
193;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2064;3442876.0
194;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2065;3476913.0
195;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2066;3510989.0
196;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2067;3545114.0
197;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2068;3579249.0
198;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2069;3613374.0
199;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Westerse migratieachtergrond;2070;3647445.0
200;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2021;2442248.0
201;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2022;2501526.0
202;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2023;2577831.0
203;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2024;2654107.0
204;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2025;2725648.0
205;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2026;2795616.0
206;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2027;2863691.0
207;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2028;2929889.0
208;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2029;2994817.0
209;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2030;3057644.0
210;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2031;3118461.0
211;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2032;3178636.0
212;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2033;3238143.0
213;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2034;3297137.0
214;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2035;3355630.0
215;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2036;3413543.0
216;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2037;3470846.0
217;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2038;3527484.0
218;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2039;3583473.0
219;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2040;3638801.0
220;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2041;3693476.0
221;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2042;3747474.0
222;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2043;3800769.0
223;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2044;3853353.0
224;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2045;3905232.0
225;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2046;3956403.0
226;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2047;4006893.0
227;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2048;4056736.0
228;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2049;4105943.0
229;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2050;4154511.0
230;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2051;4202509.0
231;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2052;4249897.0
232;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2053;4296690.0
233;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2054;4342919.0
234;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2055;4388639.0
235;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2056;4433828.0
236;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2057;4478507.0
237;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2058;4522737.0
238;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2059;4566478.0
239;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2060;4609748.0
240;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2061;4652563.0
241;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2062;4694905.0
242;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2063;4736775.0
243;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2064;4778109.0
244;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2065;4818917.0
245;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2066;4859178.0
246;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2067;4898837.0
247;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2068;4937888.0
248;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2069;4976279.0
249;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Niet-westerse migratieachtergrond;2070;5014006.0
250;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Afrika;2021;316864.0
251;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Afrika;2022;329817.0
252;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Afrika;2023;345715.0
253;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Afrika;2024;361879.0
254;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Afrika;2025;377202.0
255;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Afrika;2026;392062.0
