ID;Geslacht;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Banen_2;Arbeidsjaren_3;GewerkteUren_4
149;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2004;10.0;10.0;10.0;18.0
150;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2005;9.0;9.0;8.0;15.0
151;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2006;8.0;8.0;8.0;15.0
152;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2007;8.0;8.0;8.0;14.0
153;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2008;8.0;9.0;8.0;15.0
154;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2009;9.0;9.0;8.0;15.0
155;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2010;9.0;9.0;8.0;15.0
156;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2011;9.0;9.0;9.0;16.0
157;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2012;9.0;9.0;9.0;16.0
158;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2013;10.0;10.0;10.0;18.0
159;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2014;11.0;11.0;10.0;20.0
160;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2015;11.0;11.0;10.0;20.0
161;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2016;10.0;10.0;10.0;19.0
162;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2017;8.0;9.0;8.0;16.0
163;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2018;8.0;8.0;8.0;15.0
164;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2019;8.0;8.0;8.0;15.0
165;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2020;8.0;8.0;8.0;14.0
166;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2021;7.0;8.0;7.0;13.0
167;Totaal mannen en vrouwen;Totaal;B Delfstoffenwinning;2022;8.0;8.0;7.0;14.0
168;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1995;998.0;1024.0;932.0;1665.0
169;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1996;983.0;1009.0;922.0;1665.0
170;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1997;995.0;1021.0;931.0;1671.0
171;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1998;1002.0;1030.0;939.0;1687.0
172;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;1999;1002.0;1032.0;935.0;1683.0
173;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2000;1005.0;1034.0;933.0;1662.0
174;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2001;1007.0;1033.0;936.0;1663.0
175;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2002;987.0;1012.0;916.0;1622.0
176;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2003;956.0;979.0;886.0;1572.0
177;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2004;926.0;952.0;857.0;1538.0
178;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2005;909.0;935.0;839.0;1497.0
179;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2006;902.0;930.0;832.0;1481.0
180;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2007;902.0;930.0;832.0;1481.0
181;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2008;906.0;935.0;834.0;1480.0
182;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2009;883.0;912.0;812.0;1418.0
183;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2010;861.0;891.0;793.0;1405.0
184;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2011;856.0;886.0;784.0;1400.0
185;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2012;846.0;877.0;776.0;1378.0
186;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2013;834.0;864.0;766.0;1372.0
187;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2014;829.0;860.0;760.0;1373.0
188;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2015;831.0;862.0;764.0;1369.0
189;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2016;833.0;865.0;768.0;1380.0
190;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2017;839.0;872.0;775.0;1385.0
191;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2018;856.0;890.0;789.0;1406.0
192;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2019;875.0;908.0;806.0;1438.0
193;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2020;874.0;907.0;806.0;1383.0
194;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2021;875.0;909.0;806.0;1415.0
195;Totaal mannen en vrouwen;Totaal;B-E Nijverheid (geen bouw) en energie;2022;893.0;929.0;822.0;1433.0
196;Totaal mannen en vrouwen;Totaal;C Industrie;1995;932.0;958.0;869.0;1551.0
197;Totaal mannen en vrouwen;Totaal;C Industrie;1996;918.0;944.0;859.0;1553.0
198;Totaal mannen en vrouwen;Totaal;C Industrie;1997;931.0;956.0;869.0;1562.0
199;Totaal mannen en vrouwen;Totaal;C Industrie;1998;937.0;965.0;877.0;1577.0
200;Totaal mannen en vrouwen;Totaal;C Industrie;1999;939.0;967.0;873.0;1573.0
201;Totaal mannen en vrouwen;Totaal;C Industrie;2000;943.0;970.0;872.0;1555.0
202;Totaal mannen en vrouwen;Totaal;C Industrie;2001;941.0;966.0;872.0;1550.0
203;Totaal mannen en vrouwen;Totaal;C Industrie;2002;919.0;943.0;851.0;1506.0
204;Totaal mannen en vrouwen;Totaal;C Industrie;2003;889.0;911.0;821.0;1457.0
205;Totaal mannen en vrouwen;Totaal;C Industrie;2004;860.0;885.0;795.0;1426.0
206;Totaal mannen en vrouwen;Totaal;C Industrie;2005;844.0;869.0;778.0;1386.0
207;Totaal mannen en vrouwen;Totaal;C Industrie;2006;839.0;865.0;772.0;1372.0
208;Totaal mannen en vrouwen;Totaal;C Industrie;2007;838.0;865.0;771.0;1371.0
209;Totaal mannen en vrouwen;Totaal;C Industrie;2008;841.0;868.0;772.0;1368.0
210;Totaal mannen en vrouwen;Totaal;C Industrie;2009;817.0;844.0;750.0;1304.0
211;Totaal mannen en vrouwen;Totaal;C Industrie;2010;793.0;822.0;729.0;1289.0
212;Totaal mannen en vrouwen;Totaal;C Industrie;2011;787.0;815.0;719.0;1283.0
213;Totaal mannen en vrouwen;Totaal;C Industrie;2012;778.0;807.0;712.0;1263.0
214;Totaal mannen en vrouwen;Totaal;C Industrie;2013;764.0;793.0;700.0;1252.0
215;Totaal mannen en vrouwen;Totaal;C Industrie;2014;759.0;788.0;694.0;1251.0
216;Totaal mannen en vrouwen;Totaal;C Industrie;2015;760.0;790.0;698.0;1248.0
217;Totaal mannen en vrouwen;Totaal;C Industrie;2016;764.0;793.0;703.0;1260.0
218;Totaal mannen en vrouwen;Totaal;C Industrie;2017;770.0;801.0;710.0;1264.0
219;Totaal mannen en vrouwen;Totaal;C Industrie;2018;786.0;818.0;723.0;1282.0
220;Totaal mannen en vrouwen;Totaal;C Industrie;2019;803.0;835.0;739.0;1315.0
221;Totaal mannen en vrouwen;Totaal;C Industrie;2020;801.0;832.0;738.0;1259.0
222;Totaal mannen en vrouwen;Totaal;C Industrie;2021;800.0;832.0;737.0;1288.0
223;Totaal mannen en vrouwen;Totaal;C Industrie;2022;814.0;847.0;750.0;1303.0
224;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1995;155.0;161.0;139.0;248.0
225;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1996;148.0;152.0;132.0;241.0
226;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1997;150.0;155.0;133.0;243.0
227;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1998;150.0;155.0;132.0;238.0
228;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;1999;152.0;156.0;131.0;239.0
229;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2000;152.0;156.0;131.0;237.0
230;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2001;149.0;154.0;131.0;237.0
231;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2002;146.0;151.0;127.0;228.0
232;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2003;141.0;146.0;123.0;220.0
233;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2004;135.0;142.0;119.0;214.0
234;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2005;133.0;139.0;116.0;209.0
235;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2006;131.0;138.0;115.0;207.0
236;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2007;129.0;136.0;113.0;202.0
237;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2008;130.0;137.0;114.0;202.0
238;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2009;131.0;138.0;114.0;203.0
239;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2010;130.0;139.0;115.0;205.0
240;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2011;127.0;135.0;111.0;199.0
241;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2012;128.0;137.0;112.0;200.0
242;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2013;128.0;136.0;112.0;202.0
243;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2014;128.0;137.0;113.0;204.0
244;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2015;128.0;137.0;113.0;203.0
245;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2016;130.0;139.0;115.0;207.0
246;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2017;132.0;142.0;117.0;210.0
247;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2018;135.0;144.0;119.0;212.0
248;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2019;139.0;148.0;123.0;219.0
249;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2020;141.0;151.0;126.0;220.0
250;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2021;140.0;150.0;125.0;219.0
251;Totaal mannen en vrouwen;Totaal;10-12 Voedings-, genotmiddelenindustrie;2022;142.0;153.0;127.0;220.0
252;Totaal mannen en vrouwen;Totaal;13-15 Textiel-, kleding-, lederindustrie;1995;37.0;39.0;32.0;58.0
253;Totaal mannen en vrouwen;Totaal;13-15 Textiel-, kleding-, lederindustrie;1996;33.0;35.0;30.0;54.0
254;Totaal mannen en vrouwen;Totaal;13-15 Textiel-, kleding-, lederindustrie;1997;34.0;35.0;30.0;54.0
255;Totaal mannen en vrouwen;Totaal;13-15 Textiel-, kleding-, lederindustrie;1998;31.0;33.0;28.0;50.0
256;Totaal mannen en vrouwen;Totaal;13-15 Textiel-, kleding-, lederindustrie;1999;30.0;32.0;27.0;48.0
