ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
32;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2006/'07;899580.0;17150.0;882430.0;1.9
33;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2007/'08;892610.0;13310.0;879300.0;1.5
34;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2008/'09;883120.0;11010.0;872110.0;1.2
35;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2009/'10;879820.0;10240.0;869580.0;1.2
36;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2010/'11;880800.0;9440.0;871360.0;1.1
37;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2011/'12;886730.0;9470.0;877260.0;1.1
38;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2012/'13 Oude methode;897580.0;8690.0;888890.0;1.0
39;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2012/'13 Nieuwe methode;891640.0;4280.0;887360.0;0.5
40;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2013/'14;907120.0;4220.0;902900.0;0.5
41;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2014/'15;917940.0;3990.0;913950.0;0.4
42;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2015/'16;927510.0;4010.0;923500.0;0.4
43;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2016/'17;928170.0;3690.0;924480.0;0.4
44;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;Jonger dan 18 jaar;2017/'18;919480.0;3690.0;915790.0;0.4
45;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2004/'05;359550.0;35570.0;323980.0;9.9
46;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2005/'06;403920.0;34810.0;369110.0;8.6
47;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2006/'07;413540.0;34830.0;378710.0;8.4
48;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2007/'08;422490.0;35140.0;387350.0;8.3
49;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2008/'09;426940.0;32330.0;394620.0;7.6
50;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2009/'10;433160.0;32750.0;400410.0;7.6
51;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2010/'11;434550.0;32290.0;402260.0;7.4
52;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2011/'12;435500.0;30830.0;404670.0;7.1
53;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2012/'13 Oude methode;429800.0;27220.0;402580.0;6.3
54;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2012/'13 Nieuwe methode;429550.0;27020.0;402530.0;6.3
55;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2013/'14;423930.0;25100.0;398830.0;5.9
56;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2014/'15;423630.0;24130.0;399500.0;5.7
57;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2015/'16;422770.0;23350.0;399430.0;5.5
58;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2016/'17;429000.0;24670.0;404330.0;5.8
59;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;18 tot 23 jaar;2017/'18;432300.0;26510.0;405780.0;6.1
60;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2004/'05;88140.0;21090.0;67050.0;23.9
61;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2005/'06;100130.0;20920.0;79210.0;20.9
62;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2006/'07;106380.0;20630.0;85760.0;19.4
63;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2007/'08;119610.0;23030.0;96580.0;19.3
64;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2008/'09;125070.0;20930.0;104140.0;16.7
65;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2009/'10;133100.0;22360.0;110740.0;16.8
66;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2010/'11;143310.0;24910.0;118400.0;17.4
67;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2011/'12;133060.0;20070.0;113000.0;15.1
68;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2012/'13 Oude methode;126840.0;16900.0;109930.0;13.3
69;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2012/'13 Nieuwe methode;126840.0;16900.0;109930.0;13.3
70;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2013/'14;116920.0;14560.0;102360.0;12.5
71;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2014/'15;99340.0;8470.0;90870.0;8.5
72;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2015/'16;92220.0;7330.0;84900.0;7.9
73;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2016/'17;93930.0;6910.0;87020.0;7.4
74;Totaal mannen en vrouwen;Totaal;Totaal onderwijssoort;23 jaar of ouder;2017/'18;94740.0;6790.0;87950.0;7.2
75;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2004/'05;863270.0;17370.0;845900.0;2.0
76;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2005/'06;903370.0;15950.0;887420.0;1.8
77;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2006/'07;907230.0;14660.0;892570.0;1.6
78;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2007/'08;906100.0;12390.0;893710.0;1.4
79;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2008/'09;899420.0;10590.0;888830.0;1.2
80;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2009/'10;899740.0;10470.0;889270.0;1.2
81;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2010/'11;903960.0;9820.0;894140.0;1.1
82;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2011/'12;912360.0;10150.0;902210.0;1.1
83;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2012/'13 Oude methode;923590.0;9450.0;914150.0;1.0
84;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2012/'13 Nieuwe methode;918000.0;5310.0;912690.0;0.6
85;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2013/'14;929830.0;5150.0;924680.0;0.6
86;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2014/'15;940290.0;5140.0;935150.0;0.5
87;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2015/'16;948240.0;5370.0;942860.0;0.6
88;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2016/'17;948290.0;5650.0;942640.0;0.6
89;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Totaal;2017/'18;938700.0;5660.0;933040.0;0.6
90;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2004/'05;863220.0;17340.0;845880.0;2.0
91;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2005/'06;903310.0;15920.0;887390.0;1.8
92;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2006/'07;907160.0;14630.0;892530.0;1.6
93;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2007/'08;906060.0;12370.0;893700.0;1.4
94;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2008/'09;899410.0;10580.0;888830.0;1.2
95;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2009/'10;899730.0;10470.0;889260.0;1.2
96;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2010/'11;903950.0;9820.0;894140.0;1.1
97;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2011/'12;912340.0;10130.0;902200.0;1.1
98;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2012/'13 Oude methode;923560.0;9420.0;914140.0;1.0
99;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2012/'13 Nieuwe methode;917970.0;5290.0;912680.0;0.6
100;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2013/'14;929760.0;5110.0;924640.0;0.6
101;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2014/'15;940190.0;5080.0;935110.0;0.5
102;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2015/'16;948160.0;5330.0;942830.0;0.6
103;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2016/'17;948200.0;5590.0;942610.0;0.6
104;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2017/'18;938630.0;5620.0;933010.0;0.6
105;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2004/'05;794590.0;14190.0;780400.0;1.8
106;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2005/'06;833720.0;13410.0;820310.0;1.6
107;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2006/'07;835720.0;12200.0;823520.0;1.5
108;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2007/'08;830310.0;9870.0;820440.0;1.2
109;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2008/'09;822570.0;8370.0;814210.0;1.0
110;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2009/'10;821610.0;8100.0;813510.0;1.0
111;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2010/'11;823750.0;7670.0;816080.0;0.9
112;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2011/'12;831180.0;7740.0;823440.0;0.9
113;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2012/'13 Oude methode;843790.0;7310.0;836480.0;0.9
114;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2012/'13 Nieuwe methode;838280.0;3240.0;835050.0;0.4
115;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2013/'14;851580.0;3180.0;848400.0;0.4
116;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2014/'15;862040.0;3030.0;859010.0;0.4
117;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2015/'16;868590.0;3070.0;865520.0;0.4
118;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2016/'17;866160.0;2830.0;863320.0;0.3
119;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2017/'18;855220.0;2850.0;852370.0;0.3
120;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2004/'05;68630.0;3150.0;65480.0;4.6
121;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2005/'06;69590.0;2510.0;67080.0;3.6
122;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2006/'07;71440.0;2430.0;69010.0;3.4
123;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2007/'08;75750.0;2500.0;73250.0;3.3
124;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2008/'09;76840.0;2220.0;74620.0;2.9
125;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2009/'10;78120.0;2360.0;75760.0;3.0
126;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2010/'11;80200.0;2150.0;78050.0;2.7
127;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2011/'12;81150.0;2390.0;78760.0;2.9
128;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2012/'13 Oude methode;79770.0;2120.0;77650.0;2.7
129;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2012/'13 Nieuwe methode;79690.0;2060.0;77630.0;2.6
130;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2013/'14;78180.0;1940.0;76240.0;2.5
131;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2014/'15;78150.0;2050.0;76100.0;2.6
132;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2015/'16;79570.0;2260.0;77310.0;2.8
133;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2016/'17;82050.0;2760.0;79290.0;3.4
134;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 23 jaar;2017/'18;83410.0;2770.0;80640.0;3.3
135;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2004/'05;60.0;40.0;20.0;62.1
136;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2005/'06;60.0;40.0;30.0;59.4
137;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2006/'07;70.0;30.0;40.0;40.3
138;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2007/'08;30.0;20.0;20.0;48.5
139;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2008/'09;;;;
140;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2009/'10;;;;
141;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2010/'11;;;;
142;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2011/'12;20.0;10.0;10.0;52.2
143;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2012/'13 Oude methode;30.0;20.0;10.0;68.8
144;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2012/'13 Nieuwe methode;30.0;20.0;10.0;68.8
145;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2013/'14;70.0;30.0;40.0;44.6
146;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2014/'15;100.0;60.0;30.0;65.3
147;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2015/'16;70.0;40.0;30.0;54.8
148;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2016/'17;80.0;60.0;30.0;68.7
149;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2017/'18;70.0;40.0;30.0;52.2
150;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2004/'05;377650.0;3740.0;373910.0;1.0
151;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2005/'06;388900.0;3550.0;385340.0;0.9
152;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2006/'07;384410.0;3170.0;381240.0;0.8
153;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2007/'08;380140.0;2920.0;377220.0;0.8
154;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2008/'09;375030.0;2600.0;372430.0;0.7
155;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2009/'10;376850.0;2730.0;374120.0;0.7
156;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2010/'11;383290.0;3110.0;380180.0;0.8
157;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2011/'12;391110.0;3130.0;387970.0;0.8
158;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2012/'13 Oude methode;398950.0;3000.0;395960.0;0.8
159;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2012/'13 Nieuwe methode;395620.0;750.0;394870.0;0.2
160;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2013/'14;400120.0;730.0;399390.0;0.2
161;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2014/'15;400470.0;850.0;399620.0;0.2
162;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2015/'16;399290.0;980.0;398310.0;0.2
163;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2016/'17;396280.0;1380.0;394910.0;0.3
164;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Totaal;2017/'18;385890.0;1510.0;384380.0;0.4
165;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2004/'05;377640.0;3730.0;373910.0;1.0
166;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2005/'06;388880.0;3550.0;385340.0;0.9
167;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2006/'07;384400.0;3160.0;381240.0;0.8
168;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2007/'08;380140.0;2920.0;377220.0;0.8
169;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2008/'09;375030.0;2590.0;372430.0;0.7
170;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2009/'10;376850.0;2730.0;374120.0;0.7
171;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2010/'11;383290.0;3110.0;380180.0;0.8
172;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2011/'12;391090.0;3120.0;387970.0;0.8
173;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2012/'13 Oude methode;398920.0;2970.0;395950.0;0.7
174;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2012/'13 Nieuwe methode;395580.0;730.0;394860.0;0.2
175;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2013/'14;400050.0;700.0;399360.0;0.2
176;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2014/'15;400380.0;780.0;399590.0;0.2
177;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2015/'16;399220.0;940.0;398280.0;0.2
178;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2016/'17;396210.0;1320.0;394880.0;0.3
179;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 23 jaar;2017/'18;385830.0;1470.0;384350.0;0.4
180;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2004/'05;376760.0;3440.0;373320.0;0.9
181;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2005/'06;388290.0;3370.0;384920.0;0.9
182;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2006/'07;383920.0;3050.0;380880.0;0.8
183;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2007/'08;379670.0;2800.0;376870.0;0.7
184;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2008/'09;374500.0;2470.0;372030.0;0.7
185;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2009/'10;376170.0;2540.0;373630.0;0.7
186;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2010/'11;382330.0;2810.0;379520.0;0.7
187;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2011/'12;390080.0;2850.0;387240.0;0.7
188;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2012/'13 Oude methode;398010.0;2760.0;395250.0;0.7
189;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2012/'13 Nieuwe methode;394690.0;530.0;394160.0;0.1
190;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2013/'14;399100.0;480.0;398620.0;0.1
191;Totaal mannen en vrouwen;Totaal;Leerjaar 1-2;Jonger dan 18 jaar;2014/'15;399270.0;500.0;398770.0;0.1
