ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
46;Zelfstandige;A-U Alle economische activiteiten;Friesland (PV);2015;49.4;34.4;26.7;33.6;25.6;32.4;28.9;41.5;125.8;32.9;72.7;34.2;27.2;24.0;13.5;31.5;28.5;51.1;107.4;28.7
47;Zelfstandige;A-U Alle economische activiteiten;Friesland (PV);2016;50.1;36.6;28.8;35.8;27.5;35.0;30.8;42.6;130.3;34.6;72.9;36.1;28.9;25.8;15.0;33.9;30.3;52.5;113.9;30.3
48;Zelfstandige;A-U Alle economische activiteiten;Friesland (PV);2017;50.6;39.2;30.5;37.8;29.3;35.8;31.9;42.9;147.3;37.2;75.0;39.0;30.5;27.1;15.1;35.1;31.2;53.0;129.9;32.0
49;Zelfstandige;A-U Alle economische activiteiten;Drenthe (PV);2011;31.3;34.6;26.4;34.2;25.3;32.5;28.1;26.0;178.9;30.7;49.4;35.0;27.8;22.8;11.0;31.4;27.5;32.8;159.0;25.6
50;Zelfstandige;A-U Alle economische activiteiten;Drenthe (PV);2012;31.5;33.9;25.5;33.3;24.5;32.2;27.9;26.2;163.0;30.0;49.1;34.7;27.4;22.5;11.0;31.4;27.5;33.1;142.0;25.4
51;Zelfstandige;A-U Alle economische activiteiten;Drenthe (PV);2013;31.6;34.1;25.2;33.3;24.3;31.9;27.9;26.5;131.9;29.7;48.7;34.9;27.3;22.8;11.3;31.2;27.7;33.3;111.8;25.0
52;Zelfstandige;A-U Alle economische activiteiten;Drenthe (PV);2014;32.0;35.4;26.6;34.5;25.3;34.9;29.2;26.8;129.3;29.2;49.1;36.1;28.3;23.8;12.2;33.9;28.9;33.7;110.2;24.7
53;Zelfstandige;A-U Alle economische activiteiten;Drenthe (PV);2015;32.6;35.5;27.1;34.5;25.8;33.1;29.6;27.4;130.3;28.3;49.3;36.2;28.6;24.1;12.7;32.6;29.3;34.4;113.7;24.4
54;Zelfstandige;A-U Alle economische activiteiten;Drenthe (PV);2016;33.1;37.1;28.7;36.0;27.4;34.6;31.4;28.2;136.4;30.5;49.7;37.5;29.8;25.3;13.8;34.0;31.0;35.4;120.7;26.3
55;Zelfstandige;A-U Alle economische activiteiten;Drenthe (PV);2017;33.4;39.8;30.2;38.3;28.8;36.8;32.4;28.5;154.0;32.8;50.5;40.8;31.4;27.1;14.6;36.2;32.0;35.9;136.5;27.7
56;Zelfstandige;A-U Alle economische activiteiten;Overijssel (PV);2011;70.2;35.3;26.9;34.9;25.6;33.2;28.7;56.7;197.3;39.3;111.1;34.8;27.5;23.2;10.5;31.8;27.8;72.3;169.9;33.1
57;Zelfstandige;A-U Alle economische activiteiten;Overijssel (PV);2012;70.8;34.9;25.8;34.3;24.8;33.0;28.4;57.5;177.1;38.9;112.2;34.5;26.9;22.8;10.2;31.7;27.6;73.6;150.1;32.7
58;Zelfstandige;A-U Alle economische activiteiten;Overijssel (PV);2013;71.5;35.1;26.0;34.3;24.7;32.5;28.3;58.0;145.7;38.0;112.8;34.9;27.0;23.0;10.5;31.5;27.8;74.3;120.2;31.7
59;Zelfstandige;A-U Alle economische activiteiten;Overijssel (PV);2014;72.5;36.5;27.0;35.6;25.7;36.8;29.6;59.3;141.3;36.7;112.9;36.0;27.7;24.1;11.3;34.9;28.9;75.4;119.4;31.7
60;Zelfstandige;A-U Alle economische activiteiten;Overijssel (PV);2015;73.5;36.6;27.5;35.7;26.1;33.8;29.9;60.8;146.0;36.0;113.4;36.3;28.1;24.4;11.9;32.7;29.3;77.7;125.4;31.0
61;Zelfstandige;A-U Alle economische activiteiten;Overijssel (PV);2016;74.9;38.9;29.9;37.9;28.4;36.8;32.0;62.5;157.2;38.8;114.1;38.2;29.9;26.2;13.4;35.3;31.1;80.0;135.2;33.0
62;Zelfstandige;A-U Alle economische activiteiten;Overijssel (PV);2017;75.5;41.7;31.6;40.2;30.0;37.3;32.9;63.1;173.0;41.0;116.0;41.8;31.5;28.0;14.2;36.6;32.1;80.9;150.5;34.8
63;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2011;25.0;37.3;28.6;36.7;27.1;32.8;28.3;19.6;102.2;21.4;38.3;37.0;29.7;25.0;12.3;31.6;27.8;24.6;81.0;16.2
64;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2012;25.2;34.5;26.3;34.0;25.0;31.2;27.4;20.0;82.0;21.0;38.8;35.3;28.3;23.1;11.1;30.6;27.3;25.3;64.2;16.1
65;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2013;25.5;35.2;27.0;34.3;25.6;31.4;27.6;20.2;60.8;20.1;39.2;35.9;28.8;23.6;12.0;30.9;27.6;25.6;42.5;16.0
66;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2014;26.2;36.3;28.1;35.3;26.8;34.7;28.9;20.8;61.1;20.2;39.7;37.0;29.7;24.6;12.8;33.6;28.8;26.2;44.8;15.6
67;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2015;27.1;37.0;29.3;36.1;27.6;32.9;29.6;21.8;66.9;19.4;40.2;37.5;30.2;25.6;14.1;32.5;29.4;27.4;51.8;15.5
68;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2016;28.0;39.6;30.9;38.7;29.4;35.7;31.8;22.6;72.3;21.3;41.1;39.5;31.4;27.6;15.5;35.0;31.4;28.3;57.7;16.7
69;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2017;28.0;39.9;30.7;38.6;29.2;35.5;31.6;22.7;84.4;21.8;41.6;41.0;31.8;27.7;15.0;35.3;31.5;28.8;70.0;17.6
70;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2011;134.1;38.5;29.8;38.1;28.7;34.9;30.0;111.6;210.4;32.8;206.2;38.3;30.2;25.9;13.2;33.6;29.2;140.5;186.7;27.1
71;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2012;135.6;37.9;28.7;37.3;27.5;34.6;29.6;114.0;182.9;32.0;208.5;38.0;29.7;25.6;12.8;33.6;29.0;143.8;160.6;26.6
72;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2013;137.1;37.5;28.1;36.7;27.0;33.8;29.3;115.7;148.0;31.6;210.6;38.0;29.4;25.2;12.6;33.1;28.9;146.4;126.6;26.3
73;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2014;140.3;38.7;29.2;37.8;28.0;38.7;30.7;118.3;140.8;31.0;212.9;39.1;30.0;26.3;13.5;37.3;30.1;149.3;122.5;25.9
74;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2015;143.9;39.2;30.1;38.3;28.8;35.0;31.1;121.9;141.4;29.9;216.5;39.3;30.7;26.8;14.1;34.4;30.7;154.3;125.5;25.1
75;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2016;147.2;40.9;31.9;40.0;30.5;38.0;33.0;125.6;149.5;32.3;220.0;40.7;32.0;28.2;15.2;36.9;32.4;158.9;132.1;27.1
76;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2017;148.8;43.1;33.3;41.5;31.8;38.2;33.8;126.3;162.3;33.0;225.6;44.2;33.4;29.4;15.5;38.0;33.2;160.9;146.3;28.1
77;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2011;83.5;43.4;33.3;42.9;32.2;37.9;31.8;69.0;189.7;28.6;130.7;43.9;34.2;28.9;14.7;36.7;31.3;87.0;165.1;23.1
78;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2012;85.2;42.6;31.9;42.0;30.8;37.9;31.5;70.9;162.7;28.9;132.5;43.2;33.3;28.5;14.3;36.8;31.1;89.7;141.0;22.5
79;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2013;86.5;42.0;31.0;41.0;30.0;36.5;31.1;72.2;126.3;27.1;134.3;43.1;32.8;28.0;14.1;35.9;31.0;91.8;106.8;21.6
80;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2014;90.2;43.3;32.1;42.2;30.8;41.8;32.5;74.7;119.8;26.1;137.6;44.4;33.5;29.4;15.1;40.4;32.3;94.6;102.4;20.9
81;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2015;93.1;43.6;33.3;42.6;31.8;38.2;32.9;77.6;124.0;25.6;141.0;44.6;34.1;29.8;16.0;37.6;32.7;98.2;107.1;20.5
82;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2016;96.3;45.2;34.9;44.1;33.2;41.2;34.9;80.7;134.0;27.7;144.5;45.9;35.2;31.1;17.1;40.2;34.4;101.8;116.5;22.3
83;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2017;97.1;46.7;35.3;45.0;33.8;40.9;35.2;81.9;155.8;29.2;148.2;49.6;36.2;31.8;17.1;41.2;34.9;104.5;139.3;23.9
84;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2011;196.8;40.8;29.9;40.0;28.6;35.8;29.7;162.0;139.0;20.1;296.5;41.3;31.3;27.9;14.5;35.0;29.4;202.9;123.7;16.2
85;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2012;201.2;39.9;28.5;39.1;27.2;35.6;29.3;166.7;113.5;19.7;302.0;40.7;30.4;27.4;14.1;34.9;29.2;209.3;100.8;15.9
86;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2013;204.8;39.5;28.0;38.4;26.7;34.6;29.0;170.1;84.5;18.8;306.1;40.8;30.1;27.2;14.0;34.5;29.1;213.5;73.3;15.4
87;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2014;213.1;41.0;29.3;39.7;27.7;39.6;30.5;175.4;82.0;18.5;313.8;42.2;31.0;28.6;15.2;38.9;30.5;219.7;72.6;15.1
88;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2015;221.0;42.0;30.3;40.7;28.9;37.2;31.1;183.1;88.5;18.7;322.9;42.9;31.7;29.5;16.1;36.9;31.1;229.6;79.0;15.2
89;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2016;228.2;43.3;31.7;42.0;30.0;39.6;32.9;190.7;99.9;20.3;330.9;43.9;32.7;30.5;17.2;38.9;32.7;238.4;89.9;16.5
90;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2017;231.2;44.1;31.9;42.3;30.3;39.0;33.0;193.8;120.6;21.0;340.8;47.1;33.4;31.0;16.9;39.6;33.1;244.9;111.3;17.4
91;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2011;213.2;40.9;31.0;40.2;29.9;35.5;29.9;172.2;137.6;25.2;320.4;41.5;32.4;28.1;14.7;34.9;29.7;213.2;122.6;20.3
92;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2012;216.4;40.2;29.9;39.5;28.7;35.3;29.5;176.4;113.4;24.3;324.3;41.1;31.6;27.7;14.3;34.8;29.6;219.0;100.2;19.5
93;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2013;219.3;39.8;29.0;38.7;27.7;34.3;29.1;178.5;83.6;23.2;327.4;40.9;30.9;27.4;14.2;34.3;29.3;222.2;72.3;18.9
94;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2014;225.9;40.9;30.0;39.8;28.6;39.2;30.5;183.1;79.1;22.4;333.2;42.1;31.7;28.5;15.2;38.5;30.6;227.5;69.4;18.4
95;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2015;233.0;41.8;31.0;40.7;29.6;36.2;30.9;190.4;82.8;21.5;340.7;42.6;32.2;29.4;15.9;36.0;31.0;237.0;73.7;17.6
96;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2016;239.4;43.2;32.7;42.1;31.2;38.6;32.8;197.3;89.2;23.0;347.5;43.8;33.5;30.5;17.4;38.0;32.7;245.0;80.6;18.9
97;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2017;243.4;44.3;33.1;42.7;31.6;38.2;33.0;200.4;101.8;23.7;360.5;47.0;34.2;30.9;17.0;38.7;33.1;251.9;94.2;19.7
98;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2011;27.4;36.4;28.2;36.3;26.9;34.7;30.1;22.5;212.4;46.9;41.3;36.3;29.1;25.2;12.9;33.4;29.2;28.1;189.8;42.2
99;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2012;27.6;36.0;28.0;35.6;26.6;34.4;30.1;22.9;194.5;44.3;41.9;35.9;28.8;24.7;12.7;33.2;29.2;28.6;170.9;40.0
100;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2013;27.8;36.9;28.3;36.1;27.0;34.3;30.1;23.0;167.7;42.2;41.8;36.9;29.1;25.3;13.0;33.4;29.4;28.8;145.8;38.1
101;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2014;28.0;37.2;28.4;36.4;26.8;37.7;31.0;23.2;167.0;44.1;42.1;37.2;29.1;25.5;13.0;36.4;30.3;29.1;150.1;40.1
102;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2015;28.3;38.7;29.8;37.9;28.4;35.9;31.8;23.6;172.6;43.5;42.2;38.2;30.0;26.7;13.9;35.0;31.1;29.8;155.0;38.9
103;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2016;28.7;40.2;31.3;39.3;29.7;38.2;33.6;24.1;178.0;44.9;42.4;39.5;31.3;27.9;15.0;37.1;32.6;30.4;160.9;40.6
104;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2017;29.0;41.7;32.0;40.2;30.6;38.5;34.1;24.1;189.9;44.7;43.9;42.8;32.4;28.5;15.0;38.1;33.3;30.7;174.9;40.2
105;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2011;166.5;38.4;30.2;38.1;29.1;35.3;30.4;137.4;226.4;32.5;255.3;38.1;30.4;26.1;13.5;34.0;29.6;173.7;201.6;26.6
106;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2012;167.8;38.3;29.5;37.8;28.3;35.3;30.2;140.2;198.5;32.2;256.8;38.3;29.9;26.0;13.1;34.2;29.5;177.5;176.5;26.2
107;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2013;169.6;37.8;28.7;37.1;27.5;34.4;29.8;142.0;160.5;30.9;258.9;38.1;29.6;25.6;13.1;33.7;29.4;180.0;141.4;25.6
108;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2014;173.0;38.7;29.7;38.0;28.3;39.1;31.1;145.2;154.5;30.1;260.5;39.0;30.2;26.6;13.9;37.6;30.6;183.8;137.1;24.8
109;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2015;176.9;39.6;30.7;38.8;29.4;36.0;31.7;148.8;155.0;29.1;265.0;39.7;31.0;27.3;14.7;35.2;31.3;189.2;140.0;24.1
110;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2016;180.3;41.7;32.9;40.8;31.5;38.9;33.7;153.1;160.8;31.2;267.8;41.2;32.5;28.9;16.1;37.8;33.1;194.3;145.7;25.9
111;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2017;181.2;43.8;33.9;42.3;32.6;39.2;34.4;152.9;176.4;32.0;273.4;45.2;33.8;30.1;16.5;39.1;33.9;196.2;161.4;27.2
