ID;RegioS;Perioden;TotaleOppervlakte_1;TotaalVerkeersterrein_2;Spoorterrein_3;Wegverkeersterrein_4;Vliegveld_5;TotaalBebouwdTerrein_6;Woonterrein_7;TerreinVoorDetailhandelEnHoreca_8;TerreinVoorOpenbareVoorzieningen_9;TerreinVoorSociaalCultureleVoorz_10;Bedrijventerrein_11;TotaalSemiBebouwdTerrein_12;Stortplaats_13;Wrakkenopslagplaats_14;Begraafplaats_15;Delfstofwinplaats_16;Bouwterrein_17;SemiVerhardOverigTerrein_18;TotaalRecreatieterrein_19;ParkEnPlantsoen_20;Sportterrein_21;Volkstuin_22;DagrecreatiefTerrein_23;VerblijfsrecreatiefTerrein_24;TotaalAgrarischTerrein_25;TerreinVoorGlastuinbouw_26;OverigAgrarischTerrein_27;TotaalBosEnOpenNatuurlijkTerrein_28;Bos_29;OpenDroogNatuurlijkTerrein_30;OpenNatNatuurlijkTerrein_31;TotaalBinnenwater_32;IJsselmeerMarkermeer_33;AfgeslotenZeearm_34;RijnEnMaas_35;Randmeer_36;Spaarbekken_37;RecreatiefBinnenwater_38;BinnenwaterVoorDelfstofwinning_39;VloeiEnOfSlibveld_40;OverigBinnenwater_41;TotaalBuitenwater_42;WaddenzeeEemsDollard_43;Oosterschelde_44;Westerschelde_45;Noordzee_46
2525;Etten-Leur;2010;5588.0;228.0;11.0;217.0;0.0;1053.0;601.0;34.0;5.0;39.0;374.0;72.0;12.0;0.0;3.0;0.0;57.0;0.0;117.0;59.0;52.0;4.0;3.0;0.0;3877.0;101.0;3776.0;185.0;168.0;8.0;8.0;55.0;;;;;0.0;7.0;0.0;0.0;48.0;;;;;
2526;Etten-Leur;2012;5592.0;229.0;11.0;217.0;0.0;1069.0;606.0;34.0;5.0;38.0;386.0;66.0;9.0;0.0;3.0;0.0;54.0;0.0;133.0;74.0;53.0;4.0;3.0;0.0;3852.0;102.0;3750.0;185.0;169.0;8.0;8.0;58.0;;;;;0.0;7.0;0.0;0.0;52.0;;;;;
2527;Etten-Leur;2015;5592.0;219.0;11.0;208.0;0.0;1082.0;620.0;27.0;5.0;41.0;389.0;51.0;9.0;0.0;3.0;0.0;39.0;0.0;146.0;79.0;59.0;4.0;3.0;2.0;3829.0;97.0;3731.0;204.0;168.0;9.0;27.0;62.0;;;;;0.0;7.0;0.0;0.0;55.0;;;;;
2528;Etten-Leur;2017;5592.0;218.0;11.0;207.0;0.0;1086.0;628.0;36.0;4.0;41.0;377.0;62.0;8.0;0.0;5.0;0.0;50.0;0.0;154.0;87.0;57.0;4.0;4.0;2.0;3798.0;97.0;3700.0;212.0;170.0;9.0;33.0;63.0;;;;;0.0;7.0;0.0;0.0;56.0;;;;;
2529;Ferwerderadeel;1996;13318.0;223.0;0.0;223.0;0.0;176.0;145.0;0.0;2.0;0.0;29.0;19.0;2.0;0.0;3.0;3.0;10.0;1.0;33.0;9.0;21.0;4.0;0.0;0.0;8471.0;0.0;8471.0;847.0;16.0;0.0;830.0;83.0;;;;;0.0;0.0;0.0;0.0;83.0;3466.0;3466.0;;;
2530;Ferwerderadeel;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2531;Ferwerderadeel;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2532;Ferwerderadeel;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2533;Ferwerderadeel;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2534;Ferwerderadeel;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2535;Ferwerderadeel;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2536;Ferwerderadeel;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537;Ferwerderadeel;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2538;Ferwerderadiel;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2539;Ferwerderadiel;2000;13318.0;227.0;0.0;227.0;0.0;194.0;155.0;1.0;2.0;0.0;36.0;25.0;2.0;0.0;3.0;3.0;16.0;1.0;34.0;9.0;21.0;4.0;0.0;1.0;8434.0;0.0;8434.0;851.0;20.0;0.0;831.0;87.0;;;;;0.0;0.0;0.0;0.0;87.0;3466.0;3466.0;;;
2540;Ferwerderadiel;2003;13318.0;256.0;0.0;256.0;0.0;210.0;160.0;1.0;1.0;2.0;45.0;12.0;2.0;0.0;3.0;3.0;5.0;0.0;27.0;3.0;22.0;2.0;0.0;1.0;8279.0;0.0;8279.0;980.0;23.0;0.0;957.0;87.0;;;;;0.0;0.0;0.0;0.0;87.0;3466.0;3466.0;;;
2541;Ferwerderadiel;2006;13318.0;234.0;0.0;234.0;0.0;223.0;168.0;1.0;3.0;2.0;49.0;12.0;2.0;0.0;3.0;3.0;3.0;1.0;30.0;3.0;24.0;2.0;0.0;1.0;8286.0;0.0;8286.0;984.0;23.0;0.0;960.0;87.0;;;;;0.0;0.0;0.0;0.0;87.0;3463.0;3463.0;;;
2542;Ferwerderadiel;2008;13318.0;237.0;0.0;237.0;0.0;230.0;173.0;1.0;3.0;2.0;51.0;10.0;2.0;0.0;4.0;3.0;0.0;1.0;29.0;3.0;23.0;2.0;0.0;1.0;8276.0;0.0;8276.0;989.0;22.0;0.0;967.0;84.0;;;;;0.0;0.0;0.0;0.0;84.0;3463.0;3463.0;;;
2543;Ferwerderadiel;2010;13318.0;240.0;0.0;240.0;0.0;240.0;178.0;0.0;5.0;2.0;55.0;14.0;2.0;0.0;4.0;3.0;4.0;1.0;29.0;3.0;23.0;2.0;1.0;0.0;8256.0;0.0;8256.0;996.0;23.0;0.0;973.0;87.0;;;;;0.0;0.0;0.0;0.0;87.0;3457.0;3457.0;;;
2544;Ferwerderadiel;2012;13318.0;230.0;0.0;230.0;0.0;240.0;180.0;0.0;5.0;2.0;54.0;14.0;2.0;0.0;4.0;3.0;4.0;1.0;31.0;3.0;24.0;2.0;1.0;1.0;7992.0;0.0;7992.0;1278.0;22.0;0.0;1256.0;86.0;;;;;0.0;0.0;0.0;0.0;86.0;3448.0;3448.0;;;
2545;Ferwerderadiel;2015;13318.0;217.0;0.0;217.0;0.0;248.0;185.0;0.0;5.0;2.0;57.0;20.0;2.0;0.0;4.0;3.0;10.0;1.0;37.0;3.0;23.0;2.0;5.0;5.0;7963.0;0.0;7963.0;1533.0;17.0;0.0;1516.0;96.0;;;;;0.0;0.0;0.0;0.0;96.0;3203.0;3203.0;;;
2546;Ferwerderadiel;2017;13318.0;205.0;0.0;205.0;0.0;251.0;186.0;0.0;5.0;2.0;59.0;21.0;2.0;0.0;4.0;3.0;11.0;1.0;42.0;6.0;24.0;2.0;4.0;5.0;7957.0;0.0;7957.0;1613.0;17.0;0.0;1597.0;92.0;;;;;0.0;1.0;0.0;0.0;91.0;3136.0;3136.0;;;
2547;Fijnaart en Heijningen;1996;4530.0;195.0;0.0;195.0;0.0;178.0;99.0;0.0;4.0;0.0;74.0;10.0;0.0;0.0;2.0;0.0;0.0;8.0;16.0;0.0;10.0;0.0;6.0;0.0;3693.0;4.0;3690.0;75.0;38.0;0.0;37.0;363.0;;291.0;;;0.0;5.0;0.0;0.0;67.0;;;;;
2548;Fijnaart en Heijningen;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2549;Fijnaart en Heijningen;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2550;Fijnaart en Heijningen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2551;Fijnaart en Heijningen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2552;Fijnaart en Heijningen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2553;Fijnaart en Heijningen;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2554;Fijnaart en Heijningen;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2555;Fijnaart en Heijningen;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2556;Franekeradeel;1996;10916.0;311.0;16.0;295.0;0.0;500.0;356.0;2.0;10.0;42.0;90.0;76.0;2.0;0.0;6.0;4.0;22.0;42.0;96.0;33.0;51.0;5.0;8.0;0.0;9251.0;41.0;9210.0;44.0;38.0;0.0;5.0;147.0;;;;;0.0;1.0;0.0;0.0;146.0;491.0;491.0;;;
2557;Franekeradeel;2000;10916.0;307.0;15.0;292.0;0.0;532.0;363.0;2.0;18.0;43.0;107.0;104.0;2.0;0.0;6.0;6.0;47.0;44.0;94.0;34.0;49.0;4.0;7.0;0.0;9192.0;49.0;9143.0;42.0;37.0;0.0;5.0;153.0;;;;;0.0;1.0;0.0;0.0;152.0;491.0;491.0;;;
2558;Franekeradeel;2003;10916.0;309.0;15.0;294.0;0.0;542.0;351.0;6.0;17.0;42.0;126.0;109.0;2.0;0.0;4.0;5.0;53.0;44.0;112.0;46.0;47.0;4.0;6.0;9.0;9162.0;51.0;9111.0;41.0;36.0;0.0;6.0;149.0;;;;;0.0;1.0;0.0;0.0;148.0;491.0;491.0;;;
2559;Franekeradeel;2006;10916.0;311.0;15.0;296.0;0.0;563.0;363.0;12.0;17.0;39.0;131.0;96.0;2.0;0.0;6.0;5.0;36.0;47.0;114.0;43.0;47.0;4.0;6.0;14.0;9150.0;52.0;9098.0;38.0;32.0;0.0;6.0;154.0;;;;;0.0;2.0;0.0;0.0;152.0;490.0;490.0;;;
2560;Franekeradeel;2008;10916.0;289.0;15.0;274.0;0.0;575.0;370.0;16.0;19.0;34.0;137.0;113.0;2.0;0.0;5.0;5.0;69.0;30.0;114.0;43.0;47.0;4.0;6.0;14.0;9145.0;58.0;9087.0;37.0;30.0;0.0;6.0;154.0;;;;;0.0;2.0;0.0;0.0;152.0;490.0;490.0;;;
2561;Franekeradeel;2010;10916.0;308.0;15.0;293.0;0.0;572.0;372.0;16.0;19.0;33.0;132.0;181.0;2.0;0.0;6.0;5.0;137.0;31.0;114.0;44.0;46.0;4.0;6.0;14.0;9050.0;57.0;8994.0;35.0;29.0;0.0;6.0;166.0;;;;;0.0;1.0;0.0;0.0;164.0;490.0;490.0;;;
2562;Franekeradeel;2012;10917.0;289.0;15.0;273.0;0.0;577.0;375.0;16.0;19.0;33.0;134.0;188.0;2.0;0.0;6.0;6.0;143.0;31.0;114.0;44.0;44.0;4.0;6.0;16.0;9054.0;63.0;8991.0;38.0;30.0;0.0;9.0;168.0;;;;;0.0;1.0;0.0;0.0;166.0;490.0;490.0;;;
2563;Franekeradeel;2015;10917.0;278.0;15.0;262.0;0.0;582.0;378.0;17.0;12.0;36.0;139.0;66.0;2.0;0.0;6.0;6.0;21.0;31.0;112.0;43.0;43.0;3.0;6.0;17.0;9166.0;62.0;9104.0;54.0;34.0;0.0;20.0;170.0;;;;;0.0;1.0;0.0;0.0;169.0;488.0;488.0;;;
2564;Franekeradeel;2017;10917.0;277.0;15.0;262.0;0.0;590.0;386.0;17.0;12.0;36.0;139.0;56.0;2.0;1.0;7.0;7.0;10.0;31.0;112.0;43.0;43.0;3.0;6.0;17.0;9169.0;62.0;9108.0;53.0;34.0;0.0;19.0;171.0;;;;;0.0;1.0;0.0;0.0;170.0;489.0;489.0;;;
2565;De Friese Meren;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2566;De Friese Meren;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2567;De Friese Meren;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2568;De Friese Meren;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2569;De Friese Meren;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2570;De Friese Meren;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2571;De Friese Meren;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2572;De Friese Meren;2015;54910.0;863.0;0.0;863.0;0.0;1464.0;1020.0;53.0;23.0;29.0;340.0;233.0;10.0;3.0;23.0;0.0;166.0;31.0;708.0;65.0;223.0;10.0;80.0;330.0;29262.0;0.0;29262.0;2598.0;1526.0;35.0;1038.0;19781.0;13123.0;;;;0.0;118.0;0.0;1.0;6539.0;;;;;
2573;De Friese Meren;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2574;De Fryske Marren;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2575;De Fryske Marren;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2576;De Fryske Marren;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2577;De Fryske Marren;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2578;De Fryske Marren;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2579;De Fryske Marren;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2580;De Fryske Marren;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2581;De Fryske Marren;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2582;De Fryske Marren;2017;54910.0;847.0;0.0;847.0;0.0;1505.0;1037.0;58.0;24.0;30.0;356.0;222.0;10.0;3.0;23.0;0.0;155.0;30.0;740.0;66.0;229.0;11.0;91.0;343.0;29177.0;0.0;29176.0;2630.0;1550.0;35.0;1046.0;19789.0;13124.0;;;;0.0;120.0;0.0;1.0;6545.0;;;;;
2583;Gaasterlân-Sleat;1996;20929.0;216.0;0.0;216.0;0.0;218.0;177.0;6.0;2.0;3.0;30.0;30.0;2.0;1.0;6.0;0.0;11.0;10.0;127.0;5.0;25.0;3.0;13.0;82.0;7712.0;0.0;7712.0;1217.0;1045.0;5.0;167.0;11409.0;10150.0;;;;0.0;10.0;0.0;0.0;1249.0;;;;;
2584;Gaasterlân-Sleat;2000;20929.0;216.0;0.0;216.0;0.0;248.0;198.0;6.0;2.0;3.0;38.0;39.0;2.0;1.0;6.0;0.0;20.0;10.0;138.0;5.0;29.0;3.0;13.0;87.0;7659.0;0.0;7659.0;1223.0;1046.0;5.0;173.0;11406.0;10148.0;;;;0.0;10.0;0.0;0.0;1249.0;;;;;
2585;Gaasterlân-Sleat;2003;20929.0;213.0;0.0;213.0;0.0;258.0;198.0;7.0;2.0;5.0;45.0;64.0;0.0;1.0;6.0;0.0;48.0;9.0;137.0;6.0;31.0;4.0;10.0;86.0;7623.0;0.0;7623.0;1233.0;1050.0;2.0;181.0;11402.0;10141.0;;;;0.0;10.0;0.0;0.0;1251.0;;;;;
2586;Gaasterlân-Sleat;2006;20929.0;206.0;0.0;206.0;0.0;266.0;201.0;8.0;2.0;6.0;49.0;69.0;0.0;1.0;6.0;1.0;52.0;9.0;143.0;6.0;30.0;4.0;9.0;93.0;7610.0;0.0;7610.0;1233.0;1049.0;3.0;182.0;11403.0;10141.0;;;;0.0;10.0;0.0;0.0;1251.0;;;;;
2587;Gaasterlân-Sleat;2008;20929.0;206.0;0.0;206.0;0.0;278.0;201.0;9.0;2.0;9.0;57.0;24.0;0.0;1.0;6.0;0.0;9.0;9.0;185.0;5.0;71.0;4.0;9.0;96.0;7596.0;0.0;7596.0;1235.0;1053.0;3.0;179.0;11405.0;10143.0;;;;0.0;10.0;0.0;0.0;1252.0;;;;;
2588;Gaasterlân-Sleat;2010;20929.0;208.0;0.0;208.0;0.0;284.0;208.0;9.0;2.0;11.0;54.0;41.0;0.0;1.0;5.0;0.0;25.0;9.0;174.0;1.0;66.0;4.0;8.0;95.0;7568.0;0.0;7568.0;1238.0;1060.0;11.0;167.0;11417.0;10137.0;;;;0.0;10.0;0.0;0.0;1269.0;;;;;
2589;Gaasterlân-Sleat;2012;20934.0;207.0;0.0;207.0;0.0;287.0;208.0;9.0;2.0;11.0;57.0;42.0;0.0;1.0;5.0;0.0;27.0;9.0;186.0;1.0;64.0;4.0;8.0;108.0;7510.0;0.0;7510.0;1280.0;1060.0;11.0;209.0;11422.0;10138.0;;;;0.0;10.0;0.0;0.0;1273.0;;;;;
2590;Gaasterlân-Sleat;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2591;Gaasterlân-Sleat;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2592;Gasselte;1996;4054.0;88.0;0.0;88.0;0.0;173.0;130.0;0.0;7.0;0.0;35.0;19.0;0.0;0.0;3.0;16.0;0.0;0.0;143.0;0.0;74.0;0.0;2.0;67.0;2641.0;0.0;2641.0;931.0;899.0;33.0;0.0;60.0;;;;;0.0;5.0;41.0;0.0;14.0;;;;;
2593;Gasselte;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2594;Gasselte;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2595;Gasselte;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2596;Gasselte;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2597;Gasselte;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2598;Gasselte;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2599;Gasselte;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2600;Gasselte;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2601;Geertruidenberg;1996;552.0;11.0;0.0;11.0;0.0;189.0;83.0;6.0;79.0;5.0;16.0;4.0;0.0;0.0;1.0;0.0;2.0;2.0;32.0;17.0;11.0;1.0;3.0;0.0;206.0;0.0;206.0;16.0;3.0;0.0;13.0;93.0;;;18.0;;0.0;8.0;0.0;0.0;66.0;;;;;
2602;Geertruidenberg;2000;2986.0;135.0;0.0;135.0;0.0;670.0;315.0;6.0;106.0;18.0;225.0;62.0;0.0;0.0;3.0;0.0;47.0;12.0;115.0;56.0;41.0;2.0;14.0;2.0;1647.0;5.0;1642.0;73.0;41.0;0.0;31.0;284.0;;;100.0;;0.0;25.0;0.0;0.0;159.0;;;;;
2603;Geertruidenberg;2003;2986.0;133.0;0.0;133.0;0.0;683.0;317.0;7.0;104.0;17.0;238.0;78.0;0.0;0.0;3.0;17.0;41.0;17.0;118.0;57.0;41.0;2.0;16.0;2.0;1602.0;5.0;1596.0;72.0;41.0;0.0;32.0;300.0;;;101.0;;0.0;27.0;9.0;0.0;164.0;;;;;
2604;Geertruidenberg;2006;2986.0;134.0;0.0;133.0;0.0;689.0;316.0;7.0;104.0;17.0;245.0;68.0;0.0;0.0;4.0;0.0;54.0;10.0;115.0;56.0;41.0;2.0;16.0;0.0;1600.0;5.0;1595.0;73.0;40.0;0.0;33.0;307.0;;;100.0;;0.0;27.0;0.0;0.0;180.0;;;;;
2605;Geertruidenberg;2008;2969.0;138.0;0.0;138.0;0.0;694.0;322.0;7.0;104.0;17.0;244.0;57.0;0.0;0.0;4.0;0.0;48.0;5.0;108.0;49.0;40.0;2.0;15.0;2.0;1593.0;5.0;1587.0;74.0;41.0;0.0;33.0;305.0;;;101.0;;0.0;27.0;0.0;0.0;178.0;;;;;
2606;Geertruidenberg;2010;2969.0;135.0;0.0;135.0;0.0;717.0;338.0;15.0;105.0;20.0;239.0;43.0;0.0;0.0;3.0;0.0;37.0;2.0;113.0;54.0;40.0;2.0;15.0;2.0;1579.0;4.0;1575.0;77.0;37.0;0.0;40.0;306.0;;;100.0;;0.0;27.0;0.0;0.0;179.0;;;;;
2607;Geertruidenberg;2012;2964.0;135.0;0.0;135.0;0.0;725.0;346.0;15.0;78.0;20.0;266.0;42.0;0.0;0.0;3.0;0.0;37.0;2.0;114.0;55.0;40.0;2.0;15.0;2.0;1572.0;4.0;1567.0;76.0;37.0;0.0;40.0;299.0;;;95.0;;0.0;27.0;0.0;0.0;178.0;;;;;
2608;Geertruidenberg;2015;2964.0;132.0;0.0;132.0;0.0;726.0;350.0;16.0;74.0;20.0;266.0;45.0;0.0;0.0;3.0;5.0;34.0;2.0;116.0;55.0;40.0;2.0;15.0;4.0;1574.0;4.0;1569.0;70.0;35.0;0.0;35.0;301.0;;;95.0;;0.0;27.0;2.0;0.0;178.0;;;;;
2609;Geertruidenberg;2017;2964.0;132.0;0.0;132.0;0.0;709.0;347.0;18.0;62.0;22.0;260.0;15.0;0.0;0.0;3.0;0.0;9.0;2.0;132.0;72.0;40.0;2.0;14.0;4.0;1598.0;4.0;1594.0;75.0;46.0;0.0;29.0;304.0;;;95.0;;0.0;27.0;0.0;0.0;182.0;;;;;
2610;Geldermalsen;1996;10167.0;502.0;78.0;424.0;0.0;641.0;440.0;0.0;8.0;7.0;187.0;60.0;28.0;3.0;11.0;0.0;17.0;1.0;94.0;8.0;43.0;4.0;0.0;38.0;8036.0;8.0;8027.0;637.0;612.0;0.0;25.0;197.0;;;;;0.0;11.0;0.0;0.0;186.0;;;;;
2611;Geldermalsen;2000;10167.0;490.0;72.0;417.0;0.0;673.0;467.0;0.0;9.0;7.0;190.0;88.0;27.0;3.0;12.0;0.0;44.0;1.0;94.0;8.0;42.0;4.0;0.0;40.0;7956.0;12.0;7944.0;668.0;656.0;0.0;12.0;197.0;;;;;0.0;11.0;0.0;0.0;186.0;;;;;
2612;Geldermalsen;2003;10167.0;511.0;70.0;440.0;0.0;706.0;474.0;0.0;7.0;11.0;214.0;214.0;30.0;3.0;12.0;0.0;167.0;1.0;107.0;15.0;46.0;4.0;0.0;41.0;7800.0;14.0;7786.0;635.0;623.0;0.0;12.0;194.0;;;;;0.0;12.0;0.0;0.0;183.0;;;;;
2613;Geldermalsen;2006;10167.0;520.0;75.0;445.0;0.0;727.0;492.0;0.0;7.0;20.0;208.0;241.0;30.0;3.0;11.0;0.0;195.0;1.0;107.0;17.0;46.0;4.0;0.0;41.0;7772.0;13.0;7759.0;627.0;591.0;28.0;9.0;173.0;;;;;0.0;11.0;0.0;0.0;161.0;;;;;
2614;Geldermalsen;2008;10167.0;544.0;87.0;457.0;0.0;732.0;496.0;0.0;7.0;21.0;209.0;131.0;35.0;3.0;12.0;0.0;80.0;1.0;110.0;16.0;45.0;4.0;0.0;45.0;7835.0;13.0;7822.0;642.0;606.0;28.0;9.0;173.0;;;;;0.0;12.0;0.0;0.0;162.0;;;;;
2615;Geldermalsen;2010;10167.0;538.0;90.0;448.0;0.0;743.0;489.0;7.0;8.0;26.0;212.0;175.0;34.0;0.0;12.0;0.0;128.0;0.0;109.0;16.0;46.0;4.0;0.0;43.0;7808.0;13.0;7795.0;612.0;578.0;28.0;7.0;182.0;;;;;0.0;11.0;0.0;0.0;170.0;;;;;
2616;Geldermalsen;2012;10173.0;570.0;106.0;464.0;0.0;762.0;495.0;7.0;9.0;26.0;225.0;113.0;34.0;0.0;12.0;0.0;68.0;0.0;108.0;16.0;47.0;2.0;0.0;44.0;7834.0;13.0;7821.0;599.0;560.0;26.0;13.0;186.0;;;;;0.0;12.0;0.0;0.0;174.0;;;;;
2617;Geldermalsen;2015;10173.0;566.0;106.0;460.0;0.0;786.0;502.0;7.0;10.0;26.0;241.0;103.0;34.0;0.0;12.0;0.0;57.0;0.0;113.0;16.0;49.0;2.0;0.0;46.0;7786.0;13.0;7772.0;631.0;580.0;27.0;24.0;188.0;;;;;0.0;12.0;0.0;0.0;177.0;;;;;
2618;Geldermalsen;2017;10173.0;547.0;105.0;442.0;0.0;833.0;531.0;12.0;18.0;30.0;242.0;84.0;29.0;0.0;12.0;0.0;42.0;0.0;120.0;23.0;48.0;2.0;0.0;46.0;7687.0;13.0;7674.0;700.0;644.0;0.0;56.0;201.0;;;;;0.0;12.0;0.0;0.0;190.0;;;;;
2619;Geldrop;1996;2027.0;74.0;12.0;62.0;0.0;588.0;461.0;17.0;2.0;14.0;94.0;23.0;0.0;0.0;3.0;0.0;20.0;0.0;104.0;20.0;53.0;4.0;27.0;0.0;591.0;0.0;591.0;617.0;420.0;154.0;43.0;29.0;;;;;0.0;8.0;0.0;0.0;22.0;;;;;
2620;Geldrop;2000;1392.0;75.0;12.0;63.0;0.0;632.0;493.0;16.0;4.0;14.0;106.0;9.0;0.0;0.0;3.0;0.0;6.0;0.0;101.0;22.0;48.0;4.0;27.0;0.0;353.0;0.0;353.0;202.0;175.0;13.0;14.0;19.0;;;;;0.0;8.0;0.0;0.0;11.0;;;;;
2621;Geldrop;2003;1392.0;75.0;12.0;63.0;0.0;629.0;480.0;13.0;7.0;17.0;113.0;25.0;0.0;0.0;4.0;0.0;21.0;0.0;115.0;34.0;50.0;5.0;26.0;0.0;340.0;0.0;340.0;189.0;168.0;11.0;9.0;19.0;;;;;0.0;8.0;0.0;0.0;11.0;;;;;
2622;Geldrop;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2623;Geldrop;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2624;Geldrop;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2625;Geldrop;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2626;Geldrop;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2627;Geldrop;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2628;Geldrop-Mierlo;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2629;Geldrop-Mierlo;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2630;Geldrop-Mierlo;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2631;Geldrop-Mierlo;2006;3139.0;134.0;14.0;120.0;0.0;875.0;664.0;20.0;20.0;19.0;152.0;70.0;36.0;0.0;6.0;0.0;27.0;0.0;253.0;37.0;118.0;6.0;26.0;65.0;1095.0;2.0;1093.0;678.0;660.0;16.0;2.0;35.0;;;;;0.0;13.0;0.0;0.0;22.0;;;;;
2632;Geldrop-Mierlo;2008;3139.0;131.0;12.0;119.0;0.0;874.0;665.0;20.0;20.0;19.0;151.0;65.0;27.0;0.0;6.0;0.0;32.0;0.0;267.0;39.0;133.0;6.0;23.0;65.0;1079.0;2.0;1077.0;686.0;668.0;16.0;2.0;37.0;;;;;0.0;15.0;0.0;0.0;22.0;;;;;
