ID;Loonklasse;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstgroepering;Arbeidsperiode;Perioden;AantalWerknemersTotaal_1
179;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;5;Deel van het jaar werknemer;2008, vrijdag 26 september;61.5
180;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;1999, vrijdag 24 september;124.3
181;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;2000, vrijdag 29 september;136.1
182;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;2001, vrijdag 28 september;145.7
183;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;2002, vrijdag 27 september;150.7
184;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;2003, vrijdag 26 september;152.3
185;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;2004, vrijdag 24 september;154.8
186;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;2005, vrijdag 30 september;164.2
187;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;2006, vrijdag 29 september;180.8
188;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;2007, vrijdag 28 september;199.8
189;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Totaal arbeidsperiode;2008, vrijdag 26 september;213.1
190;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;1999, vrijdag 24 september;85.1
191;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;2000, vrijdag 29 september;94.7
192;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;2001, vrijdag 28 september;102.6
193;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;2002, vrijdag 27 september;108.8
194;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;2003, vrijdag 26 september;113.6
195;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;2004, vrijdag 24 september;115.7
196;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;2005, vrijdag 30 september;120.4
197;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;2006, vrijdag 29 september;129.1
198;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;2007, vrijdag 28 september;141.9
199;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Volledig jaar werknemer;2008, vrijdag 26 september;153.0
200;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;1999, vrijdag 24 september;39.2
201;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;2000, vrijdag 29 september;41.4
202;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;2001, vrijdag 28 september;43.0
203;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;2002, vrijdag 27 september;42.0
204;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;2003, vrijdag 26 september;38.7
205;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;2004, vrijdag 24 september;39.2
206;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;2005, vrijdag 30 september;43.8
207;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;2006, vrijdag 29 september;51.7
208;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;2007, vrijdag 28 september;57.9
209;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;6;Deel van het jaar werknemer;2008, vrijdag 26 september;60.0
210;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;7;Totaal arbeidsperiode;1999, vrijdag 24 september;571.5
211;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;7;Totaal arbeidsperiode;2000, vrijdag 29 september;587.9
212;0;Totaal mannen en vrouwen;0;Totaal burgerlijke staat;7;Totaal arbeidsperiode;2001, vrijdag 28 september;601.9
