ID;Geslacht;Leeftijd;DiagnosenGGZ;RegioS;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
16;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Oost-Nederland (LD);2015;129435.0;129490;3620.0;3622
17;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Oost-Nederland (LD);2016;128505.0;127830;3576.0;3557
18;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;West-Nederland (LD);2011;609200.0;609200;7756.0;7756
19;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;West-Nederland (LD);2012;564455.0;564455;7144.0;7144
20;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;West-Nederland (LD);2013;559010.0;559010;7048.0;7048
21;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;West-Nederland (LD);2014;492380.0;492405;6171.0;6172
22;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;West-Nederland (LD);2015;344305.0;344545;4288.0;4291
23;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;West-Nederland (LD);2016;345875.0;344285;4275.0;4256
24;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Nederland (LD);2011;244295.0;244295;6821.0;6821
25;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Nederland (LD);2012;223815.0;223815;6236.0;6236
26;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Nederland (LD);2013;229760.0;229760;6390.0;6390
27;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Nederland (LD);2014;206305.0;206310;5726.0;5726
28;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Nederland (LD);2015;146165.0;146235;4049.0;4051
29;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Nederland (LD);2016;146805.0;145595;4053.0;4019
30;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Groningen (PV);2011;48255.0;48255;8325.0;8325
31;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Groningen (PV);2012;45190.0;45190;7782.0;7782
32;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Groningen (PV);2013;47720.0;47720;8207.0;8207
33;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Groningen (PV);2014;43020.0;43080;7385.0;7395
34;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Groningen (PV);2015;31845.0;31825;5460.0;5457
35;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Groningen (PV);2016;33045.0;32505;5668.0;5576
36;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Fryslân (PV);2011;46585.0;46585;7197.0;7197
37;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Fryslân (PV);2012;43735.0;43735;6762.0;6762
38;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Fryslân (PV);2013;44925.0;44925;6950.0;6950
39;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Fryslân (PV);2014;42060.0;42040;6505.0;6502
40;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Fryslân (PV);2015;28850.0;28805;4465.0;4459
41;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Fryslân (PV);2016;29960.0;29800;4637.0;4613
42;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Drenthe (PV);2011;38685.0;38685;7875.0;7875
43;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Drenthe (PV);2012;37190.0;37190;7591.0;7591
44;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Drenthe (PV);2013;36240.0;36240;7403.0;7403
45;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Drenthe (PV);2014;31775.0;31775;6500.0;6500
46;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Drenthe (PV);2015;20740.0;20740;4245.0;4245
47;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Drenthe (PV);2016;18445.0;18425;3765.0;3761
48;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Overijssel (PV);2011;73795.0;73795;6496.0;6496
49;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Overijssel (PV);2012;71405.0;71405;6273.0;6273
50;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Overijssel (PV);2013;69085.0;69085;6063.0;6063
51;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Overijssel (PV);2014;60750.0;60745;5327.0;5327
52;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Overijssel (PV);2015;39885.0;39905;3492.0;3494
53;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Overijssel (PV);2016;38505.0;38220;3360.0;3335
54;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Flevoland (PV);2011;28390.0;28390;7208.0;7208
55;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Flevoland (PV);2012;25715.0;25715;6476.0;6476
56;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Flevoland (PV);2013;26190.0;26190;6559.0;6559
57;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Flevoland (PV);2014;21845.0;21855;5452.0;5455
58;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Flevoland (PV);2015;14405.0;14405;3576.0;3576
59;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Flevoland (PV);2016;14210.0;14160;3500.0;3488
60;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Gelderland (PV);2011;137085.0;137085;6828.0;6828
61;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Gelderland (PV);2012;125255.0;125255;6222.0;6222
62;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Gelderland (PV);2013;127685.0;127685;6329.0;6329
63;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Gelderland (PV);2014;110580.0;110595;5466.0;5467
64;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Gelderland (PV);2015;75145.0;75180;3701.0;3703
65;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Gelderland (PV);2016;75785.0;75455;3712.0;3696
66;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Utrecht (PV);2011;92665.0;92665;7519.0;7519
67;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Utrecht (PV);2012;86505.0;86505;6969.0;6969
68;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Utrecht (PV);2013;84245.0;84245;6747.0;6747
69;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Utrecht (PV);2014;70970.0;70965;5639.0;5639
70;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Utrecht (PV);2015;51730.0;51830;4080.0;4088
71;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Utrecht (PV);2016;51660.0;51355;4039.0;4016
72;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Holland (PV);2011;222530.0;222530;8239.0;8239
73;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Holland (PV);2012;205560.0;205560;7559.0;7559
74;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Holland (PV);2013;206525.0;206525;7559.0;7559
75;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Holland (PV);2014;181735.0;181675;6605.0;6602
76;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Holland (PV);2015;127760.0;127835;4609.0;4611
77;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Holland (PV);2016;129980.0;129540;4649.0;4634
78;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Holland (PV);2011;268805.0;268805;7595.0;7595
79;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Holland (PV);2012;248565.0;248565;6983.0;6983
80;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Holland (PV);2013;245235.0;245235;6871.0;6871
81;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Holland (PV);2014;219880.0;219960;6129.0;6131
82;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Holland (PV);2015;150700.0;150770;4177.0;4179
83;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zuid-Holland (PV);2016;148635.0;148195;4090.0;4078
84;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zeeland (PV);2011;25200.0;25200;6600.0;6600
85;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zeeland (PV);2012;23825.0;23825;6250.0;6250
86;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zeeland (PV);2013;23000.0;23000;6036.0;6036
87;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zeeland (PV);2014;19795.0;19805;5198.0;5201
88;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zeeland (PV);2015;14115.0;14110;3705.0;3704
89;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Zeeland (PV);2016;15605.0;15190;4088.0;3981
90;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Brabant (PV);2011;156450.0;156450;6363.0;6363
91;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Brabant (PV);2012;144755.0;144755;5867.0;5867
92;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Brabant (PV);2013;147675.0;147675;5968.0;5968
93;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Brabant (PV);2014;133575.0;133595;5377.0;5378
94;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Brabant (PV);2015;96030.0;96090;3852.0;3854
95;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Noord-Brabant (PV);2016;96915.0;96055;3868.0;3834
96;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Limburg (PV);2011;87845.0;87845;7824.0;7824
97;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Limburg (PV);2012;79060.0;79060;7047.0;7047
98;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Limburg (PV);2013;82080.0;82080;7324.0;7324
99;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Limburg (PV);2014;72730.0;72715;6501.0;6499
100;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Limburg (PV);2015;50135.0;50145;4490.0;4490
101;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Limburg (PV);2016;49890.0;49540;4468.0;4436
102;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Amsterdam (GG);2011;93900.0;93900;9736.0;9736
103;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Amsterdam (GG);2012;86855.0;86855;8896.0;8896
104;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Amsterdam (GG);2013;86060.0;86060;8719.0;8719
105;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Amsterdam (GG);2014;76025.0;75985;7596.0;7592
106;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Amsterdam (GG);2015;60140.0;60185;5925.0;5929
107;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Amsterdam (GG);2016;60830.0;60515;5922.0;5891
108;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Brabant-Zuidoost (GG);2011;48395.0;48395;6533.0;6533
109;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Brabant-Zuidoost (GG);2012;44915.0;44915;6039.0;6039
110;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Brabant-Zuidoost (GG);2013;46735.0;46735;6259.0;6259
111;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Brabant-Zuidoost (GG);2014;44610.0;44620;5944.0;5945
112;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Brabant-Zuidoost (GG);2015;32565.0;32580;4316.0;4318
113;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Brabant-Zuidoost (GG);2016;33375.0;32945;4397.0;4340
114;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Den Haag (GG);2011;44615.0;44615;8956.0;8956
115;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Den Haag (GG);2012;41535.0;41535;8244.0;8244
116;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Den Haag (GG);2013;40350.0;40350;7952.0;7952
117;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Den Haag (GG);2014;38075.0;38085;7438.0;7440
118;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Den Haag (GG);2015;28870.0;28880;5587.0;5589
119;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Den Haag (GG);2016;27925.0;27920;5345.0;5344
120;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Drenthe (GG);2011;38685.0;38685;7875.0;7875
121;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Drenthe (GG);2012;37190.0;37190;7591.0;7591
122;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Drenthe (GG);2013;36240.0;36240;7403.0;7403
123;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Drenthe (GG);2014;31775.0;31775;6500.0;6500
124;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Drenthe (GG);2015;20740.0;20740;4245.0;4245
125;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Drenthe (GG);2016;18445.0;18425;3765.0;3761
126;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Flevoland (GG);2011;28390.0;28390;7208.0;7208
127;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Flevoland (GG);2012;25715.0;25715;6476.0;6476
128;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Flevoland (GG);2013;26190.0;26190;6559.0;6559
129;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Flevoland (GG);2014;21845.0;21855;5452.0;5455
130;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Flevoland (GG);2015;14405.0;14405;3576.0;3576
131;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Flevoland (GG);2016;14210.0;14160;3500.0;3488
132;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Fryslân (GG);2011;46585.0;46585;7197.0;7197
133;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Fryslân (GG);2012;43735.0;43735;6762.0;6762
134;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Fryslân (GG);2013;44925.0;44925;6950.0;6950
135;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Fryslân (GG);2014;42060.0;42040;6505.0;6502
136;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Fryslân (GG);2015;28850.0;28805;4465.0;4459
137;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Fryslân (GG);2016;29960.0;29800;4637.0;4613
138;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2011;55550.0;55550;6845.0;6845
139;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2012;53330.0;53330;6566.0;6566
140;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2013;53010.0;53010;6529.0;6529
141;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2014;45675.0;45675;5625.0;5625
142;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2015;30655.0;30665;3769.0;3771
143;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Noord- en Oost-Gelderland (GG);2016;31590.0;31455;3870.0;3853
144;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Gooi en Vechtstreek (GG);2011;16375.0;16375;6693.0;6693
145;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Gooi en Vechtstreek (GG);2012;15285.0;15285;6235.0;6235
146;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Gooi en Vechtstreek (GG);2013;14875.0;14875;6067.0;6067
147;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Gooi en Vechtstreek (GG);2014;11860.0;11860;4822.0;4822
148;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Gooi en Vechtstreek (GG);2015;9020.0;9005;3647.0;3642
149;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Gooi en Vechtstreek (GG);2016;9015.0;8965;3613.0;3592
150;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Groningen (GG);2011;48255.0;48255;8325.0;8325
151;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Groningen (GG);2012;45190.0;45190;7782.0;7782
152;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Groningen (GG);2013;47720.0;47720;8207.0;8207
153;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Groningen (GG);2014;43020.0;43080;7385.0;7395
154;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Groningen (GG);2015;31845.0;31825;5460.0;5457
155;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Groningen (GG);2016;33045.0;32505;5668.0;5576
156;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hart voor Brabant (GG);2011;67085.0;67085;6506.0;6506
157;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hart voor Brabant (GG);2012;60685.0;60685;5866.0;5866
158;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hart voor Brabant (GG);2013;60850.0;60850;5867.0;5867
159;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hart voor Brabant (GG);2014;51595.0;51595;4958.0;4958
160;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hart voor Brabant (GG);2015;35915.0;35930;3440.0;3442
161;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hart voor Brabant (GG);2016;35110.0;34925;3346.0;3329
162;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Midden (GG);2011;50525.0;50525;6607.0;6607
163;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Midden (GG);2012;48110.0;48110;6267.0;6267
164;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Midden (GG);2013;49755.0;49755;6464.0;6464
165;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Midden (GG);2014;46165.0;46190;5974.0;5977
166;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Midden (GG);2015;29330.0;29345;3774.0;3777
167;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Midden (GG);2016;29125.0;28940;3719.0;3695
168;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Noorden (GG);2011;45615.0;45615;7074.0;7074
169;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Noorden (GG);2012;41705.0;41705;6453.0;6453
170;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Noorden (GG);2013;41805.0;41805;6474.0;6474
171;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Noorden (GG);2014;35505.0;35465;5492.0;5486
172;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Noorden (GG);2015;21875.0;21890;3376.0;3379
173;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Hollands-Noorden (GG);2016;22725.0;22715;3492.0;3490
174;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Hulpverlening Gelderland-Midden (GG);2011;46270.0;46270;6998.0;6998
175;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Hulpverlening Gelderland-Midden (GG);2012;42615.0;42615;6420.0;6420
176;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Hulpverlening Gelderland-Midden (GG);2013;41665.0;41665;6253.0;6253
177;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Hulpverlening Gelderland-Midden (GG);2014;34785.0;34795;5198.0;5200
178;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Hulpverlening Gelderland-Midden (GG);2015;24010.0;24025;3570.0;3572
179;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;Hulpverlening Gelderland-Midden (GG);2016;23950.0;23845;3534.0;3518
180;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD IJsselland (GG);2011;37380.0;37380;7327.0;7327
181;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD IJsselland (GG);2012;37065.0;37065;7240.0;7240
182;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD IJsselland (GG);2013;35660.0;35660;6951.0;6951
183;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD IJsselland (GG);2014;31445.0;31440;6115.0;6114
184;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD IJsselland (GG);2015;19420.0;19425;3763.0;3764
185;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD IJsselland (GG);2016;18800.0;18650;3622.0;3592
186;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Kennemerland (GG);2011;41035.0;41035;7826.0;7826
187;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Kennemerland (GG);2012;38000.0;38000;7212.0;7212
188;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Kennemerland (GG);2013;39835.0;39835;7541.0;7541
189;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Kennemerland (GG);2014;37995.0;37995;7160.0;7159
190;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Kennemerland (GG);2015;23610.0;23630;4430.0;4434
191;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Kennemerland (GG);2016;23105.0;23065;4305.0;4297
192;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Limburg-Noord (GG);2011;36210.0;36210;7021.0;7021
193;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Limburg-Noord (GG);2012;32555.0;32555;6312.0;6312
194;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Limburg-Noord (GG);2013;30855.0;30855;5980.0;5980
195;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Limburg-Noord (GG);2014;23555.0;23555;4566.0;4566
196;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Limburg-Noord (GG);2015;15835.0;15835;3071.0;3071
197;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Limburg-Noord (GG);2016;16580.0;16450;3209.0;3184
198;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Midden-Nederland (GG);2011;62940.0;62940;6849.0;6849
199;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Midden-Nederland (GG);2012;58580.0;58580;6351.0;6351
200;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Midden-Nederland (GG);2013;56855.0;56855;6152.0;6152
201;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Midden-Nederland (GG);2014;46925.0;46925;5061.0;5061
202;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Midden-Nederland (GG);2015;32950.0;33030;3537.0;3545
203;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Midden-Nederland (GG);2016;32805.0;32625;3497.0;3478
204;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Nijmegen (GG);2011;22715.0;22715;7149.0;7149
205;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Nijmegen (GG);2012;17625.0;17625;5523.0;5523
206;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Nijmegen (GG);2013;21475.0;21475;6697.0;6697
207;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Nijmegen (GG);2014;20155.0;20155;6242.0;6242
208;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Nijmegen (GG);2015;14280.0;14280;4392.0;4393
209;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Nijmegen (GG);2016;14075.0;14010;4301.0;4281
210;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Twente (GG);2011;36420.0;36420;5818.0;5818
211;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Twente (GG);2012;34340.0;34340;5482.0;5482
212;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Twente (GG);2013;33420.0;33420;5335.0;5335
213;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Twente (GG);2014;29305.0;29305;4680.0;4680
214;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Twente (GG);2015;20465.0;20480;3268.0;3271
215;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Regio Twente (GG);2016;19705.0;19570;3144.0;3122
216;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Rivierenland (GG);2011;12550.0;12550;5774.0;5774
217;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Rivierenland (GG);2012;11680.0;11680;5357.0;5357
218;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Rivierenland (GG);2013;11540.0;11540;5281.0;5281
219;Totaal mannen en vrouwen;10000;Totaal alle diagnosen;GGD Rivierenland (GG);2014;9970.0;9970;4554.0;4555
