ID;Populatie;Geslacht;SociaalEconomischeCategorie;OverigeKenmerken;Perioden;PersonenInParticuliereHuishoudens_1;GemiddeldPersoonlijkInkomen_2;GemiddeldGestandaardiseerdInkomen_3
152;491;320;481;366;2002;1085.0;13.2;24.3
153;491;320;481;366;2003;1082.0;13.1;23.8
154;491;320;481;366;2004;1078.0;12.9;24.4
155;491;320;481;366;2005;1051.0;12.5;24.6
156;491;320;481;366;2006;1050.0;13.0;25.5
157;491;320;481;366;2007;1047.0;13.6;27.4
158;491;320;481;366;2008;1063.0;14.0;27.7
159;491;320;481;366;2009;1071.0;13.5;27.4
160;491;320;481;366;2010;1147.0;13.4;27.4
161;491;320;481;366;2011;1164.0;13.5;27.7
162;491;320;481;366;2012;1175.0;12.8;27.3
163;491;320;481;366;2013;1187.0;12.6;27.5
164;491;320;481;366;2014;1210.0;12.5;28.5
165;491;320;481;367;2000;291.0;9.1;18.8
166;491;320;481;367;2001;299.0;8.8;20.1
167;491;320;481;367;2002;309.0;8.8;20.7
168;491;320;481;367;2003;312.0;8.8;20.5
169;491;320;481;367;2004;317.0;8.8;20.9
170;491;320;481;367;2005;341.0;9.5;21.6
171;491;320;481;367;2006;349.0;9.8;22.2
172;491;320;481;367;2007;347.0;10.3;23.9
173;491;320;481;367;2008;346.0;10.6;24.2
174;491;320;481;367;2009;356.0;10.9;24.4
175;491;320;481;367;2010;226.0;12.7;25.0
176;491;320;481;367;2011;225.0;13.0;25.2
177;491;320;481;367;2012;223.0;12.9;25.0
178;491;320;481;367;2013;217.0;12.4;24.4
179;491;320;481;367;2014;226.0;12.8;26.1
180;491;320;481;381;2000;2944.0;0.0;15.5
181;491;320;481;381;2001;2971.0;0.0;17.1
182;491;320;481;381;2002;2982.0;0.0;17.5
183;491;320;481;381;2003;2987.0;0.0;17.5
184;491;320;481;381;2004;2982.0;0.0;18.4
185;491;320;481;381;2005;2959.0;0.0;18.9
186;491;320;481;381;2006;2933.0;0.0;20.0
187;491;320;481;381;2007;2911.0;0.0;21.7
188;491;320;481;381;2008;2904.0;0.0;22.1
189;491;320;481;381;2009;2893.0;0.0;22.3
190;491;320;481;381;2010;2878.0;0.0;22.6
191;491;320;481;381;2011;2880.0;0.0;22.8
192;491;320;481;381;2012;2858.0;0.0;23.1
193;491;320;481;381;2013;2830.0;0.0;23.3
194;491;320;481;381;2014;2807.0;0.0;24.4
195;491;320;481;382;2000;1862.0;7.6;18.0
196;491;320;481;382;2001;1876.0;8.0;19.4
197;491;320;481;382;2002;1887.0;8.2;19.8
198;491;320;481;382;2003;1896.0;8.0;19.4
199;491;320;481;382;2004;1902.0;7.8;19.9
200;491;320;481;382;2005;1915.0;7.5;19.9
201;491;320;481;382;2006;1923.0;7.8;20.7
202;491;320;481;382;2007;1942.0;8.2;22.3
203;491;320;481;382;2008;1966.0;8.5;22.6
204;491;320;481;382;2009;1982.0;8.4;22.5
205;491;320;481;382;2010;1986.0;8.1;22.4
206;491;320;481;382;2011;1991.0;8.1;22.6
207;491;320;481;382;2012;1993.0;7.5;22.3
208;491;320;481;382;2013;2000.0;7.4;22.3
209;491;320;481;382;2014;2010.0;7.2;23.3
210;491;320;481;383;2000;4915.0;22.2;17.7
211;491;320;481;383;2001;4897.0;23.9;19.7
212;491;320;481;383;2002;4851.0;24.7;20.1
213;491;320;481;383;2003;4781.0;25.2;20.1
214;491;320;481;383;2004;4714.0;25.7;20.6
215;491;320;481;383;2005;4658.0;26.3;20.9
216;491;320;481;383;2006;4585.0;27.8;21.9
217;491;320;481;383;2007;4517.0;29.3;23.4
218;491;320;481;383;2008;4463.0;30.8;23.7
219;491;320;481;383;2009;4399.0;31.0;23.9
220;491;320;481;383;2010;4337.0;31.4;23.9
221;491;320;481;383;2011;4297.0;31.8;24.1
222;491;320;481;383;2012;4250.0;32.0;24.1
223;491;320;481;383;2013;4197.0;32.0;24.3
224;491;320;481;383;2014;4153.0;32.2;25.2
225;491;320;481;384;2000;3898.0;23.1;20.9
226;491;320;481;384;2001;3982.0;24.7;22.5
227;491;320;481;384;2002;4060.0;25.7;23.2
228;491;320;481;384;2003;4128.0;26.3;23.2
229;491;320;481;384;2004;4203.0;27.2;23.8
230;491;320;481;384;2005;4276.0;27.9;24.2
231;491;320;481;384;2006;4353.0;29.2;25.0
232;491;320;481;384;2007;4433.0;30.5;27.0
233;491;320;481;384;2008;4507.0;32.0;27.2
234;491;320;481;384;2009;4572.0;32.6;27.3
235;491;320;481;384;2010;4635.0;33.0;27.2
236;491;320;481;384;2011;4634.0;33.7;27.4
237;491;320;481;384;2012;4639.0;34.3;27.4
238;491;320;481;384;2013;4646.0;35.4;27.8
239;491;320;481;384;2014;4679.0;36.4;29.3
240;491;320;481;385;2000;2031.0;15.1;16.8
241;491;320;481;385;2001;2058.0;16.0;17.7
242;491;320;481;385;2002;2083.0;16.7;18.7
243;491;320;481;385;2003;2113.0;17.4;19.2
244;491;320;481;385;2004;2153.0;17.9;19.6
245;491;320;481;385;2005;2199.0;18.4;20.1
246;491;320;481;385;2006;2240.0;19.0;20.7
247;491;320;481;385;2007;2287.0;19.8;22.0
248;491;320;481;385;2008;2346.0;20.7;22.7
249;491;320;481;385;2009;2412.0;21.3;23.1
250;491;320;481;385;2010;2466.0;21.7;23.1
251;491;320;481;385;2011;2590.0;22.4;23.2
252;491;320;481;385;2012;2701.0;22.6;23.7
253;491;320;481;385;2013;2780.0;23.0;23.6
254;491;320;481;385;2014;2875.0;23.6;24.6
255;491;320;481;401;2000;990.0;0.0;15.3
256;491;320;481;401;2001;1007.0;0.0;17.1
257;491;320;481;401;2002;1013.0;0.0;17.4
258;491;320;481;401;2003;1013.0;0.0;17.5
259;491;320;481;401;2004;1003.0;0.0;18.2
260;491;320;481;401;2005;982.0;0.0;18.7
261;491;320;481;401;2006;961.0;0.0;19.9
262;491;320;481;401;2007;939.0;0.0;21.5
263;491;320;481;401;2008;926.0;0.0;21.6
264;491;320;481;401;2009;919.0;0.0;21.9
265;491;320;481;401;2010;914.0;0.0;22.0
266;491;320;481;401;2011;913.0;0.0;22.2
267;491;320;481;401;2012;906.0;0.0;22.4
268;491;320;481;401;2013;892.0;0.0;22.6
269;491;320;481;401;2014;882.0;0.0;23.5
270;491;320;481;402;2000;985.0;0.0;15.3
271;491;320;481;402;2001;981.0;0.0;16.8
272;491;320;481;402;2002;977.0;0.0;17.2
273;491;320;481;402;2003;977.0;0.0;17.2
274;491;320;481;402;2004;979.0;0.0;18.2
275;491;320;481;402;2005;990.0;0.0;18.5
276;491;320;481;402;2006;997.0;0.0;19.6
277;491;320;481;402;2007;1003.0;0.0;21.3
278;491;320;481;402;2008;1005.0;0.0;21.7
279;491;320;481;402;2009;997.0;0.0;22.2
280;491;320;481;402;2010;975.0;0.0;22.5
281;491;320;481;402;2011;964.0;0.0;22.8
282;491;320;481;402;2012;944.0;0.0;23.1
283;491;320;481;402;2013;930.0;0.0;23.3
284;491;320;481;402;2014;924.0;0.0;24.2
285;491;320;481;403;2000;969.0;0.0;15.9
286;491;320;481;403;2001;983.0;0.0;17.5
287;491;320;481;403;2002;992.0;0.0;18.0
288;491;320;481;403;2003;997.0;0.0;18.0
289;491;320;481;403;2004;999.0;0.0;18.9
290;491;320;481;403;2005;987.0;0.0;19.4
291;491;320;481;403;2006;974.0;0.0;20.4
292;491;320;481;403;2007;969.0;0.0;22.3
293;491;320;481;403;2008;973.0;0.0;22.8
294;491;320;481;403;2009;978.0;0.0;22.7
295;491;320;481;403;2010;989.0;0.0;23.1
296;491;320;481;403;2011;1003.0;0.0;23.5
297;491;320;481;403;2012;1008.0;0.0;23.6
298;491;320;481;403;2013;1008.0;0.0;23.8
299;491;320;481;403;2014;1001.0;0.0;25.5
300;491;320;481;404;2000;915.0;2.6;18.1
301;491;320;481;404;2001;923.0;2.7;19.4
302;491;320;481;404;2002;935.0;2.8;19.8
303;491;320;481;404;2003;948.0;2.6;19.3
304;491;320;481;404;2004;957.0;2.5;20.2
305;491;320;481;404;2005;969.0;2.4;20.3
306;491;320;481;404;2006;974.0;2.6;21.0
307;491;320;481;404;2007;986.0;2.6;22.9
308;491;320;481;404;2008;992.0;2.8;23.4
309;491;320;481;404;2009;998.0;2.6;23.1
310;491;320;481;404;2010;987.0;2.5;23.3
311;491;320;481;404;2011;981.0;2.5;23.5
312;491;320;481;404;2012;976.0;2.4;23.6
313;491;320;481;404;2013;978.0;2.3;23.7
314;491;320;481;404;2014;983.0;2.2;24.9
315;491;320;481;405;2000;947.0;12.3;18.0
316;491;320;481;405;2001;953.0;13.1;19.3
317;491;320;481;405;2002;952.0;13.4;19.9
318;491;320;481;405;2003;947.0;13.3;19.5
319;491;320;481;405;2004;945.0;13.1;19.5
320;491;320;481;405;2005;945.0;12.8;19.5
321;491;320;481;405;2006;948.0;13.3;20.4
322;491;320;481;405;2007;956.0;13.9;21.6
323;491;320;481;405;2008;973.0;14.4;21.8
324;491;320;481;405;2009;984.0;14.3;22.0
325;491;320;481;405;2010;999.0;13.6;21.4
326;491;320;481;405;2011;1010.0;13.5;21.7
327;491;320;481;405;2012;1017.0;12.5;21.0
328;491;320;481;405;2013;1022.0;12.3;21.1
329;491;320;481;405;2014;1027.0;12.0;21.8
330;491;320;481;406;2000;1095.0;19.7;17.8
331;491;320;481;406;2001;1051.0;21.1;19.9
332;491;320;481;406;2002;1012.0;21.6;20.2
333;491;320;481;406;2003;986.0;21.7;20.2
334;491;320;481;406;2004;971.0;21.9;20.5
335;491;320;481;406;2005;971.0;21.8;20.7
336;491;320;481;406;2006;969.0;22.8;21.5
337;491;320;481;406;2007;970.0;24.2;22.7
338;491;320;481;406;2008;974.0;25.5;23.2
339;491;320;481;406;2009;975.0;25.4;23.2
340;491;320;481;406;2010;974.0;25.0;22.9
341;491;320;481;406;2011;983.0;25.0;22.9
342;491;320;481;406;2012;994.0;24.6;22.6
343;491;320;481;406;2013;1004.0;24.2;22.9
344;491;320;481;406;2014;1018.0;24.3;23.7
345;491;320;481;407;2000;1296.0;21.9;17.7
346;491;320;481;407;2001;1294.0;23.8;19.8
347;491;320;481;407;2002;1277.0;24.7;20.3
348;491;320;481;407;2003;1229.0;25.1;20.3
349;491;320;481;407;2004;1165.0;25.3;20.6
350;491;320;481;407;2005;1105.0;25.9;20.8
351;491;320;481;407;2006;1050.0;27.2;21.9
352;491;320;481;407;2007;1007.0;28.4;23.0
353;491;320;481;407;2008;992.0;30.0;23.5
354;491;320;481;407;2009;982.0;30.4;23.7
355;491;320;481;407;2010;984.0;30.6;23.7
356;491;320;481;407;2011;991.0;31.0;23.8
357;491;320;481;407;2012;990.0;31.4;23.9
358;491;320;481;407;2013;985.0;31.3;24.1
359;491;320;481;407;2014;993.0;31.5;25.0
360;491;320;481;408;2000;1306.0;22.9;17.3
361;491;320;481;408;2001;1309.0;24.6;19.1
362;491;320;481;408;2002;1303.0;25.5;19.5
363;491;320;481;408;2003;1295.0;25.8;19.5
364;491;320;481;408;2004;1291.0;26.6;20.2
365;491;320;481;408;2005;1287.0;27.6;20.6
366;491;320;481;408;2006;1275.0;29.4;21.9
367;491;320;481;408;2007;1255.0;31.1;23.3
368;491;320;481;408;2008;1218.0;32.6;23.7
369;491;320;481;408;2009;1162.0;33.0;23.9
370;491;320;481;408;2010;1103.0;33.4;24.1
371;491;320;481;408;2011;1053.0;34.0;24.2
372;491;320;481;408;2012;1015.0;34.0;24.2
373;491;320;481;408;2013;995.0;34.5;24.6
374;491;320;481;408;2014;985.0;34.9;25.5
375;491;320;481;409;2000;1218.0;23.9;18.1
376;491;320;481;409;2001;1242.0;25.4;19.9
377;491;320;481;409;2002;1259.0;26.5;20.3
378;491;320;481;409;2003;1271.0;27.1;20.3
379;491;320;481;409;2004;1286.0;27.9;21.0
380;491;320;481;409;2005;1295.0;28.7;21.3
381;491;320;481;409;2006;1291.0;30.4;22.3
382;491;320;481;409;2007;1286.0;32.1;24.1
383;491;320;481;409;2008;1280.0;33.6;24.4
384;491;320;481;409;2009;1280.0;34.1;24.6
385;491;320;481;409;2010;1276.0;35.0;24.8
386;491;320;481;409;2011;1271.0;35.9;25.2
387;491;320;481;409;2012;1252.0;36.7;25.5
388;491;320;481;409;2013;1213.0;37.0;25.5
389;491;320;481;409;2014;1158.0;37.6;26.6
390;491;320;481;410;2000;1128.0;24.7;20.2
391;491;320;481;410;2001;1144.0;26.6;22.1
392;491;320;481;410;2002;1152.0;27.8;22.6
393;491;320;481;410;2003;1166.0;28.2;22.3
394;491;320;481;410;2004;1186.0;29.0;23.0
395;491;320;481;410;2005;1203.0;29.8;23.1
396;491;320;481;410;2006;1220.0;31.1;24.0
397;491;320;481;410;2007;1237.0;32.6;25.9
398;491;320;481;410;2008;1258.0;34.1;26.1
399;491;320;481;410;2009;1274.0;34.5;26.0
400;491;320;481;410;2010;1280.0;35.1;26.0
401;491;320;481;410;2011;1280.0;36.0;26.3
402;491;320;481;410;2012;1275.0;36.8;26.2
403;491;320;481;410;2013;1265.0;37.5;26.6
404;491;320;481;410;2014;1264.0;38.6;28.1
405;491;320;481;411;2000;1169.0;24.5;22.8
406;491;320;481;411;2001;1136.0;25.8;23.9
407;491;320;481;411;2002;1114.0;26.7;24.3
408;491;320;481;411;2003;1102.0;27.5;24.2
409;491;320;481;411;2004;1101.0;28.2;24.7
410;491;320;481;411;2005;1106.0;29.2;25.1
411;491;320;481;411;2006;1117.0;30.9;26.2
412;491;320;481;411;2007;1129.0;32.2;28.0
413;491;320;481;411;2008;1145.0;33.8;28.4
414;491;320;481;411;2009;1165.0;34.7;28.4
415;491;320;481;411;2010;1185.0;35.0;28.1
416;491;320;481;411;2011;1203.0;35.4;28.1
417;491;320;481;411;2012;1222.0;35.8;27.8
418;491;320;481;411;2013;1236.0;36.9;28.2
419;491;320;481;411;2014;1248.0;37.4;29.4
420;491;320;481;412;2000;867.0;23.0;21.7
421;491;320;481;412;2001;956.0;24.6;23.2
422;491;320;481;412;2002;1029.0;25.4;24.2
423;491;320;481;412;2003;1074.0;26.2;24.2
424;491;320;481;412;2004;1103.0;26.9;24.9
425;491;320;481;412;2005;1137.0;27.2;25.2
426;491;320;481;412;2006;1101.0;28.5;25.8
427;491;320;481;412;2007;1079.0;29.6;27.8
428;491;320;481;412;2008;1072.0;31.3;28.2
429;491;320;481;412;2009;1073.0;32.0;28.3
430;491;320;481;412;2010;1078.0;32.4;28.3
431;491;320;481;412;2011;1093.0;33.3;28.5
432;491;320;481;412;2012;1102.0;33.9;28.5
433;491;320;481;412;2013;1114.0;34.9;29.1
434;491;320;481;412;2014;1135.0;36.4;30.7
435;491;320;481;413;2000;734.0;18.7;18.1
436;491;320;481;413;2001;747.0;20.2;20.2
437;491;320;481;413;2002;765.0;21.6;21.3
438;491;320;481;413;2003;787.0;22.2;21.5
439;491;320;481;413;2004;814.0;23.5;22.2
440;491;320;481;413;2005;831.0;24.4;23.5
441;491;320;481;413;2006;915.0;25.6;23.9
442;491;320;481;413;2007;988.0;26.7;26.2
443;491;320;481;413;2008;1033.0;28.0;26.4
444;491;320;481;413;2009;1059.0;28.6;26.7
445;491;320;481;413;2010;1091.0;28.8;26.7
446;491;320;481;413;2011;1059.0;29.5;26.9
447;491;320;481;413;2012;1040.0;30.0;27.0
448;491;320;481;413;2013;1031.0;31.4;27.3
449;491;320;481;413;2014;1031.0;32.5;28.9
450;491;320;481;414;2000;638.0;16.2;17.2
451;491;320;481;414;2001;641.0;17.4;18.7
452;491;320;481;414;2002;643.0;18.0;19.5
453;491;320;481;414;2003;656.0;18.9;20.1
454;491;320;481;414;2004;669.0;19.8;20.8
455;491;320;481;414;2005;690.0;20.6;21.5
456;491;320;481;414;2006;702.0;21.4;22.5
457;491;320;481;414;2007;719.0;22.6;24.6
458;491;320;481;414;2008;740.0;24.0;24.9
459;491;320;481;414;2009;769.0;24.7;25.5
460;491;320;481;414;2010;784.0;25.2;25.6
461;491;320;481;414;2011;868.0;26.3;25.9
462;491;320;481;414;2012;936.0;26.1;26.2
463;491;320;481;414;2013;977.0;26.2;25.9
464;491;320;481;414;2014;1006.0;27.2;27.3
465;491;320;481;415;2000;547.0;14.9;17.5
466;491;320;481;415;2001;554.0;15.5;17.6
467;491;320;481;415;2002;563.0;16.2;18.6
468;491;320;481;415;2003;565.0;16.8;19.0
469;491;320;481;415;2004;569.0;17.1;19.2
470;491;320;481;415;2005;569.0;17.4;19.7
471;491;320;481;415;2006;574.0;18.0;20.3
472;491;320;481;415;2007;578.0;18.7;21.5
473;491;320;481;415;2008;595.0;19.6;22.3
474;491;320;481;415;2009;609.0;20.0;22.6
475;491;320;481;415;2010;628.0;20.7;22.8
476;491;320;481;415;2011;640.0;21.1;22.9
477;491;320;481;415;2012;658.0;21.7;23.6
478;491;320;481;415;2013;678.0;22.5;23.7
479;491;320;481;415;2014;705.0;23.1;24.7
480;491;320;481;416;2000;435.0;14.3;16.3
481;491;320;481;416;2001;439.0;15.1;17.5
482;491;320;481;416;2002;438.0;16.0;18.4
483;491;320;481;416;2003;439.0;16.5;18.7
484;491;320;481;416;2004;442.0;16.9;19.0
485;491;320;481;416;2005;451.0;17.0;19.1
486;491;320;481;416;2006;459.0;17.2;19.6
487;491;320;481;416;2007;470.0;17.8;20.5
488;491;320;481;416;2008;472.0;18.5;21.2
489;491;320;481;416;2009;479.0;19.0;21.6
490;491;320;481;416;2010;481.0;19.5;21.3
491;491;320;481;416;2011;491.0;19.9;21.5
492;491;320;481;416;2012;496.0;20.0;21.9
493;491;320;481;416;2013;509.0;20.1;21.7
494;491;320;481;416;2014;527.0;20.6;22.5
495;491;320;481;417;2000;252.0;14.3;15.8
496;491;320;481;417;2001;264.0;15.1;16.6
497;491;320;481;417;2002;276.0;16.2;18.1
498;491;320;481;417;2003;295.0;16.9;18.8
499;491;320;481;417;2004;306.0;16.9;18.7
500;491;320;481;417;2005;309.0;17.7;19.7
501;491;320;481;417;2006;313.0;18.1;19.9
502;491;320;481;417;2007;316.0;18.6;20.6
503;491;320;481;417;2008;321.0;19.1;21.3
504;491;320;481;417;2009;322.0;19.5;21.5
505;491;320;481;417;2010;332.0;19.3;21.2
506;491;320;481;417;2011;343.0;19.7;21.0
507;491;320;481;417;2012;354.0;19.6;21.3
508;491;320;481;417;2013;356.0;20.2;21.3
509;491;320;481;417;2014;366.0;20.6;21.8
510;491;320;481;418;2000;158.0;14.4;15.9
511;491;320;481;418;2001;161.0;15.5;16.8
512;491;320;481;418;2002;163.0;16.2;17.8
513;491;320;481;418;2003;159.0;16.9;18.4
514;491;320;481;418;2004;168.0;17.7;19.0
515;491;320;481;418;2005;180.0;18.0;19.2
516;491;320;481;418;2006;192.0;18.3;19.7
517;491;320;481;418;2007;204.0;19.1;20.6
518;491;320;481;418;2008;218.0;19.8;21.4
519;491;320;481;418;2009;234.0;20.1;21.4
520;491;320;481;418;2010;240.0;20.3;21.7
521;491;320;481;418;2011;249.0;20.8;21.0
522;491;320;481;418;2012;257.0;21.3;21.9
523;491;320;481;418;2013;259.0;21.4;21.8
524;491;320;481;418;2014;272.0;21.4;21.7
525;491;320;481;422;2000;12911.0;16.1;18.5
526;491;320;481;422;2001;12957.0;17.2;20.1
527;491;320;481;422;2002;12965.0;17.9;20.7
528;491;320;481;422;2003;12963.0;18.4;20.8
529;491;320;481;422;2004;12979.0;18.8;21.5
530;491;320;481;422;2005;13010.0;19.3;21.8
531;491;320;481;422;2006;13002.0;20.3;22.8
532;491;320;481;422;2007;13032.0;21.3;24.5
533;491;320;481;422;2008;13049.0;22.4;24.9
534;491;320;481;422;2009;13016.0;22.7;25.1
535;491;320;481;422;2010;13022.0;23.0;25.2
536;491;320;481;422;2011;13036.0;23.5;25.4
537;491;320;481;422;2012;13044.0;23.7;25.5
