ID;Persoonskenmerken;VormenVanJeugdzorg;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1
55;10000;JZ Totaal jeugdzorg;Groningen (PV);2022;16145.0
56;10000;JZ Totaal jeugdzorg;Groningen (PV);1e halfjaar 2023;14110.0
57;10000;JZ Totaal jeugdzorg;Groningen (PV);2e halfjaar 2023;13935.0
58;10000;JZ Totaal jeugdzorg;Groningen (PV);2023;16275.0
59;10000;JZ Totaal jeugdzorg;Groningen (PV);1e half jaar 2024;13980.0
60;10000;JZ Totaal jeugdzorg;Fryslân (PV);1e halfjaar 2021;14940.0
61;10000;JZ Totaal jeugdzorg;Fryslân (PV);2e halfjaar 2021;14670.0
62;10000;JZ Totaal jeugdzorg;Fryslân (PV);2021;17645.0
63;10000;JZ Totaal jeugdzorg;Fryslân (PV);1e halfjaar 2022;15220.0
64;10000;JZ Totaal jeugdzorg;Fryslân (PV);2e halfjaar 2022;15455.0
65;10000;JZ Totaal jeugdzorg;Fryslân (PV);2022;18030.0
66;10000;JZ Totaal jeugdzorg;Fryslân (PV);1e halfjaar 2023;15910.0
67;10000;JZ Totaal jeugdzorg;Fryslân (PV);2e halfjaar 2023;15560.0
68;10000;JZ Totaal jeugdzorg;Fryslân (PV);2023;18560.0
69;10000;JZ Totaal jeugdzorg;Fryslân (PV);1e half jaar 2024;15205.0
70;10000;JZ Totaal jeugdzorg;Drenthe (PV);1e halfjaar 2021;12400.0
71;10000;JZ Totaal jeugdzorg;Drenthe (PV);2e halfjaar 2021;12330.0
72;10000;JZ Totaal jeugdzorg;Drenthe (PV);2021;14295.0
73;10000;JZ Totaal jeugdzorg;Drenthe (PV);1e halfjaar 2022;11735.0
74;10000;JZ Totaal jeugdzorg;Drenthe (PV);2e halfjaar 2022;11620.0
75;10000;JZ Totaal jeugdzorg;Drenthe (PV);2022;13530.0
76;10000;JZ Totaal jeugdzorg;Drenthe (PV);1e halfjaar 2023;11720.0
77;10000;JZ Totaal jeugdzorg;Drenthe (PV);2e halfjaar 2023;11270.0
78;10000;JZ Totaal jeugdzorg;Drenthe (PV);2023;13570.0
79;10000;JZ Totaal jeugdzorg;Drenthe (PV);1e half jaar 2024;11255.0
80;10000;JZ Totaal jeugdzorg;Overijssel (PV);1e halfjaar 2021;25430.0
81;10000;JZ Totaal jeugdzorg;Overijssel (PV);2e halfjaar 2021;25630.0
82;10000;JZ Totaal jeugdzorg;Overijssel (PV);2021;29840.0
83;10000;JZ Totaal jeugdzorg;Overijssel (PV);1e halfjaar 2022;25835.0
84;10000;JZ Totaal jeugdzorg;Overijssel (PV);2e halfjaar 2022;25830.0
85;10000;JZ Totaal jeugdzorg;Overijssel (PV);2022;30110.0
86;10000;JZ Totaal jeugdzorg;Overijssel (PV);1e halfjaar 2023;26375.0
87;10000;JZ Totaal jeugdzorg;Overijssel (PV);2e halfjaar 2023;26375.0
88;10000;JZ Totaal jeugdzorg;Overijssel (PV);2023;30755.0
89;10000;JZ Totaal jeugdzorg;Overijssel (PV);1e half jaar 2024;26030.0
90;10000;JZ Totaal jeugdzorg;Flevoland (PV);1e halfjaar 2021;10685.0
91;10000;JZ Totaal jeugdzorg;Flevoland (PV);2e halfjaar 2021;10820.0
92;10000;JZ Totaal jeugdzorg;Flevoland (PV);2021;12705.0
93;10000;JZ Totaal jeugdzorg;Flevoland (PV);1e halfjaar 2022;10435.0
94;10000;JZ Totaal jeugdzorg;Flevoland (PV);2e halfjaar 2022;10710.0
95;10000;JZ Totaal jeugdzorg;Flevoland (PV);2022;12560.0
96;10000;JZ Totaal jeugdzorg;Flevoland (PV);1e halfjaar 2023;10935.0
97;10000;JZ Totaal jeugdzorg;Flevoland (PV);2e halfjaar 2023;10955.0
98;10000;JZ Totaal jeugdzorg;Flevoland (PV);2023;13060.0
99;10000;JZ Totaal jeugdzorg;Flevoland (PV);1e half jaar 2024;10995.0
100;10000;JZ Totaal jeugdzorg;Gelderland (PV);1e halfjaar 2021;50025.0
101;10000;JZ Totaal jeugdzorg;Gelderland (PV);2e halfjaar 2021;49655.0
102;10000;JZ Totaal jeugdzorg;Gelderland (PV);2021;58685.0
103;10000;JZ Totaal jeugdzorg;Gelderland (PV);1e halfjaar 2022;49685.0
104;10000;JZ Totaal jeugdzorg;Gelderland (PV);2e halfjaar 2022;49835.0
105;10000;JZ Totaal jeugdzorg;Gelderland (PV);2022;58685.0
106;10000;JZ Totaal jeugdzorg;Gelderland (PV);1e halfjaar 2023;52240.0
107;10000;JZ Totaal jeugdzorg;Gelderland (PV);2e halfjaar 2023;52875.0
108;10000;JZ Totaal jeugdzorg;Gelderland (PV);2023;61535.0
109;10000;JZ Totaal jeugdzorg;Gelderland (PV);1e half jaar 2024;51400.0
110;10000;JZ Totaal jeugdzorg;Utrecht (PV);1e halfjaar 2021;35445.0
111;10000;JZ Totaal jeugdzorg;Utrecht (PV);2e halfjaar 2021;35835.0
112;10000;JZ Totaal jeugdzorg;Utrecht (PV);2021;42390.0
113;10000;JZ Totaal jeugdzorg;Utrecht (PV);1e halfjaar 2022;36410.0
114;10000;JZ Totaal jeugdzorg;Utrecht (PV);2e halfjaar 2022;36370.0
115;10000;JZ Totaal jeugdzorg;Utrecht (PV);2022;42835.0
116;10000;JZ Totaal jeugdzorg;Utrecht (PV);1e halfjaar 2023;36670.0
117;10000;JZ Totaal jeugdzorg;Utrecht (PV);2e halfjaar 2023;36220.0
118;10000;JZ Totaal jeugdzorg;Utrecht (PV);2023;43110.0
119;10000;JZ Totaal jeugdzorg;Utrecht (PV);1e half jaar 2024;34920.0
120;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);1e halfjaar 2021;62160.0
121;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);2e halfjaar 2021;61085.0
122;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);2021;73410.0
123;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);1e halfjaar 2022;64550.0
124;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);2e halfjaar 2022;65480.0
125;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);2022;76220.0
126;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);1e halfjaar 2023;66345.0
127;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);2e halfjaar 2023;65910.0
128;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);2023;78075.0
129;10000;JZ Totaal jeugdzorg;Noord-Holland (PV);1e half jaar 2024;63035.0
130;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);1e halfjaar 2021;82615.0
131;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);2e halfjaar 2021;81795.0
132;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);2021;98410.0
133;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);1e halfjaar 2022;84085.0
134;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);2e halfjaar 2022;85640.0
135;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);2022;101280.0
136;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);1e halfjaar 2023;88110.0
137;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);2e halfjaar 2023;87105.0
138;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);2023;104040.0
139;10000;JZ Totaal jeugdzorg;Zuid-Holland (PV);1e half jaar 2024;83080.0
140;10000;JZ Totaal jeugdzorg;Zeeland (PV);1e halfjaar 2021;9085.0
141;10000;JZ Totaal jeugdzorg;Zeeland (PV);2e halfjaar 2021;9180.0
142;10000;JZ Totaal jeugdzorg;Zeeland (PV);2021;10735.0
143;10000;JZ Totaal jeugdzorg;Zeeland (PV);1e halfjaar 2022;9570.0
144;10000;JZ Totaal jeugdzorg;Zeeland (PV);2e halfjaar 2022;9710.0
145;10000;JZ Totaal jeugdzorg;Zeeland (PV);2022;11225.0
146;10000;JZ Totaal jeugdzorg;Zeeland (PV);1e halfjaar 2023;10180.0
147;10000;JZ Totaal jeugdzorg;Zeeland (PV);2e halfjaar 2023;10145.0
148;10000;JZ Totaal jeugdzorg;Zeeland (PV);2023;11845.0
149;10000;JZ Totaal jeugdzorg;Zeeland (PV);1e half jaar 2024;10150.0
150;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);1e halfjaar 2021;55840.0
151;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);2e halfjaar 2021;55255.0
152;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);2021;66115.0
153;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);1e halfjaar 2022;55720.0
154;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);2e halfjaar 2022;57025.0
155;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);2022;67095.0
156;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);1e halfjaar 2023;58600.0
157;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);2e halfjaar 2023;59200.0
158;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);2023;70180.0
159;10000;JZ Totaal jeugdzorg;Noord-Brabant (PV);1e half jaar 2024;58605.0
160;10000;JZ Totaal jeugdzorg;Limburg (PV);1e halfjaar 2021;25245.0
161;10000;JZ Totaal jeugdzorg;Limburg (PV);2e halfjaar 2021;25405.0
162;10000;JZ Totaal jeugdzorg;Limburg (PV);2021;29425.0
163;10000;JZ Totaal jeugdzorg;Limburg (PV);1e halfjaar 2022;24740.0
164;10000;JZ Totaal jeugdzorg;Limburg (PV);2e halfjaar 2022;24620.0
165;10000;JZ Totaal jeugdzorg;Limburg (PV);2022;28840.0
166;10000;JZ Totaal jeugdzorg;Limburg (PV);1e halfjaar 2023;24705.0
167;10000;JZ Totaal jeugdzorg;Limburg (PV);2e halfjaar 2023;24750.0
168;10000;JZ Totaal jeugdzorg;Limburg (PV);2023;28890.0
169;10000;JZ Totaal jeugdzorg;Limburg (PV);1e half jaar 2024;24525.0
170;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e halfjaar 2021;3540.0
171;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);2e halfjaar 2021;3445.0
172;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);2021;4040.0
173;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e halfjaar 2022;3480.0
174;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);2e halfjaar 2022;3500.0
175;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);2022;3975.0
176;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e halfjaar 2023;3550.0
177;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);2e halfjaar 2023;3485.0
178;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);2023;4025.0
179;10000;JZ Totaal jeugdzorg;Oost-Groningen (CR);1e half jaar 2024;3520.0
180;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e halfjaar 2021;1035.0
181;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2e halfjaar 2021;1000.0
182;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2021;1170.0
183;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e halfjaar 2022;1000.0
184;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2e halfjaar 2022;965.0
185;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2022;1130.0
186;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e halfjaar 2023;960.0
187;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2e halfjaar 2023;955.0
188;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);2023;1110.0
189;10000;JZ Totaal jeugdzorg;Delfzijl en omgeving (CR);1e half jaar 2024;975.0
190;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);1e halfjaar 2021;9285.0
191;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);2e halfjaar 2021;9335.0
192;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);2021;10835.0
193;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);1e halfjaar 2022;9530.0
194;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);2e halfjaar 2022;9525.0
195;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);2022;11040.0
196;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);1e halfjaar 2023;9600.0
197;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);2e halfjaar 2023;9490.0
198;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);2023;11140.0
199;10000;JZ Totaal jeugdzorg;Overig Groningen (CR);1e half jaar 2024;9490.0
200;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e halfjaar 2021;7635.0
201;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);2e halfjaar 2021;7465.0
202;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);2021;9010.0
203;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e halfjaar 2022;7790.0
204;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);2e halfjaar 2022;7985.0
205;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);2022;9240.0
206;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e halfjaar 2023;8225.0
207;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);2e halfjaar 2023;8090.0
208;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);2023;9550.0
209;10000;JZ Totaal jeugdzorg;Noord-Friesland (CR);1e half jaar 2024;7845.0
210;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e halfjaar 2021;2920.0
211;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2e halfjaar 2021;2890.0
212;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2021;3500.0
213;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e halfjaar 2022;3005.0
214;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2e halfjaar 2022;3015.0
215;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2022;3590.0
216;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e halfjaar 2023;3185.0
217;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2e halfjaar 2023;3090.0
218;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);2023;3770.0
219;10000;JZ Totaal jeugdzorg;Zuidwest-Friesland (CR);1e half jaar 2024;3065.0
220;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e halfjaar 2021;4390.0
221;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2e halfjaar 2021;4315.0
222;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2021;5135.0
223;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e halfjaar 2022;4425.0
224;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2e halfjaar 2022;4455.0
225;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2022;5200.0
226;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e halfjaar 2023;4495.0
227;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2e halfjaar 2023;4380.0
228;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);2023;5245.0
229;10000;JZ Totaal jeugdzorg;Zuidoost-Friesland (CR);1e half jaar 2024;4290.0
230;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e halfjaar 2021;4960.0
231;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2e halfjaar 2021;5025.0
232;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2021;5790.0
233;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e halfjaar 2022;4860.0
234;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2e halfjaar 2022;4825.0
235;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2022;5590.0
236;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e halfjaar 2023;4830.0
237;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2e halfjaar 2023;4675.0
238;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);2023;5615.0
239;10000;JZ Totaal jeugdzorg;Noord-Drenthe (CR);1e half jaar 2024;4755.0
240;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e halfjaar 2021;4020.0
241;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2e halfjaar 2021;3985.0
242;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2021;4595.0
243;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e halfjaar 2022;3715.0
244;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2e halfjaar 2022;3670.0
245;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2022;4285.0
246;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e halfjaar 2023;3770.0
247;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2e halfjaar 2023;3625.0
248;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);2023;4360.0
249;10000;JZ Totaal jeugdzorg;Zuidoost-Drenthe (CR);1e half jaar 2024;3695.0
250;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e halfjaar 2021;3420.0
251;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2e halfjaar 2021;3320.0
252;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2021;3910.0
253;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e halfjaar 2022;3165.0
254;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2e halfjaar 2022;3130.0
255;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2022;3650.0
256;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e halfjaar 2023;3120.0
257;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2e halfjaar 2023;2970.0
258;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);2023;3590.0
259;10000;JZ Totaal jeugdzorg;Zuidwest-Drenthe (CR);1e half jaar 2024;2805.0
260;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e halfjaar 2021;8660.0
261;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2e halfjaar 2021;8715.0
262;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2021;10150.0
263;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e halfjaar 2022;8670.0
264;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2e halfjaar 2022;8675.0
265;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2022;10130.0
266;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e halfjaar 2023;8755.0
267;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2e halfjaar 2023;8675.0
268;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);2023;10165.0
269;10000;JZ Totaal jeugdzorg;Noord-Overijssel (CR);1e half jaar 2024;8265.0
270;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e halfjaar 2021;2935.0
271;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2e halfjaar 2021;2925.0
272;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2021;3420.0
273;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e halfjaar 2022;2860.0
274;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2e halfjaar 2022;2905.0
275;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2022;3385.0
276;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e halfjaar 2023;3115.0
277;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2e halfjaar 2023;3280.0
278;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);2023;3765.0
279;10000;JZ Totaal jeugdzorg;Zuidwest-Overijssel (CR);1e half jaar 2024;3280.0
280;10000;JZ Totaal jeugdzorg;Twente (CR);1e halfjaar 2021;13835.0
281;10000;JZ Totaal jeugdzorg;Twente (CR);2e halfjaar 2021;13985.0
282;10000;JZ Totaal jeugdzorg;Twente (CR);2021;16270.0
283;10000;JZ Totaal jeugdzorg;Twente (CR);1e halfjaar 2022;14305.0
284;10000;JZ Totaal jeugdzorg;Twente (CR);2e halfjaar 2022;14250.0
285;10000;JZ Totaal jeugdzorg;Twente (CR);2022;16595.0
286;10000;JZ Totaal jeugdzorg;Twente (CR);1e halfjaar 2023;14500.0
287;10000;JZ Totaal jeugdzorg;Twente (CR);2e halfjaar 2023;14420.0
288;10000;JZ Totaal jeugdzorg;Twente (CR);2023;16830.0
289;10000;JZ Totaal jeugdzorg;Twente (CR);1e half jaar 2024;14485.0
290;10000;JZ Totaal jeugdzorg;Veluwe (CR);1e halfjaar 2021;16305.0
291;10000;JZ Totaal jeugdzorg;Veluwe (CR);2e halfjaar 2021;16305.0
292;10000;JZ Totaal jeugdzorg;Veluwe (CR);2021;19250.0
293;10000;JZ Totaal jeugdzorg;Veluwe (CR);1e halfjaar 2022;16395.0
294;10000;JZ Totaal jeugdzorg;Veluwe (CR);2e halfjaar 2022;16445.0
295;10000;JZ Totaal jeugdzorg;Veluwe (CR);2022;19450.0
296;10000;JZ Totaal jeugdzorg;Veluwe (CR);1e halfjaar 2023;16985.0
297;10000;JZ Totaal jeugdzorg;Veluwe (CR);2e halfjaar 2023;17300.0
298;10000;JZ Totaal jeugdzorg;Veluwe (CR);2023;20140.0
299;10000;JZ Totaal jeugdzorg;Veluwe (CR);1e half jaar 2024;16950.0
300;10000;JZ Totaal jeugdzorg;Achterhoek (CR);1e halfjaar 2021;9550.0
301;10000;JZ Totaal jeugdzorg;Achterhoek (CR);2e halfjaar 2021;9400.0
302;10000;JZ Totaal jeugdzorg;Achterhoek (CR);2021;11120.0
303;10000;JZ Totaal jeugdzorg;Achterhoek (CR);1e halfjaar 2022;9295.0
304;10000;JZ Totaal jeugdzorg;Achterhoek (CR);2e halfjaar 2022;9005.0
305;10000;JZ Totaal jeugdzorg;Achterhoek (CR);2022;10735.0
306;10000;JZ Totaal jeugdzorg;Achterhoek (CR);1e halfjaar 2023;9340.0
307;10000;JZ Totaal jeugdzorg;Achterhoek (CR);2e halfjaar 2023;9405.0
308;10000;JZ Totaal jeugdzorg;Achterhoek (CR);2023;10835.0
309;10000;JZ Totaal jeugdzorg;Achterhoek (CR);1e half jaar 2024;8820.0
