ID;Bestedingen;Perioden;HICP_1;HICPConstanteBelastingen_2;MaandmutatieHICP_3;MaandmutatieHICPConstanteBelastingen_4;JaarmutatieHICP_5;JaarmutatieHICPConstanteBelastingen_6;Wegingscoefficient_7
48;0;2005 oktober;100.78;100.76;0.0;0.0;1.5;1.3;100000
49;0;2005 november;100.46;100.49;-0.3;-0.3;1.6;1.4;100000
50;0;2005 december;100.06;100.03;-0.4;-0.5;2.0;1.8;100000
51;0;2005;100.0;100.0;;;1.5;1.2;100000
52;0;2006 januari;100.28;100.24;0.2;0.2;1.8;1.7;100000
53;0;2006 februari;100.78;100.75;0.5;0.5;1.4;1.5;100000
54;0;2006 maart;101.58;101.56;0.8;0.8;1.4;1.4;100000
55;0;2006 april;102.06;102.04;0.5;0.5;1.8;1.7;100000
56;0;2006 mei;102.02;101.98;0.0;-0.1;1.8;1.8;100000
57;0;2006 juni;101.68;101.61;-0.3;-0.4;1.8;1.7;100000
58;0;2006 juli;101.32;101.29;-0.4;-0.3;1.7;1.7;100000
59;0;2006 augustus;101.81;101.74;0.5;0.4;1.9;1.8;100000
60;0;2006 september;102.3;102.23;0.5;0.5;1.5;1.4;100000
61;0;2006 oktober;102.12;102.05;-0.2;-0.2;1.3;1.3;100000
62;0;2006 november;102.1;102.03;0.0;0.0;1.6;1.5;100000
63;0;2006 december;101.75;101.68;-0.3;-0.3;1.7;1.6;100000
64;0;2006;101.65;101.6;;;1.6;1.6;100000
65;0;2007 januari;101.5;101.32;-0.2;-0.4;1.2;1.1;100000
66;0;2007 februari;102.16;101.98;0.7;0.7;1.4;1.2;100000
67;0;2007 maart;103.47;103.3;1.3;1.3;1.9;1.7;100000
68;0;2007 april;104.05;103.87;0.6;0.6;1.9;1.8;100000
69;0;2007 mei;104.09;103.91;0.0;0.0;2.0;1.9;100000
70;0;2007 juni;103.55;103.37;-0.5;-0.5;1.8;1.7;100000
71;0;2007 juli;102.77;102.59;-0.8;-0.8;1.4;1.3;100000
72;0;2007 augustus;102.89;102.72;0.1;0.1;1.1;1.0;100000
73;0;2007 september;103.6;103.43;0.7;0.7;1.3;1.2;100000
74;0;2007 oktober;103.76;103.59;0.2;0.2;1.6;1.5;100000
75;0;2007 november;103.92;103.75;0.2;0.2;1.8;1.7;100000
76;0;2007 december;103.35;103.18;-0.5;-0.5;1.6;1.5;100000
77;0;2007;103.26;103.08;;;1.6;1.5;100000
78;0;2008 januari;103.32;103.04;0.0;-0.1;1.8;1.7;100000
79;0;2008 februari;104.2;103.96;0.9;0.9;2.0;1.9;100000
80;0;2008 maart;105.44;105.2;1.2;1.2;1.9;1.8;100000
81;0;2008 april;105.81;105.57;0.4;0.4;1.7;1.6;100000
82;0;2008 mei;106.25;106.0;0.4;0.4;2.1;2.0;100000
83;0;2008 juni;105.94;105.68;-0.3;-0.3;2.3;2.2;100000
84;0;2008 juli;105.82;105.49;-0.1;-0.2;3.0;2.8;100000
85;0;2008 augustus;105.96;105.63;0.1;0.1;3.0;2.8;100000
86;0;2008 september;106.49;106.16;0.5;0.5;2.8;2.6;100000
87;0;2008 oktober;106.32;105.98;-0.2;-0.2;2.5;2.3;100000
88;0;2008 november;105.88;105.33;-0.4;-0.6;1.9;1.5;100000
89;0;2008 december;105.07;104.48;-0.8;-0.8;1.7;1.3;100000
90;0;2008;105.54;105.21;;;2.2;2.1;100000
91;0;2009 januari;105.12;104.46;0.0;0.0;1.7;1.4;100000
92;0;2009 februari;106.15;105.48;1.0;1.0;1.9;1.5;100000
93;0;2009 maart;107.38;106.71;1.2;1.2;1.8;1.4;100000
94;0;2009 april;107.75;107.08;0.3;0.3;1.8;1.4;100000
95;0;2009 mei;107.87;107.21;0.1;0.1;1.5;1.1;100000
96;0;2009 juni;107.39;106.76;-0.4;-0.4;1.4;1.0;100000
97;0;2009 juli;105.67;105.06;-1.6;-1.6;-0.1;-0.4;100000
98;0;2009 augustus;105.89;105.27;0.2;0.2;-0.1;-0.3;100000
99;0;2009 september;106.46;105.85;0.5;0.6;0.0;-0.3;100000
100;0;2009 oktober;106.75;106.13;0.3;0.3;0.4;0.1;100000
101;0;2009 november;106.59;105.98;-0.1;-0.1;0.7;0.6;100000
102;0;2009 december;105.82;105.24;-0.7;-0.7;0.7;0.7;100000
103;0;2009;106.57;105.94;;;1.0;0.7;100000
104;0;2010 januari;105.52;104.79;-0.3;-0.4;0.4;0.3;100000
105;0;2010 februari;106.51;105.77;0.9;0.9;0.3;0.3;100000
106;0;2010 maart;108.08;107.32;1.5;1.5;0.7;0.6;100000
107;0;2010 april;108.45;107.67;0.3;0.3;0.6;0.6;100000
108;0;2010 mei;108.35;107.56;-0.1;-0.1;0.4;0.3;100000
109;0;2010 juni;107.64;106.86;-0.7;-0.7;0.2;0.1;100000
110;0;2010 juli;107.01;106.24;-0.6;-0.6;1.3;1.1;100000
111;0;2010 augustus;107.16;106.39;0.1;0.1;1.2;1.1;100000
112;0;2010 september;107.96;107.2;0.7;0.8;1.4;1.3;100000
113;0;2010 oktober;108.22;107.48;0.2;0.3;1.4;1.3;100000
114;0;2010 november;108.06;107.32;-0.1;-0.1;1.4;1.3;100000
115;0;2010 december;107.77;107.04;-0.3;-0.3;1.8;1.7;100000
116;0;2010;107.56;106.8;;;0.9;0.8;100000
117;0;2011 januari;107.52;106.74;-0.2;-0.3;1.9;1.9;100000
118;0;2011 februari;108.6;107.81;1.0;1.0;2.0;1.9;100000
119;0;2011 maart;110.08;109.26;1.4;1.3;1.9;1.8;100000
120;0;2011 april;110.74;109.86;0.6;0.5;2.1;2.0;100000
121;0;2011 mei;110.82;109.89;0.1;0.0;2.3;2.2;100000
122;0;2011 juni;110.12;109.18;-0.6;-0.6;2.3;2.2;100000
123;0;2011 juli;110.48;109.47;0.3;0.3;3.2;3.0;100000
124;0;2011 augustus;110.61;109.58;0.1;0.1;3.2;3.0;100000
125;0;2011 september;111.15;110.1;0.5;0.5;3.0;2.7;100000
126;0;2011 oktober;111.27;110.22;0.1;0.1;2.8;2.5;100000
127;0;2011 november;110.83;109.78;-0.4;-0.4;2.6;2.3;100000
128;0;2011 december;110.48;109.43;-0.3;-0.3;2.5;2.2;100000
129;0;2011;110.23;109.28;;;2.5;2.3;100000
130;0;2012 januari;110.61;109.47;0.1;0.0;2.9;2.6;100000
131;0;2012 februari;111.72;110.56;1.0;1.0;2.9;2.6;100000
132;0;2012 maart;113.26;112.1;1.4;1.4;2.9;2.6;100000
133;0;2012 april;113.81;112.64;0.5;0.5;2.8;2.5;100000
134;0;2012 mei;113.55;112.39;-0.2;-0.2;2.5;2.3;100000
135;0;2012 juni;112.87;111.72;-0.6;-0.6;2.5;2.3;100000
136;0;2012 juli;113.35;112.08;0.4;0.3;2.6;2.4;100000
137;0;2012 augustus;113.43;112.16;0.1;0.1;2.5;2.4;100000
138;0;2012 september;113.98;112.7;0.5;0.5;2.5;2.4;100000
139;0;2012 oktober;114.9;112.61;0.8;-0.1;3.3;2.2;100000
140;0;2012 november;114.35;112.07;-0.5;-0.5;3.2;2.1;100000
141;0;2012 december;114.2;111.94;-0.1;-0.1;3.4;2.3;100000
142;0;2012;113.34;111.87;;;2.8;2.4;100000
143;0;2013 januari;114.17;111.28;0.0;-0.6;3.2;1.7;100000
144;0;2013 februari;115.34;112.39;1.0;1.0;3.2;1.7;100000
145;0;2013 maart;116.88;113.87;1.3;1.3;3.2;1.6;100000
146;0;2013 april;116.97;113.91;0.1;0.0;2.8;1.1;100000
147;0;2013 mei;117.02;113.97;0.0;0.1;3.1;1.4;100000
148;0;2013 juni;116.44;113.4;-0.5;-0.5;3.2;1.5;100000
149;0;2013 juli;116.86;113.81;0.4;0.4;3.1;1.5;100000
150;0;2013 augustus;116.6;113.56;-0.2;-0.2;2.8;1.2;100000
151;0;2013 september;116.7;113.66;0.1;0.1;2.4;0.9;100000
152;0;2013 oktober;116.4;113.36;-0.3;-0.3;1.3;0.7;100000
153;0;2013 november;115.71;112.71;-0.6;-0.6;1.2;0.6;100000
154;0;2013 december;115.81;112.8;0.1;0.1;1.4;0.8;100000
155;0;2013;116.24;113.23;;;2.6;1.2;100000
156;0;2014 januari;115.08;111.76;-0.6;-0.9;0.8;0.4;100000
157;0;2014 februari;115.77;112.43;0.6;0.6;0.4;0.0;100000
158;0;2014 maart;117.04;113.67;1.1;1.1;0.1;-0.2;100000
159;0;2014 april;117.72;114.34;0.6;0.6;0.6;0.4;100000
160;0;2014 mei;117.18;113.82;-0.5;-0.5;0.1;-0.1;100000
161;0;2014 juni;116.76;113.45;-0.4;-0.3;0.3;0.0;100000
162;0;2014 juli;117.16;113.85;0.3;0.4;0.3;0.0;100000
163;0;2014 augustus;117.02;113.72;-0.1;-0.1;0.4;0.1;100000
164;0;2014 september;116.99;113.7;0.0;0.0;0.2;0.0;100000
165;0;2014 oktober;116.86;113.57;-0.1;-0.1;0.4;0.2;100000
166;0;2014 november;116.0;112.74;-0.7;-0.7;0.3;0.0;100000
167;0;2014 december;115.74;112.48;-0.2;-0.2;-0.1;-0.3;100000
168;0;2014;116.61;113.29;;;0.3;0.1;100000
169;0;2015 januari;114.31;110.84;-1.2;-1.5;-0.7;-0.8;100000
170;0;2015 februari;115.24;111.75;0.8;0.8;-0.5;-0.6;100000
171;0;2015 maart;116.72;113.16;1.3;1.3;-0.3;-0.4;100000
172;0;2015 april;117.69;114.1;0.8;0.8;0.0;-0.2;100000
173;0;2015 mei;117.98;114.4;0.2;0.3;0.7;0.5;100000
174;0;2015 juni;117.33;113.76;-0.6;-0.6;0.5;0.3;100000
175;0;2015 juli;118.11;114.51;0.7;0.7;0.8;0.6;100000
176;0;2015 augustus;117.53;113.95;-0.5;-0.5;0.4;0.2;100000
177;0;2015 september;117.33;113.75;-0.2;-0.2;0.3;0.0;100000
178;0;2015 oktober;117.32;113.74;0.0;0.0;0.4;0.1;100000
179;0;2015 november;116.43;112.88;-0.8;-0.8;0.4;0.1;100000
180;0;2015 december;116.3;112.75;-0.1;-0.1;0.5;0.2;100000
181;0;2015;116.86;113.3;;;0.2;0.0;100000
182;10000;2002 januari;104.09;103.85;;;;;15523
183;10000;2002 februari;104.0;103.76;-0.1;-0.1;;;15523
184;10000;2002 maart;104.44;104.18;0.4;0.4;;;15523
185;10000;2002 april;104.26;104.24;-0.2;0.1;;;15523
186;10000;2002 mei;104.35;104.37;0.1;0.1;;;15523
187;10000;2002 juni;103.64;103.6;-0.7;-0.7;;;15523
188;10000;2002 juli;104.0;103.99;0.3;0.4;;;15523
189;10000;2002 augustus;103.29;103.26;-0.7;-0.7;;;15523
190;10000;2002 september;104.62;104.58;1.3;1.3;;;15523
191;10000;2002 oktober;103.11;103.07;-1.4;-1.4;;;15523
192;10000;2002 november;102.23;102.22;-0.9;-0.8;;;15523
193;10000;2002 december;102.94;102.92;0.7;0.7;;;15523
194;10000;2002;103.75;103.67;;;;;15523
195;10000;2003 januari;103.56;103.5;0.6;0.6;-0.5;-0.3;12852
196;10000;2003 februari;104.0;103.99;0.4;0.5;0.0;0.2;12852
197;10000;2003 maart;104.97;104.98;0.9;1.0;0.5;0.8;12852
198;10000;2003 april;105.59;105.57;0.6;0.6;1.3;1.3;12852
199;10000;2003 mei;105.41;105.41;-0.2;-0.2;1.0;1.0;12852
200;10000;2003 juni;105.77;105.73;0.3;0.3;2.1;2.1;12852
201;10000;2003 juli;105.5;105.48;-0.3;-0.2;1.4;1.4;12852
202;10000;2003 augustus;105.94;105.9;0.4;0.4;2.6;2.6;12852
203;10000;2003 september;106.74;106.69;0.8;0.7;2.0;2.0;12852
204;10000;2003 oktober;105.32;105.29;-1.3;-1.3;2.1;2.2;12852
205;10000;2003 november;103.82;103.83;-1.4;-1.4;1.6;1.6;12852
206;10000;2003 december;102.76;102.73;-1.0;-1.1;-0.2;-0.2;12852
207;10000;2003;104.95;104.92;;;1.2;1.2;12852
208;10000;2004 januari;103.03;103.04;0.3;0.3;-0.5;-0.4;12629
209;10000;2004 februari;102.76;102.76;-0.3;-0.3;-1.2;-1.2;12629
210;10000;2004 maart;102.32;102.28;-0.4;-0.5;-2.5;-2.6;12629
211;10000;2004 april;102.05;102.05;-0.3;-0.2;-3.4;-3.3;12629
212;10000;2004 mei;102.05;102.03;0.0;0.0;-3.2;-3.2;12629
213;10000;2004 juni;101.79;101.8;-0.3;-0.2;-3.8;-3.7;12629
214;10000;2004 juli;101.35;101.38;-0.4;-0.4;-3.9;-3.9;12629
215;10000;2004 augustus;100.46;100.47;-0.9;-0.9;-5.2;-5.1;12629
216;10000;2004 september;100.55;100.55;0.1;0.1;-5.8;-5.8;12629
217;10000;2004 oktober;99.93;99.97;-0.6;-0.6;-5.1;-5.1;12629
218;10000;2004 november;99.14;99.15;-0.8;-0.8;-4.5;-4.5;12629
219;10000;2004 december;99.67;99.63;0.5;0.5;-3.0;-3.0;12629
220;10000;2004;101.26;101.26;;;-3.5;-3.5;12629
221;10000;2005 januari;99.58;99.6;-0.1;0.0;-3.3;-3.3;12092
222;10000;2005 februari;100.46;100.49;0.9;0.9;-2.2;-2.2;12092
223;10000;2005 maart;101.08;101.06;0.6;0.6;-1.2;-1.2;12092
224;10000;2005 april;99.93;99.92;-1.1;-1.1;-2.1;-2.1;12092
225;10000;2005 mei;100.46;100.47;0.5;0.6;-1.6;-1.5;12092
226;10000;2005 juni;100.38;100.38;-0.1;-0.1;-1.4;-1.4;12092
227;10000;2005 juli;99.76;99.77;-0.6;-0.6;-1.6;-1.6;12092
228;10000;2005 augustus;100.2;100.22;0.4;0.5;-0.3;-0.2;12092
229;10000;2005 september;98.87;98.88;-1.3;-1.3;-1.7;-1.7;12092
230;10000;2005 oktober;99.4;99.36;0.5;0.5;-0.5;-0.6;12092
231;10000;2005 november;99.85;99.8;0.5;0.4;0.7;0.7;12092
232;10000;2005 december;100.02;100.05;0.2;0.3;0.4;0.4;12092
233;10000;2005;100.0;100.0;;;-1.2;-1.2;12092
234;10000;2006 januari;100.97;101.0;0.9;0.9;1.4;1.4;12219
235;10000;2006 februari;101.36;101.4;0.4;0.4;0.9;0.9;12219
236;10000;2006 maart;101.55;101.58;0.2;0.2;0.5;0.5;12219
237;10000;2006 april;101.67;101.71;0.1;0.1;1.7;1.8;12219
238;10000;2006 mei;101.28;101.32;-0.4;-0.4;0.8;0.8;12219
239;10000;2006 juni;101.63;101.66;0.3;0.3;1.2;1.3;12219
240;10000;2006 juli;101.26;101.3;-0.4;-0.4;1.5;1.5;12219
241;10000;2006 augustus;102.34;102.37;1.1;1.1;2.1;2.1;12219
242;10000;2006 september;102.52;102.56;0.2;0.2;3.7;3.7;12219
243;10000;2006 oktober;101.23;101.27;-1.3;-1.3;1.8;1.9;12219
244;10000;2006 november;101.97;102.01;0.7;0.7;2.1;2.2;12219
245;10000;2006 december;102.16;102.2;0.2;0.2;2.1;2.1;12219
246;10000;2006;101.66;101.7;;;1.7;1.7;12219
247;10000;2007 januari;102.59;102.63;0.4;0.4;1.6;1.6;13129
248;10000;2007 februari;102.79;102.83;0.2;0.2;1.4;1.4;13129
249;10000;2007 maart;102.67;102.71;-0.1;-0.1;1.1;1.1;13129
250;10000;2007 april;103.1;103.14;0.4;0.4;1.4;1.4;13129
251;10000;2007 mei;102.63;102.66;-0.5;-0.5;1.3;1.3;13129
252;10000;2007 juni;102.78;102.82;0.1;0.2;1.1;1.1;13129
253;10000;2007 juli;102.68;102.72;-0.1;-0.1;1.4;1.4;13129
254;10000;2007 augustus;102.55;102.58;-0.1;-0.1;0.2;0.2;13129
255;10000;2007 september;102.87;102.91;0.3;0.3;0.3;0.3;13129
256;10000;2007 oktober;103.67;103.7;0.8;0.8;2.4;2.4;13129
257;10000;2007 november;104.99;105.03;1.3;1.3;3.0;3.0;13129
258;10000;2007 december;105.68;105.72;0.7;0.7;3.4;3.4;13129
259;10000;2007;103.25;103.29;;;1.6;1.6;13129
260;10000;2008 januari;106.62;106.65;0.9;0.9;3.9;3.9;13485
261;10000;2008 februari;107.07;107.1;0.4;0.4;4.2;4.2;13485
262;10000;2008 maart;107.99;108.02;0.9;0.9;5.2;5.2;13485
263;10000;2008 april;108.57;108.61;0.5;0.5;5.3;5.3;13485
264;10000;2008 mei;109.06;109.1;0.5;0.5;6.3;6.3;13485
265;10000;2008 juni;109.55;109.58;0.4;0.4;6.6;6.6;13485
266;10000;2008 juli;109.82;109.85;0.2;0.2;7.0;6.9;13485
267;10000;2008 augustus;109.59;109.63;-0.2;-0.2;6.9;6.9;13485
268;10000;2008 september;109.82;109.86;0.2;0.2;6.8;6.8;13485
269;10000;2008 oktober;110.11;110.14;0.3;0.3;6.2;6.2;13485
270;10000;2008 november;110.22;110.26;0.1;0.1;5.0;5.0;13485
271;10000;2008 december;110.64;110.68;0.4;0.4;4.7;4.7;13485
272;10000;2008;109.09;109.12;;;5.7;5.7;13485
273;10000;2009 januari;111.05;111.08;0.4;0.4;4.2;4.2;13346
274;10000;2009 februari;111.67;111.71;0.6;0.6;4.3;4.3;13346
275;10000;2009 maart;111.88;111.92;0.2;0.2;3.6;3.6;13346
276;10000;2009 april;111.83;111.87;0.0;0.0;3.0;3.0;13346
277;10000;2009 mei;111.3;111.33;-0.5;-0.5;2.1;2.0;13346
278;10000;2009 juni;111.0;111.03;-0.3;-0.3;1.3;1.3;13346
279;10000;2009 juli;109.9;109.94;-1.0;-1.0;0.1;0.1;13346
280;10000;2009 augustus;109.16;109.2;-0.7;-0.7;-0.4;-0.4;13346
281;10000;2009 september;108.52;108.55;-0.6;-0.6;-1.2;-1.2;13346
282;10000;2009 oktober;108.82;108.86;0.3;0.3;-1.2;-1.2;13346
283;10000;2009 november;108.75;108.79;-0.1;-0.1;-1.3;-1.3;13346
284;10000;2009 december;109.42;109.46;0.6;0.6;-1.1;-1.1;13346
285;10000;2009;110.28;110.31;;;1.1;1.1;13346
286;10000;2010 januari;108.84;108.88;-0.5;-0.5;-2.0;-2.0;13823
287;10000;2010 februari;110.12;110.15;1.2;1.2;-1.4;-1.4;13823
288;10000;2010 maart;110.29;110.32;0.2;0.2;-1.4;-1.4;13823
289;10000;2010 april;110.67;110.71;0.3;0.4;-1.0;-1.0;13823
290;10000;2010 mei;110.12;110.15;-0.5;-0.5;-1.1;-1.1;13823
291;10000;2010 juni;110.24;110.27;0.1;0.1;-0.7;-0.7;13823
292;10000;2010 juli;110.68;110.72;0.4;0.4;0.7;0.7;13823
293;10000;2010 augustus;110.52;110.56;-0.1;-0.1;1.2;1.2;13823
294;10000;2010 september;109.96;109.99;-0.5;-0.5;1.3;1.3;13823
295;10000;2010 oktober;110.04;110.08;0.1;0.1;1.1;1.1;13823
296;10000;2010 november;110.05;110.09;0.0;0.0;1.2;1.2;13823
297;10000;2010 december;110.53;110.57;0.4;0.4;1.0;1.0;13823
298;10000;2010;110.17;110.21;;;-0.1;-0.1;13823
299;10000;2011 januari;109.75;109.79;-0.7;-0.7;0.8;0.8;13975
300;10000;2011 februari;111.67;111.7;1.7;1.7;1.4;1.4;13975
301;10000;2011 maart;112.27;112.31;0.5;0.5;1.8;1.8;13975
302;10000;2011 april;113.12;113.16;0.8;0.8;2.2;2.2;13975
303;10000;2011 mei;113.14;113.18;0.0;0.0;2.7;2.8;13975
304;10000;2011 juni;113.51;113.55;0.3;0.3;3.0;3.0;13975
305;10000;2011 juli;113.33;113.37;-0.2;-0.2;2.4;2.4;13975
306;10000;2011 augustus;112.94;112.98;-0.3;-0.3;2.2;2.2;13975
307;10000;2011 september;112.45;112.49;-0.4;-0.4;2.3;2.3;13975
308;10000;2011 oktober;112.83;112.87;0.3;0.3;2.5;2.5;13975
309;10000;2011 november;112.95;112.99;0.1;0.1;2.6;2.6;13975
310;10000;2011 december;113.35;113.39;0.4;0.4;2.6;2.6;13975
311;10000;2011;112.61;112.65;;;2.2;2.2;13975
312;10000;2012 januari;112.26;112.29;-1.0;-1.0;2.3;2.3;14038
313;10000;2012 februari;114.78;114.82;2.2;2.3;2.8;2.8;14038
314;10000;2012 maart;114.62;114.66;-0.1;-0.1;2.1;2.1;14038
315;10000;2012 april;114.72;114.76;0.1;0.1;1.4;1.4;14038
316;10000;2012 mei;114.59;114.63;-0.1;-0.1;1.3;1.3;14038
317;10000;2012 juni;115.22;115.26;0.5;0.5;1.5;1.5;14038
318;10000;2012 juli;114.87;114.9;-0.3;-0.3;1.4;1.3;14038
319;10000;2012 augustus;114.42;114.46;-0.4;-0.4;1.3;1.3;14038
320;10000;2012 september;114.33;114.36;-0.1;-0.1;1.7;1.7;14038
321;10000;2012 oktober;115.61;115.65;1.1;1.1;2.5;2.5;14038
322;10000;2012 november;115.65;115.69;0.0;0.0;2.4;2.4;14038
323;10000;2012 december;117.48;117.52;1.6;1.6;3.6;3.6;14038
324;10000;2012;114.88;114.92;;;2.0;2.0;14038
325;10000;2013 januari;116.5;116.54;-0.8;-0.8;3.8;3.8;14262
326;10000;2013 februari;118.09;118.13;1.4;1.4;2.9;2.9;14262
327;10000;2013 maart;118.5;118.54;0.3;0.3;3.4;3.4;14262
328;10000;2013 april;117.97;118.01;-0.4;-0.4;2.8;2.8;14262
329;10000;2013 mei;118.57;118.61;0.5;0.5;3.5;3.5;14262
330;10000;2013 juni;118.61;118.65;0.0;0.0;2.9;2.9;14262
331;10000;2013 juli;118.55;118.59;-0.1;-0.1;3.2;3.2;14262
332;10000;2013 augustus;117.77;117.81;-0.7;-0.7;2.9;2.9;14262
333;10000;2013 september;116.89;116.93;-0.7;-0.7;2.2;2.2;14262
334;10000;2013 oktober;116.65;116.69;-0.2;-0.2;0.9;0.9;14262
335;10000;2013 november;116.22;116.26;-0.4;-0.4;0.5;0.5;14262
336;10000;2013 december;117.57;117.61;1.2;1.2;0.1;0.1;14262
337;10000;2013;117.66;117.7;;;2.4;2.4;14262
338;10000;2014 januari;117.23;117.1;-0.3;-0.4;0.6;0.5;14414
339;10000;2014 februari;117.97;117.84;0.6;0.6;-0.1;-0.2;14414
340;10000;2014 maart;118.12;117.99;0.1;0.1;-0.3;-0.5;14414
341;10000;2014 april;118.22;118.09;0.1;0.1;0.2;0.1;14414
342;10000;2014 mei;117.76;117.63;-0.4;-0.4;-0.7;-0.8;14414
343;10000;2014 juni;117.61;117.49;-0.1;-0.1;-0.8;-1.0;14414
344;10000;2014 juli;118.01;117.88;0.3;0.3;-0.5;-0.6;14414
345;10000;2014 augustus;117.45;117.32;-0.5;-0.5;-0.3;-0.4;14414
346;10000;2014 september;117.05;116.92;-0.3;-0.3;0.1;0.0;14414
347;10000;2014 oktober;117.14;117.01;0.1;0.1;0.4;0.3;14414
348;10000;2014 november;117.2;117.08;0.1;0.1;0.8;0.7;14414
349;10000;2014 december;117.61;117.48;0.3;0.3;0.0;-0.1;14414
350;10000;2014;117.61;117.49;;;0.0;-0.2;14414
351;10000;2015 januari;116.54;116.42;-0.9;-0.9;-0.6;-0.6;14436
352;10000;2015 februari;117.96;117.84;1.2;1.2;0.0;0.0;14436
353;10000;2015 maart;117.87;117.74;-0.1;-0.1;-0.2;-0.2;14436
354;10000;2015 april;118.35;118.22;0.4;0.4;0.1;0.1;14436
355;10000;2015 mei;118.43;118.3;0.1;0.1;0.6;0.6;14436
356;10000;2015 juni;118.34;118.22;-0.1;-0.1;0.6;0.6;14436
357;10000;2015 juli;118.82;118.69;0.4;0.4;0.7;0.7;14436
358;10000;2015 augustus;119.33;119.2;0.4;0.4;1.6;1.6;14436
359;10000;2015 september;118.77;118.64;-0.5;-0.5;1.5;1.5;14436
360;10000;2015 oktober;118.67;118.54;-0.1;-0.1;1.3;1.3;14436
361;10000;2015 november;118.53;118.4;-0.1;-0.1;1.1;1.1;14436
362;10000;2015 december;118.77;118.64;0.2;0.2;1.0;1.0;14436
363;10000;2015;118.37;118.24;;;0.6;0.6;14436
364;11000;2002 januari;103.33;103.31;;;;;14103
365;11000;2002 februari;103.16;103.16;-0.2;-0.1;;;14103
366;11000;2002 maart;103.6;103.62;0.4;0.4;;;14103
367;11000;2002 april;103.6;103.65;0.0;0.0;;;14103
368;11000;2002 mei;103.77;103.8;0.2;0.1;;;14103
369;11000;2002 juni;102.81;102.82;-0.9;-0.9;;;14103
