ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
808;Jonger dan 3 jaar;15 tot 20 jaar;2029;767
809;Jonger dan 3 jaar;15 tot 20 jaar;2030;759
810;Jonger dan 3 jaar;15 tot 20 jaar;2031;746
811;Jonger dan 3 jaar;15 tot 20 jaar;2032;739
812;Jonger dan 3 jaar;15 tot 20 jaar;2033;736
813;Jonger dan 3 jaar;15 tot 20 jaar;2034;739
814;Jonger dan 3 jaar;15 tot 20 jaar;2035;730
815;Jonger dan 3 jaar;15 tot 20 jaar;2036;731
816;Jonger dan 3 jaar;15 tot 20 jaar;2037;728
817;Jonger dan 3 jaar;15 tot 20 jaar;2038;730
818;Jonger dan 3 jaar;15 tot 20 jaar;2039;741
819;Jonger dan 3 jaar;15 tot 20 jaar;2040;752
820;Jonger dan 3 jaar;15 tot 20 jaar;2041;763
821;Jonger dan 3 jaar;15 tot 20 jaar;2042;775
822;Jonger dan 3 jaar;15 tot 20 jaar;2043;780
823;Jonger dan 3 jaar;15 tot 20 jaar;2044;790
824;Jonger dan 3 jaar;15 tot 20 jaar;2045;800
825;Jonger dan 3 jaar;15 tot 20 jaar;2046;807
826;Jonger dan 3 jaar;15 tot 20 jaar;2047;811
827;Jonger dan 3 jaar;15 tot 20 jaar;2048;817
828;Jonger dan 3 jaar;15 tot 20 jaar;2049;819
829;Jonger dan 3 jaar;15 tot 20 jaar;2050;820
830;Jonger dan 3 jaar;15 tot 20 jaar;2051;820
831;Jonger dan 3 jaar;15 tot 20 jaar;2052;821
832;Jonger dan 3 jaar;15 tot 20 jaar;2053;821
833;Jonger dan 3 jaar;15 tot 20 jaar;2054;821
834;Jonger dan 3 jaar;15 tot 20 jaar;2055;815
835;Jonger dan 3 jaar;15 tot 20 jaar;2056;813
836;Jonger dan 3 jaar;15 tot 20 jaar;2057;813
837;Jonger dan 3 jaar;15 tot 20 jaar;2058;806
838;Jonger dan 3 jaar;15 tot 20 jaar;2059;802
839;Jonger dan 3 jaar;15 tot 20 jaar;2060;799
840;Jonger dan 3 jaar;20 tot 25 jaar;2019;11674
841;Jonger dan 3 jaar;20 tot 25 jaar;2020;11488
842;Jonger dan 3 jaar;20 tot 25 jaar;2021;11463
843;Jonger dan 3 jaar;20 tot 25 jaar;2022;11674
844;Jonger dan 3 jaar;20 tot 25 jaar;2023;11832
845;Jonger dan 3 jaar;20 tot 25 jaar;2024;11886
846;Jonger dan 3 jaar;20 tot 25 jaar;2025;11903
847;Jonger dan 3 jaar;20 tot 25 jaar;2026;11793
848;Jonger dan 3 jaar;20 tot 25 jaar;2027;11686
849;Jonger dan 3 jaar;20 tot 25 jaar;2028;11542
850;Jonger dan 3 jaar;20 tot 25 jaar;2029;11370
851;Jonger dan 3 jaar;20 tot 25 jaar;2030;11250
852;Jonger dan 3 jaar;20 tot 25 jaar;2031;11204
853;Jonger dan 3 jaar;20 tot 25 jaar;2032;11169
854;Jonger dan 3 jaar;20 tot 25 jaar;2033;11155
855;Jonger dan 3 jaar;20 tot 25 jaar;2034;11082
856;Jonger dan 3 jaar;20 tot 25 jaar;2035;10991
857;Jonger dan 3 jaar;20 tot 25 jaar;2036;10861
858;Jonger dan 3 jaar;20 tot 25 jaar;2037;10770
859;Jonger dan 3 jaar;20 tot 25 jaar;2038;10701
860;Jonger dan 3 jaar;20 tot 25 jaar;2039;10706
861;Jonger dan 3 jaar;20 tot 25 jaar;2040;10655
862;Jonger dan 3 jaar;20 tot 25 jaar;2041;10678
863;Jonger dan 3 jaar;20 tot 25 jaar;2042;10696
864;Jonger dan 3 jaar;20 tot 25 jaar;2043;10792
865;Jonger dan 3 jaar;20 tot 25 jaar;2044;10914
866;Jonger dan 3 jaar;20 tot 25 jaar;2045;11050
867;Jonger dan 3 jaar;20 tot 25 jaar;2046;11202
868;Jonger dan 3 jaar;20 tot 25 jaar;2047;11349
869;Jonger dan 3 jaar;20 tot 25 jaar;2048;11493
870;Jonger dan 3 jaar;20 tot 25 jaar;2049;11620
871;Jonger dan 3 jaar;20 tot 25 jaar;2050;11733
872;Jonger dan 3 jaar;20 tot 25 jaar;2051;11822
873;Jonger dan 3 jaar;20 tot 25 jaar;2052;11900
874;Jonger dan 3 jaar;20 tot 25 jaar;2053;11961
875;Jonger dan 3 jaar;20 tot 25 jaar;2054;11997
876;Jonger dan 3 jaar;20 tot 25 jaar;2055;12012
877;Jonger dan 3 jaar;20 tot 25 jaar;2056;12013
878;Jonger dan 3 jaar;20 tot 25 jaar;2057;12003
879;Jonger dan 3 jaar;20 tot 25 jaar;2058;11984
880;Jonger dan 3 jaar;20 tot 25 jaar;2059;11953
881;Jonger dan 3 jaar;20 tot 25 jaar;2060;11913
882;Jonger dan 3 jaar;25 tot 30 jaar;2019;67495
883;Jonger dan 3 jaar;25 tot 30 jaar;2020;68377
884;Jonger dan 3 jaar;25 tot 30 jaar;2021;68940
885;Jonger dan 3 jaar;25 tot 30 jaar;2022;69158
886;Jonger dan 3 jaar;25 tot 30 jaar;2023;69472
887;Jonger dan 3 jaar;25 tot 30 jaar;2024;69801
888;Jonger dan 3 jaar;25 tot 30 jaar;2025;70271
889;Jonger dan 3 jaar;25 tot 30 jaar;2026;70946
890;Jonger dan 3 jaar;25 tot 30 jaar;2027;71744
891;Jonger dan 3 jaar;25 tot 30 jaar;2028;72287
892;Jonger dan 3 jaar;25 tot 30 jaar;2029;72391
893;Jonger dan 3 jaar;25 tot 30 jaar;2030;72215
894;Jonger dan 3 jaar;25 tot 30 jaar;2031;71569
895;Jonger dan 3 jaar;25 tot 30 jaar;2032;70857
896;Jonger dan 3 jaar;25 tot 30 jaar;2033;70041
897;Jonger dan 3 jaar;25 tot 30 jaar;2034;69281
898;Jonger dan 3 jaar;25 tot 30 jaar;2035;68736
899;Jonger dan 3 jaar;25 tot 30 jaar;2036;68448
900;Jonger dan 3 jaar;25 tot 30 jaar;2037;68128
901;Jonger dan 3 jaar;25 tot 30 jaar;2038;67806
902;Jonger dan 3 jaar;25 tot 30 jaar;2039;67278
903;Jonger dan 3 jaar;25 tot 30 jaar;2040;66768
904;Jonger dan 3 jaar;25 tot 30 jaar;2041;66191
905;Jonger dan 3 jaar;25 tot 30 jaar;2042;65824
906;Jonger dan 3 jaar;25 tot 30 jaar;2043;65560
907;Jonger dan 3 jaar;25 tot 30 jaar;2044;65565
908;Jonger dan 3 jaar;25 tot 30 jaar;2045;65541
909;Jonger dan 3 jaar;25 tot 30 jaar;2046;65828
910;Jonger dan 3 jaar;25 tot 30 jaar;2047;66227
911;Jonger dan 3 jaar;25 tot 30 jaar;2048;66883
912;Jonger dan 3 jaar;25 tot 30 jaar;2049;67648
913;Jonger dan 3 jaar;25 tot 30 jaar;2050;68485
914;Jonger dan 3 jaar;25 tot 30 jaar;2051;69374
915;Jonger dan 3 jaar;25 tot 30 jaar;2052;70232
916;Jonger dan 3 jaar;25 tot 30 jaar;2053;71035
917;Jonger dan 3 jaar;25 tot 30 jaar;2054;71722
918;Jonger dan 3 jaar;25 tot 30 jaar;2055;72325
919;Jonger dan 3 jaar;25 tot 30 jaar;2056;72811
920;Jonger dan 3 jaar;25 tot 30 jaar;2057;73197
921;Jonger dan 3 jaar;25 tot 30 jaar;2058;73447
922;Jonger dan 3 jaar;25 tot 30 jaar;2059;73582
923;Jonger dan 3 jaar;25 tot 30 jaar;2060;73614
924;Jonger dan 3 jaar;30 tot 35 jaar;2019;152576
925;Jonger dan 3 jaar;30 tot 35 jaar;2020;155057
926;Jonger dan 3 jaar;30 tot 35 jaar;2021;159437
927;Jonger dan 3 jaar;30 tot 35 jaar;2022;162917
928;Jonger dan 3 jaar;30 tot 35 jaar;2023;166094
929;Jonger dan 3 jaar;30 tot 35 jaar;2024;169052
930;Jonger dan 3 jaar;30 tot 35 jaar;2025;171536
931;Jonger dan 3 jaar;30 tot 35 jaar;2026;173126
932;Jonger dan 3 jaar;30 tot 35 jaar;2027;174157
933;Jonger dan 3 jaar;30 tot 35 jaar;2028;175326
934;Jonger dan 3 jaar;30 tot 35 jaar;2029;176641
935;Jonger dan 3 jaar;30 tot 35 jaar;2030;177780
936;Jonger dan 3 jaar;30 tot 35 jaar;2031;179015
937;Jonger dan 3 jaar;30 tot 35 jaar;2032;179936
938;Jonger dan 3 jaar;30 tot 35 jaar;2033;180202
939;Jonger dan 3 jaar;30 tot 35 jaar;2034;179658
940;Jonger dan 3 jaar;30 tot 35 jaar;2035;178625
941;Jonger dan 3 jaar;30 tot 35 jaar;2036;176944
942;Jonger dan 3 jaar;30 tot 35 jaar;2037;175225
943;Jonger dan 3 jaar;30 tot 35 jaar;2038;173541
944;Jonger dan 3 jaar;30 tot 35 jaar;2039;172113
945;Jonger dan 3 jaar;30 tot 35 jaar;2040;170990
946;Jonger dan 3 jaar;30 tot 35 jaar;2041;170192
947;Jonger dan 3 jaar;30 tot 35 jaar;2042;169220
948;Jonger dan 3 jaar;30 tot 35 jaar;2043;168268
949;Jonger dan 3 jaar;30 tot 35 jaar;2044;167121
950;Jonger dan 3 jaar;30 tot 35 jaar;2045;166283
951;Jonger dan 3 jaar;30 tot 35 jaar;2046;165472
952;Jonger dan 3 jaar;30 tot 35 jaar;2047;165166
953;Jonger dan 3 jaar;30 tot 35 jaar;2048;165079
954;Jonger dan 3 jaar;30 tot 35 jaar;2049;165640
955;Jonger dan 3 jaar;30 tot 35 jaar;2050;166276
956;Jonger dan 3 jaar;30 tot 35 jaar;2051;167543
957;Jonger dan 3 jaar;30 tot 35 jaar;2052;169001
958;Jonger dan 3 jaar;30 tot 35 jaar;2053;170864
959;Jonger dan 3 jaar;30 tot 35 jaar;2054;172774
960;Jonger dan 3 jaar;30 tot 35 jaar;2055;174808
961;Jonger dan 3 jaar;30 tot 35 jaar;2056;176759
962;Jonger dan 3 jaar;30 tot 35 jaar;2057;178598
963;Jonger dan 3 jaar;30 tot 35 jaar;2058;180219
964;Jonger dan 3 jaar;30 tot 35 jaar;2059;181541
965;Jonger dan 3 jaar;30 tot 35 jaar;2060;182559
966;Jonger dan 3 jaar;35 tot 40 jaar;2019;143361
967;Jonger dan 3 jaar;35 tot 40 jaar;2020;146312
968;Jonger dan 3 jaar;35 tot 40 jaar;2021;150538
969;Jonger dan 3 jaar;35 tot 40 jaar;2022;155685
970;Jonger dan 3 jaar;35 tot 40 jaar;2023;160703
971;Jonger dan 3 jaar;35 tot 40 jaar;2024;165787
972;Jonger dan 3 jaar;35 tot 40 jaar;2025;170312
973;Jonger dan 3 jaar;35 tot 40 jaar;2026;174901
974;Jonger dan 3 jaar;35 tot 40 jaar;2027;178261
975;Jonger dan 3 jaar;35 tot 40 jaar;2028;180576
976;Jonger dan 3 jaar;35 tot 40 jaar;2029;182513
977;Jonger dan 3 jaar;35 tot 40 jaar;2030;184365
978;Jonger dan 3 jaar;35 tot 40 jaar;2031;185372
979;Jonger dan 3 jaar;35 tot 40 jaar;2032;186063
980;Jonger dan 3 jaar;35 tot 40 jaar;2033;186587
981;Jonger dan 3 jaar;35 tot 40 jaar;2034;187442
982;Jonger dan 3 jaar;35 tot 40 jaar;2035;187594
983;Jonger dan 3 jaar;35 tot 40 jaar;2036;187914
984;Jonger dan 3 jaar;35 tot 40 jaar;2037;187752
985;Jonger dan 3 jaar;35 tot 40 jaar;2038;187237
986;Jonger dan 3 jaar;35 tot 40 jaar;2039;186236
987;Jonger dan 3 jaar;35 tot 40 jaar;2040;185246
988;Jonger dan 3 jaar;35 tot 40 jaar;2041;183666
989;Jonger dan 3 jaar;35 tot 40 jaar;2042;182200
990;Jonger dan 3 jaar;35 tot 40 jaar;2043;180731
991;Jonger dan 3 jaar;35 tot 40 jaar;2044;179601
992;Jonger dan 3 jaar;35 tot 40 jaar;2045;178570
993;Jonger dan 3 jaar;35 tot 40 jaar;2046;177955
994;Jonger dan 3 jaar;35 tot 40 jaar;2047;177195
995;Jonger dan 3 jaar;35 tot 40 jaar;2048;176724
996;Jonger dan 3 jaar;35 tot 40 jaar;2049;176084
997;Jonger dan 3 jaar;35 tot 40 jaar;2050;176133
998;Jonger dan 3 jaar;35 tot 40 jaar;2051;176105
999;Jonger dan 3 jaar;35 tot 40 jaar;2052;176633
1000;Jonger dan 3 jaar;35 tot 40 jaar;2053;177270
1001;Jonger dan 3 jaar;35 tot 40 jaar;2054;178571
1002;Jonger dan 3 jaar;35 tot 40 jaar;2055;179814
1003;Jonger dan 3 jaar;35 tot 40 jaar;2056;181545
1004;Jonger dan 3 jaar;35 tot 40 jaar;2057;183211
1005;Jonger dan 3 jaar;35 tot 40 jaar;2058;185064
1006;Jonger dan 3 jaar;35 tot 40 jaar;2059;186786
1007;Jonger dan 3 jaar;35 tot 40 jaar;2060;188295
1008;Jonger dan 3 jaar;40 tot 45 jaar;2019;66637
1009;Jonger dan 3 jaar;40 tot 45 jaar;2020;66916
1010;Jonger dan 3 jaar;40 tot 45 jaar;2021;68911
1011;Jonger dan 3 jaar;40 tot 45 jaar;2022;71214
1012;Jonger dan 3 jaar;40 tot 45 jaar;2023;73406
1013;Jonger dan 3 jaar;40 tot 45 jaar;2024;75394
1014;Jonger dan 3 jaar;40 tot 45 jaar;2025;77914
1015;Jonger dan 3 jaar;40 tot 45 jaar;2026;79919
1016;Jonger dan 3 jaar;40 tot 45 jaar;2027;81752
1017;Jonger dan 3 jaar;40 tot 45 jaar;2028;83101
1018;Jonger dan 3 jaar;40 tot 45 jaar;2029;83971
1019;Jonger dan 3 jaar;40 tot 45 jaar;2030;84113
1020;Jonger dan 3 jaar;40 tot 45 jaar;2031;84360
1021;Jonger dan 3 jaar;40 tot 45 jaar;2032;84416
1022;Jonger dan 3 jaar;40 tot 45 jaar;2033;84328
1023;Jonger dan 3 jaar;40 tot 45 jaar;2034;84563
1024;Jonger dan 3 jaar;40 tot 45 jaar;2035;85192
1025;Jonger dan 3 jaar;40 tot 45 jaar;2036;85542
1026;Jonger dan 3 jaar;40 tot 45 jaar;2037;85622
1027;Jonger dan 3 jaar;40 tot 45 jaar;2038;85453
1028;Jonger dan 3 jaar;40 tot 45 jaar;2039;85294
1029;Jonger dan 3 jaar;40 tot 45 jaar;2040;84620
1030;Jonger dan 3 jaar;40 tot 45 jaar;2041;84176
1031;Jonger dan 3 jaar;40 tot 45 jaar;2042;83716
1032;Jonger dan 3 jaar;40 tot 45 jaar;2043;83438
1033;Jonger dan 3 jaar;40 tot 45 jaar;2044;83244
1034;Jonger dan 3 jaar;40 tot 45 jaar;2045;83294
1035;Jonger dan 3 jaar;40 tot 45 jaar;2046;82987
1036;Jonger dan 3 jaar;40 tot 45 jaar;2047;82738
1037;Jonger dan 3 jaar;40 tot 45 jaar;2048;82290
1038;Jonger dan 3 jaar;40 tot 45 jaar;2049;82033
1039;Jonger dan 3 jaar;40 tot 45 jaar;2050;81764
1040;Jonger dan 3 jaar;40 tot 45 jaar;2051;81848
1041;Jonger dan 3 jaar;40 tot 45 jaar;2052;81898
1042;Jonger dan 3 jaar;40 tot 45 jaar;2053;82213
1043;Jonger dan 3 jaar;40 tot 45 jaar;2054;82312
1044;Jonger dan 3 jaar;40 tot 45 jaar;2055;82882
1045;Jonger dan 3 jaar;40 tot 45 jaar;2056;83272
1046;Jonger dan 3 jaar;40 tot 45 jaar;2057;83973
1047;Jonger dan 3 jaar;40 tot 45 jaar;2058;84585
1048;Jonger dan 3 jaar;40 tot 45 jaar;2059;85412
1049;Jonger dan 3 jaar;40 tot 45 jaar;2060;85884
1050;Jonger dan 3 jaar;45 tot 50 jaar;2019;16141
1051;Jonger dan 3 jaar;45 tot 50 jaar;2020;16237
1052;Jonger dan 3 jaar;45 tot 50 jaar;2021;15892
1053;Jonger dan 3 jaar;45 tot 50 jaar;2022;15467
1054;Jonger dan 3 jaar;45 tot 50 jaar;2023;15279
1055;Jonger dan 3 jaar;45 tot 50 jaar;2024;15205
1056;Jonger dan 3 jaar;45 tot 50 jaar;2025;15086
1057;Jonger dan 3 jaar;45 tot 50 jaar;2026;15283
1058;Jonger dan 3 jaar;45 tot 50 jaar;2027;15418
1059;Jonger dan 3 jaar;45 tot 50 jaar;2028;15527
1060;Jonger dan 3 jaar;45 tot 50 jaar;2029;15497
1061;Jonger dan 3 jaar;45 tot 50 jaar;2030;15603
1062;Jonger dan 3 jaar;45 tot 50 jaar;2031;15557
1063;Jonger dan 3 jaar;45 tot 50 jaar;2032;15513
1064;Jonger dan 3 jaar;45 tot 50 jaar;2033;15380
1065;Jonger dan 3 jaar;45 tot 50 jaar;2034;15292
1066;Jonger dan 3 jaar;45 tot 50 jaar;2035;15050
1067;Jonger dan 3 jaar;45 tot 50 jaar;2036;14904
1068;Jonger dan 3 jaar;45 tot 50 jaar;2037;14846
1069;Jonger dan 3 jaar;45 tot 50 jaar;2038;14859
1070;Jonger dan 3 jaar;45 tot 50 jaar;2039;14899
1071;Jonger dan 3 jaar;45 tot 50 jaar;2040;15058
1072;Jonger dan 3 jaar;45 tot 50 jaar;2041;15072
1073;Jonger dan 3 jaar;45 tot 50 jaar;2042;15039
1074;Jonger dan 3 jaar;45 tot 50 jaar;2043;14945
1075;Jonger dan 3 jaar;45 tot 50 jaar;2044;14857
1076;Jonger dan 3 jaar;45 tot 50 jaar;2045;14679
1077;Jonger dan 3 jaar;45 tot 50 jaar;2046;14631
1078;Jonger dan 3 jaar;45 tot 50 jaar;2047;14642
1079;Jonger dan 3 jaar;45 tot 50 jaar;2048;14743
1080;Jonger dan 3 jaar;45 tot 50 jaar;2049;14841
1081;Jonger dan 3 jaar;45 tot 50 jaar;2050;14984
1082;Jonger dan 3 jaar;45 tot 50 jaar;2051;14983
1083;Jonger dan 3 jaar;45 tot 50 jaar;2052;15004
1084;Jonger dan 3 jaar;45 tot 50 jaar;2053;14958
1085;Jonger dan 3 jaar;45 tot 50 jaar;2054;15013
1086;Jonger dan 3 jaar;45 tot 50 jaar;2055;14997
1087;Jonger dan 3 jaar;45 tot 50 jaar;2056;15066
1088;Jonger dan 3 jaar;45 tot 50 jaar;2057;15097
1089;Jonger dan 3 jaar;45 tot 50 jaar;2058;15178
1090;Jonger dan 3 jaar;45 tot 50 jaar;2059;15209
1091;Jonger dan 3 jaar;45 tot 50 jaar;2060;15311
1092;Jonger dan 3 jaar;50 tot 55 jaar;2019;1293
1093;Jonger dan 3 jaar;50 tot 55 jaar;2020;1328
1094;Jonger dan 3 jaar;50 tot 55 jaar;2021;1345
1095;Jonger dan 3 jaar;50 tot 55 jaar;2022;1288
1096;Jonger dan 3 jaar;50 tot 55 jaar;2023;1347
1097;Jonger dan 3 jaar;50 tot 55 jaar;2024;1333
1098;Jonger dan 3 jaar;50 tot 55 jaar;2025;1332
1099;Jonger dan 3 jaar;50 tot 55 jaar;2026;1298
1100;Jonger dan 3 jaar;50 tot 55 jaar;2027;1247
1101;Jonger dan 3 jaar;50 tot 55 jaar;2028;1210
1102;Jonger dan 3 jaar;50 tot 55 jaar;2029;1188
1103;Jonger dan 3 jaar;50 tot 55 jaar;2030;1182
1104;Jonger dan 3 jaar;50 tot 55 jaar;2031;1183
1105;Jonger dan 3 jaar;50 tot 55 jaar;2032;1190
1106;Jonger dan 3 jaar;50 tot 55 jaar;2033;1168
1107;Jonger dan 3 jaar;50 tot 55 jaar;2034;1158
1108;Jonger dan 3 jaar;50 tot 55 jaar;2035;1151
1109;Jonger dan 3 jaar;50 tot 55 jaar;2036;1141
1110;Jonger dan 3 jaar;50 tot 55 jaar;2037;1133
1111;Jonger dan 3 jaar;50 tot 55 jaar;2038;1110
1112;Jonger dan 3 jaar;50 tot 55 jaar;2039;1092
1113;Jonger dan 3 jaar;50 tot 55 jaar;2040;1079
1114;Jonger dan 3 jaar;50 tot 55 jaar;2041;1063
1115;Jonger dan 3 jaar;50 tot 55 jaar;2042;1054
1116;Jonger dan 3 jaar;50 tot 55 jaar;2043;1063
1117;Jonger dan 3 jaar;50 tot 55 jaar;2044;1071
1118;Jonger dan 3 jaar;50 tot 55 jaar;2045;1080
1119;Jonger dan 3 jaar;50 tot 55 jaar;2046;1083
1120;Jonger dan 3 jaar;50 tot 55 jaar;2047;1087
1121;Jonger dan 3 jaar;50 tot 55 jaar;2048;1090
1122;Jonger dan 3 jaar;50 tot 55 jaar;2049;1079
1123;Jonger dan 3 jaar;50 tot 55 jaar;2050;1070
1124;Jonger dan 3 jaar;50 tot 55 jaar;2051;1076
1125;Jonger dan 3 jaar;50 tot 55 jaar;2052;1096
1126;Jonger dan 3 jaar;50 tot 55 jaar;2053;1109
1127;Jonger dan 3 jaar;50 tot 55 jaar;2054;1134
1128;Jonger dan 3 jaar;50 tot 55 jaar;2055;1148
1129;Jonger dan 3 jaar;50 tot 55 jaar;2056;1147
1130;Jonger dan 3 jaar;50 tot 55 jaar;2057;1148
1131;Jonger dan 3 jaar;50 tot 55 jaar;2058;1136
1132;Jonger dan 3 jaar;50 tot 55 jaar;2059;1141
1133;Jonger dan 3 jaar;50 tot 55 jaar;2060;1144
1134;Jonger dan 3 jaar;55 tot 60 jaar;2019;52
1135;Jonger dan 3 jaar;55 tot 60 jaar;2020;52
1136;Jonger dan 3 jaar;55 tot 60 jaar;2021;55
1137;Jonger dan 3 jaar;55 tot 60 jaar;2022;48
1138;Jonger dan 3 jaar;55 tot 60 jaar;2023;45
1139;Jonger dan 3 jaar;55 tot 60 jaar;2024;38
1140;Jonger dan 3 jaar;55 tot 60 jaar;2025;39
1141;Jonger dan 3 jaar;55 tot 60 jaar;2026;52
1142;Jonger dan 3 jaar;55 tot 60 jaar;2027;50
1143;Jonger dan 3 jaar;55 tot 60 jaar;2028;48
1144;Jonger dan 3 jaar;55 tot 60 jaar;2029;47
1145;Jonger dan 3 jaar;55 tot 60 jaar;2030;44
1146;Jonger dan 3 jaar;55 tot 60 jaar;2031;42
1147;Jonger dan 3 jaar;55 tot 60 jaar;2032;40
1148;Jonger dan 3 jaar;55 tot 60 jaar;2033;39
1149;Jonger dan 3 jaar;55 tot 60 jaar;2034;38
1150;Jonger dan 3 jaar;55 tot 60 jaar;2035;38
1151;Jonger dan 3 jaar;55 tot 60 jaar;2036;37
1152;Jonger dan 3 jaar;55 tot 60 jaar;2037;37
1153;Jonger dan 3 jaar;55 tot 60 jaar;2038;36
1154;Jonger dan 3 jaar;55 tot 60 jaar;2039;35
1155;Jonger dan 3 jaar;55 tot 60 jaar;2040;34
1156;Jonger dan 3 jaar;55 tot 60 jaar;2041;33
1157;Jonger dan 3 jaar;55 tot 60 jaar;2042;32
1158;Jonger dan 3 jaar;55 tot 60 jaar;2043;32
1159;Jonger dan 3 jaar;55 tot 60 jaar;2044;32
1160;Jonger dan 3 jaar;55 tot 60 jaar;2045;31
1161;Jonger dan 3 jaar;55 tot 60 jaar;2046;30
1162;Jonger dan 3 jaar;55 tot 60 jaar;2047;31
1163;Jonger dan 3 jaar;55 tot 60 jaar;2048;31
1164;Jonger dan 3 jaar;55 tot 60 jaar;2049;32
1165;Jonger dan 3 jaar;55 tot 60 jaar;2050;32
1166;Jonger dan 3 jaar;55 tot 60 jaar;2051;32
1167;Jonger dan 3 jaar;55 tot 60 jaar;2052;33
1168;Jonger dan 3 jaar;55 tot 60 jaar;2053;33
1169;Jonger dan 3 jaar;55 tot 60 jaar;2054;33
1170;Jonger dan 3 jaar;55 tot 60 jaar;2055;32
1171;Jonger dan 3 jaar;55 tot 60 jaar;2056;33
1172;Jonger dan 3 jaar;55 tot 60 jaar;2057;33
1173;Jonger dan 3 jaar;55 tot 60 jaar;2058;33
1174;Jonger dan 3 jaar;55 tot 60 jaar;2059;33
1175;Jonger dan 3 jaar;55 tot 60 jaar;2060;33
1176;Jonger dan 3 jaar;60 tot 65 jaar;2019;0
1177;Jonger dan 3 jaar;60 tot 65 jaar;2020;0
1178;Jonger dan 3 jaar;60 tot 65 jaar;2021;0
1179;Jonger dan 3 jaar;60 tot 65 jaar;2022;0
1180;Jonger dan 3 jaar;60 tot 65 jaar;2023;0
1181;Jonger dan 3 jaar;60 tot 65 jaar;2024;0
1182;Jonger dan 3 jaar;60 tot 65 jaar;2025;0
1183;Jonger dan 3 jaar;60 tot 65 jaar;2026;0
1184;Jonger dan 3 jaar;60 tot 65 jaar;2027;0
1185;Jonger dan 3 jaar;60 tot 65 jaar;2028;0
1186;Jonger dan 3 jaar;60 tot 65 jaar;2029;0
1187;Jonger dan 3 jaar;60 tot 65 jaar;2030;0
1188;Jonger dan 3 jaar;60 tot 65 jaar;2031;0
1189;Jonger dan 3 jaar;60 tot 65 jaar;2032;0
1190;Jonger dan 3 jaar;60 tot 65 jaar;2033;0
1191;Jonger dan 3 jaar;60 tot 65 jaar;2034;0
1192;Jonger dan 3 jaar;60 tot 65 jaar;2035;0
1193;Jonger dan 3 jaar;60 tot 65 jaar;2036;0
1194;Jonger dan 3 jaar;60 tot 65 jaar;2037;0
1195;Jonger dan 3 jaar;60 tot 65 jaar;2038;0
1196;Jonger dan 3 jaar;60 tot 65 jaar;2039;0
1197;Jonger dan 3 jaar;60 tot 65 jaar;2040;0
1198;Jonger dan 3 jaar;60 tot 65 jaar;2041;0
1199;Jonger dan 3 jaar;60 tot 65 jaar;2042;0
1200;Jonger dan 3 jaar;60 tot 65 jaar;2043;0
1201;Jonger dan 3 jaar;60 tot 65 jaar;2044;0
1202;Jonger dan 3 jaar;60 tot 65 jaar;2045;0
1203;Jonger dan 3 jaar;60 tot 65 jaar;2046;0
1204;Jonger dan 3 jaar;60 tot 65 jaar;2047;0
1205;Jonger dan 3 jaar;60 tot 65 jaar;2048;0
1206;Jonger dan 3 jaar;60 tot 65 jaar;2049;0
1207;Jonger dan 3 jaar;60 tot 65 jaar;2050;0
1208;Jonger dan 3 jaar;60 tot 65 jaar;2051;0
1209;Jonger dan 3 jaar;60 tot 65 jaar;2052;0
1210;Jonger dan 3 jaar;60 tot 65 jaar;2053;0
1211;Jonger dan 3 jaar;60 tot 65 jaar;2054;0
1212;Jonger dan 3 jaar;60 tot 65 jaar;2055;0
1213;Jonger dan 3 jaar;60 tot 65 jaar;2056;0
1214;Jonger dan 3 jaar;60 tot 65 jaar;2057;0
1215;Jonger dan 3 jaar;60 tot 65 jaar;2058;0
1216;Jonger dan 3 jaar;60 tot 65 jaar;2059;0
1217;Jonger dan 3 jaar;60 tot 65 jaar;2060;0
1218;Jonger dan 3 jaar;65 tot 70 jaar;2019;0
1219;Jonger dan 3 jaar;65 tot 70 jaar;2020;0
1220;Jonger dan 3 jaar;65 tot 70 jaar;2021;0
1221;Jonger dan 3 jaar;65 tot 70 jaar;2022;0
1222;Jonger dan 3 jaar;65 tot 70 jaar;2023;0
1223;Jonger dan 3 jaar;65 tot 70 jaar;2024;0
1224;Jonger dan 3 jaar;65 tot 70 jaar;2025;0
1225;Jonger dan 3 jaar;65 tot 70 jaar;2026;0
1226;Jonger dan 3 jaar;65 tot 70 jaar;2027;0
1227;Jonger dan 3 jaar;65 tot 70 jaar;2028;0
1228;Jonger dan 3 jaar;65 tot 70 jaar;2029;0
1229;Jonger dan 3 jaar;65 tot 70 jaar;2030;0
1230;Jonger dan 3 jaar;65 tot 70 jaar;2031;0
1231;Jonger dan 3 jaar;65 tot 70 jaar;2032;0
1232;Jonger dan 3 jaar;65 tot 70 jaar;2033;0
1233;Jonger dan 3 jaar;65 tot 70 jaar;2034;0
1234;Jonger dan 3 jaar;65 tot 70 jaar;2035;0
1235;Jonger dan 3 jaar;65 tot 70 jaar;2036;0
1236;Jonger dan 3 jaar;65 tot 70 jaar;2037;0
1237;Jonger dan 3 jaar;65 tot 70 jaar;2038;0
1238;Jonger dan 3 jaar;65 tot 70 jaar;2039;0
1239;Jonger dan 3 jaar;65 tot 70 jaar;2040;0
