ID;LeeftijdReferentiepersoon;HerkomstgroeperingReferentiepersoon;GeneratieReferentiepersoon;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5
121;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2032;874059.0;372833.0;413447.0;77766.0;10013.0
122;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2033;889561.0;378775.0;421714.0;79045.0;10027.0
123;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2034;904721.0;384568.0;429822.0;80298.0;10032.0
124;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2035;919729.0;390205.0;437992.0;81502.0;10030.0
125;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2036;934631.0;395757.0;446172.0;82682.0;10021.0
126;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2037;949297.0;401281.0;454221.0;83782.0;10013.0
127;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2038;963754.0;406708.0;462201.0;84840.0;10005.0
128;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2039;978001.0;412096.0;470074.0;85834.0;9997.0
129;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2040;992093.0;417391.0;477899.0;86811.0;9991.0
130;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2041;1006051.0;422653.0;485695.0;87717.0;9986.0
131;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2042;1019835.0;427956.0;493324.0;88567.0;9988.0
132;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2043;1033486.0;433282.0;500819.0;89388.0;9997.0
133;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2044;1047020.0;438703.0;508168.0;90137.0;10012.0
134;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2045;1060464.0;444153.0;515399.0;90876.0;10035.0
135;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2046;1073779.0;449669.0;522481.0;91566.0;10063.0
136;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2047;1087028.0;455291.0;529416.0;92220.0;10100.0
137;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2048;1100183.0;461020.0;536170.0;92848.0;10145.0
138;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2049;1113185.0;466821.0;542746.0;93421.0;10197.0
139;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2050;1126107.0;472692.0;549167.0;93993.0;10256.0
140;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2051;1138933.0;478602.0;555485.0;94528.0;10319.0
141;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2052;1151615.0;484516.0;561694.0;95021.0;10384.0
142;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2053;1164143.0;490446.0;567788.0;95458.0;10452.0
143;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2054;1176504.0;496378.0;573768.0;95838.0;10519.0
144;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2055;1188702.0;502293.0;579643.0;96179.0;10588.0
145;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2056;1200742.0;508215.0;585405.0;96463.0;10658.0
146;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2057;1212609.0;514104.0;591057.0;96719.0;10729.0
147;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2058;1224315.0;519978.0;596599.0;96938.0;10801.0
148;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2059;1235829.0;525812.0;602023.0;97123.0;10872.0
149;4;Totaal herkomstgroepering;Tweedegeneratieallochtoon;2060;1247161.0;531614.0;607325.0;97279.0;10943.0
150;4;Autochtoon;Totaal van de bevolkingsgroep;2011;5917624.0;2066738.0;3497299.0;328029.0;25558.0
151;4;Autochtoon;Totaal van de bevolkingsgroep;2012;5943811.0;2086198.0;3501653.0;330890.0;25071.0
152;4;Autochtoon;Totaal van de bevolkingsgroep;2013;5970672.0;2106632.0;3505512.0;333669.0;24860.0
153;4;Autochtoon;Totaal van de bevolkingsgroep;2014;5995647.0;2127199.0;3508156.0;335532.0;24759.0
154;4;Autochtoon;Totaal van de bevolkingsgroep;2015;6018967.0;2147501.0;3509977.0;336779.0;24710.0
155;4;Autochtoon;Totaal van de bevolkingsgroep;2016;6041127.0;2167608.0;3511234.0;337603.0;24682.0
156;4;Autochtoon;Totaal van de bevolkingsgroep;2017;6062866.0;2188643.0;3511632.0;337859.0;24733.0
157;4;Autochtoon;Totaal van de bevolkingsgroep;2018;6084372.0;2210676.0;3511126.0;337713.0;24856.0
158;4;Autochtoon;Totaal van de bevolkingsgroep;2019;6106080.0;2234036.0;3509766.0;337229.0;25049.0
159;4;Autochtoon;Totaal van de bevolkingsgroep;2020;6127349.0;2257630.0;3507592.0;336868.0;25259.0
160;4;Autochtoon;Totaal van de bevolkingsgroep;2021;6147425.0;2281039.0;3504588.0;336336.0;25463.0
161;4;Autochtoon;Totaal van de bevolkingsgroep;2022;6166338.0;2304915.0;3500465.0;335261.0;25696.0
162;4;Autochtoon;Totaal van de bevolkingsgroep;2023;6183050.0;2328240.0;3495026.0;333868.0;25915.0
163;4;Autochtoon;Totaal van de bevolkingsgroep;2024;6197892.0;2351144.0;3488373.0;332270.0;26105.0
164;4;Autochtoon;Totaal van de bevolkingsgroep;2025;6209893.0;2373069.0;3480077.0;330473.0;26273.0
165;4;Autochtoon;Totaal van de bevolkingsgroep;2026;6219098.0;2393894.0;3470130.0;328664.0;26411.0
166;4;Autochtoon;Totaal van de bevolkingsgroep;2027;6225932.0;2414370.0;3458172.0;326820.0;26569.0
167;4;Autochtoon;Totaal van de bevolkingsgroep;2028;6230000.0;2433875.0;3444400.0;324982.0;26743.0
168;4;Autochtoon;Totaal van de bevolkingsgroep;2029;6231768.0;2452484.0;3429069.0;323294.0;26921.0
169;4;Autochtoon;Totaal van de bevolkingsgroep;2030;6230717.0;2469995.0;3411891.0;321725.0;27106.0
170;4;Autochtoon;Totaal van de bevolkingsgroep;2031;6226601.0;2485815.0;3393114.0;320370.0;27302.0
171;4;Autochtoon;Totaal van de bevolkingsgroep;2032;6220105.0;2500732.0;3372931.0;318940.0;27501.0
172;4;Autochtoon;Totaal van de bevolkingsgroep;2033;6211100.0;2514048.0;3351608.0;317733.0;27711.0
173;4;Autochtoon;Totaal van de bevolkingsgroep;2034;6200203.0;2525875.0;3329684.0;316715.0;27929.0
174;4;Autochtoon;Totaal van de bevolkingsgroep;2035;6187256.0;2536357.0;3306901.0;315843.0;28155.0
175;4;Autochtoon;Totaal van de bevolkingsgroep;2036;6172560.0;2545291.0;3283557.0;315324.0;28389.0
176;4;Autochtoon;Totaal van de bevolkingsgroep;2037;6156306.0;2553206.0;3259829.0;314651.0;28620.0
177;4;Autochtoon;Totaal van de bevolkingsgroep;2038;6138795.0;2559675.0;3236044.0;314214.0;28861.0
178;4;Autochtoon;Totaal van de bevolkingsgroep;2039;6120360.0;2564739.0;3212605.0;313906.0;29109.0
179;4;Autochtoon;Totaal van de bevolkingsgroep;2040;6101185.0;2568680.0;3189524.0;313623.0;29358.0
180;4;Autochtoon;Totaal van de bevolkingsgroep;2041;6081293.0;2571570.0;3166872.0;313244.0;29607.0
181;4;Autochtoon;Totaal van de bevolkingsgroep;2042;6061091.0;2573636.0;3144845.0;312770.0;29841.0
182;4;Autochtoon;Totaal van de bevolkingsgroep;2043;6040472.0;2574556.0;3123585.0;312273.0;30057.0
183;4;Autochtoon;Totaal van de bevolkingsgroep;2044;6019636.0;2574443.0;3103188.0;311759.0;30247.0
184;4;Autochtoon;Totaal van de bevolkingsgroep;2045;5998573.0;2573417.0;3083657.0;311087.0;30411.0
185;4;Autochtoon;Totaal van de bevolkingsgroep;2046;5977272.0;2571530.0;3065030.0;310171.0;30540.0
186;4;Autochtoon;Totaal van de bevolkingsgroep;2047;5955756.0;2568793.0;3047279.0;309049.0;30636.0
187;4;Autochtoon;Totaal van de bevolkingsgroep;2048;5934021.0;2565000.0;3030503.0;307821.0;30697.0
188;4;Autochtoon;Totaal van de bevolkingsgroep;2049;5912014.0;2560034.0;3014763.0;306501.0;30716.0
189;4;Autochtoon;Totaal van de bevolkingsgroep;2050;5889718.0;2553960.0;3000034.0;305041.0;30682.0
190;4;Autochtoon;Totaal van de bevolkingsgroep;2051;5867199.0;2546895.0;2986237.0;303447.0;30620.0
191;4;Autochtoon;Totaal van de bevolkingsgroep;2052;5844524.0;2538900.0;2973314.0;301776.0;30534.0
192;4;Autochtoon;Totaal van de bevolkingsgroep;2053;5821741.0;2529881.0;2961312.0;300120.0;30428.0
193;4;Autochtoon;Totaal van de bevolkingsgroep;2054;5798983.0;2519940.0;2950292.0;298451.0;30299.0
194;4;Autochtoon;Totaal van de bevolkingsgroep;2055;5776398.0;2509257.0;2940201.0;296793.0;30146.0
195;4;Autochtoon;Totaal van de bevolkingsgroep;2056;5754170.0;2497974.0;2931069.0;295144.0;29983.0
196;4;Autochtoon;Totaal van de bevolkingsgroep;2057;5732405.0;2486252.0;2922812.0;293529.0;29812.0
197;4;Autochtoon;Totaal van de bevolkingsgroep;2058;5711161.0;2474083.0;2915486.0;291963.0;29630.0
198;4;Autochtoon;Totaal van de bevolkingsgroep;2059;5690706.0;2461819.0;2909001.0;290441.0;29446.0
199;4;Autochtoon;Totaal van de bevolkingsgroep;2060;5671116.0;2449567.0;2903283.0;289012.0;29255.0
200;4;Autochtoon;Eerstegeneratieallochtoon;2011;;;;;
201;4;Autochtoon;Eerstegeneratieallochtoon;2012;;;;;
202;4;Autochtoon;Eerstegeneratieallochtoon;2013;;;;;
203;4;Autochtoon;Eerstegeneratieallochtoon;2014;;;;;
204;4;Autochtoon;Eerstegeneratieallochtoon;2015;;;;;
205;4;Autochtoon;Eerstegeneratieallochtoon;2016;;;;;
206;4;Autochtoon;Eerstegeneratieallochtoon;2017;;;;;
207;4;Autochtoon;Eerstegeneratieallochtoon;2018;;;;;
208;4;Autochtoon;Eerstegeneratieallochtoon;2019;;;;;
209;4;Autochtoon;Eerstegeneratieallochtoon;2020;;;;;
210;4;Autochtoon;Eerstegeneratieallochtoon;2021;;;;;
211;4;Autochtoon;Eerstegeneratieallochtoon;2022;;;;;
212;4;Autochtoon;Eerstegeneratieallochtoon;2023;;;;;
213;4;Autochtoon;Eerstegeneratieallochtoon;2024;;;;;
214;4;Autochtoon;Eerstegeneratieallochtoon;2025;;;;;
215;4;Autochtoon;Eerstegeneratieallochtoon;2026;;;;;
216;4;Autochtoon;Eerstegeneratieallochtoon;2027;;;;;
217;4;Autochtoon;Eerstegeneratieallochtoon;2028;;;;;
218;4;Autochtoon;Eerstegeneratieallochtoon;2029;;;;;
219;4;Autochtoon;Eerstegeneratieallochtoon;2030;;;;;
220;4;Autochtoon;Eerstegeneratieallochtoon;2031;;;;;
221;4;Autochtoon;Eerstegeneratieallochtoon;2032;;;;;
222;4;Autochtoon;Eerstegeneratieallochtoon;2033;;;;;
223;4;Autochtoon;Eerstegeneratieallochtoon;2034;;;;;
224;4;Autochtoon;Eerstegeneratieallochtoon;2035;;;;;
225;4;Autochtoon;Eerstegeneratieallochtoon;2036;;;;;
226;4;Autochtoon;Eerstegeneratieallochtoon;2037;;;;;
227;4;Autochtoon;Eerstegeneratieallochtoon;2038;;;;;
228;4;Autochtoon;Eerstegeneratieallochtoon;2039;;;;;
229;4;Autochtoon;Eerstegeneratieallochtoon;2040;;;;;
230;4;Autochtoon;Eerstegeneratieallochtoon;2041;;;;;
231;4;Autochtoon;Eerstegeneratieallochtoon;2042;;;;;
232;4;Autochtoon;Eerstegeneratieallochtoon;2043;;;;;
233;4;Autochtoon;Eerstegeneratieallochtoon;2044;;;;;
234;4;Autochtoon;Eerstegeneratieallochtoon;2045;;;;;
235;4;Autochtoon;Eerstegeneratieallochtoon;2046;;;;;
236;4;Autochtoon;Eerstegeneratieallochtoon;2047;;;;;
237;4;Autochtoon;Eerstegeneratieallochtoon;2048;;;;;
238;4;Autochtoon;Eerstegeneratieallochtoon;2049;;;;;
239;4;Autochtoon;Eerstegeneratieallochtoon;2050;;;;;
240;4;Autochtoon;Eerstegeneratieallochtoon;2051;;;;;
241;4;Autochtoon;Eerstegeneratieallochtoon;2052;;;;;
242;4;Autochtoon;Eerstegeneratieallochtoon;2053;;;;;
243;4;Autochtoon;Eerstegeneratieallochtoon;2054;;;;;
244;4;Autochtoon;Eerstegeneratieallochtoon;2055;;;;;
245;4;Autochtoon;Eerstegeneratieallochtoon;2056;;;;;
