ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
19;Totaal mannen en vrouwen;0;0;Niet verdacht van misdrijf;2011/'12;1393100.0;50480.0;1342620.0;3.6
20;Totaal mannen en vrouwen;0;0;Niet verdacht van misdrijf;2012/'13 Oude methode;1397840.0;44330.0;1353510.0;3.2
21;Totaal mannen en vrouwen;0;0;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;1392430.0;40390.0;1352030.0;2.9
22;Totaal mannen en vrouwen;0;0;Niet verdacht van misdrijf;2013/'14;1399170.0;36920.0;1362250.0;2.6
23;Totaal mannen en vrouwen;0;0;Niet verdacht van misdrijf;2014/'15;1399830.0;30410.0;1369420.0;2.2
24;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2004/'05;50650.0;10480.0;40170.0;20.7
25;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2005/'06;63430.0;11700.0;51720.0;18.5
26;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2006/'07;71240.0;12870.0;58360.0;18.1
27;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2007/'08;76780.0;12940.0;63840.0;16.9
28;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2008/'09;77180.0;12100.0;65080.0;15.7
29;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2009/'10;74300.0;11780.0;62530.0;15.8
30;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2010/'11;68590.0;11270.0;57330.0;16.4
31;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2011/'12;62180.0;9880.0;52300.0;15.9
32;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2012/'13 Oude methode;56380.0;8490.0;47890.0;15.1
33;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;55600.0;7800.0;47790.0;14.0
34;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2013/'14;48810.0;6970.0;41840.0;14.3
35;Totaal mannen en vrouwen;0;0;Wel verdacht van misdrijf;2014/'15;41110.0;5820.0;35300.0;14.2
36;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2004/'05;37760.0;6670.0;31090.0;17.7
37;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2005/'06;46520.0;7270.0;39250.0;15.6
38;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2006/'07;51540.0;7750.0;43780.0;15.0
39;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2007/'08;55020.0;7640.0;47380.0;13.9
40;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2008/'09;55450.0;7060.0;48390.0;12.7
41;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2009/'10;53590.0;6860.0;46730.0;12.8
42;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2010/'11;50280.0;6720.0;43550.0;13.4
43;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2011/'12;46050.0;6000.0;40050.0;13.0
44;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2012/'13 Oude methode;41990.0;5170.0;36810.0;12.3
45;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;41550.0;4810.0;36740.0;11.6
46;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2013/'14;36570.0;4290.0;32280.0;11.7
47;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;2014/'15;31050.0;3590.0;27470.0;11.6
48;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2004/'05;12890.0;3820.0;9070.0;29.6
49;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2005/'06;16910.0;4430.0;12480.0;26.2
50;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2006/'07;19700.0;5120.0;14580.0;26.0
51;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2007/'08;21760.0;5300.0;16460.0;24.4
52;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2008/'09;21720.0;5030.0;16690.0;23.2
53;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2009/'10;20720.0;4920.0;15800.0;23.7
54;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2010/'11;18320.0;4540.0;13780.0;24.8
55;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2011/'12;16130.0;3880.0;12250.0;24.0
56;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;14390.0;3320.0;11080.0;23.0
57;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;14050.0;3000.0;11050.0;21.3
58;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2013/'14;12240.0;2670.0;9560.0;21.9
59;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2014/'15;10060.0;2230.0;7830.0;22.2
60;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2004/'05;1211960.0;55060.0;1156900.0;4.5
61;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2005/'06;1299580.0;53590.0;1245980.0;4.1
62;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2006/'07;1313120.0;51980.0;1261140.0;4.0
63;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2007/'08;1315100.0;48450.0;1266650.0;3.7
64;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2008/'09;1310060.0;43340.0;1266720.0;3.3
65;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2009/'10;1312980.0;42990.0;1269990.0;3.3
66;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2010/'11;1315350.0;41730.0;1273620.0;3.2
67;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2011/'12;1322220.0;40290.0;1281930.0;3.0
68;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;1327390.0;35920.0;1291470.0;2.7
69;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;1321190.0;31290.0;1289890.0;2.4
70;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2013/'14;1331050.0;29320.0;1301730.0;2.2
71;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2014/'15;1341610.0;27890.0;1313710.0;2.1
72;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2004/'05;1166390.0;46230.0;1120160.0;4.0
73;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2005/'06;1242850.0;43910.0;1198950.0;3.5
74;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2006/'07;1249840.0;41280.0;1208560.0;3.3
75;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2007/'08;1247440.0;37820.0;1209620.0;3.0
76;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2008/'09;1242720.0;33580.0;1209150.0;2.7
77;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2009/'10;1248480.0;33460.0;1215020.0;2.7
78;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2010/'11;1256660.0;32790.0;1223870.0;2.6
79;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2011/'12;1268940.0;32260.0;1236680.0;2.5
80;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Oude methode;1279330.0;29060.0;1250280.0;2.3
81;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;1273910.0;25120.0;1248800.0;2.0
82;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2013/'14;1290140.0;23790.0;1266350.0;1.8
83;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2014/'15;1307300.0;23140.0;1284160.0;1.8
84;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2004/'05;45570.0;8820.0;36750.0;19.4
85;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2005/'06;56720.0;9690.0;47040.0;17.1
86;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2006/'07;63290.0;10700.0;52590.0;16.9
87;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2007/'08;67650.0;10630.0;57030.0;15.7
88;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2008/'09;67330.0;9760.0;57570.0;14.5
89;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2009/'10;64500.0;9520.0;54980.0;14.8
90;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2010/'11;58690.0;8940.0;49750.0;15.2
91;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2011/'12;53290.0;8030.0;45260.0;15.1
92;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Oude methode;48060.0;6860.0;41190.0;14.3
93;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;47270.0;6180.0;41100.0;13.1
94;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2013/'14;40920.0;5540.0;35380.0;13.5
95;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;2014/'15;34310.0;4750.0;29550.0;13.9
96;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2004/'05;33850.0;5480.0;28370.0;16.2
97;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2005/'06;41440.0;5880.0;35560.0;14.2
98;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2006/'07;45570.0;6250.0;39310.0;13.7
99;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2007/'08;48240.0;6100.0;42140.0;12.6
100;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;48090.0;5470.0;42620.0;11.4
101;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;46200.0;5330.0;40860.0;11.5
102;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;42840.0;5150.0;37690.0;12.0
103;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;39310.0;4720.0;34590.0;12.0
104;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;35640.0;4060.0;31590.0;11.4
105;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;35210.0;3690.0;31520.0;10.5
106;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;30580.0;3340.0;27240.0;10.9
107;Totaal mannen en vrouwen;0;22 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;25840.0;2870.0;22970.0;11.1
108;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;11720.0;3340.0;8370.0;28.5
109;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;15290.0;3810.0;11480.0;24.9
110;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;17720.0;4450.0;13270.0;25.1
111;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;19420.0;4530.0;14890.0;23.3
112;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2008/'09;19250.0;4290.0;14960.0;22.3
113;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2009/'10;18300.0;4190.0;14120.0;22.9
114;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2010/'11;15840.0;3790.0;12060.0;23.9
115;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2011/'12;13980.0;3310.0;10670.0;23.7
116;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;12410.0;2810.0;9610.0;22.6
117;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;12070.0;2490.0;9580.0;20.6
118;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2013/'14;10340.0;2200.0;8140.0;21.3
119;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2014/'15;8470.0;1890.0;6580.0;22.3
120;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2004/'05;852410.0;19490.0;832920.0;2.3
121;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2005/'06;895660.0;18780.0;876880.0;2.1
122;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2006/'07;899580.0;17150.0;882430.0;1.9
123;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2007/'08;892610.0;13310.0;879300.0;1.5
124;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2008/'09;883120.0;11010.0;872110.0;1.2
125;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2009/'10;879820.0;10240.0;869580.0;1.2
126;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2010/'11;880800.0;9440.0;871360.0;1.1
127;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2011/'12;886730.0;9470.0;877260.0;1.1
128;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;897580.0;8690.0;888890.0;1.0
129;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;891640.0;4280.0;887360.0;0.5
130;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2013/'14;907120.0;4220.0;902900.0;0.5
131;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2014/'15;917980.0;4020.0;913960.0;0.4
132;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2004/'05;832040.0;16530.0;815510.0;2.0
133;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2005/'06;870720.0;15640.0;855080.0;1.8
134;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2006/'07;872150.0;13970.0;858180.0;1.6
135;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2007/'08;863540.0;10720.0;852810.0;1.2
136;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2008/'09;855410.0;8810.0;846600.0;1.0
137;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2009/'10;855210.0;8380.0;846830.0;1.0
138;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2010/'11;859460.0;7800.0;851660.0;0.9
139;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2011/'12;868250.0;7980.0;860270.0;0.9
140;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Oude methode;881590.0;7510.0;874080.0;0.9
141;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;876370.0;3720.0;872650.0;0.4
142;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2013/'14;894450.0;3680.0;890770.0;0.4
143;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2014/'15;907950.0;3600.0;904350.0;0.4
144;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2004/'05;20380.0;2960.0;17410.0;14.5
145;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2005/'06;24930.0;3140.0;21790.0;12.6
146;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2006/'07;27430.0;3170.0;24260.0;11.6
147;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2007/'08;29080.0;2590.0;26490.0;8.9
148;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2008/'09;27700.0;2200.0;25500.0;7.9
149;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2009/'10;24610.0;1860.0;22750.0;7.5
150;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2010/'11;21340.0;1640.0;19700.0;7.7
151;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2011/'12;18480.0;1490.0;16980.0;8.1
152;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Oude methode;15990.0;1190.0;14810.0;7.4
153;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;15270.0;560.0;14710.0;3.6
154;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2013/'14;12670.0;540.0;12130.0;4.2
155;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2014/'15;10030.0;420.0;9610.0;4.1
156;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2004/'05;15530.0;1790.0;13740.0;11.5
157;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2005/'06;18730.0;1880.0;16850.0;10.0
158;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2006/'07;20450.0;1840.0;18610.0;9.0
159;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2007/'08;21490.0;1430.0;20060.0;6.6
160;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;20550.0;1180.0;19360.0;5.7
161;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;18400.0;1050.0;17350.0;5.7
162;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;16180.0;880.0;15310.0;5.4
163;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;14260.0;830.0;13430.0;5.8
164;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;12390.0;690.0;11700.0;5.5
165;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;11970.0;340.0;11630.0;2.8
166;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;10020.0;330.0;9680.0;3.3
167;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;8030.0;260.0;7770.0;3.2
168;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;4850.0;1170.0;3680.0;24.2
169;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;6210.0;1260.0;4950.0;20.3
170;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;6980.0;1330.0;5650.0;19.1
171;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;7590.0;1160.0;6430.0;15.3
172;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2008/'09;7160.0;1020.0;6140.0;14.2
173;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2009/'10;6210.0;800.0;5410.0;12.9
174;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2010/'11;5160.0;760.0;4400.0;14.8
175;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2011/'12;4210.0;660.0;3560.0;15.6
176;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;3600.0;500.0;3100.0;13.9
177;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;3290.0;220.0;3080.0;6.5
178;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2013/'14;2650.0;200.0;2450.0;7.7
179;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2014/'15;2000.0;160.0;1840.0;7.8
180;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2004/'05;359550.0;35570.0;323980.0;9.9
181;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2005/'06;403920.0;34810.0;369110.0;8.6
182;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2006/'07;413540.0;34830.0;378710.0;8.4
183;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2007/'08;422490.0;35140.0;387350.0;8.3
184;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2008/'09;426940.0;32330.0;394620.0;7.6
185;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2009/'10;433160.0;32750.0;400410.0;7.6
186;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2010/'11;434550.0;32290.0;402260.0;7.4
187;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2011/'12;435500.0;30830.0;404670.0;7.1
188;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;429800.0;27220.0;402580.0;6.3
189;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;429550.0;27020.0;402530.0;6.3
190;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2013/'14;423930.0;25100.0;398830.0;5.9
191;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2014/'15;423630.0;23880.0;399750.0;5.6
192;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;2004/'05;334360.0;29710.0;304650.0;8.9
193;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;2005/'06;372130.0;28270.0;343860.0;7.6
194;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;2006/'07;377690.0;27310.0;350380.0;7.2
195;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;2007/'08;383910.0;27100.0;356810.0;7.1
196;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;2008/'09;387310.0;24760.0;362550.0;6.4
197;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;2009/'10;393270.0;25080.0;368190.0;6.4
198;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;2010/'11;397200.0;24990.0;372220.0;6.3
199;Totaal mannen en vrouwen;0;18 tot 23 jaar;Niet verdacht van misdrijf;2011/'12;400690.0;24290.0;376400.0;6.1
