ID;RegioS;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;Inwonertal_68;Omgevingsadressendichtheid_69
239;808;808;Lith                               ;LTH;Lith                      ;1;'s-Hertogenbosch;72;Noord-Oost Noord-Brabant (0.2);41;'s-Hertogenbosch                   ;35;Noordoost-Noord-Brabant            ;111;Maaskant                                ;1;'s-Hertogenbosch;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;GGD Hart van Brabant                    ;1;'s-Hertogenbosch   ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3009;Maaskant en Land van Cuijk              ;13;Zuidelijk veehouderijgebied  ;72;Oss                   ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL413;Noordoost-Noord-Brabant            ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant;27;Noordoost Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;27;'s-Hertogenbosch + Noordoost Brabant    ;40;Noordoost-Brabant                       ;413;352;Overig Noordoost-Noord-Brabant         ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6750;181
240;140;140;Littenseradiel                     ;LDL;Littenseradiel            ;17;Leeuwarden      ;23;Friesland                     ;3;Leeuwarden-Franeker-Dokkum         ;4;Noord-Friesland                    ;10;Fries weidegebied                       ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;54;Sneek              ;2;Leeuwarden      ;1;Noord-Nederland;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;10;Leeuwarden            ;NL1;Noord-Nederland;NL12;Friesland    ; NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;17;Overig Nederland                        ;5;Zuidwest-Friesland             ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10840;111
241;262;262;Lochem                             ;LCM;Lochem                    ;6;Zutphen         ;32;Stedendriehoek                ;16;Winterswijk-Zutphen                ;14;Achterhoek                         ;28;Overige gemeenten westelijke Achterhoek ;2;Arnhem          ;5;Stedendriehoek    ;6;Stedendriehoek   ;14;GGD Regio Stedendriehoek                ;19;Zutphen            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;23;Zutphen               ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;7;Apeldoorn en midden-IJsselgebied;6;Noord- en Oost-Gelderland;25;Gelderland   ;9;Stedendriehoek         ;10;Achterhoek                              ;11;Stedendriehoek                 ;11;Achterhoek                              ;12;Achterhoek                              ;161;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;19370;715
242;329;329;Loenen                             ;LNN;Loenen                    ;16;Utrecht         ;37;Utrechtsland                  ;23;Hilversum                          ;17;Utrecht                            ;48;Vechtstreek en Plassengebied in Utrecht ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;25;GGD West-Utrecht                        ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied;45;Hilversum             ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;15;Zuid-Noord-Holland              ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;6;Hollands-Utrechtse meren                ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;   ;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8324;310
243;809;809;Loon op Zand                       ;LZD;Loon op Zand              ;2;Breda           ;1;Midden-Brabant                ;42;Tilburg                            ;34;Midden-Noord-Brabant               ;108;Gebied om Tilburg                       ;1;'s-Hertogenbosch;21;Tilburg           ;23;Tilburg          ;54;GGD Hart van Brabant                    ;6;Tilburg            ;17;Tilburg         ;4;Zuid-Nederland ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;68;Tilburg               ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL412;Midden-Noord-Brabant               ;21;Tilburg en omstreken            ;20;Midden- en West-Brabant  ;30;Noord-Brabant;26;Midden Brabant         ;13;West- en Midden-Brabant                 ;35;Midden-Brabant                 ;26;Midden-Brabant/Waalwijk                 ;36;Midden-Brabant                          ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;22952;911
244;331;331;Lopik                              ;LPK;Lopik                     ;16;Utrecht         ;37;Utrechtsland                  ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;49;Utrechts weidegebied                    ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;25;GGD West-Utrecht                        ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied;36;Utrecht               ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;17;Overig Nederland                        ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;191;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13728;328
245;24;24;Loppersum                          ;LPM;Loppersum                 ;18;Groningen       ;34;Groningen                     ;1;Groningen                          ;2;Delfzijl en omgeving               ;1;Groninger Hoogeland en N. Westerkwartier;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;57;Groningen          ;1;Groningen       ;1;Noord-Nederland;2006;Oostelijk Hogeland                      ;1;Bouwhoek en Hogeland         ;2;Appingedam/Delfzijl   ;NL1;Noord-Nederland;NL11;Groningen    ; NL112;Delfzijl en omgeving               ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;1;Ommelanden                              ;1;Ommelanden                              ;012;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11152;182
246;168;168;Losser                             ;LSR;Losser                    ;8;Almelo          ;35;Twente                        ;10;Enschede-Hengelo                   ;12;Twente                             ;24;Overige gemeenten in Twente             ;2;Arnhem          ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                        ;27;Enschede           ;4;Zwolle          ;2;Oost-Nederland ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;22;Enschede              ;NL2;Oost-Nederland ;NL21;Overijssel   ; NL213;Twente                             ;6;Twente                          ;5;Twente                   ;23;Overijssel   ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;7;Twente                                  ;8;Hengelo/Enschede                        ;   ;   ;                                       ;0;                   ;4;Enschede           ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;22587;657
247;332;332;Maarn                              ;MAN;Maarn                     ;16;Utrecht         ;37;Utrechtsland                  ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;44;Utrechtse Heuvelrug                     ;4;Amsterdam       ;8;Amersfoort        ;9;Utrecht          ;26;GGD Zuidoost Utrecht                    ;52;Amersfoort         ;8;Utrecht         ;3;West-Nederland ;2605;Zandgebied in Utrecht                   ;5;Centraal Veehouderijgebied   ;36;Utrecht               ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;7;Utrechtse Heuvelrug en 't Gooi          ;19;Utrecht                        ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;191;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;5822;364
248;333;333;Maarssen                           ;MSN;Maarssen                  ;16;Utrecht         ;37;Utrechtsland                  ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;48;Vechtstreek en Plassengebied in Utrecht ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;25;GGD West-Utrecht                        ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2603;Centraal tuinbouwgebied in Utrecht      ;10;Rivierengebied               ;36;Utrecht               ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;6;Hollands-Utrechtse meren                ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;191;   ;                                       ;9;Utrecht            ;9;Utrecht            ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;40015;1441
249;933;933;Maasbracht                         ;MBT;Maasbracht                ;4;Roermond        ;42;Noord- en Midden-Limburg      ;47;Roermond-Weert                     ;38;Midden-Limburg                     ;122;Overig Midden-Limburg ten oosten v. Maas;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;60;GGD Midden-Limburg                      ;12;Roermond           ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;77;Roermond              ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL422;Midden-Limburg                     ;24;Roermond en omstreken           ;23;Limburg-Noord            ;31;Limburg      ;31;Roermond               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;471;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13727;451
250;934;934;Maasbree                           ;MBE;Maasbree                  ;4;Roermond        ;42;Noord- en Midden-Limburg      ;48;Venlo                              ;37;Noord-Limburg                      ;123;Midden-Limburg ten westen van de Maas   ;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord-Limburg                       ;13;Venlo              ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;76;Venlo                 ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;12875;483
251;Maasdonk;1671;Maasdonk                           ;MNK;Maasdonk                  ;1;'s-Hertogenbosch;72;Noord-Oost Noord-Brabant (0.2);41;'s-Hertogenbosch                   ;35;Noordoost-Noord-Brabant            ;111;Maaskant                                ;1;'s-Hertogenbosch;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;GGD Hart van Brabant                    ;1;'s-Hertogenbosch   ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied  ;72;Oss                   ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL413;Noordoost-Noord-Brabant            ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant;27;Noordoost Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;27;'s-Hertogenbosch + Noordoost Brabant    ;40;Noordoost-Brabant                       ;413;352;Overig Noordoost-Noord-Brabant         ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11406;308
252;263;263;Maasdriel                          ;MSL;Maasdriel                 ;5;Arnhem          ;62;Rivierenland                  ;41;'s-Hertogenbosch                   ;16;Zuidwest-Gelderland                ;42;Bommelerwaard                           ;2;Arnhem          ;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;20;GGD Rivierenland                        ;16;Tiel               ;6;Nijmegen        ;2;Oost-Nederland ;2506;Bommelerwaard                           ;10;Rivierengebied               ;69;'s-Hertogenbosch      ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL224;Zuidwest-Gelderland                ;12;Noord-Noord-Brabant             ;8;Gelderland-Zuid          ;25;Gelderland   ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;12;Nijmegen e.o. en Betuwe                 ;15;Betuwe                                  ;411;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;23519;394
253;555;555;Maasland                           ;MLD;Maasland                  ;9;'s-Gravenhage   ;46;Haaglanden                    ;28;Rotterdam-Schiedam                 ;27;Delft en Westland                  ;81;Westland                                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;17;Delft en Westland;44;GGD Delftland                           ;29;Delft              ;14;Dordrecht       ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;54;Rotterdam             ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL333;Delft en Westland                  ;17;Rijnmond groot                  ;15;Haaglanden               ;28;Zuid-Holland ;22;Haaglanden             ;17;Overig Nederland                        ;28;Haaglanden                     ;20;'s-Gravenhage/Westland                  ;28;Westland                                ;281;   ;                                       ;14;Rotterdam          ;14;Rotterdam          ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;6832;586
254;556;556;Maassluis                          ;MSS;Maassluis                 ;10;Rotterdam       ;20;Rotterdam-Rijnmond            ;28;Rotterdam-Schiedam                 ;29;Groot-Rijnmond                     ;85;Ind. geb. ten N. van de Nieuwe Waterweg ;3;'s-Gravenhage   ;17;Rijnmond          ;19;Rijnmond         ;47;GGD Nieuwe Waterweg Noord               ;33;Schiedam           ;14;Dordrecht       ;3;West-Nederland ;2802;Rotterdam en omgeving                   ;7;Westelijk Holland            ;54;Rotterdam             ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;23;Rijnmond               ;17;Overig Nederland                        ;29;Rijnmond                       ;23;Rijnmond                                ;31;Rijnmond                                ;281;291;Rijnmond                               ;14;Rotterdam          ;14;Rotterdam          ;4;20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;32915;1791
255;935;935;Maastricht                         ;MTT;Maastricht                ;3;Maastricht      ;67;Zuid-Limburg                  ;46;Maastricht                         ;39;Zuid-Limburg                       ;126;Maastricht                              ;1;'s-Hertogenbosch;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg              ;9;Maastricht         ;19;Maastricht      ;4;Zuid-Nederland ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;80;Maastricht            ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;   ;                                       ;22;Maastricht         ;22;Maastricht         ;6;100 000 - < 150 000 inwoners;2;Sterk stedelijk     ;121982;1980
256;936;936;Margraten                          ;MTN;Margraten                 ;3;Maastricht      ;67;Zuid-Limburg                  ;46;Maastricht                         ;39;Zuid-Limburg                       ;127;Overige gemeenten Zuid-Limburg          ;1;'s-Hertogenbosch;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg              ;9;Maastricht         ;19;Maastricht      ;4;Zuid-Nederland ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;80;Maastricht            ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;   ;                                       ;0;                   ;22;Maastricht         ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13592;257
257;De Marne;1663;De Marne                           ;DME;Marne De                  ;18;Groningen       ;34;Groningen                     ;1;Groningen                          ;3;Overig Groningen                   ;1;Groninger Hoogeland en N. Westerkwartier;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;57;Groningen          ;1;Groningen       ;1;Noord-Nederland;2001;De Marne                                ;1;Bouwhoek en Hogeland         ;1;Groningen             ;NL1;Noord-Nederland;NL11;Groningen    ; NL113;Overig Groningen                   ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;1;Ommelanden                              ;1;Ommelanden                              ;011;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11180;145
258;25;25;Marum                              ;MRM;Marum                     ;18;Groningen       ;34;Groningen                     ;1;Groningen                          ;3;Overig Groningen                   ;5;Groninger zuidelijk Westerkwartier      ;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;57;Groningen          ;1;Groningen       ;1;Noord-Nederland;2005;Groninger zuidelijk Westerkwartier      ;3;Noordelijk Weidegebied       ;1;Groningen             ;NL1;Noord-Nederland;NL11;Groningen    ; NL113;Overig Groningen                   ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;3;Centraal Groningen     ;17;Overig Nederland                        ;3;Centraal en westelijk Groningen;1;Ommelanden                              ;1;Ommelanden                              ;011;   ;                                       ;0;                   ;1;Groningen          ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10310;273
259;420;420;Medemblik                          ;MBK;Medemblik                 ;14;Alkmaar         ;24;West-Friesland                ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;40;Hoorn                 ;NL3;West-Nederland ;NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;261;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;7902;883
260;993;993;Meerlo-Wanssum                     ;MWM;Meerlo-Wanssum            ;4;Roermond        ;42;Noord- en Midden-Limburg      ;48;Venlo                              ;37;Noord-Limburg                      ;120;Noord-Limburg                           ;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord-Limburg                       ;13;Venlo              ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;76;Venlo                 ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;7732;161
261;938;938;Meerssen                           ;MRN;Meerssen                  ;3;Maastricht      ;67;Zuid-Limburg                  ;46;Maastricht                         ;39;Zuid-Limburg                       ;127;Overige gemeenten Zuid-Limburg          ;1;'s-Hertogenbosch;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg              ;9;Maastricht         ;19;Maastricht      ;4;Zuid-Nederland ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;80;Maastricht            ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;   ;                                       ;0;                   ;22;Maastricht         ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;20039;563
262;941;941;Meijel                             ;MYL;Meijel                    ;4;Roermond        ;42;Noord- en Midden-Limburg      ;48;Venlo                              ;37;Noord-Limburg                      ;123;Midden-Limburg ten westen van de Maas   ;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord-Limburg                       ;12;Roermond           ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;76;Venlo                 ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;5828;377
263;83;83;Menaldumadeel                      ;MDL;Menaldumadeel             ;17;Leeuwarden      ;23;Friesland                     ;3;Leeuwarden-Franeker-Dokkum         ;4;Noord-Friesland                    ;12;Friese bouwstreek                       ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;53;Leeuwarden         ;2;Leeuwarden      ;1;Noord-Nederland;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;10;Leeuwarden            ;NL1;Noord-Nederland;NL12;Friesland    ; NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;17;Overig Nederland                        ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;   ;                                       ;0;                   ;2;Leeuwarden         ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;14089;247
264;Menterwolde;1987;Menterwolde                        ;MTE;Menterwolde               ;18;Groningen       ;34;Groningen                     ;2;Winschoten-Veendam                 ;1;Oost-Groningen                     ;3;Groninger Oldambt                       ;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;58;Zuidbroek          ;1;Groningen       ;1;Noord-Nederland;2003;Oostelijke bouwstreek in Groningen      ;2;Veenkoloniën en Oldambt      ;4;Veendam               ;NL1;Noord-Nederland;NL11;Groningen    ; NL111;Oost-Groningen                     ;2;Oost-Groningen                  ;1;Groningen                ;20;Groningen    ;2;Oost Groningen         ;17;Overig Nederland                        ;1;Oost-Groningen                 ;1;Ommelanden                              ;1;Ommelanden                              ;022;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;12694;325
265;119;119;Meppel                             ;MPL;Meppel                    ;19;Assen           ;71;Drenthe (0.1)                 ;8;Meppel-Steenwijk                   ;9;Zuidwest-Drenthe                   ;18;Zuiddrents randgebied                   ;5;Leeuwarden      ;3;Zwolle            ;3;Drenthe          ;8;GGD Zuidwest-Drenthe                    ;62;Meppel             ;3;Assen           ;1;Noord-Nederland;2203;Zuidwestelijk weidegebied in Drenthe    ;3;Noordelijk Weidegebied       ;15;Meppel                ;NL1;Noord-Nederland;NL13;Drenthe      ; NL133;Zuidwest-Drenthe                   ;5;Zwolle-Meppel en omstreken      ;3;Drenthe                  ;22;Drenthe      ;5;Zuid Drenthe           ;12;Groningse, Friese en Drentse zandgronden;9;Zuidwest-Drenthe               ;6;Zuidoost- en Zuidwest-Drenthe           ;6;Zuidoost- en Zuidwest-Drenthe           ;081;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;30588;1088
266;687;687;Middelburg                         ;MBG;Middelburg                ;12;Middelburg      ;5;Zeeland                       ;35;Middelburg-Vlissingen              ;32;Overig Zeeland                     ;95;Kanaalzone Walcheren                    ;3;'s-Gravenhage   ;19;Zeeland           ;21;Zeeland          ;50;GGD Zeeland                             ;40;Middelburg         ;16;Middelburg      ;3;West-Nederland ;2902;Walcheren en Zuid-Beveland              ;11;Zuidwestelijk akkerbouwgebied;59;Middelburg            ;NL3;West-Nederland ;NL34;Zeeland      ; NL342;Overig Zeeland                     ;19;Zeeland                         ;19;Zeeland                  ;29;Zeeland      ;24;Zeeland                ;4;Deltagebied                             ;32;Walcheren                      ;24;Zeeland                                 ;32;Noord- en Midden-Zeeland                ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;46214;1570
267;559;559;Middelharnis                       ;MHS;Middelharnis              ;10;Rotterdam       ;20;Rotterdam-Rijnmond            ;28;Rotterdam-Schiedam                 ;29;Groot-Rijnmond                     ;92;Goeree en Overflakkee                   ;3;'s-Gravenhage   ;17;Rijnmond          ;19;Rijnmond         ;49;GGD Zuid-Hollandse Eilanden             ;36;Sommelsdijk        ;14;Dordrecht       ;3;West-Nederland ;2803;Goeree-Overflakkee                      ;11;Zuidwestelijk akkerbouwgebied;57;Middelharnis          ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;22;Drechtsteden/Hoekse Waard/Goeree Overfl.;30;Drechtsteden/Hoekse Waard/Goeree Overfl.;284;292;Overig Groot-Rijnmond                  ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17346;823
268;Midden-Drenthe;1731;Midden-Drenthe                     ;MDE;Midden-Drenthe            ;19;Assen           ;71;Drenthe (0.1)                 ;7;Assen-Hoogeveen                    ;7;Noord-Drenthe                      ;17;Drentse zandgronden                     ;5;Leeuwarden      ;1;Groningen-Drenthe ;3;Drenthe          ;7;GGD Noord- en Midden-Drenthe            ;60;Assen              ;3;Assen           ;1;Noord-Nederland;2202;Smilde en Centraal zandgebied in Drenthe;2;Veenkoloniën en Oldambt      ;11;Assen                 ;NL1;Noord-Nederland;NL13;Drenthe      ; NL131;Noord-Drenthe                      ;4;Assen-Hoogeveen-Emmen           ;3;Drenthe                  ;22;Drenthe      ;5;Zuid Drenthe           ;12;Groningse, Friese en Drentse zandgronden;7;Noord- en midden-Drenthe       ;5;Noord- en Midden-Drenthe                ;5;Noord- en Midden-Drenthe                ;071;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;32826;347
